time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/explained_variance,train/value_loss,train/n_updates,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/loss,train/clip_range,train/approx_kl,train/entropy_loss,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps
301056,180.0,49.338043212890625,,,,,,,,,,,,,,,
302080,180.0,50.91828918457031,0.0,64.1610848903656,1470,-0.020189690419647376,0.0003,0.221044921875,32.903385162353516,0.2,0.017288353,-3.8837047673761846,,,,,
303104,180.0,51.17301940917969,,,,,,,,,,,,,,,
304128,180.0,52.78160095214844,1.1920928955078125e-07,56.07574840188026,1480,-0.014346836275944953,0.0003,0.18408203125,25.65204620361328,0.2,0.01748763,-3.889239417016506,,,,,
305152,180.0,48.35137939453125,,,,,,,,,,,,,,,
306176,180.0,52.928314208984375,0.0,61.49830228090286,1490,-0.022759192762896417,0.0003,0.2416015625,36.762298583984375,0.2,0.017873142,-3.8834302701056003,,,,,
307200,180.0,54.30924606323242,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,150,912,51.051876650000004,180.0,336
308224,180.0,54.20492172241211,0.0,49.00629665255546,1500,-0.018932982845581137,0.0003,0.20537109375,40.94599533081055,0.2,0.015496122,-3.8862750597298144,,,,,
309248,180.0,53.04912567138672,,,,,,,,,,,,,,,
310272,180.0,49.68016052246094,0.0,60.449570435285565,1510,-0.021511358443240168,0.0003,0.214208984375,32.07960510253906,0.2,0.019088976,-3.883164242655039,,,,,
311296,180.0,52.103355407714844,,,,,,,,,,,,,,,
312320,180.0,50.62261199951172,0.0,65.34907650351525,1520,-0.02602213256759569,0.0003,0.287890625,23.336612701416016,0.2,0.022627054,-3.903025484085083,,,,,
313344,180.0,51.489418029785156,,,,,,,,,,,,,,,
314368,180.0,48.671669006347656,-1.1920928955078125e-07,57.46331346035004,1530,-0.019915854505961762,0.0003,0.224951171875,51.146610260009766,0.2,0.01668562,-3.8989167369902136,,,,,
315392,180.0,47.586753845214844,,,,,,,,,,,,,,,
316416,180.0,56.565547943115234,-1.1920928955078125e-07,60.98120487332344,1540,-0.018820596842851957,0.0003,0.209521484375,20.03816795349121,0.2,0.018006183,-3.8759791009128093,,,,,
317440,180.0,51.78144454956055,,,,,,,,,,,,,,,
318464,180.0,55.263397216796875,0.0,53.56935841143131,1550,-0.013226586577366107,0.0003,0.1833984375,29.91283416748047,0.2,0.014997138,-3.858246847987175,,,,,
319488,180.0,47.993751525878906,,,,,,,,,,,,,,,
320512,180.0,55.16648483276367,-1.1920928955078125e-07,62.69880263209343,1560,-0.0183608618346625,0.0003,0.1974609375,32.08427810668945,0.2,0.017784528,-3.883925633877516,,,,,
321536,180.0,49.64517593383789,,,,,,,,,,,,,,,
322560,180.0,52.963783264160156,5.960464477539063e-08,63.316868007183075,1570,-0.017384061180928258,0.0003,0.182275390625,41.2011833190918,0.2,0.015745824,-3.8499099649488926,,,,,
323584,180.0,55.193450927734375,,,,,,,,,,,,,,,
324608,180.0,51.53651428222656,0.0,59.530042535066606,1580,-0.013692003918549744,0.0003,0.13125,39.64179992675781,0.2,0.015026577,-3.8703595221042635,,,,,
325632,180.0,53.785316467285156,,,,,,,,,,,,,,,
326656,180.0,53.648170471191406,0.0,63.547926092147826,1590,-0.018540207989281042,0.0003,0.21572265625,39.66136169433594,0.2,0.018486246,-3.84455192387104,,,,,
327680,180.0,52.52754211425781,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,160,973,50.16671598999999,180.0,336
328704,180.0,53.4411506652832,1.1920928955078125e-07,57.7967233479023,1600,-0.01830805479985429,0.0003,0.190234375,22.56059455871582,0.2,0.015026683,-3.851662550121546,,,,,
329728,180.0,49.189537048339844,,,,,,,,,,,,,,,
330752,180.0,55.442928314208984,0.0,50.183120906353,1610,-0.019879402575315907,0.0003,0.229345703125,22.100793838500977,0.2,0.02175846,-3.8612305611371993,,,,,
331776,180.0,50.575950622558594,,,,,,,,,,,,,,,
332800,180.0,55.11079788208008,1.1920928955078125e-07,56.280060982704164,1620,-0.017596981413953473,0.0003,0.183740234375,26.328493118286133,0.2,0.01813468,-3.8719912238419054,,,,,
333824,180.0,52.627723693847656,,,,,,,,,,,,,,,
334848,180.0,53.919288635253906,5.960464477539063e-08,54.59174753427506,1630,-0.023330670772702435,0.0003,0.257421875,28.122268676757812,0.2,0.018783031,-3.81491314843297,,,,,
335872,180.0,53.721282958984375,,,,,,,,,,,,,,,
336896,180.0,49.50136947631836,-1.1920928955078125e-07,53.05524671077728,1640,-0.01792537776491372,0.0003,0.214013671875,24.659570693969727,0.2,0.01615143,-3.838398665189743,,,,,
337920,180.0,47.17363357543945,,,,,,,,,,,,,,,
338944,180.0,47.8576545715332,0.0,48.63584522306919,1650,-0.020532907187589444,0.0003,0.21103515625,13.24051570892334,0.2,0.0153189935,-3.81968449652195,,,,,
339968,180.0,51.34925079345703,,,,,,,,,,,,,,,
340992,180.0,51.15216064453125,0.0,50.394403791427614,1660,-0.019305619673104957,0.0003,0.21123046875,28.907094955444336,0.2,0.017596608,-3.8454882547259333,,,,,
342016,180.0,48.77946090698242,,,,,,,,,,,,,,,
343040,180.0,52.712066650390625,0.0,50.40410116314888,1670,-0.022970992923364974,0.0003,0.237939453125,29.070892333984375,0.2,0.019125056,-3.8587738290429114,,,,,
344064,180.0,49.91949462890625,,,,,,,,,,,,,,,
345088,180.0,43.894920349121094,5.960464477539063e-08,57.774995267391205,1680,-0.01978637926222291,0.0003,0.229248046875,23.799259185791016,0.2,0.015986461,-3.8640132643282414,,,,,
346112,180.0,49.49794006347656,,,,,,,,,,,,,,,
347136,180.0,50.44026184082031,0.0,47.53115192055702,1690,-0.021621398023853544,0.0003,0.221630859375,22.946317672729492,0.2,0.020629277,-3.8940551690757275,,,,,
348160,180.0,42.88737869262695,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,170,1035,50.35540006,180.0,336
349184,180.0,50.47770690917969,-1.1920928955078125e-07,60.4476437151432,1700,-0.024374713556608186,0.0003,0.2490234375,28.333454132080078,0.2,0.020148326,-3.8909075811505316,,,,,
350208,180.0,40.368431091308594,,,,,,,,,,,,,,,
351232,180.0,49.04443359375,0.0,57.678013348579405,1710,-0.02427303793374449,0.0003,0.25146484375,44.6705207824707,0.2,0.019868188,-3.8777422279119493,,,,,
352256,180.0,48.73809051513672,,,,,,,,,,,,,,,
353280,180.0,52.367897033691406,0.0,53.515455436706546,1720,-0.021641886919678655,0.0003,0.2384765625,19.42765998840332,0.2,0.017268054,-3.8638703607022764,,,,,
354304,180.0,50.30229949951172,,,,,,,,,,,,,,,
355328,180.0,47.669822692871094,0.0,45.03337558209896,1730,-0.023166341563046443,0.0003,0.249169921875,21.643390655517578,0.2,0.018149463,-3.873129691183567,,,,,
356352,180.0,50.854183197021484,,,,,,,,,,,,,,,
357376,180.0,48.81873321533203,0.0,52.828933203220366,1740,-0.016310847153363284,0.0003,0.1806640625,27.523767471313477,0.2,0.0142006315,-3.8070048771798612,,,,,
358400,180.0,50.16260528564453,,,,,,,,,,,,,,,
359424,180.0,49.5499267578125,5.960464477539063e-08,50.129452699422835,1750,-0.01589221077010734,0.0003,0.189599609375,23.510778427124023,0.2,0.0180187,-3.861319987475872,,,,,
360448,180.0,49.596710205078125,,,,,,,,,,,,,,,
361472,180.0,50.58164596557617,5.960464477539063e-08,47.160656571388245,1760,-0.020032668267958798,0.0003,0.202490234375,21.574031829833984,0.2,0.016412286,-3.866237635165453,,,,,
362496,180.0,48.08973693847656,,,,,,,,,,,,,,,
363520,180.0,49.57276916503906,0.0,56.15133123397827,1770,-0.019562911821412853,0.0003,0.197216796875,28.93880844116211,0.2,0.015481845,-3.8686642825603483,,,,,
364544,180.0,50.92903518676758,,,,,,,,,,,,,,,
365568,180.0,50.010101318359375,0.0,59.60483735203743,1780,-0.02241278032743139,0.0003,0.21640625,24.826383590698242,0.2,0.015023911,-3.8631493501365184,,,,,
366592,180.0,47.904388427734375,,,,,,,,,,,,,,,
367616,180.0,52.23246765136719,-1.1920928955078125e-07,58.56235494017601,1790,-0.023403461441921534,0.0003,0.259912109375,24.812240600585938,0.2,0.020688241,-3.8867850266397,,,,,
368640,180.0,46.468162536621094,,,,,,,,,,,,,,,
368640,,,,,,,,,,,,,180,1096,49.45423997999999,180.0,336
369664,180.0,54.51365280151367,0.0,47.97873847484588,1800,-0.01980369051307207,0.0003,0.2130859375,34.3948974609375,0.2,0.017654665,-3.900076526403427,,,,,
370688,180.0,47.02070999145508,,,,,,,,,,,,,,,
371712,180.0,50.901615142822266,0.0,61.1574640750885,1810,-0.017393453764088917,0.0003,0.1935546875,29.869977951049805,0.2,0.016691403,-3.907111191004515,,,,,
372736,180.0,53.481204986572266,,,,,,,,,,,,,,,
373760,180.0,45.043548583984375,-1.1920928955078125e-07,65.68062143325805,1820,-0.019252891498035753,0.0003,0.22744140625,40.18868637084961,0.2,0.016704755,-3.9646812967956064,,,,,
374784,180.0,48.04768371582031,,,,,,,,,,,,,,,
375808,180.0,46.65526580810547,0.0,57.33083766102791,1830,-0.021488060225965454,0.0003,0.206591796875,19.27763557434082,0.2,0.016296366,-3.930709134042263,,,,,
376832,180.0,50.22792053222656,,,,,,,,,,,,,,,
377856,180.0,51.02085494995117,1.7881393432617188e-07,49.22306095361709,1840,-0.020909517689142378,0.0003,0.218701171875,31.275062561035156,0.2,0.017453145,-3.9057254791259766,,,,,
378880,180.0,45.973995208740234,,,,,,,,,,,,,,,
379904,180.0,53.63779067993164,-1.1920928955078125e-07,61.716539186239245,1850,-0.02124315370747354,0.0003,0.25634765625,27.70861053466797,0.2,0.017424816,-3.85706229954958,,,,,
380928,180.0,50.049278259277344,,,,,,,,,,,,,,,
381952,180.0,46.256919860839844,-1.1920928955078125e-07,55.1396168410778,1860,-0.02004697064112406,0.0003,0.230712890625,19.289928436279297,0.2,0.017911896,-3.8516719177365304,,,,,
382976,180.0,46.364906311035156,,,,,,,,,,,,,,,
384000,180.0,46.82111740112305,5.960464477539063e-08,45.59600768983364,1870,-0.022803123435005547,0.0003,0.2390625,20.592485427856445,0.2,0.018747587,-3.8309708043932913,,,,,
385024,180.0,50.15965270996094,,,,,,,,,,,,,,,
386048,180.0,51.611045837402344,-1.1920928955078125e-07,61.29364490509033,1880,-0.020052126099471934,0.0003,0.203076171875,27.31185531616211,0.2,0.015985465,-3.825239284336567,,,,,
387072,180.0,50.81547546386719,,,,,,,,,,,,,,,
388096,180.0,56.727622985839844,-1.1920928955078125e-07,57.59876855611801,1890,-0.018904039470362476,0.0003,0.224755859375,21.817520141601562,0.2,0.018740319,-3.8512651950120924,,,,,
389120,180.0,53.63096618652344,,,,,,,,,,,,,,,
389120,,,,,,,,,,,,,190,1158,49.02451019,180.0,335
390144,180.0,47.830501556396484,0.0,55.204095685482024,1900,-0.024776500517327806,0.0003,0.2609375,24.415760040283203,0.2,0.019317705,-3.8501709550619125,,,,,
391168,180.0,47.74848556518555,,,,,,,,,,,,,,,
392192,180.0,51.52604675292969,0.0,54.5057191669941,1910,-0.016564287406799848,0.0003,0.195068359375,28.914243698120117,0.2,0.018358525,-3.8465142816305162,,,,,
393216,180.0,49.246826171875,,,,,,,,,,,,,,,
394240,180.0,51.44416809082031,-1.1920928955078125e-07,47.65139302611351,1920,-0.02369092012231704,0.0003,0.24873046875,25.11886215209961,0.2,0.019753546,-3.8462573111057283,,,,,
395264,180.0,49.899295806884766,,,,,,,,,,,,,,,
396288,180.0,49.085845947265625,1.7881393432617188e-07,47.33694909214974,1930,-0.021796075224119704,0.0003,0.251904296875,25.70630645751953,0.2,0.01956172,-3.8444554656744003,,,,,
397312,180.0,53.79551696777344,,,,,,,,,,,,,,,
398336,180.0,52.28925323486328,-1.1920928955078125e-07,64.9625856757164,1940,-0.023040268023032696,0.0003,0.231103515625,28.13199806213379,0.2,0.020813307,-3.8159945994615554,,,,,
399360,180.0,52.263580322265625,,,,,,,,,,,,,,,
400384,180.0,48.759674072265625,0.0,43.577996268868446,1950,-0.02176290832576342,0.0003,0.209228515625,12.603985786437988,0.2,0.020475881,-3.849583617597818,,,,,
401408,180.0,47.9106330871582,,,,,,,,,,,,,,,
402432,180.0,50.117950439453125,1.7881393432617188e-07,51.13731468617916,1960,-0.025378373832791113,0.0003,0.2427734375,28.978654861450195,0.2,0.019862,-3.8850442983210085,,,,,
403456,180.0,46.8900146484375,,,,,,,,,,,,,,,
404480,180.0,50.847084045410156,5.960464477539063e-08,59.69865881204605,1970,-0.02103606405726168,0.0003,0.231396484375,29.186100006103516,0.2,0.018785205,-3.9008690044283867,,,,,
405504,180.0,49.240909576416016,,,,,,,,,,,,,,,
406528,180.0,49.168540954589844,0.0,56.948933839797974,1980,-0.02027462761034258,0.0003,0.219921875,31.418066024780273,0.2,0.016751844,-3.8662548936903476,,,,,
407552,180.0,47.94222640991211,,,,,,,,,,,,,,,
408576,180.0,52.7518196105957,0.0,58.53147368431091,1990,-0.023296037086402065,0.0003,0.256591796875,16.2811279296875,0.2,0.018801566,-3.8414328157901765,,,,,
409600,180.0,55.12578201293945,,,,,,,,,,,,,,,
409600,,,,,,,,,,,,,200,1219,49.09665058,180.0,335
410624,180.0,52.351402282714844,0.0,59.81297360658645,2000,-0.01666280639328761,0.0003,0.18759765625,29.548606872558594,0.2,0.015461333,-3.8148955799639226,,,,,
411648,180.0,53.38420486450195,,,,,,,,,,,,,,,
412672,180.0,56.603546142578125,0.0,60.89596025943756,2010,-0.020995313568710115,0.0003,0.2060546875,25.94149398803711,0.2,0.01749431,-3.824841383099556,,,,,
413696,180.0,51.941471099853516,,,,,,,,,,,,,,,
414720,180.0,49.73224639892578,0.0,56.04766336679459,2020,-0.01921804682642687,0.0003,0.2216796875,26.429441452026367,0.2,0.017025013,-3.81231836900115,,,,,
415744,180.0,50.65804672241211,,,,,,,,,,,,,,,
416768,180.0,52.091468811035156,-1.1920928955078125e-07,52.056631189584735,2030,-0.017966517424792983,0.0003,0.180810546875,28.933244705200195,0.2,0.013918391,-3.802158457040787,,,,,
417792,180.0,48.165321350097656,,,,,,,,,,,,,,,
418816,180.0,55.59697723388672,0.0,52.60423312187195,2040,-0.019652796066657173,0.0003,0.21025390625,30.05622673034668,0.2,0.017303154,-3.7652521900832654,,,,,
419840,180.0,50.89750671386719,,,,,,,,,,,,,,,
420864,180.0,52.505245208740234,0.0,60.778716295957565,2050,-0.01860008911753539,0.0003,0.19619140625,22.378015518188477,0.2,0.013005799,-3.7852371715009214,,,,,
421888,180.0,51.06532287597656,,,,,,,,,,,,,,,
422912,180.0,55.58206558227539,0.0,52.54750314950943,2060,-0.017644627612025943,0.0003,0.180419921875,19.55495834350586,0.2,0.016557235,-3.759972972422838,,,,,
423936,180.0,54.67381286621094,,,,,,,,,,,,,,,
424960,180.0,58.07515335083008,0.0,62.6554755449295,2070,-0.01580525542376563,0.0003,0.16357421875,38.16962814331055,0.2,0.013621549,-3.777257529646158,,,,,
425984,180.0,53.386138916015625,,,,,,,,,,,,,,,
427008,180.0,48.27110290527344,-1.1920928955078125e-07,46.85789487361908,2080,-0.022813220835814718,0.0003,0.2455078125,33.296871185302734,0.2,0.018293586,-3.8073483407497406,,,,,
428032,180.0,51.66745376586914,,,,,,,,,,,,,,,
429056,180.0,49.67707443237305,-1.1920928955078125e-07,60.238418471813205,2090,-0.019818376484909094,0.0003,0.21630859375,32.98603057861328,0.2,0.018494628,-3.864524880796671,,,,,
430080,180.0,50.718162536621094,,,,,,,,,,,,,,,
430080,,,,,,,,,,,,,210,1280,52.1858929,180.0,335
431104,180.0,52.97814178466797,0.0,57.13586013317108,2100,-0.0260783045203425,0.0003,0.24755859375,22.04111099243164,0.2,0.019965975,-3.853098328411579,,,,,
432128,180.0,51.531097412109375,,,,,,,,,,,,,,,
433152,180.0,49.32312774658203,0.0,50.87100111246109,2110,-0.020425272395368666,0.0003,0.2232421875,25.985565185546875,0.2,0.01527781,-3.8032682172954084,,,,,
434176,180.0,50.97888946533203,,,,,,,,,,,,,,,
435200,180.0,56.4095458984375,-1.1920928955078125e-07,52.07039405703544,2120,-0.0203524735319661,0.0003,0.22880859375,29.125144958496094,0.2,0.017251102,-3.7833500504493713,,,,,
436224,180.0,47.89780044555664,,,,,,,,,,,,,,,
