time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/n_updates,train/approx_kl,train/learning_rate,train/clip_range,train/entropy_loss,train/value_loss,train/policy_gradient_loss,train/loss,train/clip_fraction,train/explained_variance,time/iterations,rollout/ep_rew_mean,time/fps,time/time_elapsed,rollout/ep_len_mean
303500,50.0,30.227924346923828,1480,0.012433073,0.0003,0.2,-2.332328601926565,54579.947692871094,-0.005180049786577001,25387.650390625,0.052734375,5.960464477539063e-08,,,,,
304000,50.0,32.21615219116211,,,,,,,,,,,,,,,
304500,50.0,31.07000732421875,,,,,,,,,,,,,,,
305000,50.0,28.479694366455078,,,,,,,,,,,,,,,
305500,50.0,31.100605010986328,1490,0.013893645,0.0003,0.2,-2.3206225737929342,51012.759216308594,-0.006004260256304406,26780.646484375,0.065283203125,0.0,,,,,
306000,50.0,31.07569694519043,,,,,,,,,,,,,,,
306500,50.0,31.079574584960938,,,,,,,,,,,,,,,
307000,50.0,30.479312896728516,,,,,,,,,,,,,,,
307500,50.0,30.715103149414062,1500,0.014161538,0.0003,0.2,-2.3240052737295627,49399.35153808594,-0.006717104457493406,23716.890625,0.07529296875,0.0,,,,,
308000,50.0,32.09297561645508,,,,,,,,,,,,,,,
308500,50.0,31.204872131347656,,,,,,,,,,,,,,,
309000,50.0,29.880813598632812,,,,,,,,,,,,,,,
309500,50.0,30.72800064086914,1510,0.01119422,0.0003,0.2,-2.3282983832061293,51917.35911865234,-0.0032599631973425857,26083.48046875,0.029150390625,0.0,,,,,
310000,50.0,31.017864227294922,,,,,,,,,,,,,,,
310500,50.0,29.714670181274414,,,,,,,,,,,,,,,
311000,50.0,28.801185607910156,,,,,,,,,,,,,,,
311500,50.0,32.85380554199219,1520,0.010488348,0.0003,0.2,-2.3300765834748747,54777.60068359375,-0.0037284528225427493,27538.978515625,0.03955078125,0.0,,,,,
312000,50.0,29.589221954345703,,,,,,,,,,,,,,,
312500,50.0,29.732669830322266,,,,,,,,,,,,,,,
313000,50.0,32.18457794189453,,,,,,,,,,,,,,,
313500,50.0,30.62591552734375,1530,0.013998615,0.0003,0.2,-2.3300937227904797,54721.234204101565,-0.00822320319712162,24896.330078125,0.08544921875,0.0,,,,,
314000,50.0,30.589454650878906,,,,,,,,,,,,,,,
314500,50.0,31.220569610595703,,,,,,,,,,,,,,,
315000,50.0,32.727928161621094,,,,,,,,,,,,,,,
315500,50.0,30.276615142822266,1540,0.013024235,0.0003,0.2,-2.3325138919055464,52331.59879150391,-0.009727124632627237,27606.193359375,0.105419921875,0.0,,,,,
316000,50.0,30.26800537109375,,,,,,,,,,,,,,,
316500,50.0,33.22506332397461,,,,,,,,,,,,,,,
317000,50.0,30.438039779663086,,,,,,,,,,,,,,,
317500,50.0,30.99399185180664,1550,0.014497328,0.0003,0.2,-2.334461894631386,52036.02692871094,-0.0077713829712593,23350.080078125,0.09365234375,0.0,,,,,
318000,50.0,31.456653594970703,,,,,,,,,,,,,,,
318500,50.0,31.466373443603516,,,,,,,,,,,,,,,
319000,50.0,32.51300811767578,,,,,,,,,,,,,,,
319500,50.0,30.932968139648438,1560,0.01644807,0.0003,0.2,-2.3246344320476053,53095.25032958984,-0.009749695591744966,28135.708984375,0.096484375,0.0,,,,,
320000,50.0,32.22522735595703,,,,,,,,,,,,,,,
320500,50.0,30.32048988342285,,,,,,,,,,,,,,,
321000,50.0,30.294597625732422,,,,,,,,,,,,,,,
321500,50.0,32.33872985839844,,,,,,,,,,,,,,,
322000,50.0,32.59783935546875,1570,0.01533361,0.0003,0.2,-2.3332626335322857,51280.76282958985,-0.003731954265094828,25922.9453125,0.04375,0.0,,,,,
322500,50.0,31.372018814086914,,,,,,,,,,,,,,,
323000,50.0,30.246538162231445,,,,,,,,,,,,,,,
323500,50.0,29.351947784423828,,,,,,,,,,,,,,,
323584,,,,,,,,,,,,,10,1299.6479057099998,1425,14,50.0
324000,50.0,31.46259117126465,1580,0.014575318,0.0003,0.2,-2.3371617287397384,51683.66241455078,-0.006843840057263151,24779.896484375,0.07392578125,0.0,,,,,
324500,50.0,30.072494506835938,,,,,,,,,,,,,,,
325000,50.0,30.262359619140625,,,,,,,,,,,,,,,
325500,50.0,29.34930992126465,,,,,,,,,,,,,,,
326000,50.0,30.684019088745117,1590,0.012475418,0.0003,0.2,-2.3238060250878334,53497.305114746094,-0.005718196881935001,30841.1171875,0.0666015625,-1.1920928955078125e-07,,,,,
326500,50.0,32.94350814819336,,,,,,,,,,,,,,,
327000,50.0,32.63113784790039,,,,,,,,,,,,,,,
327500,50.0,31.16075325012207,,,,,,,,,,,,,,,
328000,50.0,31.906150817871094,1600,0.009978924,0.0003,0.2,-2.327370809018612,51470.96590576172,-0.005333561454608571,24607.837890625,0.05947265625,5.960464477539063e-08,,,,,
328500,50.0,33.25980758666992,,,,,,,,,,,,,,,
329000,50.0,30.410869598388672,,,,,,,,,,,,,,,
329500,50.0,30.084861755371094,,,,,,,,,,,,,,,
330000,50.0,30.694570541381836,1610,0.015252895,0.0003,0.2,-2.323277860879898,49522.17647705078,-0.008870908124663401,24452.0078125,0.09755859375,1.7881393432617188e-07,,,,,
330500,50.0,31.90123748779297,,,,,,,,,,,,,,,
331000,50.0,30.48217010498047,,,,,,,,,,,,,,,
331500,50.0,31.050289154052734,,,,,,,,,,,,,,,
332000,50.0,32.16033172607422,1620,0.012922024,0.0003,0.2,-2.3261391751468183,47321.33431396484,-0.00708476467843866,20635.572265625,0.086474609375,0.0,,,,,
332500,50.0,31.759445190429688,,,,,,,,,,,,,,,
333000,50.0,32.203269958496094,,,,,,,,,,,,,,,
333500,50.0,32.10694122314453,,,,,,,,,,,,,,,
334000,50.0,31.491500854492188,1630,0.011690512,0.0003,0.2,-2.312634629756212,47385.228686523435,-0.003910125783295371,22674.041015625,0.052978515625,0.0,,,,,
334500,50.0,30.733198165893555,,,,,,,,,,,,,,,
335000,50.0,30.68712043762207,,,,,,,,,,,,,,,
335500,50.0,31.914955139160156,,,,,,,,,,,,,,,
336000,50.0,31.280094146728516,1640,0.0138986595,0.0003,0.2,-2.2892897687852383,45708.45042724609,-0.006317700751242228,23564.404296875,0.076513671875,-1.1920928955078125e-07,,,,,
336500,50.0,30.998626708984375,,,,,,,,,,,,,,,
337000,50.0,29.214473724365234,,,,,,,,,,,,,,,
337500,50.0,32.637542724609375,,,,,,,,,,,,,,,
338000,50.0,30.272789001464844,1650,0.010729037,0.0003,0.2,-2.27756427899003,43277.065338134766,-0.004274196764163208,20222.203125,0.050244140625,0.0,,,,,
338500,50.0,29.470623016357422,,,,,,,,,,,,,,,
339000,50.0,28.240947723388672,,,,,,,,,,,,,,,
339500,50.0,30.23047637939453,,,,,,,,,,,,,,,
340000,50.0,32.98960876464844,1660,0.014502676,0.0003,0.2,-2.301556670665741,46811.66166992187,-0.008400102842279012,23675.6875,0.104736328125,0.0,,,,,
340500,50.0,31.82881736755371,,,,,,,,,,,,,,,
341000,50.0,28.483415603637695,,,,,,,,,,,,,,,
341500,50.0,33.58216857910156,,,,,,,,,,,,,,,
342000,50.0,30.88201141357422,,,,,,,,,,,,,,,
342500,50.0,31.929115295410156,1670,0.013765847,0.0003,0.2,-2.3030341275036337,47430.05408935547,-0.00483812912425492,24196.1484375,0.048828125,0.0,,,,,
343000,50.0,32.112586975097656,,,,,,,,,,,,,,,
343500,50.0,32.46168899536133,,,,,,,,,,,,,,,
344000,50.0,32.59968566894531,,,,,,,,,,,,,,,
344064,,,,,,,,,,,,,20,1288.29271127,1387,29,50.0
344500,50.0,28.590864181518555,1680,0.008206977,0.0003,0.2,-2.292713950574398,47418.28253173828,-0.001715542063175235,23793.896484375,0.0228515625,0.0,,,,,
345000,50.0,31.05547332763672,,,,,,,,,,,,,,,
345500,50.0,31.565269470214844,,,,,,,,,,,,,,,
346000,50.0,31.57535171508789,,,,,,,,,,,,,,,
346500,50.0,32.645050048828125,1690,0.01811884,0.0003,0.2,-2.3075618289411066,47498.3187133789,-0.012976672778313514,22875.498046875,0.144384765625,0.0,,,,,
347000,50.0,31.877456665039062,,,,,,,,,,,,,,,
347500,50.0,29.594322204589844,,,,,,,,,,,,,,,
348000,50.0,30.18283462524414,,,,,,,,,,,,,,,
348500,50.0,31.329763412475586,1700,0.013187192,0.0003,0.2,-2.3143025301396847,45746.43942871094,-0.006918241923267487,24264.3203125,0.079931640625,1.1920928955078125e-07,,,,,
349000,50.0,33.160037994384766,,,,,,,,,,,,,,,
349500,50.0,31.154621124267578,,,,,,,,,,,,,,,
350000,50.0,30.858652114868164,,,,,,,,,,,,,,,
350500,50.0,33.487327575683594,1710,0.016009308,0.0003,0.2,-2.312449444830418,46277.45708007812,-0.007947554084967123,24968.490234375,0.09091796875,0.0,,,,,
351000,50.0,32.762481689453125,,,,,,,,,,,,,,,
351500,50.0,29.34120750427246,,,,,,,,,,,,,,,
352000,50.0,29.27021026611328,,,,,,,,,,,,,,,
352500,50.0,31.33778190612793,1720,0.012141479,0.0003,0.2,-2.3204715855419638,47157.69223632813,-0.003259891258494463,18411.94921875,0.036767578125,0.0,,,,,
353000,50.0,32.89558410644531,,,,,,,,,,,,,,,
353500,50.0,31.287168502807617,,,,,,,,,,,,,,,
354000,50.0,32.398616790771484,,,,,,,,,,,,,,,
354500,50.0,31.224796295166016,1730,0.015724242,0.0003,0.2,-2.324052990227938,47022.16915283203,-0.011528712131257635,22728.478515625,0.12919921875,0.0,,,,,
355000,50.0,32.28377151489258,,,,,,,,,,,,,,,
355500,50.0,31.421550750732422,,,,,,,,,,,,,,,
356000,50.0,31.60247039794922,,,,,,,,,,,,,,,
356500,50.0,32.57221221923828,1740,0.015366064,0.0003,0.2,-2.3126266546547414,48174.08956298828,-0.00770105986885028,22148.9140625,0.087646484375,0.0,,,,,
357000,50.0,30.549480438232422,,,,,,,,,,,,,,,
357500,50.0,29.92973518371582,,,,,,,,,,,,,,,
358000,50.0,32.00039291381836,,,,,,,,,,,,,,,
358500,50.0,32.358768463134766,1750,0.015192239,0.0003,0.2,-2.3126924872398376,43967.116015625,-0.006710798274434637,21956.5,0.07646484375,1.1920928955078125e-07,,,,,
359000,50.0,31.722408294677734,,,,,,,,,,,,,,,
359500,50.0,29.960439682006836,,,,,,,,,,,,,,,
360000,50.0,31.867408752441406,,,,,,,,,,,,,,,
360500,50.0,30.691741943359375,1760,0.013259927,0.0003,0.2,-2.2883279234170915,43992.26002197266,-0.010284543650777777,21347.978515625,0.1177734375,0.0,,,,,
361000,50.0,29.6606388092041,,,,,,,,,,,,,,,
361500,50.0,31.76136016845703,,,,,,,,,,,,,,,
362000,50.0,31.364418029785156,,,,,,,,,,,,,,,
362500,50.0,32.04051208496094,1770,0.014946137,0.0003,0.2,-2.287604294717312,44728.44217529297,-0.008741969786206028,24297.005859375,0.094677734375,0.0,,,,,
363000,50.0,32.237823486328125,,,,,,,,,,,,,,,
363500,50.0,33.043304443359375,,,,,,,,,,,,,,,
364000,50.0,32.638885498046875,,,,,,,,,,,,,,,
364500,50.0,32.532981872558594,,,,,,,,,,,,,,,
365000,50.0,31.390241622924805,1780,0.010606891,0.0003,0.2,-2.3016575671732427,44831.46833496094,-0.0029848078651411925,22482.388671875,0.033544921875,0.0,,,,,
365500,50.0,32.19104766845703,,,,,,,,,,,,,,,
366000,50.0,31.499820709228516,,,,,,,,,,,,,,,
366500,50.0,32.467201232910156,,,,,,,,,,,,,,,
367000,50.0,30.42877197265625,1790,0.013467103,0.0003,0.2,-2.316454357653856,46037.72354736328,-0.004764696847996674,22245.130859375,0.05625,0.0,,,,,
367500,50.0,30.872295379638672,,,,,,,,,,,,,,,
368000,50.0,30.682598114013672,,,,,,,,,,,,,,,
368500,50.0,32.33125305175781,,,,,,,,,,,,,,,
369000,50.0,29.991422653198242,1800,0.012518333,0.0003,0.2,-2.318353272974491,43446.26750488281,-0.004816425350145437,18216.224609375,0.0533203125,0.0,,,,,
369500,50.0,31.183700561523438,,,,,,,,,,,,,,,
370000,50.0,31.506481170654297,,,,,,,,,,,,,,,
370500,50.0,32.472938537597656,,,,,,,,,,,,,,,
371000,50.0,32.64226531982422,1810,0.012026051,0.0003,0.2,-2.3204877264797688,41863.2971496582,-0.008341474598273635,22738.0625,0.09814453125,-1.1920928955078125e-07,,,,,
371500,50.0,32.82923126220703,,,,,,,,,,,,,,,
372000,50.0,32.09141540527344,,,,,,,,,,,,,,,
372500,50.0,31.49675750732422,,,,,,,,,,,,,,,
373000,50.0,31.295230865478516,1820,0.01138637,0.0003,0.2,-2.322747941315174,43201.79038085938,-0.003675488047883846,18922.837890625,0.042724609375,0.0,,,,,
373500,50.0,31.71210289001465,,,,,,,,,,,,,,,
374000,50.0,32.6741943359375,,,,,,,,,,,,,,,
374500,50.0,31.609121322631836,,,,,,,,,,,,,,,
374784,,,,,,,,,,,,,10,1297.21926913,1338,15,50.0
375000,50.0,32.000335693359375,1830,0.013086443,0.0003,0.2,-2.3197822861373423,45426.10695800781,-0.005979907930304762,25584.849609375,0.068505859375,0.0,,,,,
375500,50.0,32.258995056152344,,,,,,,,,,,,,,,
376000,50.0,33.06477355957031,,,,,,,,,,,,,,,
376500,50.0,32.55787658691406,,,,,,,,,,,,,,,
377000,50.0,32.40175247192383,1840,0.012255479,0.0003,0.2,-2.314915969222784,43749.11243896485,-0.007860661143786274,20055.591796875,0.08994140625,-1.1920928955078125e-07,,,,,
377500,50.0,30.764692306518555,,,,,,,,,,,,,,,
378000,50.0,32.56312942504883,,,,,,,,,,,,,,,
378500,50.0,32.155967712402344,,,,,,,,,,,,,,,
379000,50.0,29.801061630249023,1850,0.016039558,0.0003,0.2,-2.3103754453361036,40787.888690185544,-0.0070313154137693346,19654.99609375,0.07861328125,0.0,,,,,
379500,50.0,31.245637893676758,,,,,,,,,,,,,,,
380000,50.0,31.672264099121094,,,,,,,,,,,,,,,
380500,50.0,33.20588684082031,,,,,,,,,,,,,,,
381000,50.0,30.729515075683594,1860,0.013369952,0.0003,0.2,-2.3024625405669212,41916.485412597656,-0.007920556463068351,19847.203125,0.091064453125,0.0,,,,,
381500,50.0,32.26947021484375,,,,,,,,,,,,,,,
382000,50.0,32.09381103515625,,,,,,,,,,,,,,,
382500,50.0,32.532073974609375,,,,,,,,,,,,,,,
383000,50.0,31.882686614990234,1870,0.0114164855,0.0003,0.2,-2.2858067110180853,39192.07977294922,-0.005119851022027433,20025.91796875,0.062158203125,1.1920928955078125e-07,,,,,
383500,50.0,31.687408447265625,,,,,,,,,,,,,,,
384000,50.0,32.16900634765625,,,,,,,,,,,,,,,
384500,50.0,29.868854522705078,,,,,,,,,,,,,,,
385000,50.0,31.355335235595703,,,,,,,,,,,,,,,
385500,50.0,32.17253112792969,1880,0.015136002,0.0003,0.2,-2.297882341593504,41118.672265625,-0.009136109386599856,20939.095703125,0.09609375,0.0,,,,,
386000,50.0,30.41054344177246,,,,,,,,,,,,,,,
386500,50.0,31.669084548950195,,,,,,,,,,,,,,,
387000,50.0,33.147823333740234,,,,,,,,,,,,,,,
387500,50.0,30.588035583496094,1890,0.014995379,0.0003,0.2,-2.2953460305929183,40550.942065429685,-0.010453524684999138,20701.32421875,0.12275390625,0.0,,,,,
388000,50.0,32.90816116333008,,,,,,,,,,,,,,,
388500,50.0,30.493576049804688,,,,,,,,,,,,,,,
389000,50.0,31.38010025024414,,,,,,,,,,,,,,,
389500,50.0,28.74318504333496,1900,0.0149813285,0.0003,0.2,-2.2982813395559787,39156.716088867186,-0.0070485409858520144,17689.990234375,0.08056640625,-1.1920928955078125e-07,,,,,
390000,50.0,31.087223052978516,,,,,,,,,,,,,,,
390500,50.0,31.235931396484375,,,,,,,,,,,,,,,
391000,50.0,32.16316223144531,,,,,,,,,,,,,,,
391500,50.0,30.87749481201172,1910,0.011465073,0.0003,0.2,-2.2900698624551294,40119.55297241211,-0.002358065690350486,17730.7421875,0.024951171875,0.0,,,,,
392000,50.0,33.14265060424805,,,,,,,,,,,,,,,
392500,50.0,30.88665008544922,,,,,,,,,,,,,,,
393000,50.0,30.31291961669922,,,,,,,,,,,,,,,
393500,50.0,31.57044219970703,1920,0.012553865,0.0003,0.2,-2.2688338331878186,38434.411151123044,-0.006454811936418991,18341.57421875,0.081787109375,0.0,,,,,
394000,50.0,32.16513442993164,,,,,,,,,,,,,,,
394500,50.0,32.449012756347656,,,,,,,,,,,,,,,
395000,50.0,31.07233428955078,,,,,,,,,,,,,,,
395264,,,,,,,,,,,,,20,1279.72550429,1202,34,50.0
395500,50.0,30.682292938232422,1930,0.010985754,0.0003,0.2,-2.2814572155475616,37779.39189453125,-0.004309252064558677,17248.03125,0.051513671875,0.0,,,,,
396000,50.0,30.861934661865234,,,,,,,,,,,,,,,
396500,50.0,31.176563262939453,,,,,,,,,,,,,,,
397000,50.0,32.75221252441406,,,,,,,,,,,,,,,
397500,50.0,31.047149658203125,1940,0.015538361,0.0003,0.2,-2.28773103505373,40717.838806152344,-0.006931534100294812,21208.740234375,0.075146484375,0.0,,,,,
398000,50.0,32.9666862487793,,,,,,,,,,,,,,,
398500,50.0,31.90654754638672,,,,,,,,,,,,,,,
399000,50.0,31.72068977355957,,,,,,,,,,,,,,,
399500,50.0,29.867572784423828,1950,0.012144901,0.0003,0.2,-2.2841789864003657,39562.96154785156,-0.005849395293626003,20029.916015625,0.071484375,0.0,,,,,
400000,50.0,29.368810653686523,,,,,,,,,,,,,,,
400500,50.0,29.81418228149414,,,,,,,,,,,,,,,
401000,50.0,32.18065643310547,,,,,,,,,,,,,,,
401500,50.0,31.42667007446289,1960,0.012957513,0.0003,0.2,-2.276826425641775,40907.22019042969,-0.006792724657861982,21152.4140625,0.0763671875,0.0,,,,,
402000,50.0,28.558555603027344,,,,,,,,,,,,,,,
402500,50.0,30.76087188720703,,,,,,,,,,,,,,,
403000,50.0,31.34699821472168,,,,,,,,,,,,,,,
403500,50.0,31.41827392578125,1970,0.016721863,0.0003,0.2,-2.2561686396598817,37776.13989868164,-0.014040751958964393,17626.603515625,0.148291015625,0.0,,,,,
404000,50.0,31.841352462768555,,,,,,,,,,,,,,,
404500,50.0,30.371551513671875,,,,,,,,,,,,,,,
405000,50.0,27.72160530090332,,,,,,,,,,,,,,,
405500,50.0,31.546403884887695,,,,,,,,,,,,,,,
406000,50.0,30.484296798706055,1980,0.012652165,0.0003,0.2,-2.23602974191308,34761.76750488281,-0.004631508684542496,16256.5068359375,0.05791015625,-1.1920928955078125e-07,,,,,
406500,50.0,29.929216384887695,,,,,,,,,,,,,,,
407000,50.0,31.779888153076172,,,,,,,,,,,,,,,
407500,50.0,31.486270904541016,,,,,,,,,,,,,,,
408000,50.0,29.945404052734375,1990,0.014345243,0.0003,0.2,-2.2406890019774437,35881.5865234375,-0.009578670612245332,16268.791015625,0.099072265625,0.0,,,,,
408500,50.0,30.18360137939453,,,,,,,,,,,,,,,
409000,50.0,30.098024368286133,,,,,,,,,,,,,,,
409500,50.0,31.74956512451172,,,,,,,,,,,,,,,
410000,50.0,30.191558837890625,2000,0.015014717,0.0003,0.2,-2.2446636714041235,34869.64901123047,-0.009389441144594456,17508.697265625,0.102978515625,0.0,,,,,
410500,50.0,31.188596725463867,,,,,,,,,,,,,,,
411000,50.0,32.449546813964844,,,,,,,,,,,,,,,
411500,50.0,33.174896240234375,,,,,,,,,,,,,,,
412000,50.0,30.670059204101562,2010,0.012229703,0.0003,0.2,-2.26895866766572,32908.35848388672,-0.00500935298477998,15793.40625,0.0638671875,-1.1920928955078125e-07,,,,,
412500,50.0,31.501516342163086,,,,,,,,,,,,,,,
413000,50.0,32.284873962402344,,,,,,,,,,,,,,,
413500,50.0,32.58613967895508,,,,,,,,,,,,,,,
414000,50.0,30.6043701171875,2020,0.014297403,0.0003,0.2,-2.2790594294667246,35785.577624511716,-0.00943062289588852,17573.0078125,0.100537109375,0.0,,,,,
414500,50.0,32.82735061645508,,,,,,,,,,,,,,,
415000,50.0,31.053478240966797,,,,,,,,,,,,,,,
415500,50.0,31.2766170501709,,,,,,,,,,,,,,,
416000,50.0,29.849002838134766,2030,0.012946316,0.0003,0.2,-2.275270104408264,36926.475085449216,-0.00549656363145914,17720.46875,0.05947265625,0.0,,,,,
416500,50.0,29.99453353881836,,,,,,,,,,,,,,,
417000,50.0,31.07164764404297,,,,,,,,,,,,,,,
417500,50.0,28.251209259033203,,,,,,,,,,,,,,,
418000,50.0,32.828208923339844,2040,0.015006481,0.0003,0.2,-2.2925209797918797,34454.78226928711,-0.007850866139051504,16361.2314453125,0.1001953125,-1.1920928955078125e-07,,,,,
418500,50.0,30.698448181152344,,,,,,,,,,,,,,,
419000,50.0,30.256549835205078,,,,,,,,,,,,,,,
419500,50.0,31.803081512451172,,,,,,,,,,,,,,,
420000,50.0,32.164222717285156,2050,0.013278525,0.0003,0.2,-2.305106820911169,34147.184631347656,-0.01055424975711503,14763.123046875,0.11298828125,-1.1920928955078125e-07,,,,,
420500,50.0,32.95610046386719,,,,,,,,,,,,,,,
421000,50.0,31.732913970947266,,,,,,,,,,,,,,,
421500,50.0,31.04437255859375,,,,,,,,,,,,,,,
422000,50.0,32.25408172607422,2060,0.014008555,0.0003,0.2,-2.3023195192217827,38227.28464355469,-0.008226205411483533,18411.01953125,0.09150390625,0.0,,,,,
422500,50.0,31.96698760986328,,,,,,,,,,,,,,,
423000,50.0,32.75321578979492,,,,,,,,,,,,,,,
423500,50.0,31.007179260253906,,,,,,,,,,,,,,,
424000,50.0,30.244674682617188,2070,0.01393432,0.0003,0.2,-2.301244442164898,35588.012677001956,-0.010573703968839254,17157.71484375,0.123046875,0.0,,,,,
424500,50.0,31.388809204101562,,,,,,,,,,,,,,,
425000,50.0,31.136077880859375,,,,,,,,,,,,,,,
425500,50.0,32.4619026184082,,,,,,,,,,,,,,,
425984,,,,,,,,,,,,,10,1298.2531231900002,1333,15,50.0
426000,50.0,30.960926055908203,2080,0.012380843,0.0003,0.2,-2.287293177843094,35724.18350830078,-0.0053864891408011316,18883.013671875,0.067041015625,0.0,,,,,
426500,50.0,34.10321807861328,,,,,,,,,,,,,,,
427000,50.0,30.49816131591797,,,,,,,,,,,,,,,
427500,50.0,32.25087356567383,,,,,,,,,,,,,,,
428000,50.0,30.08153533935547,,,,,,,,,,,,,,,
428500,50.0,32.29484939575195,2090,0.011737462,0.0003,0.2,-2.2997176639735697,35194.68112182617,-0.005744984879856929,18476.650390625,0.070068359375,0.0,,,,,
429000,50.0,32.76704406738281,,,,,,,,,,,,,,,
429500,50.0,30.901012420654297,,,,,,,,,,,,,,,
430000,50.0,29.01186752319336,,,,,,,,,,,,,,,
430500,50.0,31.8275203704834,2100,0.0133199,0.0003,0.2,-2.30966916680336,34925.4600402832,-0.006513633570284583,16260.0380859375,0.08154296875,0.0,,,,,
431000,50.0,31.68950653076172,,,,,,,,,,,,,,,
431500,50.0,32.814369201660156,,,,,,,,,,,,,,,
432000,50.0,30.43399429321289,,,,,,,,,,,,,,,
432500,50.0,32.111244201660156,2110,0.01675421,0.0003,0.2,-2.2979033946990968,35099.21407470703,-0.011575012071989476,16083.5517578125,0.130126953125,0.0,,,,,
433000,50.0,32.9234733581543,,,,,,,,,,,,,,,
433500,50.0,30.1584529876709,,,,,,,,,,,,,,,
434000,50.0,30.789566040039062,,,,,,,,,,,,,,,
434500,50.0,29.96229362487793,2120,0.012181619,0.0003,0.2,-2.2960666261613367,35564.38584594727,-0.005962296278448775,17199.951171875,0.062109375,0.0,,,,,
435000,50.0,29.70413589477539,,,,,,,,,,,,,,,
435500,50.0,31.69820785522461,,,,,,,,,,,,,,,
436000,50.0,28.866207122802734,,,,,,,,,,,,,,,
436500,50.0,30.376148223876953,2130,0.012358941,0.0003,0.2,-2.2864533454179763,34273.030822753906,-0.007360614248318598,16732.03515625,0.09228515625,0.0,,,,,
437000,50.0,32.93798828125,,,,,,,,,,,,,,,
437500,50.0,29.869199752807617,,,,,,,,,,,,,,,
438000,50.0,33.22547912597656,,,,,,,,,,,,,,,
438500,50.0,32.11821746826172,2140,0.014242402,0.0003,0.2,-2.291685361415148,32615.513781738282,-0.0073224158026278015,15965.4775390625,0.087548828125,0.0,,,,,
439000,50.0,32.16496276855469,,,,,,,,,,,,,,,
439500,50.0,31.156028747558594,,,,,,,,,,,,,,,
440000,50.0,30.312454223632812,,,,,,,,,,,,,,,
440500,50.0,30.397050857543945,2150,0.013044279,0.0003,0.2,-2.2982341974973677,34943.99398193359,-0.009816322434926406,17340.515625,0.112890625,-1.1920928955078125e-07,,,,,
441000,50.0,30.670242309570312,,,,,,,,,,,,,,,
441500,50.0,32.291011810302734,,,,,,,,,,,,,,,
442000,50.0,32.68817138671875,,,,,,,,,,,,,,,
442500,50.0,31.22943115234375,2160,0.010131312,0.0003,0.2,-2.305783361196518,32700.452435302734,-0.0029122687425115145,17383.44921875,0.04384765625,0.0,,,,,
443000,50.0,30.678184509277344,,,,,,,,,,,,,,,
443500,50.0,31.14409637451172,,,,,,,,,,,,,,,
444000,50.0,30.401363372802734,,,,,,,,,,,,,,,
444500,50.0,31.929664611816406,2170,0.009431638,0.0003,0.2,-2.300593178719282,34156.73388061523,-0.0024647028527397196,17046.376953125,0.034521484375,0.0,,,,,
445000,50.0,30.879291534423828,,,,,,,,,,,,,,,
445500,50.0,32.20343017578125,,,,,,,,,,,,,,,
446000,50.0,32.134918212890625,,,,,,,,,,,,,,,
446464,,,,,,,,,,,,,20,1304.6434331,1312,31,50.0
446500,50.0,30.912338256835938,2180,0.015821226,0.0003,0.2,-2.304317073523998,34708.11513061523,-0.008664798099198378,14949.48828125,0.099072265625,0.0,,,,,
447000,50.0,32.60187530517578,,,,,,,,,,,,,,,
447500,50.0,31.565887451171875,,,,,,,,,,,,,,,
448000,50.0,31.462139129638672,,,,,,,,,,,,,,,
448500,50.0,32.68964385986328,,,,,,,,,,,,,,,
449000,50.0,31.706199645996094,2190,0.013049291,0.0003,0.2,-2.296013956516981,34084.85568237305,-0.004956448497250676,16537.669921875,0.052294921875,0.0,,,,,
449500,50.0,31.445327758789062,,,,,,,,,,,,,,,
450000,50.0,32.0509033203125,,,,,,,,,,,,,,,
450500,50.0,32.31386184692383,,,,,,,,,,,,,,,
451000,50.0,32.205570220947266,2200,0.016523454,0.0003,0.2,-2.2862261794507504,32166.754119873047,-0.012166347037418746,16184.8369140625,0.13369140625,0.0,,,,,
451500,50.0,32.566162109375,,,,,,,,,,,,,,,
452000,50.0,30.631925582885742,,,,,,,,,,,,,,,
452500,50.0,30.789287567138672,,,,,,,,,,,,,,,
453000,50.0,27.877777099609375,2210,0.015924659,0.0003,0.2,-2.286247819662094,31428.16393432617,-0.010321677077445201,13602.4423828125,0.1189453125,0.0,,,,,
453500,50.0,30.65926742553711,,,,,,,,,,,,,,,
454000,50.0,32.734127044677734,,,,,,,,,,,,,,,
454500,50.0,31.28953742980957,,,,,,,,,,,,,,,
455000,50.0,30.067333221435547,2220,0.016042646,0.0003,0.2,-2.2821225628256796,30146.995861816406,-0.012277310993522406,12660.7509765625,0.135595703125,0.0,,,,,
455500,50.0,31.576608657836914,,,,,,,,,,,,,,,
456000,50.0,32.310394287109375,,,,,,,,,,,,,,,
456500,50.0,30.44977378845215,,,,,,,,,,,,,,,
