eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/approx_kl,train/loss,train/value_loss,train/entropy_loss,train/clip_fraction,train/explained_variance,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/n_updates,time/time_elapsed,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps
180.0,31744,15.589958190917969,0.022499494,18.969058990478516,44.717797541618346,-5.51118429005146,0.359423828125,5.960464477539063e-08,0.2,0.0003,-0.03915418238611892,150,,,,,
180.0,32768,14.758538246154785,,,,,,,,,,,,,,,
180.0,33792,15.990299224853516,0.021002453,31.742107391357422,46.71604504585266,-5.482534825801849,0.30009765625,0.0,0.2,0.0003,-0.03860307482973439,160,,,,,
180.0,34816,15.759157180786133,,,,,,,,,,,,,,,
180.0,35840,16.369640350341797,0.022742497,27.240924835205078,41.975581833720206,-5.45904728770256,0.312890625,0.0,0.2,0.0003,-0.03549169752805028,170,,,,,
180.0,36864,17.78646469116211,,,,,,,,,,,,,,,
180.0,37888,19.01746368408203,0.023923537,22.91234588623047,48.18993651866913,-5.395985734462738,0.34853515625,5.960464477539063e-08,0.2,0.0003,-0.038417342609318436,180,,,,,
180.0,38912,15.96324348449707,,,,,,,,,,,,,,,
180.0,39936,15.679821014404297,0.019957379,23.653770446777344,40.15169018208981,-5.343384143710137,0.30810546875,0.0,0.2,0.0003,-0.03528230394294951,190,,,,,
180.0,40960,16.458606719970703,,,,,,,,,,,,,,,
,40960,,,,,,,,,,,,130,20,15.898532399999999,180.0,314
180.0,41984,19.77286148071289,0.021237481,22.696996688842773,43.010004407167436,-5.324520802497863,0.328173828125,0.0,0.2,0.0003,-0.040118855010950936,200,,,,,
180.0,43008,18.56609535217285,,,,,,,,,,,,,,,
180.0,44032,16.1164493560791,0.022579324,13.379473686218262,37.20410176813603,-5.308710417151451,0.346826171875,0.0,0.2,0.0003,-0.03747935016726842,210,,,,,
180.0,45056,16.617233276367188,,,,,,,,,,,,,,,
180.0,46080,18.667640686035156,0.02374501,28.938241958618164,45.748688745498654,-5.276032237708568,0.3240234375,-1.1920928955078125e-07,0.2,0.0003,-0.03570706806058297,220,,,,,
180.0,47104,16.313819885253906,,,,,,,,,,,,,,,
180.0,48128,19.100772857666016,0.021320127,13.690521240234375,38.70207370519638,-5.255249656736851,0.316357421875,1.1920928955078125e-07,0.2,0.0003,-0.03455994153919164,230,,,,,
180.0,49152,20.434892654418945,,,,,,,,,,,,,,,
