time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps
599040,20.551868438720703,12.0,2920,0.0003,-2.7721203535795214,0.04363203364773653,0.395458984375,5.960464477539063e-08,737.4001929283143,0.2,367.03863525390625,0.088771574,,,,,
600064,22.070255279541016,12.0,,,,,,,,,,,,,,,
601088,19.805130004882812,12.0,2930,0.0003,-2.7904207192361357,0.04681127220246708,0.383544921875,0.0,826.5676891326905,0.2,458.4324951171875,0.09660667,,,,,
602112,21.575902938842773,12.0,,,,,,,,,,,,,,,
603136,18.83005142211914,12.0,2940,0.0003,-2.7487416371703146,0.04138494941726094,0.36865234375,0.0,608.2075930595398,0.2,254.68359375,0.090890974,,,,,
604160,14.443289756774902,12.0,,,,,,,,,,,,,,,
605184,21.668718338012695,12.0,2950,0.0003,-2.7389373265206816,0.04791033161454834,0.402197265625,1.1920928955078125e-07,1198.0509098052978,0.2,550.236083984375,0.09532144,,,,,
606208,16.04721450805664,12.0,,,,,,,,,,,,,,,
607232,17.769182205200195,12.0,2960,0.0003,-2.6944615386426447,0.03748524625989376,0.395654296875,1.1920928955078125e-07,671.9158588409424,0.2,470.1810607910156,0.07647823,,,,,
608256,8.772836685180664,12.0,,,,,,,,,,,,,,,
609280,16.575332641601562,12.0,2970,0.0003,-2.6899569422006606,0.054970866709481925,0.445263671875,5.960464477539063e-08,975.4012693405151,0.2,630.64306640625,0.090706155,,,,,
610304,14.68823528289795,12.0,,,,,,,,,,,,,,,
611328,14.184452056884766,12.0,2980,0.0003,-2.7585242934525014,0.07393647203571163,0.331787109375,5.960464477539063e-08,1031.9099325180055,0.2,666.7656860351562,0.08964106,,,,,
612352,22.018831253051758,12.0,,,,,,,,,,,,,,,
613376,22.000019073486328,12.0,2990,0.0003,-2.758066764473915,0.04608423323661555,0.4052734375,5.960464477539063e-08,959.7708150863648,0.2,911.10986328125,0.07205774,,,,,
614400,14.987125396728516,12.0,,,,,,,,,,,,,,,
614400,,,,,,,,,,,,,146.24601227000002,12.0,300,1214,505
615424,9.045360565185547,12.0,3000,0.0003,-2.756082250922918,0.049105439172126356,0.416943359375,0.0,706.5350988388061,0.2,294.10675048828125,0.08306244,,,,,
616448,5.0534162521362305,12.0,,,,,,,,,,,,,,,
617472,13.057605743408203,12.0,3010,0.0003,-2.7488394804298877,0.04360181037482107,0.40732421875,0.0,706.3844947814941,0.2,358.38604736328125,0.0834019,,,,,
618496,16.153724670410156,12.0,,,,,,,,,,,,,,,
619520,18.90654182434082,12.0,3020,0.0003,-2.764084222912788,0.05188274471074692,0.424169921875,1.7881393432617188e-07,800.9263642311096,0.2,292.1177062988281,0.098159544,,,,,
620544,19.159873962402344,12.0,,,,,,,,,,,,,,,
621568,19.23870277404785,12.0,3030,0.0003,-2.7529239244759083,0.045462976230192,0.395849609375,0.0,535.284599018097,0.2,284.95404052734375,0.0858518,,,,,
622592,22.052541732788086,12.0,,,,,,,,,,,,,,,
623616,19.034671783447266,12.0,3040,0.0003,-2.794004812091589,0.04305228174198419,0.369140625,0.0,664.5863426208496,0.2,395.4527282714844,0.077139266,,,,,
624640,13.97448444366455,12.0,,,,,,,,,,,,,,,
625664,15.645968437194824,12.0,3050,0.0003,-2.789850224554539,0.05346491490054177,0.409619140625,0.0,723.3161747932434,0.2,455.556884765625,0.08336665,,,,,
626688,21.43675994873047,12.0,,,,,,,,,,,,,,,
627712,18.99245834350586,12.0,3060,0.0003,-2.761188223212957,0.049247880838811396,0.404931640625,0.0,1065.2076641082763,0.2,606.3092651367188,0.09033205,,,,,
628736,17.646215438842773,12.0,,,,,,,,,,,,,,,
629760,14.24057388305664,12.0,3070,0.0003,-2.748177769035101,0.048408240219578146,0.375732421875,1.7881393432617188e-07,811.5334028244018,0.2,507.76336669921875,0.08279525,,,,,
630784,16.289186477661133,12.0,,,,,,,,,,,,,,,
631808,23.47831916809082,12.0,3080,0.0003,-2.6928310722112654,0.05597751807435998,0.427734375,0.0,764.2874785423279,0.2,345.3829345703125,0.08480694,,,,,
632832,21.382877349853516,12.0,,,,,,,,,,,,,,,
633856,16.3133544921875,12.0,3090,0.0003,-2.7218481242656707,0.05406268474762328,0.369287109375,0.0,642.3647733688355,0.2,337.3306579589844,0.09308009,,,,,
634880,21.720157623291016,12.0,,,,,,,,,,,,,,,
634880,,,,,,,,,,,,,127.16088940000002,12.0,310,1251,507
635904,14.151874542236328,12.0,3100,0.0003,-2.68605924770236,0.07263851473107934,0.4302734375,0.0,726.3296298980713,0.2,290.1921691894531,0.094328314,,,,,
636928,12.934883117675781,12.0,,,,,,,,,,,,,,,
637952,21.986196517944336,12.0,3110,0.0003,-2.6799827843904493,0.04370372408011462,0.424462890625,1.1920928955078125e-07,666.8855869293213,0.2,426.2889404296875,0.083144754,,,,,
638976,11.96944808959961,12.0,,,,,,,,,,,,,,,
640000,14.011879920959473,12.0,3120,0.0003,-2.7392766892910005,0.052657205905416046,0.403466796875,0.0,798.7373249053956,0.2,362.29803466796875,0.092388734,,,,,
641024,17.064735412597656,12.0,,,,,,,,,,,,,,,
642048,21.87407684326172,12.0,3130,0.0003,-2.6986002780497076,0.06070059736957774,0.421826171875,0.0,882.9117658615112,0.2,587.6734008789062,0.09524102,,,,,
643072,18.653406143188477,12.0,,,,,,,,,,,,,,,
644096,20.210067749023438,12.0,3140,0.0003,-2.703835878521204,0.06491934162331744,0.375927734375,0.0,761.6195552825927,0.2,476.6604309082031,0.08654777,,,,,
645120,18.004554748535156,12.0,,,,,,,,,,,,,,,
646144,21.856334686279297,12.0,3150,0.0003,-2.7453455120325088,0.037990718437504255,0.422998046875,0.0,761.8917656898499,0.2,220.04388427734375,0.08664026,,,,,
647168,13.671283721923828,12.0,,,,,,,,,,,,,,,
648192,20.659748077392578,12.0,3160,0.0003,-2.8114418141543864,0.05397337965841871,0.440576171875,0.0,871.4662100791932,0.2,565.6263427734375,0.08829023,,,,,
649216,18.600982666015625,12.0,,,,,,,,,,,,,,,
650240,17.2482852935791,12.0,3170,0.0003,-2.821561601012945,0.054216650140006095,0.35654296875,0.0,844.5449631690979,0.2,618.865966796875,0.0662066,,,,,
651264,19.942590713500977,12.0,,,,,,,,,,,,,,,
652288,22.744365692138672,12.0,3180,0.0003,-2.7972765766084193,0.04985605129331816,0.409814453125,0.0,778.1165073394775,0.2,511.9735412597656,0.08507715,,,,,
653312,20.393310546875,12.0,,,,,,,,,,,,,,,
654336,19.792766571044922,12.0,3190,0.0003,-2.7453468360006807,0.04254168664338067,0.4091796875,-1.1920928955078125e-07,707.6147336006164,0.2,277.7175598144531,0.07208304,,,,,
655360,17.12519073486328,12.0,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,123.89398787000002,12.0,320,1290,507
656384,23.224273681640625,12.0,3200,0.0003,-2.745278508216143,0.05755165643349756,0.385546875,0.0,778.3306838989258,0.2,381.4025573730469,0.07881281,,,,,
657408,13.774229049682617,12.0,,,,,,,,,,,,,,,
658432,20.759370803833008,12.0,3210,0.0003,-2.798794164508581,0.05359083714429289,0.35166015625,5.960464477539063e-08,965.2476760864258,0.2,472.8620300292969,0.066848755,,,,,
659456,12.82890510559082,12.0,,,,,,,,,,,,,,,
660480,17.810157775878906,12.0,3220,0.0003,-2.8254923969507217,0.050593407487031075,0.39267578125,-1.1920928955078125e-07,994.108780670166,0.2,407.712646484375,0.07728113,,,,,
661504,14.01091194152832,12.0,,,,,,,,,,,,,,,
662528,12.953042984008789,12.0,3230,0.0003,-2.8299961812794208,0.06299460616428405,0.32861328125,0.0,742.8204027175904,0.2,361.6152648925781,0.06721519,,,,,
663552,15.90932559967041,12.0,,,,,,,,,,,,,,,
664576,16.56397247314453,12.0,3240,0.0003,-2.828739607334137,0.06123834768077359,0.313623046875,0.0,638.2917028427124,0.2,279.8134460449219,0.060925376,,,,,
665600,14.31092643737793,12.0,,,,,,,,,,,,,,,
666624,11.012041091918945,12.0,3250,0.0003,-2.8317831844091415,0.06439876069198362,0.311376953125,0.0,852.1883462905884,0.2,464.8847351074219,0.055574976,,,,,
667648,17.733543395996094,12.0,,,,,,,,,,,,,,,
668672,21.772504806518555,12.0,3260,0.0003,-2.820841060578823,0.04968074214993976,0.313720703125,-1.1920928955078125e-07,861.822496509552,0.2,391.2357482910156,0.065393806,,,,,
669696,15.15839672088623,12.0,,,,,,,,,,,,,,,
670720,21.058732986450195,12.0,3270,0.0003,-2.74033534899354,0.0557680798752699,0.33291015625,5.960464477539063e-08,964.5482614517211,0.2,519.614990234375,0.07014564,,,,,
671744,21.908130645751953,12.0,,,,,,,,,,,,,,,
672768,22.099180221557617,12.0,3280,0.0003,-2.687873313575983,0.04807694415503647,0.384912109375,5.960464477539063e-08,686.5681337356567,0.2,421.7564392089844,0.08245039,,,,,
673792,16.122865676879883,12.0,,,,,,,,,,,,,,,
674816,20.185447692871094,12.0,3290,0.0003,-2.6615189276635647,0.05619381621363573,0.363671875,0.0,712.4319188117981,0.2,309.9224548339844,0.0783188,,,,,
675840,20.86526107788086,12.0,,,,,,,,,,,,,,,
675840,,,,,,,,,,,,,141.60089639999998,12.0,330,1328,508
676864,23.180633544921875,12.0,3300,0.0003,-2.6822813369333742,0.050625755329383536,0.342236328125,0.0,801.1399848937988,0.2,483.1871643066406,0.053022746,,,,,
677888,20.376571655273438,12.0,,,,,,,,,,,,,,,
678912,9.040727615356445,12.0,3310,0.0003,-2.6518526315689086,0.052713369176490235,0.383447265625,0.0,846.8274004936218,0.2,408.4725646972656,0.053965278,,,,,
679936,17.038986206054688,12.0,,,,,,,,,,,,,,,
680960,22.603071212768555,12.0,3320,0.0003,-2.679409223049879,0.04040938064135844,0.31787109375,0.0,684.2327258110047,0.2,441.0953674316406,0.057928145,,,,,
681984,10.652036666870117,12.0,,,,,,,,,,,,,,,
683008,7.297109127044678,12.0,3330,0.0003,-2.718716190755367,0.051511562205269,0.42880859375,1.7881393432617188e-07,747.3111068725586,0.2,434.073974609375,0.05806848,,,,,
684032,17.283428192138672,12.0,,,,,,,,,,,,,,,
685056,13.813739776611328,12.0,3340,0.0003,-2.7155950404703617,0.05075183677545283,0.32900390625,-1.1920928955078125e-07,886.5253372192383,0.2,435.48797607421875,0.057741836,,,,,
686080,15.696697235107422,12.0,,,,,,,,,,,,,,,
687104,9.353948593139648,12.0,3350,0.0003,-2.680230514705181,0.045268691109959035,0.355517578125,0.0,550.7474798202514,0.2,230.01792907714844,0.05363889,,,,,
688128,16.023578643798828,12.0,,,,,,,,,,,,,,,
689152,15.72999382019043,12.0,3360,0.0003,-2.664798104763031,0.038003410283999985,0.306591796875,0.0,699.1043273925782,0.2,280.8684997558594,0.05253554,,,,,
690176,4.70575475692749,12.0,,,,,,,,,,,,,,,
691200,15.31722354888916,12.0,3370,0.0003,-2.6889591969549658,0.051562079356517646,0.3486328125,1.7881393432617188e-07,667.7142838478088,0.2,347.6852722167969,0.0742742,,,,,
692224,20.285446166992188,12.0,,,,,,,,,,,,,,,
693248,19.546907424926758,12.0,3380,0.0003,-2.684490179270506,0.052697645316948184,0.439990234375,0.0,742.5035265922546,0.2,500.74664306640625,0.066086516,,,,,
694272,21.343502044677734,12.0,,,,,,,,,,,,,,,
695296,13.752631187438965,12.0,3390,0.0003,-2.643355643749237,0.04788217406021431,0.399658203125,1.1920928955078125e-07,621.4824954032898,0.2,332.6405334472656,0.07191684,,,,,
696320,7.900675296783447,12.0,,,,,,,,,,,,,,,
696320,,,,,,,,,,,,,149.02185602,12.0,340,1369,508
697344,19.959228515625,12.0,3400,0.0003,-2.6750520460307596,0.0473645766323898,0.384375,5.960464477539063e-08,691.4767999649048,0.2,356.1792297363281,0.060056627,,,,,
698368,21.23270034790039,12.0,,,,,,,,,,,,,,,
699392,15.418588638305664,12.0,3410,0.0003,-2.6688567198812962,0.045391206760541536,0.342138671875,-1.1920928955078125e-07,778.7162121772766,0.2,571.4208374023438,0.04553078,,,,,
700416,16.95131492614746,12.0,,,,,,,,,,,,,,,
701440,17.152542114257812,12.0,3420,0.0003,-2.743699760735035,0.036450502410298215,0.326123046875,5.960464477539063e-08,952.5591372489929,0.2,356.1033630371094,0.048959084,,,,,
702464,18.69359016418457,12.0,,,,,,,,,,,,,,,
703488,14.23732852935791,12.0,3430,0.0003,-2.714783801138401,0.03133696068252902,0.358251953125,0.0,795.3124056816101,0.2,245.91152954101562,0.038358077,,,,,
704512,16.00230598449707,12.0,,,,,,,,,,,,,,,
705536,23.699417114257812,12.0,3440,0.0003,-2.7311023198068143,0.037030457888613456,0.372607421875,0.0,862.5396471977234,0.2,391.12213134765625,0.048248123,,,,,
706560,13.538358688354492,12.0,,,,,,,,,,,,,,,
707584,16.35542106628418,12.0,3450,0.0003,-2.7162063919007777,0.0341835378378164,0.269091796875,-1.1920928955078125e-07,770.0985075950623,0.2,413.4119567871094,0.03713551,,,,,
708608,10.917865753173828,12.0,,,,,,,,,,,,,,,
709632,14.564197540283203,12.0,3460,0.0003,-2.671063369512558,0.022274470297270456,0.3146484375,0.0,701.4872557640076,0.2,337.3970642089844,0.03496915,,,,,
710656,20.421958923339844,12.0,,,,,,,,,,,,,,,
711680,22.89284896850586,12.0,3470,0.0003,-2.697189239412546,0.05669576704967767,0.275439453125,5.960464477539063e-08,802.700378036499,0.2,349.40972900390625,0.04391197,,,,,
712704,21.07571792602539,12.0,,,,,,,,,,,,,,,
713728,20.337356567382812,12.0,3480,0.0003,-2.7376479588449003,0.026884120899194387,0.29912109375,0.0,799.4427700042725,0.2,561.1022338867188,0.043019034,,,,,
714752,21.693687438964844,12.0,,,,,,,,,,,,,,,
715776,17.132566452026367,12.0,3490,0.0003,-2.709990144520998,0.04117790910822805,0.2640625,0.0,562.5926677703858,0.2,279.319091796875,0.03849709,,,,,
716800,21.724651336669922,12.0,,,,,,,,,,,,,,,
716800,,,,,,,,,,,,,141.01476012999996,12.0,350,1412,507
717824,16.47793197631836,12.0,3500,0.0003,-2.685432843863964,0.031621661940880584,0.2451171875,0.0,627.464351272583,0.2,259.3365173339844,0.03821689,,,,,
718848,23.029457092285156,12.0,,,,,,,,,,,,,,,
719872,21.96921157836914,12.0,3510,0.0003,-2.664359025657177,0.033092770838993604,0.24306640625,0.0,707.6259157180787,0.2,255.240234375,0.033172943,,,,,
720896,20.588842391967773,12.0,,,,,,,,,,,,,,,
721920,16.85401153564453,12.0,3520,0.0003,-2.661004088819027,0.03865413752500899,0.305712890625,0.0,821.2666348457336,0.2,358.90380859375,0.036999922,,,,,
722944,18.07597541809082,12.0,,,,,,,,,,,,,,,
723968,23.044641494750977,12.0,3530,0.0003,-2.668934015184641,0.030255207876325584,0.266552734375,0.0,722.0975734710694,0.2,376.7317810058594,0.03603915,,,,,
724992,21.73870849609375,12.0,,,,,,,,,,,,,,,
726016,20.643997192382812,12.0,3540,0.0003,-2.6897432997822763,0.032974549279606434,0.329638671875,0.0,643.77236328125,0.2,240.16732788085938,0.041455615,,,,,
727040,11.292853355407715,12.0,,,,,,,,,,,,,,,
728064,19.885156631469727,12.0,3550,0.0003,-2.6416969761252402,0.04434073197189718,0.2619140625,0.0,1074.4061737060547,0.2,637.9121704101562,0.048949726,,,,,
729088,21.08270835876465,12.0,,,,,,,,,,,,,,,
730112,13.765722274780273,12.0,3560,0.0003,-2.6506861940026285,0.039051124738762155,0.312060546875,0.0,646.7954325675964,0.2,350.1761779785156,0.040439285,,,,,
731136,15.34323501586914,12.0,,,,,,,,,,,,,,,
732160,16.264179229736328,12.0,3570,0.0003,-2.6639883533120154,0.03048473616509,0.348388671875,0.0,570.8214454650879,0.2,275.2096252441406,0.044814803,,,,,
733184,15.33275318145752,12.0,,,,,,,,,,,,,,,
734208,19.0029239654541,12.0,3580,0.0003,-2.668039021641016,0.04775890841265209,0.371337890625,0.0,610.0537978172302,0.2,312.80755615234375,0.049673013,,,,,
735232,20.90161895751953,12.0,,,,,,,,,,,,,,,
736256,17.691848754882812,12.0,3590,0.0003,-2.6667761437594892,0.03821924957737792,0.363232421875,0.0,838.3564533233642,0.2,370.62298583984375,0.053067178,,,,,
737280,21.80974578857422,12.0,,,,,,,,,,,,,,,
737280,,,,,,,,,,,,,136.00266276,12.0,360,1451,507
738304,9.07435417175293,12.0,3600,0.0003,-2.676878336071968,0.05186859150417149,0.298046875,0.0,726.7199181556701,0.2,292.76220703125,0.051069405,,,,,
739328,21.368871688842773,12.0,,,,,,,,,,,,,,,
740352,23.044963836669922,12.0,3610,0.0003,-2.686457759141922,0.0452992495149374,0.285986328125,-1.1920928955078125e-07,1004.1531496047974,0.2,445.1151428222656,0.038383998,,,,,
741376,16.48973846435547,12.0,,,,,,,,,,,,,,,
742400,15.834464073181152,12.0,3620,0.0003,-2.65810277312994,0.032158891820290594,0.3638671875,0.0,623.3550966262817,0.2,271.6006774902344,0.04942844,,,,,
743424,16.748600006103516,12.0,,,,,,,,,,,,,,,
744448,17.014501571655273,12.0,3630,0.0003,-2.6217735588550566,0.03860650694987271,0.373974609375,0.0,765.1719207763672,0.2,489.6460876464844,0.056483798,,,,,
745472,21.032188415527344,12.0,,,,,,,,,,,,,,,
746496,15.607603073120117,12.0,3640,0.0003,-2.632886315882206,0.04960755301872268,0.360009765625,0.0,777.609605884552,0.2,308.477294921875,0.061719686,,,,,
747520,21.048786163330078,12.0,,,,,,,,,,,,,,,
748544,6.547417640686035,12.0,3650,0.0003,-2.5946518585085867,0.04967296706745401,0.437158203125,0.0,822.1861113548279,0.2,482.7267761230469,0.060463443,,,,,
749568,10.25895881652832,12.0,,,,,,,,,,,,,,,
750592,11.501788139343262,12.0,3660,0.0003,-2.6650885812938214,0.052114955280558206,0.307080078125,-1.1920928955078125e-07,815.2324790000915,0.2,302.5735168457031,0.04685983,,,,,
751616,14.108264923095703,12.0,,,,,,,,,,,,,,,
752640,19.876693725585938,12.0,3670,0.0003,-2.6332411251962187,0.05573499377642292,0.414990234375,0.0,648.5044136047363,0.2,421.93218994140625,0.054441072,,,,,
753664,18.561946868896484,12.0,,,,,,,,,,,,,,,
754688,22.296215057373047,12.0,3680,0.0003,-2.648461198806763,0.05184740948607214,0.26455078125,0.0,801.0741068840027,0.2,404.2546081542969,0.04313018,,,,,
755712,16.9666690826416,12.0,,,,,,,,,,,,,,,
756736,4.191508769989014,12.0,3690,0.0003,-2.6447520449757578,0.03761413976317272,0.285400390625,0.0,744.813658618927,0.2,303.1801452636719,0.047423974,,,,,
757760,22.529964447021484,12.0,,,,,,,,,,,,,,,
757760,,,,,,,,,,,,,138.66406019,12.0,370,1490,508
758784,10.99040412902832,12.0,3700,0.0003,-2.635430685430765,0.05079796769859968,0.33662109375,-1.1920928955078125e-07,856.8653157234191,0.2,358.7392883300781,0.05294118,,,,,
759808,17.389183044433594,12.0,,,,,,,,,,,,,,,
760832,15.634757041931152,12.0,3710,0.0003,-2.6814770601689815,0.04354333223309368,0.284521484375,0.0,660.3054410934449,0.2,291.7459716796875,0.042277128,,,,,
761856,14.441251754760742,12.0,,,,,,,,,,,,,,,
762880,14.780810356140137,12.0,3720,0.0003,-2.6641587130725384,0.041056008503073824,0.31650390625,-1.1920928955078125e-07,845.4179490089416,0.2,349.20562744140625,0.05082862,,,,,
763904,17.089195251464844,12.0,,,,,,,,,,,,,,,
764928,20.0385684967041,12.0,3730,0.0003,-2.6230377279222012,0.042347451808745974,0.32158203125,5.960464477539063e-08,700.9882984161377,0.2,320.9404602050781,0.049378313,,,,,
765952,17.265640258789062,12.0,,,,,,,,,,,,,,,
766976,22.035715103149414,12.0,3740,0.0003,-2.6807645455002787,0.04869815210986417,0.467138671875,0.0,724.5351388931274,0.2,430.76898193359375,0.05138179,,,,,
768000,22.933095932006836,12.0,,,,,,,,,,,,,,,
769024,19.545738220214844,12.0,3750,0.0003,-2.7133957244455815,0.03770347799872979,0.29560546875,0.0,812.6001722335816,0.2,416.06072998046875,0.040173355,,,,,
770048,22.4840087890625,12.0,,,,,,,,,,,,,,,
771072,17.562889099121094,12.0,3760,0.0003,-2.7402587972581385,0.03944683157897089,0.363818359375,1.1920928955078125e-07,679.4234209060669,0.2,327.24560546875,0.056665834,,,,,
772096,20.132766723632812,12.0,,,,,,,,,,,,,,,
773120,20.776729583740234,12.0,3770,0.0003,-2.694483690708876,0.036857985326787454,0.353857421875,0.0,625.5504211425781,0.2,438.8703308105469,0.050471053,,,,,
774144,16.884674072265625,12.0,,,,,,,,,,,,,,,
775168,13.650391578674316,12.0,3780,0.0003,-2.657894489169121,0.04295552058320027,0.26650390625,0.0,848.3115834236145,0.2,325.3561706542969,0.04483262,,,,,
776192,18.19375228881836,12.0,,,,,,,,,,,,,,,
777216,14.370580673217773,12.0,3790,0.0003,-2.6166950918734075,0.04195660600234987,0.43818359375,0.0,756.6513199806213,0.2,483.9677734375,0.050257042,,,,,
778240,23.581928253173828,12.0,,,,,,,,,,,,,,,
778240,,,,,,,,,,,,,156.49024511,12.0,380,1533,507
779264,22.729751586914062,12.0,3800,0.0003,-2.63175500780344,0.042362902357126586,0.4203125,0.0,584.3374380111694,0.2,298.7688903808594,0.048254155,,,,,
780288,8.532036781311035,12.0,,,,,,,,,,,,,,,
781312,14.49896240234375,12.0,3810,0.0003,-2.6520494796335696,0.04230695884907618,0.310302734375,0.0,734.6300395965576,0.2,296.5494689941406,0.040975407,,,,,
782336,18.118099212646484,12.0,,,,,,,,,,,,,,,
783360,20.0142822265625,12.0,3820,0.0003,-2.6224177107214928,0.03349054980935762,0.287255859375,5.960464477539063e-08,904.3530802726746,0.2,545.60498046875,0.032761756,,,,,
784384,22.14961051940918,12.0,,,,,,,,,,,,,,,
785408,22.619007110595703,12.0,3830,0.0003,-2.5691997282207013,0.03090316994203022,0.310546875,0.0,770.5126059532165,0.2,436.0718078613281,0.03968302,,,,,
786432,19.498428344726562,12.0,,,,,,,,,,,,,,,
787456,17.32036018371582,12.0,3840,0.0003,-2.5765817508101465,0.044734614613116716,0.303857421875,0.0,784.3041888237,0.2,381.6245422363281,0.037546486,,,,,
788480,14.666085243225098,12.0,,,,,,,,,,,,,,,
789504,14.157049179077148,12.0,3850,0.0003,-2.5593255549669265,0.04786236709915102,0.36484375,0.0,855.9102780342103,0.2,574.4315795898438,0.059011552,,,,,
790528,14.076648712158203,12.0,,,,,,,,,,,,,,,
791552,20.838279724121094,12.0,3860,0.0003,-2.5845040306448936,0.04770247111446224,0.23115234375,0.0,960.424303817749,0.2,512.7881469726562,0.030603986,,,,,
792576,20.040287017822266,12.0,,,,,,,,,,,,,,,
793600,18.586841583251953,12.0,3870,0.0003,-2.595218834280968,0.030400735745206475,0.250927734375,0.0,599.6497721672058,0.2,310.9051818847656,0.031544082,,,,,
794624,21.74781608581543,12.0,,,,,,,,,,,,,,,
795648,22.64769744873047,12.0,3880,0.0003,-2.5988587558269503,0.04224057621904649,0.230712890625,0.0,910.8849691390991,0.2,523.1971435546875,0.033140846,,,,,
796672,20.86257553100586,12.0,,,,,,,,,,,,,,,
797696,21.300569534301758,12.0,3890,0.0003,-2.605054920911789,0.030225527074071577,0.224365234375,5.960464477539063e-08,839.0235618591308,0.2,439.0346374511719,0.03139762,,,,,
798720,21.87832260131836,12.0,,,,,,,,,,,,,,,
798720,,,,,,,,,,,,,142.86113822999997,12.0,390,1579,505
799744,16.37042808532715,12.0,3900,0.0003,-2.5907011896371843,0.018538026817259377,0.30126953125,0.0,747.8265813827514,0.2,302.3111572265625,0.03610976,,,,,
800768,22.613325119018555,12.0,,,,,,,,,,,,,,,
801792,18.751855850219727,12.0,3910,0.0003,-2.596721378713846,0.03197773391439114,0.271923828125,-1.1920928955078125e-07,539.1203716278076,0.2,300.0364685058594,0.03805009,,,,,
802816,15.882075309753418,12.0,,,,,,,,,,,,,,,
803840,12.20107650756836,12.0,3920,0.0003,-2.5896866232156754,0.04952195287914947,0.248095703125,0.0,678.0342050552368,0.2,365.49468994140625,0.031263966,,,,,
804864,16.011796951293945,12.0,,,,,,,,,,,,,,,
805888,21.45142364501953,12.0,3930,0.0003,-2.5955417960882188,0.0332981418032432,0.251025390625,5.960464477539063e-08,753.8561027526855,0.2,374.4975891113281,0.03475701,,,,,
806912,20.21849822998047,12.0,,,,,,,,,,,,,,,
807936,20.79230499267578,12.0,3940,0.0003,-2.597007238119841,0.030954247625777496,0.337890625,0.0,620.7052530288696,0.2,341.9797058105469,0.039021283,,,,,
808960,17.665786743164062,12.0,,,,,,,,,,,,,,,
809984,13.891693115234375,12.0,3950,0.0003,-2.6191750720143316,0.041061859560431915,0.360888671875,0.0,559.3367000579834,0.2,268.46258544921875,0.04393232,,,,,
811008,16.903982162475586,12.0,,,,,,,,,,,,,,,
812032,8.402559280395508,12.0,3960,0.0003,-2.583157754689455,0.03894136421877192,0.322998046875,0.0,1049.778531742096,0.2,390.1099548339844,0.04217136,,,,,
813056,12.464780807495117,12.0,,,,,,,,,,,,,,,
814080,15.324018478393555,12.0,3970,0.0003,-2.562998405098915,0.04237235175678507,0.365185546875,-1.1920928955078125e-07,749.0785279273987,0.2,397.9710693359375,0.047835838,,,,,
815104,20.273221969604492,12.0,,,,,,,,,,,,,,,
816128,22.752349853515625,12.0,3980,0.0003,-2.54959744066,0.043052185987471604,0.33935546875,0.0,646.767301940918,0.2,397.2602233886719,0.04632973,,,,,
817152,18.263574600219727,12.0,,,,,,,,,,,,,,,
818176,17.40657615661621,12.0,3990,0.0003,-2.560099569708109,0.05074396548152436,0.27265625,0.0,1133.227610206604,0.2,733.349853515625,0.04444445,,,,,
819200,25.38043212890625,12.0,,,,,,,,,,,,,,,
820224,22.92002296447754,12.0,4000,0.0003,-2.5496340557932853,0.04030281150189694,0.370947265625,0.0,547.0010613441467,0.2,232.49649047851562,0.048499286,,,,,
821248,19.026830673217773,12.0,,,,,,,,,,,,,,,
821248,,,,,,,,,,,,,157.91817039,12.0,10,28,731
822272,19.20537567138672,12.0,4010,0.0003,-2.564982369542122,0.05160757276171353,0.406103515625,5.960464477539063e-08,832.6757920265197,0.2,346.85235595703125,0.061757013,,,,,
823296,16.556745529174805,12.0,,,,,,,,,,,,,,,
824320,10.009824752807617,12.0,4020,0.0003,-2.5663107417523863,0.04251668072247412,0.429736328125,0.0,591.1095448493958,0.2,271.484130859375,0.07220858,,,,,
825344,12.004341125488281,12.0,,,,,,,,,,,,,,,
826368,19.96314239501953,12.0,4030,0.0003,-2.593304144591093,0.05752769032551441,0.275,0.0,1045.5892455101014,0.2,502.0628662109375,0.051028844,,,,,
827392,21.842714309692383,12.0,,,,,,,,,,,,,,,
828416,21.078582763671875,12.0,4040,0.0003,-2.6233915694057943,0.04902461977326311,0.318994140625,0.0,609.7154768943786,0.2,364.33905029296875,0.05339031,,,,,
829440,21.81559944152832,12.0,,,,,,,,,,,,,,,
830464,21.415939331054688,12.0,4050,0.0003,-2.654872600734234,0.044658421515487136,0.326806640625,0.0,854.3300990104675,0.2,607.4959716796875,0.053608987,,,,,
831488,15.139699935913086,12.0,,,,,,,,,,,,,,,
832512,12.491453170776367,12.0,4060,0.0003,-2.7034913294017313,0.03387624773895368,0.266943359375,-1.1920928955078125e-07,762.8575097084046,0.2,320.61614990234375,0.045702886,,,,,
833536,19.408016204833984,12.0,,,,,,,,,,,,,,,
834560,21.84943199157715,12.0,4070,0.0003,-2.7120746567845346,0.05033528923522681,0.282666015625,0.0,823.3395567893982,0.2,448.4080505371094,0.050164375,,,,,
835584,16.908353805541992,12.0,,,,,,,,,,,,,,,
