time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/value_loss,train/clip_range,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_fraction,train/loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps
211968,41.546504974365234,21.0,0.0003,15.836075618863106,0.2,-2.9841600582003593,0.06602791,-0.03658564399229362,1030,0.421923828125,8.937715530395508,-1.1920928955078125e-07,,,,,
212992,45.58418273925781,21.0,,,,,,,,,,,,,,,
214016,42.06060028076172,21.0,0.0003,14.180839917063713,0.2,-2.9804752826690675,0.058117557,-0.02847902290232014,1040,0.376611328125,7.030884265899658,0.0,,,,,
215040,42.82579803466797,21.0,,,,,,,,,,,,,,,
216064,38.99359893798828,21.0,0.0003,15.152065300941468,0.2,-2.973461391031742,0.06742652,-0.027594235748983918,1050,0.4009765625,7.873541355133057,0.0,,,,,
217088,44.343360900878906,21.0,,,,,,,,,,,,,,,
218112,39.2844352722168,21.0,0.0003,15.271965491771699,0.2,-2.972250019013882,0.0792678,-0.027348509362491315,1060,0.419873046875,6.703011989593506,0.0,,,,,
219136,41.826656341552734,21.0,,,,,,,,,,,,,,,
220160,39.79804229736328,21.0,0.0003,13.945679610967636,0.2,-2.9674343571066855,0.08422916,-0.0289700573484879,1070,0.428125,7.5403666496276855,0.0,,,,,
221184,43.9307861328125,21.0,,,,,,,,,,,,,,,
222208,41.036285400390625,21.0,0.0003,14.053278064727783,0.2,-2.963505773991346,0.079399325,-0.02156277057947591,1080,0.438818359375,6.853533744812012,-1.1920928955078125e-07,,,,,
223232,39.590301513671875,21.0,,,,,,,,,,,,,,,
224256,43.55786895751953,21.0,0.0003,15.220894157886505,0.2,-2.9658371046185494,0.07940163,-0.02413055629003793,1090,0.446630859375,6.839148044586182,0.0,,,,,
225280,41.81450653076172,21.0,,,,,,,,,,,,,,,
225280,,,,,,,,,,,,,44.57817590999999,21.0,110,313,719
226304,43.39252471923828,21.0,0.0003,14.220183870196342,0.2,-2.962624691426754,0.09014331,-0.02922471188066993,1100,0.42900390625,6.373559474945068,0.0,,,,,
