time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/fps,time/time_elapsed,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,train/std,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/loss,train/clip_range,train/n_updates,train/value_loss,train/learning_rate,train/clip_fraction,train/entropy_loss
372240,1200.0,16379.880194,,,,,,,,,,,,,,,,
373088,,,84,24,1200.0,1,4520.67217175,,,,,,,,,,,
373440,1200.0,16284.078622,,,,,,0.9745162725448608,0.037183646,0.0,-0.036266250326298176,0.8181226253509521,0.2,1810,2.1684982467442753,0.0003,0.371435546875,-277.3772476196289
374640,1200.0,16252.017605,,,,,,,,,,,,,,,,
375136,,,69,58,1200.0,2,4523.532470350001,,,,,,,,,,,
375840,1200.0,17751.106335,,,,,,0.9737296104431152,0.034057297,-1.1920928955078125e-07,-0.03555025103560183,1.1278250217437744,0.2,1820,2.5429052628576754,0.0003,0.360693359375,-277.23317794799806
377040,1200.0,17693.483055,,,,,,,,,,,,,,,,
377184,,,65,93,1200.0,3,4527.117848340001,,,,,,,,,,,
378240,1200.0,16132.596177,,,,,,0.9732434153556824,0.035775326,-1.1920928955078125e-07,-0.037020186294103044,1.0205140113830566,0.2,1830,2.4211289316415785,0.0003,0.367431640625,-277.1417212486267
379232,,,67,120,1200.0,4,4528.83164534,,,,,,,,,,,
379440,1200.0,13947.559822,,,,,,0.9731279015541077,0.037302725,0.0,-0.03874604388256557,1.1694813966751099,0.2,1840,2.2213304586708547,0.0003,0.366796875,-277.07884187698363
380640,1200.0,13924.44753,,,,,,,,,,,,,,,,
381280,,,65,156,1200.0,5,4532.45544077,,,,,,,,,,,
381840,1200.0,14623.944588,,,,,,0.9734185338020325,0.03567759,1.1920928955078125e-07,-0.035351963614084526,1.297921895980835,0.2,1850,2.132777201384306,0.0003,0.3556640625,-277.0822218894958
383040,1200.0,14706.173992,,,,,,,,,,,,,,,,
383328,,,63,192,1200.0,6,4535.82387514,,,,,,,,,,,
384240,1200.0,16283.461058,,,,,,0.9740986227989197,0.03341965,0.0,-0.03502161057840567,1.2531105279922485,0.2,1860,2.970782058686018,0.0003,0.35673828125,-277.21255416870116
385376,,,64,222,1200.0,7,4537.72097678,,,,,,,,,,,
385440,1200.0,16344.809555,,,,,,0.9741179943084717,0.033487856,0.0,-0.039766526062157935,1.2599444389343262,0.2,1870,2.3297466024756432,0.0003,0.37314453125,-277.2625308036804
386640,1200.0,16382.696255,,,,,,,,,,,,,,,,
387424,,,63,260,1200.0,8,4541.80747632,,,,,,,,,,,
387840,1200.0,16710.756833,,,,,,0.9727423787117004,0.030313112,0.0,-0.03495551907399204,1.697424292564392,0.2,1880,3.385381195694208,0.0003,0.3625,-277.06629095077517
389040,1200.0,16724.152351,,,,,,,,,,,,,,,,
389472,,,62,295,1200.0,9,4545.71199962,,,,,,,,,,,
390240,1200.0,17144.539902,,,,,,0.9723220467567444,0.035665117,0.0,-0.03941288437054027,2.104482889175415,0.2,1890,2.773834481462836,0.0003,0.383740234375,-276.9166591644287
391440,1200.0,17158.990442,,,,,,,,,,,,,,,,
391520,,,62,328,1200.0,10,4549.774249499999,,,,,,,,,,,
392640,1200.0,14171.888381,,,,,,0.9715978503227234,0.034507807,-1.1920928955078125e-07,-0.030649178382009267,1.1034449338912964,0.2,1900,2.9843902844935655,0.0003,0.364306640625,-276.75259323120116
393568,,,63,356,1200.0,11,4551.59057713,,,,,,,,,,,
393840,1200.0,13903.319923,,,,,,0.9717605113983154,0.032749467,0.0,-0.03413885543996002,1.3411082029342651,0.2,1910,2.483679846301675,0.0003,0.354833984375,-276.7152647972107
395040,1200.0,13996.165288,,,,,,,,,,,,,,,,
395616,,,62,390,1200.0,12,4556.042295740001,,,,,,,,,,,
396240,1200.0,13497.72107,,,,,,0.9717591404914856,0.037177123,5.960464477539063e-08,-0.037604583805659786,1.0048606395721436,0.2,1920,2.73516104221344,0.0003,0.365087890625,-276.70227870941164
397440,1200.0,13472.608914,,,,,,,,,,,,,,,,
397664,,,62,427,1200.0,13,4560.111738040001,,,,,,,,,,,
398640,1200.0,13200.003695,,,,,,0.9706966876983643,0.033344522,-1.1920928955078125e-07,-0.03488290584937204,1.417205572128296,0.2,1930,2.769292177632451,0.0003,0.353076171875,-276.5688721656799
399712,,,62,456,1200.0,14,4562.51152671,,,,,,,,,,,
399840,1200.0,11379.059657,,,,,,0.9705323576927185,0.02995424,0.0,-0.03362702035228722,1.7036110162734985,0.2,1940,3.4864509485661985,0.0003,0.3462890625,-276.4525708198547
401040,1200.0,11356.64296,,,,,,,,,,,,,,,,
401760,,,62,493,1200.0,15,4566.71534323,,,,,,,,,,,
402240,1200.0,11751.754361,,,,,,0.9699935913085938,0.034637325,0.0,-0.03620761646598112,1.0410945415496826,0.2,1950,2.695436181873083,0.0003,0.351220703125,-276.35224800109864
403440,1200.0,11765.213444,,,,,,,,,,,,,,,,
403808,,,61,530,1200.0,16,4571.75131871,,,,,,,,,,,
404640,1200.0,10978.858787,,,,,,0.9692462086677551,0.038490023,5.960464477539063e-08,-0.038202226324938235,1.1714385747909546,0.2,1960,2.8977817334234715,0.0003,0.38984375,-276.1822540283203
405840,1200.0,10948.794052,,,,,,,,,,,,,,,,
405856,,,61,566,1200.0,17,4576.917550359999,,,,,,,,,,,
407040,1200.0,14892.707985,,,,,,0.9689103960990906,0.03860621,5.960464477539063e-08,-0.03911322177154943,1.2804317474365234,0.2,1970,2.9921839118003843,0.0003,0.387109375,-276.0992317199707
407904,,,61,594,1200.0,18,4578.99024599,,,,,,,,,,,
408240,1200.0,16600.307992,,,,,,0.9694833159446716,0.035856888,0.0,-0.039002227000310086,1.4055871963500977,0.2,1980,2.5649054765701296,0.0003,0.380908203125,-276.11763973236083
409440,1200.0,16601.233987,,,,,,,,,,,,,,,,
409952,,,61,630,1200.0,19,4583.999057800001,,,,,,,,,,,
410640,1200.0,13765.209362,,,,,,0.969538152217865,0.032889154,0.0,-0.03519894068303984,1.6878374814987183,0.2,1990,3.1993947476148605,0.0003,0.358984375,-276.14287109375
411840,1200.0,13760.570981,,,,,,,,,,,,,,,,
412000,,,61,666,1200.0,20,4588.97222859,,,,,,,,,,,
413040,1200.0,12100.918168,,,,,,0.9695391654968262,0.03434449,0.0,-0.03628999961074442,1.5064150094985962,0.2,2000,3.659973417967558,0.0003,0.359912109375,-276.1280594825745
414048,,,62,692,1200.0,21,4590.99129532,,,,,,,,,,,
414240,1200.0,11690.189169,,,,,,0.9696797728538513,0.035962157,0.0,-0.03339004788431339,1.2689589262008667,0.2,2010,3.117461805045605,0.0003,0.370068359375,-276.1157280921936
415440,1200.0,11673.739178,,,,,,,,,,,,,,,,
416096,,,62,726,1200.0,22,4596.29186311,,,,,,,,,,,
416640,1200.0,11879.677137,,,,,,0.9697045087814331,0.037276812,0.0,-0.04047133892890997,1.7654846906661987,0.2,2020,3.7848741888999937,0.0003,0.363916015625,-276.1157464981079
417840,1200.0,11860.62985,,,,,,,,,,,,,,,,
418144,,,61,760,1200.0,23,4601.24725843,,,,,,,,,,,
419040,1200.0,12023.385806,,,,,,0.9689140319824219,0.036854547,-1.1920928955078125e-07,-0.04015402448712848,1.9654691219329834,0.2,2030,3.2057549342513085,0.0003,0.36328125,-275.9966341972351
420192,,,62,785,1200.0,24,4603.79704908,,,,,,,,,,,
420240,1200.0,12055.960693,,,,,,0.9686813354492188,0.037707683,5.960464477539063e-08,-0.04130255364289041,1.3664684295654297,0.2,2040,3.181397865340114,0.0003,0.3947265625,-275.864559173584
421440,1200.0,12051.616751,,,,,,,,,,,,,,,,
422240,,,62,819,1200.0,25,4608.48581455,,,,,,,,,,,
422640,1200.0,14150.375939,,,,,,0.9686263203620911,0.03697245,0.0,-0.0352479700173717,1.4949089288711548,0.2,2050,3.088357190787792,0.0003,0.3701171875,-275.7944257736206
423840,1200.0,14170.130382,,,,,,,,,,,,,,,,
424288,,,62,855,1200.0,26,4613.24591505,,,,,,,,,,,
425040,1200.0,13567.230328,,,,,,0.9683073163032532,0.039351366,0.0,-0.035842671152204277,1.495348572731018,0.2,2060,3.124151027947664,0.0003,0.37158203125,-275.7584234237671
426240,1200.0,13609.329985,,,,,,,,,,,,,,,,
426336,,,62,889,1200.0,27,4618.583730480001,,,,,,,,,,,
427440,1200.0,11240.804839,,,,,,0.9671238660812378,0.034864433,0.0,-0.03730411979195196,1.3143547773361206,0.2,2070,4.646563020348549,0.0003,0.34921875,-275.5697498321533
428384,,,62,914,1200.0,28,4621.62889743,,,,,,,,,,,
428640,1200.0,11830.38394,,,,,,0.9666689038276672,0.036453303,5.960464477539063e-08,-0.03837445542158093,1.318089246749878,0.2,2080,3.2441881336271763,0.0003,0.371337890625,-275.4328577041626
429840,1200.0,11796.334568,,,,,,,,,,,,,,,,
430432,,,62,949,1200.0,29,4627.46339335,,,,,,,,,,,
431040,1200.0,8481.965421,,,,,,0.9666391611099243,0.034854207,5.960464477539063e-08,-0.03672447008721065,2.4728877544403076,0.2,2090,3.6748450070619585,0.0003,0.368701171875,-275.3618733406067
432240,1200.0,8448.248858,,,,,,,,,,,,,,,,
432480,,,62,984,1200.0,30,4632.748986420001,,,,,,,,,,,
433440,1200.0,8616.008601,,,,,,0.9667816758155823,0.03517491,0.0,-0.035165997344302015,1.2573535442352295,0.2,2100,2.893060629442334,0.0003,0.351171875,-275.3766333580017
434528,,,62,1010,1200.0,31,4635.3936469,,,,,,,,,,,
434640,1200.0,10967.325778,,,,,,0.9668806195259094,0.03419653,-1.1920928955078125e-07,-0.03475942098884843,1.347272515296936,0.2,2110,2.960611602291465,0.0003,0.348876953125,-275.3548831939697
435840,1200.0,10987.760951,,,,,,,,,,,,,,,,
436576,,,62,1043,1200.0,32,4641.1558851,,,,,,,,,,,
437040,1200.0,11501.033059,,,,,,0.9658719897270203,0.03640178,0.0,-0.038099577539833264,1.8936328887939453,0.2,2120,3.2409338403493164,0.0003,0.36826171875,-275.2436128616333
438240,1200.0,11476.160743,,,,,,,,,,,,,,,,
438624,,,62,1078,1200.0,33,4646.97256132,,,,,,,,,,,
439440,1200.0,8760.402397,,,,,,0.9662599563598633,0.036817163,-1.1920928955078125e-07,-0.033421055937651545,1.56944739818573,0.2,2130,3.1018901519477367,0.0003,0.343994140625,-275.2197510719299
440640,1200.0,8777.582958,,,,,,,,,,,,,,,,
440672,,,62,1113,1200.0,34,4652.694473650001,,,,,,,,,,,
441840,1200.0,12238.775675,,,,,,0.9660198092460632,0.041840862,-1.1920928955078125e-07,-0.03972728640947025,1.6086541414260864,0.2,2140,3.948905661702156,0.0003,0.405419921875,-275.2336181640625
442720,,,62,1140,1200.0,35,4655.68748237,,,,,,,,,,,
443040,1200.0,14174.266588,,,,,,0.9655932188034058,0.038490973,0.0,-0.03800154046039097,2.7366011142730713,0.2,2150,4.855124516040087,0.0003,0.38408203125,-275.1415747642517
444240,1200.0,14168.188667,,,,,,,,,,,,,,,,
444768,,,62,1173,1200.0,36,4661.72046709,,,,,,,,,,,
445440,1200.0,14805.417071,,,,,,0.9646454453468323,0.039025217,0.0,-0.03968174242181703,1.7094125747680664,0.2,2160,3.9674873508512976,0.0003,0.3826171875,-274.99451265335085
446640,1200.0,14792.60884,,,,,,,,,,,,,,,,
446816,,,62,1208,1200.0,37,4667.30158545,,,,,,,,,,,
447840,1200.0,16476.380892,,,,,,0.964746356010437,0.03745281,5.960464477539063e-08,-0.03535547367646359,1.637402057647705,0.2,2170,3.6285608783364296,0.0003,0.37529296875,-274.93083534240725
448864,,,63,1235,1200.0,38,4670.1913368099995,,,,,,,,,,,
449040,1200.0,16382.639294,,,,,,0.9651591181755066,0.035449322,0.0,-0.03669406873814296,1.4590251445770264,0.2,2180,3.8912730768322943,0.0003,0.366162109375,-274.9622554779053
450240,1200.0,16428.425901,,,,,,,,,,,,,,,,
450912,,,62,1268,1200.0,39,4676.71542469,,,,,,,,,,,
451440,1200.0,16460.609429,,,,,,0.9646607637405396,0.035772182,0.0,-0.033779969741590324,1.7985743284225464,0.2,2190,4.257588326931,0.0003,0.350390625,-274.939764881134
452640,1200.0,16431.517331,,,,,,,,,,,,,,,,
452960,,,62,1302,1200.0,40,4683.565772850001,,,,,,,,,,,
453840,1200.0,16537.439098,,,,,,0.9648659825325012,0.03940814,1.1920928955078125e-07,-0.035039361310191454,1.761185646057129,0.2,2200,4.460090255737304,0.0003,0.362939453125,-274.90881929397585
455008,,,63,1327,1200.0,41,4687.236318650001,,,,,,,,,,,
455040,1200.0,16692.151206,,,,,,0.9652610421180725,0.03662402,0.0,-0.035647213205811566,2.366814613342285,0.2,2210,5.539708601683378,0.0003,0.358447265625,-274.9510161399841
456240,1200.0,16705.860773,,,,,,,,,,,,,,,,
457056,,,63,1360,1200.0,42,4694.10219495,,,,,,,,,,,
457440,1200.0,16945.36125,,,,,,0.9653634428977966,0.042674936,0.0,-0.034195608939626254,2.4111952781677246,0.2,2220,4.643146004527807,0.0003,0.387109375,-274.9674737930298
458640,1200.0,16946.434132,,,,,,,,,,,,,,,,
459104,,,63,1393,1200.0,43,4701.88868366,,,,,,,,,,,
459840,1200.0,16969.624354,,,,,,0.9639296531677246,0.036145456,1.1920928955078125e-07,-0.03699755903799087,1.8573776483535767,0.2,2230,4.663786853104829,0.0003,0.3685546875,-274.7648337364197
461040,1200.0,16948.358692,,,,,,,,,,,,,,,,
461152,,,63,1427,1200.0,44,4709.65169246,,,,,,,,,,,
462240,1200.0,17207.005969,,,,,,0.9636631608009338,0.030302191,0.0,-0.03366866256401409,3.6963753700256348,0.2,2240,6.044486840069294,0.0003,0.3404296875,-274.61219062805174
463200,,,63,1452,1200.0,45,4713.465282529999,,,,,,,,,,,
463440,1200.0,18989.9608,,,,,,0.9627470374107361,0.031212155,0.0,-0.030783765675732867,2.859478235244751,0.2,2250,5.02954303920269,0.0003,0.35283203125,-274.4662510871887
464640,1200.0,18987.127519,,,,,,,,,,,,,,,,
465248,,,63,1487,1200.0,46,4721.8757416,,,,,,,,,,,
465840,1200.0,18675.571745,,,,,,0.9624209403991699,0.035670772,0.0,-0.03484179103979841,2.5781962871551514,0.2,2260,5.187014821916819,0.0003,0.36171875,-274.34595069885256
467040,1200.0,18673.492347,,,,,,,,,,,,,,,,
467296,,,63,1521,1200.0,47,4730.1810911600005,,,,,,,,,,,
468240,1200.0,15751.997663,,,,,,0.9624273180961609,0.03868195,-1.1920928955078125e-07,-0.039886340737575667,3.017713785171509,0.2,2270,5.505155004560947,0.0003,0.388037109375,-274.31987953186035
469344,,,63,1546,1200.0,48,4734.23896637,,,,,,,,,,,
469440,1200.0,18036.2754,,,,,,0.9621467590332031,0.033551402,5.960464477539063e-08,-0.032860675649135376,4.085761547088623,0.2,2280,6.214714099466801,0.0003,0.3546875,-274.2882513999939
470640,1200.0,18059.200393,,,,,,,,,,,,,,,,
471392,,,63,1580,1200.0,49,4742.351094469999,,,,,,,,,,,
471840,1200.0,18023.681336,,,,,,0.9628702998161316,0.034100514,0.0,-0.033216624509077516,1.568394660949707,0.2,2290,4.749930012971163,0.0003,0.344580078125,-274.33072862625124
473040,1200.0,18026.073683,,,,,,,,,,,,,,,,
473440,,,63,1613,1200.0,50,4751.3059533099995,,,,,,,,,,,
474240,1200.0,15701.458179,,,,,,0.9610258340835571,0.033423644,0.0,-0.033060517054400405,3.535160541534424,0.2,2300,7.280265317857266,0.0003,0.3357421875,-274.1847056388855
475440,1200.0,15753.678934,,,,,,,,,,,,,,,,
475488,,,63,1647,1200.0,51,4760.71976642,,,,,,,,,,,
476640,1200.0,15919.946936,,,,,,0.9611576795578003,0.037631623,0.0,-0.037521840567933396,2.850236177444458,0.2,2310,6.683707867562771,0.0003,0.37666015625,-274.0300618171692
477536,,,63,1673,1200.0,52,4765.34837141,,,,,,,,,,,
477840,1200.0,15699.572809,,,,,,0.9600878953933716,0.03667552,0.0,-0.034687927074264734,2.898038864135742,0.2,2320,6.181664098054171,0.0003,0.34521484375,-273.90199146270754
479040,1200.0,15675.24965,,,,,,,,,,,,,,,,
479584,,,63,1707,1200.0,53,4775.31943947,,,,,,,,,,,
480240,1200.0,18516.674339,,,,,,0.959355354309082,0.03525807,5.960464477539063e-08,-0.03276002054626588,2.8610599040985107,0.2,2330,6.180002878606319,0.0003,0.348046875,-273.7112680435181
481440,1200.0,18530.970446,,,,,,,,,,,,,,,,
481632,,,63,1741,1200.0,54,4784.8079976399995,,,,,,,,,,,
482640,1200.0,18189.812069,,,,,,0.959470272064209,0.033997815,0.0,-0.03231373301532585,2.657274007797241,0.2,2340,5.061951354146004,0.0003,0.350634765625,-273.6516061782837
483680,,,63,1767,1200.0,55,4790.30481837,,,,,,,,,,,
483840,1200.0,15619.094682,,,,,,0.9588041305541992,0.043822836,5.960464477539063e-08,-0.0376419424865162,2.5377695560455322,0.2,2350,5.529121331125498,0.0003,0.365087890625,-273.54795150756837
485040,1200.0,15703.669646,,,,,,,,,,,,,,,,
485728,,,63,1801,1200.0,56,4800.504831730001,,,,,,,,,,,
486240,1200.0,15806.720553,,,,,,0.9588586091995239,0.0345693,5.960464477539063e-08,-0.034845323927584104,3.5690219402313232,0.2,2360,6.376328543573618,0.0003,0.357080078125,-273.4724633216858
487440,1200.0,15828.216502,,,,,,,,,,,,,,,,
487776,,,63,1834,1200.0,57,4810.27906244,,,,,,,,,,,
488640,1200.0,15916.659415,,,,,,0.9583150744438171,0.03494361,-1.1920928955078125e-07,-0.03580434341129148,2.1355886459350586,0.2,2370,5.820070576667786,0.0003,0.356689453125,-273.3400450706482
489824,,,63,1859,1200.0,58,4815.17146149,,,,,,,,,,,
489840,1200.0,15754.873955,,,,,,0.9574538469314575,0.03643527,0.0,-0.03619135373155587,1.968690037727356,0.2,2380,6.324038317799568,0.0003,0.35869140625,-273.19474296569825
491040,1200.0,15764.390881,,,,,,,,,,,,,,,,
491872,,,63,1893,1200.0,59,4826.89884757,,,,,,,,,,,
492240,1200.0,15752.549222,,,,,,0.9571754336357117,0.037736252,0.0,-0.036025572882499544,3.113636016845703,0.2,2390,7.226739905774593,0.0003,0.37568359375,-273.07366065979005
493440,1200.0,15711.651245,,,,,,,,,,,,,,,,
493920,,,63,1932,1200.0,60,4837.90902407,,,,,,,,,,,
494640,1200.0,15786.662702,,,,,,0.9565669298171997,0.036225162,0.0,-0.03334793585527222,3.102233648300171,0.2,2400,6.598220267146826,0.0003,0.355810546875,-272.98409090042117
495840,1200.0,15798.282717,,,,,,,,,,,,,,,,
495968,,,63,1970,1200.0,61,4849.57270251,,,,,,,,,,,
497040,1200.0,15886.762913,,,,,,0.9564709067344666,0.03550381,0.0,-0.03769335379474796,3.588024139404297,0.2,2410,8.714009314775467,0.0003,0.359375,-272.8986065864563
498016,,,63,1998,1200.0,62,4855.67230583,,,,,,,,,,,
498240,1200.0,15861.4892,,,,,,0.955902099609375,0.035414383,0.0,-0.036922816003789195,4.539463996887207,0.2,2420,8.89002203643322,0.0003,0.350341796875,-272.80031232833863
499440,1200.0,15877.268543,,,,,,,,,,,,,,,,
500064,,,63,2035,1200.0,63,4867.411484619999,,,,,,,,,,,
500640,1200.0,15620.711473,,,,,,0.9561601281166077,0.0334298,0.0,-0.03459445201733615,4.079636573791504,0.2,2430,8.914031721651554,0.0003,0.362109375,-272.76934242248535
501840,1200.0,15617.122085,,,,,,,,,,,,,,,,
502112,,,63,2072,1200.0,64,4879.469216189999,,,,,,,,,,,
503040,1200.0,13662.954949,,,,,,0.954523503780365,0.0329336,0.0,-0.03974284598953091,4.043952941894531,0.2,2440,9.008939471840858,0.0003,0.382568359375,-272.5980151176453
504160,,,63,2102,1200.0,65,4886.33531702,,,,,,,,,,,
504240,1200.0,13404.989479,,,,,,0.9536209106445312,0.033322394,0.0,-0.032415949914138764,5.342345237731934,0.2,2450,10.210056369006633,0.0003,0.336083984375,-272.31992588043215
505440,1200.0,13414.434938,,,,,,,,,,,,,,,,
506208,,,63,2142,1200.0,66,4900.4220391300005,,,,,,,,,,,
506640,1200.0,13689.341989,,,,,,0.9538174271583557,0.03643477,0.0,-0.03512235298403539,4.4857940673828125,0.2,2460,8.978574904799462,0.0003,0.36435546875,-272.22520503997805
507840,1200.0,13661.028951,,,,,,,,,,,,,,,,
508256,,,62,2181,1200.0,67,4914.12172512,,,,,,,,,,,
509040,1200.0,13472.655787,,,,,,0.9529992938041687,0.04046405,0.0,-0.03592640085262246,5.116837978363037,0.2,2470,9.178753481805325,0.0003,0.341796875,-272.16466121673585
510240,1200.0,13515.744117,,,,,,,,,,,,,,,,
510304,,,62,2219,1200.0,68,4928.256533479999,,,,,,,,,,,
511440,1200.0,12884.59053,,,,,,0.9527875185012817,0.04045911,-1.1920928955078125e-07,-0.03559203751210589,4.39447546005249,0.2,2480,8.927314966917038,0.0003,0.361865234375,-272.05981931686404
512352,,,62,2248,1200.0,69,4935.7378003799995,,,,,,,,,,,
512640,1200.0,14564.476772,,,,,,0.9529679417610168,0.034375608,-1.1920928955078125e-07,-0.0348759056214476,4.845827579498291,0.2,2490,10.12558445930481,0.0003,0.3185546875,-272.0035999298096
513840,1200.0,14596.489911,,,,,,,,,,,,,,,,
514400,,,62,2287,1200.0,70,4951.73566557,,,,,,,,,,,
515040,1200.0,13145.69133,,,,,,0.9529926776885986,0.03458074,0.0,-0.03269084408821073,4.0583415031433105,0.2,2500,11.077246342599391,0.0003,0.351416015625,-271.9830635070801
516240,1200.0,13157.244353,,,,,,,,,,,,,,,,
516448,,,62,2325,1200.0,71,4967.79849991,,,,,,,,,,,
517440,1200.0,9628.835404,,,,,,0.9524495005607605,0.033407822,1.1920928955078125e-07,-0.0326903753739316,4.932979106903076,0.2,2510,10.849442321062089,0.0003,0.3462890625,-271.889536857605
518496,,,62,2352,1200.0,72,4977.105077,,,,,,,,,,,
518640,1200.0,9783.435589,,,,,,0.9511023759841919,0.034233097,0.0,-0.029715623724041507,4.285275936126709,0.2,2520,14.233921490609646,0.0003,0.306884765625,-271.67910795211793
519840,1200.0,9739.212819,,,,,,,,,,,,,,,,
520544,,,62,2387,1200.0,73,4995.42902111,,,,,,,,,,,
521040,1200.0,9697.327241,,,,,,0.9502909779548645,0.038691163,0.0,-0.03686186967242975,7.184240341186523,0.2,2530,13.594673793017865,0.0003,0.357958984375,-271.42884464263915
522240,1200.0,9680.688109,,,,,,,,,,,,,,,,
522592,,,62,2422,1200.0,74,5013.61452088,,,,,,,,,,,
523440,1200.0,9558.747314,,,,,,0.9495013952255249,0.033949662,0.0,-0.02843833949591499,7.487378120422363,0.2,2540,12.4631322696805,0.0003,0.3345703125,-271.2367727279663
524640,1200.0,9533.756358,,,,,,,,,,,,,,,,
524640,,,62,2458,1200.0,75,5032.425174150001,,,,,,,,,,,
525840,1200.0,7978.885097,,,,,,0.9492515325546265,0.03599884,0.0,-0.03090150095813442,6.950074672698975,0.2,2550,15.326350104808807,0.0003,0.33466796875,-271.11820936203003
526688,,,62,2485,1200.0,76,5041.7783686,,,,,,,,,,,
527040,1200.0,9486.538525,,,,,,0.9490864276885986,0.033333853,-1.1920928955078125e-07,-0.028094449371565133,7.45947265625,0.2,2560,17.03788997232914,0.0003,0.3296875,-271.06343574523925
528240,1200.0,9521.248863,,,,,,,,,,,,,,,,
528736,,,62,2519,1200.0,77,5062.174336690001,,,,,,,,,,,
529440,1200.0,9538.029606,,,,,,0.9488158822059631,0.032233164,0.0,-0.028547605559288057,9.944684982299805,0.2,2570,16.9828234821558,0.0003,0.34140625,-270.9947287559509
530640,1200.0,9524.006737,,,,,,,,,,,,,,,,
530784,,,62,2555,1200.0,78,5081.991515900001,,,,,,,,,,,
531840,1200.0,9385.161656,,,,,,0.9474896788597107,0.039038867,0.0,-0.031576477142516525,6.457264423370361,0.2,2580,12.785879690945148,0.0003,0.33525390625,-270.78585929870604
532832,,,62,2583,1200.0,79,5092.851134210001,,,,,,,,,,,
533040,1200.0,9442.324813,,,,,,0.9459011554718018,0.04036749,5.960464477539063e-08,-0.02907059903664049,8.115583419799805,0.2,2590,14.079122208058834,0.0003,0.334326171875,-270.49005298614503
534240,1200.0,9420.700137,,,,,,,,,,,,,,,,
534880,,,62,2619,1200.0,80,5113.588618640001,,,,,,,,,,,
535440,1200.0,9630.365673,,,,,,0.9458146691322327,0.039215952,0.0,-0.03132010368572082,7.772630214691162,0.2,2600,14.68332860469818,0.0003,0.35068359375,-270.256255531311
536640,1200.0,9672.761282,,,,,,,,,,,,,,,,
536928,,,62,2654,1200.0,81,5135.22256448,,,,,,,,,,,
537840,1200.0,9782.075187,,,,,,0.9449477791786194,0.03600041,0.0,-0.030578523298026995,11.367171287536621,0.2,2610,20.895303177833558,0.0003,0.337939453125,-270.14105920791627
538976,,,62,2682,1200.0,82,5147.76322508,,,,,,,,,,,
539040,1200.0,9858.894173,,,,,,0.9446964859962463,0.03856717,5.960464477539063e-08,-0.03342162760964129,7.678376197814941,0.2,2620,16.35941401720047,0.0003,0.352099609375,-269.98784227371215
540240,1200.0,9842.073406,,,,,,,,,,,,,,,,
541024,,,62,2718,1200.0,83,5170.763674379999,,,,,,,,,,,
541440,1200.0,10077.688392,,,,,,0.944401204586029,0.039025493,0.0,-0.030772742972476407,7.501945495605469,0.2,2630,17.36820212006569,0.0003,0.33837890625,-269.89366340637207
542640,1200.0,10096.384801,,,,,,,,,,,,,,,,
543072,,,62,2754,1200.0,84,5195.0674396800005,,,,,,,,,,,
543840,1200.0,10088.562541,,,,,,0.9443179368972778,0.042354565,-1.1920928955078125e-07,-0.034680804738309236,6.017021179199219,0.2,2640,16.273253709077835,0.0003,0.392236328125,-269.8197052001953
545040,1200.0,10068.339035,,,,,,,,,,,,,,,,
545120,,,62,2791,1200.0,85,5219.92041254,,,,,,,,,,,
546240,1200.0,10043.882555,,,,,,0.9429314732551575,0.0412744,0.0,-0.03027199637144804,10.746245384216309,0.2,2650,18.111122828722,0.0003,0.362255859375,-269.6094337463379
547168,,,62,2820,1200.0,86,5232.678361480001,,,,,,,,,,,
547440,1200.0,10084.725407,,,,,,0.9422125220298767,0.041943766,0.0,-0.033931055359425956,8.226149559020996,0.2,2660,17.023598101735114,0.0003,0.36708984375,-269.3733593940735
548640,1200.0,10073.058935,,,,,,,,,,,,,,,,
549216,,,62,2855,1200.0,87,5258.411020789999,,,,,,,,,,,
549840,1200.0,10028.368259,,,,,,0.9421096444129944,0.034962922,1.1920928955078125e-07,-0.025500049025868065,9.594693183898926,0.2,2670,18.884641581773757,0.0003,0.30322265625,-269.2479482650757
551040,1200.0,10029.057066,,,,,,,,,,,,,,,,
551264,,,62,2890,1200.0,88,5283.78791662,,,,,,,,,,,
552240,1200.0,12428.303332,,,,,,0.9414589405059814,0.040908463,5.960464477539063e-08,-0.02950384893629234,6.536869049072266,0.2,2680,14.807027745246888,0.0003,0.362060546875,-269.135063457489
553312,,,62,2918,1200.0,89,5296.91875803,,,,,,,,,,,
553440,1200.0,12926.796129,,,,,,0.9399542808532715,0.03597378,0.0,-0.032944995269645005,7.103116035461426,0.2,2690,18.460645931959153,0.0003,0.363720703125,-268.8269779205322
554640,1200.0,12852.958945,,,,,,,,,,,,,,,,
555360,,,62,2953,1200.0,90,5322.499071580001,,,,,,,,,,,
555840,1200.0,13015.177456,,,,,,0.9392809867858887,0.035053015,-1.1920928955078125e-07,-0.027595485397614538,7.536065578460693,0.2,2700,15.568265584111213,0.0003,0.329052734375,-268.578352355957
557040,1200.0,12985.270779,,,,,,,,,,,,,,,,
557408,,,62,2989,1200.0,91,5351.27119056,,,,,,,,,,,
558240,1200.0,12880.093149,,,,,,0.9392205476760864,0.030372486,0.0,-0.03047865484841168,16.06166648864746,0.2,2710,23.103031596541406,0.0003,0.326611328125,-268.4637263298035
