time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,train/learning_rate,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss,train/explained_variance,train/approx_kl,train/std,train/policy_gradient_loss,train/n_updates,train/value_loss
1268640,1200.0,31240.589615,,,,,,0.0003,0.2,-190.25860118865967,0.41376953125,89.14006805419922,1.1920928955078125e-07,0.04447279,0.663574755191803,-0.024188146585947833,6180,283.9398642539978
1269840,1200.0,31137.402029,,,,,,,,,,,,,,,,
1270112,,,3604,1200.0,249,439,22540.070630680006,,,,,,,,,,,
1271040,1200.0,31163.613445,,,,,,0.0003,0.2,-190.05197172164918,0.4466796875,89.57856750488281,0.0,0.04828099,0.6631659865379333,-0.024646268732612952,6190,281.3902311325073
1272160,,,3611,1200.0,249,440,22590.179842920006,,,,,,,,,,,
1272240,1200.0,31184.236851,,,,,,0.0003,0.2,-189.8249240398407,0.429248046875,112.6000747680664,0.0,0.04501557,0.6621132493019104,-0.02613758232764667,6200,325.6430324554443
1273440,1200.0,31174.718464,,,,,,,,,,,,,,,,
1274208,,,3620,1200.0,249,441,22697.906412289998,,,,,,,,,,,
1274640,1200.0,31194.775353,,,,,,0.0003,0.2,-189.60851640701293,0.40654296875,116.91739654541016,-1.1920928955078125e-07,0.043635666,0.6616594195365906,-0.030735140957403928,6210,367.61800436973573
1275840,1200.0,31119.26984,,,,,,,,,,,,,,,,
1276256,,,3629,1200.0,249,442,22803.242313079998,,,,,,,,,,,
1277040,1200.0,31227.290936,,,,,,0.0003,0.2,-189.35450677871705,0.42158203125,112.37519836425781,0.0,0.046549857,0.6607832312583923,-0.027251060631533618,6220,343.1888614177704
1278240,1200.0,31147.482203,,,,,,,,,,,,,,,,
1278304,,,3637,1200.0,249,443,22904.817363620004,,,,,,,,,,,
1279440,1200.0,31187.781641,,,,,,0.0003,0.2,-188.98480496406555,0.453564453125,103.66387176513672,0.0,0.054585624,0.6595881581306458,-0.027687085793877485,6230,269.27296624183657
1280352,,,3644,1200.0,249,444,22958.210721980002,,,,,,,,,,,
1280640,1200.0,31108.464493,,,,,,0.0003,0.2,-188.77737035751343,0.41943359375,152.83364868164062,0.0,0.041898295,0.6591162085533142,-0.027748501113092062,6240,381.097850894928
1281840,1200.0,31144.603128,,,,,,,,,,,,,,,,
1282400,,,3653,1200.0,249,445,23064.303748860006,,,,,,,,,,,
1283040,1200.0,31064.849475,,,,,,0.0003,0.2,-188.56132469177246,0.43583984375,123.1801986694336,0.0,0.05081899,0.6580009460449219,-0.0272471241405583,6250,373.81874198913573
1284240,1200.0,31088.503214,,,,,,,,,,,,,,,,
1284448,,,3662,1200.0,249,446,23173.8759771,,,,,,,,,,,
1285440,1200.0,31000.933775,,,,,,0.0003,0.2,-188.1897629737854,0.4228515625,120.16806030273438,0.0,0.044400416,0.6562202572822571,-0.031024362747848498,6260,404.0881872177124
1286496,,,3669,1200.0,249,447,23227.95462925,,,,,,,,,,,
1286640,1200.0,30812.420233,,,,,,0.0003,0.2,-187.76534543037414,0.418603515625,133.99322509765625,0.0,0.04593363,0.6552833318710327,-0.029153650296211708,6270,396.6377734661102
1287840,1200.0,30756.595491,,,,,,,,,,,,,,,,
1288544,,,3677,1200.0,249,448,23334.90123987,,,,,,,,,,,
1289040,1200.0,31090.736799,,,,,,0.0003,0.2,-187.52507195472717,0.432421875,194.9424591064453,0.0,0.047917046,0.6544641852378845,-0.030873034798423758,6280,444.2513548374176
1290240,1200.0,31070.099574,,,,,,,,,,,,,,,,
1290592,,,3686,1200.0,249,449,23445.626441970002,,,,,,,,,,,
1291440,1200.0,31226.24833,,,,,,0.0003,0.2,-187.20241403579712,0.43740234375,151.73521423339844,-1.1920928955078125e-07,0.04773117,0.6530654430389404,-0.033582628007570746,6290,403.19484691619874
1292640,1200.0,31211.400773,,,,,,,,,,,,,,,,
1292640,,,3695,1200.0,249,450,23559.452670740007,,,,,,,,,,,
1293840,1200.0,31259.005339,,,,,,0.0003,0.2,-186.78212642669678,0.412841796875,195.1442413330078,0.0,0.038777187,0.6516935229301453,-0.02856492138671456,6300,515.2770946502685
1294688,,,3702,1200.0,249,451,23617.097240590003,,,,,,,,,,,
1295040,1200.0,31403.086321,,,,,,0.0003,0.2,-186.485506439209,0.426953125,220.37112426757812,0.0,0.042504914,0.6508718729019165,-0.03299074911192292,6310,516.6405168533325
1296240,1200.0,31378.802579,,,,,,,,,,,,,,,,
1296736,,,3711,1200.0,249,452,23727.18910236001,,,,,,,,,,,
1297440,1200.0,31341.774839,,,,,,0.0003,0.2,-186.18830733299257,0.4283203125,169.5746307373047,0.0,0.045601815,0.649852454662323,-0.023136913155030924,6320,453.6408479690552
1298640,1200.0,31331.305561,,,,,,,,,,,,,,,,
1298784,,,3719,1200.0,249,453,23839.991679320006,,,,,,,,,,,
1299840,1200.0,31429.586712,,,,,,0.0003,0.2,-185.91420154571534,0.44423828125,153.420166015625,5.960464477539063e-08,0.049389854,0.6491662859916687,-0.03081440622045193,6330,488.1784664154053
1300832,,,3726,1200.0,249,454,23897.418413050003,,,,,,,,,,,
1301040,1200.0,31410.582035,,,,,,0.0003,0.2,-185.6637553691864,0.439892578125,198.25108337402344,0.0,0.050029702,0.6482914686203003,-0.03230807647341862,6340,515.4285891532897
1302240,1200.0,31427.235783,,,,,,,,,,,,,,,,
1302880,,,3735,1200.0,249,455,24011.417335569997,,,,,,,,,,,
1303440,1200.0,31345.026634,,,,,,0.0003,0.2,-185.3192985534668,0.431689453125,221.96839904785156,1.1920928955078125e-07,0.045319386,0.6470709443092346,-0.031191716581815854,6350,576.3889844894409
1304640,1200.0,31348.806547,,,,,,,,,,,,,,,,
1304928,,,3744,1200.0,249,456,24127.00815008,,,,,,,,,,,
1305840,1200.0,31423.892507,,,,,,0.0003,0.2,-184.9943346977234,0.426806640625,224.45977783203125,0.0,0.040892273,0.6462328433990479,-0.02883467826322885,6360,553.3724341392517
1306976,,,3750,1200.0,249,457,24186.470453150003,,,,,,,,,,,
1307040,1200.0,31353.269566,,,,,,0.0003,0.2,-184.67601456642151,0.438427734375,261.4956970214844,1.1920928955078125e-07,0.04938563,0.6447089910507202,-0.02841857966122916,6370,564.6142922401428
1308240,1200.0,31385.569914,,,,,,,,,,,,,,,,
1309024,,,3759,1200.0,249,458,24303.85268548,,,,,,,,,,,
1309440,1200.0,31451.706076,,,,,,0.0003,0.2,-184.2697280883789,0.419873046875,208.57933044433594,1.1920928955078125e-07,0.04230158,0.643360435962677,-0.027378870904794895,6380,610.1788940429688
1310640,1200.0,31489.80401,,,,,,,,,,,,,,,,
1311072,,,3768,1200.0,249,459,24420.56175219,,,,,,,,,,,
1311840,1200.0,31376.771184,,,,,,0.0003,0.2,-183.8197108745575,0.425537109375,267.5624084472656,1.1920928955078125e-07,0.044225805,0.6419627666473389,-0.030407326453132554,6390,719.9683513641357
1313040,1200.0,31378.167256,,,,,,,,,,,,,,,,
1313120,,,3777,1200.0,249,460,24541.458351419995,,,,,,,,,,,
1314240,1200.0,31220.77498,,,,,,0.0003,0.2,-183.48922538757324,0.377294921875,294.1230163574219,0.0,0.04011205,0.640984058380127,-0.024479596019955353,6400,751.7032968521119
1315168,,,3784,1200.0,249,461,24599.279538950002,,,,,,,,,,,
1315440,1200.0,31145.52833,,,,,,0.0003,0.2,-183.20381379127502,0.437255859375,304.2729797363281,0.0,0.050194405,0.6400123834609985,-0.033423330626101234,6410,743.6234331130981
1316640,1200.0,31156.113429,,,,,,,,,,,,,,,,
1317216,,,3792,1200.0,249,462,24721.553164260007,,,,,,,,,,,
1317840,1200.0,31336.962713,,,,,,0.0003,0.2,-182.87448983192445,0.414501953125,302.2575988769531,0.0,0.04067281,0.6388174295425415,-0.02716676388226915,6420,852.0543996810914
1319040,1200.0,31340.419212,,,,,,,,,,,,,,,,
1319264,,,3801,1200.0,249,463,24840.28514703,,,,,,,,,,,
1320240,1200.0,31369.661084,,,,,,0.0003,0.2,-182.56990671157837,0.40751953125,285.81048583984375,0.0,0.041449085,0.6377310156822205,-0.02426451287828968,6430,810.9865407943726
1321312,,,3808,1200.0,249,464,24901.00490084,,,,,,,,,,,
1321440,1200.0,31188.053943,,,,,,0.0003,0.2,-182.2407142162323,0.42861328125,283.49462890625,5.960464477539063e-08,0.046496462,0.6368887424468994,-0.029870757649769077,6440,786.7159429550171
1322640,1200.0,31222.090599,,,,,,,,,,,,,,,,
1323360,,,3817,1200.0,249,465,25022.209218030002,,,,,,,,,,,
1323840,1200.0,31151.878533,,,,,,0.0003,0.2,-181.8000699996948,0.433642578125,313.32489013671875,-1.1920928955078125e-07,0.04607265,0.6352319121360779,-0.02812678991467692,6450,808.3241596221924
1325040,1200.0,31163.97916,,,,,,,,,,,,,,,,
1325408,,,3826,1200.0,249,466,25143.364628549996,,,,,,,,,,,
1326240,1200.0,31242.974085,,,,,,0.0003,0.2,-181.32224583625793,0.41923828125,328.4761962890625,1.1920928955078125e-07,0.03862516,0.634053111076355,-0.024693671859859025,6460,872.5982835769653
1327440,1200.0,31279.476294,,,,,,,,,,,,,,,,
1327456,,,3834,1200.0,249,467,25264.38115913,,,,,,,,,,,
1328640,1200.0,31191.529517,,,,,,0.0003,0.2,-180.89273586273194,0.465234375,292.9313049316406,0.0,0.051396254,0.6324263215065002,-0.0361412719837972,6470,779.769130897522
1329504,,,3841,1200.0,249,468,25326.12037951,,,,,,,,,,,
1329840,1200.0,31082.23483,,,,,,0.0003,0.2,-180.52946853637695,0.433935546875,356.449951171875,1.1920928955078125e-07,0.04521787,0.6314923763275146,-0.031536498450441285,6480,838.5668182373047
1331040,1200.0,31094.040849,,,,,,,,,,,,,,,,
1331552,,,3850,1200.0,249,469,25447.835520609995,,,,,,,,,,,
1332240,1200.0,28211.599046,,,,,,0.0003,0.2,-180.17108845710754,0.43623046875,375.2803955078125,0.0,0.04250322,0.6301522254943848,-0.030060451262397692,6490,899.2622518539429
1333440,1200.0,28189.081225,,,,,,,,,,,,,,,,
1333600,,,3859,1200.0,249,470,25572.086716,,,,,,,,,,,
1334640,1200.0,28180.861144,,,,,,0.0003,0.2,-179.72127017974853,0.431005859375,329.8719787597656,1.1920928955078125e-07,0.04891882,0.6288098692893982,-0.02938091016112594,6500,901.5062149047851
1335648,,,3865,1200.0,249,471,25631.73716928,,,,,,,,,,,
1335840,1200.0,28211.128258,,,,,,0.0003,0.2,-179.4213813304901,0.452978515625,361.9208679199219,0.0,0.050405238,0.6281898617744446,-0.034264065866591406,6510,933.4491142272949
1337040,1200.0,28223.719016,,,,,,,,,,,,,,,,
1337696,,,3874,1200.0,249,472,25756.413935260003,,,,,,,,,,,
1338240,1200.0,28179.419665,,,,,,0.0003,0.2,-179.16020517349244,0.418994140625,411.2407531738281,0.0,0.04361275,0.6271566152572632,-0.028438350040232763,6520,998.6350532531739
1339440,1200.0,28167.68389,,,,,,,,,,,,,,,,
1339744,,,3883,1200.0,249,473,25882.226845000005,,,,,,,,,,,
1340640,1200.0,28180.379189,,,,,,0.0003,0.2,-178.84481091499327,0.446630859375,434.77020263671875,1.1920928955078125e-07,0.045241017,0.6260814070701599,-0.03326579838176258,6530,987.6339561462403
1341792,,,3890,1200.0,249,474,25943.297360700002,,,,,,,,,,,
1341840,1200.0,28160.965345,,,,,,0.0003,0.2,-178.4926793575287,0.43955078125,420.6800537109375,0.0,0.047330394,0.6247369647026062,-0.026037361996714026,6540,996.1458042144775
1343040,1200.0,28136.545719,,,,,,,,,,,,,,,,
1343840,,,3899,1200.0,249,475,26066.182527490007,,,,,,,,,,,
1344240,1200.0,28161.320052,,,,,,0.0003,0.2,-178.25616364479066,0.42138671875,439.156982421875,-1.1920928955078125e-07,0.04498881,0.6243963837623596,-0.029810155497398228,6550,1058.6323398590089
1345440,1200.0,28186.505118,,,,,,,,,,,,,,,,
1345888,,,3907,1200.0,249,476,26186.920057070005,,,,,,,,,,,
1346640,1200.0,28169.87508,,,,,,0.0003,0.2,-178.0224118232727,0.452783203125,399.80712890625,-1.1920928955078125e-07,0.04885552,0.6235562562942505,-0.03448233623494161,6560,968.5466716766357
1347840,1200.0,28129.238153,,,,,,,,,,,,,,,,
1347936,,,3916,1200.0,249,477,26306.712690070002,,,,,,,,,,,
1349040,1200.0,28151.631488,,,,,,0.0003,0.2,-177.7630555152893,0.45205078125,381.0545349121094,0.0,0.050230883,0.6228737831115723,-0.027993570582475515,6570,928.9426471710206
1349984,,,3923,1200.0,249,478,26366.625396770003,,,,,,,,,,,
1350240,1200.0,28153.44743,,,,,,0.0003,0.2,-177.4195867538452,0.460107421875,438.7947998046875,0.0,0.04819846,0.6217443346977234,-0.03336484256433323,6580,1062.0770761489869
1351440,1200.0,28213.60038,,,,,,,,,,,,,,,,
1352032,,,3932,1200.0,249,479,26486.68271784,,,,,,,,,,,
1352640,1200.0,28171.139669,,,,,,0.0003,0.2,-177.08931651115418,0.446923828125,409.63238525390625,0.0,0.045052115,0.6206572651863098,-0.02717987266369164,6590,1015.1022300720215
1353840,1200.0,28212.089692,,,,,,,,,,,,,,,,
1354080,,,3941,1200.0,249,480,26605.046440220005,,,,,,,,,,,
1355040,1200.0,28203.842795,,,,,,0.0003,0.2,-176.74472703933716,0.456689453125,416.2691650390625,0.0,0.049675625,0.6196469664573669,-0.0339007423062867,6600,1016.3345342636109
1356128,,,3947,1200.0,249,481,26665.238060670003,,,,,,,,,,,
1356240,1200.0,28190.017746,,,,,,0.0003,0.2,-176.36721596717834,0.468896484375,393.4624938964844,-1.1920928955078125e-07,0.047687765,0.6184362769126892,-0.03199663622071967,6610,1014.5300785064697
1357440,1200.0,28197.607231,,,,,,,,,,,,,,,,
1358176,,,3956,1200.0,249,482,26783.19131937,,,,,,,,,,,
1358640,1200.0,28187.14009,,,,,,0.0003,0.2,-175.9747257232666,0.45322265625,411.1914367675781,0.0,0.04619381,0.6169548034667969,-0.02820138606184628,6620,1078.083173942566
1359840,1200.0,28204.548635,,,,,,,,,,,,,,,,
1360224,,,3965,1200.0,249,483,26903.16134728,,,,,,,,,,,
1361040,1200.0,28208.04854,,,,,,0.0003,0.2,-175.59056797027588,0.439794921875,464.62371826171875,-1.1920928955078125e-07,0.047107823,0.6159892082214355,-0.026642117407754996,6630,1112.2043481826781
1362240,1200.0,28195.375249,,,,,,,,,,,,,,,,
1362272,,,3974,1200.0,249,484,27018.90424147,,,,,,,,,,,
1363440,1200.0,28212.980012,,,,,,0.0003,0.2,-175.19958295822144,0.460595703125,391.3868713378906,0.0,0.04979659,0.6147968769073486,-0.02760710422298871,6640,995.8391452789307
1364320,,,3980,1200.0,249,485,27073.39408398,,,,,,,,,,,
1364640,1200.0,28208.71836,,,,,,0.0003,0.2,-174.75398473739625,0.45498046875,359.25640869140625,-1.1920928955078125e-07,0.046714157,0.6137163043022156,-0.026232122236979193,6650,940.5564538955689
1365840,1200.0,28214.137888,,,,,,,,,,,,,,,,
1366368,,,3989,1200.0,249,486,27186.694152520005,,,,,,,,,,,
1367040,1200.0,28182.390004,,,,,,0.0003,0.2,-174.35407328605652,0.450244140625,425.9164733886719,0.0,0.04642787,0.6126710176467896,-0.026974628945754375,6660,993.5691156387329
1368240,1200.0,28198.581694,,,,,,,,,,,,,,,,
1368416,,,3998,1200.0,249,487,27300.477143640004,,,,,,,,,,,
1369440,1200.0,28194.472828,,,,,,0.0003,0.2,-173.98942790031433,0.448095703125,486.78271484375,1.1920928955078125e-07,0.04612124,0.6115849018096924,-0.03148034539917717,6670,1011.2276918411255
1370464,,,4005,1200.0,249,488,27358.804853910002,,,,,,,,,,,
1370640,1200.0,28180.231216,,,,,,0.0003,0.2,-173.70287771224974,0.449609375,417.505615234375,0.0,0.048839726,0.6107491254806519,-0.032027418335201216,6680,1005.6968397140503
1371840,1200.0,28159.505156,,,,,,,,,,,,,,,,
1372512,,,4014,1200.0,249,489,27470.76892567,,,,,,,,,,,
1373040,1200.0,28184.665824,,,,,,0.0003,0.2,-173.3146441936493,0.446826171875,395.9764099121094,1.1920928955078125e-07,0.05101712,0.6091349720954895,-0.028735574978054502,6690,992.9163520812988
1374240,1200.0,28170.986272,,,,,,,,,,,,,,,,
1374560,,,4022,1200.0,249,490,27582.272747479998,,,,,,,,,,,
1375440,1200.0,28178.325891,,,,,,0.0003,0.2,-172.84137935638427,0.46669921875,385.86492919921875,0.0,0.0486982,0.6076957583427429,-0.030205257564375643,6700,973.1016647338868
1376608,,,4029,1200.0,249,491,27636.732030370003,,,,,,,,,,,
1376640,1200.0,28199.740428,,,,,,0.0003,0.2,-172.52890210151674,0.477197265625,426.9998779296875,0.0,0.056540746,0.6071960926055908,-0.03506899550557137,6710,987.878734588623
1377840,1200.0,28229.157914,,,,,,,,,,,,,,,,
1378656,,,4038,1200.0,249,492,27748.222939999996,,,,,,,,,,,
1379040,1200.0,28232.200666,,,,,,0.0003,0.2,-172.315274477005,0.445654296875,397.2788391113281,0.0,0.045013595,0.6065295338630676,-0.023365228563488927,6720,968.1112155914307
1380240,1200.0,28170.708408,,,,,,,,,,,,,,,,
1380704,,,4047,1200.0,249,493,27857.463214280004,,,,,,,,,,,
1381440,1200.0,28212.611684,,,,,,0.0003,0.2,-172.15754308700562,0.44833984375,385.4100646972656,0.0,0.050506413,0.6058891415596008,-0.027350601735815872,6730,1022.3846689224243
1382640,1200.0,28222.668613,,,,,,,,,,,,,,,,
1382752,,,4056,1200.0,249,494,27968.741326159998,,,,,,,,,,,
1383840,1200.0,28212.608337,,,,,,0.0003,0.2,-171.91483845710755,0.434375,336.1268005371094,-1.1920928955078125e-07,0.045884535,0.6050437092781067,-0.02254997495911084,6740,935.1907648086548
1384800,,,4062,1200.0,249,495,28022.874591890002,,,,,,,,,,,
1385040,1200.0,28185.500014,,,,,,0.0003,0.2,-171.51083912849427,0.452001953125,377.27081298828125,0.0,0.04819142,0.6031556129455566,-0.024219247090513818,6750,903.5567684173584
1386240,1200.0,28190.569061,,,,,,,,,,,,,,,,
1386848,,,4071,1200.0,249,496,28133.05747099,,,,,,,,,,,
1387440,1200.0,28243.728139,,,,,,0.0003,0.2,-171.19709639549257,0.45556640625,396.60205078125,-1.1920928955078125e-07,0.051828288,0.6024476289749146,-0.03203108984453138,6760,985.3272645950317
1388640,1200.0,28186.254332,,,,,,,,,,,,,,,,
1388896,,,4080,1200.0,249,497,28244.67616558,,,,,,,,,,,
1389840,1200.0,28168.304977,,,,,,0.0003,0.2,-170.91984004974364,0.429248046875,386.2042541503906,0.0,0.042077854,0.6013748645782471,-0.019919438492070184,6770,932.0499238967896
1390944,,,4087,1200.0,249,498,28298.03743807,,,,,,,,,,,
1391040,1200.0,28148.352985,,,,,,0.0003,0.2,-170.56278791427613,0.471484375,347.675048828125,0.0,0.05586766,0.6006379723548889,-0.02717684402014129,6780,790.1233448028564
1392240,1200.0,28159.40117,,,,,,,,,,,,,,,,
1392992,,,4095,1200.0,249,499,28402.41075089,,,,,,,,,,,
1393440,1200.0,28201.714681,,,,,,0.0003,0.2,-170.29217524528502,0.4482421875,298.2731018066406,0.0,0.0500182,0.5999302864074707,-0.02320767151832115,6790,803.6897155761719
1394640,1200.0,28193.065324,,,,,,,,,,,,,,,,
1395040,,,4104,1200.0,249,500,28504.097444009996,,,,,,,,,,,
1395840,1200.0,28195.266263,,,,,,0.0003,0.2,-170.06143460273742,0.459423828125,304.71685791015625,5.960464477539063e-08,0.050735146,0.5989164113998413,-0.02066508951684227,6800,753.4896982192993
1397040,1200.0,28174.246318,,,,,,,,,,,,,,,,
1397088,,,4113,1200.0,249,501,28607.60485166,,,,,,,,,,,
1398240,1200.0,28192.804731,,,,,,0.0003,0.2,-169.7257981300354,0.46220703125,274.8360595703125,0.0,0.054279253,0.597506582736969,-0.022028577206947376,6810,730.7690373420716
1399136,,,4120,1200.0,249,502,28659.414909069994,,,,,,,,,,,
1399440,1200.0,28196.311519,,,,,,0.0003,0.2,-169.3487645149231,0.477490234375,256.9109191894531,-1.1920928955078125e-07,0.05564321,0.5963616371154785,-0.025983671023277567,6820,692.5986368179322
1400640,1200.0,28201.342886,,,,,,,,,,,,,,,,
1401184,,,4129,1200.0,249,503,28760.054496579993,,,,,,,,,,,
1401840,1200.0,28225.78719,,,,,,0.0003,0.2,-169.08796763420105,0.447802734375,294.4913635253906,-1.1920928955078125e-07,0.045253318,0.5957373380661011,-0.02885495690716198,6830,771.0303564071655
1403040,1200.0,28128.132072,,,,,,,,,,,,,,,,
1403232,,,4138,1200.0,249,504,28858.970723809995,,,,,,,,,,,
1404240,1200.0,28206.857555,,,,,,0.0003,0.2,-168.86104907989503,0.459033203125,228.29823303222656,5.960464477539063e-08,0.058295704,0.5946581363677979,-0.024338404821173755,6840,661.2835263252258
1405280,,,4144,1200.0,249,505,28907.558361460004,,,,,,,,,,,
1405440,1200.0,28174.434415,,,,,,0.0003,0.2,-168.50287175178528,0.462158203125,210.21435546875,0.0,0.052434206,0.5937049984931946,-0.019817328231874855,6850,608.9879216194153
1406640,1200.0,28206.240155,,,,,,,,,,,,,,,,
1407328,,,4153,1200.0,249,506,29003.306671240003,,,,,,,,,,,
1407840,1200.0,28223.367137,,,,,,0.0003,0.2,-168.12706665992738,0.4556640625,254.65521240234375,-1.1920928955078125e-07,0.05512301,0.5926287174224854,-0.023088716693746392,6860,634.2841427803039
1409040,1200.0,28221.610282,,,,,,,,,,,,,,,,
1409376,,,4162,1200.0,249,507,29098.523283180002,,,,,,,,,,,
1410240,1200.0,28240.882757,,,,,,0.0003,0.2,-167.91026864051818,0.46220703125,234.55426025390625,5.960464477539063e-08,0.051782586,0.59212327003479,-0.022350765473674983,6870,606.9612094879151
1411424,,,4168,1200.0,249,508,29146.697753779994,,,,,,,,,,,
1411440,1200.0,28160.112991,,,,,,0.0003,0.2,-167.7444399356842,0.447802734375,230.7513427734375,-1.1920928955078125e-07,0.048653886,0.5918241739273071,-0.019397402759932448,6880,628.8492904663086
1412640,1200.0,28192.659892,,,,,,,,,,,,,,,,
1413472,,,4177,1200.0,249,509,29240.379568639994,,,,,,,,,,,
1413840,1200.0,28192.732195,,,,,,0.0003,0.2,-167.51608567237855,0.4505859375,250.42935180664062,0.0,0.04558231,0.5911570191383362,-0.02477962837147061,6890,651.1683965682984
1415040,1200.0,28207.549411,,,,,,,,,,,,,,,,
1415520,,,4186,1200.0,249,510,29332.98351126999,,,,,,,,,,,
1416240,1200.0,28198.008658,,,,,,0.0003,0.2,-167.22605838775635,0.468212890625,230.52359008789062,0.0,0.056812797,0.5904671549797058,-0.027016665614792146,6900,571.3108144760132
1417440,1200.0,28208.517391,,,,,,,,,,,,,,,,
1417568,,,4195,1200.0,249,511,29422.48804672999,,,,,,,,,,,
1418640,1200.0,28187.640607,,,,,,0.0003,0.2,-166.9208161830902,0.47265625,214.12818908691406,-1.1920928955078125e-07,0.05380694,0.589417040348053,-0.029846482201537582,6910,538.2256885528565
1419616,,,4202,1200.0,249,512,29470.045396229994,,,,,,,,,,,
1419840,1200.0,28186.990059,,,,,,0.0003,0.2,-166.63704519271852,0.471337890625,208.60296630859375,0.0,0.05736971,0.5885623097419739,-0.018835511978249998,6920,535.9035047531128
1421040,1200.0,28200.209154,,,,,,,,,,,,,,,,
1421664,,,4210,1200.0,249,513,29558.224918969994,,,,,,,,,,,
1422240,1200.0,28155.075724,,,,,,0.0003,0.2,-166.40078859329225,0.469482421875,214.09608459472656,-1.1920928955078125e-07,0.050943557,0.5880610942840576,-0.023338160863204394,6930,520.919834804535
1423440,1200.0,28155.033944,,,,,,,,,,,,,,,,
1423712,,,4219,1200.0,249,514,29644.925739610004,,,,,,,,,,,
1424640,1200.0,28226.460098,,,,,,0.0003,0.2,-166.2115083217621,0.453955078125,177.5220489501953,1.1920928955078125e-07,0.048122674,0.5875937938690186,-0.022530734620522706,6940,536.6851603507996
1425760,,,4226,1200.0,249,515,29689.27715665,,,,,,,,,,,
1425840,1200.0,28238.055364,,,,,,0.0003,0.2,-165.92820553779603,0.48408203125,161.93386840820312,0.0,0.051309425,0.5866108536720276,-0.020822349235822914,6950,456.92450017929076
1427040,1200.0,28225.41575,,,,,,,,,,,,,,,,
1427808,,,4235,1200.0,249,516,29772.695430120002,,,,,,,,,,,
1428240,1200.0,28164.845418,,,,,,0.0003,0.2,-165.62855577468872,0.469189453125,159.1719970703125,0.0,0.057280667,0.5858621001243591,-0.019658767529472244,6960,416.11368350982667
1429440,1200.0,28209.293616,,,,,,,,,,,,,,,,
1429856,,,4243,1200.0,249,517,29852.114333619997,,,,,,,,,,,
1430640,1200.0,28198.239305,,,,,,0.0003,0.2,-165.41882891654967,0.480224609375,125.60061645507812,0.0,0.05345359,0.5851452350616455,-0.01558148210606305,6970,364.5150049686432
1431840,1200.0,28182.304321,,,,,,,,,,,,,,,,
1431904,,,4252,1200.0,249,518,29929.61213563,,,,,,,,,,,
1433040,1200.0,28176.791956,,,,,,0.0003,0.2,-165.10480031967163,0.487939453125,135.9282684326172,0.0,0.058737434,0.5841319561004639,-0.024032282194821165,6980,386.3499987602234
1433952,,,4259,1200.0,249,519,29968.673335269996,,,,,,,,,,,
1434240,1200.0,28199.423032,,,,,,0.0003,0.2,-164.9392197608948,0.49501953125,117.269775390625,0.0,0.06378426,0.5841832160949707,-0.021999079883971717,6990,343.3757205486298
1435440,1200.0,28201.696019,,,,,,,,,,,,,,,,
1436000,,,4268,1200.0,249,520,30043.044328019998,,,,,,,,,,,
1436640,1200.0,28213.358736,,,,,,0.0003,0.2,-164.80224232673646,0.48720703125,112.85073852539062,0.0,0.058951464,0.5834442973136902,-0.019145260333607438,7000,324.48607540130615
1437840,1200.0,28216.785496,,,,,,,,,,,,,,,,
1438048,,,4276,1200.0,249,521,30113.653119379993,,,,,,,,,,,
1439040,1200.0,28206.509022,,,,,,0.0003,0.2,-164.57649898529053,0.472802734375,117.1015396118164,0.0,0.05344844,0.5827154517173767,-0.017988624837016687,7010,338.6117725849152
1440096,,,4283,1200.0,249,522,30149.87923693,,,,,,,,,,,
1440240,1200.0,28192.210752,,,,,,0.0003,0.2,-164.3549174785614,0.46376953125,102.65178680419922,0.0,0.051756766,0.5821892023086548,-0.019818714071880093,7020,331.0451961517334
1441440,1200.0,28182.049088,,,,,,,,,,,,,,,,
1442144,,,4292,1200.0,249,523,30222.799440119998,,,,,,,,,,,
1442640,1200.0,28191.142183,,,,,,0.0003,0.2,-164.16546540260316,0.46796875,122.52616119384766,0.0,0.05509617,0.581844687461853,-0.020036910309863744,7030,310.2155993461609
1443840,1200.0,28203.626881,,,,,,,,,,,,,,,,
1444192,,,4301,1200.0,249,524,30293.721766130002,,,,,,,,,,,
1445040,1200.0,28178.060044,,,,,,0.0003,0.2,-163.99574928283693,0.50224609375,121.43302154541016,5.960464477539063e-08,0.06133616,0.5812987685203552,-0.027616508337087,7040,309.8345060348511
1446240,1200.0,28215.59756,,,,,,,,,,,,,,,,
1446240,,,4310,1200.0,249,525,30363.65194577,,,,,,,,,,,
1447440,1200.0,28227.105058,,,,,,0.0003,0.2,-163.67619199752806,0.472802734375,89.13813018798828,0.0,0.05826766,0.5800333023071289,-0.022075600852258504,7050,278.69180808067324
1448288,,,4316,1200.0,249,526,30398.208862140007,,,,,,,,,,,
1448640,1200.0,28190.654009,,,,,,0.0003,0.2,-163.33366560935974,0.510107421875,65.25667572021484,1.1920928955078125e-07,0.06863814,0.5791814923286438,-0.017926358684781006,7060,215.56363277435304
1449840,1200.0,28192.725168,,,,,,,,,,,,,,,,
1450336,,,4325,1200.0,249,527,30463.71772489,,,,,,,,,,,
