eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/value_loss,train/clip_fraction,train/n_updates,train/explained_variance,train/learning_rate,train/loss,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps
13.732370376586914,50.0,118000,,,,,,,,,,,,,,,
11.859184265136719,50.0,118500,,,,,,,,,,,,,,,
16.89019775390625,50.0,119000,8360.036701965331,0.349658203125,580,0.0,0.0003,4298.056640625,0.2,-4.867961221933365,-0.04358934571500868,0.035710484,,,,,
14.578722953796387,50.0,119500,,,,,,,,,,,,,,,
14.480111122131348,50.0,120000,,,,,,,,,,,,,,,
15.652755737304688,50.0,120500,,,,,,,,,,,,,,,
3.9386954307556152,50.0,121000,9660.508862304687,0.33544921875,590,-1.1920928955078125e-07,0.0003,4137.81103515625,0.2,-4.881539037823677,-0.047389344341354445,0.034762494,,,,,
19.309955596923828,50.0,121500,,,,,,,,,,,,,,,
15.952191352844238,50.0,122000,,,,,,,,,,,,,,,
19.2640380859375,50.0,122500,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,519.43031625,132,50.0,60,928
13.724143028259277,50.0,123000,8877.444869995117,0.32744140625,600,0.0,0.0003,4059.843017578125,0.2,-4.887207831442356,-0.03846577318618074,0.031831793,,,,,
16.700664520263672,50.0,123500,,,,,,,,,,,,,,,
15.392364501953125,50.0,124000,,,,,,,,,,,,,,,
13.761495590209961,50.0,124500,,,,,,,,,,,,,,,
11.321451187133789,50.0,125000,8466.111642456055,0.358056640625,610,0.0,0.0003,4366.9892578125,0.2,-4.886167095601559,-0.038419783383142204,0.03658171,,,,,
12.1770601272583,50.0,125500,,,,,,,,,,,,,,,
11.842199325561523,50.0,126000,,,,,,,,,,,,,,,
7.103329658508301,50.0,126500,,,,,,,,,,,,,,,
18.347434997558594,50.0,127000,8101.7173873901365,0.33740234375,620,0.0,0.0003,4164.2724609375,0.2,-4.880249615013599,-0.04691387836937792,0.033679783,,,,,
18.810752868652344,50.0,127500,,,,,,,,,,,,,,,
14.868203163146973,50.0,128000,,,,,,,,,,,,,,,
12.794662475585938,50.0,128500,,,,,,,,,,,,,,,
20.564361572265625,50.0,129000,,,,,,,,,,,,,,,
11.059545516967773,50.0,129500,8525.41453857422,0.351318359375,630,0.0,0.0003,3565.224853515625,0.2,-4.877004134654999,-0.04544660912360996,0.036620658,,,,,
12.702948570251465,50.0,130000,,,,,,,,,,,,,,,
17.809032440185547,50.0,130500,,,,,,,,,,,,,,,
15.0263032913208,50.0,131000,,,,,,,,,,,,,,,
15.329931259155273,50.0,131500,7733.562893676758,0.327685546875,640,0.0,0.0003,4236.65478515625,0.2,-4.857522912323475,-0.04392226508643944,0.033010572,,,,,
10.04974365234375,50.0,132000,,,,,,,,,,,,,,,
15.643112182617188,50.0,132500,,,,,,,,,,,,,,,
9.811847686767578,50.0,133000,,,,,,,,,,,,,,,
13.136007308959961,50.0,133500,8803.275093078613,0.31435546875,650,0.0,0.0003,3366.973388671875,0.2,-4.868114265799522,-0.04583010478818324,0.029991344,,,,,
10.575165748596191,50.0,134000,,,,,,,,,,,,,,,
9.67544937133789,50.0,134500,,,,,,,,,,,,,,,
14.93730354309082,50.0,135000,,,,,,,,,,,,,,,
12.043069839477539,50.0,135500,7901.083085632325,0.325,660,0.0,0.0003,3937.52001953125,0.2,-4.874442875385284,-0.039134242909494785,0.03317309,,,,,
12.941848754882812,50.0,136000,,,,,,,,,,,,,,,
16.553234100341797,50.0,136500,,,,,,,,,,,,,,,
11.952827453613281,50.0,137000,,,,,,,,,,,,,,,
13.561120986938477,50.0,137500,7630.469366455078,0.343310546875,670,0.0,0.0003,3145.046142578125,0.2,-4.858320663869381,-0.034108458066475576,0.034941636,,,,,
15.598847389221191,50.0,138000,,,,,,,,,,,,,,,
8.20429515838623,50.0,138500,,,,,,,,,,,,,,,
10.494215965270996,50.0,139000,,,,,,,,,,,,,,,
10.61619758605957,50.0,139500,7504.356590270996,0.362353515625,680,0.0,0.0003,3593.723388671875,0.2,-4.86733230650425,-0.039912829732929825,0.037617546,,,,,
9.077762603759766,50.0,140000,,,,,,,,,,,,,,,
7.282912254333496,50.0,140500,,,,,,,,,,,,,,,
8.16616439819336,50.0,141000,,,,,,,,,,,,,,,
12.374656677246094,50.0,141500,8119.925338745117,0.364990234375,690,0.0,0.0003,3696.311767578125,0.2,-4.858695517480373,-0.040328962498460894,0.036295585,,,,,
12.355591773986816,50.0,142000,,,,,,,,,,,,,,,
15.157001495361328,50.0,142500,,,,,,,,,,,,,,,
15.173917770385742,50.0,143000,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,514.32790173,154,50.0,70,924
8.127866744995117,50.0,143500,7465.764999389648,0.392529296875,700,0.0,0.0003,3264.93310546875,0.2,-4.843165434896946,-0.0406615215644706,0.042053714,,,,,
13.417404174804688,50.0,144000,,,,,,,,,,,,,,,
17.23910903930664,50.0,144500,,,,,,,,,,,,,,,
15.79641342163086,50.0,145000,,,,,,,,,,,,,,,
9.887571334838867,50.0,145500,6929.593405151367,0.302978515625,710,-1.1920928955078125e-07,0.0003,3084.910400390625,0.2,-4.824878290295601,-0.044728549884166566,0.028939707,,,,,
15.123878479003906,50.0,146000,,,,,,,,,,,,,,,
8.680120468139648,50.0,146500,,,,,,,,,,,,,,,
15.96681022644043,50.0,147000,,,,,,,,,,,,,,,
10.573467254638672,50.0,147500,7314.459323120117,0.33447265625,720,-1.1920928955078125e-07,0.0003,3866.210205078125,0.2,-4.817653119564056,-0.043667392595671116,0.030302305,,,,,
13.496692657470703,50.0,148000,,,,,,,,,,,,,,,
11.51190185546875,50.0,148500,,,,,,,,,,,,,,,
9.508358001708984,50.0,149000,,,,,,,,,,,,,,,
12.375757217407227,50.0,149500,,,,,,,,,,,,,,,
16.468294143676758,50.0,150000,7581.163786315918,0.3099609375,730,0.0,0.0003,3643.2099609375,0.2,-4.817478331923485,-0.04488406025920995,0.030061245,,,,,
13.576553344726562,50.0,150500,,,,,,,,,,,,,,,
13.934438705444336,50.0,151000,,,,,,,,,,,,,,,
10.602714538574219,50.0,151500,,,,,,,,,,,,,,,
9.354500770568848,50.0,152000,7395.538194274903,0.35439453125,740,0.0,0.0003,4072.448486328125,0.2,-4.806361763179302,-0.03793904965714319,0.03516797,,,,,
2.4654204845428467,50.0,152500,,,,,,,,,,,,,,,
17.95204734802246,50.0,153000,,,,,,,,,,,,,,,
11.292547225952148,50.0,153500,,,,,,,,,,,,,,,
12.920316696166992,50.0,154000,7025.964862060547,0.3767578125,750,0.0,0.0003,3347.812255859375,0.2,-4.833477856218815,-0.04261095886758994,0.036314383,,,,,
8.478349685668945,50.0,154500,,,,,,,,,,,,,,,
15.102811813354492,50.0,155000,,,,,,,,,,,,,,,
20.543296813964844,50.0,155500,,,,,,,,,,,,,,,
