time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/policy_gradient_loss,train/learning_rate,train/clip_fraction,train/value_loss,train/n_updates,train/clip_range,train/entropy_loss,train/loss,train/explained_variance,train/approx_kl,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
463872,73.2898941040039,40.0,-0.061645006795879455,0.0003,0.526318359375,41.374776136875155,2260,0.2,-3.3896576523780824,13.536005973815918,-1.1920928955078125e-07,0.10034248,,,,,
464896,66.38788604736328,40.0,,,,,,,,,,,,,,,
465920,69.54786682128906,40.0,-0.054763645987259225,0.0003,0.568896484375,29.390214812755584,2270,0.2,-3.385776872187853,14.358813285827637,0.0,0.1085133,,,,,
466944,52.76950454711914,40.0,,,,,,,,,,,,,,,
467968,51.12400436401367,40.0,-0.0434849864395801,0.0003,0.545947265625,34.45419577360153,2280,0.2,-3.3603815071284773,14.654768943786621,0.0,0.11218104,,,,,
468992,64.64423370361328,40.0,,,,,,,,,,,,,,,
470016,67.08363342285156,40.0,-0.0341560011220281,0.0003,0.566845703125,29.622162663936614,2290,0.2,-3.3504674397408962,14.51797866821289,-1.1920928955078125e-07,0.09385155,,,,,
471040,55.981201171875,40.0,,,,,,,,,,,,,,,
471040,,,,,,,,,,,,,391,40.0,60.132930140000006,230,1203
472064,55.23173904418945,40.0,-0.0391840696131112,0.0003,0.544140625,39.59768323898315,2300,0.2,-3.3481063172221184,17.80160903930664,0.0,0.09238979,,,,,
473088,61.612098693847656,40.0,,,,,,,,,,,,,,,
474112,62.425968170166016,40.0,-0.04029971633244713,0.0003,0.60234375,27.907575047016145,2310,0.2,-3.3469692803919315,13.333958625793457,0.0,0.095462136,,,,,
475136,59.150428771972656,40.0,,,,,,,,,,,,,,,
476160,64.95890808105469,40.0,-0.046026131242979315,0.0003,0.57607421875,32.247203612327574,2320,0.2,-3.362253124266863,14.215764999389648,0.0,0.104146555,,,,,
477184,56.305213928222656,40.0,,,,,,,,,,,,,,,
478208,45.7481689453125,40.0,-0.04241003410716075,0.0003,0.554296875,38.21730481982231,2330,0.2,-3.3627082988619805,18.769712448120117,0.0,0.09164834,,,,,
479232,55.974971771240234,40.0,,,,,,,,,,,,,,,
480256,72.7572021484375,40.0,-0.034833108858583726,0.0003,0.5875,30.74215294420719,2340,0.2,-3.3611670516431333,18.315614700317383,-1.1920928955078125e-07,0.10806666,,,,,
481280,61.40531539916992,40.0,,,,,,,,,,,,,,,
482304,70.11465454101562,40.0,-0.04083470324403606,0.0003,0.6556640625,26.692926859855653,2350,0.2,-3.3538300313055514,9.486414909362793,5.960464477539063e-08,0.11665832,,,,,
483328,63.538726806640625,40.0,,,,,,,,,,,,,,,
484352,71.59976196289062,40.0,-0.06494527090108022,0.0003,0.5326171875,34.665280151367185,2360,0.2,-3.348877392709255,18.93952178955078,-1.1920928955078125e-07,0.09986468,,,,,
485376,65.76537322998047,40.0,,,,,,,,,,,,,,,
486400,69.38155364990234,40.0,-0.05966195927467197,0.0003,0.569677734375,34.27811251282692,2370,0.2,-3.314902637898922,20.04623031616211,1.1920928955078125e-07,0.112433314,,,,,
487424,70.94867706298828,40.0,,,,,,,,,,,,,,,
488448,64.36900329589844,40.0,-0.04524140017456375,0.0003,0.584716796875,39.22471315264702,2380,0.2,-3.3224665939807894,17.109066009521484,0.0,0.10679522,,,,,
489472,56.16085433959961,40.0,,,,,,,,,,,,,,,
490496,65.50096893310547,40.0,-0.005278894340153784,0.0003,0.55107421875,25.56332629621029,2390,0.2,-3.3213714681565762,10.59638500213623,5.960464477539063e-08,0.086897805,,,,,
491520,47.65188980102539,40.0,,,,,,,,,,,,,,,
491520,,,,,,,,,,,,,391,40.0,58.449748280000016,240,1256
492544,61.62394714355469,40.0,-0.051888301357394084,0.0003,0.555224609375,41.72453350424767,2400,0.2,-3.334732338041067,21.463729858398438,0.0,0.113800555,,,,,
493568,54.68938446044922,40.0,,,,,,,,,,,,,,,
494592,59.25332260131836,40.0,-0.054723772231955084,0.0003,0.572021484375,32.433186668157575,2410,0.2,-3.325199852138758,14.245306968688965,0.0,0.11590766,,,,,
495616,41.21721649169922,40.0,,,,,,,,,,,,,,,
496640,48.439231872558594,40.0,-0.028074837730673607,0.0003,0.56962890625,31.728214061260225,2420,0.2,-3.328630934655666,13.479567527770996,0.0,0.11160955,,,,,
497664,55.965423583984375,40.0,,,,,,,,,,,,,,,
498688,56.62425231933594,40.0,-0.04580152673297562,0.0003,0.601025390625,30.72862833738327,2430,0.2,-3.328294099867344,19.082624435424805,1.1920928955078125e-07,0.10497454,,,,,
499712,52.104270935058594,40.0,,,,,,,,,,,,,,,
500736,70.63040924072266,40.0,-0.030674580721824895,0.0003,0.55927734375,31.721646618843078,2440,0.2,-3.3307616844773293,16.21289825439453,0.0,0.09397814,,,,,
501760,59.14887237548828,40.0,,,,,,,,,,,,,,,
502784,51.47789001464844,40.0,-0.06040355781442486,0.0003,0.58115234375,36.38740991950035,2450,0.2,-3.331196378916502,15.55712604522705,1.1920928955078125e-07,0.11258604,,,,,
503808,62.62024688720703,40.0,,,,,,,,,,,,,,,
504832,29.011545181274414,40.0,-0.04682464260113193,0.0003,0.6171875,35.09002583920956,2460,0.2,-3.332916332781315,13.78297233581543,0.0,0.11066473,,,,,
505856,55.883609771728516,40.0,,,,,,,,,,,,,,,
506880,63.8380012512207,40.0,-0.04815181172452867,0.0003,0.5193359375,32.41467918753624,2470,0.2,-3.3418155014514923,19.564599990844727,0.0,0.09500541,,,,,
507904,70.01725769042969,40.0,,,,,,,,,,,,,,,
508928,68.686767578125,40.0,-0.032368305044656154,0.0003,0.597216796875,25.158727470040322,2480,0.2,-3.3500044658780097,12.947025299072266,-1.1920928955078125e-07,0.102389604,,,,,
509952,57.77366256713867,40.0,,,,,,,,,,,,,,,
510976,45.941802978515625,40.0,-0.060529776639305054,0.0003,0.543017578125,32.97969886660576,2490,0.2,-3.3441230431199074,16.231176376342773,1.1920928955078125e-07,0.09300034,,,,,
512000,60.71983337402344,40.0,,,,,,,,,,,,,,,
512000,,,,,,,,,,,,,391,40.0,54.799381919999995,250,1308
513024,59.409332275390625,40.0,-0.005427550637978129,0.0003,0.601953125,22.45506382584572,2500,0.2,-3.3586136743426325,9.741959571838379,0.0,0.08029869,,,,,
514048,55.37525177001953,40.0,,,,,,,,,,,,,,,
515072,59.593040466308594,40.0,-0.03408334918494802,0.0003,0.520263671875,27.247253379225732,2510,0.2,-3.359119092673063,16.33776092529297,0.0,0.078653455,,,,,
516096,64.96880340576172,40.0,,,,,,,,,,,,,,,
517120,60.9312744140625,40.0,-0.05495719211758114,0.0003,0.52998046875,30.883507633209227,2520,0.2,-3.347910179942846,16.934816360473633,5.960464477539063e-08,0.08154748,,,,,
518144,57.47245788574219,40.0,,,,,,,,,,,,,,,
519168,51.019447326660156,40.0,-0.053081304737133905,0.0003,0.535498046875,28.851570242643355,2530,0.2,-3.350850031524897,13.200546264648438,0.0,0.09828245,,,,,
520192,54.25420379638672,40.0,,,,,,,,,,,,,,,
521216,64.5564193725586,40.0,-0.057878193346550685,0.0003,0.612548828125,42.33106626868248,2540,0.2,-3.352770871669054,25.09046745300293,-1.1920928955078125e-07,0.11164881,,,,,
522240,68.52570343017578,40.0,,,,,,,,,,,,,,,
523264,56.47770690917969,40.0,-0.054553653122275135,0.0003,0.6333984375,37.3950591146946,2550,0.2,-3.3345881536602975,29.121410369873047,0.0,0.1352877,,,,,
524288,50.448482513427734,40.0,,,,,,,,,,,,,,,
525312,69.52789306640625,40.0,-0.03277116543467855,0.0003,0.568603515625,28.45621116757393,2560,0.2,-3.324411191046238,17.830965042114258,0.0,0.10135119,,,,,
526336,72.47462463378906,40.0,,,,,,,,,,,,,,,
527360,51.23331069946289,40.0,-0.03830279308749596,0.0003,0.5705078125,39.15470197200775,2570,0.2,-3.335968508571386,22.21044921875,0.0,0.10367009,,,,,
528384,44.42671585083008,40.0,,,,,,,,,,,,,,,
529408,53.006744384765625,40.0,-0.022359804787265604,0.0003,0.519189453125,29.09659722149372,2580,0.2,-3.3412704527378083,19.19933319091797,5.960464477539063e-08,0.085528195,,,,,
530432,50.89509582519531,40.0,,,,,,,,,,,,,,,
531456,54.424476623535156,40.0,-0.05673712774878368,0.0003,0.5296875,37.926644599437715,2590,0.2,-3.338366787880659,18.135318756103516,1.1920928955078125e-07,0.09829185,,,,,
532480,39.76776123046875,40.0,,,,,,,,,,,,,,,
532480,,,,,,,,,,,,,390,40.0,59.49421383,260,1361
533504,34.36925506591797,40.0,-0.032986017293296754,0.0003,0.539404296875,32.27495279312134,2600,0.2,-3.336765468120575,19.139801025390625,5.960464477539063e-08,0.1000108,,,,,
534528,49.47330093383789,40.0,,,,,,,,,,,,,,,
535552,59.83827209472656,40.0,-0.040039950946811585,0.0003,0.594970703125,32.91953683495522,2610,0.2,-3.3664826057851314,15.288707733154297,0.0,0.117553905,,,,,
536576,64.24855041503906,40.0,,,,,,,,,,,,,,,
537600,69.36576843261719,40.0,-0.050168886344181374,0.0003,0.5779296875,31.730112427473067,2620,0.2,-3.351335421949625,19.369081497192383,0.0,0.10110134,,,,,
538624,53.074527740478516,40.0,,,,,,,,,,,,,,,
539648,39.706153869628906,40.0,-0.04185419222631026,0.0003,0.593115234375,26.758567219972612,2630,0.2,-3.339146427810192,10.030156135559082,5.960464477539063e-08,0.1244922,,,,,
540672,60.54515838623047,40.0,,,,,,,,,,,,,,,
541696,65.65070343017578,40.0,-0.06774721284164116,0.0003,0.623193359375,40.98656886816025,2640,0.2,-3.3229673728346825,19.21828842163086,0.0,0.13057059,,,,,
542720,65.07928466796875,40.0,,,,,,,,,,,,,,,
543744,28.141071319580078,40.0,-0.041475836870085915,0.0003,0.628955078125,45.04796339869499,2650,0.2,-3.2970730900764464,30.152685165405273,5.960464477539063e-08,0.13717237,,,,,
544768,49.79438400268555,40.0,,,,,,,,,,,,,,,
545792,54.161834716796875,40.0,-0.04317710952891503,0.0003,0.632373046875,32.22840987443924,2660,0.2,-3.3066363491117956,17.168682098388672,-1.1920928955078125e-07,0.1442244,,,,,
546816,67.3069839477539,40.0,,,,,,,,,,,,,,,
547840,60.98460388183594,40.0,-0.036778638319810854,0.0003,0.662109375,25.694882744550704,2670,0.2,-3.265292230248451,13.595909118652344,0.0,0.14307883,,,,,
548864,61.095733642578125,40.0,,,,,,,,,,,,,,,
549888,65.98393249511719,40.0,-0.05126244160928763,0.0003,0.632373046875,35.72291172146797,2680,0.2,-3.2678523272275926,15.86663818359375,-1.1920928955078125e-07,0.14927009,,,,,
550912,64.3323974609375,40.0,,,,,,,,,,,,,,,
551936,63.575294494628906,40.0,-0.049884454178391026,0.0003,0.670166015625,32.85949711799621,2690,0.2,-3.29313855022192,18.165464401245117,0.0,0.13915294,,,,,
552960,74.03791809082031,40.0,,,,,,,,,,,,,,,
552960,,,,,,,,,,,,,391,40.0,63.83156742999999,270,1414
553984,64.35284423828125,40.0,-0.039477868453832346,0.0003,0.689501953125,36.2978632748127,2700,0.2,-3.29805940464139,12.769183158874512,-1.1920928955078125e-07,0.14929368,,,,,
555008,70.80712127685547,40.0,,,,,,,,,,,,,,,
556032,53.62605285644531,40.0,-0.06533675803802907,0.0003,0.629345703125,38.4557363152504,2710,0.2,-3.281938287615776,20.350032806396484,0.0,0.1679315,,,,,
557056,45.39229202270508,40.0,,,,,,,,,,,,,,,
558080,49.574981689453125,40.0,-0.03823737377242651,0.0003,0.6419921875,30.06824359893799,2720,0.2,-3.273706268519163,16.203073501586914,0.0,0.13296881,,,,,
559104,52.286720275878906,40.0,,,,,,,,,,,,,,,
560128,52.07877731323242,40.0,-0.015115476374921855,0.0003,0.602783203125,27.380236005783082,2730,0.2,-3.288778656721115,18.833431243896484,-1.1920928955078125e-07,0.15107633,,,,,
561152,48.543182373046875,40.0,,,,,,,,,,,,,,,
562176,52.545616149902344,40.0,-0.04205633788369596,0.0003,0.541162109375,31.435018122196198,2740,0.2,-3.3064307190477846,19.907154083251953,5.960464477539063e-08,0.122064725,,,,,
563200,63.54358673095703,40.0,,,,,,,,,,,,,,,
564224,57.96225357055664,40.0,-0.043810673923871946,0.0003,0.57841796875,38.735748660564425,2750,0.2,-3.317299785465002,16.643882751464844,0.0,0.14327745,,,,,
565248,60.74565505981445,40.0,,,,,,,,,,,,,,,
566272,60.95402908325195,40.0,-0.028350600852718344,0.0003,0.561572265625,23.744183483719826,2760,0.2,-3.3183176957070826,8.911827087402344,0.0,0.11708853,,,,,
567296,50.27726745605469,40.0,,,,,,,,,,,,,,,
568320,50.48812484741211,40.0,-0.02977585851913318,0.0003,0.53759765625,31.679050612449647,2770,0.2,-3.331619381904602,14.570460319519043,0.0,0.10759099,,,,,
569344,54.466331481933594,40.0,,,,,,,,,,,,,,,
570368,58.64643859863281,40.0,-0.030492718578898348,0.0003,0.57412109375,33.88211028575897,2780,0.2,-3.353635834157467,18.803895950317383,-1.1920928955078125e-07,0.113469124,,,,,
571392,56.54600524902344,40.0,,,,,,,,,,,,,,,
572416,50.100135803222656,40.0,-0.04931114465580322,0.0003,0.55400390625,29.752092874050142,2790,0.2,-3.348538775742054,15.972360610961914,0.0,0.11460466,,,,,
573440,60.487545013427734,40.0,,,,,,,,,,,,,,,
573440,,,,,,,,,,,,,390,40.0,65.21471534999999,280,1467
574464,67.90261840820312,40.0,-0.04437485214730259,0.0003,0.588525390625,32.87299280166626,2800,0.2,-3.3515186928212644,15.266161918640137,0.0,0.12397284,,,,,
575488,65.33529663085938,40.0,,,,,,,,,,,,,,,
576512,55.04228591918945,40.0,-0.04268922531337012,0.0003,0.552197265625,31.382055348157884,2810,0.2,-3.337140580266714,15.965133666992188,0.0,0.104898915,,,,,
577536,69.63241577148438,40.0,,,,,,,,,,,,,,,
578560,55.91676330566406,40.0,-0.03640440769668203,0.0003,0.565234375,34.368843632936475,2820,0.2,-3.336995192617178,17.27398109436035,1.1920928955078125e-07,0.13279808,,,,,
579584,43.13690948486328,40.0,,,,,,,,,,,,,,,
580608,52.533164978027344,40.0,-0.05193209736607969,0.0003,0.5830078125,30.888849037885667,2830,0.2,-3.3241693809628488,13.726072311401367,0.0,0.14160734,,,,,
581632,63.97812271118164,40.0,,,,,,,,,,,,,,,
582656,63.5596923828125,40.0,-0.04387650535791181,0.0003,0.61044921875,25.550513917207716,2840,0.2,-3.3168011717498302,11.440441131591797,0.0,0.15982401,,,,,
583680,43.00897216796875,40.0,,,,,,,,,,,,,,,
584704,65.32624816894531,40.0,-0.04982252345071174,0.0003,0.596923828125,27.302774488925934,2850,0.2,-3.302817250043154,16.48872184753418,0.0,0.15663677,,,,,
585728,63.79522705078125,40.0,,,,,,,,,,,,,,,
586752,54.16842269897461,40.0,-0.05359133683377877,0.0003,0.577294921875,29.46768385767937,2860,0.2,-3.296232911944389,12.975778579711914,0.0,0.13454926,,,,,
587776,57.988731384277344,40.0,,,,,,,,,,,,,,,
588800,57.989959716796875,40.0,-0.01256381838757079,0.0003,0.560302734375,21.47320258617401,2870,0.2,-3.3406191229820252,11.109284400939941,0.0,0.10937701,,,,,
589824,52.12291717529297,40.0,,,,,,,,,,,,,,,
590848,54.72716522216797,40.0,-0.05388061621051747,0.0003,0.58017578125,29.61454384326935,2880,0.2,-3.3255354881286623,14.59471321105957,0.0,0.13957304,,,,,
591872,68.37962341308594,40.0,,,,,,,,,,,,,,,
592896,70.47407531738281,40.0,-0.058863179525360465,0.0003,0.602783203125,30.928606098890306,2890,0.2,-3.3097256548702716,17.826480865478516,0.0,0.15406875,,,,,
593920,62.224403381347656,40.0,,,,,,,,,,,,,,,
593920,,,,,,,,,,,,,391,40.0,62.28431247,290,1518
594944,69.61837768554688,40.0,-0.0469853367714677,0.0003,0.621875,34.267802596092224,2900,0.2,-3.299017012119293,12.409290313720703,0.0,0.13122961,,,,,
595968,54.113651275634766,40.0,,,,,,,,,,,,,,,
596992,67.81961822509766,40.0,-0.039273888141906355,0.0003,0.60302734375,33.436550974845886,2910,0.2,-3.325481290370226,20.49083137512207,1.1920928955078125e-07,0.15713757,,,,,
598016,52.9101448059082,40.0,,,,,,,,,,,,,,,
599040,42.803497314453125,40.0,-0.041934646759182216,0.0003,0.638134765625,38.4844616651535,2920,0.2,-3.3471859119832517,20.160696029663086,0.0,0.15369245,,,,,
600064,45.8955078125,40.0,,,,,,,,,,,,,,,
601088,62.11181640625,40.0,-0.05391929893521592,0.0003,0.61669921875,36.33560817837715,2930,0.2,-3.3318893887102603,18.1240177154541,-1.1920928955078125e-07,0.14858499,,,,,
602112,54.8223762512207,40.0,,,,,,,,,,,,,,,
603136,48.82811737060547,40.0,-0.02545674542488996,0.0003,0.62890625,29.618560993671416,2940,0.2,-3.322629826515913,19.05280876159668,0.0,0.1264087,,,,,
604160,71.33270263671875,40.0,,,,,,,,,,,,,,,
605184,52.66279602050781,40.0,-0.04131418198521715,0.0003,0.61142578125,24.722234496474265,2950,0.2,-3.3283079899847507,10.384804725646973,0.0,0.14474732,,,,,
606208,70.49261474609375,40.0,,,,,,,,,,,,,,,
607232,43.31645202636719,40.0,-0.03994624511396978,0.0003,0.622412109375,33.00314055681228,2960,0.2,-3.320059774070978,12.205467224121094,0.0,0.13292804,,,,,
608256,58.79597473144531,40.0,,,,,,,,,,,,,,,
609280,50.407615661621094,40.0,-0.026387408036680427,0.0003,0.63076171875,26.66109432578087,2970,0.2,-3.3186881847679617,18.19026756286621,0.0,0.13427958,,,,,
610304,48.28223419189453,40.0,,,,,,,,,,,,,,,
611328,58.215843200683594,40.0,-0.03409153362154029,0.0003,0.61611328125,33.125889307260515,2980,0.2,-3.309750883281231,18.748125076293945,1.1920928955078125e-07,0.117675975,,,,,
612352,66.40916442871094,40.0,,,,,,,,,,,,,,,
613376,68.12664794921875,40.0,-0.028304629505146294,0.0003,0.666943359375,30.731711080670358,2990,0.2,-3.3160157553851604,8.814739227294922,0.0,0.15242755,,,,,
614400,71.48189544677734,40.0,,,,,,,,,,,,,,,
614400,,,,,,,,,,,,,391,40.0,62.62269206999999,300,1570
615424,66.49832153320312,40.0,-0.04332619550114032,0.0003,0.67587890625,40.36631419062614,3000,0.2,-3.2984993696212768,16.616249084472656,0.0,0.14304627,,,,,
616448,62.722999572753906,40.0,,,,,,,,,,,,,,,
617472,51.49330139160156,40.0,-0.05102866893721512,0.0003,0.63203125,35.16511560082436,3010,0.2,-3.2962103091180324,11.41411018371582,0.0,0.16372035,,,,,
618496,59.462005615234375,40.0,,,,,,,,,,,,,,,
619520,62.64824676513672,40.0,-0.04133475952985464,0.0003,0.694482421875,33.09716956615448,3020,0.2,-3.314773928374052,16.407100677490234,-1.1920928955078125e-07,0.14439923,,,,,
620544,58.05277633666992,40.0,,,,,,,,,,,,,,,
621568,51.788169860839844,40.0,-0.05187822107982356,0.0003,0.648779296875,31.300709933042526,3030,0.2,-3.3128264643251897,18.457271575927734,0.0,0.14240049,,,,,
622592,56.48725891113281,40.0,,,,,,,,,,,,,,,
623616,61.8757438659668,40.0,-0.03469411898258841,0.0003,0.64375,22.478482300043105,3040,0.2,-3.314100579917431,10.922699928283691,0.0,0.13873786,,,,,
624640,32.926605224609375,40.0,,,,,,,,,,,,,,,
625664,64.34748840332031,40.0,-0.034827494385535826,0.0003,0.620166015625,37.85384929776192,3050,0.2,-3.301279342919588,18.9522705078125,-1.1920928955078125e-07,0.12476213,,,,,
626688,40.84134292602539,40.0,,,,,,,,,,,,,,,
627712,54.30757141113281,40.0,-0.05045990814978722,0.0003,0.66181640625,38.095593786239625,3060,0.2,-3.2976072765886784,23.861228942871094,0.0,0.14477831,,,,,
628736,42.92427444458008,40.0,,,,,,,,,,,,,,,
629760,39.68110275268555,40.0,-0.0471772604243597,0.0003,0.6326171875,26.973798698186876,3070,0.2,-3.317066976428032,13.581737518310547,0.0,0.11792998,,,,,
630784,56.135005950927734,40.0,,,,,,,,,,,,,,,
631808,64.22465515136719,40.0,-0.05332213355868589,0.0003,0.5814453125,30.9347205221653,3080,0.2,-3.319308190047741,13.953899383544922,0.0,0.09760819,,,,,
632832,60.405853271484375,40.0,,,,,,,,,,,,,,,
633856,66.05953979492188,40.0,-0.06239673505187966,0.0003,0.572509765625,38.99206060171127,3090,0.2,-3.3057066321372988,14.75114917755127,0.0,0.11607538,,,,,
634880,66.45433044433594,40.0,,,,,,,,,,,,,,,
634880,,,,,,,,,,,,,391,40.0,63.40543318,310,1621
635904,40.14645004272461,40.0,-0.04710828016977757,0.0003,0.5625,29.987562358379364,3100,0.2,-3.3119174748659135,16.33975601196289,-1.1920928955078125e-07,0.1251514,,,,,
636928,56.15216064453125,40.0,,,,,,,,,,,,,,,
637952,70.60369873046875,40.0,-0.04776819575345144,0.0003,0.59189453125,26.65621899664402,3110,0.2,-3.305376499146223,9.56464958190918,0.0,0.14445432,,,,,
638976,55.95655822753906,40.0,,,,,,,,,,,,,,,
640000,60.6075439453125,40.0,-0.04609695436956827,0.0003,0.606591796875,28.117113891243935,3120,0.2,-3.308216310292482,13.471131324768066,-1.1920928955078125e-07,0.14282362,,,,,
641024,59.81449890136719,40.0,,,,,,,,,,,,,,,
642048,62.28914260864258,40.0,-0.047639960433298253,0.0003,0.5623046875,30.355240494012833,3130,0.2,-3.3136172853410244,11.485569953918457,-1.1920928955078125e-07,0.14661354,,,,,
643072,64.17656707763672,40.0,,,,,,,,,,,,,,,
644096,67.12640380859375,40.0,-0.035570036542776504,0.0003,0.656201171875,28.111893874406814,3140,0.2,-3.3045306868851183,18.148454666137695,5.960464477539063e-08,0.16120857,,,,,
645120,27.523344039916992,40.0,,,,,,,,,,,,,,,
646144,57.96221160888672,40.0,-0.042734737996943294,0.0003,0.63271484375,29.951598727703093,3150,0.2,-3.3273652382194996,13.223023414611816,0.0,0.13692471,,,,,
647168,74.66180419921875,40.0,,,,,,,,,,,,,,,
648192,68.67756652832031,40.0,-0.05843961786595173,0.0003,0.603857421875,33.53520724773407,3160,0.2,-3.339340656250715,29.465761184692383,1.1920928955078125e-07,0.13144836,,,,,
649216,64.21625518798828,40.0,,,,,,,,,,,,,,,
650240,63.92329406738281,40.0,-0.030261493331636302,0.0003,0.602587890625,28.93644337654114,3170,0.2,-3.3303430542349814,11.771774291992188,0.0,0.1175418,,,,,
651264,65.44239044189453,40.0,,,,,,,,,,,,,,,
652288,66.19642639160156,40.0,-0.024229322859901002,0.0003,0.585400390625,35.31042596101761,3180,0.2,-3.314883152395487,15.211743354797363,0.0,0.110200346,,,,,
653312,62.21403503417969,40.0,,,,,,,,,,,,,,,
654336,56.317176818847656,40.0,-0.04387192526191939,0.0003,0.590380859375,22.94935330748558,3190,0.2,-3.325905609130859,10.50270938873291,0.0,0.10406162,,,,,
655360,35.108001708984375,40.0,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,391,40.0,55.22327797,320,1672
656384,67.55134582519531,40.0,-0.026633354058139956,0.0003,0.572216796875,31.019101229310035,3200,0.2,-3.343124993890524,14.858050346374512,0.0,0.084016725,,,,,
657408,72.28380584716797,40.0,,,,,,,,,,,,,,,
658432,50.0211181640625,40.0,-0.05381543833645992,0.0003,0.5453125,38.44034783840179,3210,0.2,-3.3463834688067435,16.150136947631836,0.0,0.09491339,,,,,
659456,57.48403549194336,40.0,,,,,,,,,,,,,,,
660480,66.83710479736328,40.0,-0.04332171419519,0.0003,0.589794921875,28.99092176258564,3220,0.2,-3.339701513946056,11.765803337097168,1.1920928955078125e-07,0.09820457,,,,,
661504,56.192291259765625,40.0,,,,,,,,,,,,,,,
662528,50.130985260009766,40.0,-0.04733075757685583,0.0003,0.55439453125,31.128223407268525,3230,0.2,-3.3392129383981226,13.468188285827637,5.960464477539063e-08,0.089026466,,,,,
663552,55.41013717651367,40.0,,,,,,,,,,,,,,,
664576,69.28440856933594,40.0,-0.057069868943654,0.0003,0.589990234375,33.06807913780212,3240,0.2,-3.341657209396362,13.72806453704834,0.0,0.08575516,,,,,
665600,64.81147766113281,40.0,,,,,,,,,,,,,,,
666624,72.4279556274414,40.0,-0.05022994771134108,0.0003,0.592138671875,38.66142164468765,3250,0.2,-3.3288562066853045,18.08050537109375,-2.384185791015625e-07,0.10115397,,,,,
667648,44.3605842590332,40.0,,,,,,,,,,,,,,,
668672,60.12962341308594,40.0,-0.052317316830158236,0.0003,0.648876953125,28.371567356586457,3260,0.2,-3.312560077011585,11.575115203857422,-1.1920928955078125e-07,0.13538685,,,,,
669696,59.55302047729492,40.0,,,,,,,,,,,,,,,
670720,47.56223678588867,40.0,-0.0512956059013959,0.0003,0.694921875,32.228876399993894,3270,0.2,-3.324743453413248,20.331628799438477,0.0,0.14716023,,,,,
671744,48.853546142578125,40.0,,,,,,,,,,,,,,,
672768,64.19544982910156,40.0,-0.03948523464569007,0.0003,0.633984375,44.05850402116776,3280,0.2,-3.3396655075252055,18.78913688659668,0.0,0.11027754,,,,,
673792,58.685890197753906,40.0,,,,,,,,,,,,,,,
674816,59.23873519897461,40.0,-0.043471795119694435,0.0003,0.61298828125,25.779622906446455,3290,0.2,-3.3312587827444076,10.91547679901123,0.0,0.11407473,,,,,
675840,27.38425064086914,40.0,,,,,,,,,,,,,,,
675840,,,,,,,,,,,,,392,40.0,60.69333549999998,330,1723
676864,72.87349700927734,40.0,-0.060596781005733645,0.0003,0.64970703125,33.24239216446877,3300,0.2,-3.3045306034386157,17.73259735107422,0.0,0.13003054,,,,,
677888,54.62255096435547,40.0,,,,,,,,,,,,,,,
678912,47.36769104003906,40.0,-0.03867337404226419,0.0003,0.61826171875,33.45099954605102,3310,0.2,-3.299420477449894,13.275299072265625,-1.1920928955078125e-07,0.12689883,,,,,
679936,55.0257453918457,40.0,,,,,,,,,,,,,,,
680960,41.415199279785156,40.0,-0.05100707160308957,0.0003,0.6388671875,39.56083781719208,3320,0.2,-3.326581663638353,17.843650817871094,-1.1920928955078125e-07,0.11673799,,,,,
681984,45.43762969970703,40.0,,,,,,,,,,,,,,,
683008,55.366371154785156,40.0,-0.03954164727183525,0.0003,0.658642578125,24.313765653967856,3330,0.2,-3.359285719692707,13.40471363067627,0.0,0.12614411,,,,,
684032,54.00286865234375,40.0,,,,,,,,,,,,,,,
685056,35.29179382324219,40.0,-0.057062110886909066,0.0003,0.592919921875,40.32633810639381,3340,0.2,-3.3736139841377737,19.999265670776367,0.0,0.10659647,,,,,
686080,70.46340942382812,40.0,,,,,,,,,,,,,,,
687104,50.190757751464844,40.0,-0.05312887098407373,0.0003,0.6119140625,38.33802589774132,3350,0.2,-3.363555061072111,17.670597076416016,0.0,0.12608266,,,,,
688128,54.323875427246094,40.0,,,,,,,,,,,,,,,
689152,46.829734802246094,40.0,-0.0351452534305281,0.0003,0.584375,25.699397644400598,3360,0.2,-3.3360229320824146,9.499549865722656,0.0,0.11020762,,,,,
690176,50.24404525756836,40.0,,,,,,,,,,,,,,,
691200,57.25342559814453,40.0,-0.048207534637185745,0.0003,0.589208984375,34.55493240356445,3370,0.2,-3.360474522411823,16.633621215820312,1.1920928955078125e-07,0.13353741,,,,,
692224,59.1605339050293,40.0,,,,,,,,,,,,,,,
693248,54.11016082763672,40.0,-0.04676614219788462,0.0003,0.58955078125,33.581070077419284,3380,0.2,-3.360412336140871,10.288640022277832,1.1920928955078125e-07,0.124515235,,,,,
694272,64.70162963867188,40.0,,,,,,,,,,,,,,,
695296,66.72346496582031,40.0,-0.04996320928330533,0.0003,0.586376953125,39.82765430212021,3390,0.2,-3.3456315502524374,16.881349563598633,0.0,0.115899876,,,,,
696320,68.35464477539062,40.0,,,,,,,,,,,,,,,
696320,,,,,,,,,,,,,392,40.0,65.69244191000001,340,1775
