time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
291840,180.0,85.01614379882812,0.2,19.419870376586914,0.538720703125,0.0003,0.026487121,0.0,47.30491505265236,-0.042793709045508874,1420,-3.042640272527933,,,,,
292864,180.0,85.04896545410156,,,,,,,,,,,,,,,
293888,180.0,85.41970825195312,0.2,20.507097244262695,0.45517578125,0.0003,0.020975746,-1.1920928955078125e-07,50.60675356686115,-0.04356267564726295,1430,-3.066041453927755,,,,,
294912,180.0,86.75125122070312,,,,,,,,,,,,,,,
295936,180.0,84.48165893554688,0.2,15.026103019714355,0.575341796875,0.0003,0.027225096,0.0,42.71343200802803,-0.04652530140883755,1440,-3.01810545027256,,,,,
296960,180.0,81.82011413574219,,,,,,,,,,,,,,,
297984,180.0,85.05712890625,0.2,25.739559173583984,0.48779296875,0.0003,0.021454513,0.0,44.83922900557518,-0.04115873429982457,1450,-3.0376379884779454,,,,,
299008,180.0,86.40727233886719,,,,,,,,,,,,,,,
300032,180.0,85.17585754394531,0.2,15.848187446594238,0.529833984375,0.0003,0.022137871,0.0,47.51276975274086,-0.04464970713306684,1460,-3.04002905189991,,,,,
301056,180.0,82.29940795898438,,,,,,,,,,,,,,,
302080,180.0,86.39825439453125,0.2,26.338878631591797,0.448974609375,0.0003,0.019858114,5.960464477539063e-08,46.36194339990616,-0.042092490545473996,1470,-3.058598501980305,,,,,
303104,180.0,83.62901306152344,,,,,,,,,,,,,,,
304128,180.0,85.41117095947266,0.2,33.07093048095703,0.46396484375,0.0003,0.02048304,0.0,46.92704611420631,-0.03912221535574645,1480,-3.0449981167912483,,,,,
305152,180.0,85.37405395507812,,,,,,,,,,,,,,,
306176,180.0,84.87032318115234,0.2,25.179147720336914,0.60732421875,0.0003,0.0287228,0.0,53.077577245235446,-0.04722989018482622,1490,-3.009053482115269,,,,,
307200,180.0,84.8725357055664,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,893,150,343,85.97235563000002,180.0
308224,180.0,84.49024200439453,0.2,26.0230712890625,0.599609375,0.0003,0.027551766,0.0,42.45436115860939,-0.04156417519552633,1500,-3.0022506907582285,,,,,
309248,180.0,85.39981079101562,,,,,,,,,,,,,,,
310272,180.0,86.3862533569336,0.2,36.14145278930664,0.6771484375,0.0003,0.047721785,0.0,47.76086739301682,-0.04557463719684165,1510,-2.9671671792864798,,,,,
311296,180.0,85.78004455566406,,,,,,,,,,,,,,,
312320,180.0,86.40263366699219,0.2,15.786324501037598,0.57412109375,0.0003,0.02461614,5.960464477539063e-08,46.774375504255296,-0.043037283670855686,1520,-2.993604788184166,,,,,
313344,180.0,85.29965209960938,,,,,,,,,,,,,,,
314368,180.0,83.07960510253906,0.2,19.827411651611328,0.567138671875,0.0003,0.024067465,0.0,45.010007417202,-0.042732525087194516,1530,-3.010144992917776,,,,,
315392,180.0,87.16163635253906,,,,,,,,,,,,,,,
316416,180.0,86.26976013183594,0.2,28.38511848449707,0.461962890625,0.0003,0.019275019,5.960464477539063e-08,56.39676541686058,-0.04087023247848265,1540,-3.0493654407560826,,,,,
317440,180.0,85.8734130859375,,,,,,,,,,,,,,,
318464,180.0,89.0645751953125,0.2,37.72768783569336,0.35322265625,0.0003,0.018423412,5.960464477539063e-08,53.38847532272339,-0.03845155462913681,1550,-3.0705281011760235,,,,,
319488,180.0,87.00532531738281,,,,,,,,,,,,,,,
320512,180.0,87.62931823730469,0.2,32.943729400634766,0.528125,0.0003,0.026326887,5.960464477539063e-08,45.14749486446381,-0.04772102514398284,1560,-3.0156650207936764,,,,,
321536,180.0,83.84929656982422,,,,,,,,,,,,,,,
322560,180.0,86.13412475585938,0.2,28.150604248046875,0.394482421875,0.0003,0.019592207,0.0,52.5901938021183,-0.042501577077200633,1570,-3.0534527830779554,,,,,
323584,180.0,86.56166076660156,,,,,,,,,,,,,,,
324608,180.0,87.31047058105469,0.2,30.28883934020996,0.459423828125,0.0003,0.019001864,0.0,47.19632914662361,-0.040123308278271,1580,-3.044878799468279,,,,,
325632,180.0,85.40299987792969,,,,,,,,,,,,,,,
