eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/explained_variance,train/learning_rate,train/value_loss,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/loss,train/n_updates,train/entropy_loss,train/clip_range,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations
40.0,44.155006408691406,462848,,,,,,,,,,,,,,,
40.0,51.08070373535156,463872,5.960464477539063e-08,0.0003,61996.482849121094,0.06833876,0.416943359375,-0.002108839334687218,32151.361328125,2260,-6.013017106056213,0.2,,,,,
40.0,38.22880935668945,464896,,,,,,,,,,,,,,,
40.0,49.59278106689453,465920,0.0,0.0003,65256.030932617185,0.07608387,0.4234375,-0.010957142496772576,30512.447265625,2270,-5.9943223118782045,0.2,,,,,
40.0,45.715518951416016,466944,,,,,,,,,,,,,,,
40.0,49.76795196533203,467968,5.960464477539063e-08,0.0003,74463.62612304688,0.070305735,0.408984375,-0.007502762104559224,34387.85546875,2280,-5.972275266051293,0.2,,,,,
40.0,49.629669189453125,468992,,,,,,,,,,,,,,,
40.0,58.18867492675781,470016,-1.1920928955078125e-07,0.0003,66451.40223388672,0.06486377,0.39228515625,-0.008977492770645768,37692.65625,2290,-5.966353233158588,0.2,,,,,
40.0,49.491668701171875,471040,,,,,,,,,,,,,,,
,,471040,,,,,,,,,,,218,1309.8376177999999,40.0,2159,230
40.0,46.37358856201172,472064,5.960464477539063e-08,0.0003,82359.43853759766,0.0751454,0.411767578125,-0.008872414319193922,39923.73046875,2300,-5.962008288502693,0.2,,,,,
40.0,44.7894401550293,473088,,,,,,,,,,,,,,,
40.0,52.56105041503906,474112,5.960464477539063e-08,0.0003,81428.3049560547,0.07431042,0.42060546875,-0.004650106794724706,36153.01953125,2310,-5.955952459573746,0.2,,,,,
40.0,50.07548522949219,475136,,,,,,,,,,,,,,,
40.0,52.03661346435547,476160,0.0,0.0003,69037.9118408203,0.06698286,0.40517578125,-0.014538956117758062,32390.349609375,2320,-5.940548904240131,0.2,,,,,
40.0,47.78058624267578,477184,,,,,,,,,,,,,,,
40.0,51.52861022949219,478208,0.0,0.0003,68332.45787353515,0.072187126,0.428955078125,-0.00352597875171341,33029.5234375,2330,-5.917335513234138,0.2,,,,,
40.0,45.97465896606445,479232,,,,,,,,,,,,,,,
40.0,51.454811096191406,480256,0.0,0.0003,83521.00705566406,0.06971811,0.409765625,-0.011226595994958188,38632.40234375,2340,-5.917928691208362,0.2,,,,,
40.0,53.3494758605957,481280,,,,,,,,,,,,,,,
40.0,48.5191650390625,482304,0.0,0.0003,77012.33249511718,0.06783974,0.41728515625,-0.01301458024972817,42453.1953125,2350,-5.917731684446335,0.2,,,,,
40.0,48.37310028076172,483328,,,,,,,,,,,,,,,
40.0,55.767539978027344,484352,-1.1920928955078125e-07,0.0003,65878.26708984375,0.07141357,0.424072265625,-0.002752992800378706,34391.875,2360,-5.9009695306420324,0.2,,,,,
40.0,52.49873733520508,485376,,,,,,,,,,,,,,,
40.0,51.289100646972656,486400,5.960464477539063e-08,0.0003,74883.59212646485,0.06984846,0.414501953125,-0.007600290693517309,33184.390625,2370,-5.889917920529842,0.2,,,,,
40.0,52.52479553222656,487424,,,,,,,,,,,,,,,
40.0,45.61412048339844,488448,5.960464477539063e-08,0.0003,77938.15186767578,0.06743465,0.405517578125,0.0010215939808404073,38887.1640625,2380,-5.873600271344185,0.2,,,,,
40.0,50.31230163574219,489472,,,,,,,,,,,,,,,
40.0,50.767677307128906,490496,0.0,0.0003,62516.874572753906,0.06579503,0.41376953125,-0.009024981287075207,28752.451171875,2390,-5.873660439252854,0.2,,,,,
40.0,46.92113494873047,491520,,,,,,,,,,,,,,,
,,491520,,,,,,,,,,,218,1224.6819516899998,40.0,2250,240
40.0,51.51185607910156,492544,0.0,0.0003,56115.05407714844,0.06621963,0.40947265625,-0.009026686979632359,30628.8671875,2400,-5.884361833333969,0.2,,,,,
40.0,45.229793548583984,493568,,,,,,,,,,,,,,,
40.0,51.660945892333984,494592,0.0,0.0003,59121.729736328125,0.06467313,0.410595703125,-0.010306552013207692,30842.43359375,2410,-5.874794705212116,0.2,,,,,
40.0,43.89035415649414,495616,,,,,,,,,,,,,,,
40.0,49.49428176879883,496640,0.0,0.0003,67571.65145263672,0.064334415,0.418994140625,-0.003997872307081707,38175.1875,2420,-5.872163063287735,0.2,,,,,
40.0,52.645870208740234,497664,,,,,,,,,,,,,,,
40.0,45.900360107421875,498688,0.0,0.0003,71693.98076171875,0.07432029,0.4333984375,-0.011265400438423967,33354.484375,2430,-5.888049578666687,0.2,,,,,
40.0,41.3204231262207,499712,,,,,,,,,,,,,,,
40.0,42.10453414916992,500736,-1.1920928955078125e-07,0.0003,76766.74427490235,0.06953794,0.418017578125,-0.0015277349448297173,37911.5546875,2440,-5.890728583931923,0.2,,,,,
40.0,58.739540100097656,501760,,,,,,,,,,,,,,,
40.0,58.459354400634766,502784,0.0,0.0003,81046.14559326172,0.06804894,0.436181640625,-0.012933135045750532,42779.58203125,2450,-5.880023568868637,0.2,,,,,
40.0,51.921913146972656,503808,,,,,,,,,,,,,,,
40.0,47.563636779785156,504832,0.0,0.0003,54178.66483154297,0.06754328,0.437060546875,-0.0027994933057925663,23142.470703125,2460,-5.873897725343705,0.2,,,,,
40.0,49.24612808227539,505856,,,,,,,,,,,,,,,
40.0,57.072303771972656,506880,-1.1920928955078125e-07,0.0003,69043.45384521484,0.0631651,0.4056640625,-0.011390054100047564,31070.37109375,2470,-5.846297436952591,0.2,,,,,
40.0,54.4070930480957,507904,,,,,,,,,,,,,,,
40.0,44.68095779418945,508928,0.0,0.0003,74332.03328857422,0.06333391,0.4140625,-0.012223279116733465,30739.125,2480,-5.815047468245029,0.2,,,,,
40.0,52.19933319091797,509952,,,,,,,,,,,,,,,
40.0,47.60939025878906,510976,0.0,0.0003,56893.106506347656,0.0609146,0.393408203125,-0.007694271227228456,27999.787109375,2490,-5.8384944871068,0.2,,,,,
40.0,48.56497573852539,512000,,,,,,,,,,,,,,,
,,512000,,,,,,,,,,,218,1241.3544859499998,40.0,2341,250
40.0,49.32209014892578,513024,0.0,0.0003,59192.27862548828,0.0689011,0.421435546875,-0.0033325457887258382,25422.90625,2500,-5.8525631234049795,0.2,,,,,
40.0,50.47882080078125,514048,,,,,,,,,,,,,,,
40.0,54.448951721191406,515072,-1.1920928955078125e-07,0.0003,53051.759826660156,0.059237987,0.38779296875,-0.014334231217799243,25418.216796875,2510,-5.865035916864872,0.2,,,,,
40.0,51.038536071777344,516096,,,,,,,,,,,,,,,
40.0,50.11011505126953,517120,-1.1920928955078125e-07,0.0003,51548.63165283203,0.06339143,0.435009765625,-0.0036206906399456782,26351.63671875,2520,-5.8601433634758,0.2,,,,,
40.0,51.95598602294922,518144,,,,,,,,,,,,,,,
40.0,53.05449676513672,519168,0.0,0.0003,64395.140625,0.06639743,0.412353515625,-0.004318086135026533,28205.908203125,2530,-5.84542149156332,0.2,,,,,
40.0,51.32123947143555,520192,,,,,,,,,,,,,,,
40.0,38.57981872558594,521216,-1.1920928955078125e-07,0.0003,49149.19760131836,0.060622208,0.40009765625,-0.005435131874401122,25092.134765625,2540,-5.8283021911978725,0.2,,,,,
40.0,52.24262619018555,522240,,,,,,,,,,,,,,,
40.0,46.518035888671875,523264,-1.1920928955078125e-07,0.0003,70071.4984375,0.067041114,0.412109375,-0.007604977136361412,35419.19140625,2550,-5.834943130612373,0.2,,,,,
40.0,50.41576385498047,524288,,,,,,,,,,,,,,,
40.0,43.46327590942383,525312,0.0,0.0003,57620.48249511719,0.06889305,0.402978515625,-0.001907111593754962,28270.97265625,2560,-5.849790313839913,0.2,,,,,
40.0,52.57883834838867,526336,,,,,,,,,,,,,,,
40.0,51.494285583496094,527360,0.0,0.0003,77096.7273803711,0.067593224,0.404150390625,-0.011431520333280787,30447.6328125,2570,-5.8560924842953685,0.2,,,,,
40.0,53.1402702331543,528384,,,,,,,,,,,,,,,
40.0,49.92326354980469,529408,5.960464477539063e-08,0.0003,68599.7376953125,0.060477205,0.39150390625,-0.008159026953217107,36872.9921875,2580,-5.85786794424057,0.2,,,,,
40.0,56.0711555480957,530432,,,,,,,,,,,,,,,
40.0,56.634639739990234,531456,0.0,0.0003,51171.92641601562,0.061746344,0.4072265625,-0.004656937025720254,29445.201171875,2590,-5.8282223954796795,0.2,,,,,
40.0,47.438865661621094,532480,,,,,,,,,,,,,,,
,,532480,,,,,,,,,,,219,1283.02881806,40.0,2430,260
40.0,53.9791374206543,533504,0.0,0.0003,69937.28752441406,0.054014143,0.386328125,-0.011978673206613166,32331.47265625,2600,-5.810457810759544,0.2,,,,,
40.0,56.805294036865234,534528,,,,,,,,,,,,,,,
40.0,51.74042510986328,535552,0.0,0.0003,50801.96447753906,0.06318447,0.403564453125,-0.008234519921825268,28811.021484375,2610,-5.804023197293281,0.2,,,,,
40.0,45.23594665527344,536576,,,,,,,,,,,,,,,
40.0,53.58712387084961,537600,0.0,0.0003,59354.76287841797,0.06355507,0.400439453125,-0.005005286187224556,27996.609375,2620,-5.80701012313366,0.2,,,,,
40.0,54.64875030517578,538624,,,,,,,,,,,,,,,
40.0,48.92125701904297,539648,0.0,0.0003,60193.5884765625,0.06426403,0.42568359375,-0.0019816602049104403,26937.685546875,2630,-5.807567989826202,0.2,,,,,
40.0,51.209686279296875,540672,,,,,,,,,,,,,,,
40.0,50.08628845214844,541696,0.0,0.0003,72285.09500732421,0.06395772,0.40810546875,-0.014257433591410518,35567.54296875,2640,-5.796266557276249,0.2,,,,,
40.0,49.715797424316406,542720,,,,,,,,,,,,,,,
40.0,49.24580764770508,543744,0.0,0.0003,67482.70974121094,0.06542958,0.397021484375,-0.011159435156150721,32513.787109375,2650,-5.7941668465733525,0.2,,,,,
40.0,52.438175201416016,544768,,,,,,,,,,,,,,,
40.0,52.82786560058594,545792,0.0,0.0003,66349.63780517578,0.06373314,0.39912109375,-0.013560048646468204,31536.6953125,2660,-5.789577892422676,0.2,,,,,
40.0,54.0224609375,546816,,,,,,,,,,,,,,,
40.0,49.06301498413086,547840,0.0,0.0003,69595.79162597656,0.060363583,0.38779296875,-0.006733511804486625,33410.7890625,2670,-5.784923578798771,0.2,,,,,
40.0,50.23258972167969,548864,,,,,,,,,,,,,,,
40.0,49.95820617675781,549888,5.960464477539063e-08,0.0003,73319.17622070313,0.05883213,0.393408203125,-0.0066080622014851546,36812.58984375,2680,-5.775971844792366,0.2,,,,,
40.0,53.108619689941406,550912,,,,,,,,,,,,,,,
40.0,49.156890869140625,551936,0.0,0.0003,62551.60174560547,0.06482177,0.407861328125,-0.007081004088104237,32376.703125,2690,-5.769446901977062,0.2,,,,,
40.0,52.8646240234375,552960,,,,,,,,,,,,,,,
,,552960,,,,,,,,,,,219,1354.29236099,40.0,2524,270
40.0,51.248870849609375,553984,0.0,0.0003,71896.34858398438,0.05644454,0.38623046875,-0.007784875288780313,40928.0078125,2700,-5.764504019916058,0.2,,,,,
40.0,52.98370361328125,555008,,,,,,,,,,,,,,,
40.0,55.42670822143555,556032,0.0,0.0003,62647.571301269534,0.065642536,0.4048828125,-0.003183986341173295,32286.38671875,2710,-5.754836001992226,0.2,,,,,
40.0,53.3709602355957,557056,,,,,,,,,,,,,,,
40.0,50.640541076660156,558080,0.0,0.0003,50994.72561035156,0.064239085,0.408349609375,-0.008125333220232279,27730.986328125,2720,-5.7250776693224905,0.2,,,,,
40.0,44.49684143066406,559104,,,,,,,,,,,,,,,
40.0,54.07489013671875,560128,0.0,0.0003,62474.165051269534,0.06623,0.42333984375,0.0019888989627361298,25814.2421875,2730,-5.727834486961365,0.2,,,,,
40.0,55.78717803955078,561152,,,,,,,,,,,,,,,
40.0,47.061405181884766,562176,-1.1920928955078125e-07,0.0003,56449.222229003906,0.05451765,0.39111328125,-0.0012077544277417473,26102.22265625,2740,-5.732575398683548,0.2,,,,,
40.0,55.75945281982422,563200,,,,,,,,,,,,,,,
40.0,47.81941223144531,564224,0.0,0.0003,66045.66623535156,0.05918134,0.38994140625,-0.00471513791999314,28435.15234375,2750,-5.729354587197304,0.2,,,,,
40.0,53.86767578125,565248,,,,,,,,,,,,,,,
40.0,52.653465270996094,566272,0.0,0.0003,58756.279724121094,0.058964036,0.400537109375,-0.004922067940788111,29418.41796875,2760,-5.72947563380003,0.2,,,,,
40.0,43.43970489501953,567296,,,,,,,,,,,,,,,
40.0,53.16948318481445,568320,0.0,0.0003,58138.9251586914,0.061578967,0.410302734375,-0.013367084268247708,26707.7890625,2770,-5.7046930834650995,0.2,,,,,
40.0,55.62562561035156,569344,,,,,,,,,,,,,,,
40.0,45.52471923828125,570368,0.0,0.0003,63746.4486328125,0.056666568,0.395751953125,-0.003514021275623236,36905.4296875,2780,-5.689733907580376,0.2,,,,,
40.0,46.21276092529297,571392,,,,,,,,,,,,,,,
40.0,57.62284851074219,572416,0.0,0.0003,58549.95744628906,0.060714148,0.404638671875,-0.0018491287919459864,21868.62890625,2790,-5.695909683406353,0.2,,,,,
40.0,58.44145202636719,573440,,,,,,,,,,,,,,,
,,573440,,,,,,,,,,,219,1335.3635205600003,40.0,2618,280
40.0,54.50076675415039,574464,0.0,0.0003,66164.04445800782,0.062426176,0.418896484375,-0.01122999413200887,34030.40234375,2800,-5.700338545441627,0.2,,,,,
40.0,53.45975112915039,575488,,,,,,,,,,,,,,,
40.0,45.522884368896484,576512,0.0,0.0003,53590.33778076172,0.055588074,0.407958984375,-0.005755991161277052,25168.212890625,2810,-5.6995833471417425,0.2,,,,,
40.0,50.800193786621094,577536,,,,,,,,,,,,,,,
40.0,48.76482009887695,578560,0.0,0.0003,42600.462005615234,0.0650333,0.4205078125,0.006101923927781172,20854.216796875,2820,-5.6909808471798895,0.2,,,,,
40.0,42.07190704345703,579584,,,,,,,,,,,,,,,
40.0,44.73222351074219,580608,0.0,0.0003,53391.53721923828,0.06333729,0.432861328125,0.00020006184349767863,24748.935546875,2830,-5.685319203138351,0.2,,,,,
40.0,47.9072380065918,581632,,,,,,,,,,,,,,,
40.0,43.702903747558594,582656,0.0,0.0003,46327.770184326175,0.06965853,0.437353515625,-0.0016393176483688876,24393.666015625,2840,-5.683622375130653,0.2,,,,,
40.0,35.935508728027344,583680,,,,,,,,,,,,,,,
40.0,49.27804946899414,584704,0.0,0.0003,66568.9828491211,0.07080968,0.447314453125,-0.005162271679728292,32372.27734375,2850,-5.680755466222763,0.2,,,,,
40.0,60.264556884765625,585728,,,,,,,,,,,,,,,
40.0,51.97085189819336,586752,1.1920928955078125e-07,0.0003,56259.16372070312,0.06514247,0.42607421875,0.0016950955003267154,28388.484375,2860,-5.664439521729946,0.2,,,,,
40.0,43.98889923095703,587776,,,,,,,,,,,,,,,
40.0,51.640960693359375,588800,0.0,0.0003,56701.92520751953,0.06416337,0.40703125,-0.007480080489040119,26961.490234375,2870,-5.661787255108356,0.2,,,,,
40.0,54.20154571533203,589824,,,,,,,,,,,,,,,
40.0,50.42654037475586,590848,-1.1920928955078125e-07,0.0003,53326.51873779297,0.062267642,0.40498046875,-0.0004564717681205366,26041.677734375,2880,-5.675066791474819,0.2,,,,,
40.0,54.70647048950195,591872,,,,,,,,,,,,,,,
40.0,49.55011749267578,592896,0.0,0.0003,50174.45202636719,0.060403705,0.413671875,-0.005000014718098101,18870.515625,2890,-5.6721674218773845,0.2,,,,,
40.0,53.80397033691406,593920,,,,,,,,,,,,,,,
,,593920,,,,,,,,,,,219,1291.29415835,40.0,2705,290
40.0,46.99966812133789,594944,0.0,0.0003,58624.18168945312,0.07236998,0.434619140625,-0.009581601443642285,28031.962890625,2900,-5.634968397021294,0.2,,,,,
40.0,50.07904052734375,595968,,,,,,,,,,,,,,,
40.0,48.44970703125,596992,0.0,0.0003,59701.2009765625,0.06266885,0.418701171875,-0.0007189534037024714,25647.3671875,2910,-5.612141537666321,0.2,,,,,
40.0,47.675323486328125,598016,,,,,,,,,,,,,,,
40.0,59.12124252319336,599040,0.0,0.0003,62148.761657714844,0.06010287,0.408544921875,-0.0029709703216212803,27667.982421875,2920,-5.612891812622547,0.2,,,,,
40.0,53.230613708496094,600064,,,,,,,,,,,,,,,
40.0,48.90428161621094,601088,0.0,0.0003,63855.534729003906,0.067610346,0.43369140625,0.008053586412279401,33967.515625,2930,-5.591808117926121,0.2,,,,,
40.0,49.23841094970703,602112,,,,,,,,,,,,,,,
40.0,61.03880310058594,603136,0.0,0.0003,49561.755920410156,0.055711046,0.40908203125,-0.00483455427311128,23038.796875,2940,-5.6040847793221475,0.2,,,,,
40.0,54.044403076171875,604160,,,,,,,,,,,,,,,
40.0,55.19708251953125,605184,1.1920928955078125e-07,0.0003,42432.835717773436,0.062319674,0.447412109375,-0.003158106896444224,19256.498046875,2950,-5.613806359469891,0.2,,,,,
40.0,50.73295211791992,606208,,,,,,,,,,,,,,,
40.0,51.95204162597656,607232,0.0,0.0003,64674.8353149414,0.060878485,0.393359375,-0.0012761484715156258,29687.2265625,2960,-5.626157355308533,0.2,,,,,
40.0,61.19407272338867,608256,,,,,,,,,,,,,,,
40.0,55.245849609375,609280,0.0,0.0003,53473.72137451172,0.059713565,0.4060546875,-0.0003384670453669969,25010.0390625,2970,-5.640755912661552,0.2,,,,,
40.0,57.834922790527344,610304,,,,,,,,,,,,,,,
40.0,53.03883361816406,611328,0.0,0.0003,52296.926818847656,0.06251158,0.418701171875,-0.0016655530984280632,26665.728515625,2980,-5.63542959690094,0.2,,,,,
40.0,51.629150390625,612352,,,,,,,,,,,,,,,
40.0,49.819618225097656,613376,0.0,0.0003,75420.7446899414,0.056711793,0.406494140625,-0.01018479267222574,39842.5,2990,-5.628391396999359,0.2,,,,,
40.0,56.61654281616211,614400,,,,,,,,,,,,,,,
,,614400,,,,,,,,,,,219,1402.90004459,40.0,2794,300
40.0,50.94152069091797,615424,0.0,0.0003,59351.24287109375,0.06311463,0.41630859375,-0.005702932624262758,25038.236328125,3000,-5.602426075935364,0.2,,,,,
40.0,49.777400970458984,616448,,,,,,,,,,,,,,,
40.0,54.204505920410156,617472,-1.1920928955078125e-07,0.0003,50721.145007324216,0.06380688,0.414501953125,0.0011213107980438508,29702.982421875,3010,-5.609604971110821,0.2,,,,,
40.0,54.61756896972656,618496,,,,,,,,,,,,,,,
40.0,49.260108947753906,619520,1.1920928955078125e-07,0.0003,57317.57994384765,0.055939946,0.395166015625,-0.0018456735451763961,29033.869140625,3020,-5.644822306931019,0.2,,,,,
40.0,52.31930160522461,620544,,,,,,,,,,,,,,,
40.0,49.859642028808594,621568,0.0,0.0003,63763.46877441406,0.063910216,0.401806640625,-0.014553414877445903,31827.90234375,3030,-5.672826947271824,0.2,,,,,
40.0,50.64311218261719,622592,,,,,,,,,,,,,,,
40.0,55.60667419433594,623616,0.0,0.0003,55465.85877685547,0.064619675,0.42255859375,-0.0006950957664230373,28047.60546875,3040,-5.65825719088316,0.2,,,,,
40.0,55.160057067871094,624640,,,,,,,,,,,,,,,
40.0,51.7381591796875,625664,0.0,0.0003,47824.88122558594,0.06926146,0.4169921875,-0.004206667299149558,24429.681640625,3050,-5.637643672525883,0.2,,,,,
40.0,47.63093948364258,626688,,,,,,,,,,,,,,,
40.0,50.4906005859375,627712,0.0,0.0003,54480.13260498047,0.053012546,0.37841796875,-0.0025748180894879626,32442.529296875,3060,-5.626949968934059,0.2,,,,,
40.0,45.82476043701172,628736,,,,,,,,,,,,,,,
40.0,42.546600341796875,629760,-1.1920928955078125e-07,0.0003,52349.674609375,0.06334661,0.400927734375,-0.0032903536106459797,25649.078125,3070,-5.630682423710823,0.2,,,,,
40.0,51.756919860839844,630784,,,,,,,,,,,,,,,
40.0,52.41962814331055,631808,5.960464477539063e-08,0.0003,63861.597973632815,0.059380874,0.389697265625,-0.005417954397125868,33353.89453125,3080,-5.628882974386215,0.2,,,,,
40.0,48.7030143737793,632832,,,,,,,,,,,,,,,
40.0,54.48145294189453,633856,5.960464477539063e-08,0.0003,59773.57630615235,0.06530785,0.423193359375,-0.00881184700265294,31925.99609375,3090,-5.603095909953117,0.2,,,,,
40.0,50.77181625366211,634880,,,,,,,,,,,,,,,
,,634880,,,,,,,,,,,220,1359.9093094,40.0,2885,310
40.0,46.62390899658203,635904,0.0,0.0003,55916.002941894534,0.06317936,0.426171875,0.004277327716408763,30740.20703125,3100,-5.589399679005146,0.2,,,,,
40.0,56.43474578857422,636928,,,,,,,,,,,,,,,
40.0,49.35996627807617,637952,0.0,0.0003,51228.64663085937,0.051218815,0.386376953125,-0.005660327647638042,23991.7109375,3110,-5.567762856185436,0.2,,,,,
40.0,55.663063049316406,638976,,,,,,,,,,,,,,,
40.0,57.21693801879883,640000,1.1920928955078125e-07,0.0003,56563.84072265625,0.049273055,0.369921875,-0.011171175050549209,28238.001953125,3120,-5.573680095374584,0.2,,,,,
40.0,49.14155578613281,641024,,,,,,,,,,,,,,,
40.0,51.6888427734375,642048,-1.1920928955078125e-07,0.0003,53196.91018066406,0.056851164,0.396875,-0.0006544878735439852,24231.5859375,3130,-5.57716880440712,0.2,,,,,
40.0,51.83036804199219,643072,,,,,,,,,,,,,,,
40.0,52.640480041503906,644096,0.0,0.0003,49241.783703613284,0.06279995,0.41845703125,0.00664400859241141,24191.205078125,3140,-5.581006266176701,0.2,,,,,
40.0,50.935306549072266,645120,,,,,,,,,,,,,,,
40.0,49.543846130371094,646144,0.0,0.0003,40406.16713867187,0.06146178,0.428173828125,0.01301202269823989,19450.515625,3150,-5.557127065956593,0.2,,,,,
40.0,49.21408462524414,647168,,,,,,,,,,,,,,,
40.0,51.87629699707031,648192,0.0,0.0003,51383.55985107422,0.059088245,0.411083984375,0.007681516261072829,21675.0,3160,-5.550675271451473,0.2,,,,,
40.0,50.94282913208008,649216,,,,,,,,,,,,,,,
40.0,51.57688903808594,650240,1.1920928955078125e-07,0.0003,39758.65073852539,0.06306446,0.431298828125,0.0008399623053264804,21642.173828125,3170,-5.561115081608295,0.2,,,,,
40.0,55.19100570678711,651264,,,,,,,,,,,,,,,
40.0,53.23103332519531,652288,-1.1920928955078125e-07,0.0003,46397.86505126953,0.052328326,0.38251953125,-0.001785372698213905,19624.21875,3180,-5.550654089450836,0.2,,,,,
40.0,48.91577911376953,653312,,,,,,,,,,,,,,,
40.0,50.46952819824219,654336,0.0,0.0003,51510.77723388672,0.059959196,0.41318359375,0.0037569691354292444,26539.72265625,3190,-5.532361771166324,0.2,,,,,
40.0,49.3756103515625,655360,,,,,,,,,,,,,,,
,,655360,,,,,,,,,,,220,1336.3934305100001,40.0,2977,320
40.0,50.788291931152344,656384,0.0,0.0003,51642.92408447266,0.055778127,0.407763671875,0.001033635117346421,23939.85546875,3200,-5.527283520996571,0.2,,,,,
40.0,47.5043830871582,657408,,,,,,,,,,,,,,,
40.0,58.91539001464844,658432,-1.1920928955078125e-07,0.0003,54492.78334960937,0.054451346,0.4,-0.0076486182355438356,25086.33203125,3210,-5.527651189267635,0.2,,,,,
40.0,59.216514587402344,659456,,,,,,,,,,,,,,,
40.0,51.91188049316406,660480,0.0,0.0003,48019.54045410156,0.05794922,0.399609375,0.007700486997782719,19348.7265625,3220,-5.520654119551182,0.2,,,,,
40.0,45.898658752441406,661504,,,,,,,,,,,,,,,
40.0,49.15824890136719,662528,0.0,0.0003,63243.530822753906,0.05106274,0.368408203125,-0.00794643170083873,28574.416015625,3230,-5.507953371107578,0.2,,,,,
40.0,55.56623840332031,663552,,,,,,,,,,,,,,,
40.0,59.39328384399414,664576,0.0,0.0003,57706.03450927734,0.053896308,0.3857421875,0.0003940516078728251,31049.12109375,3240,-5.496997976303101,0.2,,,,,
40.0,49.788970947265625,665600,,,,,,,,,,,,,,,
40.0,49.79447555541992,666624,1.1920928955078125e-07,0.0003,50486.89753417969,0.05456423,0.402001953125,0.00046546974626835433,24402.88671875,3250,-5.476298654079438,0.2,,,,,
40.0,57.053688049316406,667648,,,,,,,,,,,,,,,
40.0,51.011505126953125,668672,0.0,0.0003,47576.35294189453,0.053251665,0.386376953125,-0.00199178788025165,24562.181640625,3260,-5.473547810316086,0.2,,,,,
40.0,50.821800231933594,669696,,,,,,,,,,,,,,,
40.0,61.86817932128906,670720,0.0,0.0003,52103.891125488284,0.052340508,0.381494140625,-0.002235188064514659,25774.326171875,3270,-5.469396810233593,0.2,,,,,
40.0,53.767303466796875,671744,,,,,,,,,,,,,,,
40.0,49.37873077392578,672768,-1.1920928955078125e-07,0.0003,35509.23686523437,0.054188706,0.4095703125,0.0019629842281574383,18051.447265625,3280,-5.4678656950593,0.2,,,,,
40.0,50.64781188964844,673792,,,,,,,,,,,,,,,
40.0,50.431617736816406,674816,5.960464477539063e-08,0.0003,54670.38123779297,0.06416207,0.428662109375,0.0015684632788179442,28962.375,3290,-5.4588675305247305,0.2,,,,,
40.0,47.40130615234375,675840,,,,,,,,,,,,,,,
,,675840,,,,,,,,,,,220,1300.93750947,40.0,3069,330
40.0,51.58616638183594,676864,5.960464477539063e-08,0.0003,38067.25679321289,0.059953682,0.42646484375,0.006870662682922557,18256.833984375,3300,-5.449626806378364,0.2,,,,,
40.0,47.965084075927734,677888,,,,,,,,,,,,,,,
40.0,50.929298400878906,678912,0.0,0.0003,50504.876147460935,0.058302134,0.418505859375,0.0014495018738671206,26112.455078125,3310,-5.454812839627266,0.2,,,,,
40.0,58.505775451660156,679936,,,,,,,,,,,,,,,
40.0,60.93811798095703,680960,0.0,0.0003,46309.997540283206,0.056259744,0.40390625,0.0045686322613619264,21267.5625,3320,-5.481193126738072,0.2,,,,,
40.0,46.751739501953125,681984,,,,,,,,,,,,,,,
40.0,49.99161148071289,683008,1.7881393432617188e-07,0.0003,49191.98958740234,0.053018108,0.389013671875,-0.002636176673695445,16845.29296875,3330,-5.496909728646278,0.2,,,,,
40.0,50.416236877441406,684032,,,,,,,,,,,,,,,
40.0,60.30189514160156,685056,1.1920928955078125e-07,0.0003,51357.715991210935,0.059831053,0.411962890625,0.0010218090676062275,25643.923828125,3340,-5.507021382451057,0.2,,,,,
40.0,47.39459991455078,686080,,,,,,,,,,,,,,,
40.0,51.842750549316406,687104,0.0,0.0003,49754.14855957031,0.058194213,0.43701171875,0.002103787974192528,26502.48828125,3350,-5.5049304708838465,0.2,,,,,
40.0,41.498046875,688128,,,,,,,,,,,,,,,
40.0,52.39749526977539,689152,0.0,0.0003,51428.680139160155,0.053181507,0.398828125,-0.0059467857543495485,27494.572265625,3360,-5.5094617530703545,0.2,,,,,
40.0,52.148048400878906,690176,,,,,,,,,,,,,,,
40.0,51.97374725341797,691200,0.0,0.0003,36332.797271728516,0.05472216,0.403076171875,0.006199724691396113,18119.48046875,3370,-5.49208849966526,0.2,,,,,
40.0,51.133331298828125,692224,,,,,,,,,,,,,,,
40.0,53.49034118652344,693248,0.0,0.0003,49728.15190429687,0.052521966,0.398193359375,0.0014823479497863446,23957.03515625,3380,-5.481234492361546,0.2,,,,,
40.0,46.46612548828125,694272,,,,,,,,,,,,,,,
40.0,43.1407470703125,695296,0.0,0.0003,41418.232482910156,0.052553482,0.4107421875,-0.0009277376149839256,22262.216796875,3390,-5.491574437916279,0.2,,,,,
40.0,50.8110237121582,696320,,,,,,,,,,,,,,,
,,696320,,,,,,,,,,,220,1253.29254167,40.0,3160,340
40.0,55.36227798461914,697344,0.0,0.0003,34009.45850219727,0.05802442,0.4318359375,0.006216312156175264,15162.3798828125,3400,-5.475912010669708,0.2,,,,,
40.0,47.613929748535156,698368,,,,,,,,,,,,,,,
40.0,52.01759338378906,699392,0.0,0.0003,34889.942779541016,0.063930675,0.432080078125,0.010035138012608514,12861.9072265625,3410,-5.481918865442276,0.2,,,,,
40.0,52.930877685546875,700416,,,,,,,,,,,,,,,
