time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
279552,180.0,84.59330749511719,0.2,24.312528610229492,0.481396484375,0.0003,0.022907406,5.960464477539063e-08,55.38123134374619,-0.04050068360811565,1360,-3.0408241458237173,,,,,
280576,180.0,83.87824249267578,,,,,,,,,,,,,,,
281600,180.0,85.27516174316406,0.2,15.85854721069336,0.40908203125,0.0003,0.01875468,5.960464477539063e-08,53.67444999217987,-0.038372820639051494,1370,-3.0604858435690403,,,,,
282624,180.0,85.50062561035156,,,,,,,,,,,,,,,
283648,180.0,84.88565826416016,0.2,26.349075317382812,0.556689453125,0.0003,0.027369663,0.0,50.69564752578735,-0.0424889432702912,1380,-3.023785214871168,,,,,
284672,180.0,84.28897094726562,,,,,,,,,,,,,,,
285696,180.0,86.84266662597656,0.2,23.160497665405273,0.481298828125,0.0003,0.025552273,-1.1920928955078125e-07,50.163166743516925,-0.04165004292153753,1390,-3.0462320171296597,,,,,
286720,180.0,84.86170959472656,,,,,,,,,,,,,,,
286720,,,,,,,,,,,,,831,140,344,86.59328592999998,180.0
287744,180.0,83.57515716552734,0.2,18.60083770751953,0.6181640625,0.0003,0.029925212,-1.1920928955078125e-07,50.479048502445224,-0.0417296526604332,1400,-3.018965706974268,,,,,
288768,180.0,85.58206176757812,,,,,,,,,,,,,,,
289792,180.0,85.32766723632812,0.2,18.373048782348633,0.530126953125,0.0003,0.025338762,-1.1920928955078125e-07,55.87481518983841,-0.04558657150191721,1410,-3.0407020814716814,,,,,
290816,180.0,84.21946716308594,,,,,,,,,,,,,,,
291840,180.0,84.73092651367188,0.2,18.193347930908203,0.456298828125,0.0003,0.019807678,0.0,52.37999359965325,-0.039466054154036104,1420,-3.0659196481108664,,,,,
292864,180.0,86.10865783691406,,,,,,,,,,,,,,,
293888,180.0,82.59034729003906,0.2,18.224775314331055,0.656103515625,0.0003,0.025463553,0.0,47.268757683038714,-0.04199623059830628,1430,-3.002137118577957,,,,,
294912,180.0,85.0704116821289,,,,,,,,,,,,,,,
295936,180.0,85.21955108642578,0.2,26.266794204711914,0.485400390625,0.0003,0.021878636,0.0,50.81907157897949,-0.04287660669651814,1440,-3.0524239279329777,,,,,
296960,180.0,86.23423767089844,,,,,,,,,,,,,,,
297984,180.0,85.8143539428711,0.2,13.61952018737793,0.435400390625,0.0003,0.021316234,-1.1920928955078125e-07,53.14667419791222,-0.04150936869846191,1450,-3.0599072158336638,,,,,
299008,180.0,85.64765930175781,,,,,,,,,,,,,,,
300032,180.0,82.66204071044922,0.2,29.586523056030273,0.6015625,0.0003,0.024605235,5.960464477539063e-08,56.358801358938216,-0.04670454496226739,1460,-3.0386771492660047,,,,,
301056,180.0,88.38595581054688,,,,,,,,,,,,,,,
302080,180.0,83.83941650390625,0.2,30.407161712646484,0.539306640625,0.0003,0.0227575,5.960464477539063e-08,48.25078818202019,-0.042036331235431136,1470,-3.05480078086257,,,,,
303104,180.0,85.3570556640625,,,,,,,,,,,,,,,
304128,180.0,85.85047149658203,0.2,19.54221534729004,0.68115234375,0.0003,0.037907884,-1.1920928955078125e-07,57.009673428535464,-0.04505778845632449,1480,-3.0057652093470097,,,,,
305152,180.0,87.27178955078125,,,,,,,,,,,,,,,
306176,180.0,85.00843048095703,0.2,35.707576751708984,0.539892578125,0.0003,0.022131702,0.0,56.35364146828651,-0.04618376055441331,1490,-3.0618660412728786,,,,,
307200,180.0,86.30029296875,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,891,150,344,86.53910153999999,180.0
308224,180.0,85.47393798828125,0.2,23.702531814575195,0.633984375,0.0003,0.029760487,0.0,54.45675101876259,-0.04347188023093622,1500,-3.0300618462264537,,,,,
309248,180.0,85.943603515625,,,,,,,,,,,,,,,
310272,180.0,84.82547760009766,0.2,25.4387264251709,0.600048828125,0.0003,0.025057724,0.0,49.59752032160759,-0.04062242538202554,1510,-3.022695165872574,,,,,
311296,180.0,85.54853057861328,,,,,,,,,,,,,,,
312320,180.0,83.80086517333984,0.2,36.00749969482422,0.5859375,0.0003,0.031269018,0.0,57.004613161087036,-0.04462138498493005,1520,-3.0222363799810408,,,,,
313344,180.0,84.01412963867188,,,,,,,,,,,,,,,
314368,180.0,85.3320083618164,0.2,37.43191146850586,0.468798828125,0.0003,0.020810492,5.960464477539063e-08,52.34855778813362,-0.0380125939307618,1530,-3.0588142298161984,,,,,
315392,180.0,85.12643432617188,,,,,,,,,,,,,,,
316416,180.0,85.31062316894531,0.2,23.176755905151367,0.478271484375,0.0003,0.021121088,0.0,50.970136404037476,-0.04038611478463281,1540,-3.046638587117195,,,,,
317440,180.0,86.67758178710938,,,,,,,,,,,,,,,
318464,180.0,85.64776611328125,0.2,29.132740020751953,0.559423828125,0.0003,0.027557138,0.0,48.692637234926224,-0.03876279215037357,1550,-3.036040087789297,,,,,
319488,180.0,85.63529968261719,,,,,,,,,,,,,,,
320512,180.0,84.60256958007812,0.2,28.51466941833496,0.644091796875,0.0003,0.037184708,0.0,47.55757828354835,-0.04269726735074073,1560,-2.988985272496939,,,,,
321536,180.0,86.64586639404297,,,,,,,,,,,,,,,
