eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/loss,train/approx_kl,train/policy_gradient_loss,train/learning_rate,train/n_updates,train/explained_variance,train/clip_fraction,train/value_loss,train/entropy_loss,train/clip_range,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean
40.0,71.34817504882812,461824,14.775450706481934,0.00495465,-0.005740274258096178,3e-05,2250,0.0,0.0080078125,15.98046326637268,-3.538764726743102,0.2,,,,,
40.0,69.25628662109375,462848,,,,,,,,,,,,,,,
40.0,68.8854751586914,463872,16.123559951782227,0.0045059724,-0.005863727522955742,3e-05,2260,0.0,0.006640625,17.950761461257933,-3.5395989898592233,0.2,,,,,
40.0,69.0555191040039,464896,,,,,,,,,,,,,,,
40.0,65.9974365234375,465920,14.000221252441406,0.006452829,-0.009492673534259666,3e-05,2270,0.0,0.02119140625,16.55145175755024,-3.5314030490815638,0.2,,,,,
40.0,66.60475158691406,466944,,,,,,,,,,,,,,,
40.0,72.98554992675781,467968,15.872708320617676,0.005608619,-0.008384671066596638,3e-05,2280,0.0,0.014208984375,18.460900066792966,-3.525802553072572,0.2,,,,,
40.0,70.59503173828125,468992,,,,,,,,,,,,,,,
40.0,67.81024169921875,470016,9.218106269836426,0.008132976,-0.00986709389690077,3e-05,2290,0.0,0.023828125,17.27572112455964,-3.52862728908658,0.2,,,,,
40.0,66.88090515136719,471040,,,,,,,,,,,,,,,
,,471040,,,,,,,,,,,230,1023,40.0,460,69.85077267
40.0,70.72537231445312,472064,10.224590301513672,0.0081565855,-0.010345324416994118,3e-05,2300,0.0,0.016650390625,19.00828634649515,-3.5264969732612372,0.2,,,,,
40.0,70.2072525024414,473088,,,,,,,,,,,,,,,
40.0,72.9110107421875,474112,11.493386268615723,0.0061129644,-0.00858552725512709,3e-05,2310,0.0,0.01279296875,20.814015145599843,-3.5241006806492807,0.2,,,,,
40.0,72.99491119384766,475136,,,,,,,,,,,,,,,
40.0,72.48248291015625,476160,11.714489936828613,0.0056085377,-0.0066373976027534805,3e-05,2320,2.384185791015625e-07,0.003759765625,18.13056348860264,-3.5280579801648857,0.2,,,,,
40.0,68.87812805175781,477184,,,,,,,,,,,,,,,
40.0,70.9521713256836,478208,15.670737266540527,0.0068469155,-0.008184219607210252,3e-05,2330,0.0,0.00791015625,17.096036291122438,-3.532096081599593,0.2,,,,,
40.0,70.68965911865234,479232,,,,,,,,,,,,,,,
40.0,69.35936737060547,480256,9.821696281433105,0.0067105694,-0.008223064410412918,3e-05,2340,0.0,0.00966796875,17.35316241979599,-3.5312728106975557,0.2,,,,,
40.0,69.80511474609375,481280,,,,,,,,,,,,,,,
40.0,73.81459045410156,482304,13.394357681274414,0.004473376,-0.004782846403759322,3e-05,2350,0.0,0.002001953125,16.136438751965763,-3.52805588953197,0.2,,,,,
40.0,69.35033416748047,483328,,,,,,,,,,,,,,,
40.0,66.92584228515625,484352,15.733448028564453,0.0046654376,-0.005361100572554278,3e-05,2360,0.0,0.00400390625,18.15801458656788,-3.5243447653949262,0.2,,,,,
40.0,71.97705841064453,485376,,,,,,,,,,,,,,,
40.0,69.32345581054688,486400,11.482697486877441,0.0054056705,-0.007970908915740437,3e-05,2370,-1.1920928955078125e-07,0.00615234375,18.55523312240839,-3.520077412202954,0.2,,,,,
40.0,70.31703186035156,487424,,,,,,,,,,,,,,,
40.0,74.84767150878906,488448,8.895633697509766,0.0066469708,-0.008208345046659815,3e-05,2380,0.0,0.009326171875,16.78757060393691,-3.516078644245863,0.2,,,,,
40.0,68.4306411743164,489472,,,,,,,,,,,,,,,
40.0,73.56462097167969,490496,10.073062896728516,0.0060219383,-0.007639144730637782,3e-05,2390,0.0,0.005908203125,17.60833600461483,-3.516830001026392,0.2,,,,,
40.0,69.31885528564453,491520,,,,,,,,,,,,,,,
,,491520,,,,,,,,,,,240,1068,40.0,460,70.93443043
40.0,70.7252197265625,492544,14.779522895812988,0.008932935,-0.011647296846786049,3e-05,2400,1.1920928955078125e-07,0.018017578125,17.360581108927725,-3.5238004710525273,0.2,,,,,
40.0,70.17686462402344,493568,,,,,,,,,,,,,,,
40.0,71.43399047851562,494592,10.721756935119629,0.0058220173,-0.007489737131436414,3e-05,2410,0.0,0.0123046875,17.174827234447,-3.52373421266675,0.2,,,,,
40.0,68.96794128417969,495616,,,,,,,,,,,,,,,
40.0,72.25889587402344,496640,9.000926971435547,0.005950151,-0.0072950589630636385,3e-05,2420,0.0,0.01650390625,17.468564181029798,-3.5191657852381466,0.2,,,,,
40.0,71.8394775390625,497664,,,,,,,,,,,,,,,
40.0,70.43672180175781,498688,15.416444778442383,0.004409576,-0.005191841733176261,3e-05,2430,0.0,0.0052734375,17.67094257026911,-3.52014191262424,0.2,,,,,
40.0,73.3885498046875,499712,,,,,,,,,,,,,,,
40.0,67.66859436035156,500736,9.159835815429688,0.0061789565,-0.00757774944868288,3e-05,2440,1.1920928955078125e-07,0.00654296875,19.40435127094388,-3.5217183351516725,0.2,,,,,
40.0,69.95211029052734,501760,,,,,,,,,,,,,,,
40.0,69.5577392578125,502784,12.671360969543457,0.007920835,-0.009555809089943069,3e-05,2450,0.0,0.024658203125,17.763847152888776,-3.520709574967623,0.2,,,,,
40.0,70.26373291015625,503808,,,,,,,,,,,,,,,
40.0,72.78244018554688,504832,10.882465362548828,0.004920679,-0.006293486072900123,3e-05,2460,0.0,0.00634765625,17.408210295438767,-3.516751514747739,0.2,,,,,
40.0,70.18431091308594,505856,,,,,,,,,,,,,,,
40.0,71.20425415039062,506880,13.376182556152344,0.0076328404,-0.009525304090493592,3e-05,2470,0.0,0.018798828125,17.508033469319344,-3.516046312451363,0.2,,,,,
40.0,71.95584869384766,507904,,,,,,,,,,,,,,,
40.0,72.0738525390625,508928,7.380539894104004,0.0048811804,-0.0062056504342763216,3e-05,2480,0.0,0.00908203125,17.568860783427954,-3.5140574548393486,0.2,,,,,
40.0,67.87985229492188,509952,,,,,,,,,,,,,,,
40.0,68.9229736328125,510976,14.96935749053955,0.005330391,-0.006474691667972365,3e-05,2490,0.0,0.00859375,17.896819232404233,-3.514222124963999,0.2,,,,,
40.0,73.96734619140625,512000,,,,,,,,,,,,,,,
,,512000,,,,,,,,,,,250,1113,40.0,459,70.65781433
