eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/entropy_loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/n_updates,train/loss,train/value_loss,train/clip_range,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed
52.29743194580078,236544,27.0,-3.3293177716434004,0.447021484375,0.0,-0.021837835112819448,0.07186001,0.0003,1150,8.477509498596191,18.135341304540635,0.2,,,,,
54.367393493652344,237568,27.0,,,,,,,,,,,,,,,
53.46443176269531,238592,27.0,-3.327240853011608,0.465185546875,5.960464477539063e-08,-0.030022588748397538,0.069267794,0.0003,1160,7.129180908203125,15.578339797258376,0.2,,,,,
55.32251739501953,239616,27.0,,,,,,,,,,,,,,,
52.58838653564453,240640,27.0,-3.3224178105592728,0.4365234375,0.0,-0.02096888659289107,0.055153407,0.0003,1170,7.59674072265625,14.644467642903328,0.2,,,,,
51.53972625732422,241664,27.0,,,,,,,,,,,,,,,
57.583221435546875,242688,27.0,-3.3179561316967012,0.447607421875,0.0,-0.025950565113453193,0.070243046,0.0003,1180,10.182487487792969,15.972094264626502,0.2,,,,,
55.42631530761719,243712,27.0,,,,,,,,,,,,,,,
53.94916915893555,244736,27.0,-3.3270369336009025,0.431689453125,0.0,-0.0237829011384747,0.064949244,0.0003,1190,7.4051008224487305,15.950791519880294,0.2,,,,,
49.69382858276367,245760,27.0,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,120,27.0,258,57.202254059999994,950
54.17692565917969,246784,27.0,-3.321905402839184,0.423193359375,-1.1920928955078125e-07,-0.027379636288969778,0.05489745,0.0003,1200,8.046492576599121,16.78195770084858,0.2,,,,,
53.86698913574219,247808,27.0,,,,,,,,,,,,,,,
55.579376220703125,248832,27.0,-3.3299015685915947,0.433154296875,-1.1920928955078125e-07,-0.029500355939671864,0.058520257,0.0003,1210,7.071322441101074,18.454973530769347,0.2,,,,,
52.93168640136719,249856,27.0,,,,,,,,,,,,,,,
55.147804260253906,250880,27.0,-3.3438246592879297,0.4197265625,-1.1920928955078125e-07,-0.03117003838560777,0.059763417,0.0003,1220,8.382779121398926,17.448346436023712,0.2,,,,,
55.12763595581055,251904,27.0,,,,,,,,,,,,,,,
52.58499526977539,252928,27.0,-3.3520209446549414,0.447705078125,5.960464477539063e-08,-0.028900247799174394,0.0646895,0.0003,1230,5.937510013580322,15.270689103007317,0.2,,,,,
53.448585510253906,253952,27.0,,,,,,,,,,,,,,,
52.01853942871094,254976,27.0,-3.3471815034747125,0.405517578125,0.0,-0.022635589790297672,0.053383827,0.0003,1240,7.398706436157227,18.884176826477052,0.2,,,,,
52.30324172973633,256000,27.0,,,,,,,,,,,,,,,
56.221275329589844,257024,27.0,-3.349268964678049,0.384033203125,-1.1920928955078125e-07,-0.019649796075827907,0.057777036,0.0003,1250,9.320040702819824,18.570014640688896,0.2,,,,,
54.55331039428711,258048,27.0,,,,,,,,,,,,,,,
52.55400848388672,259072,27.0,-3.342291276156902,0.43427734375,0.0,-0.0272294315873296,0.06039223,0.0003,1260,8.39016342163086,17.67618871629238,0.2,,,,,
53.64795684814453,260096,27.0,,,,,,,,,,,,,,,
53.67444610595703,261120,27.0,-3.341197405010462,0.423876953125,1.1920928955078125e-07,-0.02764415005221963,0.06844664,0.0003,1270,9.653130531311035,17.116709557175636,0.2,,,,,
54.38011932373047,262144,27.0,,,,,,,,,,,,,,,
52.979026794433594,263168,27.0,-3.339962223917246,0.402978515625,0.0,-0.021158800630655606,0.056809522,0.0003,1280,7.37578010559082,17.293631142377855,0.2,,,,,
56.0616455078125,264192,27.0,,,,,,,,,,,,,,,
53.51897048950195,265216,27.0,-3.349374983459711,0.432373046875,0.0,-0.019536659892764874,0.065924264,0.0003,1290,7.687991142272949,18.819502660632132,0.2,,,,,
55.19888687133789,266240,27.0,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,130,27.0,257,59.24634702999999,1034
57.62248229980469,267264,27.0,-3.350929620862007,0.409716796875,0.0,-0.03362163723359117,0.05548813,0.0003,1300,8.437357902526855,17.694521507620813,0.2,,,,,
55.28252029418945,268288,27.0,,,,,,,,,,,,,,,
54.93234634399414,269312,27.0,-3.351491642743349,0.42119140625,0.0,-0.034527043154230344,0.05225301,0.0003,1310,8.423321723937988,14.210621792078019,0.2,,,,,
57.87022399902344,270336,27.0,,,,,,,,,,,,,,,
55.71070098876953,271360,27.0,-3.349064487963915,0.40322265625,0.0,-0.022958351043052973,0.05052933,0.0003,1320,6.369919300079346,16.13530142009258,0.2,,,,,
54.69105529785156,272384,27.0,,,,,,,,,,,,,,,
55.695125579833984,273408,27.0,-3.3473017394542692,0.365087890625,0.0,-0.020618613217084202,0.0429819,0.0003,1330,6.579695701599121,15.131436976790429,0.2,,,,,
54.37057113647461,274432,27.0,,,,,,,,,,,,,,,
54.40302658081055,275456,27.0,-3.3542177371680735,0.392724609375,0.0,-0.02627154775109375,0.051659077,0.0003,1340,10.343888282775879,17.622290593385696,0.2,,,,,
53.594085693359375,276480,27.0,,,,,,,,,,,,,,,
59.263954162597656,277504,27.0,-3.3633510865271092,0.3890625,0.0,-0.03375832016463391,0.04067543,0.0003,1350,8.865903854370117,14.894577577710152,0.2,,,,,
57.870704650878906,278528,27.0,,,,,,,,,,,,,,,
57.973480224609375,279552,27.0,-3.3615374371409414,0.321923828125,0.0,-0.015759685036027805,0.042402156,0.0003,1360,7.685615539550781,17.167444995045663,0.2,,,,,
53.49420166015625,280576,27.0,,,,,,,,,,,,,,,
55.31360626220703,281600,27.0,-3.3643250435590746,0.354541015625,1.1920928955078125e-07,-0.023094144281640184,0.043371342,0.0003,1370,6.392310619354248,15.970504993200302,0.2,,,,,
55.91230010986328,282624,27.0,,,,,,,,,,,,,,,
53.786617279052734,283648,27.0,-3.354293394088745,0.3607421875,0.0,-0.03090513436764013,0.046341076,0.0003,1380,6.349340915679932,17.370624738931657,0.2,,,,,
55.1575927734375,284672,27.0,,,,,,,,,,,,,,,
53.177276611328125,285696,27.0,-3.3592897944152353,0.351025390625,0.0,-0.02418197021470405,0.04532232,0.0003,1390,9.31843090057373,17.526557770371436,0.2,,,,,
53.63468933105469,286720,27.0,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,140,27.0,252,58.28920437,1134
56.759620666503906,287744,27.0,-3.357642625272274,0.406787109375,1.1920928955078125e-07,-0.02307436839764705,0.04864791,0.0003,1400,11.184090614318848,17.80877882540226,0.2,,,,,
55.60641860961914,288768,27.0,,,,,,,,,,,,,,,
53.372867584228516,289792,27.0,-3.341023199260235,0.3888671875,0.0,-0.024491617290186694,0.04613737,0.0003,1410,8.158623695373535,15.880123066902161,0.2,,,,,
57.11869812011719,290816,27.0,,,,,,,,,,,,,,,
53.7467041015625,291840,27.0,-3.3447805620729922,0.4296875,0.0,-0.03708346233470365,0.06625109,0.0003,1420,9.479952812194824,18.913400211930274,0.2,,,,,
53.89105987548828,292864,27.0,,,,,,,,,,,,,,,
55.85973358154297,293888,27.0,-3.3434082962572576,0.390625,-1.1920928955078125e-07,-0.023588241948164067,0.05098238,0.0003,1430,8.908524513244629,17.171946799755098,0.2,,,,,
54.24594497680664,294912,27.0,,,,,,,,,,,,,,,
55.98339080810547,295936,27.0,-3.35754721313715,0.369384765625,0.0,-0.03372668015945237,0.04872128,0.0003,1440,10.299433708190918,15.659512946009636,0.2,,,,,
57.86307907104492,296960,27.0,,,,,,,,,,,,,,,
52.07801818847656,297984,27.0,-3.3550370670855045,0.36513671875,1.1920928955078125e-07,-0.019842739083105698,0.045269966,0.0003,1450,7.291792869567871,17.76475269794464,0.2,,,,,
57.84433364868164,299008,27.0,,,,,,,,,,,,,,,
55.29582214355469,300032,27.0,-3.354938489198685,0.38955078125,0.0,-0.023992726372671313,0.05184168,0.0003,1460,8.710482597351074,17.965616723895074,0.2,,,,,
52.74836349487305,301056,27.0,,,,,,,,,,,,,,,
51.83013153076172,302080,27.0,-3.3520107164978983,0.3732421875,0.0,-0.03164284650119953,0.050090186,0.0003,1470,8.85896110534668,16.923950529098512,0.2,,,,,
52.92485046386719,303104,27.0,,,,,,,,,,,,,,,
52.569454193115234,304128,27.0,-3.352933507412672,0.398876953125,0.0,-0.02945587552821962,0.055584766,0.0003,1480,9.843003273010254,16.82403358221054,0.2,,,,,
57.546844482421875,305152,27.0,,,,,,,,,,,,,,,
55.952247619628906,306176,27.0,-3.3476514741778374,0.391796875,0.0,-0.028969776537269353,0.056009814,0.0003,1490,6.828005790710449,16.172329545021057,0.2,,,,,
57.04942321777344,307200,27.0,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,150,27.0,253,58.604916920000015,1212
57.567237854003906,308224,27.0,-3.3554962664842605,0.422802734375,0.0,-0.0247468967558234,0.05596661,0.0003,1500,11.582608222961426,19.24914733469486,0.2,,,,,
53.9229736328125,309248,27.0,,,,,,,,,,,,,,,
53.983375549316406,310272,27.0,-3.3499110139906407,0.360693359375,0.0,-0.025297190294077156,0.053480465,0.0003,1510,6.913616180419922,15.57317915558815,0.2,,,,,
54.207733154296875,311296,27.0,,,,,,,,,,,,,,,
55.33757019042969,312320,27.0,-3.348786848783493,0.398193359375,0.0,-0.02928888930764515,0.05466412,0.0003,1520,8.573698043823242,18.184637773036957,0.2,,,,,
54.165279388427734,313344,27.0,,,,,,,,,,,,,,,
56.6893310546875,314368,27.0,-3.341790522634983,0.425537109375,0.0,-0.031142185506178068,0.0574893,0.0003,1530,9.123651504516602,19.476202139258383,0.2,,,,,
55.18961715698242,315392,27.0,,,,,,,,,,,,,,,
52.0711669921875,316416,27.0,-3.353137570619583,0.395654296875,0.0,-0.030486507636669557,0.055450298,0.0003,1540,6.058192253112793,14.508833646774292,0.2,,,,,
51.95050811767578,317440,27.0,,,,,,,,,,,,,,,
56.27458953857422,318464,27.0,-3.350957989692688,0.414501953125,0.0,-0.030894711561268197,0.05613274,0.0003,1550,8.72641658782959,19.542761373519898,0.2,,,,,
54.931495666503906,319488,27.0,,,,,,,,,,,,,,,
54.84138488769531,320512,27.0,-3.345406570285559,0.42626953125,0.0,-0.03226399397244677,0.061564036,0.0003,1560,10.318672180175781,17.974640023708343,0.2,,,,,
55.42448425292969,321536,27.0,,,,,,,,,,,,,,,
52.87360382080078,322560,27.0,-3.3429941721260548,0.40400390625,-1.1920928955078125e-07,-0.02542476847593207,0.06386235,0.0003,1570,6.789812088012695,17.43568921983242,0.2,,,,,
54.442501068115234,323584,27.0,,,,,,,,,,,,,,,
