eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/explained_variance,train/loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean
40.0,56.59504318237305,1606656,0.0,5054.32421875,-5.651162996888161,0.419580078125,0.2,0.08777979117585347,0.0003,14311.684411621094,7840,0.058154568,,,,,
40.0,50.24486541748047,1607680,,,,,,,,,,,,,,,
40.0,50.086769104003906,1608704,0.0,7922.2958984375,-5.626346391439438,0.525,0.2,0.07473318075062707,0.0003,15323.485137939453,7850,0.07913983,,,,,
40.0,49.883792877197266,1609728,,,,,,,,,,,,,,,
40.0,53.96333694458008,1610752,0.0,6771.55615234375,-5.6238769590854645,0.4740234375,0.2,0.07255254895426333,0.0003,13648.362030029297,7860,0.07494576,,,,,
40.0,51.14002990722656,1611776,,,,,,,,,,,,,,,
40.0,53.16115951538086,1612800,0.0,6750.10986328125,-5.605472151935101,0.541162109375,0.2,0.06931206561857835,0.0003,12998.921678161621,7870,0.08484416,,,,,
40.0,54.30464553833008,1613824,,,,,,,,,,,,,,,
40.0,54.802913665771484,1614848,5.960464477539063e-08,7353.48681640625,-5.618098852038384,0.427197265625,0.2,0.07956818690290675,0.0003,14309.162351989746,7880,0.06792651,,,,,
40.0,59.486244201660156,1615872,,,,,,,,,,,,,,,
40.0,50.32488250732422,1616896,0.0,8980.5263671875,-5.589650776982308,0.532373046875,0.2,0.07219657226232812,0.0003,13815.686250305176,7890,0.08244778,,,,,
40.0,51.589599609375,1617920,,,,,,,,,,,,,,,
,,1617920,,,,,,,,,,,1442.0013215899996,478,790,3380,40.0
40.0,54.805633544921875,1618944,5.960464477539063e-08,6936.197265625,-5.563566106557846,0.456494140625,0.2,0.08324323092238047,0.0003,14530.818760681152,7900,0.07207927,,,,,
40.0,52.926719665527344,1619968,,,,,,,,,,,,,,,
40.0,52.38461685180664,1620992,0.0,6321.04541015625,-5.607773225009441,0.595166015625,0.2,0.0687821971689118,0.0003,14113.755836486816,7910,0.10059968,,,,,
40.0,55.47657775878906,1622016,,,,,,,,,,,,,,,
40.0,49.94538879394531,1623040,5.960464477539063e-08,11875.4384765625,-5.701800863444805,0.495849609375,0.2,0.07317656573140993,0.0003,12401.976336669923,7920,0.07654764,,,,,
40.0,54.28861618041992,1624064,,,,,,,,,,,,,,,
40.0,60.298072814941406,1625088,0.0,4758.79052734375,-5.673374326527119,0.600439453125,0.2,0.07153630616085138,0.0003,12919.147105407716,7930,0.09561272,,,,,
40.0,54.506507873535156,1626112,,,,,,,,,,,,,,,
40.0,55.161643981933594,1627136,-1.1920928955078125e-07,5954.9365234375,-5.6405516728758816,0.5322265625,0.2,0.0579250491791754,0.0003,14935.252235412598,7940,0.08303943,,,,,
40.0,56.4915771484375,1628160,,,,,,,,,,,,,,,
40.0,51.33466720581055,1629184,0.0,6671.64892578125,-5.569293054938316,0.590576171875,0.2,0.058824158541392536,0.0003,13186.88639831543,7950,0.08436291,,,,,
40.0,51.814796447753906,1630208,,,,,,,,,,,,,,,
40.0,52.81348419189453,1631232,0.0,8575.2119140625,-5.645577743649483,0.52705078125,0.2,0.0464174864377128,0.0003,14533.048541259766,7960,0.073881134,,,,,
40.0,52.03627014160156,1632256,,,,,,,,,,,,,,,
40.0,53.23870849609375,1633280,0.0,9434.11328125,-5.67793428748846,0.4703125,0.2,0.07177425634872633,0.0003,12766.115644836425,7970,0.08198009,,,,,
40.0,56.857215881347656,1634304,,,,,,,,,,,,,,,
40.0,53.331214904785156,1635328,5.960464477539063e-08,8382.625,-5.734292633831501,0.5279296875,0.2,0.07790739460615441,0.0003,13547.182073974609,7980,0.076893985,,,,,
40.0,47.91261291503906,1636352,,,,,,,,,,,,,,,
40.0,54.28388214111328,1637376,0.0,6269.806640625,-5.767845648527145,0.4978515625,0.2,0.05902212322689593,0.0003,14055.519842529297,7990,0.08857715,,,,,
40.0,51.857322692871094,1638400,,,,,,,,,,,,,,,
,,1638400,,,,,,,,,,,1446.13677547,479,800,3419,40.0
40.0,55.69761657714844,1639424,0.0,5535.517578125,-5.810673116147518,0.44521484375,0.2,0.07667182537261397,0.0003,13012.82006072998,8000,0.067920454,,,,,
40.0,54.00178146362305,1640448,,,,,,,,,,,,,,,
40.0,54.17008972167969,1641472,0.0,5726.6533203125,-5.754318241775036,0.563037109375,0.2,0.08096505083376541,0.0003,14317.322283935548,8010,0.09631199,,,,,
40.0,56.15332794189453,1642496,,,,,,,,,,,,,,,
40.0,50.2657470703125,1643520,0.0,5803.60791015625,-5.836810192465782,0.4759765625,0.2,0.08988207374932244,0.0003,13153.626145935059,8020,0.0792341,,,,,
40.0,51.725040435791016,1644544,,,,,,,,,,,,,,,
40.0,52.65809631347656,1645568,0.0,6839.47216796875,-5.769783255457878,0.512939453125,0.2,0.09199879633379168,0.0003,12655.252545166015,8030,0.08661886,,,,,
40.0,53.40068054199219,1646592,,,,,,,,,,,,,,,
40.0,49.31758117675781,1647616,0.0,7853.689453125,-5.743994940817356,0.566015625,0.2,0.06959004798263776,0.0003,15166.562222290038,8040,0.08710315,,,,,
40.0,55.808956146240234,1648640,,,,,,,,,,,,,,,
40.0,49.83698654174805,1649664,0.0,3683.7421875,-5.709773726761341,0.6001953125,0.2,0.055141751558403486,0.0003,14508.886512756348,8050,0.0835799,,,,,
40.0,54.082767486572266,1650688,,,,,,,,,,,,,,,
40.0,60.583213806152344,1651712,0.0,5900.22216796875,-5.709990537166595,0.49453125,0.2,0.06042730527406093,0.0003,13121.708541870117,8060,0.081352666,,,,,
40.0,57.51380920410156,1652736,,,,,,,,,,,,,,,
40.0,52.962623596191406,1653760,0.0,5877.33837890625,-5.688571178913117,0.572216796875,0.2,0.07066910722933244,0.0003,12798.589431762695,8070,0.094758734,,,,,
40.0,49.28631591796875,1654784,,,,,,,,,,,,,,,
40.0,56.98954772949219,1655808,0.0,7406.98486328125,-5.621118244528771,0.59208984375,0.2,0.06532166614197195,0.0003,13238.68879852295,8080,0.09143636,,,,,
40.0,54.628021240234375,1656832,,,,,,,,,,,,,,,
40.0,54.39714813232422,1657856,-1.1920928955078125e-07,6663.0673828125,-5.5956236436963085,0.54931640625,0.2,0.049246185924857855,0.0003,12865.964686584473,8090,0.07605325,,,,,
40.0,55.7618408203125,1658880,,,,,,,,,,,,,,,
,,1658880,,,,,,,,,,,1517.65321325,479,810,3460,40.0
40.0,53.79670715332031,1659904,0.0,9283.31640625,-5.586386263370514,0.54580078125,0.2,0.0478138613041665,0.0003,14490.719128417968,8100,0.07810719,,,,,
40.0,51.46833801269531,1660928,,,,,,,,,,,,,,,
40.0,51.90212631225586,1661952,0.0,4372.62109375,-5.622601394355297,0.5703125,0.2,0.05187212856690167,0.0003,10737.403512573243,8110,0.08428904,,,,,
40.0,55.17683792114258,1662976,,,,,,,,,,,,,,,
40.0,52.72177505493164,1664000,0.0,5153.4150390625,-5.586869561672211,0.532568359375,0.2,0.06009563629340846,0.0003,12176.525202941895,8120,0.09257659,,,,,
40.0,59.45421600341797,1665024,,,,,,,,,,,,,,,
40.0,53.459503173828125,1666048,-1.1920928955078125e-07,8515.4375,-5.630085241794586,0.469091796875,0.2,0.06949288141040597,0.0003,15164.208102416993,8130,0.07253237,,,,,
40.0,46.387725830078125,1667072,,,,,,,,,,,,,,,
40.0,49.02130126953125,1668096,-1.1920928955078125e-07,6665.59912109375,-5.684406550228596,0.575146484375,0.2,0.05243704172316939,0.0003,12400.65412902832,8140,0.0911432,,,,,
40.0,54.27932357788086,1669120,,,,,,,,,,,,,,,
40.0,53.95930862426758,1670144,0.0,5864.916015625,-5.6850460663437845,0.43779296875,0.2,0.09494074383983389,0.0003,12007.732893371582,8150,0.073192865,,,,,
40.0,58.08354187011719,1671168,,,,,,,,,,,,,,,
40.0,52.78496551513672,1672192,-1.1920928955078125e-07,4010.626220703125,-5.701323430240154,0.543115234375,0.2,0.06513193876598962,0.0003,10992.060061645509,8160,0.08683875,,,,,
40.0,52.95719909667969,1673216,,,,,,,,,,,,,,,
40.0,49.21430969238281,1674240,0.0,7767.10302734375,-5.715914371609688,0.42978515625,0.2,0.07972362434375099,0.0003,13308.611824035645,8170,0.06575072,,,,,
40.0,55.69767761230469,1675264,,,,,,,,,,,,,,,
40.0,50.156883239746094,1676288,0.0,5759.8623046875,-5.698097884654999,0.5345703125,0.2,0.06286721192009281,0.0003,12692.829945373534,8180,0.08288856,,,,,
40.0,50.43431854248047,1677312,,,,,,,,,,,,,,,
40.0,45.188232421875,1678336,-1.1920928955078125e-07,5549.71435546875,-5.71091693341732,0.5759765625,0.2,0.058339027088368314,0.0003,12021.19400177002,8190,0.08971415,,,,,
40.0,47.00292205810547,1679360,,,,,,,,,,,,,,,
,,1679360,,,,,,,,,,,1451.0691706699995,479,820,3500,40.0
40.0,59.517547607421875,1680384,-1.1920928955078125e-07,8851.0322265625,-5.706478533148766,0.583935546875,0.2,0.0631223764969036,0.0003,13887.405722045898,8200,0.09950489,,,,,
40.0,49.72111892700195,1681408,,,,,,,,,,,,,,,
40.0,53.47626495361328,1682432,5.960464477539063e-08,5784.373046875,-5.693485245108604,0.550048828125,0.2,0.06618483263300731,0.0003,13285.340002441406,8210,0.08954944,,,,,
40.0,50.62699890136719,1683456,,,,,,,,,,,,,,,
40.0,49.216514587402344,1684480,0.0,5675.390625,-5.732864175736904,0.5298828125,0.2,0.05479261242289794,0.0003,13175.402281188964,8220,0.08398926,,,,,
40.0,54.83036804199219,1685504,,,,,,,,,,,,,,,
40.0,54.00471115112305,1686528,0.0,6346.0927734375,-5.76859230697155,0.534814453125,0.2,0.05306489394424716,0.0003,13669.624792480468,8230,0.09548945,,,,,
40.0,53.17731475830078,1687552,,,,,,,,,,,,,,,
40.0,53.02389144897461,1688576,0.0,5850.798828125,-5.7332226008176805,0.550439453125,0.2,0.05763543064240366,0.0003,14372.615576171875,8240,0.08192744,,,,,
40.0,52.71162033081055,1689600,,,,,,,,,,,,,,,
40.0,56.14067840576172,1690624,5.960464477539063e-08,4054.6220703125,-5.681820833683014,0.527099609375,0.2,0.05684693699731724,0.0003,12607.073120117188,8250,0.08954572,,,,,
40.0,57.09226989746094,1691648,,,,,,,,,,,,,,,
40.0,50.25303649902344,1692672,0.0,6943.14208984375,-5.716048076748848,0.51455078125,0.2,0.05974212639412144,0.0003,12769.64443359375,8260,0.0925749,,,,,
40.0,50.601139068603516,1693696,,,,,,,,,,,,,,,
40.0,51.36195373535156,1694720,0.0,6832.3544921875,-5.754851606488228,0.47890625,0.2,0.07818075902760029,0.0003,11471.961448669434,8270,0.08348721,,,,,
40.0,52.30638122558594,1695744,,,,,,,,,,,,,,,
40.0,53.08177947998047,1696768,-1.1920928955078125e-07,7563.28173828125,-5.81071499735117,0.584716796875,0.2,0.06065655556012643,0.0003,12968.265719604493,8280,0.09839207,,,,,
40.0,54.62672805786133,1697792,,,,,,,,,,,,,,,
40.0,59.7315673828125,1698816,5.960464477539063e-08,7580.44970703125,-5.7499210521578785,0.475146484375,0.2,0.05868776732240803,0.0003,11993.245811462402,8290,0.076394394,,,,,
40.0,59.917091369628906,1699840,,,,,,,,,,,,,,,
,,1699840,,,,,,,,,,,1458.18242109,480,830,3539,40.0
40.0,59.62440490722656,1700864,5.960464477539063e-08,8423.087890625,-5.757335574924946,0.54072265625,0.2,0.06223012148402631,0.0003,13628.509240722657,8300,0.09623217,,,,,
40.0,55.46491241455078,1701888,,,,,,,,,,,,,,,
40.0,57.92572021484375,1702912,-1.1920928955078125e-07,5258.96044921875,-5.805792300403118,0.571728515625,0.2,0.06091211223392747,0.0003,12644.665335083007,8310,0.08714515,,,,,
40.0,52.59199523925781,1703936,,,,,,,,,,,,,,,
40.0,51.663902282714844,1704960,0.0,6387.791015625,-5.828582358360291,0.58564453125,0.2,0.07242624938953668,0.0003,13163.383847045898,8320,0.09816602,,,,,
40.0,47.610782623291016,1705984,,,,,,,,,,,,,,,
40.0,54.656593322753906,1707008,0.0,6527.60107421875,-5.883006665110588,0.509228515625,0.2,0.06452639700728469,0.0003,12716.312677001953,8330,0.0805385,,,,,
40.0,52.03364944458008,1708032,,,,,,,,,,,,,,,
40.0,55.36009979248047,1709056,5.960464477539063e-08,5483.43701171875,-5.855613158643246,0.525537109375,0.2,0.06850342511897907,0.0003,12552.905068969727,8340,0.088476524,,,,,
40.0,57.195167541503906,1710080,,,,,,,,,,,,,,,
40.0,55.04308319091797,1711104,5.960464477539063e-08,6521.0126953125,-5.8645983874797825,0.5677734375,0.2,0.06767234381404705,0.0003,11607.024526977539,8350,0.10391651,,,,,
40.0,52.07465744018555,1712128,,,,,,,,,,,,,,,
40.0,51.10029220581055,1713152,0.0,8148.173828125,-5.873800733685494,0.593310546875,0.2,0.055570008770155256,0.0003,11946.28564605713,8360,0.09796722,,,,,
40.0,53.51133346557617,1714176,,,,,,,,,,,,,,,
40.0,59.08507537841797,1715200,0.0,6812.021484375,-5.883060033619404,0.52099609375,0.2,0.05799709831917425,0.0003,11663.979231262207,8370,0.086785175,,,,,
40.0,50.911163330078125,1716224,,,,,,,,,,,,,,,
40.0,55.97740936279297,1717248,0.0,8421.517578125,-5.86726166009903,0.530322265625,0.2,0.05577700957946945,0.0003,12812.91961364746,8380,0.086957134,,,,,
40.0,53.70123291015625,1718272,,,,,,,,,,,,,,,
40.0,48.18919372558594,1719296,0.0,7099.93115234375,-5.882088598608971,0.574658203125,0.2,0.06188531806692481,0.0003,12516.672010803222,8390,0.08820295,,,,,
40.0,48.967201232910156,1720320,,,,,,,,,,,,,,,
,,1720320,,,,,,,,,,,1456.8966313499998,480,840,3578,40.0
40.0,51.29233932495117,1721344,5.960464477539063e-08,5560.42724609375,-5.906700713932514,0.48642578125,0.2,0.07496126297919545,0.0003,13242.793756103516,8400,0.08390667,,,,,
40.0,58.526695251464844,1722368,,,,,,,,,,,,,,,
40.0,54.04902267456055,1723392,0.0,6283.955078125,-5.903331838548183,0.565234375,0.2,0.07075578642543405,0.0003,10652.678663635254,8410,0.09434271,,,,,
40.0,53.901405334472656,1724416,,,,,,,,,,,,,,,
40.0,46.249237060546875,1725440,0.0,5731.4443359375,-5.894604894518852,0.55537109375,0.2,0.06944809530250495,0.0003,12402.206872558594,8420,0.092905276,,,,,
40.0,51.099334716796875,1726464,,,,,,,,,,,,,,,
40.0,51.6201286315918,1727488,-1.1920928955078125e-07,7783.0478515625,-5.905406267940998,0.613134765625,0.2,0.06111318678013049,0.0003,14544.491525268555,8430,0.09474384,,,,,
40.0,55.20112609863281,1728512,,,,,,,,,,,,,,,
40.0,54.847816467285156,1729536,0.0,6262.5869140625,-5.832786703109742,0.53662109375,0.2,0.07144720163778402,0.0003,12416.847923278809,8440,0.08426331,,,,,
40.0,54.3017692565918,1730560,,,,,,,,,,,,,,,
40.0,53.549339294433594,1731584,0.0,4698.27880859375,-5.809824520349503,0.527001953125,0.2,0.06661510896956316,0.0003,12082.990963745116,8450,0.09402883,,,,,
40.0,52.88571548461914,1732608,,,,,,,,,,,,,,,
40.0,52.870079040527344,1733632,0.0,8164.5146484375,-5.79002550393343,0.549951171875,0.2,0.06866630707518198,0.0003,13461.357411193847,8460,0.091602795,,,,,
40.0,54.985618591308594,1734656,,,,,,,,,,,,,,,
40.0,49.002349853515625,1735680,0.0,6267.712890625,-5.773034454882145,0.552001953125,0.2,0.0566623642705963,0.0003,11899.994425964356,8470,0.09340337,,,,,
40.0,52.185997009277344,1736704,,,,,,,,,,,,,,,
40.0,49.61294937133789,1737728,-1.1920928955078125e-07,4770.0478515625,-5.787608405947685,0.52744140625,0.2,0.06645836476818659,0.0003,10261.510856628418,8480,0.08657017,,,,,
40.0,58.66050720214844,1738752,,,,,,,,,,,,,,,
40.0,55.67833709716797,1739776,0.0,4626.6279296875,-5.76549212038517,0.57548828125,0.2,0.06629502550058533,0.0003,12979.621083068847,8490,0.09658204,,,,,
40.0,52.435909271240234,1740800,,,,,,,,,,,,,,,
,,1740800,,,,,,,,,,,1465.82770221,481,850,3618,40.0
40.0,51.5064697265625,1741824,0.0,7517.41552734375,-5.777686323225498,0.538818359375,0.2,0.050769065563508776,0.0003,13031.650833129883,8500,0.0877264,,,,,
40.0,54.246944427490234,1742848,,,,,,,,,,,,,,,
40.0,52.985538482666016,1743872,0.0,6961.8974609375,-5.785066229104996,0.580322265625,0.2,0.05478395731479395,0.0003,11749.447428894044,8510,0.09195106,,,,,
40.0,52.845680236816406,1744896,,,,,,,,,,,,,,,
40.0,55.73409652709961,1745920,0.0,6005.84814453125,-5.852685676515103,0.585693359375,0.2,0.04381750880856998,0.0003,11933.163024902344,8520,0.08550267,,,,,
40.0,56.21221160888672,1746944,,,,,,,,,,,,,,,
40.0,50.51736831665039,1747968,-1.1920928955078125e-07,6978.6259765625,-5.841435834765434,0.529052734375,0.2,0.06514499407494441,0.0003,12823.409463500977,8530,0.10217987,,,,,
40.0,53.034393310546875,1748992,,,,,,,,,,,,,,,
40.0,56.32682800292969,1750016,0.0,6998.8681640625,-5.778301501274109,0.5671875,0.2,0.06413053074502387,0.0003,13252.804374694824,8540,0.097163245,,,,,
40.0,51.38944625854492,1751040,,,,,,,,,,,,,,,
40.0,48.97732162475586,1752064,5.960464477539063e-08,6223.6767578125,-5.773899529874325,0.56015625,0.2,0.06569572754669935,0.0003,12066.008337402343,8550,0.10224311,,,,,
40.0,50.94916534423828,1753088,,,,,,,,,,,,,,,
40.0,52.12798309326172,1754112,0.0,8097.0390625,-5.716618259251118,0.5794921875,0.2,0.08364110446418635,0.0003,13213.421864318847,8560,0.101269096,,,,,
40.0,49.826622009277344,1755136,,,,,,,,,,,,,,,
40.0,53.096656799316406,1756160,0.0,7577.755859375,-5.76634114831686,0.527197265625,0.2,0.0788044138578698,0.0003,13401.56404876709,8570,0.09393654,,,,,
40.0,56.695289611816406,1757184,,,,,,,,,,,,,,,
40.0,53.899723052978516,1758208,0.0,5095.2412109375,-5.75120530128479,0.556494140625,0.2,0.05780923457932659,0.0003,11848.411837768555,8580,0.091950566,,,,,
40.0,50.67491149902344,1759232,,,,,,,,,,,,,,,
40.0,56.0235595703125,1760256,0.0,5919.337890625,-5.757895103096962,0.5150390625,0.2,0.06770711392746306,0.0003,12858.866493225098,8590,0.09384386,,,,,
40.0,53.85070037841797,1761280,,,,,,,,,,,,,,,
,,1761280,,,,,,,,,,,1469.1167449399998,481,860,3658,40.0
40.0,52.757022857666016,1762304,0.0,10630.1767578125,-5.70190953463316,0.537744140625,0.2,0.06447639415273443,0.0003,12755.896597290039,8600,0.08117579,,,,,
40.0,58.96807098388672,1763328,,,,,,,,,,,,,,,
40.0,54.05738830566406,1764352,0.0,6161.18359375,-5.7381168633699415,0.575390625,0.2,0.04818238097941503,0.0003,11534.808924865723,8610,0.09129619,,,,,
40.0,54.404518127441406,1765376,,,,,,,,,,,,,,,
40.0,50.09431076049805,1766400,0.0,6111.2587890625,-5.737519055604935,0.52958984375,0.2,0.06600224931607954,0.0003,12520.308720397948,8620,0.082413375,,,,,
40.0,56.879119873046875,1767424,,,,,,,,,,,,,,,
40.0,51.96287155151367,1768448,0.0,5834.16357421875,-5.778400430083275,0.574072265625,0.2,0.063778724957956,0.0003,12168.121430969239,8630,0.09914084,,,,,
40.0,54.57530212402344,1769472,,,,,,,,,,,,,,,
40.0,55.196537017822266,1770496,0.0,6447.4912109375,-5.7654373228549955,0.49677734375,0.2,0.06262091517273802,0.0003,12299.728961181641,8640,0.078731775,,,,,
40.0,53.35883712768555,1771520,,,,,,,,,,,,,,,
40.0,57.62770080566406,1772544,0.0,6814.7373046875,-5.769969180226326,0.57197265625,0.2,0.055596968613099304,0.0003,12093.455921936034,8650,0.08798514,,,,,
40.0,52.0936279296875,1773568,,,,,,,,,,,,,,,
40.0,48.45720672607422,1774592,-1.1920928955078125e-07,5184.83349609375,-5.806958390772342,0.563720703125,0.2,0.06834577083063778,0.0003,11986.850900268555,8660,0.090714216,,,,,
40.0,53.320030212402344,1775616,,,,,,,,,,,,,,,
40.0,51.121822357177734,1776640,0.0,6950.46044921875,-5.812904652953148,0.53798828125,0.2,0.05523282353606192,0.0003,12548.093243408202,8670,0.09156236,,,,,
40.0,47.28595733642578,1777664,,,,,,,,,,,,,,,
40.0,52.08757019042969,1778688,-1.1920928955078125e-07,7604.06591796875,-5.816732928156853,0.5068359375,0.2,0.05754287290619686,0.0003,13758.094354248047,8680,0.08313287,,,,,
40.0,51.67963409423828,1779712,,,,,,,,,,,,,,,
40.0,49.53380584716797,1780736,0.0,7836.86572265625,-5.80883329063654,0.530908203125,0.2,0.07836175366537645,0.0003,13654.1429107666,8690,0.07791568,,,,,
40.0,51.01996612548828,1781760,,,,,,,,,,,,,,,
,,1781760,,,,,,,,,,,1438.0654422600003,481,870,3697,40.0
40.0,52.369117736816406,1782784,-1.1920928955078125e-07,6195.00927734375,-5.78478696346283,0.52265625,0.2,0.048051328799920155,0.0003,12637.544166564941,8700,0.08398383,,,,,
40.0,56.0599250793457,1783808,,,,,,,,,,,,,,,
40.0,51.50094223022461,1784832,1.1920928955078125e-07,3983.960205078125,-5.7288947880268095,0.54619140625,0.2,0.05795045237464365,0.0003,10214.722506713868,8710,0.105091974,,,,,
40.0,53.16181945800781,1785856,,,,,,,,,,,,,,,
40.0,46.00193405151367,1786880,5.960464477539063e-08,5287.6591796875,-5.6935104697942736,0.478271484375,0.2,0.057326683211431376,0.0003,13547.07766418457,8720,0.073887035,,,,,
40.0,53.499534606933594,1787904,,,,,,,,,,,,,,,
40.0,49.21900939941406,1788928,-1.1920928955078125e-07,8304.3046875,-5.63352315723896,0.556982421875,0.2,0.059404036265914326,0.0003,11566.44515991211,8730,0.08457509,,,,,
40.0,54.03421401977539,1789952,,,,,,,,,,,,,,,
40.0,54.21356964111328,1790976,5.960464477539063e-08,6663.39453125,-5.616182319819927,0.586181640625,0.2,0.06463541852426716,0.0003,12928.486871337891,8740,0.08657388,,,,,
40.0,55.422611236572266,1792000,,,,,,,,,,,,,,,
40.0,50.66066360473633,1793024,0.0,8156.77001953125,-5.680502042174339,0.528857421875,0.2,0.06327929821854923,0.0003,12361.149362182618,8750,0.09447964,,,,,
40.0,52.014732360839844,1794048,,,,,,,,,,,,,,,
40.0,55.33423614501953,1795072,0.0,6776.0771484375,-5.7915081709623335,0.487646484375,0.2,0.06684199022129178,0.0003,13383.527102661134,8760,0.08030731,,,,,
40.0,50.21627426147461,1796096,,,,,,,,,,,,,,,
40.0,49.7567138671875,1797120,5.960464477539063e-08,6791.19140625,-5.793403494358063,0.517236328125,0.2,0.06981928567547584,0.0003,11712.42733001709,8770,0.080674544,,,,,
40.0,46.80970764160156,1798144,,,,,,,,,,,,,,,
40.0,57.65435028076172,1799168,-1.1920928955078125e-07,5733.142578125,-5.805914095044136,0.47841796875,0.2,0.06392853753932286,0.0003,11501.61520690918,8780,0.07459767,,,,,
40.0,57.03144073486328,1800192,,,,,,,,,,,,,,,
40.0,48.622108459472656,1801216,-1.1920928955078125e-07,4502.46826171875,-5.852136752009391,0.59375,0.2,0.06347672817355487,0.0003,12806.050050354004,8790,0.08275789,,,,,
40.0,54.186126708984375,1802240,,,,,,,,,,,,,,,
,,1802240,,,,,,,,,,,1463.33940889,482,880,3738,40.0
40.0,49.243709564208984,1803264,0.0,8244.55078125,-5.8441492661833765,0.52509765625,0.2,0.06709946347109508,0.0003,12349.73715057373,8800,0.09067768,,,,,
40.0,55.944488525390625,1804288,,,,,,,,,,,,,,,
40.0,53.268985748291016,1805312,0.0,7935.10595703125,-5.847640284895897,0.528759765625,0.2,0.050540063818334605,0.0003,13794.568061828613,8810,0.08769092,,,,,
40.0,52.024009704589844,1806336,,,,,,,,,,,,,,,
40.0,52.1173210144043,1807360,0.0,5616.751953125,-5.892780172824859,0.539013671875,0.2,0.06010570160578936,0.0003,12248.798918151855,8820,0.09571442,,,,,
40.0,54.52888488769531,1808384,,,,,,,,,,,,,,,
40.0,51.57981491088867,1809408,5.960464477539063e-08,5932.05419921875,-5.815585523843765,0.597705078125,0.2,0.07220973802614025,0.0003,13374.664979553223,8830,0.09131303,,,,,
40.0,53.45133972167969,1810432,,,,,,,,,,,,,,,
40.0,52.916690826416016,1811456,0.0,6861.1103515625,-5.815488675236702,0.55537109375,0.2,0.07848989268823062,0.0003,13685.750862121582,8840,0.106310405,,,,,
40.0,50.77767562866211,1812480,,,,,,,,,,,,,,,
40.0,45.36778259277344,1813504,0.0,5535.3388671875,-5.698939274251461,0.510400390625,0.2,0.04998420286428882,0.0003,12371.59514465332,8850,0.07932815,,,,,
40.0,59.5306396484375,1814528,,,,,,,,,,,,,,,
40.0,54.00517272949219,1815552,-1.1920928955078125e-07,4706.7421875,-5.74344313442707,0.541748046875,0.2,0.043601290506194344,0.0003,12895.589614868164,8860,0.07929343,,,,,
40.0,56.17643356323242,1816576,,,,,,,,,,,,,,,
40.0,52.60312271118164,1817600,0.0,7254.81787109375,-5.701394505798817,0.566943359375,0.2,0.05373825950518949,0.0003,13152.822958374023,8870,0.089631006,,,,,
40.0,54.03291320800781,1818624,,,,,,,,,,,,,,,
40.0,52.57980728149414,1819648,0.0,7557.47705078125,-5.714534541964531,0.560791015625,0.2,0.057309106408501974,0.0003,12262.951782226562,8880,0.0947897,,,,,
40.0,51.80766296386719,1820672,,,,,,,,,,,,,,,
40.0,53.169471740722656,1821696,5.960464477539063e-08,4668.14501953125,-5.712444308400154,0.545068359375,0.2,0.05621154668624513,0.0003,13200.805392456055,8890,0.09239523,,,,,
40.0,54.960018157958984,1822720,,,,,,,,,,,,,,,
,,1822720,,,,,,,,,,,1467.35225504,482,890,3778,40.0
40.0,51.45469665527344,1823744,0.0,8958.3994140625,-5.72598267942667,0.537158203125,0.2,0.07264215616160072,0.0003,15167.00523071289,8900,0.08911495,,,,,
40.0,53.73479461669922,1824768,,,,,,,,,,,,,,,
40.0,50.66194152832031,1825792,0.0,5105.35107421875,-5.772177217900753,0.529638671875,0.2,0.06396831572928932,0.0003,12743.793211364746,8910,0.0936018,,,,,
40.0,53.02891540527344,1826816,,,,,,,,,,,,,,,
40.0,57.59002685546875,1827840,5.960464477539063e-08,7887.2587890625,-5.897577261924743,0.51318359375,0.2,0.06570938636141363,0.0003,15066.514227294922,8920,0.091736116,,,,,
40.0,55.23291778564453,1828864,,,,,,,,,,,,,,,
40.0,51.352996826171875,1829888,-1.1920928955078125e-07,4388.45556640625,-5.89637756049633,0.52646484375,0.2,0.061071350440033714,0.0003,10967.356768798829,8930,0.0875654,,,,,
40.0,54.82560348510742,1830912,,,,,,,,,,,,,,,
40.0,53.75396728515625,1831936,5.960464477539063e-08,6182.16259765625,-5.847392258048058,0.566455078125,0.2,0.05845466970931738,0.0003,12009.817021179198,8940,0.089127734,,,,,
40.0,50.28867721557617,1832960,,,,,,,,,,,,,,,
40.0,54.99873733520508,1833984,5.960464477539063e-08,4757.2001953125,-5.881148418784141,0.599267578125,0.2,0.05408483959181467,0.0003,11830.691355895997,8950,0.098346345,,,,,
40.0,56.830753326416016,1835008,,,,,,,,,,,,,,,
40.0,50.455223083496094,1836032,0.0,5783.00341796875,-5.879987601935864,0.59423828125,0.2,0.060943000033148564,0.0003,11714.302140808106,8960,0.100222394,,,,,
40.0,51.44438934326172,1837056,,,,,,,,,,,,,,,
40.0,47.696128845214844,1838080,0.0,5037.07763671875,-5.857727955281734,0.574462890625,0.2,0.05005707660748158,0.0003,12733.397860717774,8970,0.10046397,,,,,
40.0,52.866641998291016,1839104,,,,,,,,,,,,,,,
