time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/learning_rate,train/loss,train/clip_range,train/explained_variance,train/clip_fraction,train/approx_kl,train/n_updates,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean
709632,27.0,38.8690185546875,-0.0005895937167224475,8747.676148986817,-4.652934113144875,0.0003,4670.93408203125,0.2,-2.384185791015625e-07,0.36240234375,0.036344647,3460,,,,,
710656,27.0,31.015111923217773,,,,,,,,,,,,,,,
711680,27.0,38.06702423095703,-0.0015211485617328436,8827.54998474121,-4.651575979590416,0.0003,3754.720947265625,0.2,0.0,0.36865234375,0.034252927,3470,,,,,
712704,27.0,43.69887161254883,,,,,,,,,,,,,,,
713728,27.0,39.70206069946289,0.0005342455158825032,8465.169802856446,-4.637780430912971,0.0003,5649.28369140625,0.2,0.0,0.3845703125,0.037196532,3480,,,,,
714752,27.0,37.77741241455078,,,,,,,,,,,,,,,
715776,27.0,44.086830139160156,-0.0021336593286832794,8779.952966308594,-4.624779279530048,0.0003,5042.53515625,0.2,0.0,0.3671875,0.036456488,3490,,,,,
716800,27.0,42.25726318359375,,,,,,,,,,,,,,,
716800,,,,,,,,,,,,,334,682.3211031000001,350,2139,27.0
717824,27.0,42.04515838623047,0.00024042991135502233,8546.688821411133,-4.601246538758278,0.0003,4570.60302734375,0.2,0.0,0.386376953125,0.038238175,3500,,,,,
718848,27.0,40.173988342285156,,,,,,,,,,,,,,,
719872,27.0,46.158565521240234,-0.006246403111435939,10018.728381347657,-4.624253337085247,0.0003,4341.02099609375,0.2,0.0,0.385986328125,0.040489394,3510,,,,,
720896,27.0,40.25857162475586,,,,,,,,,,,,,,,
721920,27.0,47.524837493896484,-0.0006414186194888316,8025.649977111816,-4.663989971578121,0.0003,3287.318115234375,0.2,5.960464477539063e-08,0.411865234375,0.03968012,3520,,,,,
722944,27.0,39.70014953613281,,,,,,,,,,,,,,,
723968,27.0,36.02800750732422,-0.0009829092428844887,8736.000602722168,-4.6742784678936005,0.0003,3600.429931640625,0.2,0.0,0.382666015625,0.03912674,3530,,,,,
724992,27.0,38.62944793701172,,,,,,,,,,,,,,,
726016,27.0,38.74944305419922,-0.009991864548646845,8403.87999420166,-4.665854373574257,0.0003,3492.754150390625,0.2,0.0,0.3921875,0.036464155,3540,,,,,
727040,27.0,45.314971923828125,,,,,,,,,,,,,,,
728064,27.0,36.57223129272461,-0.0025016767700435593,7371.273506164551,-4.663827556371689,0.0003,2983.189208984375,0.2,0.0,0.3787109375,0.03553582,3550,,,,,
729088,27.0,37.22536087036133,,,,,,,,,,,,,,,
730112,27.0,40.01221466064453,-0.005669604883587453,8500.879292297363,-4.624323716759681,0.0003,3985.8037109375,0.2,-1.1920928955078125e-07,0.378564453125,0.035732567,3560,,,,,
731136,27.0,46.01199722290039,,,,,,,,,,,,,,,
732160,27.0,32.124935150146484,-0.00362700136465719,8662.114700317383,-4.6134722352027895,0.0003,3947.24658203125,0.2,0.0,0.35615234375,0.032971185,3570,,,,,
733184,27.0,36.71478271484375,,,,,,,,,,,,,,,
734208,27.0,43.97480010986328,0.0025558692752383648,8311.771258544923,-4.6406484156847,0.0003,3603.4501953125,0.2,0.0,0.365380859375,0.036315884,3580,,,,,
735232,27.0,36.891536712646484,,,,,,,,,,,,,,,
736256,27.0,41.229103088378906,-0.0019319774917676113,7646.951663208008,-4.6565823897719385,0.0003,3351.951171875,0.2,0.0,0.336279296875,0.030467764,3590,,,,,
737280,27.0,38.5317497253418,,,,,,,,,,,,,,,
737280,,,,,,,,,,,,,335,684.8587147100001,360,2200,27.0
738304,27.0,38.08031463623047,-0.001730177660647314,8609.522682189941,-4.672819983959198,0.0003,4233.75927734375,0.2,0.0,0.36123046875,0.033376373,3600,,,,,
739328,27.0,44.99104309082031,,,,,,,,,,,,,,,
740352,27.0,44.627662658691406,-0.006827809716924094,10387.410603332519,-4.654797819256783,0.0003,5784.22216796875,0.2,0.0,0.33173828125,0.030570684,3610,,,,,
741376,27.0,34.24575424194336,,,,,,,,,,,,,,,
742400,27.0,36.11042022705078,-0.0006962863772059791,6648.334587097168,-4.664223916828632,0.0003,2783.327392578125,0.2,0.0,0.367822265625,0.033134885,3620,,,,,
743424,27.0,44.731658935546875,,,,,,,,,,,,,,,
744448,27.0,44.98036193847656,-0.002665978905861266,8635.997175598144,-4.65531807243824,0.0003,4331.33935546875,0.2,1.1920928955078125e-07,0.37265625,0.034185115,3630,,,,,
745472,27.0,38.309444427490234,,,,,,,,,,,,,,,
746496,27.0,42.382835388183594,-0.002252060991304461,8959.556732177734,-4.65109101831913,0.0003,5224.0068359375,0.2,0.0,0.355322265625,0.033045195,3640,,,,,
747520,27.0,37.98117446899414,,,,,,,,,,,,,,,
748544,27.0,46.934242248535156,9.499010047875345e-06,7506.0617729187015,-4.662894307076931,0.0003,3568.617431640625,0.2,1.1920928955078125e-07,0.41357421875,0.03888386,3650,,,,,
749568,27.0,41.81121826171875,,,,,,,,,,,,,,,
750592,27.0,43.54248046875,-0.00317401905922452,7482.5472633361815,-4.683588224649429,0.0003,3826.55810546875,0.2,0.0,0.419921875,0.03543941,3660,,,,,
751616,27.0,37.277130126953125,,,,,,,,,,,,,,,
752640,27.0,34.585845947265625,0.002399154497834388,6345.802637481689,-4.737511518597603,0.0003,3285.86328125,0.2,0.0,0.38828125,0.036431056,3670,,,,,
753664,27.0,38.245479583740234,,,,,,,,,,,,,,,
754688,27.0,31.893423080444336,0.004072242698748596,6312.898002624512,-4.7051538825035095,0.0003,2266.050048828125,0.2,0.0,0.38759765625,0.03501814,3680,,,,,
755712,27.0,34.5052375793457,,,,,,,,,,,,,,,
756736,27.0,26.194625854492188,0.01371122608834412,5038.605436706543,-4.7310346335172655,0.0003,2746.703369140625,0.2,1.1920928955078125e-07,0.493115234375,0.049169224,3690,,,,,
757760,27.0,40.36644744873047,,,,,,,,,,,,,,,
757760,,,,,,,,,,,,,335,640.959854,370,2259,27.0
758784,27.0,38.737457275390625,0.004202301395707764,7112.466762542725,-4.837653049826622,0.0003,4397.38037109375,0.2,0.0,0.32294921875,0.03230583,3700,,,,,
759808,27.0,38.509246826171875,,,,,,,,,,,,,,,
760832,27.0,38.48143768310547,0.007479021430481225,6706.324726104736,-4.894581577181816,0.0003,3021.29443359375,0.2,0.0,0.357080078125,0.036399163,3710,,,,,
761856,27.0,36.05138397216797,,,,,,,,,,,,,,,
762880,27.0,40.508148193359375,-0.0016152187447005418,7482.477734375,-4.932928864657879,0.0003,3745.762451171875,0.2,5.960464477539063e-08,0.314453125,0.032212894,3720,,,,,
763904,27.0,39.83445739746094,,,,,,,,,,,,,,,
764928,27.0,37.502193450927734,-0.002166466186463367,6919.688261413574,-4.942479483783245,0.0003,2927.82666015625,0.2,0.0,0.390380859375,0.04699695,3730,,,,,
765952,27.0,30.674856185913086,,,,,,,,,,,,,,,
766976,27.0,40.41606521606445,0.014214474330947269,5214.270601654052,-4.9620573908090595,0.0003,2051.902587890625,0.2,0.0,0.490771484375,0.05122315,3740,,,,,
768000,27.0,43.91961669921875,,,,,,,,,,,,,,,
769024,27.0,38.96846008300781,0.006184593576472252,6890.374208068848,-4.972815515100956,0.0003,3669.05029296875,0.2,0.0,0.353662109375,0.036871895,3750,,,,,
770048,27.0,29.539695739746094,,,,,,,,,,,,,,,
771072,27.0,42.09833526611328,0.03819428269343916,4021.690148162842,-5.02067820429802,0.0003,1781.872314453125,0.2,5.960464477539063e-08,0.640234375,0.06585058,3760,,,,,
772096,27.0,39.557228088378906,,,,,,,,,,,,,,,
773120,27.0,30.668148040771484,0.01944004624383524,6592.683082580566,-5.065899457037449,0.0003,2847.52490234375,0.2,1.1920928955078125e-07,0.264501953125,0.02338233,3770,,,,,
774144,27.0,33.358123779296875,,,,,,,,,,,,,,,
775168,27.0,45.43886947631836,0.01549668123043375,7630.127821350097,-5.066330792009831,0.0003,4280.0390625,0.2,5.960464477539063e-08,0.26220703125,0.02580839,3780,,,,,
776192,27.0,41.28318405151367,,,,,,,,,,,,,,,
777216,27.0,43.112823486328125,0.02206076395668788,5967.533869934082,-5.069585445523262,0.0003,2784.821533203125,0.2,0.0,0.254296875,0.024433812,3790,,,,,
778240,27.0,45.10803985595703,,,,,,,,,,,,,,,
778240,,,,,,,,,,,,,335,646.18901828,380,2317,27.0
779264,27.0,30.7298526763916,0.017961855862813535,6117.603041839599,-5.068406464159489,0.0003,3152.70166015625,0.2,0.0,0.266552734375,0.025854424,3800,,,,,
780288,27.0,40.707393646240234,,,,,,,,,,,,,,,
781312,27.0,40.73076629638672,0.019771523645613343,5849.822171020508,-5.1174455508589745,0.0003,3623.10791015625,0.2,0.0,0.27294921875,0.024589572,3810,,,,,
782336,27.0,39.885860443115234,,,,,,,,,,,,,,,
783360,27.0,37.78278350830078,0.01409507295320509,6650.097332763672,-5.147234605252743,0.0003,3851.43310546875,0.2,1.1920928955078125e-07,0.28447265625,0.02742337,3820,,,,,
784384,27.0,40.363853454589844,,,,,,,,,,,,,,,
785408,27.0,39.48268508911133,0.013693240609427448,6298.478495788574,-5.138098199665547,0.0003,3619.242919921875,0.2,0.0,0.281884765625,0.028761867,3830,,,,,
786432,27.0,40.06050109863281,,,,,,,,,,,,,,,
787456,27.0,38.71392059326172,0.0162311169289751,5946.382298278809,-5.166076949238777,0.0003,2212.087158203125,0.2,5.960464477539063e-08,0.298876953125,0.030097548,3840,,,,,
788480,27.0,33.83063507080078,,,,,,,,,,,,,,,
789504,27.0,30.4970760345459,0.011281053660059114,6606.447554016113,-5.185170930624008,0.0003,2728.500732421875,0.2,0.0,0.3080078125,0.03198883,3850,,,,,
790528,27.0,35.508121490478516,,,,,,,,,,,,,,,
791552,27.0,39.9354248046875,0.00527313573693391,7398.574839019775,-5.200905068218708,0.0003,3600.13427734375,0.2,0.0,0.31455078125,0.0333947,3860,,,,,
792576,27.0,37.064727783203125,,,,,,,,,,,,,,,
793600,27.0,43.22163391113281,0.007853161258390173,5355.177510833741,-5.2128246739506725,0.0003,3360.9111328125,0.2,1.1920928955078125e-07,0.379931640625,0.04105544,3870,,,,,
794624,27.0,38.53547286987305,,,,,,,,,,,,,,,
795648,27.0,39.77378845214844,0.014908581574854907,4169.545880889893,-5.242758212983608,0.0003,2321.5244140625,0.2,5.960464477539063e-08,0.439697265625,0.072561204,3880,,,,,
796672,27.0,36.87403869628906,,,,,,,,,,,,,,,
797696,27.0,41.84210968017578,0.003987865384260658,4929.492086791992,-5.278228428959847,0.0003,1603.41748046875,0.2,0.0,0.317626953125,0.029865544,3890,,,,,
798720,27.0,39.81235122680664,,,,,,,,,,,,,,,
798720,,,,,,,,,,,,,335,649.3494373699999,390,2378,27.0
799744,27.0,32.69050979614258,0.009021231875522062,4677.62674407959,-5.31361290216446,0.0003,2276.33740234375,0.2,5.960464477539063e-08,0.3392578125,0.033488475,3900,,,,,
800768,27.0,38.43312072753906,,,,,,,,,,,,,,,
801792,27.0,33.7941780090332,0.004324881104548694,4588.625145721436,-5.258681245148182,0.0003,2019.455078125,0.2,0.0,0.41015625,0.04119938,3910,,,,,
802816,27.0,35.71953582763672,,,,,,,,,,,,,,,
803840,27.0,33.53175735473633,0.008739169283944647,5112.483521270752,-5.273136803507805,0.0003,2785.324462890625,0.2,0.0,0.44013671875,0.045871697,3920,,,,,
804864,27.0,33.1873664855957,,,,,,,,,,,,,,,
805888,27.0,27.831172943115234,0.005400867720891256,5695.839363861084,-5.299308653175831,0.0003,2803.48095703125,0.2,1.1920928955078125e-07,0.347314453125,0.034933664,3930,,,,,
806912,27.0,34.1275749206543,,,,,,,,,,,,,,,
807936,27.0,38.72273254394531,0.0008464981394354254,6588.414588928223,-5.313096842169761,0.0003,2997.02685546875,0.2,0.0,0.392333984375,0.041500445,3940,,,,,
808960,27.0,39.04216384887695,,,,,,,,,,,,,,,
809984,27.0,38.28938293457031,0.011857121536741034,4338.600423431397,-5.344363315403461,0.0003,1988.314697265625,0.2,0.0,0.425048828125,0.04299335,3950,,,,,
811008,27.0,37.04883575439453,,,,,,,,,,,,,,,
812032,27.0,30.982067108154297,0.012983228152734227,5531.210944366455,-5.34565399736166,0.0003,2436.04736328125,0.2,0.0,0.3880859375,0.040170256,3960,,,,,
813056,27.0,38.28253173828125,,,,,,,,,,,,,,,
814080,27.0,40.39109802246094,0.00011371555519872345,7321.656950378418,-5.332768341898918,0.0003,2539.095458984375,0.2,5.960464477539063e-08,0.371435546875,0.03912525,3970,,,,,
815104,27.0,35.06840896606445,,,,,,,,,,,,,,,
816128,27.0,38.07952117919922,0.0035575663088820873,5435.560850524902,-5.299472154676915,0.0003,2531.7529296875,0.2,-1.1920928955078125e-07,0.439697265625,0.044809606,3980,,,,,
817152,27.0,39.918296813964844,,,,,,,,,,,,,,,
818176,27.0,32.87738800048828,0.01694149234390352,5382.079543304443,-5.3151940003037454,0.0003,2159.006103515625,0.2,0.0,0.585009765625,0.072880775,3990,,,,,
819200,27.0,38.00555419921875,,,,,,,,,,,,,,,
819200,,,,,,,,,,,,,335,618.0232193799999,400,2440,27.0
820224,27.0,33.812801361083984,0.012479422174510545,4216.722888183594,-5.275998257100582,0.0003,2629.076171875,0.2,5.960464477539063e-08,0.537939453125,0.06492906,4000,,,,,
821248,27.0,37.06095886230469,,,,,,,,,,,,,,,
822272,27.0,35.58684539794922,0.012090647891454864,5827.267447662353,-5.352721272408962,0.0003,2838.432373046875,0.2,0.0,0.3318359375,0.03459756,4010,,,,,
823296,27.0,34.288780212402344,,,,,,,,,,,,,,,
824320,27.0,35.30586624145508,0.013734029421175364,4595.957238769532,-5.3891912460327145,0.0003,2164.331298828125,0.2,0.0,0.46171875,0.04977285,4020,,,,,
825344,27.0,36.193626403808594,,,,,,,,,,,,,,,
826368,27.0,33.355648040771484,0.019573569852218496,4225.337201690674,-5.402875256538391,0.0003,2200.191650390625,0.2,0.0,0.294580078125,0.0311095,4030,,,,,
827392,27.0,39.61553192138672,,,,,,,,,,,,,,,
828416,27.0,37.558509826660156,0.016457521644770167,5091.094551849365,-5.356760320067406,0.0003,2114.893798828125,0.2,0.0,0.425830078125,0.04234706,4040,,,,,
829440,27.0,34.79436492919922,,,,,,,,,,,,,,,
830464,27.0,33.0504150390625,0.019367672020598546,4583.4491561889645,-5.384882746636867,0.0003,2015.785400390625,0.2,0.0,0.578759765625,0.06759314,4050,,,,,
831488,27.0,35.51637268066406,,,,,,,,,,,,,,,
832512,27.0,38.86286926269531,0.013659334352996665,4596.670735168457,-5.417342276871205,0.0003,2479.83837890625,0.2,-1.1920928955078125e-07,0.442529296875,0.049194273,4060,,,,,
833536,27.0,43.50398254394531,,,,,,,,,,,,,,,
834560,27.0,43.57272720336914,0.02351295990520157,6119.004288482666,-5.399266092479229,0.0003,3234.167236328125,0.2,5.960464477539063e-08,0.473828125,0.05013788,4070,,,,,
835584,27.0,38.4307861328125,,,,,,,,,,,,,,,
836608,27.0,44.29998779296875,0.02646806502889376,5908.878778839111,-5.43699065297842,0.0003,2066.936767578125,0.2,0.0,0.296142578125,0.029774372,4080,,,,,
837632,27.0,40.61370849609375,,,,,,,,,,,,,,,
838656,27.0,35.7939453125,0.0219316069065826,4362.238200378418,-5.450602062046528,0.0003,2019.8990478515625,0.2,0.0,0.33349609375,0.037096184,4090,,,,,
839680,27.0,38.30079650878906,,,,,,,,,,,,,,,
839680,,,,,,,,,,,,,336,615.09601573,410,2498,27.0
840704,27.0,40.45290756225586,0.020292872421850915,3931.515033721924,-5.391545774042607,0.0003,1888.0640869140625,0.2,0.0,0.403076171875,0.046436958,4100,,,,,
841728,27.0,39.45773696899414,,,,,,,,,,,,,,,
842752,27.0,38.242374420166016,0.024631771577696783,4928.6559982299805,-5.396075190603733,0.0003,2020.906982421875,0.2,0.0,0.3107421875,0.031765647,4110,,,,,
843776,27.0,44.28844451904297,,,,,,,,,,,,,,,
844800,27.0,38.55017852783203,0.014900455516180956,5834.465705871582,-5.412034332752228,0.0003,2766.772216796875,0.2,-1.1920928955078125e-07,0.334228515625,0.03857492,4120,,,,,
845824,27.0,40.364200592041016,,,,,,,,,,,,,,,
846848,27.0,38.84307861328125,0.027931202851323177,4945.31994934082,-5.483484682440758,0.0003,2181.740966796875,0.2,0.0,0.547314453125,0.06366932,4130,,,,,
847872,27.0,36.07576370239258,,,,,,,,,,,,,,,
848896,27.0,40.64265823364258,0.024864152043301148,4420.240703582764,-5.434282363951207,0.0003,2411.5390625,0.2,1.1920928955078125e-07,0.477490234375,0.05174606,4140,,,,,
849920,27.0,35.130069732666016,,,,,,,,,,,,,,,
850944,27.0,37.68488693237305,0.021591506397817282,4597.404948425293,-5.44010214805603,0.0003,1756.6964111328125,0.2,1.1920928955078125e-07,0.459765625,0.062143996,4150,,,,,
851968,27.0,37.207908630371094,,,,,,,,,,,,,,,
852992,27.0,38.474544525146484,0.015829516637313645,5396.666107940674,-5.450038014352321,0.0003,2736.568359375,0.2,0.0,0.5068359375,0.052482545,4160,,,,,
854016,27.0,38.8004150390625,,,,,,,,,,,,,,,
855040,27.0,33.36540222167969,0.027618329544202423,5078.438987731934,-5.47284151762724,0.0003,2508.964599609375,0.2,0.0,0.460546875,0.05669075,4170,,,,,
856064,27.0,35.75099182128906,,,,,,,,,,,,,,,
857088,27.0,28.56611442565918,0.026789637852925808,4267.848052215576,-5.466437494754791,0.0003,2168.823974609375,0.2,-1.1920928955078125e-07,0.27119140625,0.026426788,4180,,,,,
858112,27.0,37.95855712890625,,,,,,,,,,,,,,,
859136,27.0,41.32422637939453,0.03526025915780338,4115.138785552978,-5.480007030069828,0.0003,2346.576904296875,0.2,0.0,0.485693359375,0.07952845,4190,,,,,
860160,27.0,36.137508392333984,,,,,,,,,,,,,,,
860160,,,,,,,,,,,,,336,618.54681505,420,2557,27.0
861184,27.0,31.657669067382812,0.018850207088689785,4822.374681854248,-5.505252009630203,0.0003,2599.798095703125,0.2,0.0,0.35732421875,0.045890894,4200,,,,,
862208,27.0,34.316001892089844,,,,,,,,,,,,,,,
863232,27.0,39.59797668457031,0.02312464759525028,4431.431946563721,-5.525210162997245,0.0003,2857.859375,0.2,0.0,0.45712890625,0.05779359,4210,,,,,
864256,27.0,36.656253814697266,,,,,,,,,,,,,,,
865280,27.0,36.899539947509766,0.02816748703480698,4612.971102142334,-5.537748049199581,0.0003,2032.99072265625,0.2,0.0,0.47939453125,0.052826375,4220,,,,,
866304,27.0,35.19171905517578,,,,,,,,,,,,,,,
867328,27.0,39.409671783447266,0.025687476005987264,4234.992131042481,-5.507057920098305,0.0003,2517.51123046875,0.2,0.0,0.366455078125,0.038757592,4230,,,,,
868352,27.0,39.60896301269531,,,,,,,,,,,,,,,
869376,27.0,42.60574722290039,0.016434353195654693,4575.059465789795,-5.518782864511013,0.0003,2918.836669921875,0.2,0.0,0.43505859375,0.049329862,4240,,,,,
870400,27.0,34.397396087646484,,,,,,,,,,,,,,,
871424,27.0,31.12272071838379,0.012210853712167591,4875.235469818115,-5.460520294308663,0.0003,2338.85009765625,0.2,0.0,0.50703125,0.05190841,4250,,,,,
872448,27.0,37.53443145751953,,,,,,,,,,,,,,,
873472,27.0,38.05272674560547,0.025843952444847672,5858.69637298584,-5.45274230837822,0.0003,3155.72021484375,0.2,-1.1920928955078125e-07,0.456640625,0.05329287,4260,,,,,
874496,27.0,35.713008880615234,,,,,,,,,,,,,,,
875520,27.0,43.33367919921875,0.022950619789480698,5285.34808883667,-5.38196602165699,0.0003,3293.15673828125,0.2,0.0,0.428662109375,0.05382428,4270,,,,,
876544,27.0,32.81560516357422,,,,,,,,,,,,,,,
877568,27.0,35.26917266845703,0.0187230239607743,5428.695883178711,-5.396578067541123,0.0003,3231.571044921875,0.2,-1.1920928955078125e-07,0.4837890625,0.055161677,4280,,,,,
878592,27.0,33.90000915527344,,,,,,,,,,,,,,,
879616,27.0,37.966651916503906,0.02148006586066913,6924.72297668457,-5.405993562936783,0.0003,4014.04833984375,0.2,0.0,0.479150390625,0.04751733,4290,,,,,
880640,27.0,38.631072998046875,,,,,,,,,,,,,,,
880640,,,,,,,,,,,,,336,627.9926068799999,430,2617,27.0
881664,27.0,37.32003402709961,0.0236649898259202,3926.9154525756835,-5.421681343019008,0.0003,1964.4952392578125,0.2,0.0,0.403271484375,0.041858993,4300,,,,,
882688,27.0,36.044151306152344,,,,,,,,,,,,,,,
883712,27.0,36.40850830078125,0.0272048060738598,4436.405934906006,-5.421144822239876,0.0003,2537.9658203125,0.2,0.0,0.340869140625,0.036422323,4310,,,,,
884736,27.0,39.69742965698242,,,,,,,,,,,,,,,
885760,27.0,37.91937255859375,0.030654816757305525,4963.427222442627,-5.400026638805866,0.0003,2852.24658203125,0.2,0.0,0.353955078125,0.05384277,4320,,,,,
886784,27.0,33.08225631713867,,,,,,,,,,,,,,,
887808,27.0,38.0435791015625,0.02443190567428246,4426.942021942139,-5.401638723909855,0.0003,2616.155029296875,0.2,-1.1920928955078125e-07,0.403564453125,0.051788792,4330,,,,,
888832,27.0,41.305564880371094,,,,,,,,,,,,,,,
889856,27.0,32.157066345214844,0.0180946495369426,5877.317939758301,-5.378691326081753,0.0003,3514.460693359375,0.2,5.960464477539063e-08,0.4716796875,0.050688997,4340,,,,,
890880,27.0,34.925315856933594,,,,,,,,,,,,,,,
891904,27.0,35.895626068115234,0.030679049550235503,4994.287080383301,-5.422203154861927,0.0003,2757.366943359375,0.2,0.0,0.32177734375,0.03444788,4350,,,,,
892928,27.0,32.677330017089844,,,,,,,,,,,,,,,
893952,27.0,31.28744125366211,0.03054373850900447,5444.42114868164,-5.435071963071823,0.0003,2845.67724609375,0.2,-1.1920928955078125e-07,0.51328125,0.05649239,4360,,,,,
894976,27.0,31.72085952758789,,,,,,,,,,,,,,,
896000,27.0,35.32703399658203,0.026077191693184433,4892.748079681396,-5.4604072496294975,0.0003,2231.6015625,0.2,-1.1920928955078125e-07,0.53935546875,0.059151053,4370,,,,,
897024,27.0,34.706363677978516,,,,,,,,,,,,,,,
898048,27.0,33.57686996459961,0.033592202453291975,4518.526070404053,-5.479802575707436,0.0003,2042.2900390625,0.2,5.960464477539063e-08,0.298876953125,0.033091217,4380,,,,,
899072,27.0,40.85558319091797,,,,,,,,,,,,,,,
900096,27.0,38.876739501953125,0.033884267176472346,4558.270344543457,-5.432841329276561,0.0003,2073.88525390625,0.2,0.0,0.49873046875,0.059998967,4390,,,,,
901120,27.0,40.51313018798828,,,,,,,,,,,,,,,
901120,,,,,,,,,,,,,336,599.83486136,440,2676,27.0
902144,27.0,36.78656768798828,0.032314084316021764,5591.539698791504,-5.448406107723713,0.0003,2072.52978515625,0.2,0.0,0.5435546875,0.063997686,4400,,,,,
903168,27.0,39.619205474853516,,,,,,,,,,,,,,,
904192,27.0,40.8657112121582,0.027979296106059336,4330.365185546875,-5.537189689278603,0.0003,2176.150146484375,0.2,1.1920928955078125e-07,0.46259765625,0.05809193,4410,,,,,
905216,27.0,36.41000747680664,,,,,,,,,,,,,,,
906240,27.0,38.81463623046875,0.03388719633512664,4696.972463989257,-5.540558812022209,0.0003,1571.4765625,0.2,1.1920928955078125e-07,0.311181640625,0.03522995,4420,,,,,
907264,27.0,36.20270919799805,,,,,,,,,,,,,,,
908288,27.0,35.91123580932617,0.02360409967805026,4847.992642211914,-5.516748294234276,0.0003,2782.69677734375,0.2,0.0,0.47646484375,0.053930268,4430,,,,,
909312,27.0,34.85947799682617,,,,,,,,,,,,,,,
910336,27.0,39.49839782714844,0.020863661743351258,4718.962384796143,-5.469540232419968,0.0003,2711.821533203125,0.2,0.0,0.481689453125,0.05011893,4440,,,,,
911360,27.0,43.31291961669922,,,,,,,,,,,,,,,
912384,27.0,38.861717224121094,0.02657564481778536,4640.719562530518,-5.48471062630415,0.0003,2370.4619140625,0.2,0.0,0.454150390625,0.055485375,4450,,,,,
913408,27.0,37.173980712890625,,,,,,,,,,,,,,,
914432,27.0,30.7689208984375,0.031607054188498296,5552.569619750977,-5.436091242730617,0.0003,1970.3260498046875,0.2,0.0,0.281884765625,0.026583264,4460,,,,,
915456,27.0,37.84046173095703,,,,,,,,,,,,,,,
916480,27.0,33.10543441772461,0.03588544534868561,4040.111235809326,-5.437496995925903,0.0003,2585.58642578125,0.2,0.0,0.3158203125,0.034222167,4470,,,,,
917504,27.0,31.22658920288086,,,,,,,,,,,,,,,
918528,27.0,32.70656967163086,0.021587509586242958,6059.201405334473,-5.457089227437973,0.0003,2123.71728515625,0.2,5.960464477539063e-08,0.5021484375,0.06172391,4480,,,,,
919552,27.0,38.59819030761719,,,,,,,,,,,,,,,
920576,27.0,30.678035736083984,0.018788856925675647,5451.496631622314,-5.441667845845222,0.0003,3058.311279296875,0.2,-2.384185791015625e-07,0.3875,0.04700335,4490,,,,,
921600,27.0,41.28779983520508,,,,,,,,,,,,,,,
921600,,,,,,,,,,,,,336,651.08566281,450,2736,27.0
922624,27.0,25.904388427734375,0.01726894726016326,4517.181212615967,-5.453983938694,0.0003,1793.26025390625,0.2,-1.1920928955078125e-07,0.36767578125,0.03973728,4500,,,,,
923648,27.0,29.28568458557129,,,,,,,,,,,,,,,
924672,27.0,39.968727111816406,0.027994698206020983,4111.030871582031,-5.4608196198940275,0.0003,1601.6549072265625,0.2,0.0,0.495947265625,0.05732506,4510,,,,,
925696,27.0,39.73619079589844,,,,,,,,,,,,,,,
926720,27.0,35.443363189697266,0.02567429062910378,5031.648750305176,-5.472376215457916,0.0003,2057.517822265625,0.2,1.1920928955078125e-07,0.40341796875,0.049827483,4520,,,,,
927744,27.0,40.44969177246094,,,,,,,,,,,,,,,
928768,27.0,33.758766174316406,0.025201963485596935,4443.862837982178,-5.477816425263882,0.0003,2170.793701171875,0.2,0.0,0.465478515625,0.05384838,4530,,,,,
929792,27.0,33.45171356201172,,,,,,,,,,,,,,,
930816,27.0,38.371971130371094,0.013887372858152957,4709.430374908447,-5.453485663235187,0.0003,2628.138671875,0.2,0.0,0.44365234375,0.04702374,4540,,,,,
931840,27.0,42.8779411315918,,,,,,,,,,,,,,,
932864,27.0,37.36058044433594,0.03521860453765839,4583.4465034484865,-5.426529365777969,0.0003,2333.839599609375,0.2,0.0,0.332373046875,0.034540553,4550,,,,,
933888,27.0,35.364776611328125,,,,,,,,,,,,,,,
934912,27.0,37.315223693847656,0.034461083782662175,4971.65373840332,-5.397292147576809,0.0003,1970.444580078125,0.2,0.0,0.436279296875,0.050224427,4560,,,,,
935936,27.0,36.26057815551758,,,,,,,,,,,,,,,
936960,27.0,32.35948944091797,0.022215840400895102,5925.1601860046385,-5.389140459895134,0.0003,2942.099853515625,0.2,5.960464477539063e-08,0.43828125,0.047810417,4570,,,,,
937984,27.0,37.59000015258789,,,,,,,,,,,,,,,
939008,27.0,29.348960876464844,0.04009308304666774,6052.9240669250485,-5.374075131118298,0.0003,2314.44287109375,0.2,5.960464477539063e-08,0.497216796875,0.057786383,4580,,,,,
940032,27.0,30.608707427978516,,,,,,,,,,,,,,,
941056,27.0,36.77528762817383,0.026446828628104414,5655.294565582275,-5.402020499110222,0.0003,2694.33203125,0.2,5.960464477539063e-08,0.387646484375,0.040071003,4590,,,,,
942080,27.0,31.98190689086914,,,,,,,,,,,,,,,
942080,,,,,,,,,,,,,336,615.4516091999999,460,2796,27.0
943104,27.0,41.663612365722656,0.03135732148075476,5173.878340148925,-5.394952781498432,0.0003,2460.24267578125,0.2,0.0,0.4267578125,0.046332136,4600,,,,,
944128,27.0,35.33452606201172,,,,,,,,,,,,,,,
945152,27.0,39.18809509277344,0.021206218520819674,4940.966368865967,-5.349409374594688,0.0003,2284.800537109375,0.2,1.1920928955078125e-07,0.418603515625,0.04227514,4610,,,,,
