eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/n_updates,train/value_loss,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/explained_variance,train/entropy_loss,train/approx_kl,train/loss,train/clip_range,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations
53.870506286621094,236544,180.0,1150,19.26220084913075,-0.009281766487765708,0.009228515625,3e-05,0.0,-3.859616420790553,0.00443475,6.154414653778076,0.2,,,,,
52.08282470703125,237568,180.0,,,,,,,,,,,,,,,
54.524505615234375,238592,180.0,1160,20.725822668522596,-0.00919974094904319,0.005078125,3e-05,1.1920928955078125e-07,-3.842130573093891,0.0044694,11.351070404052734,0.2,,,,,
53.9629020690918,239616,180.0,,,,,,,,,,,,,,,
55.18305969238281,240640,180.0,1170,22.093807469308377,-0.010907307250090526,0.005712890625,3e-05,0.0,-3.831666541472077,0.0066337204,11.99090576171875,0.2,,,,,
54.408843994140625,241664,180.0,,,,,,,,,,,,,,,
55.495765686035156,242688,180.0,1180,21.203147308528422,-0.00920572931154311,0.006005859375,3e-05,0.0,-3.818218545988202,0.0034946913,11.27499008178711,0.2,,,,,
57.415069580078125,243712,180.0,,,,,,,,,,,,,,,
61.02541732788086,244736,180.0,1190,21.82368572205305,-0.012086840423944523,0.0076171875,3e-05,0.0,-3.7952237032353877,0.008327084,12.031221389770508,0.2,,,,,
57.118953704833984,245760,180.0,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,296,53.42406176,180.0,828,120
58.95571517944336,246784,180.0,1200,21.689977841824295,-0.008693672335357405,0.007421875,3e-05,5.960464477539063e-08,-3.773669167235494,0.0042766184,15.49621868133545,0.2,,,,,
59.800594329833984,247808,180.0,,,,,,,,,,,,,,,
56.02968215942383,248832,180.0,1210,21.23572568818927,-0.010545870960777392,0.015771484375,3e-05,0.0,-3.768063094839454,0.005400886,22.127012252807617,0.2,,,,,
54.442047119140625,249856,180.0,,,,,,,,,,,,,,,
61.62358856201172,250880,180.0,1220,22.500019083172084,-0.011805727969840519,0.021142578125,3e-05,0.0,-3.7643254563212394,0.0073245214,4.998467445373535,0.2,,,,,
58.51734161376953,251904,180.0,,,,,,,,,,,,,,,
59.14479064941406,252928,180.0,1230,18.44831250756979,-0.010669706131739076,0.00576171875,3e-05,0.0,-3.7650158166885377,0.0062569063,18.804981231689453,0.2,,,,,
64.54550170898438,253952,180.0,,,,,,,,,,,,,,,
59.97509002685547,254976,180.0,1240,17.047699777036904,-0.009502186565805459,0.00888671875,3e-05,0.0,-3.7717778526246546,0.0045077135,6.125930309295654,0.2,,,,,
58.62436294555664,256000,180.0,,,,,,,,,,,,,,,
60.071258544921875,257024,180.0,1250,24.72206369936466,-0.009734164732071804,0.0056640625,3e-05,0.0,-3.7740360207855703,0.0049767727,22.80923843383789,0.2,,,,,
60.337562561035156,258048,180.0,,,,,,,,,,,,,,,
60.138816833496094,259072,180.0,1260,20.770372527837754,-0.006029102464890457,0.00537109375,3e-05,0.0,-3.7631476443260907,0.003139742,26.297752380371094,0.2,,,,,
56.567108154296875,260096,180.0,,,,,,,,,,,,,,,
63.25335693359375,261120,180.0,1270,20.96223516315222,-0.009357876840294922,0.00859375,3e-05,0.0,-3.749138683080673,0.0053525735,16.27081298828125,0.2,,,,,
60.41944122314453,262144,180.0,,,,,,,,,,,,,,,
65.17269897460938,263168,180.0,1280,22.241339629888536,-0.010135881301539484,0.024755859375,3e-05,0.0,-3.723544494435191,0.006645066,21.587139129638672,0.2,,,,,
60.87672424316406,264192,180.0,,,,,,,,,,,,,,,
59.5360221862793,265216,180.0,1290,19.206184868514537,-0.008087616788543528,0.0078125,3e-05,0.0,-3.7002915374934675,0.0029789105,14.36192798614502,0.2,,,,,
64.57901763916016,266240,180.0,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,297,60.977893650000006,180.0,895,130
64.82051849365234,267264,180.0,1300,20.915472059696913,-0.010305128923937446,0.010888671875,3e-05,0.0,-3.704112001881003,0.0058322577,9.980920791625977,0.2,,,,,
63.87970733642578,268288,180.0,,,,,,,,,,,,,,,
61.52714538574219,269312,180.0,1310,19.712267400324343,-0.008960838606435572,0.00859375,3e-05,-2.384185791015625e-07,-3.7126733753830194,0.004436479,9.665983200073242,0.2,,,,,
63.150230407714844,270336,180.0,,,,,,,,,,,,,,,
62.611629486083984,271360,180.0,1320,20.12561702057719,-0.00980276745322044,0.00810546875,3e-05,-1.1920928955078125e-07,-3.7165460351854565,0.005170098,7.976968765258789,0.2,,,,,
62.091468811035156,272384,180.0,,,,,,,,,,,,,,,
64.07620239257812,273408,180.0,1330,20.851563966274263,-0.008432146284394548,0.00712890625,3e-05,0.0,-3.712969224527478,0.004615207,6.73334264755249,0.2,,,,,
65.560302734375,274432,180.0,,,,,,,,,,,,,,,
61.968536376953125,275456,180.0,1340,20.95632484257221,-0.011939859831909417,0.0197265625,3e-05,-1.1920928955078125e-07,-3.7074650481343268,0.0060379026,10.384683609008789,0.2,,,,,
61.871788024902344,276480,180.0,,,,,,,,,,,,,,,
72.1910629272461,277504,180.0,1350,20.670080347359182,-0.008344554156428785,0.0068359375,3e-05,0.0,-3.6982158068567514,0.004837993,7.727694988250732,0.2,,,,,
66.63150787353516,278528,180.0,,,,,,,,,,,,,,,
68.29405212402344,279552,180.0,1360,22.547634990513323,-0.009924269000475761,0.015283203125,3e-05,-1.1920928955078125e-07,-3.690772232785821,0.00491294,18.569995880126953,0.2,,,,,
69.37214660644531,280576,180.0,,,,,,,,,,,,,,,
69.66506958007812,281600,180.0,1370,20.031782974302768,-0.00998122441014857,0.00458984375,3e-05,-1.1920928955078125e-07,-3.6794405966997146,0.0071370103,23.703659057617188,0.2,,,,,
70.23451232910156,282624,180.0,,,,,,,,,,,,,,,
70.70755004882812,283648,180.0,1380,22.88168905749917,-0.009190418756043072,0.009326171875,3e-05,5.960464477539063e-08,-3.6531323693692683,0.004894547,10.867448806762695,0.2,,,,,
64.17021179199219,284672,180.0,,,,,,,,,,,,,,,
69.48004150390625,285696,180.0,1390,20.752841136604548,-0.007766436319434434,0.009130859375,3e-05,0.0,-3.6360822338610888,0.0040017413,14.823124885559082,0.2,,,,,
72.35708618164062,286720,180.0,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,297,65.9340165,180.0,962,140
65.92408752441406,287744,180.0,1400,21.20546302497387,-0.008165607897899463,0.005126953125,3e-05,0.0,-3.635955686122179,0.0049436586,7.545125961303711,0.2,,,,,
69.16230773925781,288768,180.0,,,,,,,,,,,,,,,
70.39816284179688,289792,180.0,1410,21.252687618136406,-0.009005606143182377,0.005078125,3e-05,0.0,-3.645358380675316,0.0050508603,13.783557891845703,0.2,,,,,
64.94380950927734,290816,180.0,,,,,,,,,,,,,,,
67.99742889404297,291840,180.0,1420,20.105787745118143,-0.0061994383479031965,0.004638671875,3e-05,-1.1920928955078125e-07,-3.6478480715304613,0.0037931758,7.9930739402771,0.2,,,,,
69.88357543945312,292864,180.0,,,,,,,,,,,,,,,
73.19221496582031,293888,180.0,1430,21.68218068704009,-0.00927829452957667,0.008154296875,3e-05,0.0,-3.6487348798662422,0.0063882675,18.12934684753418,0.2,,,,,
73.32369232177734,294912,180.0,,,,,,,,,,,,,,,
69.0661392211914,295936,180.0,1440,19.155411735922097,-0.008173877234003157,0.003515625,3e-05,0.0,-3.646357947587967,0.00720575,11.346078872680664,0.2,,,,,
68.50750732421875,296960,180.0,,,,,,,,,,,,,,,
69.21443939208984,297984,180.0,1450,22.29887037873268,-0.005545737221473246,0.00322265625,3e-05,0.0,-3.636056226864457,0.003127369,19.057838439941406,0.2,,,,,
70.49063110351562,299008,180.0,,,,,,,,,,,,,,,
71.81501007080078,300032,180.0,1460,22.356111405044793,-0.009810008918793755,0.0134765625,3e-05,0.0,-3.626124581694603,0.006964719,17.594173431396484,0.2,,,,,
71.39391326904297,301056,180.0,,,,,,,,,,,,,,,
72.58018493652344,302080,180.0,1470,18.910684610158206,-0.008291393701802008,0.0125,3e-05,0.0,-3.618373576924205,0.0058657653,15.655533790588379,0.2,,,,,
71.2548599243164,303104,180.0,,,,,,,,,,,,,,,
73.90347290039062,304128,180.0,1480,21.785887125879526,-0.0059060872525151355,0.008203125,3e-05,1.7881393432617188e-07,-3.6127860456705094,0.00371967,14.793219566345215,0.2,,,,,
66.31150817871094,305152,180.0,,,,,,,,,,,,,,,
71.55241394042969,306176,180.0,1490,20.65336797386408,-0.006045657692448003,0.002685546875,3e-05,0.0,-3.6018872022628785,0.0029130478,10.584419250488281,0.2,,,,,
72.81925964355469,307200,180.0,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,298,72.39879059,180.0,1030,150
76.57638549804688,308224,180.0,1500,20.16705569177866,-0.01087556796046556,0.01328125,3e-05,0.0,-3.597945470735431,0.0065242536,9.984281539916992,0.2,,,,,
75.79603576660156,309248,180.0,,,,,,,,,,,,,,,
73.519287109375,310272,180.0,1510,20.78897695764899,-0.0067681908993108665,0.008447265625,3e-05,0.0,-3.600780576094985,0.004053652,7.994129657745361,0.2,,,,,
73.14717102050781,311296,180.0,,,,,,,,,,,,,,,
71.849853515625,312320,180.0,1520,21.400778701156376,-0.010836634142469848,0.01318359375,3e-05,-1.1920928955078125e-07,-3.6020689379423856,0.0060037887,11.19383716583252,0.2,,,,,
74.62234497070312,313344,180.0,,,,,,,,,,,,,,,
71.48615264892578,314368,180.0,1530,19.434722055494785,-0.009007539649974205,0.0048828125,3e-05,0.0,-3.608900806680322,0.0065710973,20.18587303161621,0.2,,,,,
74.2005615234375,315392,180.0,,,,,,,,,,,,,,,
76.68599700927734,316416,180.0,1540,20.883242439478636,-0.009095575813989853,0.006005859375,3e-05,0.0,-3.6134805761277677,0.005505571,25.382911682128906,0.2,,,,,
78.57540130615234,317440,180.0,,,,,,,,,,,,,,,
71.7195816040039,318464,180.0,1550,21.469575901329517,-0.00866898618041887,0.00888671875,3e-05,0.0,-3.607395074144006,0.005506201,5.209158420562744,0.2,,,,,
78.4769287109375,319488,180.0,,,,,,,,,,,,,,,
77.49299621582031,320512,180.0,1560,20.116400852799416,-0.00846677836671006,0.011279296875,3e-05,0.0,-3.593484877049923,0.005600473,14.099513053894043,0.2,,,,,
77.60888671875,321536,180.0,,,,,,,,,,,,,,,
75.30096435546875,322560,180.0,1570,22.210810559242965,-0.0068309058198792625,0.005029296875,3e-05,0.0,-3.5873401198536157,0.005823113,11.448153495788574,0.2,,,,,
75.99227905273438,323584,180.0,,,,,,,,,,,,,,,
75.41844177246094,324608,180.0,1580,21.601510450989007,-0.005454104967611784,0.00888671875,3e-05,-1.1920928955078125e-07,-3.5853570498526097,0.004418451,6.247201442718506,0.2,,,,,
71.91266632080078,325632,180.0,,,,,,,,,,,,,,,
79.93620300292969,326656,180.0,1590,22.985305707901716,-0.0061116481469071,0.004833984375,3e-05,0.0,-3.5878556918352844,0.003698629,23.483131408691406,0.2,,,,,
74.15264129638672,327680,180.0,,,,,,,,,,,,,,,
,327680,,,,,,,,,,,,298,76.01494124999999,180.0,1097,160
75.03868103027344,328704,180.0,1600,20.1925478823483,-0.00954228656810301,0.016796875,3e-05,0.0,-3.5865946013480423,0.0069573103,11.911773681640625,0.2,,,,,
80.13494873046875,329728,180.0,,,,,,,,,,,,,,,
80.2716064453125,330752,180.0,1610,19.933946593105794,-0.009852572911040625,0.006982421875,3e-05,0.0,-3.5790158636868,0.008078548,19.096384048461914,0.2,,,,,
81.13861083984375,331776,180.0,,,,,,,,,,,,,,,
80.04022216796875,332800,180.0,1620,23.432495278865098,-0.006057879644504283,0.004345703125,3e-05,0.0,-3.571453199908137,0.0039416766,13.63806438446045,0.2,,,,,
80.69486999511719,333824,180.0,,,,,,,,,,,,,,,
83.29331970214844,334848,180.0,1630,19.30855646952987,-0.006765791052021086,0.009619140625,3e-05,0.0,-3.567422481253743,0.0052109715,11.101659774780273,0.2,,,,,
79.80857849121094,335872,180.0,,,,,,,,,,,,,,,
77.87525939941406,336896,180.0,1640,19.8166280426085,-0.005028882254555356,0.001708984375,3e-05,1.7881393432617188e-07,-3.5550738506019117,0.0041451566,20.996925354003906,0.2,,,,,
80.42521667480469,337920,180.0,,,,,,,,,,,,,,,
79.2222900390625,338944,180.0,1650,23.534246072918176,-0.008058176713711873,0.013720703125,3e-05,-1.1920928955078125e-07,-3.5512019295245407,0.0058296816,13.794885635375977,0.2,,,,,
81.89787292480469,339968,180.0,,,,,,,,,,,,,,,
82.54991149902344,340992,180.0,1660,21.981182711571456,-0.006668106883444125,0.007958984375,3e-05,0.0,-3.5532060112804174,0.005058907,16.760501861572266,0.2,,,,,
75.53803253173828,342016,180.0,,,,,,,,,,,,,,,
81.41374206542969,343040,180.0,1670,20.184650226682425,-0.0062138768364093265,0.00439453125,3e-05,0.0,-3.5482904125005006,0.004535366,15.69337272644043,0.2,,,,,
78.8463134765625,344064,180.0,,,,,,,,,,,,,,,
80.0703353881836,345088,180.0,1680,21.34321929588914,-0.005652162833939656,0.0052734375,3e-05,0.0,-3.543676008284092,0.0035472228,20.152036666870117,0.2,,,,,
79.74336242675781,346112,180.0,,,,,,,,,,,,,,,
79.042236328125,347136,180.0,1690,22.55568111091852,-0.007148584772221511,0.0107421875,3e-05,0.0,-3.547118727490306,0.004761135,17.478466033935547,0.2,,,,,
79.77693176269531,348160,180.0,,,,,,,,,,,,,,,
,348160,,,,,,,,,,,,299,79.15532039,180.0,1163,170
81.51039123535156,349184,180.0,1700,19.973971313983203,-0.00744683557022654,0.0123046875,3e-05,0.0,-3.5477682914584876,0.004357787,13.083285331726074,0.2,,,,,
79.43309020996094,350208,180.0,,,,,,,,,,,,,,,
80.71444702148438,351232,180.0,1710,19.976366935670377,-0.007451319234496623,0.012744140625,3e-05,0.0,-3.546933303773403,0.005103916,7.792858600616455,0.2,,,,,
81.12722778320312,352256,180.0,,,,,,,,,,,,,,,
81.83125305175781,353280,180.0,1720,21.526461837440728,-0.005841951258844347,0.003125,3e-05,0.0,-3.5399284552782775,0.003985494,21.467737197875977,0.2,,,,,
81.6987533569336,354304,180.0,,,,,,,,,,,,,,,
80.4491195678711,355328,180.0,1730,22.48145103380084,-0.010854695658781565,0.030419921875,3e-05,0.0,-3.533579969406128,0.0073200264,17.102567672729492,0.2,,,,,
80.94281768798828,356352,180.0,,,,,,,,,,,,,,,
81.77687072753906,357376,180.0,1740,21.249740593135357,-0.008013238311104943,0.0138671875,3e-05,-1.1920928955078125e-07,-3.5300140526145696,0.0058367383,8.328429222106934,0.2,,,,,
84.22450256347656,358400,180.0,,,,,,,,,,,,,,,
80.37067413330078,359424,180.0,1750,21.350681606680155,-0.005504810877755517,0.004443359375,3e-05,-1.1920928955078125e-07,-3.5328607231378557,0.0045252796,23.015064239501953,0.2,,,,,
82.67642211914062,360448,180.0,,,,,,,,,,,,,,,
82.09548950195312,361472,180.0,1760,20.48216892108321,-0.006306951605802169,0.005126953125,3e-05,0.0,-3.5356015294790266,0.0041716024,18.744136810302734,0.2,,,,,
83.3797607421875,362496,180.0,,,,,,,,,,,,,,,
82.63508605957031,363520,180.0,1770,19.23241561278701,-0.00635238040558761,0.005712890625,3e-05,1.7881393432617188e-07,-3.531477502733469,0.0052323146,10.41905403137207,0.2,,,,,
82.28544616699219,364544,180.0,,,,,,,,,,,,,,,
79.88043212890625,365568,180.0,1780,21.18934396058321,-0.007777957529833656,0.01806640625,3e-05,0.0,-3.5338083039969206,0.0042539695,9.765120506286621,0.2,,,,,
79.0958251953125,366592,180.0,,,,,,,,,,,,,,,
81.3539047241211,367616,180.0,1790,19.20481507629156,-0.00960384041245561,0.0119140625,3e-05,1.1920928955078125e-07,-3.53062149733305,0.007939267,6.587194442749023,0.2,,,,,
85.15589141845703,368640,180.0,,,,,,,,,,,,,,,
,368640,,,,,,,,,,,,299,80.87063995999999,180.0,1230,180
83.01986694335938,369664,180.0,1800,21.344509365409614,-0.00751339788439509,0.006396484375,3e-05,0.0,-3.52395772524178,0.0056287153,6.876378059387207,0.2,,,,,
83.65620422363281,370688,180.0,,,,,,,,,,,,,,,
83.33030700683594,371712,180.0,1810,23.385347221791744,-0.008669010913945386,0.01083984375,3e-05,0.0,-3.526331600546837,0.00627714,8.288507461547852,0.2,,,,,
83.93356323242188,372736,180.0,,,,,,,,,,,,,,,
84.69015502929688,373760,180.0,1820,19.16466687992215,-0.0056117190484656024,0.001171875,3e-05,-1.1920928955078125e-07,-3.5262724194675683,0.005169444,11.776468276977539,0.2,,,,,
81.32737731933594,374784,180.0,,,,,,,,,,,,,,,
82.9148941040039,375808,180.0,1830,20.9330405138433,-0.007522644566779491,0.009228515625,3e-05,0.0,-3.519972564280033,0.0056341565,7.853795528411865,0.2,,,,,
80.88603210449219,376832,180.0,,,,,,,,,,,,,,,
81.29364013671875,377856,180.0,1840,19.0372308626771,-0.0074891155579280165,0.00556640625,3e-05,-1.1920928955078125e-07,-3.5194644261151553,0.0053526983,11.876507759094238,0.2,,,,,
82.32691955566406,378880,180.0,,,,,,,,,,,,,,,
82.41677856445312,379904,180.0,1850,22.40632809624076,-0.006411194755492034,0.004248046875,3e-05,-1.1920928955078125e-07,-3.520083250105381,0.0041948985,9.917743682861328,0.2,,,,,
84.97126770019531,380928,180.0,,,,,,,,,,,,,,,
81.79939270019531,381952,180.0,1860,23.172781559824944,-0.005215663876879262,0.00439453125,3e-05,0.0,-3.5204713862389325,0.0038740044,23.097450256347656,0.2,,,,,
79.88243865966797,382976,180.0,,,,,,,,,,,,,,,
84.32697296142578,384000,180.0,1870,20.658621019870044,-0.004894285629779916,0.0025390625,3e-05,-1.1920928955078125e-07,-3.514256176352501,0.004643921,12.758994102478027,0.2,,,,,
82.70170593261719,385024,180.0,,,,,,,,,,,,,,,
83.18792724609375,386048,180.0,1880,20.050915335863827,-0.010044870877209178,0.012841796875,3e-05,0.0,-3.5106319312006233,0.0075449273,22.799833297729492,0.2,,,,,
82.76947784423828,387072,180.0,,,,,,,,,,,,,,,
82.08122253417969,388096,180.0,1890,22.427750688046217,-0.005960029036214109,0.00693359375,3e-05,1.7881393432617188e-07,-3.5150894545018674,0.004650852,16.761463165283203,0.2,,,,,
82.7974853515625,389120,180.0,,,,,,,,,,,,,,,
,389120,,,,,,,,,,,,300,83.16781085999999,180.0,1296,190
84.63581848144531,390144,180.0,1900,19.898569418489934,-0.008661590914562112,0.009521484375,3e-05,0.0,-3.5177334204316137,0.007343309,10.752068519592285,0.2,,,,,
85.54105377197266,391168,180.0,,,,,,,,,,,,,,,
80.77386474609375,392192,180.0,1910,21.695525315403938,-0.004037663324561435,0.004296875,3e-05,0.0,-3.5190744545310735,0.0031596588,17.169700622558594,0.2,,,,,
84.68144226074219,393216,180.0,,,,,,,,,,,,,,,
85.48779296875,394240,180.0,1920,21.1600860722363,-0.005902320046880049,0.007421875,3e-05,-1.1920928955078125e-07,-3.517661575973034,0.0037385235,12.068296432495117,0.2,,,,,
84.37075805664062,395264,180.0,,,,,,,,,,,,,,,
81.00251007080078,396288,180.0,1930,20.448124837875366,-0.007287713098048698,0.012744140625,3e-05,1.7881393432617188e-07,-3.5197753623127936,0.005097869,23.765243530273438,0.2,,,,,
85.74644470214844,397312,180.0,,,,,,,,,,,,,,,
85.57591247558594,398336,180.0,1940,22.514722637832165,-0.006604663473626715,0.009033203125,3e-05,0.0,-3.5117124263197184,0.0042054094,6.901371479034424,0.2,,,,,
87.45179748535156,399360,180.0,,,,,,,,,,,,,,,
86.28994750976562,400384,180.0,1950,21.540211461484432,-0.007300621481772396,0.005859375,3e-05,-1.1920928955078125e-07,-3.506114652007818,0.00557493,17.118457794189453,0.2,,,,,
83.39785766601562,401408,180.0,,,,,,,,,,,,,,,
86.10357666015625,402432,180.0,1960,22.42811580002308,-0.005557093733659713,0.001708984375,3e-05,0.0,-3.5059635918587446,0.004351271,19.292877197265625,0.2,,,,,
86.46600341796875,403456,180.0,,,,,,,,,,,,,,,
83.60102844238281,404480,180.0,1970,21.053139945119618,-0.0061494419467635454,0.0025390625,3e-05,1.1920928955078125e-07,-3.510592073202133,0.0048773168,18.419374465942383,0.2,,,,,
84.840087890625,405504,180.0,,,,,,,,,,,,,,,
86.62933349609375,406528,180.0,1980,21.428328497707845,-0.005399068263795925,0.00537109375,3e-05,1.7881393432617188e-07,-3.509635753184557,0.0037530884,12.217395782470703,0.2,,,,,
84.70540618896484,407552,180.0,,,,,,,,,,,,,,,
86.35250854492188,408576,180.0,1990,20.410376726835967,-0.008085887446941342,0.0203125,3e-05,0.0,-3.503878275677562,0.006034122,8.272313117980957,0.2,,,,,
85.02361297607422,409600,180.0,,,,,,,,,,,,,,,
,409600,,,,,,,,,,,,300,84.04895425,180.0,1362,200
88.9417953491211,410624,180.0,2000,18.679498557001352,-0.005448019596951781,0.00771484375,3e-05,-2.384185791015625e-07,-3.503122216835618,0.004175422,10.415252685546875,0.2,,,,,
87.38250732421875,411648,180.0,,,,,,,,,,,,,,,
87.67980194091797,412672,180.0,2010,20.378637953847647,-0.005994046683917986,0.009228515625,3e-05,0.0,-3.5034138802438974,0.004761592,22.099733352661133,0.2,,,,,
84.17958068847656,413696,180.0,,,,,,,,,,,,,,,
86.8179931640625,414720,180.0,2020,22.166372472792865,-0.008603530906111701,0.01298828125,3e-05,5.960464477539063e-08,-3.5019052881747483,0.0075214775,19.565059661865234,0.2,,,,,
86.73078918457031,415744,180.0,,,,,,,,,,,,,,,
88.5556869506836,416768,180.0,2030,21.35814641714096,-0.003926261662854813,0.001904296875,3e-05,0.0,-3.499819330498576,0.0032995578,16.52531623840332,0.2,,,,,
87.95538330078125,417792,180.0,,,,,,,,,,,,,,,
88.06438446044922,418816,180.0,2040,21.710869919508696,-0.006921917771251174,0.005908203125,3e-05,0.0,-3.498060995340347,0.004915891,23.496980667114258,0.2,,,,,
87.26844787597656,419840,180.0,,,,,,,,,,,,,,,
86.50636291503906,420864,180.0,2050,22.76209304407239,-0.0071008903272741005,0.014794921875,3e-05,0.0,-3.5004167459905147,0.0052822935,17.907737731933594,0.2,,,,,
86.59929656982422,421888,180.0,,,,,,,,,,,,,,,
88.35508728027344,422912,180.0,2060,22.49652466997504,-0.005525665182358352,0.013330078125,3e-05,-1.1920928955078125e-07,-3.5034383453428743,0.0044973018,26.037282943725586,0.2,,,,,
88.47882080078125,423936,180.0,,,,,,,,,,,,,,,
86.9743423461914,424960,180.0,2070,20.741322211921215,-0.003520760988612892,0.001171875,3e-05,0.0,-3.502662494778633,0.0027345382,13.19973373413086,0.2,,,,,
86.31663513183594,425984,180.0,,,,,,,,,,,,,,,
89.6651611328125,427008,180.0,2080,20.809781791269778,-0.007718441044562496,0.013037109375,3e-05,1.1920928955078125e-07,-3.498405409231782,0.0066371956,12.907633781433105,0.2,,,,,
87.3033447265625,428032,180.0,,,,,,,,,,,,,,,
87.87503051757812,429056,180.0,2090,21.894026867300273,-0.005665023279652815,0.00771484375,3e-05,0.0,-3.49210206232965,0.004638197,24.03854751586914,0.2,,,,,
87.58457946777344,430080,180.0,,,,,,,,,,,,,,,
,430080,,,,,,,,,,,,300,87.88810826999998,180.0,1429,210
88.92242431640625,431104,180.0,2100,19.851095959544182,-0.007367405264085391,0.009326171875,3e-05,0.0,-3.488135839998722,0.0064622965,5.842156887054443,0.2,,,,,
86.83377075195312,432128,180.0,,,,,,,,,,,,,,,
88.04710388183594,433152,180.0,2110,20.80722206905484,-0.0076047662929340735,0.0087890625,3e-05,-2.384185791015625e-07,-3.481610159575939,0.006905509,29.56804084777832,0.2,,,,,
83.80793762207031,434176,180.0,,,,,,,,,,,,,,,
87.27750396728516,435200,180.0,2120,20.62224858701229,-0.005935842861799756,0.00478515625,3e-05,0.0,-3.4775047786533833,0.0042553507,18.154428482055664,0.2,,,,,
88.11096954345703,436224,180.0,,,,,,,,,,,,,,,
88.87934875488281,437248,180.0,2130,20.667322950065135,-0.004570626306667691,0.00078125,3e-05,0.0,-3.479197247326374,0.0035978071,24.101825714111328,0.2,,,,,
86.86568450927734,438272,180.0,,,,,,,,,,,,,,,
90.3573226928711,439296,180.0,2140,21.764319704473017,-0.005116466284562193,0.001953125,3e-05,0.0,-3.478893870487809,0.0052002375,14.716127395629883,0.2,,,,,
91.45067596435547,440320,180.0,,,,,,,,,,,,,,,
89.6851806640625,441344,180.0,2150,19.61823310405016,-0.007888527062459617,0.015234375,3e-05,-1.1920928955078125e-07,-3.4835675705224274,0.006690063,12.00334644317627,0.2,,,,,
87.41190338134766,442368,180.0,,,,,,,,,,,,,,,
88.81053161621094,443392,180.0,2160,19.447087850421667,-0.0036440288238736686,0.0056640625,3e-05,1.1920928955078125e-07,-3.485161252692342,0.0038054385,11.664294242858887,0.2,,,,,
88.37690734863281,444416,180.0,,,,,,,,,,,,,,,
89.30514526367188,445440,180.0,2170,20.970017056167126,-0.008108361382619477,0.020556640625,3e-05,0.0,-3.4838245186954735,0.0063147093,22.39253044128418,0.2,,,,,
87.83061218261719,446464,180.0,,,,,,,,,,,,,,,
88.28681182861328,447488,180.0,2180,21.27791821807623,-0.0063925066875526685,0.003759765625,3e-05,0.0,-3.476350900903344,0.0063992413,15.954707145690918,0.2,,,,,
90.41204833984375,448512,180.0,,,,,,,,,,,,,,,
88.28668975830078,449536,180.0,2190,18.785447300970553,-0.0054933029165113115,0.0064453125,3e-05,-2.384185791015625e-07,-3.469117333739996,0.0041431505,13.994948387145996,0.2,,,,,
88.99602508544922,450560,180.0,,,,,,,,,,,,,,,
,450560,,,,,,,,,,,,301,88.72863944000001,180.0,1495,220
87.02687072753906,451584,180.0,2200,21.318221574276684,-0.006902270059981674,0.014404296875,3e-05,0.0,-3.465945428609848,0.005429431,18.956544876098633,0.2,,,,,
88.80795288085938,452608,180.0,,,,,,,,,,,,,,,
89.73664855957031,453632,180.0,2210,19.326648165285587,-0.005310688579265843,0.005810546875,3e-05,0.0,-3.464754693955183,0.0040993616,15.473755836486816,0.2,,,,,
90.11404418945312,454656,180.0,,,,,,,,,,,,,,,
88.57386779785156,455680,180.0,2220,20.563756753504276,-0.0055671775800874455,0.007080078125,3e-05,0.0,-3.4660480059683323,0.0046180794,9.046477317810059,0.2,,,,,
88.20369720458984,456704,180.0,,,,,,,,,,,,,,,
88.67733001708984,457728,180.0,2230,20.78145574554801,-0.008232245079125278,0.00810546875,3e-05,0.0,-3.4668222524225714,0.006632748,20.643529891967773,0.2,,,,,
88.07743835449219,458752,180.0,,,,,,,,,,,,,,,
90.52212524414062,459776,180.0,2240,18.85819629430771,-0.00835469571975409,0.02578125,3e-05,0.0,-3.463993728160858,0.0070150015,8.505453109741211,0.2,,,,,
90.2679443359375,460800,180.0,,,,,,,,,,,,,,,
89.18584442138672,461824,180.0,2250,20.45747985392809,-0.006730354203318712,0.0103515625,3e-05,1.7881393432617188e-07,-3.4599136121571066,0.0048342072,10.016878128051758,0.2,,,,,
87.56398010253906,462848,180.0,,,,,,,,,,,,,,,
89.85624694824219,463872,180.0,2260,22.612048166245224,-0.0033120082338427893,0.001513671875,3e-05,0.0,-3.4594750445336104,0.002433808,31.877225875854492,0.2,,,,,
88.77565002441406,464896,180.0,,,,,,,,,,,,,,,
89.78352355957031,465920,180.0,2270,20.291400559991597,-0.0058740617037983615,0.010498046875,3e-05,0.0,-3.463758298009634,0.005279304,22.997739791870117,0.2,,,,,
88.33831787109375,466944,180.0,,,,,,,,,,,,,,,
92.1916275024414,467968,180.0,2280,21.081218066066505,-0.003158638941022218,0.000439453125,3e-05,-1.1920928955078125e-07,-3.4635503109544516,0.0041693468,10.57457447052002,0.2,,,,,
89.84931945800781,468992,180.0,,,,,,,,,,,,,,,
