time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/explained_variance,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/clip_range,train/loss,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/time_elapsed
455680,180.0,25.413801193237305,-0.031073870903492208,-0.27279509223299103,2.425091,-0.45529258251190186,2220,0.515625,0.003,6.696868535224349,0.2,0.5165646076202393,,,,,
456704,180.0,25.135570526123047,,,,,,,,,,,,,,,
457728,180.0,13.324188232421875,0.03164339623326669,-0.07459625831379527,0.396557,0.00943523645401001,2230,0.174853515625,0.003,6.260799282649532,0.2,19.798938751220703,,,,,
458752,180.0,8.896076202392578,,,,,,,,,,,,,,,
459776,180.0,11.04864501953125,0.011532403427190729,-0.09704897723131581,0.14014953,-0.0034788846969604492,2240,0.06279296875,0.003,2.8206630580476486,0.2,0.22308260202407837,,,,,
460800,180.0,13.409263610839844,,,,,,,,,,,,,,,
461824,180.0,20.277637481689453,-0.007197196575907583,-0.3902360705193132,0.06276204,3.534555435180664e-05,2250,0.187548828125,0.003,2.1627975996641906,0.2,1.62978196144104,,,,,
462848,180.0,21.726160049438477,,,,,,,,,,,,,,,
463872,180.0,21.99166488647461,-0.015480382196983555,-0.6636436501052231,0.32630563,0.002384662628173828,2260,0.45634765625,0.003,2.1997084918664767,0.2,0.4613988399505615,,,,,
464896,180.0,24.172195434570312,,,,,,,,,,,,,,,
465920,180.0,28.135414123535156,-0.012921717137942323,-0.3602160618873313,1.5992324,0.15900832414627075,2270,0.411083984375,0.003,2.7857601990923286,0.2,4.958564281463623,,,,,
466944,180.0,26.77290153503418,,,,,,,,,,,,,,,
467968,180.0,28.404010772705078,0.008577867711210274,-0.6635494415648282,0.057298843,0.34525853395462036,2280,0.241357421875,0.003,2.69575117258355,0.2,4.454124927520752,,,,,
468992,180.0,29.312400817871094,,,,,,,,,,,,,,,
470016,180.0,31.585689544677734,-0.04836409373747301,-0.6041916189249605,1.3358371,0.5603139400482178,2290,0.607373046875,0.003,2.905092933238484,0.2,1.062876582145691,,,,,
471040,180.0,25.695642471313477,,,,,,,,,,,,,,,
471040,,,,,,,,,,,,,24.40801245,230,180.0,268,1757
472064,180.0,32.030609130859375,0.010586454686927028,-0.3251873811008409,0.10194199,0.6328270137310028,2300,0.200830078125,0.003,2.916487438301556,0.2,2.1263267993927,,,,,
473088,180.0,31.175975799560547,,,,,,,,,,,,,,,
474112,180.0,30.188640594482422,0.31168770879303337,-0.5692259681905852,0.1801195,0.7524123191833496,2310,0.560107421875,0.003,1.28099388539124,0.2,0.813669741153717,,,,,
475136,180.0,29.126649856567383,,,,,,,,,,,,,,,
476160,180.0,32.08564758300781,0.06370391159725841,-0.6119108769576996,0.6023287,0.662369579076767,2320,0.43310546875,0.003,2.615286739025032,0.2,1.7242662906646729,,,,,
477184,180.0,28.027515411376953,,,,,,,,,,,,,,,
478208,180.0,30.594432830810547,-0.007184427590254927,-0.5121581459417939,0.090658806,0.6286324262619019,2330,0.24189453125,0.003,2.6808356487890705,0.2,1.1707764863967896,,,,,
479232,180.0,30.34682273864746,,,,,,,,,,,,,,,
480256,180.0,26.897140502929688,0.021560597041207073,-0.5731473997235298,0.05755547,0.7303007245063782,2340,0.236572265625,0.003,2.085517677982716,0.2,0.500498354434967,,,,,
481280,180.0,27.40347671508789,,,,,,,,,,,,,,,
482304,180.0,27.635347366333008,-0.003052329623096739,-0.42577392973471434,0.05168926,0.37970829010009766,2350,0.172412109375,0.003,3.2306480120285412,0.2,3.8528034687042236,,,,,
483328,180.0,29.579946517944336,,,,,,,,,,,,,,,
484352,180.0,25.90554428100586,0.03163692499892932,-0.3511610855930485,0.04495462,0.5548004806041718,2360,0.205712890625,0.003,2.2577285581254727,0.2,1.3442466259002686,,,,,
485376,180.0,28.011028289794922,,,,,,,,,,,,,,,
486400,180.0,29.02989959716797,-0.0563279283553129,-0.6690812965855002,0.039503254,0.07822895050048828,2370,0.429248046875,0.003,3.4695389460539445,0.2,5.761422634124756,,,,,
487424,180.0,29.761016845703125,,,,,,,,,,,,,,,
488448,180.0,29.735931396484375,-0.008080801408596017,-0.4384106396464631,0.15461412,0.27725648880004883,2380,0.312646484375,0.003,4.499059330811724,0.2,0.931330680847168,,,,,
489472,180.0,24.780519485473633,,,,,,,,,,,,,,,
490496,180.0,24.724151611328125,0.042231288953917104,-0.4896655571414158,0.35624963,0.21932166814804077,2390,0.455078125,0.003,3.899251556186937,0.2,3.6046149730682373,,,,,
491520,180.0,24.30063247680664,,,,,,,,,,,,,,,
491520,,,,,,,,,,,,,28.897374619999997,240,180.0,267,1839
492544,180.0,28.088218688964844,0.011063129465765088,-0.6686266815755516,0.052317247,0.34113436937332153,2400,0.321533203125,0.003,3.003539999516215,0.2,1.668774127960205,,,,,
493568,180.0,28.628616333007812,,,,,,,,,,,,,,,
494592,180.0,31.592592239379883,0.024447435163892806,-0.8582131498493254,0.18212403,0.3199790120124817,2410,0.521435546875,0.003,1.9668220416839177,0.2,3.0458197593688965,,,,,
495616,180.0,30.824161529541016,,,,,,,,,,,,,,,
496640,180.0,27.841800689697266,0.013867037483214517,-0.8365599485579878,0.08682835,0.6179125010967255,2420,0.499267578125,0.003,2.8698944260542705,0.2,0.9556410908699036,,,,,
497664,180.0,28.525279998779297,,,,,,,,,,,,,,,
498688,180.0,28.664813995361328,0.038365274283569305,-0.8318025186657906,0.05969944,0.6806853115558624,2430,0.399267578125,0.003,1.5880813315656268,0.2,0.340204119682312,,,,,
499712,180.0,26.49067497253418,,,,,,,,,,,,,,,
500736,180.0,30.726762771606445,0.012267368942411849,-0.8818882704712451,0.026732985,0.7570238411426544,2440,0.330712890625,0.003,1.7354172685270897,0.2,0.4882028102874756,,,,,
501760,180.0,32.25287628173828,,,,,,,,,,,,,,,
502784,180.0,32.484771728515625,0.0073335360062628755,-0.7248538026586175,0.04664495,0.6199733912944794,2450,0.234619140625,0.003,2.427309344080277,0.2,0.5477473139762878,,,,,
503808,180.0,31.178817749023438,,,,,,,,,,,,,,,
504832,180.0,31.120311737060547,0.01779390572337434,-0.8694852497428656,0.03612443,0.4341825842857361,2460,0.255615234375,0.003,3.612074835126987,0.2,4.47338342666626,,,,,
505856,180.0,30.771942138671875,,,,,,,,,,,,,,,
506880,180.0,31.51007080078125,0.019501339840644505,-0.9564954964444041,0.057582807,0.46063870191574097,2470,0.315673828125,0.003,4.3601797628216445,0.2,4.082043170928955,,,,,
507904,180.0,29.293445587158203,,,,,,,,,,,,,,,
508928,180.0,28.47195053100586,-0.015200616668153089,-0.7494242462329567,0.13016582,0.30531781911849976,2480,0.38779296875,0.003,3.7796681037871167,0.2,0.5220301747322083,,,,,
509952,180.0,30.28607940673828,,,,,,,,,,,,,,,
510976,180.0,29.992862701416016,0.007351326559000881,-0.7470963026396931,0.030854946,0.45860904455184937,2490,0.278466796875,0.003,2.9909754256594168,0.2,1.4297024011611938,,,,,
512000,180.0,28.695220947265625,,,,,,,,,,,,,,,
512000,,,,,,,,,,,,,29.88160941,250,180.0,266,1921
513024,180.0,29.30425262451172,-0.022451077522418927,-0.5302754713688046,0.27250612,0.5271566212177277,2500,0.269775390625,0.003,2.9921302580391056,0.2,1.5334832668304443,,,,,
514048,180.0,31.4571590423584,,,,,,,,,,,,,,,
515072,180.0,30.814538955688477,-0.0026091772990184834,-0.722625971166417,0.40743896,0.5399614572525024,2510,0.431005859375,0.003,2.6254396126699246,0.2,4.917865753173828,,,,,
516096,180.0,31.34185028076172,,,,,,,,,,,,,,,
517120,180.0,29.377944946289062,0.02974966745132406,-0.6839334862772375,0.09701238,0.6383363306522369,2520,0.37958984375,0.003,2.1561276402801015,0.2,2.117229700088501,,,,,
518144,180.0,29.526166915893555,,,,,,,,,,,,,,,
519168,180.0,30.344621658325195,0.02435695541280438,-0.8928563694469631,0.06369285,0.7548034638166428,2530,0.460205078125,0.003,1.7269135618676956,0.2,1.999221682548523,,,,,
520192,180.0,29.557395935058594,,,,,,,,,,,,,,,
521216,180.0,29.57039451599121,0.021685194898600456,-0.8327746471855789,0.2341491,0.7414948642253876,2540,0.482958984375,0.003,1.4504119168606848,0.2,1.8849245309829712,,,,,
522240,180.0,29.69151496887207,,,,,,,,,,,,,,,
523264,180.0,29.75756072998047,-0.016535176651814254,-0.9445229098200798,0.03327722,0.30782628059387207,2550,0.385400390625,0.003,3.4207119192928075,0.2,1.2660075426101685,,,,,
524288,180.0,28.895183563232422,,,,,,,,,,,,,,,
525312,180.0,26.63536834716797,0.005819593243359122,-0.8948718529194594,0.56522137,0.5424405336380005,2560,0.355810546875,0.003,3.1606247849558713,0.2,4.243725299835205,,,,,
526336,180.0,27.676631927490234,,,,,,,,,,,,,,,
527360,180.0,28.990745544433594,0.010094343047967413,-0.8170262895524502,0.064534605,0.6342132687568665,2570,0.297314453125,0.003,1.3092645977115354,0.2,0.6778749227523804,,,,,
528384,180.0,28.366533279418945,,,,,,,,,,,,,,,
529408,180.0,28.605884552001953,0.013743203985359286,-0.774330954067409,0.01763314,0.8526253402233124,2580,0.292578125,0.003,1.1431157302381052,0.2,0.37202218174934387,,,,,
530432,180.0,27.844701766967773,,,,,,,,,,,,,,,
531456,180.0,29.444854736328125,0.014808828647437622,-0.8274363523349166,0.052293047,0.8321301490068436,2590,0.29365234375,0.003,1.3508161814641426,0.2,0.10431934893131256,,,,,
532480,180.0,30.761781692504883,,,,,,,,,,,,,,,
532480,,,,,,,,,,,,,29.200549889999998,260,180.0,265,2004
533504,180.0,32.4195556640625,0.007754045957699418,-0.36715980332810433,1.7672015,-0.37996816635131836,2600,0.512646484375,0.003,6.0017934935633095,0.2,0.3301294445991516,,,,,
534528,180.0,32.605648040771484,,,,,,,,,,,,,,,
535552,180.0,32.80579376220703,-0.01894430404281593,-0.6850281475111842,0.071869984,0.4178006649017334,2610,0.34267578125,0.003,4.8618424810119905,0.2,2.849543571472168,,,,,
536576,180.0,32.85649490356445,,,,,,,,,,,,,,,
537600,180.0,36.61175537109375,0.0016450482355139684,-0.7717989665688947,0.56917745,0.563765674829483,2620,0.662841796875,0.003,2.749021309358068,0.2,0.22206635773181915,,,,,
538624,180.0,36.5120735168457,,,,,,,,,,,,,,,
539648,180.0,34.204856872558594,-0.018808549369714454,-0.5224575257394463,0.06392951,0.4833003878593445,2630,0.329052734375,0.003,5.797559763165191,0.2,2.4306020736694336,,,,,
540672,180.0,36.510986328125,,,,,,,,,,,,,,,
541696,180.0,35.92012405395508,0.013748197384848027,-0.6565775321796536,0.06384353,0.7356207370758057,2640,0.353076171875,0.003,1.5793886857209145,0.2,0.1959078460931778,,,,,
542720,180.0,35.25726318359375,,,,,,,,,,,,,,,
543744,180.0,34.900177001953125,-0.010586401391265099,-0.673507674317807,0.03393565,0.8460512310266495,2650,0.261181640625,0.003,2.3450500347200434,0.2,1.7150307893753052,,,,,
544768,180.0,36.29979705810547,,,,,,,,,,,,,,,
545792,180.0,34.94549560546875,-0.021429220079517107,-0.7423031968064606,0.15858278,0.7635595500469208,2660,0.412109375,0.003,2.714855266167433,0.2,1.9693557024002075,,,,,
546816,180.0,33.38721466064453,,,,,,,,,,,,,,,
547840,180.0,33.50126647949219,-0.04161284933434217,-0.8132681147195399,0.05356799,0.4141373038291931,2670,0.32880859375,0.003,4.848500522016548,0.2,5.040017127990723,,,,,
548864,180.0,33.41197967529297,,,,,,,,,,,,,,,
549888,180.0,33.61865234375,-0.02873509091223241,-0.7070412240922451,0.33166668,0.42347681522369385,2680,0.336181640625,0.003,6.393733865348622,0.2,7.814310550689697,,,,,
550912,180.0,33.07875061035156,,,,,,,,,,,,,,,
551936,180.0,33.980377197265625,-0.02762388010742143,-0.7517218955792486,0.35810766,0.3369945287704468,2690,0.443603515625,0.003,5.622367866616696,0.2,1.7929428815841675,,,,,
552960,180.0,33.483428955078125,,,,,,,,,,,,,,,
552960,,,,,,,,,,,,,34.76808031,270,180.0,265,2085
553984,180.0,34.5499267578125,-0.008005823830899317,-0.7159365010913461,0.27845925,0.5765099227428436,2700,0.5197265625,0.003,2.329999486824545,0.2,1.9086071252822876,,,,,
555008,180.0,34.25455093383789,,,,,,,,,,,,,,,
556032,180.0,34.49541473388672,0.02006499676263047,-0.8669999502599239,0.077665314,0.7007727921009064,2710,0.334521484375,0.003,2.3955848972691456,0.2,1.1490428447723389,,,,,
557056,180.0,34.384376525878906,,,,,,,,,,,,,,,
558080,180.0,35.005027770996094,-0.012876637835961446,-0.8660772626288236,0.040242426,0.783694326877594,2720,0.257080078125,0.003,2.933425683595124,0.2,1.593488335609436,,,,,
559104,180.0,34.23859786987305,,,,,,,,,,,,,,,
560128,180.0,36.80293273925781,-0.006851172343522194,-0.8149603355210274,0.14521906,0.7751413136720657,2730,0.58896484375,0.003,1.9286758380068931,0.2,0.4961109459400177,,,,,
561152,180.0,36.949134826660156,,,,,,,,,,,,,,,
562176,180.0,34.93507385253906,-0.05060405623225961,-0.6700029443018138,0.062299687,0.1930139660835266,2740,0.365380859375,0.003,5.144831187557429,0.2,1.6388808488845825,,,,,
563200,180.0,35.64464569091797,,,,,,,,,,,,,,,
564224,180.0,36.26847457885742,-0.021105749124399154,-0.5979137814603745,0.07156226,0.5110388100147247,2750,0.28837890625,0.003,4.707593957707286,0.2,7.227290153503418,,,,,
565248,180.0,37.10044860839844,,,,,,,,,,,,,,,
566272,180.0,37.05711364746094,-0.00536090313726163,-0.5413438378833234,0.079878666,0.5485057830810547,2760,0.274951171875,0.003,2.304755475622369,0.2,0.6583408117294312,,,,,
567296,180.0,35.65655517578125,,,,,,,,,,,,,,,
568320,180.0,36.73938751220703,0.02921398157159274,-0.584724481520243,0.05182501,0.579662412405014,2770,0.3666015625,0.003,1.3537753916367365,0.2,0.06129774451255798,,,,,
569344,180.0,34.53105926513672,,,,,,,,,,,,,,,
570368,180.0,28.08906364440918,-0.022430022292974174,-0.47777939373627304,0.11675235,0.7524250596761703,2780,0.194140625,0.003,3.0316650491680774,0.2,2.0949714183807373,,,,,
571392,180.0,27.016796112060547,,,,,,,,,,,,,,,
572416,180.0,36.37351989746094,-0.0550489358138293,-0.6135775275528431,0.37573326,-0.5937169790267944,2790,0.591796875,0.003,6.050985257420689,0.2,2.6088767051696777,,,,,
573440,180.0,36.884735107421875,,,,,,,,,,,,,,,
573440,,,,,,,,,,,,,35.36135952,280,180.0,264,2168
574464,180.0,36.78090286254883,0.01240051961685822,-0.4172247560694814,0.16743883,0.5619607865810394,2800,0.235302734375,0.003,1.1231650119814731,0.2,0.5186779499053955,,,,,
575488,180.0,36.744049072265625,,,,,,,,,,,,,,,
576512,180.0,33.27618408203125,-0.028414210622577228,-0.2964965451043099,0.34534386,0.549772173166275,2810,0.194921875,0.003,1.8004187014499622,0.2,0.8067882657051086,,,,,
577536,180.0,32.070343017578125,,,,,,,,,,,,,,,
578560,180.0,37.02357482910156,-0.0367308400615002,-0.3814451966667548,0.21540429,0.5841832458972931,2820,0.376708984375,0.003,2.995402349669894,0.2,3.2062902450561523,,,,,
579584,180.0,37.10540008544922,,,,,,,,,,,,,,,
580608,180.0,35.589622497558594,-0.0653389120780048,-0.32785762059502305,1.0387454,0.13853466510772705,2830,0.410546875,0.003,4.314327498199418,0.2,1.5179386138916016,,,,,
581632,180.0,36.525291442871094,,,,,,,,,,,,,,,
582656,180.0,35.49077606201172,0.004277759726028308,-0.2560904694721103,0.030902801,0.5041407942771912,2840,0.13798828125,0.003,3.4311393164214676,0.2,7.771074295043945,,,,,
583680,180.0,32.335689544677734,,,,,,,,,,,,,,,
584704,180.0,36.69146728515625,-0.025142329128357233,-0.40664457362145184,0.10932313,0.6129122078418732,2850,0.27607421875,0.003,3.8139116765705694,0.2,1.4413436651229858,,,,,
585728,180.0,34.946189880371094,,,,,,,,,,,,,,,
586752,180.0,37.170223236083984,-0.04045024090955849,-0.2483938180608675,0.8506268,0.2903592586517334,2860,0.32470703125,0.003,6.985036622313783,0.2,3.71238374710083,,,,,
587776,180.0,35.575130462646484,,,,,,,,,,,,,,,
588800,180.0,36.7066535949707,0.000524565162777435,-0.3051952101988718,0.115701675,0.4783863425254822,2870,0.223974609375,0.003,2.9465602447042327,0.2,0.13236908614635468,,,,,
589824,180.0,37.305965423583984,,,,,,,,,,,,,,,
590848,180.0,34.746246337890625,0.06921178142074495,-0.44448398826643826,0.08574127,0.7588166743516922,2880,0.24287109375,0.003,2.9853092985184047,0.2,0.4637456238269806,,,,,
591872,180.0,33.819679260253906,,,,,,,,,,,,,,,
592896,180.0,34.368865966796875,-0.0621192396240076,-0.4607524981722236,0.107395224,0.13027238845825195,2890,0.383056640625,0.003,7.993932770285755,0.2,3.5549793243408203,,,,,
593920,180.0,34.68001937866211,,,,,,,,,,,,,,,
593920,,,,,,,,,,,,,34.72184772,290,180.0,263,2249
594944,180.0,34.15850830078125,0.057961503671322134,-0.5476033490383998,0.6339263,0.5573267340660095,2900,0.58994140625,0.003,2.4121986908314286,0.2,0.9347934126853943,,,,,
595968,180.0,31.19768524169922,,,,,,,,,,,,,,,
596992,180.0,24.999813079833984,-0.008199647936271504,-0.4702828043140471,0.086319625,0.539036750793457,2910,0.318798828125,0.003,5.020417202432872,0.2,4.125141620635986,,,,,
598016,180.0,21.027421951293945,,,,,,,,,,,,,,,
599040,180.0,31.170316696166992,-0.04085221109926351,-0.7342653983738273,0.3165182,-0.027132153511047363,2920,0.505810546875,0.003,4.730744265764952,0.2,13.058250427246094,,,,,
600064,180.0,30.5101375579834,,,,,,,,,,,,,,,
601088,180.0,32.72023010253906,0.00482911175568006,-0.3711489384237211,0.068396404,0.3693081736564636,2930,0.33173828125,0.003,1.281899019536013,0.2,0.5778141617774963,,,,,
602112,180.0,32.19171905517578,,,,,,,,,,,,,,,
603136,180.0,33.76219177246094,0.008608387652566307,-0.5603366931900382,0.019789137,0.8483782112598419,2940,0.258251953125,0.003,1.4036514982857624,0.2,-0.0034081568010151386,,,,,
604160,180.0,31.266197204589844,,,,,,,,,,,,,,,
605184,180.0,34.45453643798828,0.016945220299749052,-0.49595705333631485,0.08561686,0.8567769825458527,2950,0.321484375,0.003,1.6310634010398644,0.2,0.28021854162216187,,,,,
606208,180.0,34.84348678588867,,,,,,,,,,,,,,,
607232,180.0,37.21933364868164,0.00739400597740314,-0.6028434870298952,0.05746569,0.869169220328331,2960,0.257958984375,0.003,1.5352529617441177,0.2,1.3137949705123901,,,,,
608256,180.0,36.43098068237305,,,,,,,,,,,,,,,
609280,180.0,34.667884826660156,0.0027176856487130864,-0.3771294875070453,0.055480428,0.9018270522356033,2970,0.13291015625,0.003,1.3383077298902208,0.2,1.4262505769729614,,,,,
610304,180.0,34.616973876953125,,,,,,,,,,,,,,,
611328,180.0,33.58753204345703,-0.03559444410529977,-0.2419584455434233,0.045132015,0.7013105750083923,2980,0.131298828125,0.003,1.6067177455479622,0.2,0.16910314559936523,,,,,
612352,180.0,34.92176818847656,,,,,,,,,,,,,,,
613376,180.0,36.32097625732422,0.0022232596391404515,-0.11620587733341381,0.053888522,0.9460560828447342,2990,0.056103515625,0.003,0.6691477550533648,0.2,0.022032177075743675,,,,,
614400,180.0,35.79902648925781,,,,,,,,,,,,,,,
614400,,,,,,,,,,,,,34.13233945,300,180.0,263,2332
615424,180.0,31.841691970825195,-0.04056937396890135,-0.1544791044027079,0.4089868,0.5628455281257629,3000,0.170703125,0.003,4.02620196980497,0.2,4.827385902404785,,,,,
616448,180.0,30.32099723815918,,,,,,,,,,,,,,,
617472,180.0,36.729469299316406,0.0002187046833569184,-0.6464697530958802,0.5937926,-0.1904430389404297,3010,0.572900390625,0.003,6.976533116819337,0.2,2.0520527362823486,,,,,
618496,180.0,36.928550720214844,,,,,,,,,,,,,,,
619520,180.0,35.56125259399414,0.016171233235945694,-0.5868113868869841,0.043840416,0.08729511499404907,3020,0.300048828125,0.003,8.126027184072882,0.2,5.4533491134643555,,,,,
620544,180.0,31.45389747619629,,,,,,,,,,,,,,,
621568,180.0,37.16685485839844,-0.006821844453952508,-0.6054477628786117,0.19644894,0.1568095088005066,3030,0.3734375,0.003,7.372940692491829,0.2,5.320326805114746,,,,,
622592,180.0,34.89885330200195,,,,,,,,,,,,,,,
623616,180.0,35.35618209838867,-0.02332012315382599,-0.5111668460071087,0.39186764,0.33697617053985596,3040,0.319091796875,0.003,6.512332599330693,0.2,1.5580992698669434,,,,,
624640,180.0,36.27894973754883,,,,,,,,,,,,,,,
625664,180.0,40.019805908203125,0.0012922965812322217,-0.4417762501630932,0.056241028,0.4885389804840088,3050,0.262451171875,0.003,3.9023224128643053,0.2,2.1237049102783203,,,,,
626688,180.0,38.67272186279297,,,,,,,,,,,,,,,
627712,180.0,32.128562927246094,-0.0137404057160893,-0.24981587618822232,0.23395734,0.4944164752960205,3060,0.25380859375,0.003,5.20229346754495,0.2,0.40533390641212463,,,,,
628736,180.0,36.467529296875,,,,,,,,,,,,,,,
629760,180.0,36.66680145263672,-0.028993993751646484,-0.6533525626175105,0.08801355,0.38612353801727295,3070,0.4376953125,0.003,5.076200533495284,0.2,4.2338643074035645,,,,,
630784,180.0,36.96136474609375,,,,,,,,,,,,,,,
631808,180.0,33.26921463012695,-0.0029187683521740837,-0.6562961285933853,0.51550627,0.2872418165206909,3080,0.3998046875,0.003,7.003600308904424,0.2,2.4521124362945557,,,,,
632832,180.0,33.683876037597656,,,,,,,,,,,,,,,
633856,180.0,33.104305267333984,-0.03499900514434558,-0.42592213104944676,0.6476639,0.3325364589691162,3090,0.370068359375,0.003,3.9999082849361,0.2,2.602560520172119,,,,,
634880,180.0,28.30128288269043,,,,,,,,,,,,,,,
634880,,,,,,,,,,,,,35.08961585,310,180.0,262,2414
635904,180.0,30.445436477661133,-0.01612254526626202,-0.35356228158343583,0.16270004,0.471829354763031,3100,0.28271484375,0.003,3.810887400037609,0.2,2.711759090423584,,,,,
636928,180.0,25.242401123046875,,,,,,,,,,,,,,,
637952,180.0,37.0680046081543,-0.05069141143176239,-0.6375029781367629,0.13635576,0.20479202270507812,3110,0.46083984375,0.003,5.8014304806478325,0.2,7.977532386779785,,,,,
638976,180.0,36.67688751220703,,,,,,,,,,,,,,,
640000,180.0,33.437583923339844,0.006533185349690029,-0.7202079951763153,0.22697821,0.4541251063346863,3120,0.539208984375,0.003,2.1900546695454977,0.2,1.8247250318527222,,,,,
641024,180.0,37.22795104980469,,,,,,,,,,,,,,,
642048,180.0,35.649532318115234,0.016886443705516285,-0.8159742575604468,0.05887635,0.48826009035110474,3130,0.276318359375,0.003,5.036874495772645,0.2,1.2712081670761108,,,,,
643072,180.0,37.689056396484375,,,,,,,,,,,,,,,
644096,180.0,37.62548065185547,0.0031324623319960664,-1.0781796571798623,0.09493653,0.4968978762626648,3140,0.37529296875,0.003,2.5191883873892946,0.2,0.18297699093818665,,,,,
645120,180.0,37.70737838745117,,,,,,,,,,,,,,,
646144,180.0,37.12359619140625,-0.0346760948341398,-0.8698829696513712,0.059646644,0.658519446849823,3150,0.3029296875,0.003,3.972098083348828,0.2,2.124382734298706,,,,,
647168,180.0,38.02259063720703,,,,,,,,,,,,,,,
648192,180.0,38.25090408325195,0.022359662417511573,-1.193935104366392,0.042817757,0.7087783217430115,3160,0.363134765625,0.003,2.588097137972363,0.2,0.11855268478393555,,,,,
649216,180.0,37.60559844970703,,,,,,,,,,,,,,,
650240,180.0,36.91203308105469,0.016946069103869376,-1.3044711211696267,0.042242236,0.8586442321538925,3170,0.34482421875,0.003,1.418189785737195,0.2,1.6150224208831787,,,,,
651264,180.0,38.38694763183594,,,,,,,,,,,,,,,
652288,180.0,38.59056854248047,-0.031012626565643586,-0.8863048385828733,0.28476036,0.6832870543003082,3180,0.49765625,0.003,3.3504796287743375,0.2,2.780752420425415,,,,,
653312,180.0,38.50882339477539,,,,,,,,,,,,,,,
654336,180.0,37.86943817138672,0.012866256880079164,-1.0093254641629756,0.060101993,0.7632077038288116,3190,0.396826171875,0.003,2.3960882572748234,0.2,1.347095251083374,,,,,
655360,180.0,38.8983154296875,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,37.82258562,320,180.0,262,2496
656384,180.0,39.51201629638672,0.005091850450116908,-0.8823102745227516,0.072943315,0.44028282165527344,3200,0.25751953125,0.003,4.8190071981051,0.2,2.726032018661499,,,,,
657408,180.0,36.27869415283203,,,,,,,,,,,,,,,
658432,180.0,37.69398498535156,0.004763336653923034,-0.9193144723307342,0.2069406,0.6314991116523743,3210,0.53994140625,0.003,3.244217631191714,0.2,1.1714614629745483,,,,,
659456,180.0,40.108428955078125,,,,,,,,,,,,,,,
660480,180.0,38.6793212890625,-0.02147301213317405,-0.8481426238082349,0.16950884,0.5494877398014069,3220,0.380322265625,0.003,6.375283742998727,0.2,4.147945880889893,,,,,
661504,180.0,39.030906677246094,,,,,,,,,,,,,,,
662528,180.0,33.36066436767578,0.024882082454860212,-0.8921235799789429,0.6473704,0.5821836888790131,3230,0.494384765625,0.003,5.020801120900432,0.2,1.7507505416870117,,,,,
663552,180.0,37.518829345703125,,,,,,,,,,,,,,,
664576,180.0,36.95695114135742,0.01137134345353843,-0.8822694442234933,0.083478495,0.5244645476341248,3240,0.490625,0.003,5.963849389459938,0.2,1.3212270736694336,,,,,
665600,180.0,38.08518981933594,,,,,,,,,,,,,,,
666624,180.0,39.2581672668457,0.018277186656996493,-0.9680663728155195,0.15087736,0.5898769199848175,3250,0.4107421875,0.003,5.240082116227131,0.2,5.375555515289307,,,,,
667648,180.0,34.707183837890625,,,,,,,,,,,,,,,
668672,180.0,39.55223846435547,0.00870370216180163,-1.0656960026361049,0.11118089,0.2829335927963257,3260,0.41279296875,0.003,8.438464750908315,0.2,8.232457160949707,,,,,
669696,180.0,39.580116271972656,,,,,,,,,,,,,,,
670720,180.0,36.284027099609375,0.024492833991098452,-0.9559799681417644,0.25030857,0.4165969491004944,3270,0.29150390625,0.003,6.631485027400776,0.2,4.474188327789307,,,,,
671744,180.0,36.65873718261719,,,,,,,,,,,,,,,
672768,180.0,40.70946502685547,0.00025750110689841675,-0.6818923754151911,0.15027253,0.1360909342765808,3280,0.36162109375,0.003,9.987287674751133,0.2,9.002289772033691,,,,,
673792,180.0,38.84910202026367,,,,,,,,,,,,,,,
674816,180.0,37.34423065185547,0.005054205229498621,-1.0384561626240612,0.42938673,0.15521425008773804,3290,0.65380859375,0.003,8.73156301593408,0.2,5.185658931732178,,,,,
675840,180.0,35.4327507019043,,,,,,,,,,,,,,,
675840,,,,,,,,,,,,,38.26530122,330,180.0,262,2578
676864,180.0,39.138916015625,-0.008562565861211624,-1.1547846676781774,0.4554375,0.3368554711341858,3300,0.706640625,0.003,5.385026322421618,0.2,3.733001232147217,,,,,
677888,180.0,37.41627883911133,,,,,,,,,,,,,,,
678912,180.0,36.372589111328125,0.03472866204283491,-1.0223827930167317,0.09919307,0.3645925521850586,3310,0.48173828125,0.003,7.467457685666159,0.2,6.1111836433410645,,,,,
679936,180.0,33.772315979003906,,,,,,,,,,,,,,,
680960,180.0,34.05922317504883,-0.003829744667018531,-0.9455429882742464,0.1461269,0.21628940105438232,3320,0.48583984375,0.003,5.47811490399763,0.2,6.7017645835876465,,,,,
681984,180.0,38.34551239013672,,,,,,,,,,,,,,,
683008,180.0,30.67404556274414,0.03240122733914177,-0.8247882248833776,0.25823766,0.18775147199630737,3330,0.58388671875,0.003,5.142615108704194,0.2,2.745323657989502,,,,,
684032,180.0,35.913780212402344,,,,,,,,,,,,,,,
685056,180.0,40.330970764160156,0.022070155348046683,-0.9669741635210812,0.39868522,0.32257258892059326,3340,0.51357421875,0.003,6.488704115245492,0.2,2.061462879180908,,,,,
686080,180.0,40.83211135864258,,,,,,,,,,,,,,,
