time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/clip_range,train/learning_rate,train/loss,train/entropy_loss,train/value_loss,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean
406904,50.0,14.412942886352539,,,,,,,,,,,,,,,
407404,50.0,12.140274047851562,,,,,,,,,,,,,,,
407904,50.0,13.915733337402344,0.0,0.032927820092299956,0.05217578,0.4556640625,1990,0.2,0.0003,230.55906677246094,-5.032813327014447,708.4384678840637,,,,,
408404,50.0,10.342694282531738,,,,,,,,,,,,,,,
408904,50.0,14.591094970703125,,,,,,,,,,,,,,,
409404,50.0,12.932092666625977,,,,,,,,,,,,,,,
409904,50.0,13.490811347961426,0.0,0.04628557467658538,0.04551872,0.436328125,2000,0.2,0.0003,328.3186340332031,-5.045194965600968,654.1324378013611,,,,,
410404,50.0,11.327007293701172,,,,,,,,,,,,,,,
410904,50.0,15.207691192626953,,,,,,,,,,,,,,,
411404,50.0,15.97538948059082,,,,,,,,,,,,,,,
411904,50.0,6.87640905380249,0.0,0.04008806632773485,0.050538596,0.396875,2010,0.2,0.0003,294.87811279296875,-5.078585232794285,695.7812574386596,,,,,
412404,50.0,16.878761291503906,,,,,,,,,,,,,,,
412904,50.0,12.046409606933594,,,,,,,,,,,,,,,
413404,50.0,14.132305145263672,,,,,,,,,,,,,,,
413904,50.0,15.437257766723633,0.0,0.04124859758594539,0.06042312,0.533203125,2020,0.2,0.0003,339.8796691894531,-5.0730075791478155,652.9889656066895,,,,,
414404,50.0,9.852283477783203,,,,,,,,,,,,,,,
414904,50.0,11.72021770477295,,,,,,,,,,,,,,,
415404,50.0,10.204442977905273,,,,,,,,,,,,,,,
415744,,,,,,,,,,,,,80,50.0,660,248,518.3801036399999
415904,50.0,16.612653732299805,0.0,0.03937492176482919,0.05708649,0.460791015625,2030,0.2,0.0003,221.12930297851562,-5.077586962282657,639.7674355506897,,,,,
416404,50.0,12.033929824829102,,,,,,,,,,,,,,,
416904,50.0,12.360589981079102,,,,,,,,,,,,,,,
417404,50.0,9.892145156860352,,,,,,,,,,,,,,,
417904,50.0,10.945058822631836,-1.1920928955078125e-07,0.03037035920715425,0.053732418,0.48564453125,2040,0.2,0.0003,345.2039489746094,-5.065814282000065,767.5478964805603,,,,,
418404,50.0,15.41697883605957,,,,,,,,,,,,,,,
418904,50.0,10.708518981933594,,,,,,,,,,,,,,,
419404,50.0,11.250076293945312,,,,,,,,,,,,,,,
419904,50.0,12.019182205200195,1.7881393432617188e-07,0.03127569134521764,0.058816135,0.545166015625,2050,0.2,0.0003,404.5780029296875,-5.051878520846367,743.6989778518677,,,,,
420404,50.0,15.801290512084961,,,,,,,,,,,,,,,
420904,50.0,16.376220703125,,,,,,,,,,,,,,,
421404,50.0,13.434127807617188,,,,,,,,,,,,,,,
421904,50.0,12.850546836853027,0.0,0.03238193663128186,0.052491475,0.510400390625,2060,0.2,0.0003,377.86492919921875,-5.011655227839947,710.3395270347595,,,,,
422404,50.0,22.40673065185547,,,,,,,,,,,,,,,
422904,50.0,14.253758430480957,,,,,,,,,,,,,,,
423404,50.0,12.975624084472656,,,,,,,,,,,,,,,
423904,50.0,13.94430160522461,,,,,,,,,,,,,,,
424404,50.0,13.499670028686523,0.0,0.02910231158020906,0.05710456,0.503515625,2070,0.2,0.0003,281.1403503417969,-4.993448524177074,670.6300054550171,,,,,
424904,50.0,14.33820915222168,,,,,,,,,,,,,,,
425404,50.0,13.521117210388184,,,,,,,,,,,,,,,
425904,50.0,16.207599639892578,,,,,,,,,,,,,,,
426404,50.0,15.128128051757812,0.0,0.028578919725259767,0.05045574,0.48642578125,2080,0.2,0.0003,393.3080139160156,-4.959711022675037,756.4591598510742,,,,,
426904,50.0,12.607470512390137,,,,,,,,,,,,,,,
427404,50.0,12.60344409942627,,,,,,,,,,,,,,,
427904,50.0,13.013795852661133,,,,,,,,,,,,,,,
428404,50.0,9.612589836120605,0.0,0.0353846910133143,0.054503508,0.516650390625,2090,0.2,0.0003,420.0146179199219,-4.9680655837059025,713.5686241149903,,,,,
428904,50.0,9.727659225463867,,,,,,,,,,,,,,,
429404,50.0,13.892060279846191,,,,,,,,,,,,,,,
429904,50.0,16.965063095092773,,,,,,,,,,,,,,,
430404,50.0,14.535218238830566,0.0,0.036021235241787505,0.049810372,0.44482421875,2100,0.2,0.0003,412.5993957519531,-4.982569573819637,640.451767539978,,,,,
430904,50.0,17.30973243713379,,,,,,,,,,,,,,,
431404,50.0,9.12707805633545,,,,,,,,,,,,,,,
431904,50.0,13.317766189575195,,,,,,,,,,,,,,,
432404,50.0,12.665054321289062,0.0,0.04833152577339206,0.05930548,0.487109375,2110,0.2,0.0003,416.1754150390625,-4.981402544677257,736.4166712760925,,,,,
432904,50.0,14.410076141357422,,,,,,,,,,,,,,,
433404,50.0,20.600969314575195,,,,,,,,,,,,,,,
433904,50.0,11.112695693969727,,,,,,,,,,,,,,,
434404,50.0,11.645795822143555,0.0,0.0361288506333949,0.061371207,0.516845703125,2120,0.2,0.0003,287.92120361328125,-4.997737309336662,648.9072204589844,,,,,
434904,50.0,11.142339706420898,,,,,,,,,,,,,,,
435404,50.0,11.885963439941406,,,,,,,,,,,,,,,
435904,50.0,14.009967803955078,,,,,,,,,,,,,,,
436224,,,,,,,,,,,,,90,50.0,734,251,507.79154278000004
436404,50.0,15.100918769836426,0.0,0.02729604207270313,0.04533842,0.4630859375,2130,0.2,0.0003,293.7253723144531,-4.975285083055496,697.2546244621277,,,,,
436904,50.0,20.531352996826172,,,,,,,,,,,,,,,
437404,50.0,12.429636001586914,,,,,,,,,,,,,,,
437904,50.0,16.39501190185547,,,,,,,,,,,,,,,
438404,50.0,13.760422706604004,0.0,0.03359767199144699,0.04782052,0.458837890625,2140,0.2,0.0003,385.9031066894531,-4.994937592744828,737.5124535560608,,,,,
438904,50.0,15.520957946777344,,,,,,,,,,,,,,,
439404,50.0,12.26313591003418,,,,,,,,,,,,,,,
439904,50.0,12.17387580871582,,,,,,,,,,,,,,,
440404,50.0,13.685157775878906,0.0,0.024414197739679365,0.04252032,0.424755859375,2150,0.2,0.0003,344.8762512207031,-4.984826818108559,682.1862446784974,,,,,
440904,50.0,15.549898147583008,,,,,,,,,,,,,,,
441404,50.0,12.481120109558105,,,,,,,,,,,,,,,
441904,50.0,15.963144302368164,,,,,,,,,,,,,,,
442404,50.0,12.017423629760742,0.0,0.03395102978975047,0.04524046,0.4533203125,2160,0.2,0.0003,362.19000244140625,-4.984411226212979,685.4871974945069,,,,,
442904,50.0,12.507972717285156,,,,,,,,,,,,,,,
443404,50.0,15.354930877685547,,,,,,,,,,,,,,,
443904,50.0,13.991312026977539,,,,,,,,,,,,,,,
444404,50.0,14.833976745605469,,,,,,,,,,,,,,,
444904,50.0,8.15333366394043,0.0,0.024109706658055074,0.052649982,0.443310546875,2170,0.2,0.0003,321.3962707519531,-4.971278832852841,696.7736396789551,,,,,
445404,50.0,15.045438766479492,,,,,,,,,,,,,,,
445904,50.0,13.740519523620605,,,,,,,,,,,,,,,
446404,50.0,9.705595016479492,,,,,,,,,,,,,,,
446904,50.0,13.919300079345703,1.7881393432617188e-07,0.037073890256579034,0.04398393,0.43720703125,2180,0.2,0.0003,386.7862548828125,-4.972446222603321,662.4022562026978,,,,,
447404,50.0,7.682886123657227,,,,,,,,,,,,,,,
447904,50.0,16.62628173828125,,,,,,,,,,,,,,,
448404,50.0,15.794825553894043,,,,,,,,,,,,,,,
448904,50.0,14.171323776245117,-1.1920928955078125e-07,0.03509297046985012,0.049875185,0.471630859375,2190,0.2,0.0003,444.4493408203125,-4.978784196078777,716.6072214126586,,,,,
449404,50.0,15.197929382324219,,,,,,,,,,,,,,,
449904,50.0,11.401119232177734,,,,,,,,,,,,,,,
450404,50.0,10.907096862792969,,,,,,,,,,,,,,,
450904,50.0,17.450265884399414,0.0,0.03399183838628232,0.050647542,0.4939453125,2200,0.2,0.0003,375.8861389160156,-4.976001615822315,739.0406319618226,,,,,
451404,50.0,12.907455444335938,,,,,,,,,,,,,,,
451904,50.0,8.93701171875,,,,,,,,,,,,,,,
452404,50.0,9.18221378326416,,,,,,,,,,,,,,,
452904,50.0,12.263378143310547,0.0,0.033375208752113396,0.056103677,0.506884765625,2210,0.2,0.0003,263.2483825683594,-4.972692432999611,675.3875153541564,,,,,
453404,50.0,12.263779640197754,,,,,,,,,,,,,,,
453904,50.0,9.839408874511719,,,,,,,,,,,,,,,
454404,50.0,9.935531616210938,,,,,,,,,,,,,,,
454904,50.0,15.557432174682617,0.0,0.03180969679087866,0.050932538,0.502587890625,2220,0.2,0.0003,323.3945007324219,-4.972167094051838,717.0575207710266,,,,,
455404,50.0,9.775609016418457,,,,,,,,,,,,,,,
455904,50.0,9.773584365844727,,,,,,,,,,,,,,,
456404,50.0,11.404596328735352,,,,,,,,,,,,,,,
456704,,,,,,,,,,,,,100,50.0,806,253,515.27201322
456904,50.0,10.98088264465332,0.0,0.034539728972595184,0.04726789,0.44677734375,2230,0.2,0.0003,319.38525390625,-4.974148163199425,720.1428974151611,,,,,
457404,50.0,9.4059476852417,,,,,,,,,,,,,,,
457904,50.0,15.44904613494873,,,,,,,,,,,,,,,
458404,50.0,5.626077651977539,,,,,,,,,,,,,,,
458904,50.0,17.13898468017578,0.0,0.027160963241476564,0.047896706,0.4525390625,2240,0.2,0.0003,198.61767578125,-4.97317648679018,655.3057583808899,,,,,
459404,50.0,5.329865455627441,,,,,,,,,,,,,,,
459904,50.0,15.457320213317871,,,,,,,,,,,,,,,
460404,50.0,14.890935897827148,,,,,,,,,,,,,,,
460904,50.0,14.539873123168945,0.0,0.0348284261446679,0.051537454,0.474609375,2250,0.2,0.0003,357.58831787109375,-4.979640598595142,679.05973777771,,,,,
461404,50.0,14.939482688903809,,,,,,,,,,,,,,,
461904,50.0,9.997403144836426,,,,,,,,,,,,,,,
462404,50.0,11.94754409790039,,,,,,,,,,,,,,,
462904,50.0,13.740843772888184,1.1920928955078125e-07,0.04058621822332498,0.053836554,0.48271484375,2260,0.2,0.0003,308.4386901855469,-4.9592995792627335,659.7763954162598,,,,,
463404,50.0,17.1734676361084,,,,,,,,,,,,,,,
463904,50.0,15.211997985839844,,,,,,,,,,,,,,,
464404,50.0,10.043376922607422,,,,,,,,,,,,,,,
464904,50.0,15.530590057373047,0.0,0.029489225419820287,0.049981702,0.485888671875,2270,0.2,0.0003,273.02447509765625,-4.965012975037098,727.8029999732971,,,,,
465404,50.0,9.568025588989258,,,,,,,,,,,,,,,
465904,50.0,16.058338165283203,,,,,,,,,,,,,,,
466404,50.0,12.925098419189453,,,,,,,,,,,,,,,
466904,50.0,15.169858932495117,,,,,,,,,,,,,,,
467404,50.0,13.026052474975586,0.0,0.03983713027555495,0.059401743,0.505615234375,2280,0.2,0.0003,440.5693054199219,-4.966561280190945,692.258552646637,,,,,
467904,50.0,12.602567672729492,,,,,,,,,,,,,,,
468404,50.0,15.994104385375977,,,,,,,,,,,,,,,
468904,50.0,9.681529998779297,,,,,,,,,,,,,,,
469404,50.0,11.158346176147461,0.0,0.03232806183805224,0.05842689,0.469873046875,2290,0.2,0.0003,341.3058776855469,-4.981863401830196,802.3086096763611,,,,,
469904,50.0,16.35793685913086,,,,,,,,,,,,,,,
470404,50.0,15.146660804748535,,,,,,,,,,,,,,,
470904,50.0,11.754406929016113,,,,,,,,,,,,,,,
471404,50.0,10.538432121276855,-1.1920928955078125e-07,0.03859740613261238,0.048625916,0.504736328125,2300,0.2,0.0003,474.74627685546875,-4.926319417357445,708.0147695541382,,,,,
471904,50.0,17.536502838134766,,,,,,,,,,,,,,,
472404,50.0,9.26812744140625,,,,,,,,,,,,,,,
472904,50.0,11.619763374328613,,,,,,,,,,,,,,,
473404,50.0,14.944877624511719,0.0,0.041515435246401465,0.052988663,0.454150390625,2310,0.2,0.0003,302.0704650878906,-4.930483025312424,717.403508758545,,,,,
473904,50.0,17.390750885009766,,,,,,,,,,,,,,,
474404,50.0,14.688497543334961,,,,,,,,,,,,,,,
474904,50.0,15.543139457702637,,,,,,,,,,,,,,,
475404,50.0,14.516908645629883,0.0,0.03153089283150621,0.054202646,0.498046875,2320,0.2,0.0003,249.76150512695312,-4.91558155566454,613.0060131072999,,,,,
475904,50.0,15.254610061645508,,,,,,,,,,,,,,,
476404,50.0,15.819061279296875,,,,,,,,,,,,,,,
476904,50.0,16.51947021484375,,,,,,,,,,,,,,,
477184,,,,,,,,,,,,,110,50.0,917,245,509.46499319
