time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/clip_range,train/clip_fraction,train/loss,train/learning_rate,train/entropy_loss,train/value_loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/n_updates,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed
235520,87.15118408203125,180.0,,,,,,,,,,,,,,,
236544,88.46794128417969,180.0,0.2,0.24013671875,28.011518478393555,0.0003,-3.36485195979476,60.617221516370776,0.015758365,0.0,-0.019406947336392477,1150,,,,,
237568,88.869140625,180.0,,,,,,,,,,,,,,,
238592,89.17127990722656,180.0,0.2,0.25615234375,35.32417678833008,0.0003,-3.352479463815689,56.39880682826042,0.018434253,0.0,-0.025595756123948377,1160,,,,,
239616,90.49242401123047,180.0,,,,,,,,,,,,,,,
240640,90.61888122558594,180.0,0.2,0.25302734375,28.706073760986328,0.0003,-3.3564712278544904,64.8828568637371,0.018751865,0.0,-0.018864475893497,1170,,,,,
241664,91.920166015625,180.0,,,,,,,,,,,,,,,
242688,87.96409606933594,180.0,0.2,0.24580078125,30.69833755493164,0.0003,-3.341825632750988,62.73944856524467,0.017084792,0.0,-0.020427496306365357,1180,,,,,
243712,89.58904266357422,180.0,,,,,,,,,,,,,,,
244736,89.91969299316406,180.0,0.2,0.28203125,30.42827606201172,0.0003,-3.3083766765892504,55.41888753771782,0.019257937,0.0,-0.027535076583444607,1190,,,,,
245760,92.03484344482422,180.0,,,,,,,,,,,,,,,
245760,,,,,,,,,,,,,271,180.0,87.17962108000002,120,905
246784,90.150390625,180.0,0.2,0.305615234375,24.926536560058594,0.0003,-3.282928270846605,62.47645164728165,0.020202747,-1.1920928955078125e-07,-0.02895064012845978,1200,,,,,
247808,90.01851654052734,180.0,,,,,,,,,,,,,,,
248832,89.42092895507812,180.0,0.2,0.21005859375,29.752605438232422,0.0003,-3.2637994550168514,52.039797097444534,0.01638636,0.0,-0.015278826067515183,1210,,,,,
249856,89.63258361816406,180.0,,,,,,,,,,,,,,,
250880,88.26991271972656,180.0,0.2,0.189794921875,34.9178581237793,0.0003,-3.3008828312158585,56.59850952029228,0.01762364,-1.1920928955078125e-07,-0.01578185813559685,1220,,,,,
251904,90.92207336425781,180.0,,,,,,,,,,,,,,,
252928,88.5951156616211,180.0,0.2,0.251123046875,23.128049850463867,0.0003,-3.2993280075490476,51.892963361740115,0.018650427,0.0,-0.020690251594351138,1230,,,,,
253952,87.68596649169922,180.0,,,,,,,,,,,,,,,
254976,92.10236358642578,180.0,0.2,0.21572265625,22.999494552612305,0.0003,-3.2853776961565018,51.954374581575394,0.016792301,0.0,-0.023840242721780668,1240,,,,,
256000,86.44407653808594,180.0,,,,,,,,,,,,,,,
257024,91.20545196533203,180.0,0.2,0.318212890625,22.171173095703125,0.0003,-3.2701427012681963,58.71393561959267,0.025018573,-1.1920928955078125e-07,-0.02658229476073757,1250,,,,,
258048,91.17388916015625,180.0,,,,,,,,,,,,,,,
259072,88.12613677978516,180.0,0.2,0.22177734375,47.56596374511719,0.0003,-3.302047201991081,57.37520324587822,0.01801929,0.0,-0.020180108786735217,1260,,,,,
260096,91.50852966308594,180.0,,,,,,,,,,,,,,,
261120,90.43402099609375,180.0,0.2,0.281689453125,31.35790252685547,0.0003,-3.3111035719513895,58.156906199455264,0.016888727,0.0,-0.03060881894925842,1270,,,,,
262144,89.80506134033203,180.0,,,,,,,,,,,,,,,
263168,90.3397216796875,180.0,0.2,0.290576171875,47.51063537597656,0.0003,-3.3176796458661557,59.45047434568405,0.015210377,0.0,-0.024188836631947198,1280,,,,,
264192,92.82015991210938,180.0,,,,,,,,,,,,,,,
265216,91.22059631347656,180.0,0.2,0.26064453125,33.87743377685547,0.0003,-3.326537100970745,58.49441402554512,0.014898304,0.0,-0.025496868757181802,1290,,,,,
266240,90.3951416015625,180.0,,,,,,,,,,,,,,,
266240,,,,,,,,,,,,,273,180.0,89.27975031,130,974
267264,90.11509704589844,180.0,0.2,0.224609375,31.549196243286133,0.0003,-3.3269019067287444,61.29766042232514,0.017017376,5.960464477539063e-08,-0.017568603967083617,1300,,,,,
268288,92.35772705078125,180.0,,,,,,,,,,,,,,,
269312,90.32914733886719,180.0,0.2,0.202783203125,17.562318801879883,0.0003,-3.3107894480228426,52.34977088570595,0.013634199,0.0,-0.0177083086775383,1310,,,,,
270336,90.60353088378906,180.0,,,,,,,,,,,,,,,
271360,88.76423645019531,180.0,0.2,0.275048828125,28.973068237304688,0.0003,-3.2809880577027797,53.52964490056038,0.017167706,0.0,-0.026816694963054034,1320,,,,,
272384,90.67378997802734,180.0,,,,,,,,,,,,,,,
273408,92.65715026855469,180.0,0.2,0.3287109375,33.294551849365234,0.0003,-3.2850399151444436,55.76607211232185,0.01936341,-1.1920928955078125e-07,-0.02634764800895937,1330,,,,,
274432,92.6115493774414,180.0,,,,,,,,,,,,,,,
275456,90.78063201904297,180.0,0.2,0.260546875,25.154903411865234,0.0003,-3.285010851919651,48.30028946399689,0.020150626,0.0,-0.0070640900063153825,1340,,,,,
276480,92.07513427734375,180.0,,,,,,,,,,,,,,,
277504,92.00355529785156,180.0,0.2,0.26220703125,33.629295349121094,0.0003,-3.319512647390366,57.47214486002922,0.01596755,0.0,-0.02443345191568369,1350,,,,,
278528,93.48825073242188,180.0,,,,,,,,,,,,,,,
279552,91.34413146972656,180.0,0.2,0.244873046875,25.333036422729492,0.0003,-3.314768594503403,57.82448008656502,0.018948395,0.0,-0.02541277486307081,1360,,,,,
280576,91.31172180175781,180.0,,,,,,,,,,,,,,,
281600,89.73393249511719,180.0,0.2,0.29501953125,43.569061279296875,0.0003,-3.3426038727164267,61.260568261146545,0.020389162,0.0,-0.02846658012858825,1370,,,,,
282624,91.96094512939453,180.0,,,,,,,,,,,,,,,
283648,93.086669921875,180.0,0.2,0.41025390625,26.48589515686035,0.0003,-3.350993609428406,66.80987823605537,0.021227252,0.0,-0.029718773640342987,1380,,,,,
284672,92.29566192626953,180.0,,,,,,,,,,,,,,,
285696,92.91189575195312,180.0,0.2,0.25634765625,22.3297119140625,0.0003,-3.3456292636692524,61.568017745018004,0.020246882,0.0,-0.026647193734243048,1390,,,,,
286720,92.8246078491211,180.0,,,,,,,,,,,,,,,
286720,,,,,,,,,,,,,274,180.0,89.91698434,140,1043
287744,92.30546569824219,180.0,0.2,0.28818359375,38.638187408447266,0.0003,-3.3573008455336093,62.723344904184344,0.019667845,0.0,-0.026598294873838312,1400,,,,,
288768,92.40138244628906,180.0,,,,,,,,,,,,,,,
289792,91.93112182617188,180.0,0.2,0.227880859375,25.072248458862305,0.0003,-3.357975601404905,62.222152543067935,0.018083174,0.0,-0.017785993055440485,1410,,,,,
290816,92.00662231445312,180.0,,,,,,,,,,,,,,,
291840,92.7110595703125,180.0,0.2,0.31943359375,29.653806686401367,0.0003,-3.3465724267065524,64.54044043421746,0.021921216,0.0,-0.039731592683529014,1420,,,,,
292864,92.15474700927734,180.0,,,,,,,,,,,,,,,
293888,91.22637939453125,180.0,0.2,0.23681640625,36.22589874267578,0.0003,-3.3121866434812546,57.808491265773775,0.018867996,-1.1920928955078125e-07,-0.015056596529757372,1430,,,,,
294912,93.95603942871094,180.0,,,,,,,,,,,,,,,
295936,92.46415710449219,180.0,0.2,0.399267578125,33.00795364379883,0.0003,-3.308015760779381,59.090702599287035,0.027216421,0.0,-0.029653123862226495,1440,,,,,
296960,93.40895080566406,180.0,,,,,,,,,,,,,,,
297984,91.99603271484375,180.0,0.2,0.3224609375,31.07512092590332,0.0003,-3.3278446458280087,61.02105872631073,0.018348327,-1.1920928955078125e-07,-0.024779677677724977,1450,,,,,
299008,93.36053466796875,180.0,,,,,,,,,,,,,,,
300032,92.11461639404297,180.0,0.2,0.285009765625,24.15081024169922,0.0003,-3.329277564585209,66.2071538567543,0.016532786,-2.384185791015625e-07,-0.03366835744236596,1460,,,,,
301056,91.6600341796875,180.0,,,,,,,,,,,,,,,
302080,91.42501831054688,180.0,0.2,0.23779296875,25.28868865966797,0.0003,-3.311422362923622,59.19143092632294,0.014932707,0.0,-0.02226111303025391,1470,,,,,
303104,92.76676940917969,180.0,,,,,,,,,,,,,,,
304128,91.66736602783203,180.0,0.2,0.246337890625,42.72428894042969,0.0003,-3.3063410252332686,54.53674386143685,0.014308823,0.0,-0.016202926583355294,1480,,,,,
305152,93.51443481445312,180.0,,,,,,,,,,,,,,,
306176,91.0469970703125,180.0,0.2,0.245361328125,25.633953094482422,0.0003,-3.322905074059963,63.61140519976616,0.01535501,0.0,-0.03554077415610664,1490,,,,,
307200,93.29728698730469,180.0,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,276,180.0,90.28100145999998,150,1112
308224,92.84700012207031,180.0,0.2,0.253759765625,19.51978302001953,0.0003,-3.3314488768577575,54.80669421553612,0.016335897,0.0,-0.023200310187530705,1500,,,,,
309248,93.24803161621094,180.0,,,,,,,,,,,,,,,
310272,91.6064224243164,180.0,0.2,0.198046875,35.001136779785156,0.0003,-3.3376239709556104,59.58265881538391,0.01558027,0.0,-0.022717637565801852,1510,,,,,
311296,92.77523803710938,180.0,,,,,,,,,,,,,,,
312320,93.51022338867188,180.0,0.2,0.2576171875,22.442779541015625,0.0003,-3.319585210829973,60.19225732088089,0.016719429,5.960464477539063e-08,-0.0227516778773861,1520,,,,,
313344,91.84426879882812,180.0,,,,,,,,,,,,,,,
314368,94.16972351074219,180.0,0.2,0.274658203125,24.75802230834961,0.0003,-3.3177116617560385,58.582654368877414,0.016993117,0.0,-0.03464418732619379,1530,,,,,
315392,92.04398345947266,180.0,,,,,,,,,,,,,,,
316416,92.48332214355469,180.0,0.2,0.14306640625,27.524795532226562,0.0003,-3.2959815584123136,59.12841343283653,0.013495213,0.0,-0.015113201415806543,1540,,,,,
317440,90.39732360839844,180.0,,,,,,,,,,,,,,,
318464,92.81610107421875,180.0,0.2,0.353564453125,13.32992935180664,0.0003,-3.2882384046912194,60.150728839635846,0.018449146,0.0,-0.037598814256489275,1550,,,,,
319488,90.48951721191406,180.0,,,,,,,,,,,,,,,
320512,91.57662963867188,180.0,0.2,0.29052734375,26.13152313232422,0.0003,-3.2862960539758204,52.8317877471447,0.020591632,0.0,-0.02458122343377909,1560,,,,,
321536,93.07548522949219,180.0,,,,,,,,,,,,,,,
322560,92.18669891357422,180.0,0.2,0.25068359375,19.05607032775879,0.0003,-3.24485701918602,59.65752957463265,0.015304791,0.0,-0.029512703014188447,1570,,,,,
323584,93.25171661376953,180.0,,,,,,,,,,,,,,,
324608,91.3943099975586,180.0,0.2,0.294140625,36.303123474121094,0.0003,-3.2318577855825423,49.423666232824324,0.017464608,5.960464477539063e-08,-0.030905046488624067,1580,,,,,
325632,90.43484497070312,180.0,,,,,,,,,,,,,,,
326656,92.674560546875,180.0,0.2,0.316943359375,18.05152130126953,0.0003,-3.232358608394861,50.658480030298236,0.022151118,0.0,-0.029742164516937918,1590,,,,,
327680,90.45942687988281,180.0,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,277,180.0,91.28023937,160,1180
328704,91.53506469726562,180.0,0.2,0.279150390625,31.045583724975586,0.0003,-3.2089769914746284,56.12026364207268,0.020424513,-2.384185791015625e-07,-0.021857327250472736,1600,,,,,
329728,93.31304168701172,180.0,,,,,,,,,,,,,,,
330752,92.90824127197266,180.0,0.2,0.32138671875,23.389657974243164,0.0003,-3.220285215973854,45.68099629282951,0.023004012,-1.1920928955078125e-07,-0.030015214755258056,1610,,,,,
331776,90.15495300292969,180.0,,,,,,,,,,,,,,,
332800,91.56503295898438,180.0,0.2,0.51220703125,32.20500946044922,0.0003,-3.21271116361022,55.66545830965042,0.03189452,0.0,-0.04230793112365063,1620,,,,,
333824,91.93427276611328,180.0,,,,,,,,,,,,,,,
334848,92.92790222167969,180.0,0.2,0.251611328125,28.819091796875,0.0003,-3.213016479462385,47.55229986906052,0.022843918,-1.1920928955078125e-07,-0.018736873038869818,1630,,,,,
335872,90.71049499511719,180.0,,,,,,,,,,,,,,,
336896,90.40614318847656,180.0,0.2,0.330126953125,20.852680206298828,0.0003,-3.2170960284769534,50.820327568054196,0.028577615,5.960464477539063e-08,-0.014633711375063285,1640,,,,,
337920,89.47317504882812,180.0,,,,,,,,,,,,,,,
338944,91.94793701171875,180.0,0.2,0.348486328125,28.65406608581543,0.0003,-3.2471113987267017,57.75848098993301,0.029151093,0.0,-0.029048681832500735,1650,,,,,
339968,90.25069427490234,180.0,,,,,,,,,,,,,,,
340992,90.19203186035156,180.0,0.2,0.33935546875,42.35123062133789,0.0003,-3.2733322963118554,56.85015703439713,0.021959929,0.0,-0.02467272225767374,1660,,,,,
342016,91.66053771972656,180.0,,,,,,,,,,,,,,,
343040,93.11014556884766,180.0,0.2,0.39609375,38.89994430541992,0.0003,-3.277462622523308,53.02740980386734,0.022863869,5.960464477539063e-08,-0.02866989227477461,1670,,,,,
344064,92.34188842773438,180.0,,,,,,,,,,,,,,,
345088,89.30903625488281,180.0,0.2,0.25869140625,38.21697235107422,0.0003,-3.2844512909650803,55.49787656068802,0.01650339,-1.1920928955078125e-07,-0.01406397591199493,1680,,,,,
346112,90.33164978027344,180.0,,,,,,,,,,,,,,,
347136,92.48355102539062,180.0,0.2,0.3615234375,32.04077911376953,0.0003,-3.2475617840886115,54.56220802664757,0.022960415,0.0,-0.03173622018657625,1690,,,,,
348160,89.5653076171875,180.0,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,278,180.0,90.43827168000001,170,1249
349184,90.87285614013672,180.0,0.2,0.283447265625,18.836183547973633,0.0003,-3.250227341800928,64.39391925930977,0.022950437,1.1920928955078125e-07,-0.02159182591130957,1700,,,,,
350208,89.92491912841797,180.0,,,,,,,,,,,,,,,
351232,91.06526184082031,180.0,0.2,0.21630859375,37.459991455078125,0.0003,-3.2908030331134794,52.90457862019539,0.01636441,5.960464477539063e-08,-0.020952761681110134,1710,,,,,
352256,91.11849212646484,180.0,,,,,,,,,,,,,,,
353280,89.67433166503906,180.0,0.2,0.217919921875,18.468591690063477,0.0003,-3.2953864708542824,54.95284125208855,0.016020168,-1.1920928955078125e-07,-0.018231048008601647,1720,,,,,
354304,90.92353820800781,180.0,,,,,,,,,,,,,,,
355328,90.2017822265625,180.0,0.2,0.3369140625,18.093027114868164,0.0003,-3.2980186976492405,56.91795377135277,0.019770399,0.0,-0.0339013696560869,1730,,,,,
356352,88.5950927734375,180.0,,,,,,,,,,,,,,,
357376,93.23274993896484,180.0,0.2,0.315234375,18.84404182434082,0.0003,-3.2981947503983973,58.231901586055756,0.018935133,0.0,-0.03560636993934167,1740,,,,,
358400,92.76250457763672,180.0,,,,,,,,,,,,,,,
359424,93.67448425292969,180.0,0.2,0.37666015625,19.595443725585938,0.0003,-3.2842586904764177,56.45363795757294,0.025586095,0.0,-0.029242405288096053,1750,,,,,
360448,91.74662780761719,180.0,,,,,,,,,,,,,,,
361472,92.39522552490234,180.0,0.2,0.2515625,29.221372604370117,0.0003,-3.2895295560359954,60.21276953220367,0.01753119,0.0,-0.023875480832066386,1760,,,,,
362496,93.00871276855469,180.0,,,,,,,,,,,,,,,
363520,92.00514221191406,180.0,0.2,0.308154296875,19.236251831054688,0.0003,-3.296843885630369,52.90750461220741,0.02006022,0.0,-0.02711890053469688,1770,,,,,
364544,91.10031127929688,180.0,,,,,,,,,,,,,,,
365568,91.53594207763672,180.0,0.2,0.2330078125,25.500553131103516,0.0003,-3.3252786666154863,57.4679713010788,0.018252928,-1.1920928955078125e-07,-0.019355822415673175,1780,,,,,
366592,91.48544311523438,180.0,,,,,,,,,,,,,,,
367616,93.15880584716797,180.0,0.2,0.23017578125,23.909610748291016,0.0003,-3.3317009270191194,55.453321415185926,0.01764411,0.0,-0.017725046729901807,1790,,,,,
368640,92.79378509521484,180.0,,,,,,,,,,,,,,,
368640,,,,,,,,,,,,,279,180.0,90.64211558,180,1317
369664,92.18269348144531,180.0,0.2,0.3376953125,25.03774642944336,0.0003,-3.316025732457638,54.83108575940132,0.01973376,0.0,-0.03650867879332509,1800,,,,,
370688,90.25746154785156,180.0,,,,,,,,,,,,,,,
371712,90.96611022949219,180.0,0.2,0.2984375,33.26197052001953,0.0003,-3.292616433650255,64.0085479259491,0.021649975,0.0,-0.03642373119073454,1810,,,,,
372736,91.99197387695312,180.0,,,,,,,,,,,,,,,
373760,91.48416137695312,180.0,0.2,0.424755859375,23.234514236450195,0.0003,-3.2543076358735563,57.9135504424572,0.029435363,5.960464477539063e-08,-0.02935404524614569,1820,,,,,
374784,89.99201965332031,180.0,,,,,,,,,,,,,,,
375808,90.37232971191406,180.0,0.2,0.323828125,22.255271911621094,0.0003,-3.2913343101739883,57.060841584205626,0.019912452,5.960464477539063e-08,-0.029818122694268822,1830,,,,,
376832,93.91873168945312,180.0,,,,,,,,,,,,,,,
377856,91.58906555175781,180.0,0.2,0.390380859375,33.98416519165039,0.0003,-3.2544054485857488,53.27469003200531,0.028320197,0.0,-0.028494323838822312,1840,,,,,
378880,90.57818603515625,180.0,,,,,,,,,,,,,,,
379904,93.62496948242188,180.0,0.2,0.3150390625,22.712488174438477,0.0003,-3.2532111413776876,53.74231483340263,0.025848757,-1.1920928955078125e-07,-0.02732067887991434,1850,,,,,
380928,90.24369812011719,180.0,,,,,,,,,,,,,,,
381952,88.67617797851562,180.0,0.2,0.36494140625,26.79360580444336,0.0003,-3.2898688197135924,59.882960522174834,0.023758402,-1.1920928955078125e-07,-0.025766372922225854,1860,,,,,
382976,91.72045135498047,180.0,,,,,,,,,,,,,,,
384000,92.71737670898438,180.0,0.2,0.351953125,32.27461242675781,0.0003,-3.304232019931078,57.382566171884534,0.025364688,0.0,-0.021209143604210112,1870,,,,,
385024,89.75411987304688,180.0,,,,,,,,,,,,,,,
386048,93.07054138183594,180.0,0.2,0.3462890625,48.20541763305664,0.0003,-3.2791945196688177,58.991744035482405,0.029357342,-1.1920928955078125e-07,-0.02827517619734863,1880,,,,,
387072,93.3041763305664,180.0,,,,,,,,,,,,,,,
388096,94.74539947509766,180.0,0.2,0.3900390625,24.378755569458008,0.0003,-3.3166691422462464,61.327238804101945,0.023050606,-1.1920928955078125e-07,-0.030941668842569926,1890,,,,,
389120,92.02857971191406,180.0,,,,,,,,,,,,,,,
389120,,,,,,,,,,,,,280,180.0,90.61899555,190,1386
390144,92.74911499023438,180.0,0.2,0.31337890625,30.528640747070312,0.0003,-3.301687339693308,63.02602041959763,0.021373315,-1.1920928955078125e-07,-0.022304281097603962,1900,,,,,
391168,90.0604248046875,180.0,,,,,,,,,,,,,,,
392192,91.18545532226562,180.0,0.2,0.291357421875,14.213118553161621,0.0003,-3.3146888107061385,57.53739448785782,0.019872403,0.0,-0.026512835104949773,1910,,,,,
393216,91.11524963378906,180.0,,,,,,,,,,,,,,,
394240,92.32466125488281,180.0,0.2,0.28330078125,17.066572189331055,0.0003,-3.332986638695002,57.05596142411232,0.019529726,0.0,-0.019071037357207388,1920,,,,,
395264,93.95549774169922,180.0,,,,,,,,,,,,,,,
396288,91.118896484375,180.0,0.2,0.24765625,18.016630172729492,0.0003,-3.3127966366708277,61.911928069591525,0.017687928,5.960464477539063e-08,-0.027792483824305235,1930,,,,,
397312,92.73614501953125,180.0,,,,,,,,,,,,,,,
398336,94.07351684570312,180.0,0.2,0.1876953125,21.568225860595703,0.0003,-3.2993096202611922,54.326282006502154,0.017650148,5.960464477539063e-08,-0.01534251129050972,1940,,,,,
399360,92.01600646972656,180.0,,,,,,,,,,,,,,,
400384,92.95748901367188,180.0,0.2,0.18525390625,26.799203872680664,0.0003,-3.2759589865803718,58.25594852566719,0.013536296,0.0,-0.016687278507015436,1950,,,,,
401408,92.39388275146484,180.0,,,,,,,,,,,,,,,
