eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_range,train/loss,train/explained_variance,train/entropy_loss,train/learning_rate,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_fraction,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps
27.0,470016,47.69342803955078,0.2,21170.5,0.0,-4.295274752378464,0.0003,41492.936999511716,0.027422223,-0.02902677785605192,2290,0.2828125,,,,,
27.0,471040,46.76652526855469,,,,,,,,,,,,,,,
,471040,,,,,,,,,,,,826.46418111,51,10,27.0,401
27.0,472064,53.96703338623047,0.2,20920.97265625,0.0,-4.31154712587595,0.0003,43266.42192382812,0.027378988,-0.03702136403735494,2300,0.2783203125,,,,,
27.0,473088,50.8021354675293,,,,,,,,,,,,,,,
27.0,474112,45.92713928222656,0.2,22134.431640625,-1.1920928955078125e-07,-4.299096077680588,0.0003,43831.44510498047,0.028186582,-0.027473140048095958,2310,0.291748046875,,,,,
27.0,475136,47.421409606933594,,,,,,,,,,,,,,,
27.0,476160,49.513328552246094,0.2,21362.751953125,5.960464477539063e-08,-4.301269392669201,0.0003,44628.41268310547,0.032285936,-0.022140596256940627,2320,0.320556640625,,,,,
27.0,477184,48.153541564941406,,,,,,,,,,,,,,,
27.0,478208,51.62320327758789,0.2,21734.814453125,0.0,-4.294466365873814,0.0003,41950.011779785156,0.024032485,-0.030915260410984045,2330,0.245361328125,,,,,
27.0,479232,49.59254837036133,,,,,,,,,,,,,,,
27.0,480256,50.98696517944336,0.2,17945.94921875,0.0,-4.273257550597191,0.0003,39668.0623046875,0.027151633,-0.027447630067763386,2340,0.277783203125,,,,,
27.0,481280,49.88957977294922,,,,,,,,,,,,,,,
27.0,482304,53.02177810668945,0.2,21192.390625,0.0,-4.261401271820068,0.0003,42147.85181274414,0.028549943,-0.02410239555465523,2350,0.280908203125,,,,,
27.0,483328,51.338504791259766,,,,,,,,,,,,,,,
27.0,484352,52.543365478515625,0.2,21430.310546875,0.0,-4.283747735619545,0.0003,44435.54296875,0.023887351,-0.0331563376050326,2360,0.25185546875,,,,,
27.0,485376,50.108428955078125,,,,,,,,,,,,,,,
27.0,486400,47.8575325012207,0.2,20516.857421875,0.0,-4.2790457010269165,0.0003,41093.48712768555,0.032517776,-0.026918726046278606,2370,0.294921875,,,,,
27.0,487424,50.81014633178711,,,,,,,,,,,,,,,
27.0,488448,52.34648132324219,0.2,21475.861328125,0.0,-4.274947015941143,0.0003,42866.336694335936,0.030363455,-0.031469397438922894,2380,0.303515625,,,,,
27.0,489472,46.4138069152832,,,,,,,,,,,,,,,
27.0,490496,52.906524658203125,0.2,20821.28125,0.0,-4.2646043568849565,0.0003,40980.499060058595,0.030738285,-0.029385084709792862,2390,0.286474609375,,,,,
27.0,491520,49.13878631591797,,,,,,,,,,,,,,,
,491520,,,,,,,,,,,,845.6260824700001,102,20,27.0,399
27.0,492544,50.600982666015625,0.2,23276.251953125,0.0,-4.240932905673981,0.0003,44037.79536132813,0.029708086,-0.029412177804624663,2400,0.28095703125,,,,,
27.0,493568,50.595237731933594,,,,,,,,,,,,,,,
27.0,494592,51.20547103881836,0.2,19827.55859375,5.960464477539063e-08,-4.225656940042972,0.0003,41091.985546875,0.031720217,-0.018180397093237842,2410,0.298388671875,,,,,
27.0,495616,50.88401412963867,,,,,,,,,,,,,,,
27.0,496640,50.77571487426758,0.2,21997.029296875,5.960464477539063e-08,-4.18979731798172,0.0003,43017.35506591797,0.028942214,-0.019549485202878712,2420,0.28037109375,,,,,
27.0,497664,51.67322540283203,,,,,,,,,,,,,,,
27.0,498688,50.27050018310547,0.2,18077.373046875,0.0,-4.177830170094967,0.0003,40916.93271484375,0.033680096,-0.019982665330462623,2430,0.3025390625,,,,,
27.0,499712,52.413475036621094,,,,,,,,,,,,,,,
27.0,500736,50.23143768310547,0.2,18227.197265625,0.0,-4.169157081842423,0.0003,42757.06823730469,0.03120637,-0.020164797363395336,2440,0.305419921875,,,,,
27.0,501760,47.784332275390625,,,,,,,,,,,,,,,
27.0,502784,54.45440673828125,0.2,18878.849609375,0.0,-4.1588537216186525,0.0003,42868.41426391601,0.030471563,-0.018992787002935073,2450,0.2970703125,,,,,
27.0,503808,50.65135192871094,,,,,,,,,,,,,,,
27.0,504832,43.893489837646484,0.2,22304.580078125,0.0,-4.139049702882767,0.0003,43363.78472290039,0.0327297,-0.019389110725023785,2460,0.283447265625,,,,,
27.0,505856,51.35456466674805,,,,,,,,,,,,,,,
27.0,506880,47.8031005859375,0.2,19200.587890625,0.0,-4.142776015400886,0.0003,42771.51134033203,0.036010906,-0.02551315684831934,2470,0.356201171875,,,,,
27.0,507904,53.328121185302734,,,,,,,,,,,,,,,
27.0,508928,52.0687141418457,0.2,22426.591796875,0.0,-4.148744034767151,0.0003,42040.535192871095,0.029806353,-0.01947626711335033,2480,0.288427734375,,,,,
27.0,509952,52.97301483154297,,,,,,,,,,,,,,,
27.0,510976,47.04111862182617,0.2,17607.125,0.0,-4.135682000219822,0.0003,40764.090319824216,0.024715584,-0.028781643630645705,2490,0.260595703125,,,,,
27.0,512000,48.28806686401367,,,,,,,,,,,,,,,
,512000,,,,,,,,,,,,862.7036511900001,154,30,27.0,398
27.0,513024,51.362159729003906,0.2,19234.0703125,0.0,-4.1435017243027685,0.0003,44587.65263671875,0.025168553,-0.025344116048654542,2500,0.27763671875,,,,,
27.0,514048,45.58848190307617,,,,,,,,,,,,,,,
27.0,515072,49.48100662231445,0.2,21015.763671875,0.0,-4.154094596207142,0.0003,43025.51280517578,0.02366149,-0.023058230489550625,2510,0.24287109375,,,,,
27.0,516096,54.629638671875,,,,,,,,,,,,,,,
27.0,517120,46.94390869140625,0.2,18294.8984375,-1.1920928955078125e-07,-4.1536748796701435,0.0003,38879.6982421875,0.021743745,-0.03365934029279742,2520,0.22685546875,,,,,
27.0,518144,51.23894500732422,,,,,,,,,,,,,,,
27.0,519168,50.80502700805664,0.2,20944.58203125,0.0,-4.141891267895699,0.0003,40406.40946655274,0.026966812,-0.026431690185563638,2530,0.279443359375,,,,,
27.0,520192,51.60212707519531,,,,,,,,,,,,,,,
27.0,521216,45.73054504394531,0.2,18380.373046875,0.0,-4.124370378255844,0.0003,38515.707501220706,0.025289103,-0.024886139694717712,2540,0.256396484375,,,,,
27.0,522240,51.85597229003906,,,,,,,,,,,,,,,
27.0,523264,52.882293701171875,0.2,21309.3828125,0.0,-4.106196339428425,0.0003,41340.737603759764,0.026639935,-0.027139864838682116,2550,0.281103515625,,,,,
27.0,524288,50.44953918457031,,,,,,,,,,,,,,,
27.0,525312,51.22370910644531,0.2,20477.705078125,5.960464477539063e-08,-4.106572511792183,0.0003,43269.55604248047,0.029493768,-0.025542061071610077,2560,0.29423828125,,,,,
27.0,526336,50.23834228515625,,,,,,,,,,,,,,,
27.0,527360,46.485321044921875,0.2,22048.474609375,0.0,-4.108461377024651,0.0003,43214.7984375,0.023744944,-0.026087792673206423,2570,0.27314453125,,,,,
27.0,528384,52.62276840209961,,,,,,,,,,,,,,,
27.0,529408,53.45532989501953,0.2,19710.732421875,0.0,-4.097053290903569,0.0003,41876.16439208984,0.029110134,-0.02471252161776647,2580,0.291943359375,,,,,
27.0,530432,54.56230545043945,,,,,,,,,,,,,,,
27.0,531456,55.934303283691406,0.2,19826.212890625,0.0,-4.079181753098965,0.0003,42809.67032470703,0.023797989,-0.027313938975566998,2590,0.23720703125,,,,,
27.0,532480,53.718299865722656,,,,,,,,,,,,,,,
,532480,,,,,,,,,,,,865.42539439,206,40,27.0,395
27.0,533504,54.55815124511719,0.2,19624.669921875,0.0,-4.064018438756466,0.0003,41667.263171386716,0.0250014,-0.025193173583829775,2600,0.2669921875,,,,,
27.0,534528,47.949928283691406,,,,,,,,,,,,,,,
27.0,535552,53.912742614746094,0.2,19664.333984375,0.0,-4.062901601195335,0.0003,39985.29893798828,0.02201904,-0.027632045320933683,2610,0.244775390625,,,,,
27.0,536576,51.14889144897461,,,,,,,,,,,,,,,
27.0,537600,49.26176452636719,0.2,17576.96484375,1.1920928955078125e-07,-4.074547030031681,0.0003,36043.22758789062,0.022418141,-0.026178455995977856,2620,0.24052734375,,,,,
27.0,538624,50.02075958251953,,,,,,,,,,,,,,,
27.0,539648,53.90326690673828,0.2,18866.720703125,0.0,-4.071460701525211,0.0003,37126.636346435545,0.021555282,-0.021792090075905435,2630,0.245556640625,,,,,
27.0,540672,54.25736999511719,,,,,,,,,,,,,,,
27.0,541696,53.05549240112305,0.2,19385.296875,0.0,-4.059182895720005,0.0003,41414.45654296875,0.026742157,-0.024222807223850396,2640,0.276318359375,,,,,
27.0,542720,52.41917419433594,,,,,,,,,,,,,,,
27.0,543744,50.34404373168945,0.2,18290.3984375,0.0,-4.043771602213383,0.0003,38839.34780883789,0.018424183,-0.02239234836306423,2650,0.20986328125,,,,,
27.0,544768,50.88215255737305,,,,,,,,,,,,,,,
27.0,545792,52.674781799316406,0.2,15438.2744140625,0.0,-4.025993725657463,0.0003,38616.65452880859,0.024821917,-0.02465020081435796,2660,0.2556640625,,,,,
27.0,546816,47.21707534790039,,,,,,,,,,,,,,,
27.0,547840,49.6226921081543,0.2,18238.025390625,0.0,-4.019829209148884,0.0003,40944.55748901367,0.01803144,-0.013537810395064298,2670,0.221240234375,,,,,
27.0,548864,51.82638931274414,,,,,,,,,,,,,,,
27.0,549888,47.925167083740234,0.2,17747.263671875,0.0,-4.019536098837852,0.0003,39758.98861694336,0.02458902,-0.025025416325661354,2680,0.28134765625,,,,,
27.0,550912,50.76544189453125,,,,,,,,,,,,,,,
27.0,551936,50.35787582397461,0.2,16017.66015625,0.0,-4.0149213209748265,0.0003,37308.74475708008,0.024539704,-0.021357066264317836,2690,0.22333984375,,,,,
27.0,552960,49.26533508300781,,,,,,,,,,,,,,,
,552960,,,,,,,,,,,,840.4231540900001,259,50,27.0,395
27.0,553984,50.36631393432617,0.2,17507.455078125,-1.1920928955078125e-07,-4.0159615442156795,0.0003,34872.911602783206,0.025801288,-0.02258859902212862,2700,0.25087890625,,,,,
27.0,555008,48.0849723815918,,,,,,,,,,,,,,,
27.0,556032,48.627864837646484,0.2,20911.294921875,0.0,-4.015939143300057,0.0003,38640.46625366211,0.03028949,-0.015800038483575918,2710,0.300927734375,,,,,
27.0,557056,47.043827056884766,,,,,,,,,,,,,,,
27.0,558080,49.707740783691406,0.2,17440.25390625,0.0,-4.0249644562602045,0.0003,37262.19425048828,0.022458889,-0.028249664914619645,2720,0.235546875,,,,,
27.0,559104,50.827423095703125,,,,,,,,,,,,,,,
27.0,560128,50.823238372802734,0.2,17856.13671875,0.0,-4.019561105966568,0.0003,37953.64255371094,0.029397503,-0.019382550605223516,2730,0.3099609375,,,,,
27.0,561152,48.913665771484375,,,,,,,,,,,,,,,
27.0,562176,49.183876037597656,0.2,22498.58203125,0.0,-4.023398186266422,0.0003,39092.12313232422,0.025704276,-0.013351430288457778,2740,0.24609375,,,,,
27.0,563200,47.49290084838867,,,,,,,,,,,,,,,
27.0,564224,49.76700210571289,0.2,14994.177734375,0.0,-3.998873506486416,0.0003,36263.111779785155,0.024926027,-0.025549229903845116,2750,0.2685546875,,,,,
27.0,565248,54.11258316040039,,,,,,,,,,,,,,,
27.0,566272,53.34251403808594,0.2,18925.9296875,0.0,-3.963134968280792,0.0003,38041.446484375,0.028494537,-0.019754393184848597,2760,0.271923828125,,,,,
27.0,567296,52.080589294433594,,,,,,,,,,,,,,,
27.0,568320,49.882545471191406,0.2,16856.73828125,-1.1920928955078125e-07,-3.955901192128658,0.0003,33725.3687866211,0.02635097,-0.01929567585757468,2770,0.2546875,,,,,
27.0,569344,54.09272003173828,,,,,,,,,,,,,,,
27.0,570368,48.212833404541016,0.2,18113.884765625,0.0,-3.960339932888746,0.0003,38312.04946899414,0.023614366,-0.012903313226706814,2780,0.2626953125,,,,,
27.0,571392,49.02018737792969,,,,,,,,,,,,,,,
27.0,572416,47.99110794067383,0.2,17117.76171875,-1.1920928955078125e-07,-3.9684555172920226,0.0003,37459.07364501953,0.026409468,-0.020028226217254995,2790,0.25537109375,,,,,
27.0,573440,50.08574676513672,,,,,,,,,,,,,,,
,573440,,,,,,,,,,,,867.57808937,310,60,27.0,396
27.0,574464,50.126853942871094,0.2,17142.9453125,0.0,-3.970970942825079,0.0003,37874.396520996095,0.02607432,-0.02455034160084324,2800,0.27783203125,,,,,
27.0,575488,56.4295654296875,,,,,,,,,,,,,,,
27.0,576512,52.266746520996094,0.2,15946.7275390625,0.0,-3.9642136231064797,0.0003,39138.6839050293,0.02380715,-0.026661647728906245,2810,0.2482421875,,,,,
27.0,577536,49.36536407470703,,,,,,,,,,,,,,,
27.0,578560,52.37970733642578,0.2,19077.294921875,0.0,-3.9598802335560324,0.0003,37401.60333862305,0.02839328,-0.016871017367520835,2820,0.2708984375,,,,,
27.0,579584,53.533111572265625,,,,,,,,,,,,,,,
27.0,580608,51.45652389526367,0.2,19280.76953125,0.0,-3.958818227797747,0.0003,38717.35609741211,0.02332345,-0.018083943492092656,2830,0.25654296875,,,,,
27.0,581632,44.61089324951172,,,,,,,,,,,,,,,
27.0,582656,48.75373840332031,0.2,18249.845703125,0.0,-3.960347616672516,0.0003,39461.3056640625,0.02861924,-0.019612662652798464,2840,0.2693359375,,,,,
27.0,583680,54.223899841308594,,,,,,,,,,,,,,,
27.0,584704,47.556976318359375,0.2,15093.8916015625,0.0,-3.963766070455313,0.0003,36855.695782470706,0.02661256,-0.012764984715613537,2850,0.264013671875,,,,,
27.0,585728,53.4498291015625,,,,,,,,,,,,,,,
27.0,586752,48.68956756591797,0.2,19095.884765625,0.0,-3.9564107187092303,0.0003,35675.97070922852,0.023024425,-0.011684294833685271,2860,0.249365234375,,,,,
27.0,587776,53.23746109008789,,,,,,,,,,,,,,,
27.0,588800,51.47588348388672,0.2,18957.1796875,0.0,-3.9383998408913614,0.0003,36817.14935913086,0.024185095,-0.022515368819586,2870,0.25458984375,,,,,
27.0,589824,53.18415069580078,,,,,,,,,,,,,,,
27.0,590848,47.30351638793945,0.2,15276.134765625,0.0,-3.9412888109683992,0.0003,35817.20717773437,0.027903356,-0.026010074140504002,2880,0.29541015625,,,,,
27.0,591872,53.49769973754883,,,,,,,,,,,,,,,
27.0,592896,51.63813781738281,0.2,17032.34765625,0.0,-3.920529367774725,0.0003,36266.163513183594,0.022640664,-0.013088649706332944,2890,0.242626953125,,,,,
27.0,593920,54.67866516113281,,,,,,,,,,,,,,,
,593920,,,,,,,,,,,,869.0443626399999,364,70,27.0,393
27.0,594944,52.09777069091797,0.2,18995.02734375,0.0,-3.9052057594060896,0.0003,37557.218041992186,0.029545737,-0.01619245844485704,2900,0.28994140625,,,,,
27.0,595968,51.53397750854492,,,,,,,,,,,,,,,
27.0,596992,50.7420654296875,0.2,16198.3779296875,-1.1920928955078125e-07,-3.894782415032387,0.0003,36889.603515625,0.026844159,-0.013436265327618458,2910,0.271875,,,,,
27.0,598016,48.578208923339844,,,,,,,,,,,,,,,
27.0,599040,50.87394714355469,0.2,17250.02734375,0.0,-3.8853029109537602,0.0003,36846.919372558594,0.027003087,-0.024489908687246497,2920,0.285107421875,,,,,
27.0,600064,55.21424102783203,,,,,,,,,,,,,,,
27.0,601088,53.426204681396484,0.2,16852.498046875,0.0,-3.881031196564436,0.0003,35557.28639526367,0.022672605,-0.020013572492462117,2930,0.26484375,,,,,
27.0,602112,54.77330017089844,,,,,,,,,,,,,,,
27.0,603136,53.73509216308594,0.2,20350.990234375,-1.1920928955078125e-07,-3.8610586881637574,0.0003,39278.756848144534,0.020151202,-0.015907480235910043,2940,0.238232421875,,,,,
27.0,604160,55.22597885131836,,,,,,,,,,,,,,,
27.0,605184,53.31492614746094,0.2,17257.158203125,0.0,-3.8641147248446943,0.0003,36622.54312133789,0.024695165,-0.014097950978612061,2950,0.27587890625,,,,,
27.0,606208,53.39815139770508,,,,,,,,,,,,,,,
27.0,607232,52.353851318359375,0.2,15344.87109375,0.0,-3.869306330382824,0.0003,35220.233178710936,0.023988206,-0.023847159344586543,2960,0.2640625,,,,,
27.0,608256,52.274654388427734,,,,,,,,,,,,,,,
27.0,609280,55.720069885253906,0.2,17302.37109375,0.0,-3.8762625969946383,0.0003,33884.4366027832,0.026036102,-0.016368682654865553,2970,0.278857421875,,,,,
27.0,610304,54.950340270996094,,,,,,,,,,,,,,,
27.0,611328,51.56659698486328,0.2,19049.349609375,1.1920928955078125e-07,-3.879628973454237,0.0003,34651.628253173825,0.026059713,-0.011321930863778107,2980,0.2724609375,,,,,
27.0,612352,52.90913009643555,,,,,,,,,,,,,,,
27.0,613376,54.66276931762695,0.2,22001.578125,5.960464477539063e-08,-3.865266763418913,0.0003,39510.66297607422,0.0281218,-0.014077294437447563,2990,0.276123046875,,,,,
27.0,614400,50.90378952026367,,,,,,,,,,,,,,,
,614400,,,,,,,,,,,,879.72735025,417,80,27.0,392
27.0,615424,50.052467346191406,0.2,17162.712890625,0.0,-3.8609866805374624,0.0003,35310.10411376953,0.027330408,-0.009884185349801556,3000,0.280810546875,,,,,
27.0,616448,52.65340805053711,,,,,,,,,,,,,,,
27.0,617472,49.481536865234375,0.2,14686.5673828125,0.0,-3.867720167338848,0.0003,33102.71387329102,0.027008638,-0.0142178612499265,3010,0.272314453125,,,,,
27.0,618496,57.26643753051758,,,,,,,,,,,,,,,
27.0,619520,55.36686706542969,0.2,16365.876953125,0.0,-3.8576112024486067,0.0003,35902.2262084961,0.026643354,-0.01362494599452475,3020,0.283642578125,,,,,
27.0,620544,56.334266662597656,,,,,,,,,,,,,,,
27.0,621568,53.3146858215332,0.2,20130.548828125,0.0,-3.835209610313177,0.0003,39477.16285400391,0.028316934,-0.016765783233859112,3030,0.272900390625,,,,,
27.0,622592,52.49095916748047,,,,,,,,,,,,,,,
27.0,623616,52.53758239746094,0.2,17784.42578125,1.1920928955078125e-07,-3.8235132612287996,0.0003,36621.040203857425,0.030843087,-0.015777259033347944,3040,0.29111328125,,,,,
27.0,624640,51.58235168457031,,,,,,,,,,,,,,,
27.0,625664,52.906105041503906,0.2,16187.791015625,0.0,-3.828953752666712,0.0003,36502.45729370117,0.03192493,-0.011124086796189658,3050,0.307275390625,,,,,
27.0,626688,50.45933151245117,,,,,,,,,,,,,,,
27.0,627712,49.07115173339844,0.2,19246.87109375,-1.1920928955078125e-07,-3.822799923270941,0.0003,38518.66146850586,0.03448642,-0.01938656209822511,3060,0.330029296875,,,,,
27.0,628736,54.965599060058594,,,,,,,,,,,,,,,
27.0,629760,51.151336669921875,0.2,15393.568359375,0.0,-3.8259441584348677,0.0003,32371.783880615236,0.026264545,-0.011179220258782152,3070,0.25537109375,,,,,
27.0,630784,56.071632385253906,,,,,,,,,,,,,,,
27.0,631808,56.34016418457031,0.2,16667.28125,0.0,-3.826975875347853,0.0003,34810.684094238284,0.034442477,-0.012264851669897325,3080,0.329931640625,,,,,
27.0,632832,52.42927932739258,,,,,,,,,,,,,,,
27.0,633856,48.710472106933594,0.2,17113.5546875,5.960464477539063e-08,-3.8067648723721503,0.0003,33665.829193115234,0.028477196,-0.01917510839411989,3090,0.29072265625,,,,,
27.0,634880,54.38666534423828,,,,,,,,,,,,,,,
,634880,,,,,,,,,,,,876.0635918099999,468,90,27.0,393
27.0,635904,53.298248291015625,0.2,15636.2705078125,0.0,-3.804804417490959,0.0003,33992.88762207031,0.033495326,-0.007846692777093267,3100,0.3142578125,,,,,
27.0,636928,56.458282470703125,,,,,,,,,,,,,,,
27.0,637952,49.12010192871094,0.2,17697.955078125,0.0,-3.7874776370823384,0.0003,36800.19350585937,0.03227347,-0.014007502580352594,3110,0.3154296875,,,,,
27.0,638976,52.50871276855469,,,,,,,,,,,,,,,
27.0,640000,58.02601623535156,0.2,15320.8310546875,0.0,-3.7856117278337478,0.0003,31696.937866210938,0.023061495,-0.008825236328993924,3120,0.241748046875,,,,,
27.0,641024,54.71349334716797,,,,,,,,,,,,,,,
27.0,642048,56.149471282958984,0.2,18240.24609375,0.0,-3.80744683817029,0.0003,35391.69165649414,0.024311258,-0.013228580458235228,3130,0.27041015625,,,,,
27.0,643072,54.845218658447266,,,,,,,,,,,,,,,
27.0,644096,51.875,0.2,17411.119140625,-1.1920928955078125e-07,-3.801039353758097,0.0003,36085.09574584961,0.02795496,-0.010559049116272945,3140,0.277880859375,,,,,
27.0,645120,51.97873306274414,,,,,,,,,,,,,,,
27.0,646144,51.58838653564453,0.2,12873.908203125,-1.1920928955078125e-07,-3.784936361014843,0.0003,32670.531646728516,0.030585136,-0.00835433124593692,3150,0.279931640625,,,,,
27.0,647168,50.62920379638672,,,,,,,,,,,,,,,
27.0,648192,53.0986328125,0.2,16189.955078125,0.0,-3.7726483084261417,0.0003,32909.97651977539,0.024785792,-0.007150416880904231,3160,0.2802734375,,,,,
27.0,649216,54.63755798339844,,,,,,,,,,,,,,,
27.0,650240,52.07136154174805,0.2,14495.1513671875,-1.1920928955078125e-07,-3.760122089833021,0.0003,32413.3746887207,0.021520507,-0.011332659711479209,3170,0.222412109375,,,,,
27.0,651264,50.9610595703125,,,,,,,,,,,,,,,
27.0,652288,54.241004943847656,0.2,14376.28125,1.1920928955078125e-07,-3.7495838619768618,0.0003,32569.595513916014,0.021669844,-0.020619657544011717,3180,0.23681640625,,,,,
27.0,653312,52.10392761230469,,,,,,,,,,,,,,,
27.0,654336,53.689064025878906,0.2,16041.3818359375,1.1920928955078125e-07,-3.7485422238707544,0.0003,33978.79194335938,0.029068332,-0.010323783554485998,3190,0.28359375,,,,,
27.0,655360,49.50371551513672,,,,,,,,,,,,,,,
27.0,656384,53.109230041503906,0.2,16353.64453125,0.0,-3.751409460604191,0.0003,34065.87368774414,0.02962949,-0.0016903517855098471,3200,0.299462890625,,,,,
27.0,657408,54.33321762084961,,,,,,,,,,,,,,,
27.0,658432,54.016944885253906,0.2,14787.140625,0.0,-3.7313718415796755,0.0003,32946.626733398436,0.02599132,-0.011361067472898867,3210,0.26552734375,,,,,
27.0,659456,53.76176071166992,,,,,,,,,,,,,,,
27.0,660480,50.81845474243164,0.2,14528.6005859375,0.0,-3.7251661986112596,0.0003,30585.614154052735,0.025852242,-0.013253404453280382,3220,0.261083984375,,,,,
27.0,661504,55.18634796142578,,,,,,,,,,,,,,,
27.0,662528,52.432430267333984,0.2,16337.2119140625,0.0,-3.7145880281925203,0.0003,31793.47380981445,0.022781473,-0.012257728302211035,3230,0.25126953125,,,,,
27.0,663552,53.245418548583984,,,,,,,,,,,,,,,
27.0,664576,52.55965042114258,0.2,14106.2373046875,0.0,-3.7149204716086386,0.0003,33772.710461425784,0.02389028,-0.0107941193273291,3240,0.260205078125,,,,,
27.0,665600,52.14253234863281,,,,,,,,,,,,,,,
27.0,666624,53.540740966796875,0.2,14670.1953125,0.0,-3.700063955038786,0.0003,33376.48322143555,0.019791551,-0.018950850164401345,3250,0.226953125,,,,,
27.0,667648,51.90491485595703,,,,,,,,,,,,,,,
27.0,668672,47.44501876831055,0.2,13536.02734375,0.0,-3.70470906868577,0.0003,30564.492712402345,0.022368155,-0.00975270237395307,3260,0.24052734375,,,,,
27.0,669696,52.285438537597656,,,,,,,,,,,,,,,
27.0,670720,53.119300842285156,0.2,16463.05078125,0.0,-3.7164723955094816,0.0003,32263.21565551758,0.029554237,-0.011318663412021123,3270,0.293701171875,,,,,
27.0,671744,55.01288604736328,,,,,,,,,,,,,,,
,671744,,,,,,,,,,,,884.9112212599998,50,10,27.0,404
27.0,672768,52.96073913574219,0.2,16166.3681640625,-1.1920928955078125e-07,-3.722081957012415,0.0003,31808.692993164062,0.02443311,-0.016548074773163536,3280,0.27138671875,,,,,
27.0,673792,57.5227165222168,,,,,,,,,,,,,,,
27.0,674816,50.446632385253906,0.2,12597.6708984375,0.0,-3.7340549133718013,0.0003,29097.31773071289,0.025558628,-0.00865006062813336,3290,0.25439453125,,,,,
27.0,675840,56.193328857421875,,,,,,,,,,,,,,,
27.0,676864,57.674720764160156,0.2,15808.5703125,0.0,-3.74191335439682,0.0003,30130.28660888672,0.027245767,-0.012040759446972516,3300,0.278515625,,,,,
27.0,677888,49.72661590576172,,,,,,,,,,,,,,,
27.0,678912,54.21671676635742,0.2,14604.357421875,0.0,-3.736618159711361,0.0003,33370.53466186523,0.02291735,-0.00966567602372379,3310,0.2603515625,,,,,
27.0,679936,54.92073440551758,,,,,,,,,,,,,,,
27.0,680960,55.85133743286133,0.2,12636.4404296875,0.0,-3.7192598052322863,0.0003,29235.140240478515,0.028357714,-0.011602592362032737,3320,0.27392578125,,,,,
27.0,681984,49.21217346191406,,,,,,,,,,,,,,,
27.0,683008,53.376953125,0.2,13383.5244140625,0.0,-3.707218500971794,0.0003,29409.983483886717,0.03217637,-0.0041372442923602645,3330,0.2908203125,,,,,
27.0,684032,56.490440368652344,,,,,,,,,,,,,,,
27.0,685056,52.591243743896484,0.2,14249.3681640625,1.1920928955078125e-07,-3.6971169784665108,0.0003,30338.875610351562,0.030638821,-0.0069718322658445684,3340,0.308935546875,,,,,
27.0,686080,52.717750549316406,,,,,,,,,,,,,,,
27.0,687104,49.6474609375,0.2,17163.205078125,0.0,-3.6860475853085517,0.0003,32666.75925292969,0.031438697,-0.009696552949026226,3350,0.32880859375,,,,,
27.0,688128,56.27973937988281,,,,,,,,,,,,,,,
27.0,689152,53.801456451416016,0.2,15189.3076171875,-1.1920928955078125e-07,-3.678085821121931,0.0003,30680.944982910158,0.034603797,-0.0007299128628801554,3360,0.316552734375,,,,,
27.0,690176,52.620635986328125,,,,,,,,,,,,,,,
27.0,691200,57.12985610961914,0.2,14232.2236328125,0.0,-3.6726136066019537,0.0003,30496.941888427733,0.03314458,0.004072073935822118,3370,0.318994140625,,,,,
27.0,692224,54.940589904785156,,,,,,,,,,,,,,,
,692224,,,,,,,,,,,,893.5582780999998,102,20,27.0,398
27.0,693248,56.902610778808594,0.2,13182.3681640625,0.0,-3.6674950696527957,0.0003,32028.442840576172,0.027276363,-0.0044315101316897195,3380,0.2923828125,,,,,
27.0,694272,51.429176330566406,,,,,,,,,,,,,,,
27.0,695296,51.6455078125,0.2,13818.5830078125,-1.1920928955078125e-07,-3.6569100603461266,0.0003,31414.711456298828,0.033447996,0.0011258986705797724,3390,0.291455078125,,,,,
27.0,696320,54.6341552734375,,,,,,,,,,,,,,,
27.0,697344,52.43783950805664,0.2,18576.923828125,0.0,-3.66461730748415,0.0003,34101.94877319336,0.03168208,-0.01135113620548509,3400,0.323974609375,,,,,
27.0,698368,58.455528259277344,,,,,,,,,,,,,,,
27.0,699392,55.19892120361328,0.2,16972.205078125,0.0,-3.6621526762843133,0.0003,33096.07329101562,0.031239841,-0.0033316003798972817,3410,0.312060546875,,,,,
27.0,700416,53.70283508300781,,,,,,,,,,,,,,,
27.0,701440,51.331520080566406,0.2,15069.796875,0.0,-3.6521293237805366,0.0003,30137.262805175782,0.029609336,-0.0031639276690839323,3420,0.28291015625,,,,,
27.0,702464,56.57938766479492,,,,,,,,,,,,,,,
27.0,703488,57.46066665649414,0.2,17113.89453125,0.0,-3.652329833060503,0.0003,34223.1387512207,0.03135041,-0.009550580887298566,3430,0.3205078125,,,,,
27.0,704512,52.762203216552734,,,,,,,,,,,,,,,
27.0,705536,55.42941665649414,0.2,14594.576171875,0.0,-3.6583986289799215,0.0003,29533.902264404296,0.028514266,-0.00385907224699622,3440,0.304052734375,,,,,
27.0,706560,56.54092788696289,,,,,,,,,,,,,,,
27.0,707584,55.75758743286133,0.2,15157.0458984375,0.0,-3.6573429025709627,0.0003,31632.9953125,0.02758848,-0.008205590071156621,3450,0.276416015625,,,,,
27.0,708608,56.06175231933594,,,,,,,,,,,,,,,
