eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_range,train/explained_variance,train/entropy_loss,train/learning_rate,train/approx_kl,train/value_loss,train/n_updates,train/policy_gradient_loss,train/clip_fraction,train/loss,time/iterations,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed
180.0,458752,87.22644805908203,,,,,,,,,,,,,,,
180.0,459776,83.28238677978516,0.2,0.0,-3.5121035549789665,0.0002,0.013806583,19.238570948690175,2240,-0.011740726821881254,0.151123046875,12.706007957458496,,,,,
180.0,460800,84.09274291992188,,,,,,,,,,,,,,,
180.0,461824,84.63389587402344,0.2,-1.1920928955078125e-07,-3.5128468610346317,0.0002,0.012037172,21.777284457534552,2250,-0.007644645015534479,0.123681640625,11.917928695678711,,,,,
180.0,462848,85.40507507324219,,,,,,,,,,,,,,,
180.0,463872,84.79151916503906,0.2,1.1920928955078125e-07,-3.539237130433321,0.0002,0.016027253,20.124308317899704,2260,-0.013729353090457152,0.1736328125,18.236562728881836,,,,,
180.0,464896,84.60923767089844,,,,,,,,,,,,,,,
180.0,465920,84.10772705078125,0.2,5.960464477539063e-08,-3.528254395350814,0.0002,0.015169013,21.646700114011765,2270,-0.012854036173666827,0.1732421875,13.1163330078125,,,,,
180.0,466944,87.18059539794922,,,,,,,,,,,,,,,
180.0,467968,81.06349182128906,0.2,0.0,-3.531363123655319,0.0002,0.0133327395,22.506279139220716,2280,-0.007915787295496557,0.12099609375,14.286595344543457,,,,,
180.0,468992,87.4456787109375,,,,,,,,,,,,,,,
180.0,470016,84.22709655761719,0.2,0.0,-3.5146419551223516,0.0002,0.013813246,20.714396660029887,2290,-0.00994885887375858,0.152392578125,24.72598648071289,,,,,
180.0,471040,84.0392074584961,,,,,,,,,,,,,,,
,471040,,,,,,,,,,,,230,180.0,243,85.31578080000001,1935
180.0,472064,85.64096069335938,0.2,0.0,-3.5005413353443147,0.0002,0.016047783,21.20660385042429,2300,-0.012373002825916047,0.1591796875,14.202645301818848,,,,,
180.0,473088,83.74710083007812,,,,,,,,,,,,,,,
180.0,474112,86.68660736083984,0.2,1.7881393432617188e-07,-3.5170455005019905,0.0002,0.013257746,21.829708252102137,2310,-0.009583606342494022,0.132177734375,23.288652420043945,,,,,
180.0,475136,85.49304962158203,,,,,,,,,,,,,,,
180.0,476160,85.8113784790039,0.2,-1.1920928955078125e-07,-3.506646256521344,0.0002,0.015752213,21.976020041108132,2320,-0.012239689841226208,0.1650390625,14.409893035888672,,,,,
180.0,477184,83.98228454589844,,,,,,,,,,,,,,,
180.0,478208,87.12032318115234,0.2,0.0,-3.5009212758392096,0.0002,0.014725525,21.848455426841973,2330,-0.010841764265205712,0.147265625,19.151002883911133,,,,,
180.0,479232,88.7703857421875,,,,,,,,,,,,,,,
180.0,480256,90.80926513671875,0.2,0.0,-3.4694297552108764,0.0002,0.012159875,19.00596552863717,2340,-0.01108959880511975,0.146923828125,9.787201881408691,,,,,
180.0,481280,85.59721374511719,,,,,,,,,,,,,,,
180.0,482304,88.04141235351562,0.2,0.0,-3.4643892854452134,0.0002,0.015007464,21.416935574263334,2350,-0.01341614259799826,0.172265625,12.916280746459961,,,,,
180.0,483328,86.48039245605469,,,,,,,,,,,,,,,
180.0,484352,85.92808532714844,0.2,0.0,-3.4519930444657803,0.0002,0.015835252,20.29311707094312,2360,-0.01296633593738079,0.18017578125,12.132854461669922,,,,,
180.0,485376,85.32411193847656,,,,,,,,,,,,,,,
180.0,486400,86.25515747070312,0.2,-1.1920928955078125e-07,-3.4519295521080493,0.0002,0.016346583,18.9627842053771,2370,-0.01227908729488263,0.184423828125,18.911710739135742,,,,,
180.0,487424,86.69082641601562,,,,,,,,,,,,,,,
180.0,488448,86.52322387695312,0.2,0.0,-3.4527090270072223,0.0002,0.0150307035,18.743961703032255,2380,-0.015112741798657226,0.185009765625,18.813879013061523,,,,,
180.0,489472,83.8006362915039,,,,,,,,,,,,,,,
180.0,490496,86.51013946533203,0.2,0.0,-3.443298019096255,0.0002,0.01526901,21.343966341763736,2390,-0.012883687127032317,0.1787109375,11.611817359924316,,,,,
180.0,491520,88.20103454589844,,,,,,,,,,,,,,,
,491520,,,,,,,,,,,,240,180.0,242,86.30944068000001,2025
180.0,492544,85.12799835205078,0.2,-1.1920928955078125e-07,-3.448569918051362,0.0002,0.011073335,18.47927019447088,2400,-0.008522276568692177,0.13203125,13.128375053405762,,,,,
180.0,493568,87.04533386230469,,,,,,,,,,,,,,,
180.0,494592,86.88960266113281,0.2,5.960464477539063e-08,-3.460525506362319,0.0002,0.01337035,21.51449058055878,2410,-0.010420911402616185,0.17255859375,12.689960479736328,,,,,
180.0,495616,84.09440612792969,,,,,,,,,,,,,,,
180.0,496640,85.89696502685547,0.2,0.0,-3.453855215758085,0.0002,0.013308816,18.266534055024387,2420,-0.008100110242230585,0.123291015625,15.017110824584961,,,,,
180.0,497664,86.32234191894531,,,,,,,,,,,,,,,
180.0,498688,85.37216186523438,0.2,0.0,-3.4650324333459137,0.0002,0.0141887795,20.097401106357573,2430,-0.012017416494927602,0.159521484375,17.679641723632812,,,,,
180.0,499712,85.84484100341797,,,,,,,,,,,,,,,
180.0,500736,85.89488983154297,0.2,0.0,-3.4576819736510513,0.0002,0.013088239,20.47271262779832,2440,-0.009141071001795353,0.1326171875,16.779525756835938,,,,,
180.0,501760,88.65806579589844,,,,,,,,,,,,,,,
180.0,502784,83.44310760498047,0.2,0.0,-3.4822843369096517,0.0002,0.013319106,19.4820824213326,2450,-0.01039183378634334,0.144189453125,24.483219146728516,,,,,
180.0,503808,88.28092956542969,,,,,,,,,,,,,,,
180.0,504832,82.84368896484375,0.2,0.0,-3.4660538658499718,0.0002,0.012889523,20.35438177138567,2460,-0.007852598425233736,0.107861328125,9.915661811828613,,,,,
180.0,505856,84.30780792236328,,,,,,,,,,,,,,,
180.0,506880,87.05986022949219,0.2,0.0,-3.479356149211526,0.0002,0.013656403,23.38484611734748,2470,-0.010811888188618468,0.146728515625,29.305824279785156,,,,,
180.0,507904,85.19778442382812,,,,,,,,,,,,,,,
180.0,508928,89.24238586425781,0.2,0.0,-3.488259559124708,0.0002,0.014452629,21.40753182172775,2480,-0.009440936043392866,0.1560546875,10.569260597229004,,,,,
180.0,509952,84.00154113769531,,,,,,,,,,,,,,,
180.0,510976,87.5400390625,0.2,0.0,-3.4678560849279165,0.0002,0.015375349,20.366214364767075,2490,-0.01278143967174401,0.185400390625,16.152992248535156,,,,,
180.0,512000,86.90538024902344,,,,,,,,,,,,,,,
,512000,,,,,,,,,,,,250,180.0,242,86.07418821000002,2112
180.0,513024,89.22187805175781,0.2,1.1920928955078125e-07,-3.4607571702450515,0.0002,0.013108913,18.2731779769063,2500,-0.011706806111033075,0.164990234375,12.431806564331055,,,,,
180.0,514048,88.29256439208984,,,,,,,,,,,,,,,
180.0,515072,87.12834167480469,0.2,0.0,-3.4651665948331356,0.0002,0.0128595,19.98920184597373,2510,-0.00954062415403314,0.12197265625,6.450262546539307,,,,,
180.0,516096,87.85285186767578,,,,,,,,,,,,,,,
180.0,517120,85.43383026123047,0.2,0.0,-3.464743135496974,0.0002,0.010020128,22.24782028570771,2520,-0.007933312231034505,0.107080078125,18.612411499023438,,,,,
180.0,518144,86.38835906982422,,,,,,,,,,,,,,,
180.0,519168,87.02255249023438,0.2,0.0,-3.4651238724589346,0.0002,0.014747089,18.900471498817204,2530,-0.011864399282785598,0.14560546875,5.563828945159912,,,,,
180.0,520192,85.25129699707031,,,,,,,,,,,,,,,
180.0,521216,85.68899536132812,0.2,-2.384185791015625e-07,-3.463285502791405,0.0002,0.014708583,18.789551375806333,2540,-0.01071146338872495,0.158349609375,14.225460052490234,,,,,
180.0,522240,85.91250610351562,,,,,,,,,,,,,,,
180.0,523264,84.87059020996094,0.2,1.7881393432617188e-07,-3.477872622013092,0.0002,0.013820341,23.311055087298154,2550,-0.012027969078189926,0.154052734375,15.71695327758789,,,,,
180.0,524288,84.97582244873047,,,,,,,,,,,,,,,
180.0,525312,86.30332946777344,0.2,0.0,-3.475986377522349,0.0002,0.012727765,19.77060446366668,2560,-0.010101310795289465,0.14716796875,16.536849975585938,,,,,
180.0,526336,84.80762481689453,,,,,,,,,,,,,,,
180.0,527360,81.25837707519531,0.2,1.1920928955078125e-07,-3.5025833055377005,0.0002,0.01458805,19.03970652744174,2570,-0.009599924940266647,0.13212890625,25.40252113342285,,,,,
180.0,528384,84.61290740966797,,,,,,,,,,,,,,,
180.0,529408,85.35455322265625,0.2,1.1920928955078125e-07,-3.4978572204709053,0.0002,0.014971406,20.053313678503038,2580,-0.013215624587246566,0.158740234375,16.166351318359375,,,,,
180.0,530432,85.45521545410156,,,,,,,,,,,,,,,
180.0,531456,82.91874694824219,0.2,5.960464477539063e-08,-3.504423512890935,0.0002,0.0127427615,22.000926017016173,2590,-0.009973041369812563,0.11728515625,15.93741512298584,,,,,
180.0,532480,84.54734802246094,,,,,,,,,,,,,,,
,532480,,,,,,,,,,,,260,180.0,242,85.8433533,2198
180.0,533504,86.89570617675781,0.2,0.0,-3.493715884909034,0.0002,0.012970808,21.059251230955123,2600,-0.010451108963025035,0.151904296875,10.131916999816895,,,,,
180.0,534528,82.85382843017578,,,,,,,,,,,,,,,
180.0,535552,80.72604370117188,0.2,0.0,-3.4923040963709355,0.0002,0.014144993,19.68030430302024,2610,-0.010486147294432157,0.139501953125,11.980430603027344,,,,,
180.0,536576,84.88676452636719,,,,,,,,,,,,,,,
180.0,537600,85.6939697265625,0.2,0.0,-3.483015028759837,0.0002,0.012628441,21.240977408736946,2620,-0.008861061179777608,0.124169921875,7.540432929992676,,,,,
180.0,538624,84.73164367675781,,,,,,,,,,,,,,,
180.0,539648,84.45858764648438,0.2,0.0,-3.4729729369282722,0.0002,0.013771106,20.366929381340743,2630,-0.01083076014983817,0.146435546875,7.546004772186279,,,,,
180.0,540672,86.58177947998047,,,,,,,,,,,,,,,
180.0,541696,84.90431213378906,0.2,0.0,-3.487016323953867,0.0002,0.014050249,19.779123432189227,2640,-0.012943959912809078,0.162451171875,20.974599838256836,,,,,
180.0,542720,82.20307922363281,,,,,,,,,,,,,,,
180.0,543744,87.37181091308594,0.2,0.0,-3.4915858544409275,0.0002,0.017099882,20.73076037168503,2650,-0.017411383498256328,0.220458984375,7.96265983581543,,,,,
180.0,544768,88.23359680175781,,,,,,,,,,,,,,,
180.0,545792,88.16776275634766,0.2,1.1920928955078125e-07,-3.478943744301796,0.0002,0.01810954,19.48398228883743,2660,-0.016215151411961413,0.225146484375,18.573476791381836,,,,,
180.0,546816,86.27227783203125,,,,,,,,,,,,,,,
180.0,547840,86.6302261352539,0.2,0.0,-3.462627111747861,0.0002,0.0129195545,19.19881754890084,2670,-0.010943071240035351,0.14150390625,4.218810558319092,,,,,
180.0,548864,83.4550552368164,,,,,,,,,,,,,,,
180.0,549888,84.13426208496094,0.2,0.0,-3.467238237708807,0.0002,0.012575712,20.90255452468991,2680,-0.007393049486563541,0.115478515625,14.51392936706543,,,,,
180.0,550912,86.88740539550781,,,,,,,,,,,,,,,
180.0,551936,85.4744873046875,0.2,0.0,-3.450343224406242,0.0002,0.014965944,18.924319268018007,2690,-0.012913685023522702,0.16953125,10.060843467712402,,,,,
180.0,552960,84.49210357666016,,,,,,,,,,,,,,,
,552960,,,,,,,,,,,,270,180.0,241,86.17796123999999,2285
180.0,553984,83.65115356445312,0.2,0.0,-3.4624923333525657,0.0002,0.014728518,18.61984406709671,2700,-0.012610028390190564,0.15087890625,7.394001007080078,,,,,
180.0,555008,85.16795349121094,,,,,,,,,,,,,,,
180.0,556032,83.61117553710938,0.2,0.0,-3.478142424300313,0.0002,0.014157533,19.561471312493087,2710,-0.0104874117707368,0.14658203125,16.89376449584961,,,,,
180.0,557056,87.10942077636719,,,,,,,,,,,,,,,
180.0,558080,87.03783416748047,0.2,1.1920928955078125e-07,-3.463126057013869,0.0002,0.015255727,19.906878290325402,2720,-0.014179510278518137,0.18984375,23.167343139648438,,,,,
180.0,559104,86.52386474609375,,,,,,,,,,,,,,,
180.0,560128,85.14505004882812,0.2,1.1920928955078125e-07,-3.4520923528820275,0.0002,0.013946388,19.510591490566732,2730,-0.010871165414573624,0.158154296875,11.551457405090332,,,,,
180.0,561152,87.42487335205078,,,,,,,,,,,,,,,
180.0,562176,88.1981430053711,0.2,-1.1920928955078125e-07,-3.4734025303274394,0.0002,0.014499987,18.38483188226819,2740,-0.013560036692797438,0.180078125,14.67140007019043,,,,,
180.0,563200,88.80085754394531,,,,,,,,,,,,,,,
180.0,564224,81.27643585205078,0.2,0.0,-3.4732137572020294,0.0002,0.012171993,19.89214983507991,2750,-0.011719391182123218,0.148779296875,15.837972640991211,,,,,
180.0,565248,87.90261840820312,,,,,,,,,,,,,,,
180.0,566272,89.36338806152344,0.2,1.1920928955078125e-07,-3.476910514757037,0.0002,0.011503061,21.23518083319068,2760,-0.010137830829626182,0.125927734375,11.448402404785156,,,,,
180.0,567296,85.28482818603516,,,,,,,,,,,,,,,
180.0,568320,85.70375061035156,0.2,0.0,-3.4715348694473507,0.0002,0.011747162,22.095640602707864,2770,-0.01152553301617445,0.16064453125,10.176711082458496,,,,,
180.0,569344,84.04259490966797,,,,,,,,,,,,,,,
180.0,570368,86.63092041015625,0.2,-2.384185791015625e-07,-3.467356650158763,0.0002,0.013864118,20.55996262393892,2780,-0.01247291638646857,0.150634765625,24.62001609802246,,,,,
180.0,571392,86.11125946044922,,,,,,,,,,,,,,,
180.0,572416,90.57715606689453,0.2,0.0,-3.47588713131845,0.0002,0.011904117,20.613348809629677,2790,-0.010999066106160171,0.1529296875,11.71056842803955,,,,,
180.0,573440,85.75332641601562,,,,,,,,,,,,,,,
,573440,,,,,,,,,,,,280,180.0,241,85.92964058000001,2371
180.0,574464,86.54000854492188,0.2,0.0,-3.478050099685788,0.0002,0.015088793,20.63802811577916,2800,-0.012530093082386885,0.148876953125,19.539091110229492,,,,,
180.0,575488,87.67466735839844,,,,,,,,,,,,,,,
180.0,576512,84.80416870117188,0.2,-2.384185791015625e-07,-3.4836509358137846,0.0002,0.015030021,20.683724753558636,2810,-0.012642626148590352,0.1732421875,19.144981384277344,,,,,
180.0,577536,84.98700714111328,,,,,,,,,,,,,,,
180.0,578560,89.17750549316406,0.2,0.0,-3.483310805261135,0.0002,0.012931028,20.766752260923386,2820,-0.008480828689789633,0.1287109375,28.241226196289062,,,,,
180.0,579584,87.18509674072266,,,,,,,,,,,,,,,
180.0,580608,87.79541015625,0.2,0.0,-3.4788477923721075,0.0002,0.011958398,20.911521972715853,2830,-0.011161767462181161,0.142333984375,17.173070907592773,,,,,
180.0,581632,86.99836730957031,,,,,,,,,,,,,,,
180.0,582656,88.83817291259766,0.2,0.0,-3.485163926333189,0.0002,0.01434935,21.578987219184636,2840,-0.015181081960326992,0.182373046875,19.31969451904297,,,,,
180.0,583680,88.25907897949219,,,,,,,,,,,,,,,
180.0,584704,86.8428955078125,0.2,0.0,-3.4772836945950987,0.0002,0.012417789,21.954300973564386,2850,-0.009546662061620737,0.130126953125,24.856689453125,,,,,
180.0,585728,86.67253112792969,,,,,,,,,,,,,,,
180.0,586752,89.36114501953125,0.2,0.0,-3.4687199778854847,0.0002,0.012925515,19.53808471262455,2860,-0.00780721857008757,0.126708984375,4.49247932434082,,,,,
180.0,587776,89.37544250488281,,,,,,,,,,,,,,,
180.0,588800,88.2448501586914,0.2,0.0,-3.462158141285181,0.0002,0.0130027905,20.172112644463777,2870,-0.007623872573458357,0.122900390625,12.627840995788574,,,,,
180.0,589824,87.08992004394531,,,,,,,,,,,,,,,
180.0,590848,85.98457336425781,0.2,0.0,-3.4480057738721372,0.0002,0.01040012,20.21535273566842,2880,-0.00914956319174962,0.132177734375,13.037801742553711,,,,,
180.0,591872,89.20930480957031,,,,,,,,,,,,,,,
180.0,592896,89.00111389160156,0.2,5.960464477539063e-08,-3.465863949805498,0.0002,0.014223887,22.3741590552032,2890,-0.012787965840107062,0.179248046875,11.17644214630127,,,,,
180.0,593920,90.04354858398438,,,,,,,,,,,,,,,
,593920,,,,,,,,,,,,290,180.0,241,87.24509616000002,2457
180.0,594944,86.49835205078125,0.2,1.1920928955078125e-07,-3.477029762789607,0.0002,0.016674893,19.894958852231504,2900,-0.012057504471158609,0.172998046875,9.957736015319824,,,,,
180.0,595968,87.89419555664062,,,,,,,,,,,,,,,
180.0,596992,87.47108459472656,0.2,0.0,-3.4829438246786593,0.0002,0.013173536,20.234025990217923,2910,-0.008632925787242129,0.1162109375,13.62210464477539,,,,,
180.0,598016,85.56422424316406,,,,,,,,,,,,,,,
180.0,599040,84.94581604003906,0.2,5.960464477539063e-08,-3.480605303496122,0.0002,0.014138751,23.158880459517242,2920,-0.007502885194844567,0.140966796875,15.726845741271973,,,,,
180.0,600064,87.66746520996094,,,,,,,,,,,,,,,
180.0,601088,83.66952514648438,0.2,0.0,-3.4811339247971773,0.0002,0.013233364,18.448320975154637,2930,-0.012740599006065167,0.15322265625,14.222161293029785,,,,,
180.0,602112,87.19084930419922,,,,,,,,,,,,,,,
180.0,603136,87.46240234375,0.2,0.0,-3.458364858105779,0.0002,0.013447173,19.699635113030673,2940,-0.007355062924762024,0.1248046875,14.283980369567871,,,,,
180.0,604160,88.79421997070312,,,,,,,,,,,,,,,
180.0,605184,86.11241149902344,0.2,0.0,-3.4547712467610836,0.0002,0.012914982,20.73021795898676,2950,-0.010788728243642253,0.13203125,16.302888870239258,,,,,
180.0,606208,87.37821960449219,,,,,,,,,,,,,,,
180.0,607232,85.60113525390625,0.2,0.0,-3.462426741421223,0.0002,0.013806999,20.635680656135083,2960,-0.010587918613600778,0.15146484375,8.368614196777344,,,,,
180.0,608256,89.42233276367188,,,,,,,,,,,,,,,
180.0,609280,85.86900329589844,0.2,0.0,-3.459944310039282,0.0002,0.0144427195,21.867581439763306,2970,-0.009892363758626743,0.15087890625,21.456832885742188,,,,,
180.0,610304,85.78893280029297,,,,,,,,,,,,,,,
180.0,611328,87.59284973144531,0.2,0.0,-3.4828988425433636,0.0002,0.015326127,19.797359658777715,2980,-0.014827053707267623,0.19140625,9.445049285888672,,,,,
180.0,612352,85.4375228881836,,,,,,,,,,,,,,,
180.0,613376,86.03265380859375,0.2,1.1920928955078125e-07,-3.480388455465436,0.0002,0.015636671,21.090201503783465,2990,-0.01471537308389088,0.190673828125,13.353612899780273,,,,,
180.0,614400,84.56342315673828,,,,,,,,,,,,,,,
,614400,,,,,,,,,,,,300,180.0,241,86.48939727000001,2546
180.0,615424,85.30191040039062,0.2,0.0,-3.477083460614085,0.0002,0.016564623,20.12223423495889,3000,-0.011664985556126339,0.176904296875,8.368494987487793,,,,,
180.0,616448,85.57273864746094,,,,,,,,,,,,,,,
180.0,617472,87.26939392089844,0.2,0.0,-3.477924370765686,0.0002,0.012080567,20.00766990631819,3010,-0.008831441368965898,0.116015625,16.342615127563477,,,,,
180.0,618496,84.27367401123047,,,,,,,,,,,,,,,
180.0,619520,85.6708984375,0.2,0.0,-3.4842795722186564,0.0002,0.014155379,21.653736358135937,3020,-0.010958974373352248,0.14912109375,7.051151752471924,,,,,
180.0,620544,87.25914001464844,,,,,,,,,,,,,,,
180.0,621568,86.47335052490234,0.2,0.0,-3.462808281183243,0.0002,0.013825502,21.557208251208067,3030,-0.011983403081831056,0.150537109375,21.06909942626953,,,,,
180.0,622592,83.19080352783203,,,,,,,,,,,,,,,
180.0,623616,86.8929443359375,0.2,2.384185791015625e-07,-3.4222447969019414,0.0002,0.015296506,18.07746504545212,3040,-0.011734780900951591,0.1595703125,5.3274455070495605,,,,,
180.0,624640,87.86613464355469,,,,,,,,,,,,,,,
180.0,625664,88.05564880371094,0.2,-1.1920928955078125e-07,-3.4480887833982705,0.0002,0.014562463,20.87366672232747,3050,-0.009955349571100669,0.1423828125,13.7620849609375,,,,,
180.0,626688,90.60755920410156,,,,,,,,,,,,,,,
180.0,627712,86.22569274902344,0.2,0.0,-3.449970731884241,0.0002,0.014651876,20.78945921808481,3060,-0.01276529532042332,0.165966796875,19.35787582397461,,,,,
180.0,628736,85.82771301269531,,,,,,,,,,,,,,,
180.0,629760,88.80213165283203,0.2,-1.1920928955078125e-07,-3.4473382350057364,0.0002,0.010665279,20.784321857988836,3070,-0.007222759481373941,0.10986328125,16.426328659057617,,,,,
180.0,630784,86.52287292480469,,,,,,,,,,,,,,,
180.0,631808,87.92878723144531,0.2,0.0,-3.4491513699293135,0.0002,0.013847482,21.249526908993722,3080,-0.011269892119889846,0.141845703125,7.041401386260986,,,,,
180.0,632832,85.0782470703125,,,,,,,,,,,,,,,
180.0,633856,87.51396942138672,0.2,0.0,-3.4513126987963916,0.0002,0.014689253,21.279488938301803,3090,-0.00980450453425874,0.1361328125,11.954997062683105,,,,,
180.0,634880,89.27647399902344,,,,,,,,,,,,,,,
,634880,,,,,,,,,,,,310,180.0,240,86.72135404999999,2635
180.0,635904,90.57351684570312,0.2,0.0,-3.4384493190795182,0.0002,0.0169256,20.314297791570425,3100,-0.013924540652806173,0.1654296875,20.783061981201172,,,,,
180.0,636928,89.19488525390625,,,,,,,,,,,,,,,
180.0,637952,88.60136413574219,0.2,0.0,-3.433985311165452,0.0002,0.012586992,18.996126598119737,3110,-0.009945775571395643,0.137646484375,15.80470085144043,,,,,
180.0,638976,86.96001434326172,,,,,,,,,,,,,,,
180.0,640000,89.86795806884766,0.2,0.0,-3.449157901108265,0.0002,0.016243655,21.059080974012613,3120,-0.01205480155767873,0.17392578125,10.714580535888672,,,,,
180.0,641024,87.62355041503906,,,,,,,,,,,,,,,
180.0,642048,91.11539459228516,0.2,1.1920928955078125e-07,-3.451365427672863,0.0002,0.015493094,20.267392307519913,3130,-0.011983686574967577,0.143505859375,12.284974098205566,,,,,
180.0,643072,89.7284164428711,,,,,,,,,,,,,,,
180.0,644096,90.0775375366211,0.2,0.0,-3.449112122505903,0.0002,0.011646739,19.419404514878988,3140,-0.007211583629396045,0.122412109375,8.502270698547363,,,,,
180.0,645120,88.50646209716797,,,,,,,,,,,,,,,
180.0,646144,89.58643341064453,0.2,1.7881393432617188e-07,-3.4511927664279938,0.0002,0.013269695,21.64454816430807,3150,-0.0069962846657290354,0.103955078125,17.291975021362305,,,,,
180.0,647168,89.01248931884766,,,,,,,,,,,,,,,
180.0,648192,87.53313446044922,0.2,0.0,-3.4548030134290455,0.0002,0.015912296,20.63188663497567,3160,-0.013263300829567014,0.214892578125,12.226960182189941,,,,,
180.0,649216,88.1085205078125,,,,,,,,,,,,,,,
180.0,650240,88.67826080322266,0.2,0.0,-3.4311945982277394,0.0002,0.014434514,19.651923605054616,3170,-0.007782473534462042,0.12353515625,8.957115173339844,,,,,
180.0,651264,88.628173828125,,,,,,,,,,,,,,,
180.0,652288,89.22152709960938,0.2,0.0,-3.4332045916467906,0.0002,0.0124470275,20.612929540127517,3180,-0.00821824614322395,0.112255859375,14.538805961608887,,,,,
180.0,653312,90.43582153320312,,,,,,,,,,,,,,,
180.0,654336,86.44395446777344,0.2,0.0,-3.4248183250427244,0.0002,0.013263006,19.223093390464783,3190,-0.009171990031245515,0.123291015625,13.308436393737793,,,,,
180.0,655360,87.14033508300781,,,,,,,,,,,,,,,
,655360,,,,,,,,,,,,320,180.0,240,88.11925714,2722
180.0,656384,90.49403381347656,0.2,-2.384185791015625e-07,-3.434678061679006,0.0002,0.014800481,18.945039110630752,3200,-0.009138100089330692,0.12646484375,9.896756172180176,,,,,
180.0,657408,85.96190643310547,,,,,,,,,,,,,,,
180.0,658432,87.59848022460938,0.2,0.0,-3.449768951907754,0.0002,0.01422327,20.846583978831767,3210,-0.012656932682875776,0.15830078125,13.744174003601074,,,,,
180.0,659456,87.5726318359375,,,,,,,,,,,,,,,
180.0,660480,87.63656616210938,0.2,0.0,-3.439390640333295,0.0002,0.014306292,20.349644807726143,3220,-0.01181890347143053,0.18125,16.224414825439453,,,,,
180.0,661504,90.91275024414062,,,,,,,,,,,,,,,
180.0,662528,81.42859649658203,0.2,0.0,-3.459700894355774,0.0002,0.014072903,20.091664815694095,3230,-0.012342713986436138,0.15234375,26.5145206451416,,,,,
180.0,663552,86.99626159667969,,,,,,,,,,,,,,,
180.0,664576,89.67611694335938,0.2,-2.384185791015625e-07,-3.4620491545647383,0.0002,0.013840251,20.978271305561066,3240,-0.010708061153127345,0.136572265625,15.916786193847656,,,,,
180.0,665600,87.86634063720703,,,,,,,,,,,,,,,
180.0,666624,86.49478149414062,0.2,0.0,-3.4494149129837752,0.0002,0.0124919135,19.728180873394013,3250,-0.007967050100705819,0.11328125,17.650426864624023,,,,,
180.0,667648,87.55089569091797,,,,,,,,,,,,,,,
180.0,668672,85.28673553466797,0.2,0.0,-3.4332385424524547,0.0002,0.01549037,21.202606236934663,3260,-0.009814369870582595,0.136376953125,21.559926986694336,,,,,
180.0,669696,84.54695129394531,,,,,,,,,,,,,,,
180.0,670720,87.41970825195312,0.2,0.0,-3.4375067070126533,0.0002,0.0152452355,21.45687990859151,3270,-0.014181824401021004,0.182421875,16.945213317871094,,,,,
180.0,671744,88.8369369506836,,,,,,,,,,,,,,,
180.0,672768,85.84172058105469,0.2,0.0,-3.450055254623294,0.0002,0.010847582,20.351987381279468,3280,-0.00892309694099822,0.133642578125,13.620905876159668,,,,,
180.0,673792,87.64089965820312,,,,,,,,,,,,,,,
180.0,674816,88.72897338867188,0.2,0.0,-3.450997141003609,0.0002,0.014904602,21.38494028970599,3290,-0.008146814294013894,0.13173828125,23.017433166503906,,,,,
180.0,675840,86.90557861328125,,,,,,,,,,,,,,,
,675840,,,,,,,,,,,,330,180.0,240,87.37608873,2810
180.0,676864,88.0854721069336,0.2,0.0,-3.442305105924606,0.0002,0.015112432,18.390780635923146,3300,-0.011192285385914148,0.161083984375,6.78005313873291,,,,,
180.0,677888,88.36219787597656,,,,,,,,,,,,,,,
180.0,678912,88.548583984375,0.2,0.0,-3.462558361142874,0.0002,0.013398718,21.072456848621368,3310,-0.009615968884463654,0.13623046875,10.36115550994873,,,,,
180.0,679936,85.81961059570312,,,,,,,,,,,,,,,
180.0,680960,87.71614074707031,0.2,0.0,-3.4715520344674586,0.0002,0.012966981,19.61480877175927,3320,-0.010461720544844866,0.130224609375,13.420762062072754,,,,,
180.0,681984,85.53990173339844,,,,,,,,,,,,,,,
180.0,683008,82.77371215820312,0.2,0.0,-3.4675086878240107,0.0002,0.016040355,20.45379145592451,3330,-0.010047376551665366,0.137841796875,13.838418960571289,,,,,
180.0,684032,85.65052032470703,,,,,,,,,,,,,,,
180.0,685056,87.18539428710938,0.2,0.0,-3.467672874778509,0.0002,0.016349766,22.088227590918542,3340,-0.01270401256842888,0.16884765625,18.11037826538086,,,,,
180.0,686080,89.49644470214844,,,,,,,,,,,,,,,
180.0,687104,88.47331237792969,0.2,-1.1920928955078125e-07,-3.4592530276626348,0.0002,0.012123867,18.335380943864585,3350,-0.009692681730666664,0.129296875,15.119760513305664,,,,,
180.0,688128,85.76677703857422,,,,,,,,,,,,,,,
180.0,689152,88.78471374511719,0.2,0.0,-3.451032684370875,0.0002,0.013548158,19.486824369430543,3360,-0.012855136978760128,0.165966796875,12.106677055358887,,,,,
180.0,690176,86.41533660888672,,,,,,,,,,,,,,,
180.0,691200,85.2886962890625,0.2,-1.1920928955078125e-07,-3.447914484515786,0.0002,0.011229517,19.571328608691694,3370,-0.010965117115301837,0.1341796875,17.695810317993164,,,,,
180.0,692224,83.59127807617188,,,,,,,,,,,,,,,
180.0,693248,87.90489196777344,0.2,0.0,-3.4680402018129826,0.0002,0.015007697,18.15609801784158,3380,-0.013364217256457778,0.170654296875,10.4176664352417,,,,,
180.0,694272,85.42919921875,,,,,,,,,,,,,,,
