eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/clip_range,train/approx_kl,train/n_updates,train/learning_rate,train/loss,train/explained_variance,train/value_loss,rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean
21.536170959472656,12.0,235520,,,,,,,,,,,,,,,
20.85055923461914,12.0,236544,-2.26105814576149,-0.008051471167709679,0.350048828125,0.2,0.086843625,1150,0.0003,4.858034133911133,0.0,10.393012964725495,,,,,
23.195533752441406,12.0,237568,,,,,,,,,,,,,,,
21.813846588134766,12.0,238592,-2.254533637315035,-0.008188616274128434,0.344384765625,0.2,0.09393813,1160,0.0003,5.514087677001953,0.0,10.32563684284687,,,,,
23.144163131713867,12.0,239616,,,,,,,,,,,,,,,
21.808311462402344,12.0,240640,-2.2395588628947736,-0.015766583345248365,0.362109375,0.2,0.1089212,1170,0.0003,4.702528476715088,-1.1920928955078125e-07,10.106235948204993,,,,,
20.823204040527344,12.0,241664,,,,,,,,,,,,,,,
20.887191772460938,12.0,242688,-2.247398293763399,-0.010299845060217194,0.311767578125,0.2,0.08182632,1180,0.0003,4.97211217880249,1.1920928955078125e-07,9.916988389194012,,,,,
22.47127914428711,12.0,243712,,,,,,,,,,,,,,,
19.883563995361328,12.0,244736,-2.234652018547058,-0.005793232761789113,0.34150390625,0.2,0.08744544,1190,0.0003,5.532715797424316,1.1920928955078125e-07,9.403717786073685,,,,,
23.77199935913086,12.0,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,12.0,490,500,120,23.70264208
20.360475540161133,12.0,246784,-2.2192824445664883,-0.00691478369262768,0.369775390625,0.2,0.09730397,1200,0.0003,3.7935950756073,1.1920928955078125e-07,10.30913265645504,,,,,
23.536266326904297,12.0,247808,,,,,,,,,,,,,,,
21.785696029663086,12.0,248832,-2.227501940727234,-0.01379980716301361,0.383154296875,0.2,0.094991244,1210,0.0003,4.369954586029053,0.0,9.756325234472751,,,,,
22.092823028564453,12.0,249856,,,,,,,,,,,,,,,
21.212116241455078,12.0,250880,-2.246986287087202,-0.00845317117855302,0.319287109375,0.2,0.08084808,1220,0.0003,5.114657402038574,0.0,9.88403160572052,,,,,
23.023048400878906,12.0,251904,,,,,,,,,,,,,,,
21.144153594970703,12.0,252928,-2.2437444508075712,-0.0131668691203231,0.404931640625,0.2,0.098356776,1230,0.0003,4.363651275634766,1.1920928955078125e-07,9.871867376565934,,,,,
21.755657196044922,12.0,253952,,,,,,,,,,,,,,,
25.397863388061523,12.0,254976,-2.254107427597046,-0.003984727528586518,0.349755859375,0.2,0.08156353,1240,0.0003,5.16844367980957,0.0,9.922218650579453,,,,,
22.18573570251465,12.0,256000,,,,,,,,,,,,,,,
23.217350006103516,12.0,257024,-2.267297264188528,-0.006001831294997828,0.3103515625,0.2,0.06356552,1250,0.0003,4.7124247550964355,0.0,9.913414104282856,,,,,
22.902339935302734,12.0,258048,,,,,,,,,,,,,,,
23.55286407470703,12.0,259072,-2.287339364737272,-0.017887045179668347,0.384130859375,0.2,0.07684195,1260,0.0003,4.799820899963379,-1.1920928955078125e-07,10.41396725922823,,,,,
22.28400421142578,12.0,260096,,,,,,,,,,,,,,,
21.83169937133789,12.0,261120,-2.26416691839695,-0.017699145978258456,0.357568359375,0.2,0.09174362,1270,0.0003,4.9016923904418945,0.0,10.075134390592575,,,,,
20.864274978637695,12.0,262144,,,,,,,,,,,,,,,
21.900978088378906,12.0,263168,-2.2428837276995184,-0.012909221311565489,0.2861328125,0.2,0.08427092,1280,0.0003,3.9953103065490723,0.0,9.452217553555965,,,,,
22.652141571044922,12.0,264192,,,,,,,,,,,,,,,
22.364192962646484,12.0,265216,-2.246935050189495,-0.010836183654464548,0.381689453125,0.2,0.091204196,1290,0.0003,3.834604501724243,0.0,9.76750108152628,,,,,
21.707134246826172,12.0,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,12.0,530,502,130,23.512396570000007
21.358108520507812,12.0,267264,-2.2687087304890157,-0.009120428487949538,0.331982421875,0.2,0.06644906,1300,0.0003,3.7362701892852783,-1.1920928955078125e-07,10.441446037590504,,,,,
21.00229835510254,12.0,268288,,,,,,,,,,,,,,,
20.75238037109375,12.0,269312,-2.2763196185231207,-0.016794754132570235,0.33896484375,0.2,0.056335855,1310,0.0003,5.084066867828369,1.1920928955078125e-07,9.993479004502296,,,,,
21.226806640625,12.0,270336,,,,,,,,,,,,,,,
20.07526397705078,12.0,271360,-2.29071047231555,-0.017960267199669033,0.324462890625,0.2,0.07539332,1320,0.0003,5.303688049316406,0.0,10.16698543727398,,,,,
21.203643798828125,12.0,272384,,,,,,,,,,,,,,,
21.921300888061523,12.0,273408,-2.2856965817511083,-0.010085574860568158,0.27919921875,0.2,0.06330416,1330,0.0003,5.615967750549316,1.1920928955078125e-07,10.319535368680954,,,,,
23.332977294921875,12.0,274432,,,,,,,,,,,,,,,
22.20450210571289,12.0,275456,-2.2868994370102884,-0.014043315856542903,0.33388671875,0.2,0.07265551,1340,0.0003,5.339424133300781,0.0,9.799973414838314,,,,,
21.379566192626953,12.0,276480,,,,,,,,,,,,,,,
20.63226318359375,12.0,277504,-2.285401562601328,-0.024706344534934033,0.35556640625,0.2,0.07661489,1350,0.0003,3.219622850418091,0.0,9.169003966450692,,,,,
20.9051456451416,12.0,278528,,,,,,,,,,,,,,,
22.320940017700195,12.0,279552,-2.295862590521574,-0.01417988869943656,0.338525390625,0.2,0.07170876,1360,0.0003,2.9314143657684326,0.0,9.656128922104836,,,,,
20.921234130859375,12.0,280576,,,,,,,,,,,,,,,
21.255741119384766,12.0,281600,-2.2902608796954156,-0.01519429813051829,0.30625,0.2,0.06363313,1370,0.0003,4.483013153076172,0.0,10.451364146173,,,,,
21.897159576416016,12.0,282624,,,,,,,,,,,,,,,
22.248714447021484,12.0,283648,-2.282219396531582,-0.015414837104617617,0.303271484375,0.2,0.049665935,1380,0.0003,4.077470779418945,0.0,9.236605899035931,,,,,
24.13904571533203,12.0,284672,,,,,,,,,,,,,,,
21.36181640625,12.0,285696,-2.291563897579908,-0.013482476501667406,0.32880859375,0.2,0.05456745,1390,0.0003,5.706631660461426,-1.1920928955078125e-07,9.78836628049612,,,,,
22.058048248291016,12.0,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,12.0,569,503,140,24.13688077
21.905258178710938,12.0,287744,-2.2824657492339613,-0.01920647300867131,0.280517578125,0.2,0.068055004,1400,0.0003,3.852424144744873,0.0,9.164162091910839,,,,,
20.356807708740234,12.0,288768,,,,,,,,,,,,,,,
23.85898208618164,12.0,289792,-2.2840677596628667,-0.021421145090425853,0.335205078125,0.2,0.054596797,1410,0.0003,5.152339935302734,0.0,9.43202072829008,,,,,
22.206378936767578,12.0,290816,,,,,,,,,,,,,,,
22.957687377929688,12.0,291840,-2.2950623758137225,-0.0172483397036558,0.32841796875,0.2,0.06512693,1420,0.0003,4.102634906768799,0.0,9.706775867938996,,,,,
21.961990356445312,12.0,292864,,,,,,,,,,,,,,,
22.947269439697266,12.0,293888,-2.279595413804054,-0.0139928235381376,0.331787109375,0.2,0.06116442,1430,0.0003,4.751221179962158,1.1920928955078125e-07,9.98473816215992,,,,,
24.822772979736328,12.0,294912,,,,,,,,,,,,,,,
21.01198387145996,12.0,295936,-2.282615126669407,-0.009840575154521502,0.25380859375,0.2,0.048727788,1440,0.0003,4.421014308929443,-1.1920928955078125e-07,9.103967642784118,,,,,
22.76841926574707,12.0,296960,,,,,,,,,,,,,,,
22.642322540283203,12.0,297984,-2.2836432948708536,-0.01051290347095346,0.28642578125,0.2,0.059063934,1450,0.0003,5.392552852630615,0.0,9.52452976256609,,,,,
22.606218338012695,12.0,299008,,,,,,,,,,,,,,,
23.61172866821289,12.0,300032,-2.271976816654205,-0.018016966393042823,0.311181640625,0.2,0.06548561,1460,0.0003,3.4918336868286133,0.0,8.897092509269715,,,,,
22.81747817993164,12.0,301056,,,,,,,,,,,,,,,
22.736900329589844,12.0,302080,-2.2684902019798754,-0.01198793818039121,0.360693359375,0.2,0.07887751,1470,0.0003,5.616422653198242,5.960464477539063e-08,11.013949529826641,,,,,
24.355838775634766,12.0,303104,,,,,,,,,,,,,,,
21.52560806274414,12.0,304128,-2.285900741070509,-0.016318073838192504,0.32685546875,0.2,0.0713001,1480,0.0003,5.816793441772461,1.1920928955078125e-07,9.959363780915737,,,,,
20.22431755065918,12.0,305152,,,,,,,,,,,,,,,
20.827037811279297,12.0,306176,-2.2764259934425355,-0.007820887735579162,0.32412109375,0.2,0.065306954,1490,0.0003,7.215522766113281,0.0,9.70976954996586,,,,,
22.20380401611328,12.0,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,12.0,610,503,150,23.64436996
22.736793518066406,12.0,308224,-2.290321871638298,-0.014764052721147891,0.357861328125,0.2,0.06752505,1500,0.0003,5.801758766174316,1.1920928955078125e-07,10.195950457453728,,,,,
26.36945343017578,12.0,309248,,,,,,,,,,,,,,,
21.576732635498047,12.0,310272,-2.2952861189842224,-0.010654290174716152,0.27998046875,0.2,0.055874504,1510,0.0003,6.364037990570068,0.0,8.823572954535484,,,,,
21.782411575317383,12.0,311296,,,,,,,,,,,,,,,
22.40485191345215,12.0,312320,-2.296620012074709,-0.006959661841392517,0.278173828125,0.2,0.06631534,1520,0.0003,4.494222164154053,0.0,10.189774504303932,,,,,
21.611000061035156,12.0,313344,,,,,,,,,,,,,,,
23.132299423217773,12.0,314368,-2.274764883518219,-0.015317818793118932,0.319287109375,0.2,0.083971545,1530,0.0003,4.162642478942871,0.0,9.70647117048502,,,,,
22.458881378173828,12.0,315392,,,,,,,,,,,,,,,
22.966760635375977,12.0,316416,-2.2662011638283728,-0.009385470119013917,0.2759765625,0.2,0.07002902,1540,0.0003,4.991968154907227,0.0,10.036246602237224,,,,,
19.334091186523438,12.0,317440,,,,,,,,,,,,,,,
20.862911224365234,12.0,318464,-2.2811476327478886,-0.011159616414806806,0.37138671875,0.2,0.07750877,1550,0.0003,5.036259174346924,-1.1920928955078125e-07,10.676781818270683,,,,,
23.65704345703125,12.0,319488,,,,,,,,,,,,,,,
23.337528228759766,12.0,320512,-2.287397512048483,-0.011379544890951365,0.288037109375,0.2,0.06377654,1560,0.0003,4.955075263977051,0.0,8.996065638959408,,,,,
21.001964569091797,12.0,321536,,,,,,,,,,,,,,,
23.41339111328125,12.0,322560,-2.284617555141449,-0.01941250487579964,0.3345703125,0.2,0.07072916,1570,0.0003,3.8773133754730225,0.0,9.598600913584232,,,,,
22.204627990722656,12.0,323584,,,,,,,,,,,,,,,
21.03205680847168,12.0,324608,-2.25824903473258,-0.02396430141234305,0.398291015625,0.2,0.09107158,1580,0.0003,4.537959575653076,0.0,10.01669185012579,,,,,
21.511646270751953,12.0,325632,,,,,,,,,,,,,,,
21.412208557128906,12.0,326656,-2.28197366297245,-0.007925103076559026,0.335302734375,0.2,0.08271848,1590,0.0003,4.98276424407959,-1.1920928955078125e-07,10.462453304231166,,,,,
22.97231101989746,12.0,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,12.0,649,504,160,23.823966240000004
22.033470153808594,12.0,328704,-2.2843319818377497,-0.01345083070700639,0.35498046875,0.2,0.070919305,1600,0.0003,5.001516342163086,0.0,9.786877769231797,,,,,
23.306167602539062,12.0,329728,,,,,,,,,,,,,,,
22.824810028076172,12.0,330752,-2.2820013858377934,-0.012262697513506282,0.3021484375,0.2,0.07889809,1610,0.0003,4.440250396728516,1.1920928955078125e-07,9.856692968308925,,,,,
21.349472045898438,12.0,331776,,,,,,,,,,,,,,,
22.384159088134766,12.0,332800,-2.283419667184353,-0.017444888765749057,0.3509765625,0.2,0.08526473,1620,0.0003,5.504487037658691,-1.1920928955078125e-07,9.784734281897546,,,,,
21.66348648071289,12.0,333824,,,,,,,,,,,,,,,
23.07258415222168,12.0,334848,-2.265104269236326,-0.011800602005678229,0.25546875,0.2,0.07648467,1630,0.0003,6.000129699707031,0.0,10.960044048726559,,,,,
22.289161682128906,12.0,335872,,,,,,,,,,,,,,,
22.201852798461914,12.0,336896,-2.2746432453393934,-0.011149296212533955,0.343115234375,0.2,0.07071902,1640,0.0003,4.931270599365234,0.0,9.492626336216926,,,,,
24.610401153564453,12.0,337920,,,,,,,,,,,,,,,
23.191049575805664,12.0,338944,-2.268610682338476,-0.009037752459698822,0.295458984375,0.2,0.07168275,1650,0.0003,3.754713296890259,0.0,9.371935243904591,,,,,
22.836477279663086,12.0,339968,,,,,,,,,,,,,,,
25.542041778564453,12.0,340992,-2.279786877334118,-0.012607812584610656,0.317919921875,0.2,0.06648842,1660,0.0003,5.394126892089844,-1.1920928955078125e-07,9.440060545504092,,,,,
21.95533561706543,12.0,342016,,,,,,,,,,,,,,,
21.893653869628906,12.0,343040,-2.2647361040115355,-0.011568037026154342,0.306591796875,0.2,0.074289426,1670,0.0003,3.9362189769744873,0.0,9.591817632317543,,,,,
23.79548454284668,12.0,344064,,,,,,,,,,,,,,,
22.563247680664062,12.0,345088,-2.282234700024128,-0.01053389275475638,0.33642578125,0.2,0.06192551,1680,0.0003,5.494790077209473,0.0,9.634134905040264,,,,,
21.041805267333984,12.0,346112,,,,,,,,,,,,,,,
23.2091064453125,12.0,347136,-2.271666008979082,-0.008723010082030669,0.288525390625,0.2,0.06841088,1690,0.0003,4.752320289611816,0.0,9.235898984968662,,,,,
23.710678100585938,12.0,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,12.0,689,505,170,24.074851089999996
22.080608367919922,12.0,349184,-2.2614570803940297,-0.014844955113949255,0.345654296875,0.2,0.08848903,1700,0.0003,4.248487949371338,-1.1920928955078125e-07,10.149852046370507,,,,,
21.137805938720703,12.0,350208,,,,,,,,,,,,,,,
22.317867279052734,12.0,351232,-2.266982387751341,-0.015567715476208832,0.345166015625,0.2,0.09173969,1710,0.0003,6.592700481414795,-1.1920928955078125e-07,9.25244468152523,,,,,
20.830429077148438,12.0,352256,,,,,,,,,,,,,,,
22.74581527709961,12.0,353280,-2.252368487417698,-0.019705194473499433,0.353564453125,0.2,0.10317223,1720,0.0003,3.522866725921631,0.0,9.409958279132843,,,,,
22.447772979736328,12.0,354304,,,,,,,,,,,,,,,
23.235328674316406,12.0,355328,-2.2665183655917645,-0.016124704011599534,0.36767578125,0.2,0.08779333,1730,0.0003,5.721037864685059,0.0,10.604453474283218,,,,,
20.71587371826172,12.0,356352,,,,,,,,,,,,,,,
20.794113159179688,12.0,357376,-2.2772378526628017,-0.01094338208058616,0.306494140625,0.2,0.054513555,1740,0.0003,3.724965810775757,0.0,9.458258831501007,,,,,
21.95370864868164,12.0,358400,,,,,,,,,,,,,,,
22.170391082763672,12.0,359424,-2.2972481824457645,-0.009135536503890762,0.32216796875,0.2,0.05309162,1750,0.0003,3.612244129180908,0.0,9.561665588617325,,,,,
23.26702880859375,12.0,360448,,,,,,,,,,,,,,,
23.585582733154297,12.0,361472,-2.2852221451699735,-0.015244832693133504,0.266650390625,0.2,0.06352362,1760,0.0003,4.7755303382873535,0.0,9.378825801610947,,,,,
21.49483871459961,12.0,362496,,,,,,,,,,,,,,,
23.803403854370117,12.0,363520,-2.271634564548731,-0.020163409573433454,0.334912109375,0.2,0.08607887,1770,0.0003,5.149906635284424,0.0,10.14986451715231,,,,,
22.10003662109375,12.0,364544,,,,,,,,,,,,,,,
22.77256202697754,12.0,365568,-2.273470639437437,-0.004781162703875452,0.377685546875,0.2,0.08815284,1780,0.0003,4.750122547149658,0.0,11.154369290173054,,,,,
21.824195861816406,12.0,366592,,,,,,,,,,,,,,,
24.680522918701172,12.0,367616,-2.266457038372755,-0.006370365037582815,0.286083984375,0.2,0.07504029,1790,0.0003,6.312558650970459,0.0,10.011643642187119,,,,,
21.480571746826172,12.0,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,12.0,728,505,180,23.624373909999996
21.048686981201172,12.0,369664,-2.266853469610214,-0.00574190908955643,0.294775390625,0.2,0.07782404,1800,0.0003,5.27089786529541,0.0,9.670273452997208,,,,,
21.810510635375977,12.0,370688,,,,,,,,,,,,,,,
23.045228958129883,12.0,371712,-2.2793771490454673,-0.010185064144025091,0.319970703125,0.2,0.06976246,1810,0.0003,5.479583263397217,0.0,9.897865137457847,,,,,
22.701702117919922,12.0,372736,,,,,,,,,,,,,,,
23.01529312133789,12.0,373760,-2.2735874012112616,-0.013822530940524302,0.292919921875,0.2,0.06636975,1820,0.0003,6.057848930358887,0.0,9.521971455216407,,,,,
21.6376953125,12.0,374784,,,,,,,,,,,,,,,
24.28130531311035,12.0,375808,-2.2882152505218984,-0.002404361707158387,0.2828125,0.2,0.06190072,1830,0.0003,5.014524936676025,0.0,9.31814353466034,,,,,
22.372554779052734,12.0,376832,,,,,,,,,,,,,,,
23.583663940429688,12.0,377856,-2.285098498314619,-0.01547814750665566,0.27236328125,0.2,0.061969146,1840,0.0003,4.471837997436523,0.0,9.630480965971946,,,,,
23.176952362060547,12.0,378880,,,,,,,,,,,,,,,
21.81386947631836,12.0,379904,-2.274793753027916,-0.009103848347149324,0.29765625,0.2,0.07540421,1850,0.0003,4.991079807281494,0.0,9.635099609196185,,,,,
22.41641616821289,12.0,380928,,,,,,,,,,,,,,,
21.55164337158203,12.0,381952,-2.2754506543278694,-0.006710340670542792,0.327490234375,0.2,0.072711065,1860,0.0003,6.39376974105835,0.0,10.715832063555718,,,,,
21.33437728881836,12.0,382976,,,,,,,,,,,,,,,
22.8966064453125,12.0,384000,-2.262729761004448,-0.004807720563258044,0.320751953125,0.2,0.08934308,1870,0.0003,4.554234027862549,0.0,10.75615436732769,,,,,
22.1313533782959,12.0,385024,,,,,,,,,,,,,,,
22.552875518798828,12.0,386048,-2.2520879730582237,-0.003894610231509432,0.345068359375,0.2,0.07951585,1880,0.0003,5.132443904876709,0.0,9.387625892460346,,,,,
21.934810638427734,12.0,387072,,,,,,,,,,,,,,,
20.249038696289062,12.0,388096,-2.2706906348466873,-0.01165419712633593,0.368359375,0.2,0.06566081,1890,0.0003,5.547367095947266,0.0,9.42289937287569,,,,,
21.988439559936523,12.0,389120,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,12.0,768,506,190,23.382655809999996
22.224889755249023,12.0,390144,-2.2737375907599926,-0.008533096619066783,0.31318359375,0.2,0.08402367,1900,0.0003,5.187136650085449,0.0,10.529307600855827,,,,,
22.53327178955078,12.0,391168,,,,,,,,,,,,,,,
23.187665939331055,12.0,392192,-2.258490902930498,-0.009325256262673064,0.323291015625,0.2,0.08314695,1910,0.0003,4.08501672744751,0.0,9.617687705159188,,,,,
20.263229370117188,12.0,393216,,,,,,,,,,,,,,,
24.678482055664062,12.0,394240,-2.2624481044709683,-0.007017536561761517,0.314111328125,0.2,0.07342948,1920,0.0003,5.535623550415039,0.0,10.338800792396068,,,,,
23.042295455932617,12.0,395264,,,,,,,,,,,,,,,
20.486942291259766,12.0,396288,-2.270647218823433,-0.00494012726994697,0.27763671875,0.2,0.06004061,1930,0.0003,6.817977428436279,0.0,9.631062799692154,,,,,
22.7452335357666,12.0,397312,,,,,,,,,,,,,,,
22.919363021850586,12.0,398336,-2.2764231830835344,-0.019098248008231167,0.350244140625,0.2,0.057898752,1940,0.0003,3.8176708221435547,1.1920928955078125e-07,9.005533744394778,,,,,
24.041004180908203,12.0,399360,,,,,,,,,,,,,,,
21.908618927001953,12.0,400384,-2.26734489351511,-0.013432534401363227,0.31689453125,0.2,0.06908262,1950,0.0003,5.613779067993164,-2.384185791015625e-07,9.817916513979435,,,,,
21.659717559814453,12.0,401408,,,,,,,,,,,,,,,
22.444469451904297,12.0,402432,-2.2734496094286443,-0.011111336601607036,0.295068359375,0.2,0.07252698,1960,0.0003,4.4565839767456055,1.1920928955078125e-07,9.504633508622646,,,,,
23.76328468322754,12.0,403456,,,,,,,,,,,,,,,
22.9666748046875,12.0,404480,-2.269438399374485,-0.006801517173153115,0.291162109375,0.2,0.06113003,1970,0.0003,5.061874866485596,0.0,9.932202358543872,,,,,
21.047897338867188,12.0,405504,,,,,,,,,,,,,,,
21.885452270507812,12.0,406528,-2.28240711838007,-0.016929272950801533,0.3076171875,0.2,0.07411954,1980,0.0003,5.485750675201416,0.0,10.64091244339943,,,,,
23.1895751953125,12.0,407552,,,,,,,,,,,,,,,
22.09722900390625,12.0,408576,-2.2748550213873386,-0.020681301034346688,0.3587890625,0.2,0.074868545,1990,0.0003,4.947733402252197,0.0,10.201727420091629,,,,,
23.395465850830078,12.0,409600,,,,,,,,,,,,,,,
,,409600,,,,,,,,,,,12.0,807,507,200,23.61463463
23.513282775878906,12.0,410624,-2.274298732727766,-0.010446601897274376,0.30244140625,0.2,0.0647295,2000,0.0003,5.521912574768066,0.0,9.862974096834659,,,,,
22.383005142211914,12.0,411648,,,,,,,,,,,,,,,
22.092910766601562,12.0,412672,-2.279657256603241,-0.010016371824895032,0.30673828125,0.2,0.06744221,2010,0.0003,6.539255142211914,-1.1920928955078125e-07,9.584208357334138,,,,,
22.285900115966797,12.0,413696,,,,,,,,,,,,,,,
25.02535057067871,12.0,414720,-2.2755582727491857,-0.007109056349145248,0.3310546875,0.2,0.08047382,2020,0.0003,6.209588527679443,0.0,10.085988816618919,,,,,
21.774890899658203,12.0,415744,,,,,,,,,,,,,,,
23.16366958618164,12.0,416768,-2.257155444473028,-0.019364191685599507,0.317431640625,0.2,0.07978507,2030,0.0003,5.225351333618164,0.0,9.751717254519463,,,,,
21.182567596435547,12.0,417792,,,,,,,,,,,,,,,
21.128826141357422,12.0,418816,-2.2774577766656874,-0.016562266457185615,0.366650390625,0.2,0.08312831,2040,0.0003,5.812244415283203,-1.1920928955078125e-07,10.444001053273677,,,,,
22.073410034179688,12.0,419840,,,,,,,,,,,,,,,
22.784542083740234,12.0,420864,-2.267348151654005,-0.010256029301672243,0.322314453125,0.2,0.07213073,2050,0.0003,5.107446193695068,0.0,10.663241498172283,,,,,
22.62419891357422,12.0,421888,,,,,,,,,,,,,,,
21.954774856567383,12.0,422912,-2.2692797355353833,-0.016065733853611163,0.353369140625,0.2,0.07982226,2060,0.0003,4.88862943649292,1.1920928955078125e-07,9.291284792125225,,,,,
19.700441360473633,12.0,423936,,,,,,,,,,,,,,,
21.94689178466797,12.0,424960,-2.2664528869092466,-0.019101422438689043,0.385205078125,0.2,0.09187709,2070,0.0003,6.099191665649414,0.0,10.30920289158821,,,,,
23.466283798217773,12.0,425984,,,,,,,,,,,,,,,
20.259822845458984,12.0,427008,-2.255517815053463,-0.005958202324109152,0.305810546875,0.2,0.09660917,2080,0.0003,5.523834705352783,0.0,10.661984656751155,,,,,
20.0372314453125,12.0,428032,,,,,,,,,,,,,,,
23.325403213500977,12.0,429056,-2.2627252869307997,-0.009853239078074694,0.34462890625,0.2,0.08198291,2090,0.0003,5.017734527587891,0.0,9.48030100762844,,,,,
20.972272872924805,12.0,430080,,,,,,,,,,,,,,,
,,430080,,,,,,,,,,,12.0,847,507,210,24.01262213999999
22.057973861694336,12.0,431104,-2.2635203547775746,-0.012782858619175386,0.32373046875,0.2,0.08290947,2100,0.0003,6.1925950050354,0.0,9.374271489679813,,,,,
22.097532272338867,12.0,432128,,,,,,,,,,,,,,,
21.267465591430664,12.0,433152,-2.271635829657316,-0.0072930197449750265,0.30380859375,0.2,0.067729466,2110,0.0003,4.040236949920654,-1.1920928955078125e-07,9.322940443456172,,,,,
24.01873016357422,12.0,434176,,,,,,,,,,,,,,,
22.05842399597168,12.0,435200,-2.2669120594859122,-0.011553806655865629,0.336962890625,0.2,0.067847535,2120,0.0003,4.315582275390625,0.0,9.851946632564069,,,,,
23.031721115112305,12.0,436224,,,,,,,,,,,,,,,
22.163311004638672,12.0,437248,-2.266531578451395,-0.0077707593620289115,0.336328125,0.2,0.08234121,2130,0.0003,5.655517101287842,1.1920928955078125e-07,9.678486423194409,,,,,
20.612722396850586,12.0,438272,,,,,,,,,,,,,,,
22.181163787841797,12.0,439296,-2.2808045595884323,-0.012297177316213492,0.29423828125,0.2,0.063348584,2140,0.0003,4.853224754333496,-1.1920928955078125e-07,9.705947341024876,,,,,
21.767621994018555,12.0,440320,,,,,,,,,,,,,,,
21.905609130859375,12.0,441344,-2.2702675074338914,-0.016731033207906875,0.339306640625,0.2,0.070037246,2150,0.0003,5.065089702606201,1.1920928955078125e-07,10.047192294895648,,,,,
21.57440948486328,12.0,442368,,,,,,,,,,,,,,,
19.61624526977539,12.0,443392,-2.262774895876646,-0.010286629950860516,0.330908203125,0.2,0.07077413,2160,0.0003,3.2111897468566895,0.0,9.293797384202481,,,,,
21.972991943359375,12.0,444416,,,,,,,,,,,,,,,
22.091527938842773,12.0,445440,-2.2642342492938043,-0.002631834511703346,0.2982421875,0.2,0.08450103,2170,0.0003,5.2396674156188965,0.0,10.504152005910873,,,,,
23.263513565063477,12.0,446464,,,,,,,,,,,,,,,
24.03429412841797,12.0,447488,-2.2637833200395105,-0.008830111322458834,0.292138671875,0.2,0.06838114,2180,0.0003,5.979603290557861,-1.1920928955078125e-07,9.645782764256001,,,,,
21.62369155883789,12.0,448512,,,,,,,,,,,,,,,
24.119670867919922,12.0,449536,-2.26512204259634,-0.006357832756475545,0.2923828125,0.2,0.080786556,2190,0.0003,5.013373851776123,5.960464477539063e-08,10.799246525764465,,,,,
22.0179443359375,12.0,450560,,,,,,,,,,,,,,,
,,450560,,,,,,,,,,,12.0,886,508,220,23.60007508
21.786720275878906,12.0,451584,-2.271803929656744,-0.009607368441356812,0.356591796875,0.2,0.079148695,2200,0.0003,5.136241912841797,0.0,9.235479103028775,,,,,
22.863309860229492,12.0,452608,,,,,,,,,,,,,,,
23.1932315826416,12.0,453632,-2.2644750557839872,-0.021256527880905197,0.359375,0.2,0.08066119,2210,0.0003,5.402945518493652,0.0,10.130527935922146,,,,,
22.01752281188965,12.0,454656,,,,,,,,,,,,,,,
21.70993423461914,12.0,455680,-2.2518140874803065,-2.19512076000683e-05,0.318994140625,0.2,0.07008446,2220,0.0003,4.853146553039551,-1.1920928955078125e-07,10.260866847634315,,,,,
23.695451736450195,12.0,456704,,,,,,,,,,,,,,,
22.424556732177734,12.0,457728,-2.26284966096282,-0.008691176761931273,0.395849609375,0.2,0.0766545,2230,0.0003,5.504671096801758,0.0,10.345704343914985,,,,,
20.72369384765625,12.0,458752,,,,,,,,,,,,,,,
22.922683715820312,12.0,459776,-2.2665869168937207,-0.009326501889154315,0.30751953125,0.2,0.06631206,2240,0.0003,4.995661735534668,0.0,9.955753655731678,,,,,
21.297399520874023,12.0,460800,,,,,,,,,,,,,,,
22.998886108398438,12.0,461824,-2.261663406342268,-0.011857068059907761,0.2923828125,0.2,0.07521652,2250,0.0003,5.289567947387695,0.0,9.678344838321209,,,,,
23.501211166381836,12.0,462848,,,,,,,,,,,,,,,
22.620014190673828,12.0,463872,-2.2706604570150377,-0.010720842145383358,0.354541015625,0.2,0.07830918,2260,0.0003,4.838857650756836,-1.1920928955078125e-07,8.98433230817318,,,,,
22.804912567138672,12.0,464896,,,,,,,,,,,,,,,
23.291959762573242,12.0,465920,-2.2792548798024654,-0.014082094955665526,0.274072265625,0.2,0.056123503,2270,0.0003,5.313297271728516,1.1920928955078125e-07,8.552493973076343,,,,,
21.799821853637695,12.0,466944,,,,,,,,,,,,,,,
22.775131225585938,12.0,467968,-2.2704510942101477,-0.02404742610960966,0.33330078125,0.2,0.08627608,2280,0.0003,3.919501304626465,0.0,9.752825452387333,,,,,
22.5587158203125,12.0,468992,,,,,,,,,,,,,,,
19.703868865966797,12.0,470016,-2.2723581947386267,-0.0025154642498819157,0.302490234375,0.2,0.07269601,2290,0.0003,6.040094375610352,0.0,10.178590540587901,,,,,
