time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/clip_range,train/loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/explained_variance,train/value_loss,train/policy_gradient_loss,train/n_updates,train/entropy_loss,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
171008,180.0,81.01245880126953,0.2,18.409902572631836,0.4244140625,0.0003,0.018863123,0.0,46.641087877750394,-0.04224063766887411,830,-3.000933213531971,,,,,
172032,180.0,81.08013916015625,,,,,,,,,,,,,,,
173056,180.0,77.73059844970703,0.2,13.306536674499512,0.57587890625,0.0003,0.029444685,-1.1920928955078125e-07,42.72899070382118,-0.042034464539028704,840,-2.971287039667368,,,,,
174080,180.0,77.19754028320312,,,,,,,,,,,,,,,
175104,180.0,81.18161010742188,0.2,15.119622230529785,0.5927734375,0.0003,0.032147396,0.0,39.11296983361244,-0.04679547879495658,850,-2.935043215751648,,,,,
176128,180.0,78.45257568359375,,,,,,,,,,,,,,,
177152,180.0,81.68296813964844,0.2,21.5059757232666,0.610546875,0.0003,0.023959024,0.0,44.37401136755943,-0.04322330323921051,860,-2.936002694070339,,,,,
178176,180.0,80.72687530517578,,,,,,,,,,,,,,,
179200,180.0,78.62113189697266,0.2,20.371618270874023,0.51435546875,0.0003,0.032420024,0.0,39.54717429280281,-0.041467726120026784,870,-2.970309320092201,,,,,
180224,180.0,79.95242309570312,,,,,,,,,,,,,,,
181248,180.0,81.60233306884766,0.2,23.06914520263672,0.688427734375,0.0003,0.041916292,0.0,42.04124853014946,-0.045077124293311496,880,-2.9091066136956214,,,,,
182272,180.0,83.09535217285156,,,,,,,,,,,,,,,
183296,180.0,83.54547119140625,0.2,20.124217987060547,0.56416015625,0.0003,0.02437516,0.0,43.41541436314583,-0.04442768536682706,890,-2.9610713601112364,,,,,
184320,180.0,84.77484130859375,,,,,,,,,,,,,,,
184320,,,,,,,,,,,,,561,90,328,82.81364527,180.0
185344,180.0,81.46305084228516,0.2,21.497631072998047,0.51435546875,0.0003,0.021959597,1.1920928955078125e-07,42.11916120648384,-0.04119050193403382,900,-2.9957397267222405,,,,,
186368,180.0,78.83042907714844,,,,,,,,,,,,,,,
187392,180.0,82.62764739990234,0.2,17.390562057495117,0.4810546875,0.0003,0.021644825,0.0,46.610385704040525,-0.03941937478812178,910,-3.0074971601366998,,,,,
188416,180.0,82.09027099609375,,,,,,,,,,,,,,,
189440,180.0,84.71015930175781,0.2,23.506601333618164,0.44521484375,0.0003,0.0214541,0.0,47.92197993397713,-0.03938549597223755,920,-3.020275756716728,,,,,
190464,180.0,82.83284759521484,,,,,,,,,,,,,,,
