eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_fraction,train/learning_rate,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean
180.0,78.05009460449219,322560,21.987394332885742,-0.007650040336739039,22.922835920751094,0.00424187,0.2,0.0,1570,-3.5610988065600395,0.008349609375,3e-05,,,,,
180.0,74.75040435791016,323584,,,,,,,,,,,,,,,
180.0,74.76001739501953,324608,13.318653106689453,-0.007301690496387891,19.872286178171635,0.004351165,0.2,-1.1920928955078125e-07,1580,-3.5648270029574634,0.005419921875,3e-05,,,,,
180.0,80.01943969726562,325632,,,,,,,,,,,,,,,
180.0,74.36742401123047,326656,17.513031005859375,-0.01127198036365371,20.13485007882118,0.008309341,0.2,0.0,1590,-3.5664027128368616,0.02109375,3e-05,,,,,
180.0,77.1329574584961,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,160,1084,302,180.0,76.20574108
180.0,76.56622314453125,328704,15.421860694885254,-0.0076169126601598695,20.272341361641885,0.0055584647,0.2,0.0,1600,-3.560790242999792,0.012255859375,3e-05,,,,,
180.0,76.01495361328125,329728,,,,,,,,,,,,,,,
180.0,77.64747619628906,330752,13.333067893981934,-0.007843323781708022,20.922335826605558,0.0058136843,0.2,0.0,1610,-3.556001998856664,0.007177734375,3e-05,,,,,
180.0,79.61283874511719,331776,,,,,,,,,,,,,,,
180.0,77.26451110839844,332800,13.314830780029297,-0.007612210670049535,22.16934182792902,0.0042640455,0.2,0.0,1620,-3.550677230209112,0.006396484375,3e-05,,,,,
180.0,81.21330261230469,333824,,,,,,,,,,,,,,,
180.0,77.52217864990234,334848,15.982077598571777,-0.010213417775230483,19.85342792272568,0.007172519,0.2,0.0,1630,-3.556148021295667,0.016552734375,3e-05,,,,,
180.0,76.15354919433594,335872,,,,,,,,,,,,,,,
180.0,83.30873107910156,336896,16.418075561523438,-0.00837514972226927,22.828569527715445,0.0060660867,0.2,0.0,1640,-3.5555735167115925,0.006884765625,3e-05,,,,,
180.0,80.59565734863281,337920,,,,,,,,,,,,,,,
180.0,80.27896118164062,338944,13.856084823608398,-0.007887739617945044,22.66300860121846,0.0054609287,0.2,0.0,1650,-3.552378376200795,0.016162109375,3e-05,,,,,
180.0,82.08511352539062,339968,,,,,,,,,,,,,,,
180.0,81.49795532226562,340992,18.956581115722656,-0.009394889648683602,18.527414506673814,0.007003965,0.2,0.0,1660,-3.5494820561259983,0.015771484375,3e-05,,,,,
180.0,77.92524719238281,342016,,,,,,,,,,,,,,,
180.0,78.40216827392578,343040,21.87112045288086,-0.006187565419168095,21.248923241347075,0.0046922537,0.2,1.1920928955078125e-07,1670,-3.5528061680495737,0.003466796875,3e-05,,,,,
180.0,77.75627136230469,344064,,,,,,,,,,,,,,,
180.0,78.59896087646484,345088,9.09481143951416,-0.007970872183068422,21.10992889627814,0.006405239,0.2,-1.1920928955078125e-07,1680,-3.5603480376303196,0.00859375,3e-05,,,,,
180.0,80.51806640625,346112,,,,,,,,,,,,,,,
180.0,80.92919921875,347136,8.03115463256836,-0.008903965210993191,21.602282606065273,0.005802191,0.2,0.0,1690,-3.560207163542509,0.013916015625,3e-05,,,,,
180.0,79.03091430664062,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,170,1150,302,180.0,79.356315
180.0,80.57801055908203,349184,8.432371139526367,-0.00647252025155467,22.612886837124826,0.004610145,0.2,-1.1920928955078125e-07,1700,-3.553287057951093,0.002197265625,3e-05,,,,,
180.0,80.44607543945312,350208,,,,,,,,,,,,,,,
180.0,81.24325561523438,351232,8.056745529174805,-0.004469532275834354,20.172515647113322,0.003252481,0.2,0.0,1710,-3.547252459079027,0.00185546875,3e-05,,,,,
180.0,79.75453186035156,352256,,,,,,,,,,,,,,,
180.0,81.89112091064453,353280,19.899587631225586,-0.01015253334553563,21.32416823208332,0.006177424,0.2,0.0,1720,-3.5501272227615117,0.0181640625,3e-05,,,,,
180.0,78.8692398071289,354304,,,,,,,,,,,,,,,
180.0,82.53811645507812,355328,11.2639799118042,-0.004258852457132889,22.941016744822264,0.0037393754,0.2,5.960464477539063e-08,1730,-3.547866290062666,0.003857421875,3e-05,,,,,
180.0,83.23870086669922,356352,,,,,,,,,,,,,,,
180.0,81.97720336914062,357376,14.858834266662598,-0.005317555400324636,20.37800578698516,0.0044493442,0.2,0.0,1740,-3.543102705478668,0.003369140625,3e-05,,,,,
180.0,83.52415466308594,358400,,,,,,,,,,,,,,,
180.0,79.69255065917969,359424,13.715576171875,-0.006544474463407823,21.195484394580127,0.0042775837,0.2,-1.1920928955078125e-07,1750,-3.539073859527707,0.00390625,3e-05,,,,,
180.0,79.96873474121094,360448,,,,,,,,,,,,,,,
180.0,84.13356018066406,361472,17.922924041748047,-0.004916877103823936,20.993983084708454,0.003595805,0.2,1.1920928955078125e-07,1760,-3.5338228043168782,0.001123046875,3e-05,,,,,
180.0,82.74262237548828,362496,,,,,,,,,,,,,,,
180.0,81.98700714111328,363520,5.18829345703125,-0.00724550645245472,22.19324983507395,0.0051276386,0.2,-1.1920928955078125e-07,1770,-3.530060550570488,0.00380859375,3e-05,,,,,
180.0,85.67613220214844,364544,,,,,,,,,,,,,,,
180.0,82.35676574707031,365568,13.68529224395752,-0.006686137335782405,22.854880499094726,0.0041662436,0.2,5.960464477539063e-08,1780,-3.5237515296787025,0.009228515625,3e-05,,,,,
180.0,85.76241302490234,366592,,,,,,,,,,,,,,,
180.0,83.05001068115234,367616,9.09459114074707,-0.004754953354677127,19.760124395787717,0.0035950532,0.2,0.0,1790,-3.5226200114935637,0.009375,3e-05,,,,,
180.0,83.08224487304688,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,180,1217,302,180.0,82.89297318000001
180.0,82.88972473144531,369664,18.698488235473633,-0.006126057303117704,20.21762408092618,0.0036023785,0.2,1.1920928955078125e-07,1800,-3.522524366527796,0.01083984375,3e-05,,,,,
180.0,83.11042785644531,370688,,,,,,,,,,,,,,,
180.0,84.7620849609375,371712,12.316509246826172,-0.006635879966052016,21.722244038432837,0.0046129003,0.2,5.960464477539063e-08,1810,-3.5216194350272416,0.00615234375,3e-05,,,,,
180.0,82.03559112548828,372736,,,,,,,,,,,,,,,
180.0,81.7040023803711,373760,20.075870513916016,-0.007289662533003139,20.951055126637222,0.004993196,0.2,0.0,1820,-3.5131705325096845,0.00859375,3e-05,,,,,
180.0,83.67695617675781,374784,,,,,,,,,,,,,,,
180.0,84.95553588867188,375808,13.472675323486328,-0.005572973175003426,23.883134482800962,0.004709658,0.2,-1.1920928955078125e-07,1830,-3.507576401531696,0.00205078125,3e-05,,,,,
180.0,78.33753204345703,376832,,,,,,,,,,,,,,,
180.0,85.03775024414062,377856,10.817604064941406,-0.005445995179979945,19.728414999693634,0.0050466415,0.2,0.0,1840,-3.5079725246876476,0.005615234375,3e-05,,,,,
180.0,85.07237243652344,378880,,,,,,,,,,,,,,,
180.0,82.93925476074219,379904,6.327944278717041,-0.004803222084228764,19.515787336975336,0.0034109363,0.2,-1.1920928955078125e-07,1850,-3.5070777613669635,0.00224609375,3e-05,,,,,
180.0,86.06085205078125,380928,,,,,,,,,,,,,,,
180.0,85.5541000366211,381952,14.559901237487793,-0.0089757557525445,21.717775826901196,0.0073934393,0.2,0.0,1860,-3.5081249710172413,0.015283203125,3e-05,,,,,
180.0,86.89158630371094,382976,,,,,,,,,,,,,,,
180.0,83.31707763671875,384000,12.176359176635742,-0.007159159980801633,19.411353141069412,0.005195544,0.2,-1.1920928955078125e-07,1870,-3.5028527967631815,0.004638671875,3e-05,,,,,
180.0,82.79421997070312,385024,,,,,,,,,,,,,,,
180.0,85.27685546875,386048,22.058446884155273,-0.007307954818679718,20.416638742387295,0.005946031,0.2,0.0,1880,-3.502977550774813,0.00615234375,3e-05,,,,,
180.0,84.39380645751953,387072,,,,,,,,,,,,,,,
180.0,82.24879455566406,388096,16.8922176361084,-0.006440885193114809,21.07687876597047,0.005373751,0.2,-1.1920928955078125e-07,1890,-3.5002310652285815,0.007373046875,3e-05,,,,,
180.0,86.77208709716797,389120,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,190,1284,303,180.0,85.33742837
180.0,84.9987564086914,390144,23.389049530029297,-0.006963021369301714,20.58962573707104,0.0055629374,0.2,0.0,1900,-3.498470963537693,0.008154296875,3e-05,,,,,
180.0,83.16177368164062,391168,,,,,,,,,,,,,,,
180.0,88.66658782958984,392192,14.706963539123535,-0.005149478199018631,22.133289717137814,0.0034640492,0.2,0.0,1910,-3.4993837628513575,0.006982421875,3e-05,,,,,
180.0,84.75718688964844,393216,,,,,,,,,,,,,,,
180.0,83.46441650390625,394240,8.901129722595215,-0.006255138770211488,23.445056538283826,0.0057308814,0.2,0.0,1920,-3.503031688183546,0.008935546875,3e-05,,,,,
180.0,85.71275329589844,395264,,,,,,,,,,,,,,,
180.0,86.61615753173828,396288,13.205253601074219,-0.005626658077744651,21.1151092633605,0.004358992,0.2,0.0,1930,-3.5099923931062222,0.007763671875,3e-05,,,,,
180.0,85.4056167602539,397312,,,,,,,,,,,,,,,
180.0,83.06820678710938,398336,20.954051971435547,-0.003606434408357018,23.761656998842955,0.0023331663,0.2,-1.1920928955078125e-07,1940,-3.50906119979918,0.00322265625,3e-05,,,,,
180.0,86.09202575683594,399360,,,,,,,,,,,,,,,
180.0,87.92127990722656,400384,19.344860076904297,-0.007846426795731531,22.635735034942627,0.0064483318,0.2,0.0,1950,-3.5035930670797826,0.01845703125,3e-05,,,,,
180.0,83.38429260253906,401408,,,,,,,,,,,,,,,
180.0,87.66209411621094,402432,11.051135063171387,-0.0100454706196615,19.877268352359533,0.008338938,0.2,0.0,1960,-3.5026475317776202,0.02666015625,3e-05,,,,,
180.0,88.20826721191406,403456,,,,,,,,,,,,,,,
180.0,87.9639892578125,404480,5.367671966552734,-0.008229334620773443,20.655434150248766,0.0069460403,0.2,0.0,1970,-3.5050187185406685,0.0158203125,3e-05,,,,,
180.0,88.01740264892578,405504,,,,,,,,,,,,,,,
180.0,84.27094268798828,406528,20.597042083740234,-0.006448282074416056,20.59356323555112,0.0054711807,0.2,0.0,1980,-3.503843104094267,0.00263671875,3e-05,,,,,
180.0,86.97562408447266,407552,,,,,,,,,,,,,,,
180.0,86.41313934326172,408576,14.179478645324707,-0.006185456375169452,21.0122539550066,0.0056247655,0.2,0.0,1990,-3.5011829189956187,0.00458984375,3e-05,,,,,
180.0,86.7901840209961,409600,,,,,,,,,,,,,,,
,,409600,,,,,,,,,,,200,1350,303,180.0,86.12831190000003
180.0,87.29578399658203,410624,11.061121940612793,-0.005243784465710633,20.819746056571603,0.0043926463,0.2,0.0,2000,-3.4944389212876557,0.001708984375,3e-05,,,,,
180.0,84.15628051757812,411648,,,,,,,,,,,,,,,
180.0,83.04837036132812,412672,7.006807804107666,-0.005001957587592187,19.494240967184304,0.004136275,0.2,0.0,2010,-3.4908357828855516,0.008349609375,3e-05,,,,,
180.0,86.87728881835938,413696,,,,,,,,,,,,,,,
180.0,87.29052734375,414720,8.995000839233398,-0.005577231393181137,20.518606077879667,0.0045179273,0.2,0.0,2020,-3.4927449353039264,0.00185546875,3e-05,,,,,
180.0,84.7351303100586,415744,,,,,,,,,,,,,,,
180.0,84.91831970214844,416768,18.829397201538086,-0.004083054760121741,20.48617986664176,0.0031662462,0.2,0.0,2030,-3.4955478250980376,0.0013671875,3e-05,,,,,
180.0,89.87486267089844,417792,,,,,,,,,,,,,,,
180.0,90.96244049072266,418816,9.293622970581055,-0.005410667990872753,21.238986152410508,0.004551465,0.2,0.0,2040,-3.498217396438122,0.01455078125,3e-05,,,,,
180.0,85.62104034423828,419840,,,,,,,,,,,,,,,
180.0,86.48036193847656,420864,12.977792739868164,-0.0065382589138607726,19.861027562618254,0.005112893,0.2,0.0,2050,-3.4932796146720646,0.007763671875,3e-05,,,,,
180.0,85.73751831054688,421888,,,,,,,,,,,,,,,
180.0,85.40321350097656,422912,13.257150650024414,-0.006689159475354245,21.375812320411207,0.0054988237,0.2,0.0,2060,-3.486669783294201,0.013818359375,3e-05,,,,,
180.0,87.23392486572266,423936,,,,,,,,,,,,,,,
180.0,88.84284973144531,424960,19.121429443359375,-0.006341911029448965,22.846102215349674,0.005004482,0.2,-1.1920928955078125e-07,2070,-3.4860712084919214,0.003515625,3e-05,,,,,
180.0,87.29847717285156,425984,,,,,,,,,,,,,,,
180.0,89.87898254394531,427008,9.581230163574219,-0.006311574689061672,21.253158665448428,0.005347941,0.2,1.7881393432617188e-07,2080,-3.483270461112261,0.00517578125,3e-05,,,,,
180.0,90.1044921875,428032,,,,,,,,,,,,,,,
180.0,88.33085632324219,429056,6.745365619659424,-0.006489121857157443,18.463202553987504,0.0054934965,0.2,0.0,2090,-3.4783948846161366,0.003955078125,3e-05,,,,,
180.0,84.0025634765625,430080,,,,,,,,,,,,,,,
,,430080,,,,,,,,,,,210,1417,303,180.0,87.49051344
180.0,86.32865142822266,431104,14.065340042114258,-0.004681710206932621,23.959772814810275,0.0033831352,0.2,0.0,2100,-3.472063158079982,0.008349609375,3e-05,,,,,
180.0,88.81398010253906,432128,,,,,,,,,,,,,,,
180.0,85.9924545288086,433152,3.8730833530426025,-0.007320875747609534,21.236320301890373,0.0059529375,0.2,-1.1920928955078125e-07,2110,-3.4650796256959437,0.012109375,3e-05,,,,,
180.0,88.23944854736328,434176,,,,,,,,,,,,,,,
180.0,87.84537506103516,435200,15.849268913269043,-0.003860301932218135,21.210132605582476,0.0026014217,0.2,0.0,2120,-3.459706573188305,0.003271484375,3e-05,,,,,
180.0,86.7760009765625,436224,,,,,,,,,,,,,,,
180.0,87.63050842285156,437248,12.813701629638672,-0.0057934443510021085,21.224373976886273,0.0050231526,0.2,0.0,2130,-3.454962767660618,0.00595703125,3e-05,,,,,
180.0,91.05180358886719,438272,,,,,,,,,,,,,,,
180.0,86.70169067382812,439296,12.922457695007324,-0.004962895828793989,22.568245565891267,0.0046070768,0.2,5.960464477539063e-08,2140,-3.450555792450905,0.005712890625,3e-05,,,,,
180.0,88.2547607421875,440320,,,,,,,,,,,,,,,
180.0,90.07298278808594,441344,19.958436965942383,-0.0046661011794640215,21.04328499287367,0.004013177,0.2,1.7881393432617188e-07,2150,-3.4581596050411463,0.0013671875,3e-05,,,,,
180.0,87.3152084350586,442368,,,,,,,,,,,,,,,
180.0,89.43563079833984,443392,14.846909523010254,-0.005983269869466313,18.877583488076926,0.0055627674,0.2,1.1920928955078125e-07,2160,-3.4550117567181586,0.004736328125,3e-05,,,,,
180.0,89.68017578125,444416,,,,,,,,,,,,,,,
180.0,86.70198059082031,445440,9.680245399475098,-0.006767502437469375,19.97099319845438,0.0065327063,0.2,0.0,2170,-3.4529755435884,0.0046875,3e-05,,,,,
180.0,88.76783752441406,446464,,,,,,,,,,,,,,,
180.0,89.30371856689453,447488,14.26030158996582,-0.005359090168349212,20.282330562919377,0.004413965,0.2,0.0,2180,-3.457111221924424,0.004541015625,3e-05,,,,,
180.0,90.04191589355469,448512,,,,,,,,,,,,,,,
180.0,87.46791076660156,449536,9.980467796325684,-0.007545070847845637,20.256142031401396,0.006283813,0.2,1.1920928955078125e-07,2190,-3.463924754410982,0.0099609375,3e-05,,,,,
180.0,87.66722869873047,450560,,,,,,,,,,,,,,,
,,450560,,,,,,,,,,,220,1484,303,180.0,89.31793016000002
180.0,89.07911682128906,451584,7.074497222900391,-0.004342663002898916,21.24528219550848,0.0031869365,0.2,0.0,2200,-3.4645922891795635,0.00244140625,3e-05,,,,,
180.0,90.65213012695312,452608,,,,,,,,,,,,,,,
180.0,87.5557632446289,453632,12.3420991897583,-0.005744943536410574,21.446418534219266,0.0050473465,0.2,-1.1920928955078125e-07,2210,-3.4598166447132828,0.007861328125,3e-05,,,,,
180.0,90.86601257324219,454656,,,,,,,,,,,,,,,
180.0,92.44593811035156,455680,11.088150978088379,-0.004692330979378312,18.909035805612803,0.004772881,0.2,0.0,2220,-3.4597026418894528,0.004638671875,3e-05,,,,,
180.0,90.89443969726562,456704,,,,,,,,,,,,,,,
180.0,91.67473602294922,457728,18.719572067260742,-0.0036707210820168257,22.619222173094748,0.0037008096,0.2,0.0,2230,-3.4567216623574497,0.007568359375,3e-05,,,,,
180.0,90.99874877929688,458752,,,,,,,,,,,,,,,
180.0,87.50923156738281,459776,14.43422794342041,-0.004719123648101231,20.753372434526682,0.0040637935,0.2,-2.384185791015625e-07,2240,-3.449540784955025,0.0021484375,3e-05,,,,,
180.0,91.06050109863281,460800,,,,,,,,,,,,,,,
180.0,89.77293395996094,461824,19.490903854370117,-0.005332399556937162,22.261379810795187,0.0049800463,0.2,1.7881393432617188e-07,2250,-3.448224198445678,0.0056640625,3e-05,,,,,
180.0,89.88372802734375,462848,,,,,,,,,,,,,,,
180.0,88.68113708496094,463872,9.030584335327148,-0.006963347618511762,22.406667568534612,0.0049911537,0.2,5.960464477539063e-08,2260,-3.4542087383568285,0.00986328125,3e-05,,,,,
180.0,88.0240478515625,464896,,,,,,,,,,,,,,,
180.0,91.56980895996094,465920,14.151657104492188,-0.006362604595778976,20.484377635270356,0.0055201785,0.2,0.0,2270,-3.4564866915345194,0.012158203125,3e-05,,,,,
180.0,88.70042419433594,466944,,,,,,,,,,,,,,,
180.0,90.33186340332031,467968,8.437115669250488,-0.0023635777419258376,21.568973477184773,0.0024822177,0.2,5.960464477539063e-08,2280,-3.454559016227722,0.00078125,3e-05,,,,,
180.0,89.07965850830078,468992,,,,,,,,,,,,,,,
180.0,85.85147857666016,470016,9.06641674041748,-0.004418661269301083,20.03501588329673,0.0047525084,0.2,-1.1920928955078125e-07,2290,-3.455591730773449,0.001123046875,3e-05,,,,,
180.0,92.76396179199219,471040,,,,,,,,,,,,,,,
,,471040,,,,,,,,,,,230,1550,303,180.0,89.29109156000003
180.0,89.25387573242188,472064,9.054287910461426,-0.005211070453151478,20.720502658188344,0.0037786146,0.2,0.0,2300,-3.4590576104819775,0.004541015625,3e-05,,,,,
180.0,90.77104187011719,473088,,,,,,,,,,,,,,,
180.0,90.55369567871094,474112,18.763809204101562,-0.0047014076146297155,22.706052818894385,0.004190637,0.2,0.0,2310,-3.4588196367025374,0.007763671875,3e-05,,,,,
180.0,88.8858413696289,475136,,,,,,,,,,,,,,,
180.0,88.58068084716797,476160,16.271318435668945,-0.0051282310494570995,20.721703380346298,0.00535635,0.2,0.0,2320,-3.4577732276171447,0.00224609375,3e-05,,,,,
180.0,91.91996765136719,477184,,,,,,,,,,,,,,,
180.0,90.69111633300781,478208,13.900907516479492,-0.006603397511389631,19.792629624158145,0.0055774036,0.2,0.0,2330,-3.457668435573578,0.00654296875,3e-05,,,,,
180.0,91.41856384277344,479232,,,,,,,,,,,,,,,
180.0,89.77376556396484,480256,21.745948791503906,-0.006036436178146687,22.819155447930097,0.0056972993,0.2,0.0,2340,-3.453501634672284,0.00693359375,3e-05,,,,,
180.0,88.71900177001953,481280,,,,,,,,,,,,,,,
180.0,91.597900390625,482304,12.407097816467285,-0.008138249752664705,21.142992953956128,0.006578884,0.2,1.1920928955078125e-07,2350,-3.446936861798167,0.021923828125,3e-05,,,,,
180.0,89.56902313232422,483328,,,,,,,,,,,,,,,
180.0,88.5528564453125,484352,6.5165696144104,-0.0041707202881298144,21.598005754500626,0.0036634016,0.2,-1.1920928955078125e-07,2360,-3.443944460526109,0.001416015625,3e-05,,,,,
180.0,90.8406982421875,485376,,,,,,,,,,,,,,,
180.0,89.383056640625,486400,11.761617660522461,-0.005856659076744109,20.757119178026915,0.005531758,0.2,0.0,2370,-3.4428476478904484,0.01142578125,3e-05,,,,,
180.0,88.11248779296875,487424,,,,,,,,,,,,,,,
180.0,89.63496398925781,488448,15.52862548828125,-0.004393559812524472,21.576820550858976,0.004434631,0.2,0.0,2380,-3.441686788201332,0.00986328125,3e-05,,,,,
180.0,91.73182678222656,489472,,,,,,,,,,,,,,,
180.0,92.52576446533203,490496,15.23409652709961,-0.005298287164987414,20.923886279016735,0.0047902362,0.2,0.0,2390,-3.440654344111681,0.00166015625,3e-05,,,,,
180.0,90.10946655273438,491520,,,,,,,,,,,,,,,
,,491520,,,,,,,,,,,240,1616,304,180.0,89.93424471999998
180.0,88.93610382080078,492544,10.809471130371094,-0.005940318904322339,21.08872049227357,0.0058807544,0.2,0.0,2400,-3.438236167281866,0.003759765625,3e-05,,,,,
180.0,90.5786361694336,493568,,,,,,,,,,,,,,,
180.0,90.58648681640625,494592,7.202217102050781,-0.006006737735879142,19.236493320018052,0.0049734283,0.2,1.1920928955078125e-07,2410,-3.4381658900529146,0.016015625,3e-05,,,,,
180.0,88.62126922607422,495616,,,,,,,,,,,,,,,
180.0,88.9850082397461,496640,16.42508316040039,-0.006355125143454643,20.28974470645189,0.0063358406,0.2,0.0,2420,-3.4401992816478013,0.007568359375,3e-05,,,,,
180.0,87.007080078125,497664,,,,,,,,,,,,,,,
180.0,89.72825622558594,498688,19.424192428588867,-0.006391341124071914,20.45526587292552,0.0050237244,0.2,0.0,2430,-3.443766463175416,0.010595703125,3e-05,,,,,
180.0,91.77220916748047,499712,,,,,,,,,,,,,,,
180.0,90.33920288085938,500736,15.498515129089355,-0.00397314646615996,21.35867611244321,0.0029120608,0.2,0.0,2440,-3.446648586168885,0.00380859375,3e-05,,,,,
180.0,91.86580657958984,501760,,,,,,,,,,,,,,,
180.0,90.76942443847656,502784,6.4765400886535645,-0.006633766507729888,21.300068458914758,0.00566002,0.2,-2.384185791015625e-07,2450,-3.446710529178381,0.012939453125,3e-05,,,,,
180.0,90.10748291015625,503808,,,,,,,,,,,,,,,
180.0,89.7938003540039,504832,21.04023551940918,-0.006397514967102324,20.950911770761014,0.004951314,0.2,1.1920928955078125e-07,2460,-3.4447717908769846,0.013232421875,3e-05,,,,,
180.0,89.5553970336914,505856,,,,,,,,,,,,,,,
180.0,91.49243927001953,506880,12.178533554077148,-0.004319983373898139,21.799977614730597,0.003904142,0.2,0.0,2470,-3.436643198505044,0.00517578125,3e-05,,,,,
180.0,90.1292724609375,507904,,,,,,,,,,,,,,,
180.0,90.32783508300781,508928,12.775529861450195,-0.005114041625347454,19.0302108861506,0.0042876625,0.2,1.1920928955078125e-07,2480,-3.433360793069005,0.005517578125,3e-05,,,,,
180.0,90.40469360351562,509952,,,,,,,,,,,,,,,
180.0,89.18014526367188,510976,9.643328666687012,-0.007842685193463695,20.054831815510987,0.00581491,0.2,0.0,2490,-3.438521310687065,0.01708984375,3e-05,,,,,
180.0,90.1549072265625,512000,,,,,,,,,,,,,,,
,,512000,,,,,,,,,,,250,1683,304,180.0,91.14729139
180.0,89.65974426269531,513024,11.371211051940918,-0.0067803797559463416,21.810257177054883,0.006772502,0.2,5.960464477539063e-08,2500,-3.443139735609293,0.005859375,3e-05,,,,,
180.0,91.23201751708984,514048,,,,,,,,,,,,,,,
180.0,90.66830444335938,515072,14.268181800842285,-0.005224502099736128,19.361035590618847,0.0048554563,0.2,0.0,2510,-3.444250986352563,0.006884765625,3e-05,,,,,
180.0,90.61228942871094,516096,,,,,,,,,,,,,,,
180.0,90.51692962646484,517120,17.029987335205078,-0.0073155620229954366,21.315960997343062,0.0060290834,0.2,1.7881393432617188e-07,2520,-3.4371615689247847,0.009521484375,3e-05,,,,,
180.0,93.40623474121094,518144,,,,,,,,,,,,,,,
180.0,91.39248657226562,519168,19.307621002197266,-0.007572013793833321,19.461087838560342,0.0064203828,0.2,-2.384185791015625e-07,2530,-3.426163448020816,0.009228515625,3e-05,,,,,
180.0,90.20965576171875,520192,,,,,,,,,,,,,,,
180.0,89.29499053955078,521216,15.903411865234375,-0.004385240599367535,22.02193550243974,0.0042414768,0.2,5.960464477539063e-08,2540,-3.4223305277526377,0.00185546875,3e-05,,,,,
180.0,89.20354461669922,522240,,,,,,,,,,,,,,,
180.0,91.318603515625,523264,17.945430755615234,-0.007344630383886397,19.077316530793905,0.008076321,0.2,0.0,2550,-3.423070469126105,0.010595703125,3e-05,,,,,
180.0,91.29762268066406,524288,,,,,,,,,,,,,,,
180.0,90.47604370117188,525312,8.993647575378418,-0.004657016860801377,19.224345681816338,0.0041009514,0.2,1.1920928955078125e-07,2560,-3.4264417815953494,0.00810546875,3e-05,,,,,
180.0,93.20337677001953,526336,,,,,,,,,,,,,,,
180.0,89.85023498535156,527360,7.384329795837402,-0.005438482499448583,20.63533897921443,0.0048410106,0.2,0.0,2570,-3.4292130462825297,0.00556640625,3e-05,,,,,
180.0,89.57660675048828,528384,,,,,,,,,,,,,,,
180.0,90.1150131225586,529408,13.704906463623047,-0.0051765822474408195,20.86622691527009,0.004825495,0.2,0.0,2580,-3.424480092898011,0.002490234375,3e-05,,,,,
180.0,89.04783630371094,530432,,,,,,,,,,,,,,,
180.0,91.4034423828125,531456,11.398877143859863,-0.005963814176357119,19.235529758036137,0.005943342,0.2,1.1920928955078125e-07,2590,-3.422038111835718,0.00830078125,3e-05,,,,,
180.0,91.55317687988281,532480,,,,,,,,,,,,,,,
,,532480,,,,,,,,,,,260,1749,304,180.0,91.16166969000001
180.0,89.73411560058594,533504,20.92673683166504,-0.007822292868149816,21.768860365450383,0.005418159,0.2,0.0,2600,-3.424394668638706,0.02041015625,3e-05,,,,,
180.0,89.85914611816406,534528,,,,,,,,,,,,,,,
180.0,90.61024475097656,535552,18.709915161132812,-0.0057996942596219014,19.099675799906255,0.004920955,0.2,-1.1920928955078125e-07,2610,-3.4271712698042394,0.010400390625,3e-05,,,,,
180.0,92.52183532714844,536576,,,,,,,,,,,,,,,
180.0,91.21363067626953,537600,10.438312530517578,-0.003744651756278472,20.090982829779385,0.0035677552,0.2,0.0,2620,-3.4296361397951842,0.0017578125,3e-05,,,,,
180.0,92.16535186767578,538624,,,,,,,,,,,,,,,
180.0,91.23567962646484,539648,15.261331558227539,-0.004692291174433194,20.71348826289177,0.0043403436,0.2,0.0,2630,-3.4315474033355713,0.0060546875,3e-05,,,,,
180.0,92.173828125,540672,,,,,,,,,,,,,,,
180.0,92.25509643554688,541696,8.332447052001953,-0.0032469991043399204,19.73958426564932,0.0036002486,0.2,0.0,2640,-3.4337699845433236,0.001513671875,3e-05,,,,,
180.0,92.73170471191406,542720,,,,,,,,,,,,,,,
180.0,90.61699676513672,543744,14.189970016479492,-0.003399457074556267,22.457776836305857,0.0027154859,0.2,0.0,2650,-3.4359178472310306,0.001806640625,3e-05,,,,,
180.0,90.05940246582031,544768,,,,,,,,,,,,,,,
180.0,92.65327453613281,545792,11.636148452758789,-0.006214532872036216,19.523639583587645,0.006082758,0.2,0.0,2660,-3.4411644469946623,0.006982421875,3e-05,,,,,
180.0,91.87968444824219,546816,,,,,,,,,,,,,,,
180.0,90.26036834716797,547840,12.147377967834473,-0.007079833422540105,20.86886551976204,0.005649357,0.2,1.1920928955078125e-07,2670,-3.4444255888462068,0.01083984375,3e-05,,,,,
180.0,92.4658203125,548864,,,,,,,,,,,,,,,
180.0,92.83833312988281,549888,16.978866577148438,-0.004531893041348667,22.376838713884354,0.0042353445,0.2,0.0,2680,-3.4449552673846484,0.001953125,3e-05,,,,,
180.0,90.17251586914062,550912,,,,,,,,,,,,,,,
180.0,92.26686096191406,551936,23.131696701049805,-0.004429274535505101,19.22191850915551,0.0038377442,0.2,0.0,2690,-3.443776787444949,0.00888671875,3e-05,,,,,
180.0,92.74701690673828,552960,,,,,,,,,,,,,,,
,,552960,,,,,,,,,,,270,1816,304,180.0,91.55204610000003
180.0,90.05120849609375,553984,11.698515892028809,-0.0022228771387744926,19.897539324313403,0.0030645318,0.2,0.0,2700,-3.442607367411256,0.00029296875,3e-05,,,,,
