eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/value_loss,train/clip_range,train/loss,train/entropy_loss,train/n_updates,train/clip_fraction,time/iterations,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed
20.629106521606445,155500,50.0,,,,,,,,,,,,,,,
23.037574768066406,156000,50.0,0.0003,-0.009761966075893724,0.010763854,0.0,50132.25657958984,0.2,24976.18359375,-2.6898191556334496,760,0.07158203125,,,,,
23.029823303222656,156500,50.0,,,,,,,,,,,,,,,
27.76947021484375,157000,50.0,,,,,,,,,,,,,,,
19.91560173034668,157500,50.0,,,,,,,,,,,,,,,
23.610130310058594,158000,50.0,0.0003,-0.00873358301614644,0.012811761,5.960464477539063e-08,53800.743640136716,0.2,26589.9453125,-2.64158883318305,770,0.06494140625,,,,,
27.71648406982422,158500,50.0,,,,,,,,,,,,,,,
25.693363189697266,159000,50.0,,,,,,,,,,,,,,,
26.286300659179688,159500,50.0,,,,,,,,,,,,,,,
20.827781677246094,160000,50.0,0.0003,-0.011152212470187805,0.014680592,0.0,53027.56354980469,0.2,22070.59375,-2.6106035739183424,780,0.09541015625,,,,,
24.85881805419922,160500,50.0,,,,,,,,,,,,,,,
24.25537109375,161000,50.0,,,,,,,,,,,,,,,
27.152267456054688,161500,50.0,,,,,,,,,,,,,,,
27.20063018798828,162000,50.0,0.0003,-0.012991244952718261,0.013599754,0.0,51724.082946777344,0.2,24422.53125,-2.616203124821186,790,0.1056640625,,,,,
24.665592193603516,162500,50.0,,,,,,,,,,,,,,,
27.599838256835938,163000,50.0,,,,,,,,,,,,,,,
27.950428009033203,163500,50.0,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,80,590,50.0,1089.64113697,277
27.362812042236328,164000,50.0,0.0003,-0.008795893811475252,0.014586296,0.0,56345.552770996095,0.2,26415.955078125,-2.5952077113091945,800,0.058837890625,,,,,
26.68938446044922,164500,50.0,,,,,,,,,,,,,,,
24.396881103515625,165000,50.0,,,,,,,,,,,,,,,
26.808595657348633,165500,50.0,,,,,,,,,,,,,,,
27.320720672607422,166000,50.0,0.0003,-0.008923858607886359,0.010986564,-1.1920928955078125e-07,55688.64343261719,0.2,27841.419921875,-2.5923499293625354,810,0.07265625,,,,,
24.272396087646484,166500,50.0,,,,,,,,,,,,,,,
20.175745010375977,167000,50.0,,,,,,,,,,,,,,,
28.98543930053711,167500,50.0,,,,,,,,,,,,,,,
28.01390266418457,168000,50.0,0.0003,-0.008527170559682417,0.011919333,0.0,57110.72882080078,0.2,26282.908203125,-2.5811481572687627,820,0.073193359375,,,,,
30.512027740478516,168500,50.0,,,,,,,,,,,,,,,
24.943126678466797,169000,50.0,,,,,,,,,,,,,,,
25.48516082763672,169500,50.0,,,,,,,,,,,,,,,
22.507644653320312,170000,50.0,0.0003,-0.007339098118245601,0.01397558,0.0,59067.81486816406,0.2,30256.41015625,-2.5908328391611577,830,0.06640625,,,,,
26.731447219848633,170500,50.0,,,,,,,,,,,,,,,
28.322959899902344,171000,50.0,,,,,,,,,,,,,,,
30.04037857055664,171500,50.0,,,,,,,,,,,,,,,
28.772457122802734,172000,50.0,,,,,,,,,,,,,,,
29.7219181060791,172500,50.0,0.0003,-0.009417190549720544,0.013760273,0.0,60745.05599365234,0.2,29361.962890625,-2.5525295212864876,840,0.0798828125,,,,,
27.412046432495117,173000,50.0,,,,,,,,,,,,,,,
24.120933532714844,173500,50.0,,,,,,,,,,,,,,,
29.388660430908203,174000,50.0,,,,,,,,,,,,,,,
26.032150268554688,174500,50.0,0.0003,-0.006471989189230953,0.01130946,0.0,54525.042651367185,0.2,24434.748046875,-2.5202077642083167,850,0.059033203125,,,,,
26.708751678466797,175000,50.0,,,,,,,,,,,,,,,
31.634201049804688,175500,50.0,,,,,,,,,,,,,,,
26.20160675048828,176000,50.0,,,,,,,,,,,,,,,
25.343441009521484,176500,50.0,0.0003,-0.007900901154789608,0.014764897,0.0,55644.15650634766,0.2,23735.333984375,-2.4826384879648686,860,0.067724609375,,,,,
28.336509704589844,177000,50.0,,,,,,,,,,,,,,,
28.25832748413086,177500,50.0,,,,,,,,,,,,,,,
25.939117431640625,178000,50.0,,,,,,,,,,,,,,,
25.49334716796875,178500,50.0,0.0003,-0.006066062635363778,0.013356427,0.0,58117.85469970703,0.2,32504.908203125,-2.497090248018503,870,0.05478515625,,,,,
31.882335662841797,179000,50.0,,,,,,,,,,,,,,,
28.293128967285156,179500,50.0,,,,,,,,,,,,,,,
29.565486907958984,180000,50.0,,,,,,,,,,,,,,,
28.60091781616211,180500,50.0,0.0003,-0.006337212519429159,0.013952464,0.0,58750.09389648437,0.2,27302.326171875,-2.4370491087436674,880,0.05927734375,,,,,
24.573299407958984,181000,50.0,,,,,,,,,,,,,,,
23.21178436279297,181500,50.0,,,,,,,,,,,,,,,
29.944637298583984,182000,50.0,,,,,,,,,,,,,,,
23.59677505493164,182500,50.0,0.0003,-0.006427439395338297,0.008879295,0.0,55401.87818603516,0.2,27532.91015625,-2.427334114164114,890,0.059423828125,,,,,
27.858200073242188,183000,50.0,,,,,,,,,,,,,,,
26.475311279296875,183500,50.0,,,,,,,,,,,,,,,
24.953338623046875,184000,50.0,,,,,,,,,,,,,,,
,184320,,,,,,,,,,,,90,588,50.0,1153.2699616900002,313
26.160072326660156,184500,50.0,0.0003,-0.010893085756106303,0.01392273,0.0,58627.32000732422,0.2,31813.166015625,-2.4475130699574947,900,0.105712890625,,,,,
29.518714904785156,185000,50.0,,,,,,,,,,,,,,,
25.544200897216797,185500,50.0,,,,,,,,,,,,,,,
26.928024291992188,186000,50.0,,,,,,,,,,,,,,,
26.569833755493164,186500,50.0,0.0003,-0.009415181867370847,0.012134526,0.0,56749.860339355466,0.2,30239.353515625,-2.442135214805603,910,0.0998046875,,,,,
28.009733200073242,187000,50.0,,,,,,,,,,,,,,,
27.50574493408203,187500,50.0,,,,,,,,,,,,,,,
24.996261596679688,188000,50.0,,,,,,,,,,,,,,,
26.947139739990234,188500,50.0,0.0003,-0.007378900043840985,0.013569797,0.0,59062.464135742186,0.2,27441.5,-2.4345892861485483,920,0.066015625,,,,,
29.31203842163086,189000,50.0,,,,,,,,,,,,,,,
26.436634063720703,189500,50.0,,,,,,,,,,,,,,,
27.523460388183594,190000,50.0,,,,,,,,,,,,,,,
25.394302368164062,190500,50.0,0.0003,-0.0070632741480949335,0.013744651,0.0,61949.08759765625,0.2,34465.6640625,-2.4400388009846212,930,0.055517578125,,,,,
27.497087478637695,191000,50.0,,,,,,,,,,,,,,,
23.457191467285156,191500,50.0,,,,,,,,,,,,,,,
25.619789123535156,192000,50.0,,,,,,,,,,,,,,,
24.974750518798828,192500,50.0,,,,,,,,,,,,,,,
26.512611389160156,193000,50.0,0.0003,-0.007501532892638352,0.013529447,0.0,60353.78695068359,0.2,28896.365234375,-2.4573568902909755,940,0.0732421875,,,,,
28.224193572998047,193500,50.0,,,,,,,,,,,,,,,
28.72144317626953,194000,50.0,,,,,,,,,,,,,,,
21.819623947143555,194500,50.0,,,,,,,,,,,,,,,
24.905317306518555,195000,50.0,0.0003,-0.00758949124137871,0.010941205,0.0,60600.86899414063,0.2,27914.486328125,-2.457260703295469,950,0.078857421875,,,,,
28.654094696044922,195500,50.0,,,,,,,,,,,,,,,
29.637104034423828,196000,50.0,,,,,,,,,,,,,,,
29.195968627929688,196500,50.0,,,,,,,,,,,,,,,
25.304323196411133,197000,50.0,0.0003,-0.0053533487480308395,0.01293657,-1.1920928955078125e-07,63702.62055664063,0.2,31618.58203125,-2.461322744935751,960,0.049853515625,,,,,
26.787891387939453,197500,50.0,,,,,,,,,,,,,,,
23.83165740966797,198000,50.0,,,,,,,,,,,,,,,
30.492042541503906,198500,50.0,,,,,,,,,,,,,,,
30.233875274658203,199000,50.0,0.0003,-0.008028556867793668,0.016910538,0.0,62073.590112304686,0.2,31876.634765625,-2.4694920986890794,970,0.07373046875,,,,,
26.44537353515625,199500,50.0,,,,,,,,,,,,,,,
28.303558349609375,200000,50.0,,,,,,,,,,,,,,,
27.054126739501953,200500,50.0,,,,,,,,,,,,,,,
30.794776916503906,201000,50.0,0.0003,-0.006070275013917126,0.011910585,5.960464477539063e-08,63346.4994140625,0.2,33801.6484375,-2.447407381236553,980,0.050634765625,,,,,
28.810592651367188,201500,50.0,,,,,,,,,,,,,,,
24.035930633544922,202000,50.0,,,,,,,,,,,,,,,
22.436473846435547,202500,50.0,,,,,,,,,,,,,,,
29.222759246826172,203000,50.0,0.0003,-0.0029730518028372897,0.010528218,0.0,60632.65151367187,0.2,31531.984375,-2.4151647813618182,990,0.024658203125,,,,,
29.07977294921875,203500,50.0,,,,,,,,,,,,,,,
28.065521240234375,204000,50.0,,,,,,,,,,,,,,,
27.584733963012695,204500,50.0,,,,,,,,,,,,,,,
,204800,,,,,,,,,,,,100,587,50.0,1193.93459103,348
27.737396240234375,205000,50.0,0.0003,-0.012355629171361215,0.014821397,0.0,58765.23077392578,0.2,30393.298828125,-2.3937430076301096,1000,0.122119140625,,,,,
29.541202545166016,205500,50.0,,,,,,,,,,,,,,,
27.793689727783203,206000,50.0,,,,,,,,,,,,,,,
30.882904052734375,206500,50.0,,,,,,,,,,,,,,,
29.413265228271484,207000,50.0,0.0003,-0.009422534285113216,0.014075628,5.960464477539063e-08,56789.33675537109,0.2,29336.8515625,-2.4025147803127767,1010,0.087841796875,,,,,
31.816082000732422,207500,50.0,,,,,,,,,,,,,,,
28.591550827026367,208000,50.0,,,,,,,,,,,,,,,
31.17587661743164,208500,50.0,,,,,,,,,,,,,,,
29.621274948120117,209000,50.0,0.0003,-0.008322525335825049,0.015025638,5.960464477539063e-08,65175.06131591797,0.2,31649.939453125,-2.390402875840664,1020,0.08740234375,,,,,
29.732019424438477,209500,50.0,,,,,,,,,,,,,,,
27.122127532958984,210000,50.0,,,,,,,,,,,,,,,
30.638099670410156,210500,50.0,,,,,,,,,,,,,,,
30.363937377929688,211000,50.0,0.0003,-0.004846784644178115,0.011188028,0.0,60825.103686523435,0.2,31812.7734375,-2.3908338114619254,1030,0.040185546875,,,,,
28.72781753540039,211500,50.0,,,,,,,,,,,,,,,
31.99496078491211,212000,50.0,,,,,,,,,,,,,,,
30.023906707763672,212500,50.0,,,,,,,,,,,,,,,
29.521928787231445,213000,50.0,0.0003,-0.007944459778809688,0.011930396,5.960464477539063e-08,61127.93986816406,0.2,28535.9765625,-2.387081979215145,1040,0.08037109375,,,,,
31.027896881103516,213500,50.0,,,,,,,,,,,,,,,
30.95293426513672,214000,50.0,,,,,,,,,,,,,,,
27.090370178222656,214500,50.0,,,,,,,,,,,,,,,
25.09200668334961,215000,50.0,,,,,,,,,,,,,,,
32.70751953125,215500,50.0,0.0003,-0.009950694123108405,0.013819708,5.960464477539063e-08,59157.81789550781,0.2,29098.294921875,-2.389279995113611,1050,0.098046875,,,,,
31.753692626953125,216000,50.0,,,,,,,,,,,,,,,
25.97271156311035,216500,50.0,,,,,,,,,,,,,,,
31.513832092285156,217000,50.0,,,,,,,,,,,,,,,
27.877540588378906,217500,50.0,0.0003,-0.004065127088688314,0.012161115,-1.1920928955078125e-07,65781.75651855468,0.2,32633.9453125,-2.3865910835564135,1060,0.037353515625,,,,,
27.576568603515625,218000,50.0,,,,,,,,,,,,,,,
29.306686401367188,218500,50.0,,,,,,,,,,,,,,,
28.095457077026367,219000,50.0,,,,,,,,,,,,,,,
27.11153793334961,219500,50.0,0.0003,-0.015295041883655358,0.01777371,0.0,59947.1234008789,0.2,29109.201171875,-2.397838965803385,1070,0.16328125,,,,,
30.19669532775879,220000,50.0,,,,,,,,,,,,,,,
32.188629150390625,220500,50.0,,,,,,,,,,,,,,,
30.210739135742188,221000,50.0,,,,,,,,,,,,,,,
29.319372177124023,221500,50.0,0.0003,-0.009349198437121231,0.012850875,-1.1920928955078125e-07,63292.783984375,0.2,30834.44140625,-2.3885655157268046,1080,0.09208984375,,,,,
33.579280853271484,222000,50.0,,,,,,,,,,,,,,,
28.099163055419922,222500,50.0,,,,,,,,,,,,,,,
29.482772827148438,223000,50.0,,,,,,,,,,,,,,,
30.912322998046875,223500,50.0,0.0003,-0.0071539456745085776,0.015559955,0.0,61220.683581542966,0.2,30733.95703125,-2.3576195068657397,1090,0.07529296875,,,,,
31.969011306762695,224000,50.0,,,,,,,,,,,,,,,
31.148042678833008,224500,50.0,,,,,,,,,,,,,,,
29.368715286254883,225000,50.0,,,,,,,,,,,,,,,
,225280,,,,,,,,,,,,110,579,50.0,1235.35809921,388
29.898075103759766,225500,50.0,0.0003,-0.010745902766939253,0.01344117,-1.1920928955078125e-07,60061.483081054685,0.2,29022.755859375,-2.3685744598507883,1100,0.117138671875,,,,,
30.02678680419922,226000,50.0,,,,,,,,,,,,,,,
28.091468811035156,226500,50.0,,,,,,,,,,,,,,,
25.861419677734375,227000,50.0,,,,,,,,,,,,,,,
32.87806701660156,227500,50.0,0.0003,-0.008295043362886645,0.014466967,0.0,66057.68865966797,0.2,30640.93359375,-2.3818306334316732,1110,0.080078125,,,,,
30.890527725219727,228000,50.0,,,,,,,,,,,,,,,
30.56447982788086,228500,50.0,,,,,,,,,,,,,,,
32.511653900146484,229000,50.0,,,,,,,,,,,,,,,
33.342376708984375,229500,50.0,0.0003,-0.004833414321183227,0.011151653,0.0,64343.22813720703,0.2,31862.853515625,-2.3607933551073073,1120,0.054638671875,,,,,
28.916873931884766,230000,50.0,,,,,,,,,,,,,,,
30.05178451538086,230500,50.0,,,,,,,,,,,,,,,
30.974109649658203,231000,50.0,,,,,,,,,,,,,,,
28.907001495361328,231500,50.0,0.0003,-0.0076885235466761515,0.013547889,0.0,63591.2669555664,0.2,30523.447265625,-2.325655870139599,1130,0.074267578125,,,,,
30.621171951293945,232000,50.0,,,,,,,,,,,,,,,
30.44661521911621,232500,50.0,,,,,,,,,,,,,,,
29.343753814697266,233000,50.0,,,,,,,,,,,,,,,
30.51166534423828,233500,50.0,0.0003,-0.00934649187256582,0.012087363,0.0,60504.239477539064,0.2,29807.1484375,-2.3272072918713094,1140,0.097216796875,,,,,
30.44863510131836,234000,50.0,,,,,,,,,,,,,,,
28.930984497070312,234500,50.0,,,,,,,,,,,,,,,
27.30447769165039,235000,50.0,,,,,,,,,,,,,,,
28.262859344482422,235500,50.0,,,,,,,,,,,,,,,
29.079879760742188,236000,50.0,0.0003,-0.006555441426462494,0.01421899,0.0,61061.91833496094,0.2,26494.779296875,-2.348363547027111,1150,0.075732421875,,,,,
32.92131423950195,236500,50.0,,,,,,,,,,,,,,,
29.85242462158203,237000,50.0,,,,,,,,,,,,,,,
29.953948974609375,237500,50.0,,,,,,,,,,,,,,,
33.535308837890625,238000,50.0,0.0003,-0.009286686261475552,0.015601314,0.0,59639.80311279297,0.2,26976.904296875,-2.3801401518285275,1160,0.09716796875,,,,,
32.41913604736328,238500,50.0,,,,,,,,,,,,,,,
30.459247589111328,239000,50.0,,,,,,,,,,,,,,,
31.828704833984375,239500,50.0,,,,,,,,,,,,,,,
28.823684692382812,240000,50.0,0.0003,-0.00979241200548131,0.012223788,0.0,64695.732739257815,0.2,28701.96875,-2.3842467069625854,1170,0.1048828125,,,,,
31.861528396606445,240500,50.0,,,,,,,,,,,,,,,
32.320281982421875,241000,50.0,,,,,,,,,,,,,,,
28.761533737182617,241500,50.0,,,,,,,,,,,,,,,
27.055042266845703,242000,50.0,0.0003,-0.006466549773176666,0.013763859,0.0,62436.72476806641,0.2,30842.552734375,-2.3627575382590296,1180,0.073974609375,,,,,
32.96708297729492,242500,50.0,,,,,,,,,,,,,,,
32.39019775390625,243000,50.0,,,,,,,,,,,,,,,
30.36296844482422,243500,50.0,,,,,,,,,,,,,,,
30.897993087768555,244000,50.0,0.0003,-0.0061170842411229385,0.014351262,0.0,67506.86678466797,0.2,35073.1328125,-2.3609483376145364,1190,0.068408203125,,,,,
31.577442169189453,244500,50.0,,,,,,,,,,,,,,,
27.47347640991211,245000,50.0,,,,,,,,,,,,,,,
33.81903076171875,245500,50.0,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,120,578,50.0,1282.37793255,424
32.35221862792969,246000,50.0,0.0003,-0.0055617570731556045,0.010030275,0.0,61758.96352539062,0.2,28980.701171875,-2.354839437454939,1200,0.057373046875,,,,,
32.01126480102539,246500,50.0,,,,,,,,,,,,,,,
32.69559860229492,247000,50.0,,,,,,,,,,,,,,,
30.366897583007812,247500,50.0,,,,,,,,,,,,,,,
32.47111511230469,248000,50.0,0.0003,-0.010162082074384671,0.0150244245,0.0,59358.3279296875,0.2,30456.54296875,-2.3298125244677066,1210,0.107177734375,,,,,
31.47565460205078,248500,50.0,,,,,,,,,,,,,,,
24.72149085998535,249000,50.0,,,,,,,,,,,,,,,
30.593231201171875,249500,50.0,,,,,,,,,,,,,,,
30.05642318725586,250000,50.0,0.0003,-0.008681357059685979,0.0139182005,5.960464477539063e-08,63735.52915039063,0.2,31616.337890625,-2.321902495622635,1220,0.098291015625,,,,,
29.633621215820312,250500,50.0,,,,,,,,,,,,,,,
30.080373764038086,251000,50.0,,,,,,,,,,,,,,,
29.465862274169922,251500,50.0,,,,,,,,,,,,,,,
