time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/policy_gradient_loss,train/entropy_loss,train/clip_fraction,train/loss,train/n_updates,train/approx_kl,train/clip_range,train/value_loss,train/learning_rate,train/explained_variance,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/fps
238592,80.0,35.04862976074219,-0.038794707591296176,-5.517717268317938,0.266455078125,46.06270217895508,1160,0.041483514,0.3,74.2591057986021,0.0003,1.1920928955078125e-07,,,,,
239616,80.0,29.976625442504883,,,,,,,,,,,,,,,
240640,80.0,31.153470993041992,-0.03812969987775432,-5.4960363514721395,0.259814453125,61.62411117553711,1170,0.043775015,0.3,68.23760545253754,0.0003,0.0,,,,,
241664,80.0,33.44933319091797,,,,,,,,,,,,,,,
242688,80.0,33.71556854248047,-0.041562424376024865,-5.5284453622996805,0.2517578125,92.67979431152344,1180,0.044742256,0.3,83.6185368657112,0.0003,1.7881393432617188e-07,,,,,
243712,80.0,29.267005920410156,,,,,,,,,,,,,,,
244736,80.0,30.79077911376953,-0.04340301393240224,-5.537263083457947,0.26640625,49.841461181640625,1190,0.0442488,0.3,67.62920953184366,0.0003,0.0,,,,,
245760,80.0,31.710826873779297,,,,,,,,,,,,,,,
245760,,,,,,,,,,,,,31.515658039999998,632,80.0,120,388
246784,80.0,31.00714874267578,-0.040895444643683734,-5.524591600894928,0.27353515625,51.29972839355469,1200,0.04117638,0.3,71.09579000473022,0.0003,0.0,,,,,
247808,80.0,28.666900634765625,,,,,,,,,,,,,,,
248832,80.0,32.158775329589844,-0.040678249909251465,-5.55552631393075,0.2396484375,52.465354919433594,1210,0.043933958,0.3,64.10817544460296,0.0003,-1.1920928955078125e-07,,,,,
249856,80.0,31.033340454101562,,,,,,,,,,,,,,,
250880,80.0,32.11163330078125,-0.04101347102405271,-5.558421719074249,0.2130859375,35.981990814208984,1220,0.03895905,0.3,66.34979932010174,0.0003,0.0,,,,,
251904,80.0,31.86492156982422,,,,,,,,,,,,,,,
252928,80.0,30.743223190307617,-0.0442823472803866,-5.5529438681900505,0.256103515625,72.30549621582031,1230,0.045391507,0.3,63.755185174942014,0.0003,-1.1920928955078125e-07,,,,,
253952,80.0,29.824567794799805,,,,,,,,,,,,,,,
254976,80.0,36.01827621459961,-0.04056719645996054,-5.520392753183842,0.210302734375,86.42716217041016,1240,0.040258516,0.3,78.05717524290085,0.0003,0.0,,,,,
256000,80.0,32.4996223449707,,,,,,,,,,,,,,,
257024,80.0,31.219850540161133,-0.04363272313858033,-5.519260246306658,0.23759765625,75.70458221435547,1250,0.040822044,0.3,80.51494463086128,0.0003,0.0,,,,,
258048,80.0,32.359493255615234,,,,,,,,,,,,,,,
259072,80.0,35.8222770690918,-0.03873669804670499,-5.50649795383215,0.231884765625,92.74656677246094,1260,0.043146588,0.3,74.01317018270493,0.0003,0.0,,,,,
260096,80.0,34.70447540283203,,,,,,,,,,,,,,,
261120,80.0,34.92571258544922,-0.04035093754500849,-5.476396977901459,0.26865234375,59.3826789855957,1270,0.046575647,0.3,64.6666678160429,0.0003,0.0,,,,,
262144,80.0,35.13386535644531,,,,,,,,,,,,,,,
263168,80.0,32.045719146728516,-0.04278658944022027,-5.477149401605129,0.254443359375,71.66288757324219,1280,0.046816595,0.3,76.14993065297604,0.0003,0.0,,,,,
264192,80.0,27.67412757873535,,,,,,,,,,,,,,,
265216,80.0,34.47510528564453,-0.03722827094970853,-5.457042361795902,0.2287109375,100.45277404785156,1290,0.04590196,0.3,69.23301083296538,0.0003,1.1920928955078125e-07,,,,,
266240,80.0,29.84242057800293,,,,,,,,,,,,,,,
266240,,,,,,,,,,,,,32.45122622,685,80.0,130,388
267264,80.0,31.890073776245117,-0.03940348897158401,-5.460231664031744,0.260205078125,79.037841796875,1300,0.041794017,0.3,66.55436524748802,0.0003,0.0,,,,,
268288,80.0,33.37684631347656,,,,,,,,,,,,,,,
269312,80.0,32.633934020996094,-0.041751616287001525,-5.450440140068531,0.2498046875,66.49078369140625,1310,0.04339267,0.3,69.36429589986801,0.0003,0.0,,,,,
270336,80.0,33.105369567871094,,,,,,,,,,,,,,,
271360,80.0,31.51850128173828,-0.037744736576860304,-5.4348918370902535,0.230126953125,49.852203369140625,1320,0.039007332,0.3,77.21756688952446,0.0003,0.0,,,,,
272384,80.0,31.561588287353516,,,,,,,,,,,,,,,
273408,80.0,35.8104248046875,-0.04371112353255739,-5.458897957205773,0.321923828125,88.89397430419922,1330,0.0492053,0.3,67.15001550018788,0.0003,0.0,,,,,
274432,80.0,32.34242630004883,,,,,,,,,,,,,,,
275456,80.0,29.82668685913086,-0.04058563925791532,-5.459525203704834,0.233056640625,76.6910629272461,1340,0.040817335,0.3,81.20413539409637,0.0003,0.0,,,,,
276480,80.0,30.77507209777832,,,,,,,,,,,,,,,
277504,80.0,30.862014770507812,-0.04603575993742197,-5.444297282397747,0.26083984375,103.34270477294922,1350,0.044526964,0.3,73.42688617408275,0.0003,0.0,,,,,
278528,80.0,32.141578674316406,,,,,,,,,,,,,,,
279552,80.0,30.641626358032227,-0.03989867563723237,-5.497310000658035,0.241064453125,49.37931823730469,1360,0.041182227,0.3,69.99007708728314,0.0003,0.0,,,,,
280576,80.0,31.53978157043457,,,,,,,,,,,,,,,
281600,80.0,29.833850860595703,-0.04045580131532915,-5.499949666857719,0.246484375,98.64761352539062,1370,0.04316037,0.3,69.82099040448665,0.0003,0.0,,,,,
282624,80.0,32.59701919555664,,,,,,,,,,,,,,,
283648,80.0,32.509376525878906,-0.042312486954324414,-5.518822203576565,0.269580078125,72.62200927734375,1380,0.048801012,0.3,67.648990508914,0.0003,0.0,,,,,
284672,80.0,30.634052276611328,,,,,,,,,,,,,,,
285696,80.0,30.712093353271484,-0.04101989914415753,-5.496792481839657,0.252197265625,89.44277954101562,1390,0.044461265,0.3,73.91007930338382,0.0003,0.0,,,,,
286720,80.0,32.319610595703125,,,,,,,,,,,,,,,
286720,,,,,,,,,,,,,32.2429341,737,80.0,140,388
287744,80.0,31.444650650024414,-0.04516123916764627,-5.487111965566873,0.276318359375,117.53144073486328,1400,0.043736793,0.3,77.32557974457741,0.0003,0.0,,,,,
288768,80.0,33.56373977661133,,,,,,,,,,,,,,,
289792,80.0,31.095664978027344,-0.03706186581111979,-5.5267344787716866,0.21416015625,49.47670364379883,1410,0.039737713,0.3,73.40645270645618,0.0003,0.0,,,,,
290816,80.0,28.92316246032715,,,,,,,,,,,,,,,
291840,80.0,32.26129913330078,-0.0421502412573318,-5.535218267142772,0.247998046875,74.28185272216797,1420,0.047304243,0.3,67.12680204510688,0.0003,0.0,,,,,
292864,80.0,32.92768859863281,,,,,,,,,,,,,,,
293888,80.0,30.706247329711914,-0.035843081548955526,-5.556158962100744,0.238037109375,92.1082534790039,1430,0.041760694,0.3,83.93867648839951,0.0003,0.0,,,,,
294912,80.0,29.85166358947754,,,,,,,,,,,,,,,
295936,80.0,33.80476379394531,-0.042188913839163435,-5.56926891207695,0.276806640625,112.53504943847656,1440,0.047764625,0.3,78.87473164200783,0.0003,1.1920928955078125e-07,,,,,
296960,80.0,30.904010772705078,,,,,,,,,,,,,,,
297984,80.0,32.93250274658203,-0.04127112255373504,-5.575144671648741,0.229150390625,83.1622085571289,1450,0.043442138,0.3,63.4096275985241,0.0003,0.0,,,,,
299008,80.0,32.417579650878906,,,,,,,,,,,,,,,
300032,80.0,30.127180099487305,-0.039163943166204265,-5.588454680144787,0.220361328125,75.8077621459961,1460,0.042110816,0.3,65.43097532689572,0.0003,0.0,,,,,
301056,80.0,33.58068084716797,,,,,,,,,,,,,,,
302080,80.0,33.09920883178711,-0.04423039094690466,-5.555804198235274,0.241064453125,72.5227279663086,1470,0.04464471,0.3,69.82212223410606,0.0003,0.0,,,,,
303104,80.0,29.287071228027344,,,,,,,,,,,,,,,
304128,80.0,29.45012664794922,-0.041797836228579396,-5.537200848013162,0.243994140625,56.41852951049805,1480,0.041293837,0.3,71.44589956402778,0.0003,0.0,,,,,
305152,80.0,32.797542572021484,,,,,,,,,,,,,,,
306176,80.0,29.4786376953125,-0.0446176767040015,-5.540298841148615,0.23662109375,76.6413345336914,1490,0.04121705,0.3,78.45181041955948,0.0003,0.0,,,,,
307200,80.0,35.70913314819336,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,31.084287909999997,788,80.0,150,389
308224,80.0,33.992279052734375,-0.04204000004392583,-5.533105433732271,0.253857421875,91.52062225341797,1500,0.045951836,0.3,74.76543444395065,0.0003,1.1920928955078125e-07,,,,,
309248,80.0,30.212339401245117,,,,,,,,,,,,,,,
310272,80.0,28.778709411621094,-0.040069705343921666,-5.585005302727223,0.237158203125,80.40727996826172,1510,0.038986504,0.3,72.43273321986199,0.0003,0.0,,,,,
311296,80.0,32.866878509521484,,,,,,,,,,,,,,,
312320,80.0,35.608489990234375,-0.04776453302729351,-5.557342313975096,0.26357421875,60.4366340637207,1520,0.043646567,0.3,66.87186796665192,0.0003,0.0,,,,,
313344,80.0,32.41913986206055,,,,,,,,,,,,,,,
314368,80.0,32.68791198730469,-0.045132933557761136,-5.559006037563085,0.266748046875,60.61109924316406,1530,0.04505921,0.3,65.55289362072945,0.0003,0.0,,,,,
315392,80.0,33.383811950683594,,,,,,,,,,,,,,,
316416,80.0,30.385440826416016,-0.04169496214744868,-5.505691134184599,0.2494140625,38.31270980834961,1540,0.04322393,0.3,66.22932967841625,0.0003,0.0,,,,,
317440,80.0,31.010452270507812,,,,,,,,,,,,,,,
318464,80.0,36.50881576538086,-0.041314657386101315,-5.489747103303671,0.235693359375,73.55775451660156,1550,0.041991826,0.3,75.47227204144001,0.0003,0.0,,,,,
319488,80.0,35.488922119140625,,,,,,,,,,,,,,,
320512,80.0,33.90601348876953,-0.04498503011709545,-5.492908170819282,0.27412109375,72.08634948730469,1560,0.041822467,0.3,79.79811605215073,0.0003,0.0,,,,,
321536,80.0,32.09061813354492,,,,,,,,,,,,,,,
322560,80.0,36.20669174194336,-0.0456912812194787,-5.457139381021261,0.2822265625,97.1302261352539,1570,0.0498055,0.3,69.47229425907135,0.0003,0.0,,,,,
323584,80.0,30.566390991210938,,,,,,,,,,,,,,,
324608,80.0,33.410545349121094,-0.041627620094914164,-5.459195332974195,0.258837890625,82.71726989746094,1580,0.042990085,0.3,71.6338708639145,0.0003,1.1920928955078125e-07,,,,,
325632,80.0,31.47241973876953,,,,,,,,,,,,,,,
326656,80.0,35.36460494995117,-0.04554981557521387,-5.442715433239937,0.288623046875,27.616283416748047,1590,0.041185074,0.3,70.95940017700195,0.0003,0.0,,,,,
327680,80.0,34.29823303222656,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,32.640397809999996,839,80.0,160,390
328704,80.0,35.271263122558594,-0.03938774748094147,-5.440090718865394,0.261767578125,42.69050598144531,1600,0.043306105,0.3,63.41145796775818,0.0003,0.0,,,,,
329728,80.0,35.25445556640625,,,,,,,,,,,,,,,
330752,80.0,29.517669677734375,-0.04486918512266129,-5.456140457093715,0.256884765625,54.051307678222656,1610,0.044707797,0.3,77.44634407758713,0.0003,0.0,,,,,
331776,80.0,35.48978042602539,,,,,,,,,,,,,,,
332800,80.0,29.009246826171875,-0.04370075836704927,-5.475571070611477,0.268896484375,56.7819709777832,1620,0.046067934,0.3,67.4829869657755,0.0003,0.0,,,,,
333824,80.0,35.240699768066406,,,,,,,,,,,,,,,
334848,80.0,32.99987030029297,-0.04211129653849639,-5.476911672204733,0.25361328125,49.324913024902344,1630,0.041574396,0.3,70.5367834687233,0.0003,0.0,,,,,
335872,80.0,31.293731689453125,,,,,,,,,,,,,,,
336896,80.0,34.67090606689453,-0.041878830936911984,-5.474865408241749,0.267138671875,115.19792175292969,1640,0.046254292,0.3,81.01996076107025,0.0003,0.0,,,,,
337920,80.0,33.7442512512207,,,,,,,,,,,,,,,
338944,80.0,32.7318000793457,-0.046599386620437146,-5.424390033632517,0.26767578125,78.22480010986328,1650,0.04086545,0.3,75.80761406421661,0.0003,0.0,,,,,
339968,80.0,34.14799499511719,,,,,,,,,,,,,,,
340992,80.0,31.80270004272461,-0.04783999339633738,-5.356504638493061,0.30537109375,83.02046203613281,1660,0.04786046,0.3,71.83135997951031,0.0003,0.0,,,,,
342016,80.0,34.81187438964844,,,,,,,,,,,,,,,
343040,80.0,32.847259521484375,-0.040082509944113554,-5.3524711228907105,0.23193359375,59.51718521118164,1670,0.04121575,0.3,67.70846954286098,0.0003,0.0,,,,,
344064,80.0,30.292835235595703,,,,,,,,,,,,,,,
345088,80.0,36.04218292236328,-0.038438821142335655,-5.410201223939657,0.2873046875,71.48561096191406,1680,0.04436315,0.3,75.59618711173535,0.0003,0.0,,,,,
346112,80.0,34.899452209472656,,,,,,,,,,,,,,,
347136,80.0,35.29827880859375,-0.045819905200914945,-5.448385497182608,0.28291015625,69.56605529785156,1690,0.05135659,0.3,67.26091009974479,0.0003,1.1920928955078125e-07,,,,,
348160,80.0,35.44797134399414,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,33.97141327,890,80.0,170,390
349184,80.0,31.98335838317871,-0.04959191187008401,-5.455580738931895,0.2916015625,63.121925354003906,1700,0.052007027,0.3,67.88872851729393,0.0003,0.0,,,,,
350208,80.0,30.132984161376953,,,,,,,,,,,,,,,
351232,80.0,33.40665817260742,-0.04806338132693781,-5.455356495827436,0.294970703125,92.82848358154297,1710,0.04548766,0.3,71.6308590143919,0.0003,-1.1920928955078125e-07,,,,,
352256,80.0,36.31728744506836,,,,,,,,,,,,,,,
353280,80.0,32.88148880004883,-0.037668178795138375,-5.462678927183151,0.267822265625,84.57318115234375,1720,0.044392027,0.3,65.0502956956625,0.0003,-2.384185791015625e-07,,,,,
354304,80.0,33.349884033203125,,,,,,,,,,,,,,,
355328,80.0,29.88021469116211,-0.03710771063779248,-5.442167273163795,0.24140625,79.53347778320312,1730,0.044613574,0.3,70.78989968895912,0.0003,1.1920928955078125e-07,,,,,
356352,80.0,32.91758346557617,,,,,,,,,,,,,,,
357376,80.0,28.474842071533203,-0.038466643597348596,-5.436327555775643,0.26171875,37.513023376464844,1740,0.04158874,0.3,63.492055740952495,0.0003,0.0,,,,,
358400,80.0,34.04338836669922,,,,,,,,,,,,,,,
359424,80.0,33.104732513427734,-0.04766743540239986,-5.444736094772816,0.26796875,57.47394561767578,1750,0.045260943,0.3,73.29757401645183,0.0003,0.0,,,,,
360448,80.0,34.072410583496094,,,,,,,,,,,,,,,
361472,80.0,35.308353424072266,-0.04246325110725593,-5.430786257982254,0.248388671875,115.5920639038086,1760,0.046056874,0.3,80.16238425970077,0.0003,1.7881393432617188e-07,,,,,
362496,80.0,36.32327651977539,,,,,,,,,,,,,,,
363520,80.0,34.68347930908203,-0.03406111820586375,-5.424163211882115,0.230322265625,96.84410095214844,1770,0.040020075,0.3,71.02847146391869,0.0003,0.0,,,,,
364544,80.0,32.20133972167969,,,,,,,,,,,,,,,
365568,80.0,34.868438720703125,-0.037913837400265035,-5.416511730104685,0.251953125,60.86429977416992,1780,0.04749423,0.3,72.93125476837159,0.0003,1.1920928955078125e-07,,,,,
366592,80.0,35.11701965332031,,,,,,,,,,,,,,,
367616,80.0,32.914459228515625,-0.04377052971249214,-5.399594873189926,0.234716796875,56.26807403564453,1790,0.04715741,0.3,70.63668909668922,0.0003,0.0,,,,,
368640,80.0,32.540626525878906,,,,,,,,,,,,,,,
368640,,,,,,,,,,,,,33.33129992,943,80.0,180,390
369664,80.0,31.086917877197266,-0.04050384780712193,-5.4291994497179985,0.246142578125,84.44752502441406,1800,0.042690687,0.3,75.14050326943398,0.0003,0.0,,,,,
370688,80.0,31.978130340576172,,,,,,,,,,,,,,,
371712,80.0,34.346885681152344,-0.042947705999540634,-5.416917310655117,0.271484375,49.41447830200195,1810,0.04725286,0.3,79.40051380395889,0.0003,0.0,,,,,
372736,80.0,28.867935180664062,,,,,,,,,,,,,,,
373760,80.0,32.62815856933594,-0.042775652566342616,-5.414422089606523,0.285302734375,108.0939712524414,1820,0.044780515,0.3,73.46031015515328,0.0003,0.0,,,,,
374784,80.0,32.42393493652344,,,,,,,,,,,,,,,
375808,80.0,33.16318893432617,-0.03268670062207093,-5.465475326031447,0.23017578125,45.43770217895508,1830,0.045437235,0.3,75.45372694134713,0.0003,0.0,,,,,
376832,80.0,32.899417877197266,,,,,,,,,,,,,,,
377856,80.0,34.938507080078125,-0.04788337613426848,-5.481584146618843,0.28525390625,61.06209182739258,1840,0.042365372,0.3,71.18661453425884,0.0003,0.0,,,,,
378880,80.0,33.48817443847656,,,,,,,,,,,,,,,
379904,80.0,29.870819091796875,-0.044635484597529286,-5.473201414197684,0.274365234375,29.711225509643555,1850,0.04731478,0.3,71.26376052498817,0.0003,1.1920928955078125e-07,,,,,
380928,80.0,32.75062561035156,,,,,,,,,,,,,,,
381952,80.0,34.28538131713867,-0.0471102819970838,-5.509053222090006,0.27314453125,103.32562255859375,1860,0.049262058,0.3,76.49456422030926,0.0003,0.0,,,,,
382976,80.0,30.219892501831055,,,,,,,,,,,,,,,
384000,80.0,37.06013488769531,-0.040858550451230255,-5.483851294219494,0.259423828125,90.634033203125,1870,0.043162502,0.3,84.63306930661201,0.0003,0.0,,,,,
385024,80.0,31.53633689880371,,,,,,,,,,,,,,,
386048,80.0,31.724023818969727,-0.0433384033938637,-5.453137621283531,0.259228515625,83.7885971069336,1880,0.047742866,0.3,75.37994633615017,0.0003,0.0,,,,,
387072,80.0,31.77703094482422,,,,,,,,,,,,,,,
388096,80.0,33.080284118652344,-0.04387776815237885,-5.478866113722324,0.277001953125,64.87564849853516,1890,0.042972878,0.3,74.94595556855202,0.0003,0.0,,,,,
389120,80.0,36.60464859008789,,,,,,,,,,,,,,,
389120,,,,,,,,,,,,,33.04501756,994,80.0,190,391
390144,80.0,31.953998565673828,-0.04665176655362302,-5.496664242446423,0.283837890625,45.33817672729492,1900,0.045954466,0.3,70.33120277225972,0.0003,0.0,,,,,
391168,80.0,32.90352249145508,,,,,,,,,,,,,,,
392192,80.0,28.945486068725586,-0.04313702190265758,-5.480848755687475,0.274951171875,92.39547729492188,1910,0.044661697,0.3,78.13879046440124,0.0003,0.0,,,,,
393216,80.0,33.387451171875,,,,,,,,,,,,,,,
394240,80.0,30.543560028076172,-0.05134178868720483,-5.529335127770901,0.293408203125,65.66355895996094,1920,0.05274445,0.3,74.85652508437633,0.0003,0.0,,,,,
395264,80.0,32.84856414794922,,,,,,,,,,,,,,,
396288,80.0,35.503211975097656,-0.04991846018601791,-5.512714282423258,0.29560546875,73.04655456542969,1930,0.04662107,0.3,71.5039669752121,0.0003,0.0,,,,,
397312,80.0,28.256107330322266,,,,,,,,,,,,,,,
398336,80.0,30.085546493530273,-0.047616928386196376,-5.516398398578167,0.2544921875,47.45963668823242,1940,0.044034943,0.3,80.56626315712928,0.0003,0.0,,,,,
399360,80.0,33.217041015625,,,,,,,,,,,,,,,
400384,80.0,30.134057998657227,-0.03864691688504536,-5.5117627158761024,0.21396484375,51.930458068847656,1950,0.041609477,0.3,75.04650843441486,0.0003,0.0,,,,,
401408,80.0,32.66025924682617,,,,,,,,,,,,,,,
402432,80.0,30.723548889160156,-0.04016296283734846,-5.493693217635155,0.2671875,78.20365905761719,1960,0.04459168,0.3,77.90496479570865,0.0003,0.0,,,,,
403456,80.0,33.751895904541016,,,,,,,,,,,,,,,
404480,80.0,32.86078643798828,-0.0365354521694826,-5.482883147895336,0.2482421875,49.407588958740234,1970,0.042145435,0.3,76.86873676776887,0.0003,-2.384185791015625e-07,,,,,
405504,80.0,29.960506439208984,,,,,,,,,,,,,,,
406528,80.0,33.93944549560547,-0.04303494323903578,-5.456341912597418,0.29931640625,81.01876068115234,1980,0.04643994,0.3,68.02133612334728,0.0003,-2.384185791015625e-07,,,,,
407552,80.0,33.226783752441406,,,,,,,,,,,,,,,
408576,80.0,31.493501663208008,-0.03739182196677575,-5.480387181788683,0.22265625,108.54817962646484,1990,0.04041063,0.3,72.26986518800258,0.0003,0.0,,,,,
409600,80.0,31.612056732177734,,,,,,,,,,,,,,,
409600,,,,,,,,,,,,,33.90672124999999,1045,80.0,200,391
410624,80.0,33.542564392089844,-0.04886357328578015,-5.47461037710309,0.270703125,92.0001220703125,2000,0.043713562,0.3,75.81976608932018,0.0003,0.0,,,,,
411648,80.0,35.599334716796875,,,,,,,,,,,,,,,
412672,80.0,31.645729064941406,-0.041649380397575445,-5.525033209472895,0.29560546875,84.16633605957031,2010,0.048560858,0.3,75.3926613509655,0.0003,0.0,,,,,
413696,80.0,34.09749984741211,,,,,,,,,,,,,,,
414720,80.0,34.957298278808594,-0.04534886238616309,-5.508006768673658,0.26884765625,41.6759033203125,2020,0.044444844,0.3,70.32258744239807,0.0003,0.0,,,,,
415744,80.0,31.977951049804688,,,,,,,,,,,,,,,
416768,80.0,32.26930236816406,-0.04427595856614062,-5.490552211552858,0.2544921875,67.79803466796875,2030,0.04395317,0.3,59.51434310972691,0.0003,0.0,,,,,
417792,80.0,34.58311462402344,,,,,,,,,,,,,,,
418816,80.0,33.77014923095703,-0.04292321995890234,-5.499151382595301,0.2560546875,75.50703430175781,2040,0.0458401,0.3,65.31416100859641,0.0003,0.0,,,,,
419840,80.0,31.79056167602539,,,,,,,,,,,,,,,
420864,80.0,31.609121322631836,-0.04570325641980162,-5.502444269508123,0.2603515625,48.79728317260742,2050,0.045189008,0.3,63.68128172159195,0.0003,0.0,,,,,
421888,80.0,31.724435806274414,,,,,,,,,,,,,,,
422912,80.0,31.10479164123535,-0.04832357887571561,-5.486086971312761,0.288134765625,66.16584014892578,2060,0.046674237,0.3,74.79003855586052,0.0003,0.0,,,,,
423936,80.0,32.39097595214844,,,,,,,,,,,,,,,
424960,80.0,35.99469757080078,-0.04650481585849775,-5.492569156736136,0.263232421875,49.626007080078125,2070,0.04458981,0.3,59.88669076561928,0.0003,0.0,,,,,
425984,80.0,29.399696350097656,,,,,,,,,,,,,,,
427008,80.0,34.92381286621094,-0.03767361252394039,-5.5104364395141605,0.25009765625,56.50510025024414,2080,0.042604275,0.3,65.91906473636627,0.0003,1.1920928955078125e-07,,,,,
428032,80.0,31.484516143798828,,,,,,,,,,,,,,,
429056,80.0,35.200721740722656,-0.043423319334397095,-5.442989176511764,0.278662109375,47.65616226196289,2090,0.04762677,0.3,74.91145496964455,0.0003,0.0,,,,,
430080,80.0,33.5860710144043,,,,,,,,,,,,,,,
430080,,,,,,,,,,,,,33.45492935,1096,80.0,210,392
431104,80.0,38.435909271240234,-0.042510688876063796,-5.447196000814438,0.27373046875,71.27210998535156,2100,0.042007323,0.3,66.04776234328747,0.0003,0.0,,,,,
432128,80.0,32.92597198486328,,,,,,,,,,,,,,,
433152,80.0,31.328536987304688,-0.03968128016276751,-5.471105379611254,0.261083984375,63.71254348754883,2110,0.042589694,0.3,73.15953894555568,0.0003,0.0,,,,,
434176,80.0,33.0922737121582,,,,,,,,,,,,,,,
435200,80.0,31.997238159179688,-0.043514883019088305,-5.490104597806931,0.252001953125,66.43482208251953,2120,0.04415518,0.3,72.821812453866,0.0003,-1.1920928955078125e-07,,,,,
436224,80.0,28.12906265258789,,,,,,,,,,,,,,,
437248,80.0,30.196224212646484,-0.04470943310734583,-5.48550483211875,0.239013671875,60.220237731933594,2130,0.045601226,0.3,61.86119268834591,0.0003,0.0,,,,,
438272,80.0,31.27619743347168,,,,,,,,,,,,,,,
439296,80.0,35.108089447021484,-0.043781101285276236,-5.449364051222801,0.253564453125,112.8516616821289,2140,0.044788174,0.3,64.92109838724136,0.0003,0.0,,,,,
440320,80.0,32.42719650268555,,,,,,,,,,,,,,,
441344,80.0,28.782360076904297,-0.04594972983395564,-5.441586227715016,0.295849609375,71.05194854736328,2150,0.051035814,0.3,59.867215597629546,0.0003,0.0,,,,,
442368,80.0,34.209983825683594,,,,,,,,,,,,,,,
443392,80.0,33.81808853149414,-0.04778729106619721,-5.444073889404535,0.31435546875,70.29238891601562,2160,0.04919409,0.3,59.29376673996448,0.0003,0.0,,,,,
444416,80.0,31.80171012878418,,,,,,,,,,,,,,,
445440,80.0,34.06514358520508,-0.04092971565405605,-5.466809944063425,0.2412109375,116.11173248291016,2170,0.03916841,0.3,77.73153677880764,0.0003,-2.384185791015625e-07,,,,,
446464,80.0,31.548601150512695,,,,,,,,,,,,,,,
447488,80.0,31.32292938232422,-0.03706978175541735,-5.448967057466507,0.244775390625,25.168670654296875,2180,0.048566803,0.3,67.02913607656956,0.0003,0.0,,,,,
448512,80.0,32.62468719482422,,,,,,,,,,,,,,,
449536,80.0,31.133642196655273,-0.0389383144894964,-5.463521403819323,0.2904296875,70.99103546142578,2190,0.046176285,0.3,73.65536191165447,0.0003,0.0,,,,,
450560,80.0,33.69013977050781,,,,,,,,,,,,,,,
450560,,,,,,,,,,,,,32.51543813999999,1147,80.0,220,392
451584,80.0,32.007049560546875,-0.045269359105077456,-5.502884839475155,0.280859375,71.40768432617188,2200,0.04491402,0.3,65.18957365453244,0.0003,0.0,,,,,
452608,80.0,33.87538146972656,,,,,,,,,,,,,,,
453632,80.0,30.758955001831055,-0.04159752724226564,-5.510200125724078,0.2416015625,90.57262420654297,2210,0.043190252,0.3,76.97804962396621,0.0003,1.1920928955078125e-07,,,,,
454656,80.0,32.41569137573242,,,,,,,,,,,,,,,
455680,80.0,35.97228240966797,-0.03789651787374169,-5.508893977850676,0.24130859375,75.4842758178711,2220,0.04527755,0.3,74.08779096901416,0.0003,0.0,,,,,
456704,80.0,34.836334228515625,,,,,,,,,,,,,,,
457728,80.0,31.320693969726562,-0.0373507153148239,-5.497458325326443,0.246240234375,74.92186737060547,2230,0.043975756,0.3,66.05262936055661,0.0003,1.1920928955078125e-07,,,,,
458752,80.0,37.442832946777344,,,,,,,,,,,,,,,
459776,80.0,36.133670806884766,-0.036675025165823175,-5.468506963551045,0.214697265625,68.19310760498047,2240,0.040848427,0.3,73.57706783413887,0.0003,0.0,,,,,
460800,80.0,34.3813591003418,,,,,,,,,,,,,,,
461824,80.0,32.39475631713867,-0.04579032959809411,-5.465121699869632,0.281396484375,107.15878295898438,2250,0.04479713,0.3,67.05452865064144,0.0003,-1.1920928955078125e-07,,,,,
462848,80.0,29.655532836914062,,,,,,,,,,,,,,,
463872,80.0,33.55590057373047,-0.04695182096693316,-5.488021703809499,0.2716796875,77.1549301147461,2260,0.044666436,0.3,65.04964981079101,0.0003,1.1920928955078125e-07,,,,,
464896,80.0,31.695356369018555,,,,,,,,,,,,,,,
465920,80.0,29.630008697509766,-0.03912780762184411,-5.4659371741116045,0.24404296875,61.191688537597656,2270,0.04139539,0.3,70.09643892049789,0.0003,0.0,,,,,
466944,80.0,33.76838684082031,,,,,,,,,,,,,,,
467968,80.0,30.659528732299805,-0.0380882726451091,-5.4717150866985325,0.2388671875,67.15731048583984,2280,0.044789057,0.3,81.49334792792797,0.0003,0.0,,,,,
468992,80.0,32.938751220703125,,,,,,,,,,,,,,,
470016,80.0,32.735870361328125,-0.04289107735530706,-5.4340956546366215,0.265673828125,41.56233596801758,2290,0.04266682,0.3,63.41728073656559,0.0003,5.960464477539063e-08,,,,,
471040,80.0,31.467967987060547,,,,,,,,,,,,,,,
471040,,,,,,,,,,,,,32.92377622000001,1198,80.0,230,392
472064,80.0,28.993812561035156,-0.04257655445326236,-5.449146554619074,0.3095703125,98.28842163085938,2300,0.047782116,0.3,72.89007735550403,0.0003,1.1920928955078125e-07,,,,,
473088,80.0,32.90239334106445,,,,,,,,,,,,,,,
474112,80.0,31.234752655029297,-0.03601967160575441,-5.480579219758511,0.23505859375,108.09821319580078,2310,0.04338046,0.3,81.86348795294762,0.0003,-1.1920928955078125e-07,,,,,
475136,80.0,35.84660339355469,,,,,,,,,,,,,,,
