eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/policy_gradient_loss,train/clip_range,train/n_updates,train/clip_fraction,train/value_loss,train/entropy_loss,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/iterations
,,307200,,,,,,,,,,,561,499.4379388700001,50.0,546,150
50.0,19.605953216552734,307500,-0.014550004404736683,0.2,1500,0.36171875,2819.228225326538,-4.631183448433876,1291.686279296875,0.0003,0.0374571,1.1920928955078125e-07,,,,,
50.0,16.72293472290039,308000,,,,,,,,,,,,,,,
50.0,11.906145095825195,308500,,,,,,,,,,,,,,,
50.0,10.90839958190918,309000,,,,,,,,,,,,,,,
50.0,14.07246208190918,309500,0.0002608159920782782,0.2,1510,0.2236328125,3749.185152435303,-4.619935783743858,1828.1170654296875,0.0003,0.020276934,0.0,,,,,
50.0,12.0913724899292,310000,,,,,,,,,,,,,,,
50.0,7.149491310119629,310500,,,,,,,,,,,,,,,
50.0,9.251311302185059,311000,,,,,,,,,,,,,,,
50.0,12.147972106933594,311500,-0.0073673614118888505,0.2,1520,0.215185546875,2202.6300254821776,-4.589778897166252,1122.9249267578125,0.0003,0.022206167,0.0,,,,,
50.0,15.66999626159668,312000,,,,,,,,,,,,,,,
50.0,8.064763069152832,312500,,,,,,,,,,,,,,,
50.0,16.292774200439453,313000,,,,,,,,,,,,,,,
50.0,15.696440696716309,313500,-0.012575604174344335,0.2,1530,0.22802734375,3385.1427936553955,-4.57712900787592,1238.2947998046875,0.0003,0.021150228,0.0,,,,,
50.0,18.36737060546875,314000,,,,,,,,,,,,,,,
50.0,18.184062957763672,314500,,,,,,,,,,,,,,,
50.0,12.155986785888672,315000,,,,,,,,,,,,,,,
50.0,12.62105655670166,315500,0.0016181268307263962,0.2,1540,0.35869140625,3167.84873085022,-4.628379209339618,1297.2840576171875,0.0003,0.0654046,-1.1920928955078125e-07,,,,,
50.0,9.446435928344727,316000,,,,,,,,,,,,,,,
50.0,11.163212776184082,316500,,,,,,,,,,,,,,,
50.0,12.510963439941406,317000,,,,,,,,,,,,,,,
50.0,15.755420684814453,317500,0.010613954660948366,0.2,1550,0.282470703125,2067.62779006958,-4.6870555728673935,1140.0133056640625,0.0003,0.026680188,5.960464477539063e-08,,,,,
50.0,10.699464797973633,318000,,,,,,,,,,,,,,,
50.0,10.072370529174805,318500,,,,,,,,,,,,,,,
50.0,14.771257400512695,319000,,,,,,,,,,,,,,,
50.0,9.072025299072266,319500,0.006646341455052607,0.2,1560,0.280810546875,3027.113478469849,-4.748813895881176,2068.5126953125,0.0003,0.026032243,0.0,,,,,
50.0,6.497108459472656,320000,,,,,,,,,,,,,,,
50.0,15.75469970703125,320500,,,,,,,,,,,,,,,
50.0,13.861778259277344,321000,,,,,,,,,,,,,,,
50.0,10.091331481933594,321500,,,,,,,,,,,,,,,
50.0,13.051992416381836,322000,-0.0009321743316831998,0.2,1570,0.31796875,3343.741495895386,-4.760733738541603,1662.0716552734375,0.0003,0.029653128,0.0,,,,,
50.0,14.46294116973877,322500,,,,,,,,,,,,,,,
50.0,13.854610443115234,323000,,,,,,,,,,,,,,,
50.0,14.757461547851562,323500,,,,,,,,,,,,,,,
50.0,15.972878456115723,324000,-0.010310048952669603,0.2,1580,0.299609375,2530.688985824585,-4.7969335809350016,1026.7137451171875,0.0003,0.028320502,0.0,,,,,
50.0,13.820487022399902,324500,,,,,,,,,,,,,,,
50.0,14.910174369812012,325000,,,,,,,,,,,,,,,
50.0,19.599628448486328,325500,,,,,,,,,,,,,,,
50.0,10.300336837768555,326000,0.023562534368829803,0.2,1590,0.529296875,3217.023838043213,-4.821692101657391,1414.547607421875,0.0003,0.04979746,0.0,,,,,
50.0,20.348526000976562,326500,,,,,,,,,,,,,,,
50.0,13.939679145812988,327000,,,,,,,,,,,,,,,
50.0,11.696361541748047,327500,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,582,469.28166133999997,50.0,562,160
50.0,8.357159614562988,328000,0.021106595484889114,0.2,1600,0.31171875,2574.555978012085,-4.858782909810543,1145.9156494140625,0.0003,0.030334668,1.1920928955078125e-07,,,,,
50.0,16.01226234436035,328500,,,,,,,,,,,,,,,
50.0,19.922842025756836,329000,,,,,,,,,,,,,,,
50.0,15.469945907592773,329500,,,,,,,,,,,,,,,
50.0,17.09077262878418,330000,0.007149125545402058,0.2,1610,0.328857421875,2330.4676376342773,-4.863555656373501,1186.26904296875,0.0003,0.029235583,0.0,,,,,
50.0,10.75120735168457,330500,,,,,,,,,,,,,,,
50.0,13.451982498168945,331000,,,,,,,,,,,,,,,
50.0,11.498035430908203,331500,,,,,,,,,,,,,,,
50.0,15.749235153198242,332000,0.008292020730732475,0.2,1620,0.29296875,2311.103817367554,-4.916069173812867,1367.1026611328125,0.0003,0.027013097,0.0,,,,,
50.0,12.639892578125,332500,,,,,,,,,,,,,,,
50.0,18.951749801635742,333000,,,,,,,,,,,,,,,
50.0,14.264158248901367,333500,,,,,,,,,,,,,,,
50.0,10.5304536819458,334000,0.004182452081295196,0.2,1630,0.325439453125,2071.185424041748,-4.929473277926445,903.9674682617188,0.0003,0.03602574,5.960464477539063e-08,,,,,
50.0,10.728261947631836,334500,,,,,,,,,,,,,,,
50.0,8.913939476013184,335000,,,,,,,,,,,,,,,
50.0,12.94841194152832,335500,,,,,,,,,,,,,,,
50.0,11.136533737182617,336000,0.022410585399484262,0.2,1640,0.5236328125,3696.020581817627,-4.932747873663902,1801.181884765625,0.0003,0.045791894,0.0,,,,,
50.0,18.848281860351562,336500,,,,,,,,,,,,,,,
50.0,16.63810157775879,337000,,,,,,,,,,,,,,,
50.0,18.517051696777344,337500,,,,,,,,,,,,,,,
50.0,17.199542999267578,338000,-0.0005747792587499134,0.2,1650,0.24267578125,3076.8392284393312,-4.911102217435837,1177.432861328125,0.0003,0.021522474,0.0,,,,,
50.0,12.456764221191406,338500,,,,,,,,,,,,,,,
50.0,15.899482727050781,339000,,,,,,,,,,,,,,,
50.0,13.346470832824707,339500,,,,,,,,,,,,,,,
50.0,12.845544815063477,340000,0.01595415252377279,0.2,1660,0.337841796875,3127.5234508514404,-4.918681383132935,2021.690185546875,0.0003,0.03640583,0.0,,,,,
50.0,16.593034744262695,340500,,,,,,,,,,,,,,,
50.0,18.163240432739258,341000,,,,,,,,,,,,,,,
50.0,15.276765823364258,341500,,,,,,,,,,,,,,,
50.0,15.158012390136719,342000,,,,,,,,,,,,,,,
50.0,16.803712844848633,342500,-0.008371948749845615,0.2,1670,0.299072265625,1862.921383857727,-4.942540122568607,944.0242919921875,0.0003,0.02727814,5.960464477539063e-08,,,,,
50.0,11.567750930786133,343000,,,,,,,,,,,,,,,
50.0,14.054815292358398,343500,,,,,,,,,,,,,,,
50.0,11.21809196472168,344000,,,,,,,,,,,,,,,
50.0,14.273117065429688,344500,-0.004289202790823765,0.2,1680,0.39365234375,2496.55241317749,-4.941378791630268,1156.2547607421875,0.0003,0.040371425,0.0,,,,,
50.0,14.088029861450195,345000,,,,,,,,,,,,,,,
50.0,12.737995147705078,345500,,,,,,,,,,,,,,,
50.0,13.53115463256836,346000,,,,,,,,,,,,,,,
50.0,15.447439193725586,346500,0.006337147018348333,0.2,1690,0.5060546875,3521.679130554199,-4.995481054484844,1916.80126953125,0.0003,0.05691484,-1.1920928955078125e-07,,,,,
50.0,9.82685661315918,347000,,,,,,,,,,,,,,,
50.0,14.266443252563477,347500,,,,,,,,,,,,,,,
50.0,7.763428688049316,348000,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,603,482.72594814999997,50.0,576,170
50.0,10.408308029174805,348500,0.015005011387984268,0.2,1700,0.414013671875,2679.274670791626,-4.976257598400116,1588.306396484375,0.0003,0.044051886,0.0,,,,,
50.0,14.503963470458984,349000,,,,,,,,,,,,,,,
50.0,8.866525650024414,349500,,,,,,,,,,,,,,,
50.0,9.069252967834473,350000,,,,,,,,,,,,,,,
50.0,13.941913604736328,350500,0.01945458452682942,0.2,1710,0.326806640625,2662.149694442749,-5.022156915068626,1252.359619140625,0.0003,0.03177872,1.1920928955078125e-07,,,,,
50.0,12.37214469909668,351000,,,,,,,,,,,,,,,
50.0,17.344406127929688,351500,,,,,,,,,,,,,,,
50.0,9.35483169555664,352000,,,,,,,,,,,,,,,
50.0,13.729907035827637,352500,0.017148463375633582,0.2,1720,0.432177734375,3062.635626220703,-5.004915972054005,1942.194091796875,0.0003,0.04774303,0.0,,,,,
50.0,14.30711555480957,353000,,,,,,,,,,,,,,,
50.0,14.779565811157227,353500,,,,,,,,,,,,,,,
50.0,7.280786037445068,354000,,,,,,,,,,,,,,,
50.0,17.516605377197266,354500,0.018158159402082673,0.2,1730,0.44228515625,2165.309477996826,-4.969589547812939,948.3757934570312,0.0003,0.045640126,0.0,,,,,
50.0,10.199653625488281,355000,,,,,,,,,,,,,,,
50.0,11.98898696899414,355500,,,,,,,,,,,,,,,
50.0,10.38095760345459,356000,,,,,,,,,,,,,,,
50.0,13.064861297607422,356500,0.021579363189812285,0.2,1740,0.416796875,2401.4894172668455,-4.982305993139744,943.1397705078125,0.0003,0.049603265,1.1920928955078125e-07,,,,,
50.0,15.653454780578613,357000,,,,,,,,,,,,,,,
50.0,9.696076393127441,357500,,,,,,,,,,,,,,,
50.0,7.6890435218811035,358000,,,,,,,,,,,,,,,
50.0,7.65585994720459,358500,0.01070881928608287,0.2,1750,0.313525390625,2818.304571533203,-4.979504379630089,1145.1612548828125,0.0003,0.03097099,0.0,,,,,
50.0,7.533293724060059,359000,,,,,,,,,,,,,,,
50.0,9.045981407165527,359500,,,,,,,,,,,,,,,
50.0,10.271053314208984,360000,,,,,,,,,,,,,,,
50.0,6.583374977111816,360500,0.016040175379021093,0.2,1760,0.48876953125,2055.7459823608397,-4.963595162332058,1213.515869140625,0.0003,0.053303935,-1.1920928955078125e-07,,,,,
50.0,8.784273147583008,361000,,,,,,,,,,,,,,,
50.0,8.250285148620605,361500,,,,,,,,,,,,,,,
50.0,14.308008193969727,362000,,,,,,,,,,,,,,,
50.0,6.964879989624023,362500,0.013828359184844884,0.2,1770,0.447216796875,2863.018956375122,-5.003956606984138,867.8782348632812,0.0003,0.0480816,0.0,,,,,
50.0,19.870941162109375,363000,,,,,,,,,,,,,,,
50.0,17.232818603515625,363500,,,,,,,,,,,,,,,
50.0,8.891613006591797,364000,,,,,,,,,,,,,,,
50.0,8.531328201293945,364500,,,,,,,,,,,,,,,
50.0,11.745243072509766,365000,0.01015464646188775,0.2,1780,0.2876953125,1875.537976837158,-4.95960708707571,838.116455078125,0.0003,0.028441753,0.0,,,,,
50.0,10.4112548828125,365500,,,,,,,,,,,,,,,
50.0,14.809663772583008,366000,,,,,,,,,,,,,,,
50.0,13.530326843261719,366500,,,,,,,,,,,,,,,
50.0,10.433578491210938,367000,0.01414871821689303,0.2,1790,0.34091796875,2500.387103652954,-4.950918398797512,1183.27685546875,0.0003,0.034629915,0.0,,,,,
50.0,13.064029693603516,367500,,,,,,,,,,,,,,,
50.0,10.897207260131836,368000,,,,,,,,,,,,,,,
50.0,11.398643493652344,368500,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,624,520.1915396099998,50.0,589,180
50.0,10.340169906616211,369000,0.004564904457220109,0.2,1800,0.4248046875,1992.694722366333,-4.960608807206154,1226.4349365234375,0.0003,0.04384189,0.0,,,,,
50.0,20.96768569946289,369500,,,,,,,,,,,,,,,
50.0,15.111568450927734,370000,,,,,,,,,,,,,,,
50.0,16.888256072998047,370500,,,,,,,,,,,,,,,
50.0,13.54714584350586,371000,0.015547013144532685,0.2,1810,0.42470703125,2977.4614139556884,-5.000265800952912,2018.54296875,0.0003,0.047794614,0.0,,,,,
50.0,12.652077674865723,371500,,,,,,,,,,,,,,,
50.0,16.497034072875977,372000,,,,,,,,,,,,,,,
50.0,11.881071090698242,372500,,,,,,,,,,,,,,,
50.0,16.590871810913086,373000,0.016824585292488335,0.2,1820,0.4150390625,1986.0719032287598,-4.950942616164684,744.3419189453125,0.0003,0.048802644,0.0,,,,,
50.0,16.287145614624023,373500,,,,,,,,,,,,,,,
50.0,8.587263107299805,374000,,,,,,,,,,,,,,,
50.0,12.764106750488281,374500,,,,,,,,,,,,,,,
50.0,13.251483917236328,375000,0.010894538119464415,0.2,1830,0.318359375,2037.0559371948243,-4.95960693359375,1187.382080078125,0.0003,0.02946221,-1.1920928955078125e-07,,,,,
50.0,11.657203674316406,375500,,,,,,,,,,,,,,,
50.0,13.113779067993164,376000,,,,,,,,,,,,,,,
50.0,14.939945220947266,376500,,,,,,,,,,,,,,,
50.0,15.01736831665039,377000,0.02089618700556457,0.2,1840,0.477294921875,2888.016426086426,-4.9616408258676525,883.8179321289062,0.0003,0.046974845,0.0,,,,,
50.0,9.01453971862793,377500,,,,,,,,,,,,,,,
50.0,18.142318725585938,378000,,,,,,,,,,,,,,,
50.0,11.322965621948242,378500,,,,,,,,,,,,,,,
50.0,7.051958084106445,379000,0.02322010714924545,0.2,1850,0.346923828125,2308.3853454589844,-4.934631015360355,1167.3905029296875,0.0003,0.04161705,1.1920928955078125e-07,,,,,
50.0,10.274611473083496,379500,,,,,,,,,,,,,,,
50.0,9.914051055908203,380000,,,,,,,,,,,,,,,
50.0,14.959661483764648,380500,,,,,,,,,,,,,,,
50.0,16.870040893554688,381000,0.016256059832812753,0.2,1860,0.531396484375,2248.1421035766602,-4.8948116332292555,1342.5811767578125,0.0003,0.057940207,1.1920928955078125e-07,,,,,
50.0,17.18025779724121,381500,,,,,,,,,,,,,,,
50.0,13.77308464050293,382000,,,,,,,,,,,,,,,
50.0,16.26795196533203,382500,,,,,,,,,,,,,,,
50.0,11.529709815979004,383000,0.0026048112893477084,0.2,1870,0.264501953125,2836.3009662628174,-4.917641173303127,1252.802490234375,0.0003,0.022406066,0.0,,,,,
50.0,15.286458969116211,383500,,,,,,,,,,,,,,,
50.0,11.696321487426758,384000,,,,,,,,,,,,,,,
50.0,10.68572998046875,384500,,,,,,,,,,,,,,,
50.0,9.975217819213867,385000,,,,,,,,,,,,,,,
50.0,16.256755828857422,385500,0.03942551497602835,0.2,1880,0.2943359375,2711.166686630249,-4.901787720620632,1096.27099609375,0.0003,0.027221752,1.7881393432617188e-07,,,,,
50.0,18.0405216217041,386000,,,,,,,,,,,,,,,
50.0,14.888235092163086,386500,,,,,,,,,,,,,,,
50.0,14.777639389038086,387000,,,,,,,,,,,,,,,
50.0,15.633278846740723,387500,0.026006511008017697,0.2,1890,0.480810546875,3188.283337020874,-4.895986141264439,1898.9578857421875,0.0003,0.043060616,-1.1920928955078125e-07,,,,,
50.0,15.599020957946777,388000,,,,,,,,,,,,,,,
50.0,12.540234565734863,388500,,,,,,,,,,,,,,,
50.0,14.186277389526367,389000,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,645,485.3268688,50.0,602,190
50.0,16.566368103027344,389500,0.01751144827285316,0.2,1900,0.385009765625,2337.9552215576173,-4.878535018861294,643.9530029296875,0.0003,0.03864228,-1.1920928955078125e-07,,,,,
50.0,12.251212120056152,390000,,,,,,,,,,,,,,,
50.0,11.507316589355469,390500,,,,,,,,,,,,,,,
50.0,7.711709022521973,391000,,,,,,,,,,,,,,,
50.0,13.843099594116211,391500,0.01137950708362041,0.2,1910,0.416552734375,1780.7661207199096,-4.885226511955262,1230.6728515625,0.0003,0.03925144,0.0,,,,,
50.0,14.145326614379883,392000,,,,,,,,,,,,,,,
50.0,12.15694808959961,392500,,,,,,,,,,,,,,,
50.0,19.62784767150879,393000,,,,,,,,,,,,,,,
50.0,14.11404037475586,393500,0.01277830307953991,0.2,1920,0.365673828125,2925.10998878479,-4.886199675500393,1058.480712890625,0.0003,0.036311395,0.0,,,,,
50.0,13.778816223144531,394000,,,,,,,,,,,,,,,
50.0,16.259859085083008,394500,,,,,,,,,,,,,,,
50.0,13.306097984313965,395000,,,,,,,,,,,,,,,
50.0,10.87142562866211,395500,0.013181885064113885,0.2,1930,0.334375,2905.9214710235597,-4.856729345023632,1652.42626953125,0.0003,0.03474168,0.0,,,,,
50.0,9.841938018798828,396000,,,,,,,,,,,,,,,
50.0,14.04302978515625,396500,,,,,,,,,,,,,,,
50.0,17.31232452392578,397000,,,,,,,,,,,,,,,
50.0,11.452077865600586,397500,0.0021561256624409,0.2,1940,0.252392578125,2562.0804706573485,-4.8310987740755085,1844.2197265625,0.0003,0.022554968,0.0,,,,,
50.0,15.904386520385742,398000,,,,,,,,,,,,,,,
50.0,12.409421920776367,398500,,,,,,,,,,,,,,,
50.0,9.684972763061523,399000,,,,,,,,,,,,,,,
50.0,14.41958236694336,399500,0.005053562630200759,0.2,1950,0.472998046875,2303.271469116211,-4.796459542214871,1278.281982421875,0.0003,0.044526547,0.0,,,,,
50.0,18.378684997558594,400000,,,,,,,,,,,,,,,
50.0,10.605063438415527,400500,,,,,,,,,,,,,,,
50.0,16.73160171508789,401000,,,,,,,,,,,,,,,
50.0,16.509462356567383,401500,0.00491478981639375,0.2,1960,0.33642578125,2629.8454048156736,-4.816492010653019,1144.4100341796875,0.0003,0.037774567,-1.1920928955078125e-07,,,,,
50.0,11.064020156860352,402000,,,,,,,,,,,,,,,
50.0,13.079477310180664,402500,,,,,,,,,,,,,,,
50.0,14.802032470703125,403000,,,,,,,,,,,,,,,
50.0,9.15435791015625,403500,0.030382200982421635,0.2,1970,0.254443359375,2524.0894096374514,-4.82997303456068,1028.651123046875,0.0003,0.024216875,0.0,,,,,
50.0,14.93861198425293,404000,,,,,,,,,,,,,,,
50.0,13.092609405517578,404500,,,,,,,,,,,,,,,
50.0,18.153564453125,405000,,,,,,,,,,,,,,,
50.0,6.890613555908203,405500,,,,,,,,,,,,,,,
50.0,12.934686660766602,406000,0.026039633463369682,0.2,1980,0.464599609375,2677.1077625274656,-4.870014350116253,1365.4974365234375,0.0003,0.049310893,0.0,,,,,
50.0,17.36923599243164,406500,,,,,,,,,,,,,,,
50.0,15.111797332763672,407000,,,,,,,,,,,,,,,
50.0,12.129941940307617,407500,,,,,,,,,,,,,,,
50.0,7.913537979125977,408000,0.012211792579910253,0.2,1990,0.410302734375,2961.1405895233156,-4.8129844725131985,1693.114990234375,0.0003,0.038316965,0.0,,,,,
50.0,11.404333114624023,408500,,,,,,,,,,,,,,,
50.0,12.29713249206543,409000,,,,,,,,,,,,,,,
50.0,14.261344909667969,409500,,,,,,,,,,,,,,,
,,409600,,,,,,,,,,,666,511.7654556,50.0,614,200
50.0,9.093663215637207,410000,0.009642019365855958,0.2,2000,0.349609375,2682.8322521209716,-4.8651432886719705,1319.1893310546875,0.0003,0.03556344,-1.1920928955078125e-07,,,,,
50.0,13.685601234436035,410500,,,,,,,,,,,,,,,
50.0,8.526960372924805,411000,,,,,,,,,,,,,,,
50.0,13.528898239135742,411500,,,,,,,,,,,,,,,
50.0,14.88063907623291,412000,0.01577377191570122,0.2,2010,0.411328125,1446.537682914734,-4.856445024907589,967.7435302734375,0.0003,0.044465657,0.0,,,,,
50.0,15.214520454406738,412500,,,,,,,,,,,,,,,
50.0,10.401588439941406,413000,,,,,,,,,,,,,,,
50.0,14.137197494506836,413500,,,,,,,,,,,,,,,
50.0,12.353145599365234,414000,0.02950703501846874,0.2,2020,0.36552734375,2059.6865322113035,-4.88147873133421,925.4801025390625,0.0003,0.03199611,5.960464477539063e-08,,,,,
50.0,18.698760986328125,414500,,,,,,,,,,,,,,,
50.0,18.3375301361084,415000,,,,,,,,,,,,,,,
50.0,12.287251472473145,415500,,,,,,,,,,,,,,,
50.0,11.39019775390625,416000,0.018946851103100924,0.2,2030,0.401953125,2470.979736709595,-4.8495246514678,1486.91796875,0.0003,0.03979905,-1.1920928955078125e-07,,,,,
50.0,12.647205352783203,416500,,,,,,,,,,,,,,,
50.0,15.836894989013672,417000,,,,,,,,,,,,,,,
50.0,12.766443252563477,417500,,,,,,,,,,,,,,,
50.0,12.783500671386719,418000,0.010747068158525507,0.2,2040,0.28935546875,2398.348085975647,-4.797892268002033,1023.3612060546875,0.0003,0.029134028,0.0,,,,,
50.0,7.578168869018555,418500,,,,,,,,,,,,,,,
50.0,13.49873161315918,419000,,,,,,,,,,,,,,,
50.0,10.380009651184082,419500,,,,,,,,,,,,,,,
50.0,13.040302276611328,420000,0.030580601256224325,0.2,2050,0.31474609375,2430.817481613159,-4.771754468977451,1150.5506591796875,0.0003,0.032284737,-1.1920928955078125e-07,,,,,
50.0,11.305673599243164,420500,,,,,,,,,,,,,,,
50.0,8.480836868286133,421000,,,,,,,,,,,,,,,
50.0,15.60145378112793,421500,,,,,,,,,,,,,,,
50.0,11.342381477355957,422000,0.01789582204655744,0.2,2060,0.448095703125,3228.7437313079836,-4.760123226046562,1874.0565185546875,0.0003,0.04807528,0.0,,,,,
50.0,12.27756118774414,422500,,,,,,,,,,,,,,,
50.0,13.343297004699707,423000,,,,,,,,,,,,,,,
50.0,17.019405364990234,423500,,,,,,,,,,,,,,,
50.0,8.22391128540039,424000,0.022236531018279493,0.2,2070,0.37900390625,3912.697032928467,-4.725895453989506,1697.4923095703125,0.0003,0.03639641,-1.1920928955078125e-07,,,,,
50.0,11.947047233581543,424500,,,,,,,,,,,,,,,
50.0,12.9371337890625,425000,,,,,,,,,,,,,,,
50.0,19.016807556152344,425500,,,,,,,,,,,,,,,
50.0,12.324596405029297,426000,0.008076498758600791,0.2,2080,0.27197265625,2690.1456062316893,-4.7209018766880035,1249.4063720703125,0.0003,0.024285384,0.0,,,,,
50.0,12.829121589660645,426500,,,,,,,,,,,,,,,
50.0,12.71615982055664,427000,,,,,,,,,,,,,,,
50.0,18.019269943237305,427500,,,,,,,,,,,,,,,
50.0,14.474944114685059,428000,,,,,,,,,,,,,,,
50.0,13.937381744384766,428500,-8.015767962206155e-05,0.2,2090,0.420654296875,3733.0346797943116,-4.743117654323578,2009.5738525390625,0.0003,0.0376437,0.0,,,,,
50.0,15.973546981811523,429000,,,,,,,,,,,,,,,
50.0,12.577125549316406,429500,,,,,,,,,,,,,,,
50.0,9.383353233337402,430000,,,,,,,,,,,,,,,
,,430080,,,,,,,,,,,688,541.70036775,50.0,624,210
50.0,14.587884902954102,430500,0.0204809065835434,0.2,2100,0.364697265625,1763.8618537902832,-4.771720436215401,698.69384765625,0.0003,0.044335824,0.0,,,,,
50.0,16.194242477416992,431000,,,,,,,,,,,,,,,
50.0,17.764066696166992,431500,,,,,,,,,,,,,,,
50.0,10.765195846557617,432000,,,,,,,,,,,,,,,
50.0,20.304811477661133,432500,0.011686026469396893,0.2,2110,0.460791015625,2232.367809486389,-4.723534174263477,1239.3016357421875,0.0003,0.04659597,0.0,,,,,
50.0,15.190959930419922,433000,,,,,,,,,,,,,,,
50.0,9.724719047546387,433500,,,,,,,,,,,,,,,
50.0,14.452109336853027,434000,,,,,,,,,,,,,,,
50.0,8.293061256408691,434500,0.012420091428066372,0.2,2120,0.414306640625,2606.131093978882,-4.777282212674618,1261.31494140625,0.0003,0.0441045,0.0,,,,,
50.0,9.454988479614258,435000,,,,,,,,,,,,,,,
50.0,17.789649963378906,435500,,,,,,,,,,,,,,,
50.0,7.951773166656494,436000,,,,,,,,,,,,,,,
50.0,15.750004768371582,436500,0.02380861625424586,0.2,2130,0.435595703125,3085.9973426818847,-4.753790757060051,1520.9072265625,0.0003,0.03799738,0.0,,,,,
50.0,10.247041702270508,437000,,,,,,,,,,,,,,,
50.0,13.193109512329102,437500,,,,,,,,,,,,,,,
50.0,16.927854537963867,438000,,,,,,,,,,,,,,,
50.0,15.311803817749023,438500,0.025180598715087397,0.2,2140,0.343310546875,2765.822700881958,-4.726741939783096,1075.65234375,0.0003,0.033433747,0.0,,,,,
50.0,12.597281455993652,439000,,,,,,,,,,,,,,,
50.0,15.573184967041016,439500,,,,,,,,,,,,,,,
50.0,4.696752548217773,440000,,,,,,,,,,,,,,,
50.0,14.0309476852417,440500,0.015501295248395764,0.2,2150,0.465185546875,1939.6821655273438,-4.719698825478554,714.6414794921875,0.0003,0.043268606,5.960464477539063e-08,,,,,
50.0,15.89684009552002,441000,,,,,,,,,,,,,,,
50.0,15.479612350463867,441500,,,,,,,,,,,,,,,
50.0,12.093385696411133,442000,,,,,,,,,,,,,,,
50.0,14.421043395996094,442500,0.016379784455057233,0.2,2160,0.358349609375,2945.2067333221435,-4.770589439570903,1302.532958984375,0.0003,0.033306092,-1.1920928955078125e-07,,,,,
50.0,13.745847702026367,443000,,,,,,,,,,,,,,,
50.0,12.100109100341797,443500,,,,,,,,,,,,,,,
50.0,9.970479965209961,444000,,,,,,,,,,,,,,,
50.0,15.669648170471191,444500,0.010778935937560163,0.2,2170,0.301171875,2069.7630430221557,-4.778456798195839,691.3115234375,0.0003,0.030271843,0.0,,,,,
50.0,15.498710632324219,445000,,,,,,,,,,,,,,,
50.0,11.354351043701172,445500,,,,,,,,,,,,,,,
50.0,14.888471603393555,446000,,,,,,,,,,,,,,,
50.0,11.800497055053711,446500,0.019860707927728073,0.2,2180,0.42138671875,2376.969051361084,-4.823261235654354,1138.12255859375,0.0003,0.04092706,-1.1920928955078125e-07,,,,,
50.0,7.175401210784912,447000,,,,,,,,,,,,,,,
50.0,7.766756057739258,447500,,,,,,,,,,,,,,,
50.0,12.430315017700195,448000,,,,,,,,,,,,,,,
50.0,12.939550399780273,448500,,,,,,,,,,,,,,,
50.0,13.041454315185547,449000,-0.0014742556879355107,0.2,2190,0.34306640625,2441.414474105835,-4.856326761841774,1511.1890869140625,0.0003,0.033912815,1.1920928955078125e-07,,,,,
50.0,14.791540145874023,449500,,,,,,,,,,,,,,,
50.0,11.250995635986328,450000,,,,,,,,,,,,,,,
50.0,15.04524040222168,450500,,,,,,,,,,,,,,,
,,450560,,,,,,,,,,,709,541.6306474700001,50.0,635,220
50.0,13.932254791259766,451000,0.02163171230640728,0.2,2200,0.488671875,2910.529016113281,-4.850058995187283,1731.7655029296875,0.0003,0.051238596,0.0,,,,,
50.0,9.023391723632812,451500,,,,,,,,,,,,,,,
50.0,8.128274917602539,452000,,,,,,,,,,,,,,,
50.0,16.552228927612305,452500,,,,,,,,,,,,,,,
50.0,12.013679504394531,453000,0.02383676382014528,0.2,2210,0.29951171875,2054.553056716919,-4.855924467742443,729.3272705078125,0.0003,0.03326545,0.0,,,,,
50.0,12.31672477722168,453500,,,,,,,,,,,,,,,
50.0,14.283079147338867,454000,,,,,,,,,,,,,,,
50.0,11.55526065826416,454500,,,,,,,,,,,,,,,
50.0,13.741800308227539,455000,0.008905859978403896,0.2,2220,0.486083984375,1585.6370519638062,-4.822351869940758,635.2518920898438,0.0003,0.04386639,5.960464477539063e-08,,,,,
50.0,16.0816650390625,455500,,,,,,,,,,,,,,,
50.0,12.505134582519531,456000,,,,,,,,,,,,,,,
50.0,14.576351165771484,456500,,,,,,,,,,,,,,,
50.0,14.071640014648438,457000,0.006760758950258605,0.2,2230,0.397900390625,1935.085438156128,-4.824159525334835,1164.4952392578125,0.0003,0.039588675,0.0,,,,,
50.0,15.556967735290527,457500,,,,,,,,,,,,,,,
50.0,16.739246368408203,458000,,,,,,,,,,,,,,,
50.0,11.30960464477539,458500,,,,,,,,,,,,,,,
50.0,15.023176193237305,459000,0.018476760981138797,0.2,2240,0.425,2760.489102935791,-4.83269544839859,967.83544921875,0.0003,0.04143993,0.0,,,,,
50.0,10.706644058227539,459500,,,,,,,,,,,,,,,
50.0,9.877388954162598,460000,,,,,,,,,,,,,,,
50.0,6.694287300109863,460500,,,,,,,,,,,,,,,
50.0,14.415687561035156,461000,0.03844619408337167,0.2,2250,0.39306640625,3922.1142044067383,-4.842492845654488,1918.3426513671875,0.0003,0.043505117,0.0,,,,,
50.0,15.720914840698242,461500,,,,,,,,,,,,,,,
