eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/learning_rate,train/n_updates,train/policy_gradient_loss,train/clip_range,train/approx_kl,train/clip_fraction,train/explained_variance,train/value_loss,train/entropy_loss,train/loss,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps
180.0,81.24203491210938,238592,0.0003,1160,-0.006130519801081391,0.2,0.012961136,0.130859375,0.0,19.853576453030108,-3.552398104965687,5.3851213455200195,,,,,
180.0,82.07029724121094,239616,,,,,,,,,,,,,,,
180.0,79.27678680419922,240640,0.0003,1170,-0.01646064853630378,0.2,0.014550306,0.230908203125,0.0,19.95008538365364,-3.5461042780429124,14.12231159210205,,,,,
180.0,79.11703491210938,241664,,,,,,,,,,,,,,,
180.0,77.68917846679688,242688,0.0003,1180,-0.01138128574093571,0.2,0.012693232,0.17763671875,0.0,19.81142572015524,-3.5721829611808062,9.048723220825195,,,,,
180.0,75.11873626708984,243712,,,,,,,,,,,,,,,
180.0,76.86692810058594,244736,0.0003,1190,-0.012521412009300547,0.2,0.015083231,0.185791015625,-1.1920928955078125e-07,20.174860325455665,-3.5668380580842496,17.443910598754883,,,,,
180.0,80.35881042480469,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,120,80.56179163,180.0,1014,242
180.0,80.27714538574219,246784,0.0003,1200,-0.014672094817797188,0.2,0.01607658,0.212451171875,-1.1920928955078125e-07,22.96598972454667,-3.540582853555679,14.16943073272705,,,,,
180.0,79.75981140136719,247808,,,,,,,,,,,,,,,
180.0,76.12937927246094,248832,0.0003,1210,-0.01450905178207904,0.2,0.014876343,0.187255859375,0.0,23.045939936488868,-3.5468945413827897,16.489946365356445,,,,,
180.0,79.68182373046875,249856,,,,,,,,,,,,,,,
180.0,78.41680908203125,250880,0.0003,1220,-0.012408221246732864,0.2,0.012101817,0.1455078125,-1.1920928955078125e-07,21.547554726153614,-3.554214199259877,12.438972473144531,,,,,
180.0,77.26327514648438,251904,,,,,,,,,,,,,,,
180.0,78.79200744628906,252928,0.0003,1230,-0.011421105363115202,0.2,0.01403298,0.172802734375,0.0,20.02861352711916,-3.542499590665102,16.590238571166992,,,,,
180.0,80.2120361328125,253952,,,,,,,,,,,,,,,
180.0,81.35769653320312,254976,0.0003,1240,-0.011372265539830551,0.2,0.013786843,0.190625,-1.1920928955078125e-07,19.97536880224943,-3.5306710612028835,15.376654624938965,,,,,
180.0,80.4813003540039,256000,,,,,,,,,,,,,,,
180.0,83.67554473876953,257024,0.0003,1250,-0.012155641585559351,0.2,0.01244349,0.179931640625,0.0,20.96899806857109,-3.5407135978341104,14.919731140136719,,,,,
180.0,80.84503936767578,258048,,,,,,,,,,,,,,,
180.0,79.82527160644531,259072,0.0003,1260,-0.013651555040269159,0.2,0.015685407,0.19423828125,1.7881393432617188e-07,22.76477748528123,-3.5452550012618302,13.747873306274414,,,,,
180.0,79.604736328125,260096,,,,,,,,,,,,,,,
180.0,77.839111328125,261120,0.0003,1270,-0.011610491831379476,0.2,0.015195551,0.1693359375,1.7881393432617188e-07,19.306782200187445,-3.5247884687036275,8.998695373535156,,,,,
180.0,79.86024475097656,262144,,,,,,,,,,,,,,,
180.0,81.99163818359375,263168,0.0003,1280,-0.012288743650424294,0.2,0.016399965,0.18662109375,1.7881393432617188e-07,21.976111441850662,-3.5420305829495193,23.354055404663086,,,,,
180.0,82.46989440917969,264192,,,,,,,,,,,,,,,
180.0,78.648193359375,265216,0.0003,1290,-0.010595528015255696,0.2,0.014153492,0.183447265625,0.0,20.208521065860985,-3.5468824740499256,20.54309844970703,,,,,
180.0,83.20346069335938,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,130,80.77704367999999,180.0,1100,241
180.0,79.53291320800781,267264,0.0003,1300,-0.013140653497976018,0.2,0.013790814,0.166650390625,5.960464477539063e-08,24.262435799092053,-3.5456984780728815,5.559370040893555,,,,,
180.0,80.86064910888672,268288,,,,,,,,,,,,,,,
180.0,81.98188781738281,269312,0.0003,1310,-0.012384840230515693,0.2,0.0139851365,0.1888671875,0.0,21.022324143350126,-3.542864554747939,16.961246490478516,,,,,
180.0,80.88420104980469,270336,,,,,,,,,,,,,,,
180.0,77.83662414550781,271360,0.0003,1320,-0.011822485453740228,0.2,0.014490437,0.177197265625,0.0,18.587340112030507,-3.5576572567224503,10.44477367401123,,,,,
180.0,75.72308349609375,272384,,,,,,,,,,,,,,,
180.0,79.33906555175781,273408,0.0003,1330,-0.013599771037115715,0.2,0.013783648,0.179931640625,0.0,24.542363833636045,-3.5530327148735523,11.898487091064453,,,,,
180.0,81.96505737304688,274432,,,,,,,,,,,,,,,
180.0,81.97618103027344,275456,0.0003,1340,-0.013324476743218839,0.2,0.016144576,0.184326171875,0.0,18.777566046267747,-3.5364823915064334,7.160312175750732,,,,,
180.0,80.07001495361328,276480,,,,,,,,,,,,,,,
180.0,80.92283630371094,277504,0.0003,1350,-0.01369352607653127,0.2,0.015456865,0.179931640625,0.0,19.61026282981038,-3.53172117061913,10.51563835144043,,,,,
180.0,77.47100830078125,278528,,,,,,,,,,,,,,,
180.0,82.36288452148438,279552,0.0003,1360,-0.009432291347184218,0.2,0.01564749,0.171240234375,0.0,20.707384914159775,-3.536317830532789,16.21816635131836,,,,,
180.0,80.55319213867188,280576,,,,,,,,,,,,,,,
180.0,82.49842834472656,281600,0.0003,1370,-0.013869118471848196,0.2,0.014866842,0.210400390625,1.1920928955078125e-07,21.0751613996923,-3.5387301106005906,9.973711013793945,,,,,
180.0,81.44737243652344,282624,,,,,,,,,,,,,,,
180.0,76.037353515625,283648,0.0003,1380,-0.009805826448427979,0.2,0.01556155,0.16484375,0.0,20.56269949749112,-3.534365162998438,19.010547637939453,,,,,
180.0,80.15909576416016,284672,,,,,,,,,,,,,,,
180.0,82.70606231689453,285696,0.0003,1390,-0.009844947863166453,0.2,0.015647229,0.150341796875,0.0,21.486733854562043,-3.5373353745788334,19.323453903198242,,,,,
180.0,82.19471740722656,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,140,79.85955972000002,180.0,1193,240
180.0,78.70148468017578,287744,0.0003,1400,-0.010315832485503051,0.2,0.01385618,0.161181640625,0.0,19.970485773682594,-3.5331078518182037,12.61127758026123,,,,,
180.0,80.24347686767578,288768,,,,,,,,,,,,,,,
180.0,83.73193359375,289792,0.0003,1410,-0.013000380181620131,0.2,0.014744086,0.18994140625,-1.1920928955078125e-07,20.973739993572234,-3.533023935183883,11.405974388122559,,,,,
180.0,82.36618041992188,290816,,,,,,,,,,,,,,,
180.0,82.77913665771484,291840,0.0003,1420,-0.011963800574812921,0.2,0.011707885,0.1787109375,0.0,20.460853391885756,-3.5117506489157675,23.56307029724121,,,,,
180.0,82.84727478027344,292864,,,,,,,,,,,,,,,
180.0,81.65888977050781,293888,0.0003,1430,-0.009927974797756178,0.2,0.014165727,0.145947265625,0.0,18.53336020335555,-3.4880712758749723,15.698247909545898,,,,,
180.0,81.39599609375,294912,,,,,,,,,,,,,,,
180.0,78.01214599609375,295936,0.0003,1440,-0.011293646960257319,0.2,0.013902597,0.17802734375,0.0,18.965880608558656,-3.4950819075107575,10.975332260131836,,,,,
180.0,83.49057006835938,296960,,,,,,,,,,,,,,,
180.0,85.56903076171875,297984,0.0003,1450,-0.011193952690518927,0.2,0.013779933,0.156103515625,-1.1920928955078125e-07,19.59392203837633,-3.5197140220552683,6.738157749176025,,,,,
180.0,79.04969787597656,299008,,,,,,,,,,,,,,,
180.0,83.25674438476562,300032,0.0003,1460,-0.009026958477625158,0.2,0.014133014,0.1453125,-1.1920928955078125e-07,19.873237274587154,-3.5243827484548094,18.452491760253906,,,,,
180.0,81.60748291015625,301056,,,,,,,,,,,,,,,
180.0,79.8747329711914,302080,0.0003,1470,-0.012232475995551795,0.2,0.013618669,0.18076171875,-2.384185791015625e-07,19.614269141852855,-3.4948742713779213,9.070528984069824,,,,,
180.0,78.96379089355469,303104,,,,,,,,,,,,,,,
180.0,83.16409301757812,304128,0.0003,1480,-0.011770471186173382,0.2,0.014008428,0.159423828125,0.0,21.859009658545254,-3.4951980639249087,16.36792755126953,,,,,
180.0,81.412841796875,305152,,,,,,,,,,,,,,,
180.0,82.92752075195312,306176,0.0003,1490,-0.009740306969615631,0.2,0.013354913,0.14921875,0.0,21.604966539889574,-3.5018154863268136,7.51838493347168,,,,,
180.0,81.50924682617188,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,150,79.70585304,180.0,1269,242
180.0,81.94587707519531,308224,0.0003,1500,-0.008881702099461108,0.2,0.013330976,0.15419921875,0.0,17.896955931186675,-3.4642526514828207,13.177277565002441,,,,,
180.0,84.30743408203125,309248,,,,,,,,,,,,,,,
180.0,80.6498031616211,310272,0.0003,1510,-0.013002271357254357,0.2,0.014654653,0.181640625,0.0,20.303129414469005,-3.475412254780531,14.039070129394531,,,,,
180.0,83.22945404052734,311296,,,,,,,,,,,,,,,
180.0,83.18943786621094,312320,0.0003,1520,-0.01206975071618217,0.2,0.013020571,0.1798828125,-1.1920928955078125e-07,20.81888449564576,-3.5246218159794807,20.169605255126953,,,,,
180.0,75.927490234375,313344,,,,,,,,,,,,,,,
180.0,80.0154037475586,314368,0.0003,1530,-0.014810660098737572,0.2,0.015177716,0.2009765625,0.0,19.21187927424908,-3.5316232565790413,19.40070343017578,,,,,
180.0,79.67020416259766,315392,,,,,,,,,,,,,,,
180.0,79.52767181396484,316416,0.0003,1540,-0.012571138733619591,0.2,0.015542306,0.1724609375,0.0,19.8784157410264,-3.5200559087097645,18.40861701965332,,,,,
180.0,82.741455078125,317440,,,,,,,,,,,,,,,
180.0,80.0442886352539,318464,0.0003,1550,-0.017634503987574136,0.2,0.016276877,0.23525390625,0.0,19.756595631688832,-3.515792414918542,16.19540786743164,,,,,
180.0,78.34346008300781,319488,,,,,,,,,,,,,,,
180.0,82.7015380859375,320512,0.0003,1560,-0.011750367374770577,0.2,0.013270446,0.180712890625,0.0,20.059583632647993,-3.4936352081596853,17.077394485473633,,,,,
180.0,83.34645080566406,321536,,,,,,,,,,,,,,,
180.0,82.8275146484375,322560,0.0003,1570,-0.010733488328696694,0.2,0.013353553,0.174267578125,0.0,21.106938561052083,-3.5272793345153333,17.145437240600586,,,,,
180.0,78.37753295898438,323584,,,,,,,,,,,,,,,
180.0,80.5208969116211,324608,0.0003,1580,-0.011325194111122983,0.2,0.014012938,0.168310546875,0.0,21.027406553924084,-3.5444608513265847,14.844456672668457,,,,,
180.0,81.06407165527344,325632,,,,,,,,,,,,,,,
180.0,81.19590759277344,326656,0.0003,1590,-0.011698850737593603,0.2,0.016496236,0.20263671875,0.0,21.270868990570307,-3.54790629260242,12.981069564819336,,,,,
180.0,80.1249008178711,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,160,80.61467052,180.0,1352,242
180.0,78.0643539428711,328704,0.0003,1600,-0.008679749944712966,0.2,0.013779793,0.1345703125,0.0,19.863010550290348,-3.5481601424515246,11.86532974243164,,,,,
180.0,79.46467590332031,329728,,,,,,,,,,,,,,,
180.0,82.46450805664062,330752,0.0003,1610,-0.012855951871461001,0.2,0.01373644,0.18603515625,0.0,20.479766192287208,-3.5362187433987855,12.676101684570312,,,,,
180.0,81.57231140136719,331776,,,,,,,,,,,,,,,
180.0,83.26896667480469,332800,0.0003,1620,-0.012272177176055266,0.2,0.014719031,0.16533203125,0.0,22.039445803314447,-3.5465048335492613,11.644441604614258,,,,,
180.0,80.37997436523438,333824,,,,,,,,,,,,,,,
180.0,79.16871643066406,334848,0.0003,1630,-0.011161294140765676,0.2,0.016148474,0.198974609375,0.0,20.742256712913512,-3.5408900786191224,9.155710220336914,,,,,
180.0,77.71066284179688,335872,,,,,,,,,,,,,,,
180.0,84.40249633789062,336896,0.0003,1640,-0.011024259732221254,0.2,0.014750184,0.18427734375,1.7881393432617188e-07,20.789028687030076,-3.517241996154189,10.734431266784668,,,,,
180.0,83.05378723144531,337920,,,,,,,,,,,,,,,
180.0,83.6739501953125,338944,0.0003,1650,-0.010436715052492218,0.2,0.011805208,0.1486328125,0.0,21.388440383225678,-3.5188944201916454,8.572418212890625,,,,,
180.0,81.76530456542969,339968,,,,,,,,,,,,,,,
180.0,81.12744903564453,340992,0.0003,1660,-0.012678638227589545,0.2,0.015212249,0.18125,0.0,20.196282743662596,-3.534362031519413,5.216575622558594,,,,,
180.0,83.39395141601562,342016,,,,,,,,,,,,,,,
180.0,80.58506774902344,343040,0.0003,1670,-0.01023075864650309,0.2,0.013342483,0.173291015625,0.0,22.617911751568318,-3.5173156309872864,12.508731842041016,,,,,
180.0,85.0146713256836,344064,,,,,,,,,,,,,,,
180.0,81.977294921875,345088,0.0003,1680,-0.012769147313883877,0.2,0.013214388,0.173974609375,0.0,20.515054988861085,-3.5491612788289784,8.361978530883789,,,,,
180.0,82.06595611572266,346112,,,,,,,,,,,,,,,
180.0,82.16700744628906,347136,0.0003,1690,-0.011983101753867232,0.2,0.01536498,0.180029296875,0.0,21.051721903681756,-3.537139401584864,11.80821418762207,,,,,
180.0,78.28478240966797,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,170,80.96121812999999,180.0,1442,241
180.0,80.16133117675781,349184,0.0003,1700,-0.010267874589044369,0.2,0.014489114,0.15361328125,0.0,22.639113248884676,-3.5275129221379755,8.984865188598633,,,,,
180.0,81.09489440917969,350208,,,,,,,,,,,,,,,
180.0,80.49703216552734,351232,0.0003,1710,-0.008843842699570814,0.2,0.013078357,0.1587890625,0.0,20.88369637951255,-3.5367796424776317,13.276167869567871,,,,,
180.0,79.69734954833984,352256,,,,,,,,,,,,,,,
180.0,81.34205627441406,353280,0.0003,1720,-0.013574751854321221,0.2,0.016600275,0.196826171875,0.0,21.43268676325679,-3.5300592057406903,8.756698608398438,,,,,
180.0,82.97669982910156,354304,,,,,,,,,,,,,,,
180.0,81.04237365722656,355328,0.0003,1730,-0.010691081135882996,0.2,0.014229996,0.1666015625,0.0,21.089278751611708,-3.5250544898211955,12.083818435668945,,,,,
180.0,84.90922546386719,356352,,,,,,,,,,,,,,,
180.0,83.41227722167969,357376,0.0003,1740,-0.00971307385370892,0.2,0.013049174,0.150927734375,0.0,20.72462503090501,-3.5106340307742356,13.53935718536377,,,,,
180.0,82.07412719726562,358400,,,,,,,,,,,,,,,
180.0,86.98780822753906,359424,0.0003,1750,-0.01132059156880132,0.2,0.015233172,0.163916015625,0.0,22.807993296533823,-3.5046523615717886,14.650456428527832,,,,,
180.0,86.3833236694336,360448,,,,,,,,,,,,,,,
180.0,85.78684997558594,361472,0.0003,1760,-0.00632261677965289,0.2,0.014522731,0.12861328125,0.0,20.294951700419187,-3.4997294675558805,16.106346130371094,,,,,
180.0,84.49942016601562,362496,,,,,,,,,,,,,,,
180.0,82.43936157226562,363520,0.0003,1770,-0.007965144295303617,0.2,0.014657609,0.1380859375,0.0,20.369446302205326,-3.5335286051034926,9.43674373626709,,,,,
180.0,81.76924133300781,364544,,,,,,,,,,,,,,,
180.0,85.73181915283203,365568,0.0003,1780,-0.00969165965434513,0.2,0.01309356,0.159033203125,0.0,20.552877601981162,-3.5235158648341893,19.345104217529297,,,,,
180.0,79.59933471679688,366592,,,,,,,,,,,,,,,
180.0,82.49227142333984,367616,0.0003,1790,-0.014242430906597292,0.2,0.015583646,0.19580078125,0.0,20.312020955979825,-3.529634565114975,8.171079635620117,,,,,
180.0,79.9996109008789,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,180,82.54197802,180.0,1525,241
180.0,80.45468139648438,369664,0.0003,1800,-0.01451524021831574,0.2,0.013434926,0.17763671875,-1.1920928955078125e-07,19.88642298281193,-3.5369658902287484,8.330713272094727,,,,,
180.0,84.44468688964844,370688,,,,,,,,,,,,,,,
180.0,82.53131103515625,371712,0.0003,1810,-0.012059699616656872,0.2,0.013723248,0.182373046875,5.960464477539063e-08,21.545776858180762,-3.530224587023258,8.51058578491211,,,,,
180.0,82.09000396728516,372736,,,,,,,,,,,,,,,
180.0,79.50602722167969,373760,0.0003,1820,-0.011649943677912233,0.2,0.0138390325,0.180224609375,0.0,19.929207543283702,-3.5160594966262577,7.17910099029541,,,,,
180.0,83.22059631347656,374784,,,,,,,,,,,,,,,
180.0,80.98635864257812,375808,0.0003,1830,-0.011085111455759033,0.2,0.014976829,0.165185546875,1.7881393432617188e-07,21.147077541053296,-3.524845898523927,14.854722023010254,,,,,
180.0,84.5446548461914,376832,,,,,,,,,,,,,,,
180.0,86.51234436035156,377856,0.0003,1840,-0.012018167461792472,0.2,0.015133003,0.170947265625,0.0,20.325464657694102,-3.518510191887617,25.602737426757812,,,,,
180.0,83.708740234375,378880,,,,,,,,,,,,,,,
180.0,82.46415710449219,379904,0.0003,1850,-0.01103539766627364,0.2,0.015638752,0.179736328125,-1.1920928955078125e-07,18.671911853551865,-3.520510156452656,15.614349365234375,,,,,
180.0,82.29017639160156,380928,,,,,,,,,,,,,,,
180.0,86.99024963378906,381952,0.0003,1860,-0.007731991120090242,0.2,0.012400236,0.122998046875,0.0,22.197112242877484,-3.522532621398568,13.31063461303711,,,,,
180.0,84.77894592285156,382976,,,,,,,,,,,,,,,
180.0,82.59846496582031,384000,0.0003,1870,-0.01244858476857189,0.2,0.015444051,0.17216796875,0.0,20.96203140243888,-3.517671037837863,12.8108549118042,,,,,
180.0,86.39793395996094,385024,,,,,,,,,,,,,,,
180.0,83.43843078613281,386048,0.0003,1880,-0.009886361840472091,0.2,0.014981626,0.153564453125,-1.1920928955078125e-07,20.028395354747772,-3.5074499770998955,13.103164672851562,,,,,
180.0,85.32452392578125,387072,,,,,,,,,,,,,,,
180.0,84.05413055419922,388096,0.0003,1890,-0.015036434731155169,0.2,0.015939033,0.223681640625,0.0,18.80624007061124,-3.525701794400811,10.718366622924805,,,,,
180.0,82.17530822753906,389120,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,190,83.63126788,180.0,1615,240
180.0,80.14910888671875,390144,0.0003,1900,-0.00915314767844393,0.2,0.014473086,0.133935546875,-1.1920928955078125e-07,20.611875389516353,-3.5178787469863892,13.395547866821289,,,,,
180.0,83.12925720214844,391168,,,,,,,,,,,,,,,
180.0,82.5362319946289,392192,0.0003,1910,-0.014583414233493385,0.2,0.017223071,0.197607421875,1.7881393432617188e-07,21.583480471372603,-3.5253345273435115,26.846237182617188,,,,,
180.0,82.1546401977539,393216,,,,,,,,,,,,,,,
180.0,86.27149963378906,394240,0.0003,1920,-0.01061306742776651,0.2,0.014136933,0.1634765625,0.0,19.841496194154026,-3.533723723143339,13.948554992675781,,,,,
180.0,83.09272003173828,395264,,,,,,,,,,,,,,,
180.0,85.24076080322266,396288,0.0003,1930,-0.009922197715241055,0.2,0.01196871,0.1529296875,0.0,20.770475226640702,-3.522916530445218,17.783283233642578,,,,,
180.0,83.5897216796875,397312,,,,,,,,,,,,,,,
180.0,86.39976501464844,398336,0.0003,1940,-0.01218991159767029,0.2,0.0141201615,0.180126953125,0.0,23.156176635622977,-3.5156121741980315,14.403019905090332,,,,,
180.0,83.74496459960938,399360,,,,,,,,,,,,,,,
180.0,87.380859375,400384,0.0003,1950,-0.009567590737424326,0.2,0.01405376,0.17705078125,0.0,20.746879271417857,-3.491524709761143,10.108139991760254,,,,,
180.0,84.38958740234375,401408,,,,,,,,,,,,,,,
180.0,83.8630599975586,402432,0.0003,1960,-0.0074976860341848806,0.2,0.013100125,0.134423828125,0.0,22.318957608938216,-3.4583717614412306,22.13136863708496,,,,,
180.0,85.95574951171875,403456,,,,,,,,,,,,,,,
180.0,85.48146057128906,404480,0.0003,1970,-0.008157857429614524,0.2,0.012141348,0.138818359375,1.1920928955078125e-07,19.67026294544339,-3.461864647641778,7.88030481338501,,,,,
180.0,86.158203125,405504,,,,,,,,,,,,,,,
180.0,87.14793395996094,406528,0.0003,1980,-0.00711783431324875,0.2,0.011083293,0.1380859375,1.1920928955078125e-07,19.439770939946175,-3.455645723640919,12.816091537475586,,,,,
180.0,85.98757934570312,407552,,,,,,,,,,,,,,,
180.0,84.71232604980469,408576,0.0003,1990,-0.01347512121355976,0.2,0.013358052,0.1880859375,-1.1920928955078125e-07,20.94043165743351,-3.469995883479714,18.786855697631836,,,,,
180.0,86.25702667236328,409600,,,,,,,,,,,,,,,
,,409600,,,,,,,,,,,200,84.95042358,180.0,1710,239
180.0,82.32673645019531,410624,0.0003,2000,-0.013603855224937433,0.2,0.015362788,0.1921875,0.0,18.137536660954357,-3.4999274119734762,13.914756774902344,,,,,
180.0,81.48048400878906,411648,,,,,,,,,,,,,,,
180.0,83.74686431884766,412672,0.0003,2010,-0.011410659355897223,0.2,0.015676446,0.193798828125,1.7881393432617188e-07,21.21680140718818,-3.5025622978806497,7.1001410484313965,,,,,
180.0,84.172119140625,413696,,,,,,,,,,,,,,,
180.0,83.62986755371094,414720,0.0003,2020,-0.013553927213069982,0.2,0.01429596,0.184326171875,1.7881393432617188e-07,21.95371579825878,-3.4913542132824658,9.136327743530273,,,,,
180.0,84.7848892211914,415744,,,,,,,,,,,,,,,
180.0,85.2134780883789,416768,0.0003,2030,-0.01153612830748898,0.2,0.014704926,0.178125,0.0,20.313072197139263,-3.4951367635279893,13.579357147216797,,,,,
180.0,86.36581420898438,417792,,,,,,,,,,,,,,,
180.0,83.90599060058594,418816,0.0003,2040,-0.00965423204615945,0.2,0.013227824,0.162109375,0.0,19.784254835546015,-3.4726919893175365,10.637007713317871,,,,,
180.0,83.25530242919922,419840,,,,,,,,,,,,,,,
180.0,81.38992309570312,420864,0.0003,2050,-0.011351821728749201,0.2,0.015001343,0.164990234375,0.0,21.736610870808363,-3.4849365089088677,25.2467041015625,,,,,
180.0,83.73968505859375,421888,,,,,,,,,,,,,,,
180.0,83.69810485839844,422912,0.0003,2060,-0.008600776141975075,0.2,0.011527391,0.129296875,0.0,21.29401501789689,-3.4810743324458597,8.55447769165039,,,,,
180.0,85.2426986694336,423936,,,,,,,,,,,,,,,
180.0,85.29020690917969,424960,0.0003,2070,-0.009416585962026148,0.2,0.012997713,0.16005859375,-1.1920928955078125e-07,19.60950487330556,-3.486504202708602,17.350322723388672,,,,,
180.0,85.00585174560547,425984,,,,,,,,,,,,,,,
180.0,84.58116149902344,427008,0.0003,2080,-0.01383582417620346,0.2,0.01665226,0.198095703125,0.0,19.12811616435647,-3.48559807613492,17.014123916625977,,,,,
180.0,84.36807250976562,428032,,,,,,,,,,,,,,,
180.0,83.81278991699219,429056,0.0003,2090,-0.011513195753650507,0.2,0.013502564,0.1716796875,0.0,21.720001371949913,-3.5037108570337296,10.55924129486084,,,,,
180.0,83.75770568847656,430080,,,,,,,,,,,,,,,
,,430080,,,,,,,,,,,210,84.8503471,180.0,1806,238
180.0,84.78805541992188,431104,0.0003,2100,-0.015116693737945752,0.2,0.013850115,0.20869140625,0.0,20.903504763543605,-3.5028494711965323,7.2150468826293945,,,,,
180.0,84.23554229736328,432128,,,,,,,,,,,,,,,
180.0,86.47312927246094,433152,0.0003,2110,-0.01575061432522489,0.2,0.013998337,0.206591796875,-2.384185791015625e-07,21.206348778307436,-3.5156668767333032,15.207828521728516,,,,,
180.0,81.68466186523438,434176,,,,,,,,,,,,,,,
180.0,83.78497314453125,435200,0.0003,2120,-0.010249799622761202,0.2,0.013920917,0.150537109375,-1.1920928955078125e-07,18.324988439679146,-3.527996211126447,10.159855842590332,,,,,
180.0,82.05561828613281,436224,,,,,,,,,,,,,,,
180.0,86.84707641601562,437248,0.0003,2130,-0.009164207134745084,0.2,0.013593415,0.142041015625,1.1920928955078125e-07,21.333145834505558,-3.5112104415893555,29.7186279296875,,,,,
180.0,84.61268615722656,438272,,,,,,,,,,,,,,,
180.0,81.91862487792969,439296,0.0003,2140,-0.012935590203778703,0.2,0.01443526,0.18125,-1.1920928955078125e-07,19.043113800510763,-3.5145342856645585,14.52518081665039,,,,,
180.0,83.58747863769531,440320,,,,,,,,,,,,,,,
180.0,82.135986328125,441344,0.0003,2150,-0.006829272508912254,0.2,0.011645422,0.1275390625,0.0,20.45670071989298,-3.5136596623808147,14.031719207763672,,,,,
180.0,84.865234375,442368,,,,,,,,,,,,,,,
180.0,85.30683898925781,443392,0.0003,2160,-0.012393932464328827,0.2,0.0142835,0.175390625,-1.1920928955078125e-07,21.963242792338132,-3.5113010965287685,14.643939971923828,,,,,
180.0,86.0824203491211,444416,,,,,,,,,,,,,,,
180.0,83.52781677246094,445440,0.0003,2170,-0.0072458082555385776,0.2,0.011293914,0.110791015625,-1.1920928955078125e-07,21.006853948533536,-3.4969382859766482,11.647956848144531,,,,,
180.0,85.63732147216797,446464,,,,,,,,,,,,,,,
180.0,83.82855224609375,447488,0.0003,2180,-0.010001443327928428,0.2,0.014424373,0.145703125,1.1920928955078125e-07,21.13511702641845,-3.5176717482507227,11.013995170593262,,,,,
180.0,84.1213150024414,448512,,,,,,,,,,,,,,,
180.0,84.12566375732422,449536,0.0003,2190,-0.012962590827373787,0.2,0.017116342,0.172216796875,0.0,21.092119792103766,-3.5308136962354184,14.827702522277832,,,,,
180.0,83.53743743896484,450560,,,,,,,,,,,,,,,
,,450560,,,,,,,,,,,220,82.82181144,180.0,1898,237
180.0,84.86669158935547,451584,0.0003,2200,-0.010002295705635333,0.2,0.0124527775,0.161083984375,0.0,20.789498884230852,-3.518004748225212,13.24578857421875,,,,,
180.0,80.52571105957031,452608,,,,,,,,,,,,,,,
180.0,83.40545654296875,453632,0.0003,2210,-0.011466821493377211,0.2,0.012071234,0.15341796875,0.0,21.028414745628833,-3.521782683953643,32.541114807128906,,,,,
180.0,81.19905853271484,454656,,,,,,,,,,,,,,,
180.0,84.70686340332031,455680,0.0003,2220,-0.009475819952058373,0.2,0.011328206,0.149169921875,-1.1920928955078125e-07,19.96496812477708,-3.5209631461650135,18.203006744384766,,,,,
180.0,83.85206604003906,456704,,,,,,,,,,,,,,,
180.0,81.89901733398438,457728,0.0003,2230,-0.008741722608101554,0.2,0.013717691,0.146923828125,1.7881393432617188e-07,21.48388020694256,-3.507345609739423,11.377023696899414,,,,,
180.0,82.17262268066406,458752,,,,,,,,,,,,,,,
180.0,83.28153228759766,459776,0.0003,2240,-0.006364919307088712,0.2,0.0117756175,0.124951171875,0.0,18.84775658622384,-3.51837097145617,14.402708053588867,,,,,
180.0,86.54289245605469,460800,,,,,,,,,,,,,,,
180.0,79.87396240234375,461824,0.0003,2250,-0.012668745514383772,0.2,0.015424512,0.190869140625,-1.1920928955078125e-07,20.391480900347233,-3.495435298606753,14.709999084472656,,,,,
180.0,85.15913391113281,462848,,,,,,,,,,,,,,,
180.0,86.36420440673828,463872,0.0003,2260,-0.01678542245645076,0.2,0.01655358,0.236328125,1.7881393432617188e-07,21.105352511256932,-3.511399959400296,23.709667205810547,,,,,
180.0,81.59701538085938,464896,,,,,,,,,,,,,,,
180.0,81.4969482421875,465920,0.0003,2270,-0.015764847654645565,0.2,0.01608731,0.234130859375,0.0,21.14819511771202,-3.501831132173538,21.309207916259766,,,,,
180.0,82.83673858642578,466944,,,,,,,,,,,,,,,
180.0,87.7840347290039,467968,0.0003,2280,-0.014901132439263165,0.2,0.01600234,0.22060546875,-1.1920928955078125e-07,20.655659111589195,-3.5125925324857237,9.27930736541748,,,,,
180.0,85.95065307617188,468992,,,,,,,,,,,,,,,
180.0,83.66523742675781,470016,0.0003,2290,-0.011540050510666333,0.2,0.014435458,0.1345703125,-1.1920928955078125e-07,19.77695947214961,-3.5246293537318705,14.278091430664062,,,,,
180.0,83.98820495605469,471040,,,,,,,,,,,,,,,
,,471040,,,,,,,,,,,230,81.98438595999998,180.0,1990,236
