eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/learning_rate,train/explained_variance,train/entropy_loss,train/approx_kl,train/policy_gradient_loss,train/clip_fraction,train/n_updates,train/value_loss,train/loss,train/clip_range,rollout/ep_len_mean,time/iterations,time/time_elapsed,rollout/ep_rew_mean,time/fps
31.269010543823242,406904,50.0,,,,,,,,,,,,,,,
31.175350189208984,407404,50.0,,,,,,,,,,,,,,,
30.24757957458496,407904,50.0,0.0003,-1.1920928955078125e-07,-2.3077522188425066,0.010052094,-0.008483817720843945,0.090087890625,1990,33617.26716308594,17959.505859375,0.2,,,,,
30.465105056762695,408404,50.0,,,,,,,,,,,,,,,
30.172645568847656,408904,50.0,,,,,,,,,,,,,,,
30.075368881225586,409404,50.0,,,,,,,,,,,,,,,
31.543134689331055,409904,50.0,0.0003,0.0,-2.2963840804994105,0.009806521,-0.0020789714006241413,0.032568359375,2000,33635.27169189453,16377.5556640625,0.2,,,,,
32.6276741027832,410404,50.0,,,,,,,,,,,,,,,
31.021759033203125,410904,50.0,,,,,,,,,,,,,,,
33.407020568847656,411404,50.0,,,,,,,,,,,,,,,
31.290245056152344,411904,50.0,0.0003,0.0,-2.3126208186149597,0.01165157,-0.004598589654779062,0.05849609375,2010,31243.40203857422,16275.2099609375,0.2,,,,,
29.229496002197266,412404,50.0,,,,,,,,,,,,,,,
31.13454246520996,412904,50.0,,,,,,,,,,,,,,,
31.0145320892334,413404,50.0,,,,,,,,,,,,,,,
31.289133071899414,413904,50.0,0.0003,0.0,-2.3100626178085806,0.012757292,-0.00569262053759303,0.06953125,2020,31782.2122253418,16511.958984375,0.2,,,,,
31.046504974365234,414404,50.0,,,,,,,,,,,,,,,
30.533594131469727,414904,50.0,,,,,,,,,,,,,,,
31.911195755004883,415404,50.0,,,,,,,,,,,,,,,
,415744,,,,,,,,,,,,50.0,80,719,1245.51617896,227
29.912559509277344,415904,50.0,0.0003,0.0,-2.3061206229031086,0.013104366,-0.008405985837453046,0.0984375,2030,34366.76572875977,17359.603515625,0.2,,,,,
31.220172882080078,416404,50.0,,,,,,,,,,,,,,,
31.239126205444336,416904,50.0,,,,,,,,,,,,,,,
29.426429748535156,417404,50.0,,,,,,,,,,,,,,,
30.6702823638916,417904,50.0,0.0003,0.0,-2.2974849686026575,0.015249759,-0.00954298410215415,0.10751953125,2040,30550.90936279297,13539.083984375,0.2,,,,,
30.979368209838867,418404,50.0,,,,,,,,,,,,,,,
31.09124755859375,418904,50.0,,,,,,,,,,,,,,,
30.925228118896484,419404,50.0,,,,,,,,,,,,,,,
30.482988357543945,419904,50.0,0.0003,0.0,-2.2822426281869412,0.012840287,-0.00900073648954276,0.080078125,2050,30373.334606933593,14667.77734375,0.2,,,,,
30.643695831298828,420404,50.0,,,,,,,,,,,,,,,
30.351322174072266,420904,50.0,,,,,,,,,,,,,,,
30.207305908203125,421404,50.0,,,,,,,,,,,,,,,
28.844806671142578,421904,50.0,0.0003,0.0,-2.3030144959688186,0.011714581,-0.003709135856479406,0.047998046875,2060,31852.48942260742,17043.359375,0.2,,,,,
29.53350067138672,422404,50.0,,,,,,,,,,,,,,,
32.02001190185547,422904,50.0,,,,,,,,,,,,,,,
30.593017578125,423404,50.0,,,,,,,,,,,,,,,
30.873632431030273,423904,50.0,,,,,,,,,,,,,,,
29.38068389892578,424404,50.0,0.0003,0.0,-2.311874093860388,0.01383374,-0.006186604019603692,0.071826171875,2070,33642.70991821289,16596.0703125,0.2,,,,,
31.08653450012207,424904,50.0,,,,,,,,,,,,,,,
30.237655639648438,425404,50.0,,,,,,,,,,,,,,,
27.197906494140625,425904,50.0,,,,,,,,,,,,,,,
30.62533950805664,426404,50.0,0.0003,0.0,-2.3101243399083615,0.014812786,-0.008837853315344545,0.07890625,2080,32129.846307373045,15700.8583984375,0.2,,,,,
31.03312873840332,426904,50.0,,,,,,,,,,,,,,,
31.843830108642578,427404,50.0,,,,,,,,,,,,,,,
31.483810424804688,427904,50.0,,,,,,,,,,,,,,,
28.882686614990234,428404,50.0,0.0003,0.0,-2.296194316446781,0.012688404,-0.00642457719950471,0.078662109375,2090,28413.3580078125,10633.029296875,0.2,,,,,
29.380096435546875,428904,50.0,,,,,,,,,,,,,,,
30.49783706665039,429404,50.0,,,,,,,,,,,,,,,
29.4111328125,429904,50.0,,,,,,,,,,,,,,,
31.771162033081055,430404,50.0,0.0003,-1.1920928955078125e-07,-2.294492921978235,0.016721472,-0.011255693453131243,0.1212890625,2100,30061.121154785156,15732.2236328125,0.2,,,,,
29.372501373291016,430904,50.0,,,,,,,,,,,,,,,
31.274410247802734,431404,50.0,,,,,,,,,,,,,,,
29.417964935302734,431904,50.0,,,,,,,,,,,,,,,
28.743804931640625,432404,50.0,0.0003,0.0,-2.293352910876274,0.011194888,-0.005339770420687273,0.06396484375,2110,29394.733197021484,13730.4208984375,0.2,,,,,
28.64000701904297,432904,50.0,,,,,,,,,,,,,,,
29.970478057861328,433404,50.0,,,,,,,,,,,,,,,
31.294679641723633,433904,50.0,,,,,,,,,,,,,,,
27.548614501953125,434404,50.0,0.0003,-1.1920928955078125e-07,-2.3064071387052536,0.013517827,-0.007948710798518731,0.0966796875,2120,29854.90789794922,13082.19140625,0.2,,,,,
30.227886199951172,434904,50.0,,,,,,,,,,,,,,,
32.35618591308594,435404,50.0,,,,,,,,,,,,,,,
30.828784942626953,435904,50.0,,,,,,,,,,,,,,,
,436224,,,,,,,,,,,,50.0,90,796,1255.7246696999998,231
30.40393829345703,436404,50.0,0.0003,-1.1920928955078125e-07,-2.299156212061644,0.010644376,-0.005808364733820781,0.063623046875,2130,30955.81689453125,15364.0771484375,0.2,,,,,
29.75290298461914,436904,50.0,,,,,,,,,,,,,,,
30.412992477416992,437404,50.0,,,,,,,,,,,,,,,
31.96890640258789,437904,50.0,,,,,,,,,,,,,,,
31.303634643554688,438404,50.0,0.0003,-1.1920928955078125e-07,-2.2870804488658907,0.016873706,-0.009635481363511644,0.1005859375,2140,30255.145416259766,15468.8720703125,0.2,,,,,
30.374557495117188,438904,50.0,,,,,,,,,,,,,,,
30.158472061157227,439404,50.0,,,,,,,,,,,,,,,
29.106355667114258,439904,50.0,,,,,,,,,,,,,,,
29.557037353515625,440404,50.0,0.0003,5.960464477539063e-08,-2.2857404090464115,0.0113933645,-0.0062139743153238666,0.07275390625,2150,28519.141827392577,14377.9541015625,0.2,,,,,
30.859270095825195,440904,50.0,,,,,,,,,,,,,,,
27.420948028564453,441404,50.0,,,,,,,,,,,,,,,
29.61962127685547,441904,50.0,,,,,,,,,,,,,,,
30.997791290283203,442404,50.0,0.0003,-1.1920928955078125e-07,-2.2915559887886046,0.017065313,-0.005872247210936621,0.071533203125,2160,28715.717218017577,13903.66796875,0.2,,,,,
30.453786849975586,442904,50.0,,,,,,,,,,,,,,,
29.145523071289062,443404,50.0,,,,,,,,,,,,,,,
30.566875457763672,443904,50.0,,,,,,,,,,,,,,,
30.4603214263916,444404,50.0,,,,,,,,,,,,,,,
29.781444549560547,444904,50.0,0.0003,0.0,-2.3083248175680637,0.010252735,-0.0029443487350363285,0.023876953125,2170,28016.50895385742,12289.3583984375,0.2,,,,,
31.114227294921875,445404,50.0,,,,,,,,,,,,,,,
31.18551254272461,445904,50.0,,,,,,,,,,,,,,,
29.55755615234375,446404,50.0,,,,,,,,,,,,,,,
31.252445220947266,446904,50.0,0.0003,5.960464477539063e-08,-2.306763204187155,0.01269602,-0.005467864943784662,0.072802734375,2180,31037.635656738283,14535.59765625,0.2,,,,,
31.215599060058594,447404,50.0,,,,,,,,,,,,,,,
30.355100631713867,447904,50.0,,,,,,,,,,,,,,,
28.58580780029297,448404,50.0,,,,,,,,,,,,,,,
30.8509521484375,448904,50.0,0.0003,5.960464477539063e-08,-2.3072809889912604,0.011994115,-0.00431201419851277,0.06240234375,2190,29424.48874511719,13915.92578125,0.2,,,,,
30.471389770507812,449404,50.0,,,,,,,,,,,,,,,
29.24308967590332,449904,50.0,,,,,,,,,,,,,,,
31.251632690429688,450404,50.0,,,,,,,,,,,,,,,
30.685583114624023,450904,50.0,0.0003,0.0,-2.2971018977463245,0.015962953,-0.007553911893046461,0.0849609375,2200,31022.894427490235,13809.744140625,0.2,,,,,
29.686948776245117,451404,50.0,,,,,,,,,,,,,,,
30.268131256103516,451904,50.0,,,,,,,,,,,,,,,
30.497934341430664,452404,50.0,,,,,,,,,,,,,,,
31.346385955810547,452904,50.0,0.0003,0.0,-2.3044506184756757,0.015305921,-0.014407191603095271,0.16220703125,2210,26389.27543334961,11577.6953125,0.2,,,,,
30.05582618713379,453404,50.0,,,,,,,,,,,,,,,
31.080711364746094,453904,50.0,,,,,,,,,,,,,,,
28.75240707397461,454404,50.0,,,,,,,,,,,,,,,
29.800865173339844,454904,50.0,0.0003,0.0,-2.3006387017667294,0.014447824,-0.005162922499584966,0.079296875,2220,28154.68070678711,13615.2783203125,0.2,,,,,
29.455154418945312,455404,50.0,,,,,,,,,,,,,,,
31.262474060058594,455904,50.0,,,,,,,,,,,,,,,
31.977508544921875,456404,50.0,,,,,,,,,,,,,,,
,456704,,,,,,,,,,,,50.0,100,1090,1247.7520550399997,187
30.097702026367188,456904,50.0,0.0003,0.0,-2.3134567752480506,0.016944975,-0.008259562743478454,0.098828125,2230,27293.651623535156,14322.12890625,0.2,,,,,
30.115558624267578,457404,50.0,,,,,,,,,,,,,,,
30.312877655029297,457904,50.0,,,,,,,,,,,,,,,
32.31310272216797,458404,50.0,,,,,,,,,,,,,,,
31.89578628540039,458904,50.0,0.0003,0.0,-2.3087386935949326,0.0151116755,-0.006785903597483411,0.082177734375,2240,28506.37601928711,13919.8056640625,0.2,,,,,
29.217248916625977,459404,50.0,,,,,,,,,,,,,,,
30.972003936767578,459904,50.0,,,,,,,,,,,,,,,
31.963523864746094,460404,50.0,,,,,,,,,,,,,,,
31.249855041503906,460904,50.0,0.0003,-1.1920928955078125e-07,-2.285256078094244,0.013846985,-0.007129146519582718,0.086083984375,2250,27543.28566894531,14132.9921875,0.2,,,,,
30.67182159423828,461404,50.0,,,,,,,,,,,,,,,
30.428077697753906,461904,50.0,,,,,,,,,,,,,,,
32.67158508300781,462404,50.0,,,,,,,,,,,,,,,
31.282711029052734,462904,50.0,0.0003,0.0,-2.291044171154499,0.013100379,-0.0028992350678890945,0.03720703125,2260,25982.828326416016,12584.9697265625,0.2,,,,,
29.643800735473633,463404,50.0,,,,,,,,,,,,,,,
29.274259567260742,463904,50.0,,,,,,,,,,,,,,,
31.744646072387695,464404,50.0,,,,,,,,,,,,,,,
29.614192962646484,464904,50.0,0.0003,0.0,-2.288496033102274,0.012702179,-0.0033631781698204577,0.04248046875,2270,28224.031317138673,13762.5146484375,0.2,,,,,
31.990055084228516,465404,50.0,,,,,,,,,,,,,,,
27.9739990234375,465904,50.0,,,,,,,,,,,,,,,
29.112062454223633,466404,50.0,,,,,,,,,,,,,,,
30.694089889526367,466904,50.0,,,,,,,,,,,,,,,
28.448108673095703,467404,50.0,0.0003,0.0,-2.291014237701893,0.013412245,-0.006044816671055742,0.071923828125,2280,27679.803332519532,14006.8701171875,0.2,,,,,
30.462621688842773,467904,50.0,,,,,,,,,,,,,,,
31.881179809570312,468404,50.0,,,,,,,,,,,,,,,
30.606294631958008,468904,50.0,,,,,,,,,,,,,,,
32.199676513671875,469404,50.0,0.0003,0.0,-2.2951169490814207,0.013147681,-0.009007148147793487,0.10908203125,2290,25990.003845214844,12394.3193359375,0.2,,,,,
32.84651184082031,469904,50.0,,,,,,,,,,,,,,,
27.30642318725586,470404,50.0,,,,,,,,,,,,,,,
31.986942291259766,470904,50.0,,,,,,,,,,,,,,,
30.602025985717773,471404,50.0,0.0003,0.0,-2.3043235778808593,0.013919143,-0.010044828342506662,0.098095703125,2300,24514.110772705077,13095.8125,0.2,,,,,
27.653919219970703,471904,50.0,,,,,,,,,,,,,,,
29.80354118347168,472404,50.0,,,,,,,,,,,,,,,
30.79817008972168,472904,50.0,,,,,,,,,,,,,,,
31.19405746459961,473404,50.0,0.0003,0.0,-2.3053029529750346,0.014718626,-0.004136106497026048,0.046728515625,2310,27227.70626220703,13410.1259765625,0.2,,,,,
29.444149017333984,473904,50.0,,,,,,,,,,,,,,,
30.85312843322754,474404,50.0,,,,,,,,,,,,,,,
29.79351043701172,474904,50.0,,,,,,,,,,,,,,,
31.399799346923828,475404,50.0,0.0003,0.0,-2.283619225025177,0.013728971,-0.008449570095399395,0.09130859375,2320,23824.503369140624,11659.2587890625,0.2,,,,,
31.40241241455078,475904,50.0,,,,,,,,,,,,,,,
32.72599411010742,476404,50.0,,,,,,,,,,,,,,,
30.66324234008789,476904,50.0,,,,,,,,,,,,,,,
,477184,,,,,,,,,,,,50.0,110,1165,1248.2612369199999,193
30.662559509277344,477404,50.0,0.0003,0.0,-2.288654633611441,0.016848471,-0.013829248974798248,0.14833984375,2330,24142.045568847658,10759.072265625,0.2,,,,,
30.17303466796875,477904,50.0,,,,,,,,,,,,,,,
31.169578552246094,478404,50.0,,,,,,,,,,,,,,,
31.024856567382812,478904,50.0,,,,,,,,,,,,,,,
29.872922897338867,479404,50.0,0.0003,5.960464477539063e-08,-2.2740994952619076,0.015257936,-0.0046856574073899536,0.058984375,2340,25007.66001586914,13318.7578125,0.2,,,,,
29.53989028930664,479904,50.0,,,,,,,,,,,,,,,
29.687328338623047,480404,50.0,,,,,,,,,,,,,,,
29.0372371673584,480904,50.0,,,,,,,,,,,,,,,
31.509029388427734,481404,50.0,0.0003,0.0,-2.2554588042199613,0.014734593,-0.006416659971000627,0.0744140625,2350,23696.62730102539,11656.3798828125,0.2,,,,,
30.7388973236084,481904,50.0,,,,,,,,,,,,,,,
31.205726623535156,482404,50.0,,,,,,,,,,,,,,,
31.929290771484375,482904,50.0,,,,,,,,,,,,,,,
33.18095397949219,483404,50.0,0.0003,-1.1920928955078125e-07,-2.262138382345438,0.014450768,-0.010287776228506119,0.12060546875,2360,22780.404907226562,11009.9091796875,0.2,,,,,
31.58350372314453,483904,50.0,,,,,,,,,,,,,,,
29.93594741821289,484404,50.0,,,,,,,,,,,,,,,
31.19363021850586,484904,50.0,,,,,,,,,,,,,,,
31.353464126586914,485404,50.0,0.0003,-1.1920928955078125e-07,-2.265705955028534,0.013166867,-0.004268250323366374,0.058251953125,2370,23382.898443603517,10273.8349609375,0.2,,,,,
30.546443939208984,485904,50.0,,,,,,,,,,,,,,,
28.69028091430664,486404,50.0,,,,,,,,,,,,,,,
31.684589385986328,486904,50.0,,,,,,,,,,,,,,,
30.901660919189453,487404,50.0,,,,,,,,,,,,,,,
31.711360931396484,487904,50.0,0.0003,0.0,-2.2281846538186074,0.0147883035,-0.006319810327840969,0.073193359375,2380,22027.50851135254,9880.666015625,0.2,,,,,
29.962848663330078,488404,50.0,,,,,,,,,,,,,,,
28.765085220336914,488904,50.0,,,,,,,,,,,,,,,
27.996156692504883,489404,50.0,,,,,,,,,,,,,,,
29.15689468383789,489904,50.0,0.0003,5.960464477539063e-08,-2.262274519354105,0.016094372,-0.00898132640577387,0.112451171875,2390,25369.857611083986,11415.3291015625,0.2,,,,,
31.38526153564453,490404,50.0,,,,,,,,,,,,,,,
30.143539428710938,490904,50.0,,,,,,,,,,,,,,,
31.68012237548828,491404,50.0,,,,,,,,,,,,,,,
31.310916900634766,491904,50.0,0.0003,-1.1920928955078125e-07,-2.2669071927666664,0.008014067,-0.002067811644519679,0.032373046875,2400,22048.709234619142,11752.1630859375,0.2,,,,,
31.807659149169922,492404,50.0,,,,,,,,,,,,,,,
30.067668914794922,492904,50.0,,,,,,,,,,,,,,,
31.913047790527344,493404,50.0,,,,,,,,,,,,,,,
30.838703155517578,493904,50.0,0.0003,0.0,-2.281522222608328,0.014791424,-0.004102615191368386,0.0552734375,2410,21434.26876220703,9230.6083984375,0.2,,,,,
31.074668884277344,494404,50.0,,,,,,,,,,,,,,,
29.311710357666016,494904,50.0,,,,,,,,,,,,,,,
29.433345794677734,495404,50.0,,,,,,,,,,,,,,,
31.62752342224121,495904,50.0,0.0003,0.0,-2.2702252827584743,0.014575229,-0.007200963457580656,0.081640625,2420,25543.086279296876,10960.802734375,0.2,,,,,
30.947345733642578,496404,50.0,,,,,,,,,,,,,,,
29.59595489501953,496904,50.0,,,,,,,,,,,,,,,
30.456947326660156,497404,50.0,,,,,,,,,,,,,,,
,497664,,,,,,,,,,,,50.0,120,1241,1247.1177897599998,198
29.701204299926758,497904,50.0,0.0003,0.0,-2.283210053294897,0.01221631,-0.006467133390833624,0.084765625,2430,21013.410052490235,8730.390625,0.2,,,,,
31.648765563964844,498404,50.0,,,,,,,,,,,,,,,
31.58077621459961,498904,50.0,,,,,,,,,,,,,,,
32.63343048095703,499404,50.0,,,,,,,,,,,,,,,
32.040687561035156,499904,50.0,0.0003,0.0,-2.262645622342825,0.013537555,-0.008165431424276903,0.100634765625,2440,23324.197802734376,10021.7724609375,0.2,,,,,
28.89196014404297,500404,50.0,,,,,,,,,,,,,,,
30.252288818359375,500904,50.0,,,,,,,,,,,,,,,
30.169164657592773,501404,50.0,,,,,,,,,,,,,,,
28.102767944335938,501904,50.0,0.0003,0.0,-2.2730177856981753,0.013396626,-0.004401173340738751,0.053857421875,2450,23233.9895690918,10866.6962890625,0.2,,,,,
30.18443489074707,502404,50.0,,,,,,,,,,,,,,,
31.35430335998535,502904,50.0,,,,,,,,,,,,,,,
30.137374877929688,503404,50.0,,,,,,,,,,,,,,,
