eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/clip_fraction,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/learning_rate,train/clip_range,train/loss,train/explained_variance,train/value_loss,train/n_updates,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps
21.0,28.463632583618164,302080,0.277734375,-0.02757570468529593,-3.672635208070278,0.026732458,0.0003,0.2,6469.89013671875,1.1920928955078125e-07,14696.871151733398,1470,,,,,
21.0,31.013813018798828,303104,,,,,,,,,,,,,,,
21.0,32.26887893676758,304128,0.263525390625,-0.03299330462468788,-3.6670006461441518,0.025915971,0.0003,0.2,8894.9150390625,0.0,16936.224377441406,1480,,,,,
21.0,28.341205596923828,305152,,,,,,,,,,,,,,,
21.0,28.665618896484375,306176,0.29658203125,-0.021601804660167544,-3.6545535184443,0.03186456,0.0003,0.2,9291.9052734375,0.0,16678.52356262207,1490,,,,,
21.0,22.98401641845703,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,439.59762237,150,21.0,778,394
21.0,33.16680145263672,308224,0.3013671875,-0.02404000713286223,-3.6513811513781547,0.034097686,0.0003,0.2,8086.05517578125,-1.1920928955078125e-07,16549.80208129883,1500,,,,,
21.0,41.400970458984375,309248,,,,,,,,,,,,,,,
21.0,35.75303649902344,310272,0.311572265625,-0.01356222815811634,-3.618787181377411,0.036003407,0.0003,0.2,7649.92236328125,0.0,14025.24893798828,1510,,,,,
21.0,31.11677360534668,311296,,,,,,,,,,,,,,,
21.0,40.80884552001953,312320,0.294189453125,-0.01753704421571456,-3.6079747207462787,0.03438121,0.0003,0.2,7923.21533203125,0.0,15990.677371215821,1520,,,,,
21.0,32.45503234863281,313344,,,,,,,,,,,,,,,
21.0,26.07183265686035,314368,0.321044921875,-0.023621747466677334,-3.5930595599114894,0.039530516,0.0003,0.2,5104.25634765625,0.0,11874.537957763672,1530,,,,,
21.0,23.337539672851562,315392,,,,,,,,,,,,,,,
21.0,27.676918029785156,316416,0.32138671875,-0.022109686881594825,-3.5941861853003503,0.035138115,0.0003,0.2,6408.9658203125,0.0,11829.440000915527,1540,,,,,
21.0,27.277193069458008,317440,,,,,,,,,,,,,,,
21.0,27.361774444580078,318464,0.2875,-0.022403974540065975,-3.5902775272727014,0.036964707,0.0003,0.2,8553.9248046875,0.0,14127.406594848633,1550,,,,,
21.0,35.1306037902832,319488,,,,,,,,,,,,,,,
21.0,36.148536682128906,320512,0.319482421875,-0.027970409249246587,-3.587633903324604,0.036039457,0.0003,0.2,8511.5185546875,0.0,15795.821463012695,1560,,,,,
21.0,35.25599670410156,321536,,,,,,,,,,,,,,,
21.0,34.23095703125,322560,0.3001953125,-0.008248048184032086,-3.556850389391184,0.03572663,0.0003,0.2,7054.3671875,5.960464477539063e-08,11633.508880615234,1570,,,,,
21.0,28.990558624267578,323584,,,,,,,,,,,,,,,
21.0,29.739774703979492,324608,0.284814453125,-0.028523113735718652,-3.5687126725912095,0.034691494,0.0003,0.2,7084.435546875,0.0,14501.472207641602,1580,,,,,
21.0,25.322446823120117,325632,,,,,,,,,,,,,,,
21.0,43.10065460205078,326656,0.326220703125,-0.02711258555209497,-3.5391295343637466,0.03758447,0.0003,0.2,7695.708984375,0.0,15950.281793212891,1590,,,,,
21.0,28.480728149414062,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,391.82435244,160,21.0,831,394
21.0,22.503902435302734,328704,0.26923828125,-0.020295743433234748,-3.5378488786518574,0.02734396,0.0003,0.2,4192.4462890625,0.0,10374.221746826172,1600,,,,,
21.0,24.87017822265625,329728,,,,,,,,,,,,,,,
21.0,28.636213302612305,330752,0.279736328125,-0.03577769958646968,-3.53204200938344,0.03229835,0.0003,0.2,7535.98583984375,0.0,17349.001266479492,1610,,,,,
21.0,29.396240234375,331776,,,,,,,,,,,,,,,
21.0,25.927520751953125,332800,0.278369140625,-0.020451211207546293,-3.539437111467123,0.032481723,0.0003,0.2,7258.7880859375,-1.1920928955078125e-07,14501.244400024414,1620,,,,,
21.0,29.297714233398438,333824,,,,,,,,,,,,,,,
21.0,38.78309631347656,334848,0.285693359375,-0.020303090079687537,-3.5294916801154614,0.031997323,0.0003,0.2,5484.54931640625,0.0,16446.73211669922,1630,,,,,
21.0,31.05559730529785,335872,,,,,,,,,,,,,,,
21.0,31.16986656188965,336896,0.28359375,-0.02314032827853225,-3.5158423252403734,0.035211757,0.0003,0.2,6689.279296875,0.0,13433.871252441406,1640,,,,,
21.0,27.01675033569336,337920,,,,,,,,,,,,,,,
21.0,38.45995330810547,338944,0.275244140625,-0.03226299701782409,-3.5149021916091443,0.029104795,0.0003,0.2,9044.21484375,5.960464477539063e-08,19315.28812561035,1650,,,,,
21.0,35.292118072509766,339968,,,,,,,,,,,,,,,
21.0,33.868629455566406,340992,0.26640625,-0.02440737849974539,-3.5073066152632237,0.028353106,0.0003,0.2,5303.8671875,0.0,12240.166311645507,1660,,,,,
21.0,31.47799301147461,342016,,,,,,,,,,,,,,,
21.0,30.984594345092773,343040,0.280419921875,-0.024913629371440038,-3.499687357246876,0.028802779,0.0003,0.2,7168.5107421875,0.0,14155.108526611328,1670,,,,,
21.0,25.842647552490234,344064,,,,,,,,,,,,,,,
21.0,28.25902557373047,345088,0.303173828125,-0.01110823154449463,-3.507243616133928,0.03429582,0.0003,0.2,4549.16259765625,0.0,10989.785043334961,1680,,,,,
21.0,34.550933837890625,346112,,,,,,,,,,,,,,,
21.0,28.93243408203125,347136,0.30029296875,-0.027934243278286884,-3.507598390430212,0.03351047,0.0003,0.2,5366.64453125,0.0,11530.935830688477,1690,,,,,
21.0,25.72872543334961,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,461.79867404000004,170,21.0,883,393
21.0,33.42240905761719,349184,0.263037109375,-0.020411020879691932,-3.5072739832103252,0.029670883,0.0003,0.2,7306.4716796875,0.0,16463.3225982666,1700,,,,,
21.0,35.050323486328125,350208,,,,,,,,,,,,,,,
21.0,31.282474517822266,351232,0.306982421875,-0.015670677147136304,-3.5073789827525617,0.033976194,0.0003,0.2,3090.839111328125,-1.1920928955078125e-07,7778.8816589355465,1710,,,,,
21.0,33.931884765625,352256,,,,,,,,,,,,,,,
21.0,29.24126625061035,353280,0.297021484375,-0.019089837091451047,-3.4943812429904937,0.038622424,0.0003,0.2,7342.16943359375,5.960464477539063e-08,14611.520617675782,1720,,,,,
21.0,25.58834457397461,354304,,,,,,,,,,,,,,,
21.0,26.899831771850586,355328,0.344580078125,-0.0019661565020214766,-3.49809111058712,0.03996024,0.0003,0.2,5143.70458984375,-1.1920928955078125e-07,11302.233576965333,1730,,,,,
21.0,27.072246551513672,356352,,,,,,,,,,,,,,,
21.0,35.61149215698242,357376,0.30517578125,-0.018016172747593373,-3.5168206237256525,0.037359085,0.0003,0.2,5169.357421875,-1.1920928955078125e-07,12269.335110473632,1740,,,,,
21.0,29.86673927307129,358400,,,,,,,,,,,,,,,
21.0,37.99990463256836,359424,0.282080078125,-0.016561775153968485,-3.501798752695322,0.033021055,0.0003,0.2,6016.134765625,0.0,11290.313511657714,1750,,,,,
21.0,35.366024017333984,360448,,,,,,,,,,,,,,,
21.0,27.9989013671875,361472,0.318603515625,-0.015108858569874428,-3.4971444971859453,0.04076495,0.0003,0.2,5728.60302734375,0.0,11683.730593872071,1760,,,,,
21.0,35.06990051269531,362496,,,,,,,,,,,,,,,
21.0,33.775020599365234,363520,0.375634765625,-0.009151259288773871,-3.4817479752004146,0.04411956,0.0003,0.2,3688.495849609375,0.0,9489.34546661377,1770,,,,,
21.0,30.097654342651367,364544,,,,,,,,,,,,,,,
21.0,23.338943481445312,365568,0.322021484375,-0.0213553183406475,-3.475083487480879,0.03458282,0.0003,0.2,9008.2900390625,-1.1920928955078125e-07,18166.978521728517,1780,,,,,
21.0,30.53704833984375,366592,,,,,,,,,,,,,,,
21.0,38.818885803222656,367616,0.25283203125,-0.02527271291328361,-3.4676109954714773,0.03340046,0.0003,0.2,7084.78515625,0.0,15030.751150512695,1790,,,,,
21.0,28.21432113647461,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,425.0401802799999,180,21.0,935,393
21.0,30.336912155151367,369664,0.310595703125,-0.01529142053623218,-3.4625343069434167,0.034197316,0.0003,0.2,5675.42138671875,0.0,11761.60612487793,1800,,,,,
21.0,33.31389236450195,370688,,,,,,,,,,,,,,,
21.0,36.09174728393555,371712,0.278515625,-0.013510163013415876,-3.469632199406624,0.03366595,0.0003,0.2,3713.05810546875,0.0,8353.229124450683,1810,,,,,
21.0,21.467132568359375,372736,,,,,,,,,,,,,,,
21.0,27.118192672729492,373760,0.32099609375,-0.015037151987780818,-3.4476982951164246,0.035175115,0.0003,0.2,5627.1875,-1.1920928955078125e-07,9386.48232574463,1820,,,,,
21.0,27.226594924926758,374784,,,,,,,,,,,,,,,
21.0,25.799335479736328,375808,0.32021484375,-0.02404360029322561,-3.447815826535225,0.036484897,0.0003,0.2,6683.41259765625,5.960464477539063e-08,14733.46962890625,1830,,,,,
21.0,26.296720504760742,376832,,,,,,,,,,,,,,,
21.0,30.005756378173828,377856,0.29638671875,-0.01744079750205856,-3.4462348729372025,0.03411819,0.0003,0.2,5971.75634765625,0.0,11810.627087402343,1840,,,,,
21.0,26.282108306884766,378880,,,,,,,,,,,,,,,
21.0,32.16124725341797,379904,0.30615234375,-0.01260886960371863,-3.4524362713098524,0.036313847,0.0003,0.2,4560.0927734375,-1.1920928955078125e-07,10056.694575500489,1850,,,,,
21.0,31.62613296508789,380928,,,,,,,,,,,,,,,
