eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/clip_fraction,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/approx_kl,train/loss,train/n_updates,train/explained_variance,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean
180.0,231424,75.93281555175781,,,,,,,,,,,,,,,
180.0,232448,78.37548828125,0.211962890625,0.2,-3.496354351192713,-0.015859966338030062,0.0003,58.79266580939293,0.015060703,36.490299224853516,1130,-1.1920928955078125e-07,,,,,
180.0,233472,75.30088806152344,,,,,,,,,,,,,,,
180.0,234496,76.68563842773438,0.27724609375,0.2,-3.5147497087717054,-0.020018978827283717,0.0003,59.451338374614714,0.019004077,23.208158493041992,1140,-2.384185791015625e-07,,,,,
180.0,235520,77.43267059326172,,,,,,,,,,,,,,,
180.0,236544,77.21211242675781,0.179052734375,0.2,-3.5071812726557257,-0.013506512934691272,0.0003,55.0267775118351,0.01568278,30.78165054321289,1150,0.0,,,,,
180.0,237568,77.29293823242188,,,,,,,,,,,,,,,
180.0,238592,71.92794799804688,0.153515625,0.2,-3.524436058104038,-0.010944534289592411,0.0003,66.9382162809372,0.013847226,43.085628509521484,1160,-1.1920928955078125e-07,,,,,
180.0,239616,73.09889221191406,,,,,,,,,,,,,,,
180.0,240640,77.17420196533203,0.176806640625,0.2,-3.554632452130318,-0.012394232506630942,0.0003,59.262752348184584,0.0143852495,26.99112319946289,1170,-2.384185791015625e-07,,,,,
180.0,241664,73.1345443725586,,,,,,,,,,,,,,,
180.0,242688,76.10672760009766,0.2109375,0.2,-3.5540375165641307,-0.016289025562582538,0.0003,63.38097280263901,0.016578676,50.68954086303711,1180,0.0,,,,,
180.0,243712,75.3240966796875,,,,,,,,,,,,,,,
180.0,244736,76.99552154541016,0.22275390625,0.2,-3.5540796503424645,-0.016388508975796866,0.0003,59.65191295146942,0.017004218,31.039926528930664,1190,-1.1920928955078125e-07,,,,,
180.0,245760,77.09857177734375,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,75.3400473,272,900,120,180.0
180.0,246784,76.40809631347656,0.180419921875,0.2,-3.555798504501581,-0.013988266646629199,0.0003,65.87738825082779,0.014760268,21.46230125427246,1200,-2.384185791015625e-07,,,,,
180.0,247808,76.10821533203125,,,,,,,,,,,,,,,
180.0,248832,76.18489074707031,0.20830078125,0.2,-3.5435432747006415,-0.013938964036060496,0.0003,58.685759496688846,0.014733989,39.649559020996094,1210,-2.384185791015625e-07,,,,,
180.0,249856,77.23666381835938,,,,,,,,,,,,,,,
180.0,250880,75.08207702636719,0.16591796875,0.2,-3.558911373466253,-0.013432562167872674,0.0003,54.00675067305565,0.015170888,22.961841583251953,1220,5.960464477539063e-08,,,,,
180.0,251904,72.1550521850586,,,,,,,,,,,,,,,
180.0,252928,78.1834945678711,0.191455078125,0.2,-3.5304597824811936,-0.014660342583374586,0.0003,63.414264363050464,0.014284415,38.71331024169922,1230,0.0,,,,,
180.0,253952,76.34109497070312,,,,,,,,,,,,,,,
180.0,254976,78.36233520507812,0.19794921875,0.2,-3.520801427215338,-0.01212242004694417,0.0003,53.264637345075606,0.01696344,28.657241821289062,1240,0.0,,,,,
180.0,256000,75.609619140625,,,,,,,,,,,,,,,
180.0,257024,77.52029418945312,0.1646484375,0.2,-3.513167943805456,-0.010473169830220286,0.0003,55.36233738064766,0.016335562,18.719207763671875,1250,-2.384185791015625e-07,,,,,
180.0,258048,79.62787628173828,,,,,,,,,,,,,,,
180.0,259072,81.07757568359375,0.1716796875,0.2,-3.5257569424808026,-0.012269365723477676,0.0003,56.669964677095415,0.014226703,17.7093563079834,1260,0.0,,,,,
180.0,260096,78.24093627929688,,,,,,,,,,,,,,,
180.0,261120,78.7958984375,0.226318359375,0.2,-3.526584602892399,-0.01694771608163137,0.0003,62.30799717307091,0.01632544,32.07769012451172,1270,-1.1920928955078125e-07,,,,,
180.0,262144,76.32438659667969,,,,,,,,,,,,,,,
180.0,263168,75.84158325195312,0.1966796875,0.2,-3.527439612150192,-0.01450332610111218,0.0003,67.5693555355072,0.014615845,42.11058807373047,1280,-2.384185791015625e-07,,,,,
180.0,264192,76.94184112548828,,,,,,,,,,,,,,,
180.0,265216,79.72061920166016,0.191357421875,0.2,-3.5312294982373715,-0.013376790395705029,0.0003,54.809996312856676,0.014966423,37.17555236816406,1290,0.0,,,,,
180.0,266240,76.78478240966797,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,76.92392465,274,970,130,180.0
180.0,267264,82.47518157958984,0.209716796875,0.2,-3.528115038573742,-0.015973199789004865,0.0003,64.46714584827423,0.017005974,17.012781143188477,1300,-2.384185791015625e-07,,,,,
180.0,268288,77.73716735839844,,,,,,,,,,,,,,,
180.0,269312,78.38594055175781,0.15712890625,0.2,-3.502704028785229,-0.011334277303831186,0.0003,55.96206484436989,0.017382042,19.93227767944336,1310,5.960464477539063e-08,,,,,
180.0,270336,80.38984680175781,,,,,,,,,,,,,,,
180.0,271360,78.3573989868164,0.147509765625,0.2,-3.488372527807951,-0.008767353725852444,0.0003,60.296335488557816,0.011894622,25.07447624206543,1320,0.0,,,,,
180.0,272384,79.79472351074219,,,,,,,,,,,,,,,
180.0,273408,79.52867126464844,0.18916015625,0.2,-3.4850346483290195,-0.014596209283627103,0.0003,58.49374125003815,0.013145105,30.901636123657227,1330,-1.1920928955078125e-07,,,,,
180.0,274432,76.97445678710938,,,,,,,,,,,,,,,
180.0,275456,77.3063735961914,0.201611328125,0.2,-3.4844269968569277,-0.015239719075907487,0.0003,56.84424930810928,0.013435009,24.769092559814453,1340,0.0,,,,,
180.0,276480,74.655517578125,,,,,,,,,,,,,,,
180.0,277504,79.5809326171875,0.1869140625,0.2,-3.4465404227375984,-0.013037659261317457,0.0003,61.428663957118985,0.012210253,27.81478500366211,1350,0.0,,,,,
180.0,278528,79.52125549316406,,,,,,,,,,,,,,,
180.0,279552,79.00704956054688,0.175,0.2,-3.456177567690611,-0.011892316068406216,0.0003,52.575553476810455,0.015470135,33.58677673339844,1360,0.0,,,,,
180.0,280576,76.88446044921875,,,,,,,,,,,,,,,
180.0,281600,78.32418823242188,0.16904296875,0.2,-3.434968749433756,-0.010365110308339354,0.0003,56.127510792016984,0.015751697,25.693628311157227,1370,5.960464477539063e-08,,,,,
180.0,282624,78.27055358886719,,,,,,,,,,,,,,,
180.0,283648,80.8824234008789,0.131787109375,0.2,-3.427037047594786,-0.008358480017341208,0.0003,56.56496261358261,0.01331922,25.484756469726562,1380,-2.384185791015625e-07,,,,,
180.0,284672,80.38936614990234,,,,,,,,,,,,,,,
180.0,285696,80.25080108642578,0.163671875,0.2,-3.388936746865511,-0.010880916452151723,0.0003,48.234289574623105,0.014088305,25.69623565673828,1390,0.0,,,,,
180.0,286720,81.41832733154297,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,79.22973354999999,276,1038,140,180.0
180.0,287744,80.38673400878906,0.150146484375,0.2,-3.430467614531517,-0.009258928941562772,0.0003,62.68076655268669,0.015004997,36.769020080566406,1400,0.0,,,,,
180.0,288768,82.24925231933594,,,,,,,,,,,,,,,
180.0,289792,77.35926818847656,0.203662109375,0.2,-3.418690551072359,-0.013548337323300075,0.0003,55.535243570804596,0.014922844,21.469491958618164,1410,0.0,,,,,
180.0,290816,80.1351318359375,,,,,,,,,,,,,,,
180.0,291840,76.27552795410156,0.18134765625,0.2,-3.4316087663173676,-0.011181926558492705,0.0003,44.732946747541426,0.014822492,20.014963150024414,1420,0.0,,,,,
180.0,292864,79.69511413574219,,,,,,,,,,,,,,,
180.0,293888,80.3768310546875,0.201806640625,0.2,-3.4479224272072315,-0.013728658671607264,0.0003,57.46042435765266,0.018087702,18.61284065246582,1430,5.960464477539063e-08,,,,,
180.0,294912,85.20947265625,,,,,,,,,,,,,,,
180.0,295936,78.2724380493164,0.221240234375,0.2,-3.440904351323843,-0.01540791827137582,0.0003,58.066288876533505,0.016350705,37.710941314697266,1440,0.0,,,,,
180.0,296960,80.96998596191406,,,,,,,,,,,,,,,
180.0,297984,79.5703125,0.168603515625,0.2,-3.433056601136923,-0.010387535290647065,0.0003,57.9528892993927,0.012930612,33.8994255065918,1450,0.0,,,,,
180.0,299008,75.70932006835938,,,,,,,,,,,,,,,
180.0,300032,78.50457763671875,0.167724609375,0.2,-3.4387886345386507,-0.014630367160134484,0.0003,56.003215938806534,0.015302318,37.176509857177734,1460,0.0,,,,,
180.0,301056,79.69294738769531,,,,,,,,,,,,,,,
180.0,302080,81.29254150390625,0.164697265625,0.2,-3.4264586105942727,-0.011366202308272478,0.0003,52.16772975325584,0.013583237,27.0346622467041,1470,0.0,,,,,
180.0,303104,80.27542114257812,,,,,,,,,,,,,,,
180.0,304128,81.92569732666016,0.17568359375,0.2,-3.41246484965086,-0.010669925065303686,0.0003,53.23671286106109,0.013811208,21.229372024536133,1480,0.0,,,,,
180.0,305152,79.67090606689453,,,,,,,,,,,,,,,
180.0,306176,84.53570556640625,0.1734375,0.2,-3.408639134466648,-0.01166893496119883,0.0003,52.310084003210065,0.014430121,25.689510345458984,1490,0.0,,,,,
180.0,307200,82.583740234375,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,79.64610256,277,1107,150,180.0
180.0,308224,81.126220703125,0.173046875,0.2,-3.429473512619734,-0.010916323617857415,0.0003,52.91602333784103,0.01407756,29.83533477783203,1500,0.0,,,,,
180.0,309248,78.5055923461914,,,,,,,,,,,,,,,
180.0,310272,78.19039154052734,0.153076171875,0.2,-3.4441498816013336,-0.01178592016658513,0.0003,54.40424583554268,0.017155543,21.48546028137207,1510,0.0,,,,,
180.0,311296,81.2177734375,,,,,,,,,,,,,,,
180.0,312320,80.59390258789062,0.162353515625,0.2,-3.4529719427227974,-0.009355127492744942,0.0003,61.64786455631256,0.015381201,42.04228973388672,1520,0.0,,,,,
180.0,313344,79.27095031738281,,,,,,,,,,,,,,,
180.0,314368,79.30216979980469,0.180224609375,0.2,-3.432754398882389,-0.01368751225527376,0.0003,53.96863102316856,0.01736138,18.891698837280273,1530,0.0,,,,,
180.0,315392,77.37271881103516,,,,,,,,,,,,,,,
180.0,316416,80.60814666748047,0.231884765625,0.2,-3.453364887833595,-0.01625979157106485,0.0003,60.2829480946064,0.018179677,15.132155418395996,1540,0.0,,,,,
180.0,317440,79.46729278564453,,,,,,,,,,,,,,,
180.0,318464,78.01895904541016,0.208251953125,0.2,-3.464462399482727,-0.01572812465165043,0.0003,58.35266548395157,0.016715752,27.41753387451172,1550,0.0,,,,,
180.0,319488,79.91659545898438,,,,,,,,,,,,,,,
180.0,320512,80.8466796875,0.177197265625,0.2,-3.4611221358180044,-0.011166335147572681,0.0003,53.16507369875908,0.012833769,19.288991928100586,1560,-1.1920928955078125e-07,,,,,
180.0,321536,77.2813720703125,,,,,,,,,,,,,,,
180.0,322560,80.193603515625,0.218359375,0.2,-3.470403879135847,-0.016947728241211733,0.0003,60.50935395359993,0.018178575,29.315181732177734,1570,0.0,,,,,
180.0,323584,82.52694702148438,,,,,,,,,,,,,,,
180.0,324608,81.6014175415039,0.136962890625,0.2,-3.457865071296692,-0.008926268080540468,0.0003,56.87215340137482,0.013245584,36.254146575927734,1580,0.0,,,,,
180.0,325632,76.30613708496094,,,,,,,,,,,,,,,
180.0,326656,79.65174865722656,0.12646484375,0.2,-3.4404025703668593,-0.008811731499736197,0.0003,54.79072591662407,0.010723611,24.509267807006836,1590,5.960464477539063e-08,,,,,
180.0,327680,78.77168273925781,,,,,,,,,,,,,,,
,327680,,,,,,,,,,,,80.14308270999999,278,1176,160,180.0
180.0,328704,80.81526184082031,0.148291015625,0.2,-3.4620751664042473,-0.012987670733127742,0.0003,61.600829613208774,0.015096643,31.770753860473633,1600,-1.1920928955078125e-07,,,,,
180.0,329728,77.682861328125,,,,,,,,,,,,,,,
180.0,330752,81.01541137695312,0.153759765625,0.2,-3.459678650647402,-0.00932269779004855,0.0003,57.02637544870377,0.013984515,35.504642486572266,1610,-1.1920928955078125e-07,,,,,
180.0,331776,80.78369140625,,,,,,,,,,,,,,,
180.0,332800,82.76080322265625,0.18564453125,0.2,-3.449510610848665,-0.01209790749126114,0.0003,59.569346708059314,0.013416709,30.082210540771484,1620,0.0,,,,,
180.0,333824,77.90410614013672,,,,,,,,,,,,,,,
180.0,334848,82.56333923339844,0.145361328125,0.2,-3.4282615378499033,-0.009804227286076639,0.0003,57.661974841356276,0.0150556825,38.31794357299805,1630,0.0,,,,,
180.0,335872,78.70387268066406,,,,,,,,,,,,,,,
180.0,336896,78.56149291992188,0.1755859375,0.2,-3.431838893145323,-0.01283952667945414,0.0003,53.1348664522171,0.014702765,41.16179275512695,1640,-1.1920928955078125e-07,,,,,
180.0,337920,78.21117401123047,,,,,,,,,,,,,,,
180.0,338944,74.73231506347656,0.13701171875,0.2,-3.4350389249622824,-0.01149671158345882,0.0003,58.22922325134277,0.013525942,29.714298248291016,1650,0.0,,,,,
180.0,339968,80.1406478881836,,,,,,,,,,,,,,,
180.0,340992,75.05052185058594,0.1259765625,0.2,-3.4060308687388896,-0.008663825684197945,0.0003,53.331108051538465,0.012288281,19.303726196289062,1660,-1.1920928955078125e-07,,,,,
180.0,342016,77.72587585449219,,,,,,,,,,,,,,,
180.0,343040,79.37846374511719,0.1384765625,0.2,-3.408723805844784,-0.009047455710242503,0.0003,54.71914812326431,0.013242833,33.887596130371094,1670,0.0,,,,,
180.0,344064,78.95289611816406,,,,,,,,,,,,,,,
180.0,345088,80.58631896972656,0.17919921875,0.2,-3.4345631510019303,-0.013205189123982563,0.0003,57.794853776693344,0.016081017,26.08892822265625,1680,0.0,,,,,
180.0,346112,79.75706481933594,,,,,,,,,,,,,,,
180.0,347136,80.0946273803711,0.149755859375,0.2,-3.432129053771496,-0.009278917772462592,0.0003,57.00670629739761,0.012928481,34.1331901550293,1690,0.0,,,,,
180.0,348160,79.45358276367188,,,,,,,,,,,,,,,
,348160,,,,,,,,,,,,79.98200952,279,1245,170,180.0
180.0,349184,78.71087646484375,0.202734375,0.2,-3.4274465568363666,-0.01376406779163517,0.0003,56.325544810295106,0.016301457,29.694381713867188,1700,5.960464477539063e-08,,,,,
180.0,350208,78.53436279296875,,,,,,,,,,,,,,,
180.0,351232,81.89649963378906,0.1951171875,0.2,-3.4294251546263697,-0.011217944422969594,0.0003,53.26644780039787,0.016443372,24.37709617614746,1710,-2.384185791015625e-07,,,,,
180.0,352256,82.70066833496094,,,,,,,,,,,,,,,
180.0,353280,83.76174926757812,0.145654296875,0.2,-3.374024776369333,-0.008133057480154093,0.0003,60.61090977787971,0.011459476,36.96169662475586,1720,0.0,,,,,
180.0,354304,81.01084899902344,,,,,,,,,,,,,,,
180.0,355328,80.6988525390625,0.15146484375,0.2,-3.3953310124576093,-0.01182972500246251,0.0003,64.5920617043972,0.013187065,32.65693283081055,1730,0.0,,,,,
180.0,356352,82.95115661621094,,,,,,,,,,,,,,,
180.0,357376,81.06160736083984,0.143603515625,0.2,-3.422185131907463,-0.009211273461551173,0.0003,49.856903904676436,0.014604602,22.023618698120117,1740,0.0,,,,,
180.0,358400,80.0596923828125,,,,,,,,,,,,,,,
180.0,359424,79.16764068603516,0.186767578125,0.2,-3.452164302766323,-0.013647241583385039,0.0003,56.32058210372925,0.014679011,33.52604675292969,1750,0.0,,,,,
180.0,360448,75.70462036132812,,,,,,,,,,,,,,,
180.0,361472,75.79313659667969,0.15615234375,0.2,-3.4760197952389715,-0.010493887530174106,0.0003,59.110849785804746,0.012782635,27.29214096069336,1760,0.0,,,,,
180.0,362496,79.31697082519531,,,,,,,,,,,,,,,
180.0,363520,79.27581787109375,0.201416015625,0.2,-3.4706711806356907,-0.014064632759254892,0.0003,51.11797640919686,0.0151448175,21.00476837158203,1770,-1.1920928955078125e-07,,,,,
180.0,364544,77.7900390625,,,,,,,,,,,,,,,
180.0,365568,80.76318359375,0.17470703125,0.2,-3.440172175318003,-0.014160876068490324,0.0003,54.999927294254306,0.015473382,19.32396125793457,1780,-1.1920928955078125e-07,,,,,
180.0,366592,82.67423248291016,,,,,,,,,,,,,,,
180.0,367616,77.95220947265625,0.166455078125,0.2,-3.448815654963255,-0.01378270582354162,0.0003,56.76921634078026,0.014604945,25.9105167388916,1790,5.960464477539063e-08,,,,,
180.0,368640,82.04449462890625,,,,,,,,,,,,,,,
,368640,,,,,,,,,,,,80.46931531999999,280,1313,180,180.0
180.0,369664,80.18286895751953,0.155712890625,0.2,-3.4447245515882967,-0.010351231429376639,0.0003,60.96293219923973,0.012832867,44.98238754272461,1800,5.960464477539063e-08,,,,,
180.0,370688,79.37079620361328,,,,,,,,,,,,,,,
180.0,371712,78.64315795898438,0.123974609375,0.2,-3.414784902334213,-0.007787513964285608,0.0003,64.7438034415245,0.012502561,45.8749885559082,1810,0.0,,,,,
180.0,372736,78.48616790771484,,,,,,,,,,,,,,,
180.0,373760,79.4824447631836,0.222607421875,0.2,-3.4024925984442236,-0.016871300467755646,0.0003,46.06900756955147,0.015864681,8.779682159423828,1820,5.960464477539063e-08,,,,,
180.0,374784,76.94815063476562,,,,,,,,,,,,,,,
180.0,375808,81.57410430908203,0.144091796875,0.2,-3.4112351261079312,-0.010302468344161753,0.0003,52.50499094128609,0.013177872,28.20998764038086,1830,0.0,,,,,
180.0,376832,80.73345947265625,,,,,,,,,,,,,,,
180.0,377856,78.9996337890625,0.204345703125,0.2,-3.4114477641880514,-0.016072590959083755,0.0003,54.218399059772494,0.017825827,13.190969467163086,1840,0.0,,,,,
180.0,378880,80.8341064453125,,,,,,,,,,,,,,,
180.0,379904,81.80660247802734,0.17578125,0.2,-3.386700229346752,-0.011066928508807906,0.0003,54.478408706188205,0.014432353,42.82059097290039,1850,0.0,,,,,
180.0,380928,78.2264404296875,,,,,,,,,,,,,,,
180.0,381952,81.37266540527344,0.20322265625,0.2,-3.3896459601819515,-0.016026376518129836,0.0003,53.903035163879395,0.016591838,31.076051712036133,1860,0.0,,,,,
180.0,382976,82.71861267089844,,,,,,,,,,,,,,,
180.0,384000,80.2503662109375,0.202197265625,0.2,-3.3642706595361234,-0.01316936942457687,0.0003,52.349200057983396,0.016870413,22.211835861206055,1870,0.0,,,,,
180.0,385024,81.56000518798828,,,,,,,,,,,,,,,
180.0,386048,81.45283508300781,0.1275390625,0.2,-3.365273180603981,-0.008265857878723182,0.0003,44.97145803570747,0.015009262,18.272825241088867,1880,0.0,,,,,
180.0,387072,82.89659118652344,,,,,,,,,,,,,,,
180.0,388096,78.932373046875,0.15078125,0.2,-3.378371438384056,-0.011703593669517431,0.0003,54.572224175930025,0.013527786,32.053916931152344,1890,-1.1920928955078125e-07,,,,,
180.0,389120,83.47663879394531,,,,,,,,,,,,,,,
,389120,,,,,,,,,,,,80.88804355,281,1382,190,180.0
180.0,390144,83.9467544555664,0.15888671875,0.2,-3.374513182044029,-0.011652765318285675,0.0003,49.69444472789765,0.016732056,29.895780563354492,1900,5.960464477539063e-08,,,,,
180.0,391168,81.07440185546875,,,,,,,,,,,,,,,
180.0,392192,81.9453125,0.1732421875,0.2,-3.353536216914654,-0.01228462975268485,0.0003,49.17664746642113,0.012618134,18.656021118164062,1910,0.0,,,,,
180.0,393216,80.21995544433594,,,,,,,,,,,,,,,
180.0,394240,79.57527160644531,0.142138671875,0.2,-3.3667812660336494,-0.01244619695498841,0.0003,54.09414343237877,0.014064559,22.336341857910156,1920,-1.1920928955078125e-07,,,,,
180.0,395264,82.3101806640625,,,,,,,,,,,,,,,
180.0,396288,80.79942321777344,0.190966796875,0.2,-3.372552765905857,-0.013952105572388972,0.0003,54.34230483174324,0.014430925,24.527509689331055,1930,0.0,,,,,
180.0,397312,80.62586212158203,,,,,,,,,,,,,,,
180.0,398336,80.59762573242188,0.160595703125,0.2,-3.402392788231373,-0.013873305796005297,0.0003,62.20422263145447,0.014223066,24.979454040527344,1940,0.0,,,,,
180.0,399360,75.81049346923828,,,,,,,,,,,,,,,
180.0,400384,76.80496215820312,0.13359375,0.2,-3.3928658306598662,-0.008200448464776855,0.0003,47.83325743675232,0.012756724,21.14143943786621,1950,-1.1920928955078125e-07,,,,,
180.0,401408,80.6319580078125,,,,,,,,,,,,,,,
