eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/approx_kl,train/entropy_loss,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps
20.605422973632812,12.0,185344,900,0.0003,0.0,0.342724609375,1069.7757568359375,0.2,0.058227725,-2.414501264691353,2842.328981399536,-0.01708066664286889,,,,,
23.378660202026367,12.0,186368,,,,,,,,,,,,,,,
16.566486358642578,12.0,187392,910,0.0003,0.0,0.355078125,1324.8878173828125,0.2,0.050337397,-2.420580965280533,2481.5136646270753,-0.0041883127953042274,,,,,
20.56078338623047,12.0,188416,,,,,,,,,,,,,,,
19.11504554748535,12.0,189440,920,0.0003,0.0,0.306787109375,1558.7645263671875,0.2,0.048302103,-2.400739939510822,3106.214372253418,-0.012246072335983627,,,,,
17.039291381835938,12.0,190464,,,,,,,,,,,,,,,
21.83591079711914,12.0,191488,930,0.0003,0.0,0.30810546875,1409.5859375,0.2,0.04676972,-2.3704938061535357,2309.117700958252,-0.00694482620456256,,,,,
16.41619300842285,12.0,192512,,,,,,,,,,,,,,,
16.37240982055664,12.0,193536,940,0.0003,0.0,0.30673828125,1011.0650634765625,0.2,0.050112993,-2.374094318598509,1873.0896209716798,-0.00436230818158947,,,,,
23.368791580200195,12.0,194560,,,,,,,,,,,,,,,
11.15225601196289,12.0,195584,950,0.0003,0.0,0.30380859375,1216.5760498046875,0.2,0.0563151,-2.3628996849060058,2693.9779193878176,-0.0012376110564218834,,,,,
19.588523864746094,12.0,196608,,,,,,,,,,,,,,,
24.535188674926758,12.0,197632,960,0.0003,0.0,0.38466796875,702.538330078125,0.2,0.055307582,-2.3962543688714506,1834.4123058319092,-0.005842188292444916,,,,,
16.528350830078125,12.0,198656,,,,,,,,,,,,,,,
15.850996017456055,12.0,199680,970,0.0003,0.0,0.2849609375,1184.4888916015625,0.2,0.05267329,-2.400646497309208,3024.517230987549,-0.002607721863023471,,,,,
19.964696884155273,12.0,200704,,,,,,,,,,,,,,,
20.39104461669922,12.0,201728,980,0.0003,-1.1920928955078125e-07,0.3193359375,988.5934448242188,0.2,0.058446154,-2.398619779199362,2293.2590976715087,-0.0009860198319074699,,,,,
16.86386489868164,12.0,202752,,,,,,,,,,,,,,,
13.834992408752441,12.0,203776,990,0.0003,0.0,0.336181640625,1251.025146484375,0.2,0.054348726,-2.3907580755651,2402.1737316131594,-0.008166078550857492,,,,,
14.184067726135254,12.0,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,139.38634756999997,12.0,404,100,506
6.52239465713501,12.0,205824,1000,0.0003,0.0,0.387451171875,1060.0811767578125,0.2,0.056430575,-2.3984434828162193,1834.9976440429687,-0.012680802907561883,,,,,
12.303495407104492,12.0,206848,,,,,,,,,,,,,,,
22.502613067626953,12.0,207872,1010,0.0003,0.0,0.35087890625,1259.671630859375,0.2,0.06285097,-2.3863616585731506,2623.8706607818604,-0.011493704971508123,,,,,
15.19774055480957,12.0,208896,,,,,,,,,,,,,,,
18.215839385986328,12.0,209920,1020,0.0003,0.0,0.4181640625,1610.5843505859375,0.2,0.07409413,-2.3928643710911275,3155.7629722595216,-0.004195159792288905,,,,,
17.832557678222656,12.0,210944,,,,,,,,,,,,,,,
22.308734893798828,12.0,211968,1030,0.0003,0.0,0.38271484375,1082.018310546875,0.2,0.07429211,-2.401664009690285,2268.368335342407,-0.008728410428739153,,,,,
21.176664352416992,12.0,212992,,,,,,,,,,,,,,,
19.352123260498047,12.0,214016,1040,0.0003,0.0,0.3732421875,1042.4600830078125,0.2,0.06814774,-2.3940092608332635,2663.949563217163,-0.004322781559312716,,,,,
21.003599166870117,12.0,215040,,,,,,,,,,,,,,,
18.620731353759766,12.0,216064,1050,0.0003,0.0,0.371630859375,1050.9381103515625,0.2,0.07065576,-2.396768255531788,2026.2502716064453,-0.004833074597991071,,,,,
7.717762470245361,12.0,217088,,,,,,,,,,,,,,,
