eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean
27.0,42.155967712402344,465920,0.0003,15.012596130371094,2270,0.0,0.2,-0.030527822379372082,25.77853611111641,0.12789589,-3.3628992274403573,0.523828125,,,,,
27.0,37.10639190673828,466944,,,,,,,,,,,,,,,
27.0,36.167545318603516,467968,0.0003,5.367823600769043,2280,0.0,0.2,5.3933040908304976e-05,19.648672565817833,0.13020466,-3.3684840381145476,0.504150390625,,,,,
27.0,47.601661682128906,468992,,,,,,,,,,,,,,,
27.0,42.20301055908203,470016,0.0003,8.96155071258545,2290,5.960464477539063e-08,0.2,-0.04278846045199316,21.5660568356514,0.09189966,-3.3638001844286918,0.4646484375,,,,,
27.0,46.017852783203125,471040,,,,,,,,,,,,,,,
,,471040,,,,,,,,,,,45.476816799999995,527,893,230,27.0
27.0,49.389041900634766,472064,0.0003,8.780374526977539,2300,0.0,0.2,0.016349399580212774,16.940482833981513,0.11512023,-3.3615645028650762,0.514404296875,,,,,
27.0,44.613189697265625,473088,,,,,,,,,,,,,,,
27.0,34.322044372558594,474112,0.0003,17.476375579833984,2310,0.0,0.2,-0.029235104561666957,26.51373823285103,0.1176357,-3.3597134120762346,0.479541015625,,,,,
27.0,34.27545166015625,475136,,,,,,,,,,,,,,,
27.0,37.275455474853516,476160,0.0003,7.661319732666016,2320,5.960464477539063e-08,0.2,-0.03094420681591146,15.888525679707527,0.13992032,-3.3496103078126906,0.534423828125,,,,,
27.0,37.30500030517578,477184,,,,,,,,,,,,,,,
27.0,39.82822036743164,478208,0.0003,10.251115798950195,2330,1.1920928955078125e-07,0.2,-0.041072652382717935,18.896047577261925,0.14233157,-3.34178756698966,0.561181640625,,,,,
27.0,45.80324935913086,479232,,,,,,,,,,,,,,,
27.0,46.30547332763672,480256,0.0003,11.862919807434082,2340,0.0,0.2,-0.01525061727006687,20.774097096920013,0.16766116,-3.362365897744894,0.518212890625,,,,,
27.0,43.03218078613281,481280,,,,,,,,,,,,,,,
27.0,45.432037353515625,482304,0.0003,6.814981460571289,2350,0.0,0.2,0.007701322191860527,15.141175699234008,0.1589239,-3.3845869645476343,0.56767578125,,,,,
27.0,51.48871612548828,483328,,,,,,,,,,,,,,,
27.0,42.792579650878906,484352,0.0003,12.229621887207031,2360,0.0,0.2,-0.020358855165250135,20.662276870012285,0.14609581,-3.3818292908370493,0.520703125,,,,,
27.0,52.71411895751953,485376,,,,,,,,,,,,,,,
27.0,48.2757453918457,486400,0.0003,9.996188163757324,2370,1.1920928955078125e-07,0.2,-0.02183656326960772,20.870570936799048,0.1399567,-3.3755074724555016,0.495166015625,,,,,
27.0,43.557979583740234,487424,,,,,,,,,,,,,,,
27.0,37.01085662841797,488448,0.0003,18.14020347595215,2380,0.0,0.2,-0.018333270782022737,26.802336949110032,0.12137606,-3.3503160566091537,0.5205078125,,,,,
27.0,35.92726135253906,489472,,,,,,,,,,,,,,,
27.0,38.133731842041016,490496,0.0003,11.223583221435547,2390,0.0,0.2,-0.015130267516360619,25.284637117385863,0.13722177,-3.3386291928589342,0.5109375,,,,,
27.0,49.122100830078125,491520,,,,,,,,,,,,,,,
,,491520,,,,,,,,,,,50.63660483999999,526,934,240,27.0
27.0,39.414703369140625,492544,0.0003,12.066036224365234,2400,-1.1920928955078125e-07,0.2,-0.030256383848609403,23.272085425257682,0.14355712,-3.345924524217844,0.51416015625,,,,,
27.0,46.286617279052734,493568,,,,,,,,,,,,,,,
27.0,48.98286437988281,494592,0.0003,11.170875549316406,2410,0.0,0.2,-0.02872101069369819,18.960827803611757,0.13304108,-3.3389648377895353,0.495849609375,,,,,
27.0,46.90617370605469,495616,,,,,,,,,,,,,,,
27.0,50.354759216308594,496640,0.0003,16.211143493652344,2420,5.960464477539063e-08,0.2,-0.004923814124776982,24.98684595823288,0.14361107,-3.344580989331007,0.523193359375,,,,,
27.0,47.81404113769531,497664,,,,,,,,,,,,,,,
27.0,47.77318572998047,498688,0.0003,9.69959831237793,2430,0.0,0.2,-0.001812668511411175,17.181881013512612,0.09292543,-3.378323335200548,0.48505859375,,,,,
27.0,46.881072998046875,499712,,,,,,,,,,,,,,,
27.0,30.740589141845703,500736,0.0003,13.039107322692871,2440,5.960464477539063e-08,0.2,-0.0019971450601588003,27.66845199763775,0.10805173,-3.371964056044817,0.477294921875,,,,,
27.0,38.6533203125,501760,,,,,,,,,,,,,,,
27.0,37.635780334472656,502784,0.0003,12.779659271240234,2450,0.0,0.2,-0.021558200840081553,27.274417942762376,0.101721555,-3.358033247292042,0.48330078125,,,,,
27.0,41.93131637573242,503808,,,,,,,,,,,,,,,
27.0,28.96844482421875,504832,0.0003,10.465210914611816,2460,0.0,0.2,-0.028579939968767575,16.79271678328514,0.11487153,-3.3477661848068236,0.4552734375,,,,,
27.0,44.847843170166016,505856,,,,,,,,,,,,,,,
27.0,51.598724365234375,506880,0.0003,12.411581039428711,2470,0.0,0.2,-0.03558913114538882,22.818251952528954,0.10179987,-3.3406550757586957,0.482080078125,,,,,
27.0,51.91163635253906,507904,,,,,,,,,,,,,,,
27.0,51.942359924316406,508928,0.0003,16.36183738708496,2480,5.960464477539063e-08,0.2,-0.025586927809490588,29.924613934755325,0.11404826,-3.360550431907177,0.49443359375,,,,,
27.0,46.288002014160156,509952,,,,,,,,,,,,,,,
27.0,38.522029876708984,510976,0.0003,13.66176986694336,2490,-1.1920928955078125e-07,0.2,0.006465288035542471,26.794890066981317,0.09692046,-3.3721769236028196,0.475,,,,,
27.0,30.041200637817383,512000,,,,,,,,,,,,,,,
,,512000,,,,,,,,,,,49.51714016,525,973,250,27.0
27.0,48.290016174316406,513024,0.0003,9.747844696044922,2500,0.0,0.2,-0.02044325422757538,18.09894353747368,0.10051127,-3.3633467353880406,0.45263671875,,,,,
27.0,22.407081604003906,514048,,,,,,,,,,,,,,,
27.0,42.6641845703125,515072,0.0003,8.32348918914795,2510,0.0,0.2,-0.01953208487830125,17.987544068694113,0.107008204,-3.3709667645394803,0.4796875,,,,,
27.0,43.07700729370117,516096,,,,,,,,,,,,,,,
27.0,50.56275177001953,517120,0.0003,17.5421085357666,2520,-1.1920928955078125e-07,0.2,0.0150198102768627,23.528127616643907,0.11787909,-3.3731220491230487,0.455029296875,,,,,
27.0,49.6808967590332,518144,,,,,,,,,,,,,,,
27.0,45.3902587890625,519168,0.0003,17.196481704711914,2530,0.0,0.2,-0.022664064912532922,31.124389070272446,0.11262777,-3.376100865751505,0.478369140625,,,,,
27.0,44.72709274291992,520192,,,,,,,,,,,,,,,
27.0,42.1300048828125,521216,0.0003,12.66352653503418,2540,0.0,0.2,-0.0009320948440290522,20.055317679047583,0.096962705,-3.3969394668936728,0.468017578125,,,,,
27.0,52.5596923828125,522240,,,,,,,,,,,,,,,
27.0,48.965049743652344,523264,0.0003,11.131421089172363,2550,0.0,0.2,-0.031577622136683206,24.008581921458244,0.0908767,-3.387137819081545,0.485009765625,,,,,
27.0,49.762664794921875,524288,,,,,,,,,,,,,,,
27.0,58.94255065917969,525312,0.0003,12.426803588867188,2560,0.0,0.2,-0.04171890106517821,24.271057373285295,0.091879785,-3.391395729035139,0.460302734375,,,,,
27.0,35.89866638183594,526336,,,,,,,,,,,,,,,
27.0,33.35799789428711,527360,0.0003,12.886083602905273,2570,0.0,0.2,-0.017697602904809172,29.902937871217727,0.0960253,-3.383354523032904,0.44931640625,,,,,
27.0,44.578975677490234,528384,,,,,,,,,,,,,,,
27.0,55.979705810546875,529408,0.0003,16.00699234008789,2580,0.0,0.2,-0.02390152201114688,27.644049149751662,0.11819451,-3.3839776568114757,0.515185546875,,,,,
27.0,56.24464797973633,530432,,,,,,,,,,,,,,,
27.0,49.51092529296875,531456,0.0003,8.537854194641113,2590,0.0,0.2,-0.027054785256041214,17.590048030018806,0.11875593,-3.3777753502130508,0.499072265625,,,,,
27.0,41.20220184326172,532480,,,,,,,,,,,,,,,
,,532480,,,,,,,,,,,50.02432425999999,524,1015,260,27.0
27.0,47.189308166503906,533504,0.0003,15.368552207946777,2600,0.0,0.2,-0.019890806564944796,27.155488348007204,0.11677499,-3.3738899782299994,0.518896484375,,,,,
27.0,38.87354278564453,534528,,,,,,,,,,,,,,,
27.0,47.09815979003906,535552,0.0003,5.566577434539795,2610,-1.1920928955078125e-07,0.2,-0.031069676630431788,18.71177359819412,0.09888124,-3.383444808423519,0.480859375,,,,,
27.0,43.66748046875,536576,,,,,,,,,,,,,,,
27.0,42.40687561035156,537600,0.0003,13.069262504577637,2620,0.0,0.2,-0.03449731785804033,25.55176663696766,0.12451244,-3.380802562087774,0.52744140625,,,,,
27.0,44.17691421508789,538624,,,,,,,,,,,,,,,
27.0,43.255149841308594,539648,0.0003,12.507389068603516,2630,0.0,0.2,-0.01297235239035217,27.968088072538375,0.116589665,-3.3780160091817377,0.5130859375,,,,,
27.0,45.47254180908203,540672,,,,,,,,,,,,,,,
27.0,37.37961196899414,541696,0.0003,11.468343734741211,2640,0.0,0.2,-0.015245313994819298,29.051447564363478,0.103127085,-3.379412189871073,0.501123046875,,,,,
27.0,38.59564208984375,542720,,,,,,,,,,,,,,,
27.0,51.33778381347656,543744,0.0003,11.70076847076416,2650,-1.1920928955078125e-07,0.2,-0.033510613784892486,21.775022503733634,0.11850387,-3.3857691399753094,0.515625,,,,,
27.0,36.58452224731445,544768,,,,,,,,,,,,,,,
27.0,40.78980255126953,545792,0.0003,10.81823444366455,2660,1.1920928955078125e-07,0.2,-0.027882446213334335,20.98499673306942,0.108545035,-3.3916285052895545,0.5138671875,,,,,
27.0,44.15729904174805,546816,,,,,,,,,,,,,,,
27.0,48.104209899902344,547840,0.0003,10.586130142211914,2670,5.960464477539063e-08,0.2,-0.02085761916532647,26.652679535746575,0.12349875,-3.3825546272099016,0.545654296875,,,,,
27.0,49.06299591064453,548864,,,,,,,,,,,,,,,
27.0,47.93220520019531,549888,0.0003,7.581557273864746,2680,-1.1920928955078125e-07,0.2,-0.02795805169153027,16.210176342725752,0.13820189,-3.367706745862961,0.56640625,,,,,
27.0,47.079654693603516,550912,,,,,,,,,,,,,,,
27.0,33.72021484375,551936,0.0003,26.63001823425293,2690,-1.1920928955078125e-07,0.2,-0.002616779315576423,39.54949250221252,0.13665107,-3.35645657107234,0.560302734375,,,,,
27.0,37.46166229248047,552960,,,,,,,,,,,,,,,
,,552960,,,,,,,,,,,44.54755101999999,523,1055,270,27.0
27.0,42.32611846923828,553984,0.0003,11.079045295715332,2700,0.0,0.2,0.006183175148908049,20.817121931910513,0.14324561,-3.3546809442341328,0.54697265625,,,,,
27.0,44.14716339111328,555008,,,,,,,,,,,,,,,
27.0,52.022796630859375,556032,0.0003,10.309181213378906,2710,0.0,0.2,-0.038010565240983854,22.242815101146697,0.15555479,-3.361648690700531,0.54560546875,,,,,
27.0,41.75678253173828,557056,,,,,,,,,,,,,,,
27.0,43.183990478515625,558080,0.0003,10.540839195251465,2720,1.1920928955078125e-07,0.2,0.0011266553672612644,21.13402578830719,0.14922631,-3.3614164873957635,0.54228515625,,,,,
27.0,47.33694076538086,559104,,,,,,,,,,,,,,,
27.0,46.324241638183594,560128,0.0003,8.569700241088867,2730,0.0,0.2,-0.028781589186110068,17.409989529848097,0.16148868,-3.3520993679761886,0.52421875,,,,,
27.0,48.83543395996094,561152,,,,,,,,,,,,,,,
27.0,39.10703659057617,562176,0.0003,12.30184555053711,2740,5.960464477539063e-08,0.2,0.006365937844384462,22.715894675254823,0.14733124,-3.3782771989703178,0.5583984375,,,,,
27.0,21.1536865234375,563200,,,,,,,,,,,,,,,
27.0,57.49265670776367,564224,0.0003,12.749099731445312,2750,5.960464477539063e-08,0.2,-0.01994016081443988,23.045388334989546,0.16014795,-3.375542888045311,0.529736328125,,,,,
27.0,49.519527435302734,565248,,,,,,,,,,,,,,,
27.0,48.41386795043945,566272,0.0003,13.715100288391113,2760,0.0,0.2,-0.02728139891551109,21.351551538705827,0.15010835,-3.373804845660925,0.524267578125,,,,,
27.0,36.249839782714844,567296,,,,,,,,,,,,,,,
27.0,44.11149215698242,568320,0.0003,11.441815376281738,2770,0.0,0.2,-0.012390877958387137,24.50772482454777,0.14150934,-3.3759610526263715,0.536572265625,,,,,
27.0,43.880096435546875,569344,,,,,,,,,,,,,,,
27.0,48.246646881103516,570368,0.0003,8.42817497253418,2780,0.0,0.2,-0.004226765083149076,23.208856192231178,0.12167989,-3.383599063754082,0.5150390625,,,,,
27.0,49.658653259277344,571392,,,,,,,,,,,,,,,
27.0,44.57341766357422,572416,0.0003,9.030471801757812,2790,1.1920928955078125e-07,0.2,-0.026058201905107124,17.52022602260113,0.11629616,-3.3794594071805477,0.5076171875,,,,,
27.0,32.59234619140625,573440,,,,,,,,,,,,,,,
,,573440,,,,,,,,,,,48.49479788000001,523,1095,280,27.0
27.0,55.647369384765625,574464,0.0003,8.398832321166992,2800,5.960464477539063e-08,0.2,-0.01277639252366498,12.914490276575089,0.10126017,-3.370681756734848,0.49013671875,,,,,
27.0,49.22782897949219,575488,,,,,,,,,,,,,,,
27.0,47.03119659423828,576512,0.0003,11.243317604064941,2810,0.0,0.2,-0.04009570183552569,23.913819217681883,0.1150637,-3.3542698465287684,0.488818359375,,,,,
27.0,45.431156158447266,577536,,,,,,,,,,,,,,,
27.0,41.775535583496094,578560,0.0003,10.224291801452637,2820,1.1920928955078125e-07,0.2,-0.010902652311779093,17.866544139385223,0.09413566,-3.3506139524281027,0.48642578125,,,,,
27.0,43.743934631347656,579584,,,,,,,,,,,,,,,
27.0,54.35822296142578,580608,0.0003,12.574590682983398,2830,0.0,0.2,-0.00841808249024325,27.56583063006401,0.09391785,-3.3551766119897364,0.46982421875,,,,,
27.0,51.34492111206055,581632,,,,,,,,,,,,,,,
27.0,41.50326156616211,582656,0.0003,7.488945007324219,2840,0.0,0.2,-0.02127567540301243,21.519395953416826,0.10080029,-3.355565071105957,0.4955078125,,,,,
27.0,35.63413619995117,583680,,,,,,,,,,,,,,,
27.0,52.816951751708984,584704,0.0003,6.128162384033203,2850,0.0,0.2,-0.031585678734700195,17.766670021414757,0.08987389,-3.3555085718631745,0.4857421875,,,,,
27.0,40.008384704589844,585728,,,,,,,,,,,,,,,
27.0,36.87200164794922,586752,0.0003,11.865869522094727,2860,5.960464477539063e-08,0.2,-0.05058005663449876,23.52977846264839,0.117904544,-3.364908357709646,0.485302734375,,,,,
27.0,42.39868927001953,587776,,,,,,,,,,,,,,,
27.0,41.686710357666016,588800,0.0003,9.14714241027832,2870,0.0,0.2,-0.00776238773833029,18.170672622323035,0.12096259,-3.365954218059778,0.518603515625,,,,,
27.0,45.693939208984375,589824,,,,,,,,,,,,,,,
27.0,54.12750244140625,590848,0.0003,11.00882339477539,2880,5.960464477539063e-08,0.2,-0.01042455836868612,22.524021926522256,0.09821598,-3.3532159961760044,0.4857421875,,,,,
27.0,47.35276794433594,591872,,,,,,,,,,,,,,,
27.0,31.866287231445312,592896,0.0003,12.83314037322998,2890,0.0,0.2,-0.027625871167401783,22.92556031346321,0.11604018,-3.35524825155735,0.49384765625,,,,,
27.0,57.059322357177734,593920,,,,,,,,,,,,,,,
,,593920,,,,,,,,,,,51.869317329999994,523,1135,290,27.0
27.0,48.97386169433594,594944,0.0003,10.42854118347168,2900,0.0,0.2,-0.024253374124236872,25.0246954113245,0.12072724,-3.36171965226531,0.509228515625,,,,,
27.0,49.844459533691406,595968,,,,,,,,,,,,,,,
27.0,47.55664825439453,596992,0.0003,11.844584465026855,2910,0.0,0.2,-0.032574031213880514,23.75251084268093,0.14015134,-3.375964254885912,0.5271484375,,,,,
27.0,55.48896789550781,598016,,,,,,,,,,,,,,,
27.0,55.97441864013672,599040,0.0003,11.588261604309082,2920,0.0,0.2,0.015097178249561694,22.61679806113243,0.12941375,-3.384941553324461,0.486669921875,,,,,
27.0,59.269996643066406,600064,,,,,,,,,,,,,,,
27.0,47.87909698486328,601088,0.0003,13.689446449279785,2930,5.960464477539063e-08,0.2,-0.02181692549638683,24.37416253387928,0.14935303,-3.364575557410717,0.52705078125,,,,,
27.0,32.3603630065918,602112,,,,,,,,,,,,,,,
27.0,36.049530029296875,603136,0.0003,6.662534713745117,2940,-1.1920928955078125e-07,0.2,-0.013286067491571884,20.09837561547756,0.13462712,-3.361350046098232,0.51845703125,,,,,
27.0,25.177753448486328,604160,,,,,,,,,,,,,,,
27.0,57.06422424316406,605184,0.0003,8.387420654296875,2950,0.0,0.2,-0.03369854494812898,18.871411556005476,0.12854338,-3.3657098583877088,0.510791015625,,,,,
27.0,37.669044494628906,606208,,,,,,,,,,,,,,,
27.0,52.97457504272461,607232,0.0003,11.158661842346191,2960,5.960464477539063e-08,0.2,-0.024440260085975753,21.463843044638633,0.15657595,-3.3719621919095517,0.552734375,,,,,
27.0,55.967769622802734,608256,,,,,,,,,,,,,,,
27.0,47.678401947021484,609280,0.0003,14.88577938079834,2970,5.960464477539063e-08,0.2,-0.012111524998908862,26.427961096167564,0.12992448,-3.359680240601301,0.477978515625,,,,,
27.0,45.71520233154297,610304,,,,,,,,,,,,,,,
27.0,50.65767288208008,611328,0.0003,15.090516090393066,2980,5.960464477539063e-08,0.2,-0.013263358117546887,27.352489683032037,0.14085934,-3.3564791858196257,0.524609375,,,,,
27.0,47.12605285644531,612352,,,,,,,,,,,,,,,
27.0,45.6176872253418,613376,0.0003,17.861190795898438,2990,0.0,0.2,-0.013449602617765778,34.60681564807892,0.12119032,-3.3612334065139295,0.4865234375,,,,,
27.0,54.54792785644531,614400,,,,,,,,,,,,,,,
,,614400,,,,,,,,,,,46.22439386,522,1176,300,27.0
27.0,57.21435546875,615424,0.0003,8.360417366027832,3000,0.0,0.2,-0.0017510215751826764,18.649425613880158,0.143845,-3.3521023117005826,0.503955078125,,,,,
27.0,47.09764862060547,616448,,,,,,,,,,,,,,,
27.0,52.498695373535156,617472,0.0003,9.163949966430664,3010,0.0,0.2,-0.01896877898980165,18.087996345758437,0.12755021,-3.3752408534288407,0.510791015625,,,,,
27.0,47.1749267578125,618496,,,,,,,,,,,,,,,
27.0,43.50971221923828,619520,0.0003,6.857085227966309,3020,0.0,0.2,-0.03902641379245324,20.488116508722307,0.14967164,-3.37455153465271,0.51376953125,,,,,
27.0,46.532127380371094,620544,,,,,,,,,,,,,,,
27.0,46.02967834472656,621568,0.0003,13.637417793273926,3030,0.0,0.2,-0.012101284759410191,30.829631286859513,0.1318123,-3.351297214627266,0.492041015625,,,,,
27.0,39.069549560546875,622592,,,,,,,,,,,,,,,
27.0,27.070301055908203,623616,0.0003,14.49835205078125,3040,0.0,0.2,-0.023198364119161853,27.52536689043045,0.12730616,-3.369455569237471,0.504150390625,,,,,
27.0,32.80248260498047,624640,,,,,,,,,,,,,,,
27.0,25.572656631469727,625664,0.0003,9.793877601623535,3050,0.0,0.2,0.02287272015673807,23.19555556476116,0.1492362,-3.391230520606041,0.5298828125,,,,,
27.0,38.09336853027344,626688,,,,,,,,,,,,,,,
27.0,42.72789001464844,627712,0.0003,10.884247779846191,3060,-1.1920928955078125e-07,0.2,-0.0013946575156296604,21.38885954916477,0.12714416,-3.363955643028021,0.498828125,,,,,
27.0,55.56519317626953,628736,,,,,,,,,,,,,,,
27.0,45.360328674316406,629760,0.0003,12.220526695251465,3070,0.0,0.2,0.005491356711718254,21.975967147946356,0.13509053,-3.3563843540847302,0.5369140625,,,,,
27.0,41.30206298828125,630784,,,,,,,,,,,,,,,
27.0,47.22990417480469,631808,0.0003,14.042327880859375,3080,0.0,0.2,-0.02224465675535612,25.05843352377415,0.11609074,-3.3638450875878334,0.474365234375,,,,,
27.0,54.75642395019531,632832,,,,,,,,,,,,,,,
27.0,53.040653228759766,633856,0.0003,10.460254669189453,3090,0.0,0.2,-0.040397576536634006,23.03119862675667,0.13146415,-3.3574574068188667,0.520556640625,,,,,
27.0,42.523231506347656,634880,,,,,,,,,,,,,,,
,,634880,,,,,,,,,,,50.15075467999999,521,1216,310,27.0
27.0,37.81468963623047,635904,0.0003,9.702953338623047,3100,1.1920928955078125e-07,0.2,-0.01602886327164015,18.521423599123956,0.13258913,-3.378838586807251,0.519921875,,,,,
27.0,43.122283935546875,636928,,,,,,,,,,,,,,,
27.0,32.84701156616211,637952,0.0003,11.487971305847168,3110,0.0,0.2,0.0021282504909322596,23.66681769490242,0.13975394,-3.3678913258016108,0.54931640625,,,,,
27.0,45.45232391357422,638976,,,,,,,,,,,,,,,
27.0,51.003875732421875,640000,0.0003,7.725663661956787,3120,0.0,0.2,-0.017120738139783497,20.69401389658451,0.124963775,-3.3531684175133707,0.52890625,,,,,
27.0,54.636436462402344,641024,,,,,,,,,,,,,,,
27.0,54.52264404296875,642048,0.0003,9.982619285583496,3130,5.960464477539063e-08,0.2,-0.029471093192114495,22.89028907716274,0.13867638,-3.3455249674618246,0.5044921875,,,,,
27.0,43.30987548828125,643072,,,,,,,,,,,,,,,
27.0,32.523460388183594,644096,0.0003,11.046008110046387,3140,0.0,0.2,-0.03454397041059565,28.117545503377915,0.16661185,-3.3457505866885184,0.539404296875,,,,,
27.0,56.51349639892578,645120,,,,,,,,,,,,,,,
27.0,38.19439697265625,646144,0.0003,12.883481979370117,3150,0.0,0.2,-0.017996398838295135,20.89119670987129,0.1616762,-3.3402620986104012,0.528271484375,,,,,
27.0,53.04087829589844,647168,,,,,,,,,,,,,,,
27.0,40.77997970581055,648192,0.0003,7.972739219665527,3160,0.0,0.2,-0.022552132813143545,16.540460428595544,0.15018913,-3.333021029829979,0.548291015625,,,,,
27.0,32.29839324951172,649216,,,,,,,,,,,,,,,
27.0,45.61394500732422,650240,0.0003,9.983642578125,3170,0.0,0.2,-0.018879192002350463,21.481512340903283,0.15615052,-3.346237423270941,0.574951171875,,,,,
27.0,45.706382751464844,651264,,,,,,,,,,,,,,,
27.0,31.233112335205078,652288,0.0003,13.213488578796387,3180,0.0,0.2,-0.011666733009042219,24.708242079615594,0.16803925,-3.3484858348965645,0.52666015625,,,,,
27.0,36.53156280517578,653312,,,,,,,,,,,,,,,
27.0,38.595340728759766,654336,0.0003,7.663836479187012,3190,-1.1920928955078125e-07,0.2,-0.009820203298295383,19.16159693002701,0.16977474,-3.348855025321245,0.54130859375,,,,,
27.0,47.748199462890625,655360,,,,,,,,,,,,,,,
,,655360,,,,,,,,,,,47.79660647,521,1256,320,27.0
27.0,47.324275970458984,656384,0.0003,8.849306106567383,3200,0.0,0.2,-0.023455438626842805,19.870862874388695,0.16568854,-3.3428541153669356,0.571875,,,,,
27.0,34.630550384521484,657408,,,,,,,,,,,,,,,
27.0,49.47095489501953,658432,0.0003,9.512360572814941,3210,0.0,0.2,-0.017700688603508753,24.986609336733817,0.18615901,-3.3386177211999892,0.56650390625,,,,,
27.0,32.743141174316406,659456,,,,,,,,,,,,,,,
27.0,42.798126220703125,660480,0.0003,9.58364486694336,3220,0.0,0.2,0.00913583732326515,20.802812257409094,0.16594729,-3.34636614844203,0.5224609375,,,,,
27.0,48.50706100463867,661504,,,,,,,,,,,,,,,
27.0,42.04124450683594,662528,0.0003,11.847103118896484,3230,0.0,0.2,-0.006166296386800241,26.951876321434973,0.17667304,-3.3419092245399953,0.567724609375,,,,,
27.0,30.988027572631836,663552,,,,,,,,,,,,,,,
27.0,40.341800689697266,664576,0.0003,12.566144943237305,3240,0.0,0.2,-0.009297586849424989,25.70959414243698,0.1756925,-3.3327992744743824,0.5658203125,,,,,
27.0,54.07010269165039,665600,,,,,,,,,,,,,,,
27.0,39.46662139892578,666624,0.0003,10.549459457397461,3250,-1.1920928955078125e-07,0.2,-0.038431883814337195,18.112306958436967,0.18754013,-3.3441426932811735,0.608203125,,,,,
27.0,40.692474365234375,667648,,,,,,,,,,,,,,,
27.0,44.450439453125,668672,0.0003,12.67809772491455,3260,0.0,0.2,-0.0029642171299201435,24.914348548650743,0.15939942,-3.3429472245275975,0.55576171875,,,,,
27.0,38.135902404785156,669696,,,,,,,,,,,,,,,
27.0,47.6412353515625,670720,0.0003,8.390130043029785,3270,0.0,0.2,-0.022880702555994503,16.414504647254944,0.17047377,-3.353033522516489,0.566259765625,,,,,
27.0,52.81449890136719,671744,,,,,,,,,,,,,,,
27.0,56.55742645263672,672768,0.0003,12.963194847106934,3280,5.960464477539063e-08,0.2,-0.021235198497015516,23.193837186694147,0.15460071,-3.348272929340601,0.5078125,,,,,
27.0,52.32315444946289,673792,,,,,,,,,,,,,,,
27.0,39.48573684692383,674816,0.0003,11.4718599319458,3290,0.0,0.2,-0.023679364915005864,21.649668580293657,0.15273273,-3.3583558291196822,0.520703125,,,,,
27.0,55.7686767578125,675840,,,,,,,,,,,,,,,
,,675840,,,,,,,,,,,52.02514913,521,1296,330,27.0
27.0,49.50434875488281,676864,0.0003,10.820364952087402,3300,-1.1920928955078125e-07,0.2,-0.018195706453116144,28.12540785074234,0.19533557,-3.35423319414258,0.531640625,,,,,
27.0,53.57472229003906,677888,,,,,,,,,,,,,,,
27.0,39.11037063598633,678912,0.0003,12.266339302062988,3310,1.1920928955078125e-07,0.2,-0.020085490550263783,18.558032420277595,0.15951341,-3.3686461806297303,0.535498046875,,,,,
27.0,41.80865478515625,679936,,,,,,,,,,,,,,,
27.0,32.736328125,680960,0.0003,10.81659984588623,3320,0.0,0.2,-0.0006279369597905315,24.271253505349158,0.17687061,-3.372049057483673,0.5392578125,,,,,
27.0,29.76995086669922,681984,,,,,,,,,,,,,,,
27.0,29.810108184814453,683008,0.0003,10.685029983520508,3330,1.1920928955078125e-07,0.2,-0.018508432208909652,19.16083770096302,0.17152262,-3.3493987642228604,0.53642578125,,,,,
27.0,36.780418395996094,684032,,,,,,,,,,,,,,,
27.0,40.122737884521484,685056,0.0003,8.750758171081543,3340,5.960464477539063e-08,0.2,-0.03409555621474283,24.397245529294015,0.15432711,-3.3430069528520105,0.526025390625,,,,,
27.0,47.738807678222656,686080,,,,,,,,,,,,,,,
27.0,41.945640563964844,687104,0.0003,10.952619552612305,3350,-1.1920928955078125e-07,0.2,-0.027606843317335004,22.563878524303437,0.15109192,-3.356791041791439,0.53798828125,,,,,
27.0,36.579872131347656,688128,,,,,,,,,,,,,,,
27.0,51.00407028198242,689152,0.0003,13.467432022094727,3360,5.960464477539063e-08,0.2,-0.01678837935323827,25.53956989943981,0.15420534,-3.347258834540844,0.545947265625,,,,,
27.0,49.22603225708008,690176,,,,,,,,,,,,,,,
27.0,58.042057037353516,691200,0.0003,12.660857200622559,3370,0.0,0.2,-0.02962108138599433,19.11986179947853,0.16288775,-3.3552511908113956,0.555615234375,,,,,
27.0,49.859596252441406,692224,,,,,,,,,,,,,,,
27.0,44.420143127441406,693248,0.0003,14.222063064575195,3380,0.0,0.2,-0.030094500140694435,21.134175354242323,0.17657349,-3.358160501718521,0.54375,,,,,
27.0,52.159996032714844,694272,,,,,,,,,,,,,,,
27.0,57.90862274169922,695296,0.0003,15.94511890411377,3390,0.0,0.2,-0.006391324813012034,30.376634457707404,0.1650126,-3.3678561478853224,0.499755859375,,,,,
27.0,47.132041931152344,696320,,,,,,,,,,,,,,,
,,696320,,,,,,,,,,,49.06450032000001,521,1334,340,27.0
27.0,46.276851654052734,697344,0.0003,9.066683769226074,3400,0.0,0.2,-0.012635760182456579,22.18515202999115,0.1755526,-3.346755567193031,0.53818359375,,,,,
27.0,58.55128479003906,698368,,,,,,,,,,,,,,,
27.0,57.605316162109375,699392,0.0003,11.059992790222168,3410,0.0,0.2,-0.032308927411213516,22.545088797807693,0.19458055,-3.337853364646435,0.57109375,,,,,
