time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_range,train/learning_rate,train/n_updates,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean
450560,88.90078735351562,180.0,,,,,,,,,,,,,,,
450560,,,,,,,,,,,,,295,220,180.0,1523,86.97254837
451584,86.64799499511719,180.0,0.17158203125,-3.4468399047851563,-0.012002972974732984,7.141643047332764,0.0,19.678183779120445,0.015113257,0.2,0.0003,2200,,,,,
452608,89.9490966796875,180.0,,,,,,,,,,,,,,,
453632,88.55604553222656,180.0,0.157470703125,-3.431748850643635,-0.01120687197544612,12.761096954345703,0.0,21.744699838757516,0.014265044,0.2,0.0003,2210,,,,,
454656,85.19073486328125,180.0,,,,,,,,,,,,,,,
455680,88.4602279663086,180.0,0.10498046875,-3.432231883704662,-0.006498886855843012,16.9930419921875,0.0,20.22207814902067,0.012412579,0.2,0.0003,2220,,,,,
456704,90.47366333007812,180.0,,,,,,,,,,,,,,,
457728,85.00872802734375,180.0,0.143505859375,-3.43753307685256,-0.010256012037280016,8.14932632446289,0.0,19.398939691483974,0.013686934,0.2,0.0003,2230,,,,,
458752,83.05340576171875,180.0,,,,,,,,,,,,,,,
459776,88.07164001464844,180.0,0.17236328125,-3.4289084136486054,-0.013317406983696855,14.001642227172852,-1.1920928955078125e-07,17.758724159002305,0.01569636,0.2,0.0003,2240,,,,,
460800,86.6357421875,180.0,,,,,,,,,,,,,,,
461824,86.53665161132812,180.0,0.1833984375,-3.4393471017479897,-0.012028265465050935,8.37215805053711,1.1920928955078125e-07,19.437343844771384,0.015906995,0.2,0.0003,2250,,,,,
462848,81.91486358642578,180.0,,,,,,,,,,,,,,,
463872,88.29815673828125,180.0,0.1654296875,-3.3904410019516944,-0.01267278847808484,5.717034339904785,-1.1920928955078125e-07,20.327051895856858,0.017759625,0.2,0.0003,2260,,,,,
464896,86.29209899902344,180.0,,,,,,,,,,,,,,,
465920,87.51437377929688,180.0,0.17900390625,-3.4134677797555923,-0.012175189029949251,9.89194393157959,0.0,18.949965754151343,0.014859827,0.2,0.0003,2270,,,,,
466944,86.90630340576172,180.0,,,,,,,,,,,,,,,
467968,88.95783233642578,180.0,0.187255859375,-3.447789815068245,-0.014080206892685965,12.090344429016113,0.0,20.697641012072562,0.015315229,0.2,0.0003,2280,,,,,
468992,84.89087677001953,180.0,,,,,,,,,,,,,,,
470016,86.63302612304688,180.0,0.1318359375,-3.4478554010391234,-0.010702836661948822,7.062209129333496,0.0,19.68348737359047,0.013563931,0.2,0.0003,2290,,,,,
471040,88.86125183105469,180.0,,,,,,,,,,,,,,,
471040,,,,,,,,,,,,,294,230,180.0,1601,87.06934227000002
472064,89.89063262939453,180.0,0.192822265625,-3.450592718273401,-0.013549077772768214,7.991946220397949,1.7881393432617188e-07,19.461705747246743,0.016013088,0.2,0.0003,2300,,,,,
473088,85.57088470458984,180.0,,,,,,,,,,,,,,,
474112,88.8311767578125,180.0,0.13544921875,-3.4329527236521242,-0.010353958004088781,10.431291580200195,1.7881393432617188e-07,21.897602584958076,0.015276197,0.2,0.0003,2310,,,,,
475136,84.9172134399414,180.0,,,,,,,,,,,,,,,
476160,89.51271057128906,180.0,0.1826171875,-3.4424858413636685,-0.012942035535525065,8.753547668457031,0.0,20.484448343515396,0.015076025,0.2,0.0003,2320,,,,,
477184,88.56380462646484,180.0,,,,,,,,,,,,,,,
478208,87.52305603027344,180.0,0.15400390625,-3.428697692602873,-0.012669004754570778,9.76306438446045,0.0,17.803826919198038,0.015600504,0.2,0.0003,2330,,,,,
479232,89.0489501953125,180.0,,,,,,,,,,,,,,,
480256,86.78086853027344,180.0,0.11552734375,-3.4598776809871197,-0.008048627436801325,15.820124626159668,0.0,20.930025815963745,0.013644114,0.2,0.0003,2340,,,,,
481280,89.04195404052734,180.0,,,,,,,,,,,,,,,
482304,88.90769958496094,180.0,0.143896484375,-3.4594613678753374,-0.010361223825020716,6.2032084465026855,0.0,18.84003106802702,0.013346942,0.2,0.0003,2350,,,,,
483328,87.93942260742188,180.0,,,,,,,,,,,,,,,
484352,88.65418243408203,180.0,0.144091796875,-3.4306785836815834,-0.010271204271703027,8.660884857177734,0.0,20.84557035267353,0.013800881,0.2,0.0003,2360,,,,,
485376,88.45592498779297,180.0,,,,,,,,,,,,,,,
486400,86.76399230957031,180.0,0.07890625,-3.45076682344079,-0.0025855668922304177,14.594793319702148,0.0,21.41329468488693,0.010925837,0.2,0.0003,2370,,,,,
487424,87.93824768066406,180.0,,,,,,,,,,,,,,,
488448,89.21088409423828,180.0,0.11513671875,-3.440125999599695,-0.007374707103008404,8.30520248413086,-1.1920928955078125e-07,19.431273472309112,0.013050676,0.2,0.0003,2380,,,,,
489472,86.67662811279297,180.0,,,,,,,,,,,,,,,
490496,88.10539245605469,180.0,0.171533203125,-3.4464639082551,-0.013107797178963664,9.172432899475098,1.1920928955078125e-07,20.6218784481287,0.015075151,0.2,0.0003,2390,,,,,
491520,88.14109802246094,180.0,,,,,,,,,,,,,,,
491520,,,,,,,,,,,,,293,240,180.0,1674,88.99837074999998
492544,86.51773071289062,180.0,0.156982421875,-3.4499199010431765,-0.010520419756358024,6.306262016296387,0.0,19.58104803562164,0.014327684,0.2,0.0003,2400,,,,,
493568,83.77349853515625,180.0,,,,,,,,,,,,,,,
494592,89.44609069824219,180.0,0.144140625,-3.4469558663666247,-0.010058313091576565,4.747901439666748,1.1920928955078125e-07,20.50917999893427,0.016459513,0.2,0.0003,2410,,,,,
495616,86.82652282714844,180.0,,,,,,,,,,,,,,,
496640,84.77754211425781,180.0,0.21337890625,-3.4693462520837786,-0.01932101462443825,9.987533569335938,0.0,19.710163965821266,0.016238675,0.2,0.0003,2420,,,,,
497664,85.2197265625,180.0,,,,,,,,,,,,,,,
498688,87.82281494140625,180.0,0.122607421875,-3.4685643553733825,-0.008968256936350371,19.023468017578125,0.0,20.18539370596409,0.015913544,0.2,0.0003,2430,,,,,
499712,86.96420288085938,180.0,,,,,,,,,,,,,,,
500736,83.87525177001953,180.0,0.13642578125,-3.482321073114872,-0.011419515826855787,16.808652877807617,0.0,21.34316130876541,0.01425423,0.2,0.0003,2440,,,,,
501760,87.88351440429688,180.0,,,,,,,,,,,,,,,
502784,87.93678283691406,180.0,0.1806640625,-3.4411867700517176,-0.013964455590758007,7.47994327545166,0.0,20.185721081495284,0.015407272,0.2,0.0003,2450,,,,,
503808,87.38824462890625,180.0,,,,,,,,,,,,,,,
504832,84.887451171875,180.0,0.120263671875,-3.441222593188286,-0.008784870943054556,10.984314918518066,-1.1920928955078125e-07,19.468884950876237,0.013669355,0.2,0.0003,2460,,,,,
505856,83.41304016113281,180.0,,,,,,,,,,,,,,,
506880,85.10633850097656,180.0,0.146142578125,-3.503708602488041,-0.0126594755842234,10.333977699279785,-2.384185791015625e-07,20.767466136813162,0.015547205,0.2,0.0003,2470,,,,,
507904,83.50633239746094,180.0,,,,,,,,,,,,,,,
508928,82.3037109375,180.0,0.17646484375,-3.4851102262735365,-0.013248325296444818,10.207242012023926,0.0,21.590625315904617,0.016247524,0.2,0.0003,2480,,,,,
509952,82.90953826904297,180.0,,,,,,,,,,,,,,,
510976,85.14785766601562,180.0,0.1919921875,-3.5002433486282825,-0.014950092350773048,7.687778472900391,0.0,22.572857999801634,0.016695531,0.2,0.0003,2490,,,,,
512000,84.90383911132812,180.0,,,,,,,,,,,,,,,
512000,,,,,,,,,,,,,292,250,180.0,1752,86.69465919999999
513024,83.30320739746094,180.0,0.13271484375,-3.484773936122656,-0.01057338884274941,6.991063117980957,1.1920928955078125e-07,17.27378019243479,0.01422003,0.2,0.0003,2500,,,,,
514048,84.53157806396484,180.0,,,,,,,,,,,,,,,
515072,87.47227478027344,180.0,0.165869140625,-3.478949650377035,-0.01296672147582285,9.034294128417969,0.0,20.893507739901544,0.014841201,0.2,0.0003,2510,,,,,
516096,84.97293090820312,180.0,,,,,,,,,,,,,,,
517120,86.60456848144531,180.0,0.13037109375,-3.492777371406555,-0.00971966287252144,8.095922470092773,-1.1920928955078125e-07,21.892182299494742,0.013863402,0.2,0.0003,2520,,,,,
518144,87.89642333984375,180.0,,,,,,,,,,,,,,,
519168,85.59587097167969,180.0,0.18056640625,-3.460578651726246,-0.013469685346353798,9.243633270263672,-1.1920928955078125e-07,19.41088718175888,0.016119014,0.2,0.0003,2530,,,,,
520192,87.62892150878906,180.0,,,,,,,,,,,,,,,
521216,88.79656219482422,180.0,0.16220703125,-3.4528211884200575,-0.012471310631372034,5.563821792602539,0.0,20.417687484622,0.01374606,0.2,0.0003,2540,,,,,
522240,89.53694152832031,180.0,,,,,,,,,,,,,,,
523264,88.40245056152344,180.0,0.113037109375,-3.4389965809881686,-0.00874815672141267,19.86655616760254,-1.1920928955078125e-07,21.554296320676805,0.013829853,0.2,0.0003,2550,,,,,
524288,87.90232849121094,180.0,,,,,,,,,,,,,,,
525312,87.27633666992188,180.0,0.178955078125,-3.4365851394832134,-0.013131303490081337,9.36405086517334,0.0,19.974013990163805,0.0150105255,0.2,0.0003,2560,,,,,
526336,88.96793365478516,180.0,,,,,,,,,,,,,,,
527360,90.4022445678711,180.0,0.140771484375,-3.4430542178452015,-0.009308201276871842,10.39139461517334,0.0,19.12814354598522,0.015227595,0.2,0.0003,2570,,,,,
528384,86.61431121826172,180.0,,,,,,,,,,,,,,,
529408,87.77822875976562,180.0,0.18662109375,-3.4411306723952295,-0.013183888832281809,10.530187606811523,-2.384185791015625e-07,19.88304875791073,0.016519418,0.2,0.0003,2580,,,,,
530432,87.12248229980469,180.0,,,,,,,,,,,,,,,
531456,87.23168182373047,180.0,0.170361328125,-3.4650872386991978,-0.011695469562255312,10.030387878417969,0.0,20.681482592225073,0.016804658,0.2,0.0003,2590,,,,,
532480,86.75424194335938,180.0,,,,,,,,,,,,,,,
532480,,,,,,,,,,,,,290,260,180.0,1831,87.26388357999998
533504,83.30169677734375,180.0,0.10478515625,-3.452987336367369,-0.007587007993424777,5.3231987953186035,-1.1920928955078125e-07,21.802996677160262,0.011991502,0.2,0.0003,2600,,,,,
534528,89.30509948730469,180.0,,,,,,,,,,,,,,,
535552,87.06090545654297,180.0,0.118798828125,-3.4451950393617152,-0.00979202593298396,10.042664527893066,-1.1920928955078125e-07,19.250504836440086,0.013357022,0.2,0.0003,2610,,,,,
536576,87.63750457763672,180.0,,,,,,,,,,,,,,,
537600,86.1654052734375,180.0,0.1314453125,-3.470891907811165,-0.012027828412828966,14.423623085021973,-1.1920928955078125e-07,20.075593450665473,0.016164683,0.2,0.0003,2620,,,,,
538624,87.64137268066406,180.0,,,,,,,,,,,,,,,
539648,84.61329650878906,180.0,0.155810546875,-3.4493295304477214,-0.013515316127450206,7.207391262054443,-1.1920928955078125e-07,20.906913015246392,0.01552305,0.2,0.0003,2630,,,,,
540672,91.85948181152344,180.0,,,,,,,,,,,,,,,
541696,88.8734359741211,180.0,0.21884765625,-3.446040729433298,-0.016626440174877643,10.545109748840332,0.0,19.39515006095171,0.016648315,0.2,0.0003,2640,,,,,
542720,87.09563446044922,180.0,,,,,,,,,,,,,,,
543744,88.43817138671875,180.0,0.167236328125,-3.440914925187826,-0.01318255682272138,9.525089263916016,1.7881393432617188e-07,20.395268976688385,0.015105502,0.2,0.0003,2650,,,,,
544768,86.35307312011719,180.0,,,,,,,,,,,,,,,
545792,88.83393859863281,180.0,0.12646484375,-3.447132491320372,-0.009227424827986396,10.76426887512207,0.0,19.076608687639236,0.014295878,0.2,0.0003,2660,,,,,
546816,89.41448974609375,180.0,,,,,,,,,,,,,,,
547840,85.017822265625,180.0,0.138818359375,-3.452352424710989,-0.012209531267581042,10.496572494506836,0.0,19.951749217510223,0.015075352,0.2,0.0003,2670,,,,,
548864,85.47722625732422,180.0,,,,,,,,,,,,,,,
549888,86.6814956665039,180.0,0.136181640625,-3.443922808766365,-0.011419285836745985,9.15204906463623,0.0,20.611919113993643,0.0136980135,0.2,0.0003,2680,,,,,
550912,86.0464096069336,180.0,,,,,,,,,,,,,,,
551936,89.07246398925781,180.0,0.157861328125,-3.445185724645853,-0.013025502307573333,7.498141288757324,1.1920928955078125e-07,20.980585688352583,0.012746338,0.2,0.0003,2690,,,,,
552960,90.28730773925781,180.0,,,,,,,,,,,,,,,
552960,,,,,,,,,,,,,289,270,180.0,1909,87.3881212
553984,90.22576904296875,180.0,0.154052734375,-3.418365954607725,-0.011047903147118631,10.67857551574707,-1.1920928955078125e-07,19.863404884934425,0.0151186045,0.2,0.0003,2700,,,,,
555008,89.58132934570312,180.0,,,,,,,,,,,,,,,
556032,89.60401916503906,180.0,0.171484375,-3.4156967364251614,-0.014002475800225511,10.802536964416504,-1.1920928955078125e-07,19.32783716917038,0.014197608,0.2,0.0003,2710,,,,,
557056,87.22184753417969,180.0,,,,,,,,,,,,,,,
558080,91.69900512695312,180.0,0.1677734375,-3.423291788250208,-0.014074981027806643,12.769780158996582,0.0,21.038230593502522,0.015575168,0.2,0.0003,2720,,,,,
559104,87.8812255859375,180.0,,,,,,,,,,,,,,,
560128,90.68754577636719,180.0,0.130859375,-3.429967211931944,-0.011299521841283421,7.857352256774902,1.7881393432617188e-07,20.865404602885246,0.013607274,0.2,0.0003,2730,,,,,
561152,90.33432006835938,180.0,,,,,,,,,,,,,,,
562176,89.81385803222656,180.0,0.156494140625,-3.4255366295576097,-0.011170256706827785,9.480226516723633,0.0,19.499781167507173,0.016758349,0.2,0.0003,2740,,,,,
563200,91.208251953125,180.0,,,,,,,,,,,,,,,
564224,90.55201721191406,180.0,0.18544921875,-3.453964344412088,-0.013693301283637993,16.363313674926758,1.1920928955078125e-07,20.46033786982298,0.016075132,0.2,0.0003,2750,,,,,
565248,87.61801147460938,180.0,,,,,,,,,,,,,,,
566272,86.25896453857422,180.0,0.176708984375,-3.459656608104706,-0.013260970950068441,10.394116401672363,-1.1920928955078125e-07,19.75545529425144,0.016051993,0.2,0.0003,2760,,,,,
567296,88.35557556152344,180.0,,,,,,,,,,,,,,,
568320,86.05644989013672,180.0,0.130859375,-3.462111932039261,-0.009142358982353471,13.219231605529785,0.0,20.119470849633217,0.013318529,0.2,0.0003,2770,,,,,
569344,90.36857604980469,180.0,,,,,,,,,,,,,,,
570368,88.88763427734375,180.0,0.109375,-3.4585556246340277,-0.008152729240828193,7.705726623535156,0.0,18.620564511418344,0.012539478,0.2,0.0003,2780,,,,,
571392,86.10501098632812,180.0,,,,,,,,,,,,,,,
572416,83.6733169555664,180.0,0.1046875,-3.4522115021944044,-0.007918258462450468,7.901182651519775,0.0,19.670918500423433,0.011343059,0.2,0.0003,2790,,,,,
573440,83.38289642333984,180.0,,,,,,,,,,,,,,,
573440,,,,,,,,,,,,,288,280,180.0,1987,88.43684870999998
574464,84.9784927368164,180.0,0.144921875,-3.488687805086374,-0.011763060577504803,8.651744842529297,0.0,18.988699413836002,0.01569878,0.2,0.0003,2800,,,,,
575488,86.43795013427734,180.0,,,,,,,,,,,,,,,
576512,84.43466186523438,180.0,0.125732421875,-3.4886139392852784,-0.010867042424797546,12.819795608520508,5.960464477539063e-08,22.32081437110901,0.013889783,0.2,0.0003,2810,,,,,
577536,83.75765991210938,180.0,,,,,,,,,,,,,,,
578560,85.60702514648438,180.0,0.1201171875,-3.4612187042832376,-0.008364396006800234,8.664752006530762,0.0,21.229661443829535,0.01288034,0.2,0.0003,2820,,,,,
579584,86.86221313476562,180.0,,,,,,,,,,,,,,,
580608,87.81315612792969,180.0,0.069189453125,-3.4393426567316054,-0.005340072972467169,11.764132499694824,0.0,21.64695073515177,0.010702107,0.2,0.0003,2830,,,,,
581632,87.65240478515625,180.0,,,,,,,,,,,,,,,
582656,89.39801025390625,180.0,0.10771484375,-3.426310058683157,-0.00787289118161425,18.124929428100586,0.0,23.468487250804902,0.0129354,0.2,0.0003,2840,,,,,
583680,89.2857666015625,180.0,,,,,,,,,,,,,,,
584704,89.66688537597656,180.0,0.13603515625,-3.4260410875082017,-0.009334860859962647,7.914317607879639,1.1920928955078125e-07,19.717030431330205,0.012056453,0.2,0.0003,2850,,,,,
585728,86.88175964355469,180.0,,,,,,,,,,,,,,,
586752,87.02053833007812,180.0,0.143359375,-3.4378099136054514,-0.010628328297752888,4.199130535125732,0.0,19.655199199914932,0.01589253,0.2,0.0003,2860,,,,,
587776,88.50871276855469,180.0,,,,,,,,,,,,,,,
588800,89.94514465332031,180.0,0.151171875,-3.4404963731765745,-0.012716332083800807,10.833891868591309,0.0,21.628003606200217,0.015530507,0.2,0.0003,2870,,,,,
589824,86.46331787109375,180.0,,,,,,,,,,,,,,,
590848,88.9844970703125,180.0,0.166796875,-3.423733414709568,-0.013715965386654715,8.922260284423828,-1.1920928955078125e-07,19.47530292123556,0.015345389,0.2,0.0003,2880,,,,,
591872,87.37370300292969,180.0,,,,,,,,,,,,,,,
592896,87.03368377685547,180.0,0.15556640625,-3.441465239971876,-0.012881935542100108,9.699363708496094,0.0,20.06082242280245,0.015730433,0.2,0.0003,2890,,,,,
593920,87.45530700683594,180.0,,,,,,,,,,,,,,,
593920,,,,,,,,,,,,,287,290,180.0,2066,88.22643160999998
594944,85.94717407226562,180.0,0.113720703125,-3.4483500361442565,-0.009181422702386043,10.582856178283691,0.0,17.199240481853487,0.014439803,0.2,0.0003,2900,,,,,
595968,86.92176818847656,180.0,,,,,,,,,,,,,,,
596992,86.86493682861328,180.0,0.167236328125,-3.4551501207053663,-0.01462426096550189,6.811771869659424,0.0,18.498912163078785,0.016626999,0.2,0.0003,2910,,,,,
598016,89.99919128417969,180.0,,,,,,,,,,,,,,,
599040,87.35661315917969,180.0,0.150732421875,-3.4477236449718474,-0.0113918319271761,11.15208625793457,0.0,20.86927323192358,0.015123239,0.2,0.0003,2920,,,,,
600064,89.20443725585938,180.0,,,,,,,,,,,,,,,
601088,87.32696533203125,180.0,0.13837890625,-3.425422906130552,-0.009817346947966144,11.587051391601562,-1.1920928955078125e-07,20.18228556215763,0.014601847,0.2,0.0003,2930,,,,,
602112,87.13011169433594,180.0,,,,,,,,,,,,,,,
603136,87.0611572265625,180.0,0.135107421875,-3.4268248692154883,-0.011174190853489563,8.92004108428955,0.0,20.713933092355727,0.013344077,0.2,0.0003,2940,,,,,
604160,88.11829376220703,180.0,,,,,,,,,,,,,,,
605184,88.41690063476562,180.0,0.152001953125,-3.427771434187889,-0.010146620514569804,14.457104682922363,0.0,20.04322394132614,0.0148428,0.2,0.0003,2950,,,,,
606208,89.15558624267578,180.0,,,,,,,,,,,,,,,
607232,89.31007385253906,180.0,0.164599609375,-3.4090311236679556,-0.00885968019720167,10.065585136413574,-2.384185791015625e-07,20.388261246681214,0.015974889,0.2,0.0003,2960,,,,,
608256,91.6874771118164,180.0,,,,,,,,,,,,,,,
609280,89.69528198242188,180.0,0.140771484375,-3.4200879253447054,-0.00990194381083711,10.019911766052246,1.1920928955078125e-07,20.870446854829787,0.014799155,0.2,0.0003,2970,,,,,
610304,88.32152557373047,180.0,,,,,,,,,,,,,,,
611328,86.27527618408203,180.0,0.169921875,-3.435474889725447,-0.01273772232234478,11.299507141113281,0.0,20.24024688154459,0.015333014,0.2,0.0003,2980,,,,,
612352,90.23811340332031,180.0,,,,,,,,,,,,,,,
613376,87.32392120361328,180.0,0.116259765625,-3.450795006006956,-0.009254067337315064,8.706306457519531,0.0,20.35094508975744,0.0126178395,0.2,0.0003,2990,,,,,
614400,89.43170928955078,180.0,,,,,,,,,,,,,,,
614400,,,,,,,,,,,,,286,300,180.0,2143,88.83147530000001
615424,89.98202514648438,180.0,0.168896484375,-3.438997886329889,-0.014535630772297737,10.621052742004395,0.0,22.69854678809643,0.016634595,0.2,0.0003,3000,,,,,
616448,87.38343811035156,180.0,,,,,,,,,,,,,,,
617472,89.81182861328125,180.0,0.108056640625,-3.427039536088705,-0.008398544220835902,8.736917495727539,-1.1920928955078125e-07,17.944176432490348,0.012513206,0.2,0.0003,3010,,,,,
618496,89.51820373535156,180.0,,,,,,,,,,,,,,,
619520,90.64079284667969,180.0,0.145068359375,-3.441317366808653,-0.00962733932392439,11.240697860717773,-1.1920928955078125e-07,21.72575923204422,0.015352467,0.2,0.0003,3020,,,,,
620544,88.76167297363281,180.0,,,,,,,,,,,,,,,
621568,89.51531982421875,180.0,0.18408203125,-3.4323514699935913,-0.01527864975068951,11.11962604522705,0.0,19.697317937016486,0.015282813,0.2,0.0003,3030,,,,,
622592,90.42533111572266,180.0,,,,,,,,,,,,,,,
623616,90.9351806640625,180.0,0.111572265625,-3.4301748260855676,-0.008492502932494973,6.606046199798584,0.0,18.688973194360734,0.01637109,0.2,0.0003,3040,,,,,
624640,90.57843780517578,180.0,,,,,,,,,,,,,,,
625664,85.72034454345703,180.0,0.134228515625,-3.43382171690464,-0.009567180427256971,7.643850326538086,0.0,21.112910261750223,0.015829057,0.2,0.0003,3050,,,,,
626688,87.74063110351562,180.0,,,,,,,,,,,,,,,
627712,87.61717987060547,180.0,0.15068359375,-3.424412228167057,-0.012876417422376107,13.101590156555176,0.0,18.620959627628327,0.013680628,0.2,0.0003,3060,,,,,
628736,87.593505859375,180.0,,,,,,,,,,,,,,,
629760,88.60411834716797,180.0,0.163525390625,-3.423729395121336,-0.011679829850618263,9.18662166595459,1.1920928955078125e-07,19.30040911734104,0.017000373,0.2,0.0003,3070,,,,,
630784,88.36589050292969,180.0,,,,,,,,,,,,,,,
631808,90.61526489257812,180.0,0.136376953125,-3.4177479103207586,-0.010710749229474459,11.311654090881348,0.0,22.079645386338235,0.0124744065,0.2,0.0003,3080,,,,,
632832,89.85910034179688,180.0,,,,,,,,,,,,,,,
633856,88.72594451904297,180.0,0.1619140625,-3.4083453834056856,-0.011607237459975295,7.1490936279296875,0.0,20.9224058970809,0.015190696,0.2,0.0003,3090,,,,,
634880,91.00885009765625,180.0,,,,,,,,,,,,,,,
634880,,,,,,,,,,,,,285,310,180.0,2222,88.45032096000001
635904,90.74085235595703,180.0,0.15537109375,-3.404287915676832,-0.011767129294094047,6.491183280944824,0.0,22.489553168416023,0.015622589,0.2,0.0003,3100,,,,,
636928,90.44554138183594,180.0,,,,,,,,,,,,,,,
637952,89.5390625,180.0,0.1462890625,-3.39044421389699,-0.011046790999535006,9.103113174438477,1.1920928955078125e-07,18.943643623590468,0.014395753,0.2,0.0003,3110,,,,,
638976,91.35739135742188,180.0,,,,,,,,,,,,,,,
640000,91.10638427734375,180.0,0.15048828125,-3.4216782242059707,-0.01019696304720128,5.586540222167969,-1.1920928955078125e-07,18.018359610438345,0.015025783,0.2,0.0003,3120,,,,,
641024,86.74491882324219,180.0,,,,,,,,,,,,,,,
642048,86.35296630859375,180.0,0.155224609375,-3.466868967562914,-0.013703936980164144,7.758434295654297,1.7881393432617188e-07,22.452340856194496,0.016294505,0.2,0.0003,3130,,,,,
643072,88.71971893310547,180.0,,,,,,,,,,,,,,,
644096,87.46571350097656,180.0,0.117041015625,-3.4442101925611497,-0.009646558719396126,8.490498542785645,0.0,19.71859116703272,0.01228839,0.2,0.0003,3140,,,,,
645120,88.13002014160156,180.0,,,,,,,,,,,,,,,
646144,88.56021118164062,180.0,0.11962890625,-3.4353600151836874,-0.009063141464139335,6.1089558601379395,1.1920928955078125e-07,19.48174942135811,0.014047476,0.2,0.0003,3150,,,,,
647168,88.52963256835938,180.0,,,,,,,,,,,,,,,
648192,87.86270141601562,180.0,0.15107421875,-3.4191508039832117,-0.01017374779767124,6.9412031173706055,-1.1920928955078125e-07,20.589262990653516,0.015867414,0.2,0.0003,3160,,,,,
649216,86.47608947753906,180.0,,,,,,,,,,,,,,,
650240,89.68627166748047,180.0,0.11943359375,-3.4317907869815825,-0.009999269766558428,14.945527076721191,0.0,20.730084165930748,0.012986831,0.2,0.0003,3170,,,,,
651264,92.67059326171875,180.0,,,,,,,,,,,,,,,
652288,87.21891021728516,180.0,0.152685546875,-3.4228133887052534,-0.012391797643795143,7.529683589935303,0.0,19.130591318011284,0.01687438,0.2,0.0003,3180,,,,,
653312,89.04431915283203,180.0,,,,,,,,,,,,,,,
654336,88.66302490234375,180.0,0.1087890625,-3.4452968940138815,-0.00918464167334605,8.685433387756348,1.7881393432617188e-07,18.519326823949815,0.012365721,0.2,0.0003,3190,,,,,
655360,89.55181121826172,180.0,,,,,,,,,,,,,,,
655360,,,,,,,,,,,,,285,320,180.0,2293,88.56569141
656384,89.30274963378906,180.0,0.128955078125,-3.4295286402106284,-0.007710057958320249,9.355814933776855,0.0,19.202584671974183,0.014991358,0.2,0.0003,3200,,,,,
657408,90.12811279296875,180.0,,,,,,,,,,,,,,,
658432,87.90029907226562,180.0,0.121630859375,-3.4472255945205688,-0.010159540812310297,11.794455528259277,0.0,21.9875736117363,0.014423605,0.2,0.0003,3210,,,,,
659456,87.10493469238281,180.0,,,,,,,,,,,,,,,
660480,88.98617553710938,180.0,0.146484375,-3.4396273374557493,-0.010669639512343565,7.353641033172607,1.1920928955078125e-07,19.8543522298336,0.0146011235,0.2,0.0003,3220,,,,,
661504,87.53434753417969,180.0,,,,,,,,,,,,,,,
662528,89.95162963867188,180.0,0.09072265625,-3.4262911580502986,-0.006473779401858337,10.035918235778809,-1.1920928955078125e-07,20.12976138740778,0.011202034,0.2,0.0003,3230,,,,,
663552,89.37820434570312,180.0,,,,,,,,,,,,,,,
664576,88.05314636230469,180.0,0.094189453125,-3.417989282310009,-0.006966084954183316,13.779541969299316,0.0,20.501747077703477,0.014541179,0.2,0.0003,3240,,,,,
665600,87.7862319946289,180.0,,,,,,,,,,,,,,,
666624,89.46745300292969,180.0,0.19912109375,-3.423951441794634,-0.015305341868952382,12.519869804382324,0.0,18.056354317069054,0.015969576,0.2,0.0003,3250,,,,,
667648,91.3659896850586,180.0,,,,,,,,,,,,,,,
668672,85.82218933105469,180.0,0.123291015625,-3.4240977451205254,-0.009802643895091024,18.5292911529541,0.0,22.00823463499546,0.015695358,0.2,0.0003,3260,,,,,
669696,85.6941146850586,180.0,,,,,,,,,,,,,,,
670720,86.76457214355469,180.0,0.15771484375,-3.4356204845011233,-0.010717480728635565,12.343913078308105,0.0,18.899648612737657,0.015374933,0.2,0.0003,3270,,,,,
671744,86.67704772949219,180.0,,,,,,,,,,,,,,,
672768,86.89590454101562,180.0,0.123876953125,-3.433945133537054,-0.011191076850809622,10.510080337524414,0.0,19.33168203830719,0.014730525,0.2,0.0003,3280,,,,,
673792,87.11433410644531,180.0,,,,,,,,,,,,,,,
674816,89.71318054199219,180.0,0.145458984375,-3.4502529457211493,-0.01246019703685306,14.029913902282715,0.0,21.42515094578266,0.013994259,0.2,0.0003,3290,,,,,
675840,84.84884643554688,180.0,,,,,,,,,,,,,,,
675840,,,,,,,,,,,,,286,330,180.0,2362,88.80636777000001
676864,86.81766510009766,180.0,0.17841796875,-3.4515101172029974,-0.01386855632881634,11.736268997192383,0.0,18.90619361996651,0.01569631,0.2,0.0003,3300,,,,,
677888,88.71427917480469,180.0,,,,,,,,,,,,,,,
678912,87.40650939941406,180.0,0.1330078125,-3.46139420196414,-0.011233221121074166,7.909484386444092,1.1920928955078125e-07,19.646261408925056,0.013338268,0.2,0.0003,3310,,,,,
679936,88.67578125,180.0,,,,,,,,,,,,,,,
680960,85.17866516113281,180.0,0.0994140625,-3.4579757764935493,-0.007857058935042006,12.13847541809082,0.0,21.325484800338746,0.013933558,0.2,0.0003,3320,,,,,
681984,88.09835815429688,180.0,,,,,,,,,,,,,,,
683008,90.75768280029297,180.0,0.153515625,-3.459548991918564,-0.013032530213240533,15.006961822509766,-1.1920928955078125e-07,19.337449058890343,0.015208155,0.2,0.0003,3330,,,,,
