time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/clip_fraction,train/entropy_loss,train/learning_rate,train/value_loss,train/approx_kl,train/explained_variance,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,time/time_elapsed
235520,75.89714050292969,180.0,,,,,,,,,,,,,,,
236544,77.37864685058594,180.0,0.199560546875,-3.4649120047688484,0.0003,60.69667183756828,0.017836884,5.960464477539063e-08,30.3442325592041,-0.013480160960170906,1150,0.2,,,,,
237568,74.29689025878906,180.0,,,,,,,,,,,,,,,
238592,77.77603149414062,180.0,0.15849609375,-3.458368433266878,0.0003,52.86450929045677,0.012911978,0.0,29.786697387695312,-0.01132316574366996,1160,0.2,,,,,
239616,77.66082000732422,180.0,,,,,,,,,,,,,,,
240640,77.8374252319336,180.0,0.147802734375,-3.4000385873019696,0.0003,53.28250340819359,0.011993348,0.0,34.179203033447266,-0.009648336339159869,1170,0.2,,,,,
241664,78.17449951171875,180.0,,,,,,,,,,,,,,,
242688,75.73358917236328,180.0,0.185009765625,-3.4061992190778256,0.0003,44.93955380320549,0.01623073,-1.1920928955078125e-07,16.693368911743164,-0.014522391084756236,1180,0.2,,,,,
243712,74.99394226074219,180.0,,,,,,,,,,,,,,,
244736,77.44425964355469,180.0,0.192578125,-3.425959099084139,0.0003,47.79514800906181,0.016728565,5.960464477539063e-08,31.818763732910156,-0.015219133409846108,1190,0.2,,,,,
245760,73.08869934082031,180.0,,,,,,,,,,,,,,,
245760,,,,,,,,,,,,,180.0,164,120,76.47080027999999,1492
246784,78.34736633300781,180.0,0.19140625,-3.4544085822999477,0.0003,58.589523082971574,0.015295692,0.0,26.739349365234375,-0.014474092921591363,1200,0.2,,,,,
247808,77.06509399414062,180.0,,,,,,,,,,,,,,,
248832,79.24273681640625,180.0,0.196240234375,-3.4709154292941093,0.0003,57.904650521278384,0.015316572,0.0,12.315823554992676,-0.015669339534360914,1210,0.2,,,,,
249856,77.30839538574219,180.0,,,,,,,,,,,,,,,
250880,79.0565185546875,180.0,0.2083984375,-3.435916570574045,0.0003,55.20918612480163,0.015521241,0.0,27.123519897460938,-0.014175508635526057,1220,0.2,,,,,
251904,79.61571502685547,180.0,,,,,,,,,,,,,,,
252928,76.77417755126953,180.0,0.212451171875,-3.4353942148387433,0.0003,56.271075582504274,0.016853437,0.0,19.036684036254883,-0.013458448722667526,1230,0.2,,,,,
253952,79.06643676757812,180.0,,,,,,,,,,,,,,,
254976,78.84323120117188,180.0,0.21064453125,-3.4492178313434123,0.0003,48.70756956934929,0.015600158,-1.1920928955078125e-07,14.854077339172363,-0.015968969115056096,1240,0.2,,,,,
256000,79.61372375488281,180.0,,,,,,,,,,,,,,,
257024,82.57032012939453,180.0,0.13818359375,-3.419148859381676,0.0003,52.42219808101654,0.0127104465,0.0,11.413482666015625,-0.007497092016274109,1250,0.2,,,,,
258048,79.66316223144531,180.0,,,,,,,,,,,,,,,
259072,77.72749328613281,180.0,0.18935546875,-3.393509905040264,0.0003,54.67210093140602,0.014753221,0.0,20.449947357177734,-0.014030395579175093,1260,0.2,,,,,
260096,81.46029663085938,180.0,,,,,,,,,,,,,,,
261120,81.71578979492188,180.0,0.167431640625,-3.4041082158684732,0.0003,50.50576558113098,0.0144015495,-1.1920928955078125e-07,18.53705596923828,-0.01273066256690072,1270,0.2,,,,,
262144,79.0773696899414,180.0,,,,,,,,,,,,,,,
263168,84.17430114746094,180.0,0.1384765625,-3.4074085600674153,0.0003,55.64436902403831,0.012946303,0.0,33.09212112426758,-0.007505558767297771,1280,0.2,,,,,
264192,74.32598114013672,180.0,,,,,,,,,,,,,,,
265216,79.30732727050781,180.0,0.161669921875,-3.407282558828592,0.0003,53.51200041770935,0.0139661785,-1.1920928955078125e-07,25.275697708129883,-0.013064487402152736,1290,0.2,,,,,
266240,80.15476989746094,180.0,,,,,,,,,,,,,,,
266240,,,,,,,,,,,,,180.0,165,130,78.77527314999999,1611
267264,77.73987579345703,180.0,0.151953125,-3.422411474585533,0.0003,64.02898867726326,0.01388252,0.0,52.007904052734375,-0.009857511095469817,1300,0.2,,,,,
268288,76.73703002929688,180.0,,,,,,,,,,,,,,,
269312,79.59513854980469,180.0,0.183837890625,-3.4372717522084715,0.0003,54.38963035345078,0.014524758,5.960464477539063e-08,27.119905471801758,-0.012440172788046766,1310,0.2,,,,,
270336,78.74296569824219,180.0,,,,,,,,,,,,,,,
271360,77.72245025634766,180.0,0.20322265625,-3.430887494236231,0.0003,51.51396933197975,0.017071834,-1.1920928955078125e-07,27.573909759521484,-0.014008457986346912,1320,0.2,,,,,
272384,79.66331481933594,180.0,,,,,,,,,,,,,,,
273408,79.74581909179688,180.0,0.132568359375,-3.448923841863871,0.0003,56.62549323439598,0.015023472,0.0,23.046531677246094,-0.00873402987490408,1330,0.2,,,,,
274432,80.4303970336914,180.0,,,,,,,,,,,,,,,
275456,76.49363708496094,180.0,0.2009765625,-3.4592087656259536,0.0003,58.65473120808601,0.014676334,5.960464477539063e-08,32.576602935791016,-0.016779491907800547,1340,0.2,,,,,
276480,79.29391479492188,180.0,,,,,,,,,,,,,,,
277504,77.77598571777344,180.0,0.202587890625,-3.4763862021267413,0.0003,54.48342461585999,0.016420819,-1.1920928955078125e-07,26.797842025756836,-0.017602277085825336,1350,0.2,,,,,
278528,79.1797103881836,180.0,,,,,,,,,,,,,,,
279552,78.64482879638672,180.0,0.1830078125,-3.5213056467473507,0.0003,64.15407627820969,0.015362901,0.0,40.17191696166992,-0.01841241482034093,1360,0.2,,,,,
280576,79.39308166503906,180.0,,,,,,,,,,,,,,,
281600,78.56440734863281,180.0,0.13359375,-3.5197855442762376,0.0003,53.790188097953795,0.015090821,5.960464477539063e-08,35.11954879760742,-0.008821654744679108,1370,0.2,,,,,
282624,80.50930786132812,180.0,,,,,,,,,,,,,,,
283648,75.64051818847656,180.0,0.15810546875,-3.5160100258886815,0.0003,69.76400389075279,0.014407959,0.0,30.7925968170166,-0.012602951997541823,1380,0.2,,,,,
284672,76.51416778564453,180.0,,,,,,,,,,,,,,,
285696,81.123291015625,180.0,0.18896484375,-3.5190892577171327,0.0003,56.21186903119087,0.01421883,5.960464477539063e-08,22.00965690612793,-0.011977589293383061,1390,0.2,,,,,
286720,81.48301696777344,180.0,,,,,,,,,,,,,,,
286720,,,,,,,,,,,,,180.0,165,140,77.32671244000001,1731
287744,80.54673767089844,180.0,0.154931640625,-3.522781539708376,0.0003,60.80793874263763,0.013157114,-1.1920928955078125e-07,38.330326080322266,-0.01077439617656637,1400,0.2,,,,,
288768,76.27262878417969,180.0,,,,,,,,,,,,,,,
289792,79.17237091064453,180.0,0.168603515625,-3.522992643713951,0.0003,66.74066999554634,0.015550201,0.0,35.997344970703125,-0.0123457430745475,1410,0.2,,,,,
290816,82.67680358886719,180.0,,,,,,,,,,,,,,,
291840,77.63282012939453,180.0,0.152392578125,-3.514325645565987,0.0003,56.136585330963136,0.0132432785,0.0,18.223459243774414,-0.01066169008554425,1420,0.2,,,,,
292864,78.83207702636719,180.0,,,,,,,,,,,,,,,
293888,78.20672607421875,180.0,0.17822265625,-3.5167545162141325,0.0003,58.0744372844696,0.012923414,0.0,32.656768798828125,-0.012652104860899271,1430,0.2,,,,,
294912,77.71012115478516,180.0,,,,,,,,,,,,,,,
295936,77.46078491210938,180.0,0.17939453125,-3.512750893086195,0.0003,58.87314620018005,0.016233379,5.960464477539063e-08,34.2039909362793,-0.0161468984792009,1440,0.2,,,,,
296960,77.96173095703125,180.0,,,,,,,,,,,,,,,
297984,77.02323150634766,180.0,0.139990234375,-3.5004918716847895,0.0003,53.72884582877159,0.013740329,0.0,15.626814842224121,-0.010539143852656706,1450,0.2,,,,,
299008,81.24691772460938,180.0,,,,,,,,,,,,,,,
300032,78.04979705810547,180.0,0.178173828125,-3.5031114518642426,0.0003,61.82395325303078,0.015919622,0.0,34.24795913696289,-0.013396406760148239,1460,0.2,,,,,
301056,74.37645721435547,180.0,,,,,,,,,,,,,,,
302080,76.05154418945312,180.0,0.170703125,-3.523471391946077,0.0003,56.913076388835904,0.015000352,0.0,24.809049606323242,-0.011357817078533117,1470,0.2,,,,,
303104,73.90049743652344,180.0,,,,,,,,,,,,,,,
304128,75.65943908691406,180.0,0.225732421875,-3.5271336436271667,0.0003,52.439583802223204,0.018384254,-1.1920928955078125e-07,34.54728317260742,-0.01706447401520563,1480,0.2,,,,,
305152,76.73965454101562,180.0,,,,,,,,,,,,,,,
306176,76.13211059570312,180.0,0.183203125,-3.5140001684427262,0.0003,58.120854115486146,0.016378377,0.0,28.84088134765625,-0.012921002790972125,1490,0.2,,,,,
307200,77.6789321899414,180.0,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,180.0,166,150,78.07412064,1850
308224,77.2555160522461,180.0,0.155859375,-3.509585251659155,0.0003,57.00866242647171,0.015089028,1.1920928955078125e-07,28.789121627807617,-0.01181262729514856,1500,0.2,,,,,
309248,71.28856658935547,180.0,,,,,,,,,,,,,,,
310272,79.026123046875,180.0,0.151611328125,-3.4842926517128943,0.0003,59.622024953365326,0.014872941,0.0,25.91888427734375,-0.011177601368399338,1510,0.2,,,,,
311296,75.93505859375,180.0,,,,,,,,,,,,,,,
312320,77.10270690917969,180.0,0.155615234375,-3.467644588649273,0.0003,51.54662776589394,0.013408458,-1.1920928955078125e-07,43.18794631958008,-0.012444973341189325,1520,0.2,,,,,
313344,78.74473571777344,180.0,,,,,,,,,,,,,,,
314368,76.539306640625,180.0,0.20595703125,-3.4576130330562593,0.0003,57.25502225756645,0.015651125,0.0,37.307289123535156,-0.014368619822198525,1530,0.2,,,,,
315392,80.32393646240234,180.0,,,,,,,,,,,,,,,
316416,78.36601257324219,180.0,0.17587890625,-3.4219694778323175,0.0003,54.788536763191225,0.013831865,-1.1920928955078125e-07,34.63175582885742,-0.013536534992454108,1540,0.2,,,,,
317440,78.9292221069336,180.0,,,,,,,,,,,,,,,
318464,77.5852279663086,180.0,0.144677734375,-3.417418624460697,0.0003,58.546668177843095,0.012894332,-1.1920928955078125e-07,25.09388542175293,-0.009752462810138241,1550,0.2,,,,,
319488,75.23262786865234,180.0,,,,,,,,,,,,,,,
320512,77.96473693847656,180.0,0.144677734375,-3.4142468199133873,0.0003,55.077596199512485,0.013730308,-1.1920928955078125e-07,29.855573654174805,-0.010480139224091545,1560,0.2,,,,,
321536,73.10110473632812,180.0,,,,,,,,,,,,,,,
322560,73.3202896118164,180.0,0.170849609375,-3.361934006214142,0.0003,55.366301763057706,0.014736746,5.960464477539063e-08,24.865388870239258,-0.013502028762013651,1570,0.2,,,,,
323584,79.12879943847656,180.0,,,,,,,,,,,,,,,
324608,80.21124267578125,180.0,0.214501953125,-3.3685239352285863,0.0003,49.76769164800644,0.015362265,0.0,29.964231491088867,-0.015049366366292815,1580,0.2,,,,,
325632,79.00672149658203,180.0,,,,,,,,,,,,,,,
326656,79.40274047851562,180.0,0.169677734375,-3.3494608610868455,0.0003,52.584428346157075,0.013347669,0.0,25.932538986206055,-0.009840166640060488,1590,0.2,,,,,
327680,78.60594177246094,180.0,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,180.0,166,160,79.23740842000001,1969
328704,79.51760864257812,180.0,0.138525390625,-3.3506056696176527,0.0003,47.22593795061111,0.01216599,0.0,26.860136032104492,-0.00998321054430562,1600,0.2,,,,,
329728,78.4766845703125,180.0,,,,,,,,,,,,,,,
330752,82.17201232910156,180.0,0.208203125,-3.3786171793937685,0.0003,53.66104011535644,0.015547589,0.0,12.186173439025879,-0.014878435306309256,1610,0.2,,,,,
331776,80.47074127197266,180.0,,,,,,,,,,,,,,,
332800,79.64552307128906,180.0,0.154248046875,-3.402797768265009,0.0003,52.787576496601105,0.015929075,0.0,37.88409423828125,-0.009531967977818568,1620,0.2,,,,,
333824,77.91053009033203,180.0,,,,,,,,,,,,,,,
334848,81.37998962402344,180.0,0.171044921875,-3.3899946294724943,0.0003,50.442373764514926,0.014871793,0.0,21.86589813232422,-0.011326327065762597,1630,0.2,,,,,
335872,82.85527038574219,180.0,,,,,,,,,,,,,,,
336896,79.48772430419922,180.0,0.179052734375,-3.389879435300827,0.0003,51.95501018166542,0.015355684,0.0,23.197805404663086,-0.01309161874523852,1640,0.2,,,,,
337920,79.40986633300781,180.0,,,,,,,,,,,,,,,
338944,78.3154296875,180.0,0.2103515625,-3.4002140894532205,0.0003,51.86945613622665,0.013248555,0.0,35.35114288330078,-0.01600050399574684,1650,0.2,,,,,
339968,77.57220458984375,180.0,,,,,,,,,,,,,,,
340992,78.7274398803711,180.0,0.192236328125,-3.386027180403471,0.0003,41.36943495869637,0.016269615,-1.1920928955078125e-07,17.08640480041504,-0.010975364985642954,1660,0.2,,,,,
342016,82.10171508789062,180.0,,,,,,,,,,,,,,,
343040,80.37088012695312,180.0,0.181884765625,-3.3866235487163068,0.0003,52.874843540787694,0.014846794,-1.1920928955078125e-07,14.866565704345703,-0.012195151032938157,1670,0.2,,,,,
344064,79.8619155883789,180.0,,,,,,,,,,,,,,,
345088,82.04721069335938,180.0,0.160888671875,-3.400441963225603,0.0003,57.349285489320756,0.016512062,0.0,25.180784225463867,-0.011713564617821248,1680,0.2,,,,,
346112,81.77694702148438,180.0,,,,,,,,,,,,,,,
347136,82.80532836914062,180.0,0.163623046875,-3.406592310965061,0.0003,61.88410917520523,0.016321085,-1.1920928955078125e-07,23.07353401184082,-0.010238135812687687,1690,0.2,,,,,
348160,79.4474868774414,180.0,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,180.0,166,170,80.73621689,2089
349184,79.21841430664062,180.0,0.151904296875,-3.411613662540913,0.0003,57.39797500371933,0.015427772,0.0,42.250244140625,-0.009655068405845669,1700,0.2,,,,,
350208,78.32270050048828,180.0,,,,,,,,,,,,,,,
351232,80.60684967041016,180.0,0.189208984375,-3.4147838108241557,0.0003,52.869040256738664,0.012576932,0.0,10.381105422973633,-0.012282349287124817,1710,0.2,,,,,
352256,82.7770767211914,180.0,,,,,,,,,,,,,,,
353280,83.3647689819336,180.0,0.159423828125,-3.39953975006938,0.0003,56.90230618715286,0.013449946,0.0,26.23634910583496,-0.011284687602892519,1720,0.2,,,,,
354304,83.83041381835938,180.0,,,,,,,,,,,,,,,
355328,82.66576385498047,180.0,0.157958984375,-3.3917104549705983,0.0003,54.944134789705274,0.014178168,1.1920928955078125e-07,29.549556732177734,-0.011005380615824834,1730,0.2,,,,,
356352,82.05777740478516,180.0,,,,,,,,,,,,,,,
357376,84.33816528320312,180.0,0.141015625,-3.386930783092976,0.0003,50.42415611147881,0.0145501355,0.0,29.50837516784668,-0.009468179439136293,1740,0.2,,,,,
358400,87.65185546875,180.0,,,,,,,,,,,,,,,
359424,79.68266296386719,180.0,0.16240234375,-3.4114121332764626,0.0003,57.582091987133026,0.014939517,0.0,33.1782112121582,-0.01179997700965032,1750,0.2,,,,,
360448,80.50648498535156,180.0,,,,,,,,,,,,,,,
361472,79.39561462402344,180.0,0.203125,-3.386609983444214,0.0003,58.733026671409604,0.014657764,-1.1920928955078125e-07,27.875415802001953,-0.014187485069851392,1760,0.2,,,,,
362496,80.25324249267578,180.0,,,,,,,,,,,,,,,
363520,82.6561279296875,180.0,0.161181640625,-3.4062315963208674,0.0003,52.65472521781921,0.013473568,0.0,12.193944931030273,-0.012272564633167348,1770,0.2,,,,,
364544,81.42962646484375,180.0,,,,,,,,,,,,,,,
365568,80.61210632324219,180.0,0.1724609375,-3.396196251362562,0.0003,54.77339681982994,0.016885052,0.0,24.172590255737305,-0.009650083900487516,1780,0.2,,,,,
366592,84.84236145019531,180.0,,,,,,,,,,,,,,,
367616,80.61976623535156,180.0,0.173974609375,-3.382426293939352,0.0003,50.73831032514572,0.014053765,0.0,27.411226272583008,-0.012909482621762437,1790,0.2,,,,,
368640,81.76422119140625,180.0,,,,,,,,,,,,,,,
368640,,,,,,,,,,,,,180.0,166,180,81.41973979000001,2208
369664,81.29241180419922,180.0,0.2005859375,-3.394390495866537,0.0003,49.01534663438797,0.015996784,0.0,26.412818908691406,-0.013371866494708229,1800,0.2,,,,,
370688,81.48951721191406,180.0,,,,,,,,,,,,,,,
371712,77.83921813964844,180.0,0.189013671875,-3.4267777279019356,0.0003,55.20072563290596,0.016072337,0.0,21.949495315551758,-0.013680876990838442,1810,0.2,,,,,
372736,77.86712646484375,180.0,,,,,,,,,,,,,,,
373760,79.91883850097656,180.0,0.203271484375,-3.419285283237696,0.0003,54.36878072619438,0.019350156,0.0,21.30773162841797,-0.015400084851717111,1820,0.2,,,,,
374784,80.82796478271484,180.0,,,,,,,,,,,,,,,
375808,84.19929504394531,180.0,0.120849609375,-3.4242147363722326,0.0003,59.09740241765976,0.01438746,0.0,44.725685119628906,-0.009512996865669265,1830,0.2,,,,,
376832,78.52474975585938,180.0,,,,,,,,,,,,,,,
377856,78.14710998535156,180.0,0.144287109375,-3.368974839150906,0.0003,56.908409881591794,0.014912881,0.0,31.459035873413086,-0.010999798373086378,1840,0.2,,,,,
378880,82.02178955078125,180.0,,,,,,,,,,,,,,,
379904,79.42701721191406,180.0,0.157958984375,-3.3853245988488196,0.0003,54.1745459318161,0.014098971,0.0,41.94625473022461,-0.011291272776725236,1850,0.2,,,,,
380928,81.28727722167969,180.0,,,,,,,,,,,,,,,
381952,81.50973510742188,180.0,0.14482421875,-3.3775068216025828,0.0003,57.94644623398781,0.014767835,0.0,22.495798110961914,-0.01081962139578536,1860,0.2,,,,,
382976,80.36587524414062,180.0,,,,,,,,,,,,,,,
384000,80.11430358886719,180.0,0.16435546875,-3.3975990302860737,0.0003,53.100693279504775,0.01399257,0.0,30.306434631347656,-0.01169257051369641,1870,0.2,,,,,
385024,80.56002807617188,180.0,,,,,,,,,,,,,,,
386048,82.49186706542969,180.0,0.136767578125,-3.4028724312782286,0.0003,52.52853987812996,0.013168424,-1.1920928955078125e-07,31.676362991333008,-0.010180137494171505,1880,0.2,,,,,
387072,78.74026489257812,180.0,,,,,,,,,,,,,,,
388096,80.44068908691406,180.0,0.162744140625,-3.3784728802740576,0.0003,57.85143932700157,0.013225077,5.960464477539063e-08,37.124935150146484,-0.012419412832241506,1890,0.2,,,,,
389120,80.94808959960938,180.0,,,,,,,,,,,,,,,
389120,,,,,,,,,,,,,180.0,167,190,79.80516423,2328
390144,79.86801147460938,180.0,0.212890625,-3.3578189685940742,0.0003,43.63529534339905,0.017164566,5.960464477539063e-08,25.2526798248291,-0.015441761077090633,1900,0.2,,,,,
391168,82.19769287109375,180.0,,,,,,,,,,,,,,,
392192,82.84648895263672,180.0,0.19873046875,-3.3919047378003597,0.0003,53.989013344049454,0.018596208,-1.1920928955078125e-07,27.104591369628906,-0.015913199067290405,1910,0.2,,,,,
393216,81.71214294433594,180.0,,,,,,,,,,,,,,,
394240,79.292236328125,180.0,0.149267578125,-3.377039961516857,0.0003,55.394529432058334,0.01465143,0.0,21.163110733032227,-0.01189491055556573,1920,0.2,,,,,
395264,82.98707580566406,180.0,,,,,,,,,,,,,,,
396288,80.24827575683594,180.0,0.1654296875,-3.3714865528047087,0.0003,57.213187855482104,0.012837536,5.960464477539063e-08,22.871183395385742,-0.01323379964887863,1930,0.2,,,,,
397312,81.65213775634766,180.0,,,,,,,,,,,,,,,
398336,83.70340728759766,180.0,0.1658203125,-3.354734238982201,0.0003,51.729806911945346,0.016634487,0.0,29.91381072998047,-0.013380187432630919,1940,0.2,,,,,
399360,84.68069458007812,180.0,,,,,,,,,,,,,,,
400384,81.83213806152344,180.0,0.131005859375,-3.3579030476510523,0.0003,50.53782722949982,0.012349088,0.0,33.62758255004883,-0.008485442376695573,1950,0.2,,,,,
401408,82.49476623535156,180.0,,,,,,,,,,,,,,,
