eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/n_updates,train/value_loss,train/loss,train/entropy_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/clip_range,train/approx_kl,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,time/fps,time/iterations
21.0,314368,39.642093658447266,,,,,,,,,,,,,,,
21.0,314880,37.790889739990234,,,,,,,,,,,,,,,
21.0,315392,37.344085693359375,,,,,,,,,,,,,,,
21.0,315904,36.64500045776367,1530,26877.45053100586,12302.19140625,-3.3079042322933674,-0.03525571761419997,0.0,0.27490234375,0.2,0.026397564,0.0003,,,,,
21.0,316416,40.0335693359375,,,,,,,,,,,,,,,
21.0,316928,38.91270446777344,,,,,,,,,,,,,,,
21.0,317440,37.41617965698242,,,,,,,,,,,,,,,
21.0,317952,38.766319274902344,1540,26098.693658447264,13380.6279296875,-3.309244256466627,-0.03277191347442567,0.0,0.25654296875,0.2,0.023302916,0.0003,,,,,
21.0,318464,41.11337661743164,,,,,,,,,,,,,,,
21.0,318976,33.66842269897461,,,,,,,,,,,,,,,
21.0,319488,40.38914108276367,,,,,,,,,,,,,,,
21.0,320000,41.87635040283203,1550,27697.231207275392,13443.375,-3.307046164572239,-0.03482108539174078,0.0,0.249169921875,0.2,0.0274988,0.0003,,,,,
21.0,320512,41.01360321044922,,,,,,,,,,,,,,,
21.0,321024,42.5396728515625,,,,,,,,,,,,,,,
21.0,321536,39.07964324951172,,,,,,,,,,,,,,,
21.0,322048,43.664451599121094,1560,24562.161212158204,11116.5595703125,-3.2987318843603135,-0.031384538486599924,0.0,0.2591796875,0.2,0.029235074,0.0003,,,,,
21.0,322560,40.039344787597656,,,,,,,,,,,,,,,
21.0,323072,39.75889205932617,,,,,,,,,,,,,,,
21.0,323584,41.164649963378906,,,,,,,,,,,,,,,
21.0,324096,35.360530853271484,1570,26849.33775024414,12928.056640625,-3.284305739402771,-0.02499907269520918,5.960464477539063e-08,0.258642578125,0.2,0.025577718,0.0003,,,,,
21.0,324608,42.1366081237793,,,,,,,,,,,,,,,
21.0,325120,37.79511260986328,,,,,,,,,,,,,,,
21.0,325632,37.192378997802734,,,,,,,,,,,,,,,
21.0,326144,42.88151168823242,1580,25790.666381835938,10928.642578125,-3.276409760862589,-0.03384797564067412,0.0,0.22021484375,0.2,0.023629248,0.0003,,,,,
21.0,326656,41.665958404541016,,,,,,,,,,,,,,,
21.0,327168,39.14936065673828,,,,,,,,,,,,,,,
21.0,327680,37.826080322265625,,,,,,,,,,,,,,,
21.0,328192,37.531517028808594,1590,25722.85346069336,13464.7099609375,-3.2697572305798532,-0.02945832501136465,0.0,0.249853515625,0.2,0.025423449,0.0003,,,,,
21.0,328704,38.54191589355469,,,,,,,,,,,,,,,
21.0,329216,38.87250518798828,,,,,,,,,,,,,,,
21.0,329728,39.83821105957031,,,,,,,,,,,,,,,
21.0,330240,42.61729431152344,1600,25400.782275390626,12292.62890625,-3.2628645464777946,-0.028394615030265413,0.0,0.260546875,0.2,0.0272379,0.0003,,,,,
21.0,330752,41.53208541870117,,,,,,,,,,,,,,,
21.0,331264,44.082862854003906,,,,,,,,,,,,,,,
21.0,331776,37.65862274169922,,,,,,,,,,,,,,,
,331776,,,,,,,,,,,,21.0,540.33255028,532,461,120
21.0,332288,44.29787063598633,1610,27621.984588623047,13730.841796875,-3.2740702256560326,-0.03182439424708718,-1.1920928955078125e-07,0.251513671875,0.2,0.02532202,0.0003,,,,,
21.0,332800,43.99224090576172,,,,,,,,,,,,,,,
21.0,333312,39.3107795715332,,,,,,,,,,,,,,,
21.0,333824,42.08631896972656,,,,,,,,,,,,,,,
21.0,334336,38.080406188964844,1620,26644.01319580078,12080.4228515625,-3.2763449735939503,-0.028509945599944332,5.960464477539063e-08,0.186669921875,0.2,0.019320583,0.0003,,,,,
21.0,334848,44.17279052734375,,,,,,,,,,,,,,,
21.0,335360,38.929603576660156,,,,,,,,,,,,,,,
21.0,335872,38.9445915222168,,,,,,,,,,,,,,,
21.0,336384,37.511085510253906,1630,26809.656298828126,13185.6220703125,-3.2718087561428546,-0.03278128907259088,5.960464477539063e-08,0.263427734375,0.2,0.026530249,0.0003,,,,,
21.0,336896,38.920204162597656,,,,,,,,,,,,,,,
21.0,337408,43.60969543457031,,,,,,,,,,,,,,,
21.0,337920,40.06995391845703,,,,,,,,,,,,,,,
21.0,338432,37.19126510620117,1640,25745.833721923827,11922.28515625,-3.2580209709703922,-0.024422543619584756,-1.1920928955078125e-07,0.28720703125,0.2,0.027196545,0.0003,,,,,
21.0,338944,40.29618453979492,,,,,,,,,,,,,,,
21.0,339456,42.90355682373047,,,,,,,,,,,,,,,
21.0,339968,39.14970779418945,,,,,,,,,,,,,,,
21.0,340480,43.5111083984375,1650,26045.535418701173,12035.6513671875,-3.2489105597138406,-0.029942711240437347,5.960464477539063e-08,0.232861328125,0.2,0.020475574,0.0003,,,,,
21.0,340992,39.55548095703125,,,,,,,,,,,,,,,
21.0,341504,38.511993408203125,,,,,,,,,,,,,,,
21.0,342016,42.243370056152344,,,,,,,,,,,,,,,
21.0,342528,41.73015594482422,1660,24107.459606933593,11083.015625,-3.237714298069477,-0.02575581206183415,0.0,0.22255859375,0.2,0.019199938,0.0003,,,,,
21.0,343040,40.78386688232422,,,,,,,,,,,,,,,
21.0,343552,41.62244415283203,,,,,,,,,,,,,,,
21.0,344064,42.127037048339844,,,,,,,,,,,,,,,
21.0,344576,37.086490631103516,1670,25065.340731811524,13088.3857421875,-3.2287206679582594,-0.026912449876544998,0.0,0.2474609375,0.2,0.020945976,0.0003,,,,,
21.0,345088,39.26768112182617,,,,,,,,,,,,,,,
21.0,345600,40.436187744140625,,,,,,,,,,,,,,,
21.0,346112,39.9776611328125,,,,,,,,,,,,,,,
21.0,346624,38.94609069824219,1680,25361.263745117187,10896.060546875,-3.224058646708727,-0.032448174915043634,5.960464477539063e-08,0.22578125,0.2,0.021706354,0.0003,,,,,
21.0,347136,42.66749572753906,,,,,,,,,,,,,,,
21.0,347648,39.1722526550293,,,,,,,,,,,,,,,
21.0,348160,37.29581832885742,,,,,,,,,,,,,,,
21.0,348672,40.589195251464844,1690,25645.474041748046,12771.40625,-3.226644280552864,-0.025592426653020084,1.1920928955078125e-07,0.244775390625,0.2,0.023770867,0.0003,,,,,
21.0,349184,40.81612014770508,,,,,,,,,,,,,,,
21.0,349696,37.708560943603516,,,,,,,,,,,,,,,
21.0,350208,41.283695220947266,,,,,,,,,,,,,,,
21.0,350720,41.06786346435547,1700,25192.261737060548,12329.7666015625,-3.223260120302439,-0.024579792591976003,0.0,0.243603515625,0.2,0.024108857,0.0003,,,,,
21.0,351232,37.216609954833984,,,,,,,,,,,,,,,
21.0,351744,39.41631317138672,,,,,,,,,,,,,,,
21.0,352256,37.87297058105469,,,,,,,,,,,,,,,
,352256,,,,,,,,,,,,21.0,532.43265525,575,462,130
21.0,352768,38.2239990234375,1710,24461.109283447266,11565.6240234375,-3.2207319132983683,-0.026841655469615942,0.0,0.20498046875,0.2,0.020787595,0.0003,,,,,
21.0,353280,38.20798873901367,,,,,,,,,,,,,,,
21.0,353792,42.4276237487793,,,,,,,,,,,,,,,
21.0,354304,40.81221008300781,,,,,,,,,,,,,,,
21.0,354816,42.70269775390625,1720,24786.238214111327,12349.1220703125,-3.2148774839937686,-0.03210540102445521,0.0,0.24794921875,0.2,0.023529584,0.0003,,,,,
21.0,355328,38.65215301513672,,,,,,,,,,,,,,,
21.0,355840,41.85083770751953,,,,,,,,,,,,,,,
21.0,356352,42.242820739746094,,,,,,,,,,,,,,,
21.0,356864,41.3896484375,1730,24933.8080078125,11850.587890625,-3.2174757845699786,-0.026745360388304107,0.0,0.2455078125,0.2,0.023989972,0.0003,,,,,
21.0,357376,41.20917510986328,,,,,,,,,,,,,,,
21.0,357888,42.3071403503418,,,,,,,,,,,,,,,
21.0,358400,37.90715789794922,,,,,,,,,,,,,,,
21.0,358912,42.839508056640625,1740,24897.086328125,12450.837890625,-3.220136871188879,-0.026097157073672862,-1.1920928955078125e-07,0.24033203125,0.2,0.028067831,0.0003,,,,,
21.0,359424,34.106807708740234,,,,,,,,,,,,,,,
21.0,359936,42.99840545654297,,,,,,,,,,,,,,,
21.0,360448,40.65277862548828,,,,,,,,,,,,,,,
21.0,360960,42.390174865722656,1750,24890.219177246094,11362.1220703125,-3.2131301529705523,-0.0267778509267373,5.960464477539063e-08,0.281494140625,0.2,0.027986739,0.0003,,,,,
21.0,361472,44.45054626464844,,,,,,,,,,,,,,,
21.0,361984,41.975284576416016,,,,,,,,,,,,,,,
21.0,362496,40.13208770751953,,,,,,,,,,,,,,,
21.0,363008,41.36751174926758,1760,23606.042712402344,12243.1552734375,-3.2017999932169916,-0.03043139267829247,0.0,0.26728515625,0.2,0.02605635,0.0003,,,,,
21.0,363520,39.72426223754883,,,,,,,,,,,,,,,
21.0,364032,43.802879333496094,,,,,,,,,,,,,,,
21.0,364544,41.05254364013672,,,,,,,,,,,,,,,
21.0,365056,42.295841217041016,1770,24481.600512695313,13034.96484375,-3.190494927018881,-0.02272682009206619,0.0,0.217822265625,0.2,0.022603575,0.0003,,,,,
21.0,365568,39.74114227294922,,,,,,,,,,,,,,,
21.0,366080,44.1285400390625,,,,,,,,,,,,,,,
21.0,366592,41.176292419433594,,,,,,,,,,,,,,,
21.0,367104,42.93830490112305,1780,24892.076391601564,11338.46484375,-3.1847526095807552,-0.020323901847586968,-1.1920928955078125e-07,0.2509765625,0.2,0.027751189,0.0003,,,,,
21.0,367616,42.63443374633789,,,,,,,,,,,,,,,
21.0,368128,40.001731872558594,,,,,,,,,,,,,,,
21.0,368640,39.46135711669922,,,,,,,,,,,,,,,
21.0,369152,42.11767578125,1790,22804.620391845703,11795.9306640625,-3.1803682170808316,-0.02862396390264621,0.0,0.249462890625,0.2,0.023035232,0.0003,,,,,
21.0,369664,39.09062957763672,,,,,,,,,,,,,,,
21.0,370176,39.024879455566406,,,,,,,,,,,,,,,
21.0,370688,42.12760543823242,,,,,,,,,,,,,,,
21.0,371200,42.65457534790039,1800,22455.75844421387,9994.6279296875,-3.1681654907763006,-0.024032927667576587,0.0,0.234619140625,0.2,0.025031406,0.0003,,,,,
21.0,371712,40.80278015136719,,,,,,,,,,,,,,,
21.0,372224,40.544742584228516,,,,,,,,,,,,,,,
21.0,372736,41.29025650024414,,,,,,,,,,,,,,,
,372736,,,,,,,,,,,,21.0,521.00006963,618,463,140
21.0,373248,40.27842330932617,1810,21167.97900390625,11219.046875,-3.1667014047503472,-0.02581019421631936,0.0,0.22822265625,0.2,0.024230752,0.0003,,,,,
21.0,373760,39.335975646972656,,,,,,,,,,,,,,,
21.0,374272,40.235260009765625,,,,,,,,,,,,,,,
21.0,374784,38.65729522705078,,,,,,,,,,,,,,,
21.0,375296,35.71405792236328,1820,23719.602960205077,11892.9326171875,-3.168405378609896,-0.01713767533947248,-1.1920928955078125e-07,0.2275390625,0.2,0.023202188,0.0003,,,,,
21.0,375808,42.637359619140625,,,,,,,,,,,,,,,
21.0,376320,38.579566955566406,,,,,,,,,,,,,,,
21.0,376832,44.32139587402344,,,,,,,,,,,,,,,
21.0,377344,40.356117248535156,1830,23160.24268798828,11240.5703125,-3.166418797522783,-0.02865675028588157,0.0,0.210546875,0.2,0.022574708,0.0003,,,,,
21.0,377856,43.487030029296875,,,,,,,,,,,,,,,
21.0,378368,41.577980041503906,,,,,,,,,,,,,,,
21.0,378880,41.08641052246094,,,,,,,,,,,,,,,
21.0,379392,38.85651397705078,1840,24481.166107177734,11787.1845703125,-3.1630528874695303,-0.024130686178978067,0.0,0.232080078125,0.2,0.024510771,0.0003,,,,,
21.0,379904,42.84197235107422,,,,,,,,,,,,,,,
21.0,380416,42.483787536621094,,,,,,,,,,,,,,,
21.0,380928,41.643890380859375,,,,,,,,,,,,,,,
21.0,381440,41.98329544067383,1850,22508.37678833008,11142.28515625,-3.1597179248929024,-0.026359743031207472,0.0,0.1955078125,0.2,0.01841167,0.0003,,,,,
21.0,381952,39.39423370361328,,,,,,,,,,,,,,,
21.0,382464,39.51799392700195,,,,,,,,,,,,,,,
21.0,382976,39.58405685424805,,,,,,,,,,,,,,,
21.0,383488,38.798309326171875,1860,22669.27342529297,11729.875,-3.1563250474631785,-0.020801583836146165,-1.1920928955078125e-07,0.18154296875,0.2,0.01811831,0.0003,,,,,
21.0,384000,40.741966247558594,,,,,,,,,,,,,,,
21.0,384512,45.685325622558594,,,,,,,,,,,,,,,
21.0,385024,42.367393493652344,,,,,,,,,,,,,,,
21.0,385536,38.868709564208984,1870,20774.723962402342,8212.9208984375,-3.155853221565485,-0.026779845537384973,0.0,0.2033203125,0.2,0.020639542,0.0003,,,,,
21.0,386048,36.36524200439453,,,,,,,,,,,,,,,
21.0,386560,40.918190002441406,,,,,,,,,,,,,,,
21.0,387072,43.180641174316406,,,,,,,,,,,,,,,
21.0,387584,41.312660217285156,1880,21995.35729370117,10041.5029296875,-3.1607573732733725,-0.018574825466203038,0.0,0.224169921875,0.2,0.021101635,0.0003,,,,,
21.0,388096,44.47772216796875,,,,,,,,,,,,,,,
21.0,388608,36.76596450805664,,,,,,,,,,,,,,,
21.0,389120,39.954612731933594,,,,,,,,,,,,,,,
21.0,389632,42.92618179321289,1890,22779.283532714842,10317.876953125,-3.160437971353531,-0.01878120229812339,5.960464477539063e-08,0.22353515625,0.2,0.024750236,0.0003,,,,,
21.0,390144,39.24480438232422,,,,,,,,,,,,,,,
21.0,390656,38.39988327026367,,,,,,,,,,,,,,,
21.0,391168,41.598663330078125,,,,,,,,,,,,,,,
21.0,391680,38.50385284423828,1900,23436.306390380858,10545.73828125,-3.157456711679697,-0.015713867400336312,5.960464477539063e-08,0.2689453125,0.2,0.030264221,0.0003,,,,,
21.0,392192,39.93366241455078,,,,,,,,,,,,,,,
21.0,392704,43.05959701538086,,,,,,,,,,,,,,,
21.0,393216,41.93532943725586,,,,,,,,,,,,,,,
,393216,,,,,,,,,,,,21.0,535.0027124600001,663,462,150
21.0,393728,40.08784103393555,1910,22223.605548095704,12440.845703125,-3.1510582491755486,-0.016954695772437845,0.0,0.2099609375,0.2,0.020651937,0.0003,,,,,
21.0,394240,38.97678756713867,,,,,,,,,,,,,,,
21.0,394752,43.011314392089844,,,,,,,,,,,,,,,
21.0,395264,41.501922607421875,,,,,,,,,,,,,,,
21.0,395776,39.86749267578125,1920,20943.6956237793,10609.9892578125,-3.1558386333286763,-0.017079465607821476,0.0,0.2453125,0.2,0.02666807,0.0003,,,,,
21.0,396288,40.48563003540039,,,,,,,,,,,,,,,
21.0,396800,41.52654266357422,,,,,,,,,,,,,,,
21.0,397312,40.976139068603516,,,,,,,,,,,,,,,
21.0,397824,39.56144332885742,1930,23325.567864990233,10246.2744140625,-3.161844953894615,-0.023317044103168882,0.0,0.271826171875,0.2,0.026543673,0.0003,,,,,
21.0,398336,37.77496337890625,,,,,,,,,,,,,,,
21.0,398848,37.288631439208984,,,,,,,,,,,,,,,
21.0,399360,39.72098922729492,,,,,,,,,,,,,,,
21.0,399872,41.74053192138672,1940,23222.114514160156,12841.5732421875,-3.1536120109260084,-0.020090552150213624,0.0,0.270751953125,0.2,0.025112242,0.0003,,,,,
21.0,400384,42.43657302856445,,,,,,,,,,,,,,,
21.0,400896,44.06623458862305,,,,,,,,,,,,,,,
21.0,401408,40.76986312866211,,,,,,,,,,,,,,,
21.0,401920,42.25361251831055,1950,21531.52943725586,9769.7646484375,-3.141303616762161,-0.01862295874452684,-1.1920928955078125e-07,0.238037109375,0.2,0.024283502,0.0003,,,,,
21.0,402432,35.75612258911133,,,,,,,,,,,,,,,
21.0,402944,40.70917510986328,,,,,,,,,,,,,,,
21.0,403456,37.74977493286133,,,,,,,,,,,,,,,
21.0,403968,41.1770133972168,1960,21088.395220947266,10349.6669921875,-3.140878027677536,-0.02262993964031921,-1.1920928955078125e-07,0.3125,0.2,0.03098194,0.0003,,,,,
21.0,404480,41.533607482910156,,,,,,,,,,,,,,,
21.0,404992,38.19312286376953,,,,,,,,,,,,,,,
21.0,405504,42.401344299316406,,,,,,,,,,,,,,,
21.0,406016,40.444114685058594,1970,23745.987731933594,11365.345703125,-3.1337721697986125,-0.019292450982902665,0.0,0.30615234375,0.2,0.032587495,0.0003,,,,,
21.0,406528,44.20672607421875,,,,,,,,,,,,,,,
21.0,407040,41.619197845458984,,,,,,,,,,,,,,,
21.0,407552,43.71449661254883,,,,,,,,,,,,,,,
21.0,408064,45.380882263183594,1980,21921.0885559082,12407.9228515625,-3.130705726146698,-0.021037809693370945,0.0,0.29228515625,0.2,0.029487712,0.0003,,,,,
21.0,408576,38.044105529785156,,,,,,,,,,,,,,,
21.0,409088,39.417354583740234,,,,,,,,,,,,,,,
21.0,409600,47.25261306762695,,,,,,,,,,,,,,,
21.0,410112,39.13469696044922,1990,21299.56169128418,9172.4296875,-3.129303876310587,-0.021575632299936844,0.0,0.272509765625,0.2,0.02860801,0.0003,,,,,
21.0,410624,34.328739166259766,,,,,,,,,,,,,,,
21.0,411136,35.95771408081055,,,,,,,,,,,,,,,
21.0,411648,39.71199417114258,,,,,,,,,,,,,,,
21.0,412160,37.16367721557617,2000,23005.506494140624,10486.775390625,-3.1312609456479548,-0.019279438990633935,0.0,0.284814453125,0.2,0.031120244,0.0003,,,,,
21.0,412672,42.99951934814453,,,,,,,,,,,,,,,
21.0,413184,43.783294677734375,,,,,,,,,,,,,,,
21.0,413696,39.45259094238281,,,,,,,,,,,,,,,
,413696,,,,,,,,,,,,21.0,547.31066754,707,462,160
21.0,414208,44.3803825378418,2010,22381.274114990236,9347.2216796875,-3.142998779565096,-0.017432737728813662,0.0,0.271533203125,0.2,0.028405445,0.0003,,,,,
21.0,414720,37.996185302734375,,,,,,,,,,,,,,,
21.0,415232,41.706138610839844,,,,,,,,,,,,,,,
21.0,415744,42.16923141479492,,,,,,,,,,,,,,,
21.0,416256,45.432228088378906,2020,22703.325665283202,10705.7001953125,-3.137609077244997,-0.019644813277409412,0.0,0.270751953125,0.2,0.03249885,0.0003,,,,,
21.0,416768,39.088069915771484,,,,,,,,,,,,,,,
21.0,417280,39.48896408081055,,,,,,,,,,,,,,,
21.0,417792,40.487266540527344,,,,,,,,,,,,,,,
21.0,418304,40.86130905151367,2030,22146.070275878905,9198.2412109375,-3.1274862103164196,-0.018702535799820907,0.0,0.236083984375,0.2,0.022608485,0.0003,,,,,
21.0,418816,39.584632873535156,,,,,,,,,,,,,,,
21.0,419328,38.160457611083984,,,,,,,,,,,,,,,
21.0,419840,42.023460388183594,,,,,,,,,,,,,,,
21.0,420352,40.432640075683594,2040,20609.25505981445,9634.830078125,-3.12025905251503,-0.018085570254334014,0.0,0.252587890625,0.2,0.027619202,0.0003,,,,,
21.0,420864,41.02045440673828,,,,,,,,,,,,,,,
21.0,421376,40.42837905883789,,,,,,,,,,,,,,,
21.0,421888,42.489566802978516,,,,,,,,,,,,,,,
21.0,422400,40.04787063598633,2050,22476.166589355467,11838.919921875,-3.1139159061014654,-0.017250223529117648,0.0,0.2650390625,0.2,0.027410932,0.0003,,,,,
21.0,422912,39.47899627685547,,,,,,,,,,,,,,,
21.0,423424,40.10160446166992,,,,,,,,,,,,,,,
21.0,423936,41.90156173706055,,,,,,,,,,,,,,,
21.0,424448,42.05579376220703,2060,21191.392526245116,10777.5654296875,-3.113916655629873,-0.016439228132367135,0.0,0.2837890625,0.2,0.03006143,0.0003,,,,,
21.0,424960,43.70378112792969,,,,,,,,,,,,,,,
21.0,425472,37.37017822265625,,,,,,,,,,,,,,,
21.0,425984,42.07495880126953,,,,,,,,,,,,,,,
21.0,426496,41.29718017578125,2070,20936.26223449707,9007.1826171875,-3.110540269315243,-0.011089322187763173,0.0,0.2685546875,0.2,0.03104312,0.0003,,,,,
21.0,427008,40.29338455200195,,,,,,,,,,,,,,,
21.0,427520,39.92296600341797,,,,,,,,,,,,,,,
21.0,428032,42.07447052001953,,,,,,,,,,,,,,,
21.0,428544,41.586708068847656,2080,19701.2472076416,10048.056640625,-3.110482773929834,-0.018307746732898523,0.0,0.27392578125,0.2,0.02568553,0.0003,,,,,
21.0,429056,38.89255142211914,,,,,,,,,,,,,,,
21.0,429568,38.74372100830078,,,,,,,,,,,,,,,
21.0,430080,34.54963684082031,,,,,,,,,,,,,,,
21.0,430592,42.60161590576172,2090,19711.989324951173,10722.7255859375,-3.11372991502285,-0.014806455372308847,-1.1920928955078125e-07,0.284521484375,0.2,0.02797861,0.0003,,,,,
21.0,431104,41.666316986083984,,,,,,,,,,,,,,,
21.0,431616,40.255821228027344,,,,,,,,,,,,,,,
21.0,432128,36.33475875854492,,,,,,,,,,,,,,,
21.0,432640,38.538814544677734,2100,20123.044787597657,10551.349609375,-3.1074960976839066,-0.023145425945403985,1.1920928955078125e-07,0.2591796875,0.2,0.030978225,0.0003,,,,,
21.0,433152,39.584381103515625,,,,,,,,,,,,,,,
21.0,433664,42.66134262084961,,,,,,,,,,,,,,,
21.0,434176,40.662818908691406,,,,,,,,,,,,,,,
,434176,,,,,,,,,,,,21.0,537.8196312,750,463,170
21.0,434688,38.703590393066406,2110,19730.713146972656,9764.310546875,-3.1005687825381756,-0.022423273260938004,1.1920928955078125e-07,0.24736328125,0.2,0.024151392,0.0003,,,,,
21.0,435200,41.51282501220703,,,,,,,,,,,,,,,
21.0,435712,36.54187774658203,,,,,,,,,,,,,,,
21.0,436224,41.849884033203125,,,,,,,,,,,,,,,
21.0,436736,42.13718795776367,2120,20778.47316894531,10783.2392578125,-3.0943987853825092,-0.022961269767256452,1.1920928955078125e-07,0.240234375,0.2,0.025547653,0.0003,,,,,
21.0,437248,45.60354995727539,,,,,,,,,,,,,,,
21.0,437760,39.97893524169922,,,,,,,,,,,,,,,
21.0,438272,39.38270950317383,,,,,,,,,,,,,,,
21.0,438784,40.725746154785156,2130,19583.670782470705,10746.1240234375,-3.101655027270317,-0.008812302170554176,0.0,0.26728515625,0.2,0.028784426,0.0003,,,,,
21.0,439296,38.281375885009766,,,,,,,,,,,,,,,
21.0,439808,39.59330368041992,,,,,,,,,,,,,,,
21.0,440320,36.092044830322266,,,,,,,,,,,,,,,
21.0,440832,41.43499755859375,2140,20150.67020263672,9368.173828125,-3.098018219321966,-0.019767315668286756,0.0,0.25537109375,0.2,0.02683522,0.0003,,,,,
21.0,441344,39.55828857421875,,,,,,,,,,,,,,,
21.0,441856,36.131866455078125,,,,,,,,,,,,,,,
21.0,442368,41.582584381103516,,,,,,,,,,,,,,,
21.0,442880,41.31867599487305,2150,19544.30764465332,9872.8515625,-3.0973166957497598,-0.016014197068579962,0.0,0.228857421875,0.2,0.023489427,0.0003,,,,,
21.0,443392,42.95409393310547,,,,,,,,,,,,,,,
21.0,443904,43.48081588745117,,,,,,,,,,,,,,,
21.0,444416,46.524940490722656,,,,,,,,,,,,,,,
21.0,444928,39.27685546875,2160,19328.64711608887,8785.1796875,-3.0924014896154404,-0.026015921576617983,0.0,0.261181640625,0.2,0.03052093,0.0003,,,,,
21.0,445440,37.54114532470703,,,,,,,,,,,,,,,
21.0,445952,40.560848236083984,,,,,,,,,,,,,,,
21.0,446464,44.355003356933594,,,,,,,,,,,,,,,
21.0,446976,42.6566276550293,2170,19494.447998046875,9562.94921875,-3.092955534905195,-0.016092630261846354,0.0,0.2615234375,0.2,0.027779646,0.0003,,,,,
21.0,447488,44.20733642578125,,,,,,,,,,,,,,,
21.0,448000,42.44487380981445,,,,,,,,,,,,,,,
21.0,448512,42.73392868041992,,,,,,,,,,,,,,,
21.0,449024,41.610107421875,2180,20151.70340576172,9183.724609375,-3.091299505531788,-0.01816178402514197,0.0,0.262353515625,0.2,0.025656046,0.0003,,,,,
21.0,449536,41.153831481933594,,,,,,,,,,,,,,,
21.0,450048,41.63355255126953,,,,,,,,,,,,,,,
21.0,450560,41.15308380126953,,,,,,,,,,,,,,,
21.0,451072,43.40657424926758,2190,20551.22621459961,9479.6162109375,-3.083124569803476,-0.011713395637343638,1.1920928955078125e-07,0.2486328125,0.2,0.026363073,0.0003,,,,,
21.0,451584,43.898345947265625,,,,,,,,,,,,,,,
21.0,452096,45.3104133605957,,,,,,,,,,,,,,,
21.0,452608,42.57470703125,,,,,,,,,,,,,,,
21.0,453120,41.57929611206055,2200,19935.820574951173,9993.8486328125,-3.086642488092184,-0.019837854892830364,0.0,0.295361328125,0.2,0.027981883,0.0003,,,,,
21.0,453632,41.531044006347656,,,,,,,,,,,,,,,
21.0,454144,40.454750061035156,,,,,,,,,,,,,,,
21.0,454656,37.89426803588867,,,,,,,,,,,,,,,
,454656,,,,,,,,,,,,21.0,552.64892018,794,464,180
21.0,455168,41.85003662109375,2210,20242.136135864257,10679.2568359375,-3.0879476085305213,-0.012279266024415847,-1.1920928955078125e-07,0.25732421875,0.2,0.028857999,0.0003,,,,,
21.0,455680,40.571651458740234,,,,,,,,,,,,,,,
21.0,456192,38.39002227783203,,,,,,,,,,,,,,,
21.0,456704,36.97758483886719,,,,,,,,,,,,,,,
21.0,457216,38.730228424072266,2220,19283.423822021483,9210.9951171875,-3.0863153226673603,-0.020054254340357146,0.0,0.28974609375,0.2,0.030734336,0.0003,,,,,
21.0,457728,46.347999572753906,,,,,,,,,,,,,,,
21.0,458240,40.98186111450195,,,,,,,,,,,,,,,
21.0,458752,40.72966766357422,,,,,,,,,,,,,,,
21.0,459264,45.00516891479492,2230,19043.511657714844,9272.7861328125,-3.0873197190463544,-0.012591575484839268,0.0,0.253271484375,0.2,0.025520544,0.0003,,,,,
21.0,459776,44.04267120361328,,,,,,,,,,,,,,,
21.0,460288,39.290313720703125,,,,,,,,,,,,,,,
21.0,460800,38.16606903076172,,,,,,,,,,,,,,,
21.0,461312,43.86841583251953,2240,18825.254272460938,9887.4443359375,-3.0874305963516235,-0.015735824857256376,0.0,0.227001953125,0.2,0.027656566,0.0003,,,,,
21.0,461824,42.961036682128906,,,,,,,,,,,,,,,
21.0,462336,38.97515106201172,,,,,,,,,,,,,,,
21.0,462848,41.417823791503906,,,,,,,,,,,,,,,
21.0,463360,45.030574798583984,2250,18405.651080322266,9381.4931640625,-3.0926890656352044,-0.013841400999081089,0.0,0.27119140625,0.2,0.02557869,0.0003,,,,,
21.0,463872,38.569175720214844,,,,,,,,,,,,,,,
21.0,464384,40.53241729736328,,,,,,,,,,,,,,,
21.0,464896,40.07926559448242,,,,,,,,,,,,,,,
21.0,465408,40.1811408996582,2260,18489.72770385742,7876.9052734375,-3.0913645714521407,-0.009405938016425353,0.0,0.275927734375,0.2,0.03171491,0.0003,,,,,
21.0,465920,41.70220947265625,,,,,,,,,,,,,,,
21.0,466432,42.883270263671875,,,,,,,,,,,,,,,
21.0,466944,35.281410217285156,,,,,,,,,,,,,,,
21.0,467456,39.2435188293457,2270,17601.653842163087,7886.9404296875,-3.0817123360931875,-0.018829819427628534,-1.1920928955078125e-07,0.2763671875,0.2,0.028081868,0.0003,,,,,
21.0,467968,46.59177017211914,,,,,,,,,,,,,,,
21.0,468480,39.25967788696289,,,,,,,,,,,,,,,
21.0,468992,39.348907470703125,,,,,,,,,,,,,,,
21.0,469504,41.15308380126953,2280,17719.942144775392,9715.4296875,-3.07309565320611,0.0005479952349560335,-1.1920928955078125e-07,0.27333984375,0.2,0.03231849,0.0003,,,,,
21.0,470016,43.07237243652344,,,,,,,,,,,,,,,
21.0,470528,41.13259506225586,,,,,,,,,,,,,,,
21.0,471040,35.614070892333984,,,,,,,,,,,,,,,
21.0,471552,38.888946533203125,2290,17633.62919921875,7970.60546875,-3.0689345218241213,-0.011596226239635143,1.1920928955078125e-07,0.26865234375,0.2,0.03176956,0.0003,,,,,
21.0,472064,42.998985290527344,,,,,,,,,,,,,,,
