eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean
21.0,27.845863342285156,323584,,,,,,,,,,,,,,,
21.0,34.28025436401367,324608,0.0003,7.905013561248779,1580,0.0,0.2,-0.03868942945846356,15.479402327537537,0.10089971,-2.977125980705023,0.491357421875,,,,,
21.0,39.302860260009766,325632,,,,,,,,,,,,,,,
21.0,35.246734619140625,326656,0.0003,11.975614547729492,1590,0.0,0.2,-0.04320964507351164,17.16247653067112,0.099064775,-2.986409119516611,0.521728515625,,,,,
21.0,22.097150802612305,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,38.10724930000001,712,459,160,21.0
21.0,30.826797485351562,328704,0.0003,9.486183166503906,1600,1.1920928955078125e-07,0.2,-0.03658384828158887,17.387579396367073,0.107032284,-2.976158142834902,0.4841796875,,,,,
21.0,33.310821533203125,329728,,,,,,,,,,,,,,,
21.0,42.04804992675781,330752,0.0003,8.823555946350098,1610,0.0,0.2,-0.026640258281258867,16.192405799031256,0.1398556,-2.972488297522068,0.556494140625,,,,,
21.0,41.572452545166016,331776,,,,,,,,,,,,,,,
21.0,30.166126251220703,332800,0.0003,9.701892852783203,1620,1.1920928955078125e-07,0.2,-0.004972082943640999,17.7811121404171,0.12515378,-2.979748910665512,0.510498046875,,,,,
21.0,30.99254608154297,333824,,,,,,,,,,,,,,,
21.0,33.566349029541016,334848,0.0003,9.453322410583496,1630,1.1920928955078125e-07,0.2,-0.03960427469573915,19.070161148905754,0.10421668,-2.981311976164579,0.4857421875,,,,,
21.0,34.44837951660156,335872,,,,,,,,,,,,,,,
21.0,43.097145080566406,336896,0.0003,12.378771781921387,1640,-1.1920928955078125e-07,0.2,-0.02252594098536065,20.918535578250886,0.08862215,-2.9893530920147895,0.4865234375,,,,,
21.0,35.19195556640625,337920,,,,,,,,,,,,,,,
21.0,34.15927505493164,338944,0.0003,9.800729751586914,1650,0.0,0.2,-0.032575708991498684,19.184413981437682,0.08679617,-2.9900600619614126,0.444775390625,,,,,
21.0,37.33346939086914,339968,,,,,,,,,,,,,,,
21.0,32.289695739746094,340992,0.0003,9.083392143249512,1660,0.0,0.2,-0.033773781958734615,18.283548352122306,0.098027445,-2.9941889107227326,0.5033203125,,,,,
21.0,29.36604881286621,342016,,,,,,,,,,,,,,,
