eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_fraction,train/learning_rate,time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean
180.0,59.75672149658203,236544,14.587246894836426,-0.011205919421263389,21.591459099948406,0.006645763,0.2,0.0,1150,-3.771196397021413,0.012353515625,3e-05,,,,,
180.0,62.801918029785156,237568,,,,,,,,,,,,,,,
180.0,63.835243225097656,238592,6.206753253936768,-0.011228082224261016,19.20451120659709,0.0068988493,0.2,0.0,1160,-3.7743378609418867,0.01455078125,3e-05,,,,,
180.0,61.40068054199219,239616,,,,,,,,,,,,,,,
180.0,65.03864288330078,240640,7.461411476135254,-0.011959738392397412,20.93573219254613,0.007306477,0.2,0.0,1170,-3.7786225844174623,0.01865234375,3e-05,,,,,
180.0,60.53704833984375,241664,,,,,,,,,,,,,,,
180.0,62.427127838134766,242688,10.659672737121582,-0.009790374542353675,20.375715157389642,0.005099931,0.2,0.0,1180,-3.7673230297863483,0.007080078125,3e-05,,,,,
180.0,60.77297592163086,243712,,,,,,,,,,,,,,,
180.0,68.67138671875,244736,9.514382362365723,-0.008125910399394342,21.080988013744353,0.004371722,0.2,0.0,1190,-3.756472893804312,0.0056640625,3e-05,,,,,
180.0,62.467529296875,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,120,815,301,180.0,60.55780388999999
180.0,62.29832458496094,246784,21.691144943237305,-0.007989698513119948,22.390046204999088,0.00431005,0.2,-1.1920928955078125e-07,1200,-3.751801632717252,0.003369140625,3e-05,,,,,
180.0,66.75816345214844,247808,,,,,,,,,,,,,,,
180.0,60.804161071777344,248832,21.520849227905273,-0.011193892342271283,21.173389513790607,0.0066118427,0.2,0.0,1210,-3.7455016117542983,0.01591796875,3e-05,,,,,
180.0,67.81382751464844,249856,,,,,,,,,,,,,,,
180.0,65.16799926757812,250880,15.69157886505127,-0.0075600222640787255,21.76515162438154,0.004061414,0.2,0.0,1220,-3.7344789896160364,0.008154296875,3e-05,,,,,
180.0,62.616912841796875,251904,,,,,,,,,,,,,,,
180.0,68.45133972167969,252928,14.975736618041992,-0.011856621934566648,22.543358915299176,0.0074252775,0.2,0.0,1230,-3.7269367285072805,0.020166015625,3e-05,,,,,
180.0,65.34496307373047,253952,,,,,,,,,,,,,,,
180.0,66.73589324951172,254976,5.511613368988037,-0.008261258919083048,19.04793305322528,0.0048865573,0.2,0.0,1240,-3.7097070686519147,0.0056640625,3e-05,,,,,
180.0,66.11796569824219,256000,,,,,,,,,,,,,,,
180.0,67.98792266845703,257024,18.63783836364746,-0.009777906616363907,20.400117829442024,0.006007266,0.2,1.1920928955078125e-07,1250,-3.6943376436829567,0.009375,3e-05,,,,,
180.0,68.25459289550781,258048,,,,,,,,,,,,,,,
180.0,68.20844268798828,259072,15.958549499511719,-0.008087481579786981,20.499325389415027,0.004719762,0.2,0.0,1260,-3.68907551728189,0.00537109375,3e-05,,,,,
180.0,69.12215423583984,260096,,,,,,,,,,,,,,,
180.0,64.51346588134766,261120,13.867351531982422,-0.009798940288237645,19.768948508054017,0.0058668437,0.2,0.0,1270,-3.6858365777879953,0.010009765625,3e-05,,,,,
180.0,70.89842224121094,262144,,,,,,,,,,,,,,,
180.0,70.3987808227539,263168,36.47462463378906,-0.008106365752610145,21.776331368088723,0.0045434055,0.2,5.960464477539063e-08,1280,-3.681838098168373,0.00498046875,3e-05,,,,,
180.0,69.96533203125,264192,,,,,,,,,,,,,,,
180.0,67.18362426757812,265216,4.505230903625488,-0.00876928332290845,18.331962881982328,0.0049136286,0.2,0.0,1290,-3.6758310552686453,0.0126953125,3e-05,,,,,
180.0,66.55158233642578,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,130,882,301,180.0,66.36453197
180.0,70.1720962524414,267264,15.455516815185547,-0.009558769834984559,21.32229821458459,0.0070694485,0.2,0.0,1300,-3.66455266661942,0.00498046875,3e-05,,,,,
180.0,69.60839080810547,268288,,,,,,,,,,,,,,,
180.0,68.93727111816406,269312,15.187366485595703,-0.01028470175806433,20.220724914222956,0.0061599854,0.2,0.0,1310,-3.6503260396420956,0.01162109375,3e-05,,,,,
180.0,71.97915649414062,270336,,,,,,,,,,,,,,,
180.0,71.07313537597656,271360,22.97060203552246,-0.010914529789442896,19.841394740343095,0.0067816,0.2,0.0,1320,-3.6402974795550107,0.026220703125,3e-05,,,,,
180.0,67.01660919189453,272384,,,,,,,,,,,,,,,
180.0,69.71288299560547,273408,21.42700958251953,-0.008015145846729865,19.433279746770857,0.004455097,0.2,0.0,1330,-3.6336629197001455,0.00986328125,3e-05,,,,,
180.0,70.27020263671875,274432,,,,,,,,,,,,,,,
180.0,70.54032897949219,275456,7.158939361572266,-0.00984970027293457,18.421642074733974,0.0069918707,0.2,0.0,1340,-3.6303399983793496,0.028466796875,3e-05,,,,,
180.0,69.62734985351562,276480,,,,,,,,,,,,,,,
180.0,70.19026184082031,277504,11.413460731506348,-0.00949963962266338,19.673644576966762,0.0065436913,0.2,1.1920928955078125e-07,1350,-3.622800125554204,0.012158203125,3e-05,,,,,
180.0,71.24329376220703,278528,,,,,,,,,,,,,,,
180.0,68.42872619628906,279552,16.490991592407227,-0.005041262583836215,21.100480842590333,0.002760741,0.2,1.1920928955078125e-07,1360,-3.6182671334594487,0.006982421875,3e-05,,,,,
180.0,70.38822937011719,280576,,,,,,,,,,,,,,,
180.0,68.42915344238281,281600,12.482675552368164,-0.00670238193924888,21.0529964864254,0.0043538534,0.2,-1.1920928955078125e-07,1370,-3.60972131639719,0.010693359375,3e-05,,,,,
180.0,69.88690185546875,282624,,,,,,,,,,,,,,,
180.0,75.85974884033203,283648,30.875450134277344,-0.00795329429602134,19.745037980377674,0.004536564,0.2,0.0,1380,-3.604442275688052,0.00390625,3e-05,,,,,
180.0,72.08274841308594,284672,,,,,,,,,,,,,,,
180.0,72.19337463378906,285696,15.575907707214355,-0.009105632026330569,19.974816220253707,0.0054603354,0.2,0.0,1390,-3.6013037614524364,0.01806640625,3e-05,,,,,
180.0,68.72211456298828,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,140,949,301,180.0,70.44964861999999
180.0,69.58734130859375,287744,17.079666137695312,-0.008311313325248194,19.07641107663512,0.0056708828,0.2,0.0,1400,-3.603815285116434,0.007958984375,3e-05,,,,,
180.0,76.31065368652344,288768,,,,,,,,,,,,,,,
180.0,72.38509368896484,289792,15.03919792175293,-0.006938844294927549,20.855880243331193,0.003755916,0.2,0.0,1410,-3.6059351343661548,0.005078125,3e-05,,,,,
180.0,72.32009887695312,290816,,,,,,,,,,,,,,,
180.0,77.27481079101562,291840,10.834067344665527,-0.007792983418039512,19.40951369330287,0.005067405,0.2,-1.1920928955078125e-07,1420,-3.600763052329421,0.0138671875,3e-05,,,,,
180.0,73.12593078613281,292864,,,,,,,,,,,,,,,
180.0,75.61882019042969,293888,11.833022117614746,-0.008415207392681623,20.069827100634576,0.005494446,0.2,0.0,1430,-3.5931606043130158,0.010107421875,3e-05,,,,,
180.0,71.31153106689453,294912,,,,,,,,,,,,,,,
180.0,72.7596206665039,295936,10.908804893493652,-0.00735206860517792,23.805636762827636,0.0046384856,0.2,-1.1920928955078125e-07,1440,-3.5886447060853244,0.004541015625,3e-05,,,,,
180.0,72.23490142822266,296960,,,,,,,,,,,,,,,
180.0,72.75047302246094,297984,9.33666706085205,-0.007466352130359155,18.713500912487508,0.004845323,0.2,0.0,1450,-3.5888291995972397,0.0091796875,3e-05,,,,,
180.0,72.39067077636719,299008,,,,,,,,,,,,,,,
180.0,69.18905639648438,300032,19.144502639770508,-0.009399520337683497,22.099059803783895,0.0052820067,0.2,0.0,1460,-3.5948921218514442,0.016064453125,3e-05,,,,,
180.0,76.30827331542969,301056,,,,,,,,,,,,,,,
180.0,73.4670181274414,302080,5.938366413116455,-0.008661500250309474,19.764796041697263,0.0062573534,0.2,0.0,1470,-3.594927120581269,0.00908203125,3e-05,,,,,
180.0,75.1363525390625,303104,,,,,,,,,,,,,,,
180.0,77.31475830078125,304128,10.107270240783691,-0.00696890945546329,18.268239726126193,0.005284776,0.2,-1.1920928955078125e-07,1480,-3.5800869334489107,0.008935546875,3e-05,,,,,
180.0,76.01863861083984,305152,,,,,,,,,,,,,,,
180.0,72.2998046875,306176,12.881315231323242,-0.0057961216585681544,19.66144399791956,0.0031931172,0.2,0.0,1490,-3.5678185615688562,0.00244140625,3e-05,,,,,
180.0,71.85163879394531,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,150,1016,302,180.0,74.12486876999998
180.0,75.41621398925781,308224,20.168989181518555,-0.011056350103899604,20.124250604212286,0.0070989495,0.2,0.0,1500,-3.5673567090183496,0.023291015625,3e-05,,,,,
180.0,74.76679229736328,309248,,,,,,,,,,,,,,,
180.0,75.19917297363281,310272,23.22460174560547,-0.00784816948507796,19.50577526539564,0.0050330735,0.2,0.0,1510,-3.562725903466344,0.013916015625,3e-05,,,,,
180.0,79.46369934082031,311296,,,,,,,,,,,,,,,
180.0,75.93164825439453,312320,13.209159851074219,-0.008236092548759188,19.966285241395234,0.005888614,0.2,0.0,1520,-3.562984597682953,0.009814453125,3e-05,,,,,
180.0,77.40248107910156,313344,,,,,,,,,,,,,,,
180.0,77.35900115966797,314368,16.200437545776367,-0.007880001124431147,21.159076507389546,0.005201415,0.2,0.0,1530,-3.5666707500815393,0.004345703125,3e-05,,,,,
180.0,78.74993896484375,315392,,,,,,,,,,,,,,,
180.0,76.31230163574219,316416,14.45799446105957,-0.006121067842104822,21.799756231158973,0.0042184023,0.2,0.0,1540,-3.5606977693736552,0.00400390625,3e-05,,,,,
180.0,77.4572525024414,317440,,,,,,,,,,,,,,,
180.0,78.16482543945312,318464,9.85263442993164,-0.005817225598366349,17.887676244974138,0.0033609106,0.2,2.384185791015625e-07,1550,-3.557859816402197,0.004638671875,3e-05,,,,,
180.0,78.08502960205078,319488,,,,,,,,,,,,,,,
180.0,79.34501647949219,320512,14.187636375427246,-0.006858168794497033,19.076520669460297,0.0043331133,0.2,0.0,1560,-3.555794779956341,0.00888671875,3e-05,,,,,
180.0,81.14873504638672,321536,,,,,,,,,,,,,,,
180.0,79.67709350585938,322560,12.200759887695312,-0.01094304590151296,20.318295918405056,0.007024878,0.2,0.0,1570,-3.5545897390693426,0.02158203125,3e-05,,,,,
180.0,80.63407897949219,323584,,,,,,,,,,,,,,,
180.0,76.42354583740234,324608,5.964709758758545,-0.007967140278196894,18.06784567683935,0.005607106,0.2,-1.1920928955078125e-07,1580,-3.5534828338772058,0.0078125,3e-05,,,,,
180.0,77.49327087402344,325632,,,,,,,,,,,,,,,
180.0,75.39557647705078,326656,10.322324752807617,-0.007426182202470955,21.347683660686016,0.0055609047,0.2,-1.1920928955078125e-07,1590,-3.549061430245638,0.009521484375,3e-05,,,,,
180.0,78.5250244140625,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,160,1083,302,180.0,77.13051594000001
180.0,79.13737487792969,328704,18.149993896484375,-0.007395015841757413,18.807951233536006,0.005435318,0.2,-1.1920928955078125e-07,1600,-3.5438361197710035,0.006640625,3e-05,,,,,
180.0,74.64239501953125,329728,,,,,,,,,,,,,,,
180.0,78.6064453125,330752,10.198979377746582,-0.006845544199313736,17.784558026865124,0.0047477894,0.2,0.0,1610,-3.538176291063428,0.00810546875,3e-05,,,,,
180.0,78.74066162109375,331776,,,,,,,,,,,,,,,
180.0,79.010009765625,332800,19.0029296875,-0.006518045035772957,21.295733019709587,0.0038064746,0.2,0.0,1620,-3.5289598535746336,0.01044921875,3e-05,,,,,
180.0,79.07207489013672,333824,,,,,,,,,,,,,,,
180.0,79.02247619628906,334848,12.161576271057129,-0.008424271990224951,20.063563200086357,0.0050207516,0.2,1.1920928955078125e-07,1630,-3.5227345693856478,0.0107421875,3e-05,,,,,
180.0,78.25872802734375,335872,,,,,,,,,,,,,,,
180.0,80.5958251953125,336896,15.29709243774414,-0.008001326840894763,20.233409566432236,0.0049693575,0.2,0.0,1640,-3.5181838825345038,0.006494140625,3e-05,,,,,
180.0,78.86901092529297,337920,,,,,,,,,,,,,,,
180.0,80.37686157226562,338944,7.681163787841797,-0.007930203136857017,18.982846254855396,0.004900196,0.2,0.0,1650,-3.516275238990784,0.013720703125,3e-05,,,,,
180.0,80.13213348388672,339968,,,,,,,,,,,,,,,
180.0,78.99884033203125,340992,13.873332023620605,-0.006654684184468351,18.14842859208584,0.00510652,0.2,0.0,1660,-3.513137312978506,0.00546875,3e-05,,,,,
180.0,75.46246337890625,342016,,,,,,,,,,,,,,,
180.0,80.68058776855469,343040,15.816338539123535,-0.006925875994420494,19.43899522796273,0.0048787817,0.2,1.1920928955078125e-07,1670,-3.516881589218974,0.01376953125,3e-05,,,,,
180.0,75.66790771484375,344064,,,,,,,,,,,,,,,
180.0,83.2607421875,345088,24.961406707763672,-0.008153862565814051,20.059590651094915,0.0061360737,0.2,0.0,1680,-3.5308088820427654,0.008251953125,3e-05,,,,,
180.0,79.23429107666016,346112,,,,,,,,,,,,,,,
180.0,80.51545715332031,347136,11.949158668518066,-0.009557323517947225,18.06614671424031,0.006649418,0.2,0.0,1690,-3.53129589445889,0.01474609375,3e-05,,,,,
180.0,79.66285705566406,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,170,1150,302,180.0,78.77433971
180.0,80.62826538085938,349184,11.15384578704834,-0.005822078575511114,20.533310540020466,0.0037483657,0.2,0.0,1700,-3.532624115794897,0.003076171875,3e-05,,,,,
180.0,81.57398986816406,350208,,,,,,,,,,,,,,,
180.0,79.55705261230469,351232,14.270540237426758,-0.006539432919817045,19.15513497143984,0.004444208,0.2,0.0,1710,-3.535219819843769,0.00712890625,3e-05,,,,,
180.0,82.38056182861328,352256,,,,,,,,,,,,,,,
180.0,81.70375061035156,353280,10.71402645111084,-0.009936239336821018,19.92467773333192,0.005798677,0.2,-1.1920928955078125e-07,1720,-3.5370865505188704,0.021923828125,3e-05,,,,,
180.0,83.32879638671875,354304,,,,,,,,,,,,,,,
180.0,78.82257080078125,355328,14.073570251464844,-0.007718905043657287,20.91522359699011,0.00676424,0.2,0.0,1730,-3.5365349974483253,0.00390625,3e-05,,,,,
180.0,80.8340835571289,356352,,,,,,,,,,,,,,,
180.0,80.73806762695312,357376,9.88629150390625,-0.006053508028708165,20.907696272432805,0.004478152,0.2,0.0,1740,-3.539051563292742,0.002685546875,3e-05,,,,,
180.0,78.75502014160156,358400,,,,,,,,,,,,,,,
180.0,80.25038146972656,359424,13.509273529052734,-0.007360540173976915,19.97566050812602,0.005466395,0.2,0.0,1750,-3.5351822465658187,0.00869140625,3e-05,,,,,
180.0,82.26445007324219,360448,,,,,,,,,,,,,,,
180.0,79.12885284423828,361472,17.62428855895996,-0.0078028095482295615,18.795181065797806,0.005885342,0.2,0.0,1760,-3.526076075434685,0.00830078125,3e-05,,,,,
180.0,81.64897155761719,362496,,,,,,,,,,,,,,,
180.0,83.09725952148438,363520,12.258549690246582,-0.006016810090295621,19.385553228110076,0.0040852083,0.2,0.0,1770,-3.5236248284578324,0.005615234375,3e-05,,,,,
180.0,80.57066345214844,364544,,,,,,,,,,,,,,,
180.0,79.4886703491211,365568,8.808449745178223,-0.006507326988503337,19.43402622193098,0.004224687,0.2,0.0,1780,-3.526024978235364,0.0078125,3e-05,,,,,
180.0,78.64676666259766,366592,,,,,,,,,,,,,,,
180.0,83.66426086425781,367616,14.449474334716797,-0.008470280310575617,19.724925927072764,0.006060678,0.2,0.0,1790,-3.522252067923546,0.011767578125,3e-05,,,,,
180.0,80.77936553955078,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,180,1218,302,180.0,80.69359618
180.0,81.45967102050781,369664,22.036334991455078,-0.007074820866546361,20.55440346598625,0.0040621045,0.2,0.0,1800,-3.5180662244558336,0.011279296875,3e-05,,,,,
180.0,82.32017517089844,370688,,,,,,,,,,,,,,,
180.0,82.26737976074219,371712,15.593267440795898,-0.009185900048760232,22.90894316881895,0.007433862,0.2,0.0,1810,-3.515229221433401,0.01533203125,3e-05,,,,,
180.0,81.0250015258789,372736,,,,,,,,,,,,,,,
180.0,82.4088363647461,373760,18.654329299926758,-0.0075549616747593975,19.235999405384064,0.006179534,0.2,-1.1920928955078125e-07,1820,-3.5091770749539135,0.011767578125,3e-05,,,,,
180.0,79.1738052368164,374784,,,,,,,,,,,,,,,
180.0,80.70417785644531,375808,19.502901077270508,-0.006445037103912909,21.19810210466385,0.005700901,0.2,-1.1920928955078125e-07,1830,-3.499748593941331,0.003515625,3e-05,,,,,
180.0,82.64360046386719,376832,,,,,,,,,,,,,,,
180.0,83.7351303100586,377856,7.7559638023376465,-0.005600091330052237,18.59530017450452,0.0045059007,0.2,0.0,1840,-3.4970507100224495,0.00625,3e-05,,,,,
180.0,84.39087677001953,378880,,,,,,,,,,,,,,,
180.0,84.6697998046875,379904,13.029973983764648,-0.007778188402517117,17.798936330527066,0.0061393455,0.2,1.1920928955078125e-07,1850,-3.49577338732779,0.009814453125,3e-05,,,,,
180.0,83.83488464355469,380928,,,,,,,,,,,,,,,
180.0,82.62942504882812,381952,23.495223999023438,-0.005385278441099217,20.079597665369512,0.004376487,0.2,0.0,1860,-3.491319419071078,0.00498046875,3e-05,,,,,
180.0,83.74221801757812,382976,,,,,,,,,,,,,,,
180.0,85.40028381347656,384000,11.047731399536133,-0.007933313700050348,18.952522251009942,0.0055805705,0.2,0.0,1870,-3.4896526865661146,0.007861328125,3e-05,,,,,
180.0,83.81841278076172,385024,,,,,,,,,,,,,,,
180.0,82.59822082519531,386048,12.574358940124512,-0.0070872469645109955,18.638664112985133,0.00535542,0.2,-1.1920928955078125e-07,1880,-3.493964613601565,0.00673828125,3e-05,,,,,
180.0,83.10679626464844,387072,,,,,,,,,,,,,,,
180.0,80.60002136230469,388096,4.522773742675781,-0.010261996350891422,20.385140336304904,0.0085068,0.2,0.0,1890,-3.499761238694191,0.0103515625,3e-05,,,,,
180.0,82.57963562011719,389120,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,190,1285,302,180.0,82.23756408999999
180.0,81.85153198242188,390144,10.750089645385742,-0.0051699779396585654,18.28870768174529,0.0033042866,0.2,-1.1920928955078125e-07,1900,-3.5040690995752812,0.003271484375,3e-05,,,,,
180.0,85.76161193847656,391168,,,,,,,,,,,,,,,
180.0,83.4653549194336,392192,8.140787124633789,-0.007179284612720949,20.445082783699036,0.005623055,0.2,0.0,1910,-3.504146606102586,0.0091796875,3e-05,,,,,
180.0,83.44511413574219,393216,,,,,,,,,,,,,,,
180.0,83.36643981933594,394240,16.595623016357422,-0.006852672535023885,19.958636090159416,0.0059632203,0.2,-1.1920928955078125e-07,1920,-3.502897414565086,0.006494140625,3e-05,,,,,
180.0,81.57395935058594,395264,,,,,,,,,,,,,,,
180.0,83.72731018066406,396288,6.990015983581543,-0.005399448551906971,18.729027266055347,0.0036678691,0.2,0.0,1930,-3.503196470439434,0.00380859375,3e-05,,,,,
180.0,84.58574676513672,397312,,,,,,,,,,,,,,,
180.0,81.86051940917969,398336,12.325413703918457,-0.0061918678213260135,21.43910450860858,0.0044515026,0.2,0.0,1940,-3.503064785525203,0.0111328125,3e-05,,,,,
180.0,85.66751098632812,399360,,,,,,,,,,,,,,,
180.0,85.26451110839844,400384,22.296436309814453,-0.006251726654954837,20.212489748746158,0.0045056744,0.2,0.0,1950,-3.4984209392219783,0.00703125,3e-05,,,,,
180.0,83.50708770751953,401408,,,,,,,,,,,,,,,
180.0,85.12654113769531,402432,14.934478759765625,-0.006820652823080309,19.317297416180374,0.005730262,0.2,0.0,1960,-3.492500529810786,0.005419921875,3e-05,,,,,
180.0,87.4275894165039,403456,,,,,,,,,,,,,,,
180.0,84.15017700195312,404480,17.447229385375977,-0.007696033512911526,21.131120464205743,0.00564866,0.2,0.0,1970,-3.4852714594453573,0.020263671875,3e-05,,,,,
180.0,82.77828979492188,405504,,,,,,,,,,,,,,,
180.0,83.70748901367188,406528,17.794937133789062,-0.007068453531246632,17.89551521316171,0.0048467806,0.2,-1.1920928955078125e-07,1980,-3.480268207192421,0.012109375,3e-05,,,,,
180.0,86.06761169433594,407552,,,,,,,,,,,,,,,
180.0,86.80242919921875,408576,17.102882385253906,-0.0070099086507980244,21.182731369137763,0.0056545218,0.2,1.7881393432617188e-07,1990,-3.4822929207235576,0.008642578125,3e-05,,,,,
180.0,81.16764831542969,409600,,,,,,,,,,,,,,,
,,409600,,,,,,,,,,,200,1352,302,180.0,84.16070230999999
180.0,85.1064224243164,410624,14.148131370544434,-0.005104347618544125,21.797112414985897,0.004703096,0.2,0.0,2000,-3.485033730790019,0.001708984375,3e-05,,,,,
180.0,84.7208251953125,411648,,,,,,,,,,,,,,,
180.0,87.03150177001953,412672,17.90192222595215,-0.005643957108259201,20.4413528688252,0.0051072063,0.2,0.0,2010,-3.487388235330582,0.006396484375,3e-05,,,,,
180.0,83.52601623535156,413696,,,,,,,,,,,,,,,
180.0,83.64352416992188,414720,18.148094177246094,-0.006006555956264492,21.018145290017127,0.0046269596,0.2,-1.1920928955078125e-07,2020,-3.484059705585241,0.004443359375,3e-05,,,,,
180.0,85.60043334960938,415744,,,,,,,,,,,,,,,
180.0,85.13652038574219,416768,19.157100677490234,-0.0061173429667178425,20.546785692870618,0.005009827,0.2,0.0,2030,-3.4836011618375777,0.015478515625,3e-05,,,,,
180.0,82.19790649414062,417792,,,,,,,,,,,,,,,
180.0,85.93670654296875,418816,13.271961212158203,-0.006353618859429843,20.438187566399574,0.0048324354,0.2,0.0,2040,-3.484420031309128,0.014794921875,3e-05,,,,,
180.0,85.03121948242188,419840,,,,,,,,,,,,,,,
180.0,84.15419006347656,420864,11.716218948364258,-0.005620675521277008,18.708397191017866,0.0045022694,0.2,0.0,2050,-3.4824038211256267,0.006787109375,3e-05,,,,,
180.0,84.08883666992188,421888,,,,,,,,,,,,,,,
180.0,84.42143249511719,422912,13.096467971801758,-0.008001678920118138,18.103658133745192,0.0067767175,0.2,0.0,2060,-3.4849090494215487,0.02021484375,3e-05,,,,,
180.0,86.73253631591797,423936,,,,,,,,,,,,,,,
180.0,82.75178527832031,424960,13.023369789123535,-0.006734805129599408,20.636083129793406,0.0049537933,0.2,0.0,2070,-3.4887377664446833,0.00205078125,3e-05,,,,,
180.0,86.32904052734375,425984,,,,,,,,,,,,,,,
180.0,85.22233581542969,427008,20.06374740600586,-0.008096246186687495,18.804370399564505,0.0062928773,0.2,0.0,2080,-3.480818422138691,0.015234375,3e-05,,,,,
180.0,86.74983215332031,428032,,,,,,,,,,,,,,,
180.0,85.48066711425781,429056,12.207477569580078,-0.006696149232448078,18.16613607481122,0.0062049995,0.2,0.0,2090,-3.477798047661781,0.009130859375,3e-05,,,,,
180.0,84.80439758300781,430080,,,,,,,,,,,,,,,
,,430080,,,,,,,,,,,210,1419,303,180.0,83.95729543000002
180.0,85.1031494140625,431104,14.844199180603027,-0.00685327568789944,19.25836536809802,0.0047670286,0.2,0.0,2100,-3.4778821241110562,0.021533203125,3e-05,,,,,
180.0,82.78507995605469,432128,,,,,,,,,,,,,,,
180.0,85.9002456665039,433152,17.734445571899414,-0.005954144177485432,18.360688868910074,0.004389203,0.2,-2.384185791015625e-07,2110,-3.478002171218395,0.008544921875,3e-05,,,,,
180.0,85.08209991455078,434176,,,,,,,,,,,,,,,
180.0,86.53425598144531,435200,5.462683200836182,-0.005447939615260111,18.53104699701071,0.00435782,0.2,1.1920928955078125e-07,2120,-3.475319715589285,0.00263671875,3e-05,,,,,
180.0,84.03158569335938,436224,,,,,,,,,,,,,,,
180.0,86.30744171142578,437248,7.614804267883301,-0.00499079319924931,20.37469155266881,0.00422,0.2,0.0,2130,-3.4760039918124677,0.006201171875,3e-05,,,,,
180.0,81.80535888671875,438272,,,,,,,,,,,,,,,
180.0,85.43916320800781,439296,11.22854232788086,-0.00787017587426817,19.33083332553506,0.0069646966,0.2,0.0,2140,-3.4822413131594656,0.008740234375,3e-05,,,,,
180.0,87.31562042236328,440320,,,,,,,,,,,,,,,
180.0,87.53707885742188,441344,15.541934967041016,-0.006028698218506179,22.299747913330794,0.005195095,0.2,-1.1920928955078125e-07,2150,-3.4840208753943442,0.0037109375,3e-05,,,,,
180.0,86.74522399902344,442368,,,,,,,,,,,,,,,
180.0,83.97615051269531,443392,19.938982009887695,-0.00690885234180314,21.031030842661856,0.0055741975,0.2,0.0,2160,-3.477743537724018,0.00673828125,3e-05,,,,,
180.0,87.39044189453125,444416,,,,,,,,,,,,,,,
180.0,85.35113525390625,445440,8.38688850402832,-0.006431464313936886,19.861548932641746,0.00594115,0.2,-1.1920928955078125e-07,2170,-3.4769943580031395,0.008349609375,3e-05,,,,,
180.0,85.78488159179688,446464,,,,,,,,,,,,,,,
180.0,87.64778137207031,447488,11.494278907775879,-0.004997282644399093,22.03333450332284,0.0041949814,0.2,0.0,2180,-3.4784406192600725,0.0029296875,3e-05,,,,,
180.0,83.33555603027344,448512,,,,,,,,,,,,,,,
180.0,86.61039733886719,449536,8.940254211425781,-0.0062579250952694565,18.96482195854187,0.0048715733,0.2,0.0,2190,-3.474679593741894,0.014111328125,3e-05,,,,,
180.0,84.43157196044922,450560,,,,,,,,,,,,,,,
,,450560,,,,,,,,,,,220,1486,303,180.0,85.92983465000003
180.0,86.27934265136719,451584,22.691822052001953,-0.0040343756936636055,23.225090040266515,0.0028932577,0.2,1.7881393432617188e-07,2200,-3.4722401428967715,0.005615234375,3e-05,,,,,
180.0,85.51468658447266,452608,,,,,,,,,,,,,,,
180.0,85.94390869140625,453632,18.5900821685791,-0.005272953256644541,19.04667277634144,0.003805621,0.2,0.0,2210,-3.4716836173087358,0.009326171875,3e-05,,,,,
180.0,86.88009643554688,454656,,,,,,,,,,,,,,,
180.0,87.05647277832031,455680,8.435342788696289,-0.008270431417622603,21.301932430267335,0.0070114974,0.2,1.1920928955078125e-07,2220,-3.4681246496737,0.011083984375,3e-05,,,,,
180.0,86.14239501953125,456704,,,,,,,,,,,,,,,
180.0,87.77224731445312,457728,16.344518661499023,-0.005169350618962199,22.01533334925771,0.0038167203,0.2,0.0,2230,-3.465092062205076,0.0029296875,3e-05,,,,,
180.0,84.37113952636719,458752,,,,,,,,,,,,,,,
180.0,85.09838104248047,459776,8.137205123901367,-0.005751285193946387,19.013596512377262,0.0051321266,0.2,0.0,2240,-3.4664315447211265,0.011279296875,3e-05,,,,,
180.0,86.98405456542969,460800,,,,,,,,,,,,,,,
180.0,88.06878662109375,461824,11.623927116394043,-0.00465803544211667,20.401555708795787,0.0033918838,0.2,0.0,2250,-3.4651096664369105,0.002294921875,3e-05,,,,,
180.0,88.62908935546875,462848,,,,,,,,,,,,,,,
180.0,86.9081039428711,463872,20.6098575592041,-0.005105993577308255,22.730241645872592,0.0039242078,0.2,0.0,2260,-3.463435536250472,0.0037109375,3e-05,,,,,
180.0,86.76219940185547,464896,,,,,,,,,,,,,,,
180.0,86.10198974609375,465920,8.58578872680664,-0.005678803201590199,21.234211714565753,0.0048703924,0.2,0.0,2270,-3.46343776807189,0.006396484375,3e-05,,,,,
180.0,86.61827087402344,466944,,,,,,,,,,,,,,,
180.0,85.66238403320312,467968,10.794548988342285,-0.005558594271133188,21.020789065957068,0.005080998,0.2,0.0,2280,-3.4681348234415053,0.00517578125,3e-05,,,,,
180.0,86.41708374023438,468992,,,,,,,,,,,,,,,
180.0,89.03816223144531,470016,8.634005546569824,-0.006867583170242142,21.094545821845532,0.004843815,0.2,1.7881393432617188e-07,2290,-3.4705615259706972,0.0140625,3e-05,,,,,
