eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/learning_rate,train/explained_variance,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/policy_gradient_loss,train/n_updates,train/clip_range,train/entropy_loss,rollout/ep_rew_mean,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps
21.0,442368,41.945068359375,,,,,,,,,,,,,,,
21.0,443392,40.7257080078125,0.0003,0.0,9734.5009765625,0.27705078125,20422.727307128906,0.0308709,-0.02217306633538101,2160,0.2,-3.175560250133276,,,,,
21.0,444416,41.51838684082031,,,,,,,,,,,,,,,
21.0,445440,37.370460510253906,0.0003,0.0,8936.787109375,0.258935546875,18274.04108581543,0.026730115,-0.02126610075647477,2170,0.2,-3.161524146795273,,,,,
21.0,446464,39.661659240722656,,,,,,,,,,,,,,,
21.0,447488,37.320648193359375,0.0003,0.0,9962.10546875,0.283447265625,19297.470095825196,0.029882733,-0.016841936158016324,2180,0.2,-3.164886986464262,,,,,
21.0,448512,39.149173736572266,,,,,,,,,,,,,,,
21.0,449536,36.876441955566406,0.0003,0.0,9521.619140625,0.257666015625,17742.212167358397,0.03335011,-0.010148382584156934,2190,0.2,-3.169092509150505,,,,,
21.0,450560,38.606407165527344,,,,,,,,,,,,,,,
,450560,,,,,,,,,,,,538.9341727199999,220,519,21.0,866
21.0,451584,39.363800048828125,0.0003,0.0,9403.7724609375,0.279443359375,18554.167874145507,0.030015597,-0.01311474698013626,2200,0.2,-3.1592565014958383,,,,,
21.0,452608,39.84776306152344,,,,,,,,,,,,,,,
21.0,453632,43.80398178100586,0.0003,0.0,9190.34375,0.2408203125,18440.66664123535,0.026328737,-0.017225580183003332,2210,0.2,-3.152118784934282,,,,,
21.0,454656,35.62624740600586,,,,,,,,,,,,,,,
21.0,455680,38.904876708984375,0.0003,0.0,9326.224609375,0.2482421875,18469.30894165039,0.025055952,-0.02176705106103327,2220,0.2,-3.154531016945839,,,,,
21.0,456704,36.82161331176758,,,,,,,,,,,,,,,
21.0,457728,41.80486297607422,0.0003,0.0,8777.39453125,0.236962890625,17972.219635009766,0.021433443,-0.02114152009962709,2230,0.2,-3.1648798413574695,,,,,
21.0,458752,39.98505401611328,,,,,,,,,,,,,,,
21.0,459776,40.296043395996094,0.0003,0.0,7707.900390625,0.2095703125,17858.79880065918,0.021639261,-0.015532856066420209,2240,0.2,-3.1681596741080282,,,,,
21.0,460800,41.334999084472656,,,,,,,,,,,,,,,
21.0,461824,41.566444396972656,0.0003,0.0,7311.66796875,0.21142578125,16388.645489501952,0.023136979,-0.01489998844699585,2250,0.2,-3.1596343658864496,,,,,
21.0,462848,43.723392486572266,,,,,,,,,,,,,,,
21.0,463872,42.27307891845703,0.0003,0.0,9326.49609375,0.27255859375,16854.921838378905,0.029151589,-0.015034218158689328,2260,0.2,-3.161903750896454,,,,,
21.0,464896,38.29112243652344,,,,,,,,,,,,,,,
21.0,465920,39.54053497314453,0.0003,0.0,8754.4521484375,0.274951171875,16419.320220947266,0.03341926,-0.014195074806048069,2270,0.2,-3.1462624430656434,,,,,
21.0,466944,39.91896057128906,,,,,,,,,,,,,,,
21.0,467968,39.89103698730469,0.0003,1.1920928955078125e-07,8765.8916015625,0.33095703125,17827.031799316406,0.041048124,-0.004594223760068417,2280,0.2,-3.1394976295530794,,,,,
21.0,468992,40.27288055419922,,,,,,,,,,,,,,,
21.0,470016,41.72547149658203,0.0003,-1.1920928955078125e-07,7452.78857421875,0.273046875,16906.09390258789,0.036342815,-0.008429130260628881,2290,0.2,-3.143581935763359,,,,,
21.0,471040,37.32732391357422,,,,,,,,,,,,,,,
,471040,,,,,,,,,,,,534.5531739200001,230,543,21.0,867
21.0,472064,41.01325225830078,0.0003,0.0,8605.619140625,0.32880859375,17101.662927246092,0.039096482,-0.008507434454804752,2300,0.2,-3.1503438144922256,,,,,
21.0,473088,40.32730484008789,,,,,,,,,,,,,,,
21.0,474112,39.420692443847656,0.0003,0.0,8690.494140625,0.3689453125,17948.556384277344,0.04044408,-0.005313439838937483,2310,0.2,-3.1508790135383604,,,,,
21.0,475136,40.934654235839844,,,,,,,,,,,,,,,
21.0,476160,38.40676498413086,0.0003,0.0,9932.7119140625,0.306494140625,19489.975720214843,0.038481772,-0.0080223269018461,2320,0.2,-3.1419536300003528,,,,,
21.0,477184,39.82145690917969,,,,,,,,,,,,,,,
21.0,478208,38.77556610107422,0.0003,0.0,8048.322265625,0.311328125,17549.614111328126,0.033821598,-0.007204705414187629,2330,0.2,-3.131200651824474,,,,,
21.0,479232,41.409507751464844,,,,,,,,,,,,,,,
21.0,480256,38.28443908691406,0.0003,0.0,9171.521484375,0.319189453125,17962.549270629883,0.033586778,-0.013257768776384182,2340,0.2,-3.13832892999053,,,,,
21.0,481280,38.59695816040039,,,,,,,,,,,,,,,
21.0,482304,40.24571990966797,0.0003,-1.1920928955078125e-07,7369.03564453125,0.2923828125,16436.215097045897,0.030212708,-0.016780088724044618,2350,0.2,-3.1436787724494932,,,,,
21.0,483328,36.715736389160156,,,,,,,,,,,,,,,
21.0,484352,42.209659576416016,0.0003,0.0,8063.37939453125,0.27001953125,16905.928305053712,0.030691441,-0.010736370836093556,2360,0.2,-3.1380735293030737,,,,,
21.0,485376,41.844146728515625,,,,,,,,,,,,,,,
21.0,486400,40.212608337402344,0.0003,1.1920928955078125e-07,6319.49365234375,0.255908203125,16808.95231628418,0.027480546,-0.005973408446880058,2370,0.2,-3.1369210608303546,,,,,
21.0,487424,41.614341735839844,,,,,,,,,,,,,,,
21.0,488448,35.8488883972168,0.0003,0.0,8780.9208984375,0.2685546875,16144.144232177734,0.02775336,-0.010994579101679846,2380,0.2,-3.125777742266655,,,,,
21.0,489472,37.432350158691406,,,,,,,,,,,,,,,
21.0,490496,37.651023864746094,0.0003,0.0,7983.38623046875,0.292919921875,16690.532415771486,0.02666213,-0.017969997634645553,2390,0.2,-3.1328070089221,,,,,
21.0,491520,43.117897033691406,,,,,,,,,,,,,,,
,491520,,,,,,,,,,,,549.9676419000001,240,567,21.0,866
21.0,492544,38.681575775146484,0.0003,0.0,6973.5302734375,0.2451171875,17329.271737670897,0.026344638,-0.011814660317031666,2400,0.2,-3.1274321623146535,,,,,
21.0,493568,41.773414611816406,,,,,,,,,,,,,,,
21.0,494592,40.203460693359375,0.0003,0.0,7474.0986328125,0.277392578125,15396.528662109375,0.028728612,-0.007116350115393288,2410,0.2,-3.1357535153627394,,,,,
21.0,495616,38.732364654541016,,,,,,,,,,,,,,,
21.0,496640,38.73345184326172,0.0003,0.0,8156.36376953125,0.228125,16455.500045776367,0.02213624,-0.012112749597872608,2420,0.2,-3.136340853571892,,,,,
21.0,497664,41.44561767578125,,,,,,,,,,,,,,,
21.0,498688,39.193302154541016,0.0003,0.0,6880.224609375,0.2701171875,16358.387384033203,0.029853206,-0.0023430140237906015,2430,0.2,-3.127735687047243,,,,,
21.0,499712,41.717742919921875,,,,,,,,,,,,,,,
21.0,500736,41.53898620605469,0.0003,0.0,6195.23046875,0.20234375,15472.976351928712,0.023442563,-0.014218362924293616,2440,0.2,-3.1160866655409336,,,,,
21.0,501760,44.032676696777344,,,,,,,,,,,,,,,
21.0,502784,39.412841796875,0.0003,0.0,7853.0625,0.259130859375,15156.035482788086,0.02787036,-0.00798931658064248,2450,0.2,-3.104114041477442,,,,,
21.0,503808,41.21269226074219,,,,,,,,,,,,,,,
21.0,504832,40.718196868896484,0.0003,0.0,6728.33349609375,0.192724609375,14629.63791809082,0.019278187,-0.009965206682682037,2460,0.2,-3.1050730094313623,,,,,
21.0,505856,40.99712371826172,,,,,,,,,,,,,,,
21.0,506880,39.46078109741211,0.0003,0.0,7065.99462890625,0.26982421875,14982.196151733398,0.025407933,-0.006782279377512168,2470,0.2,-3.110112638771534,,,,,
21.0,507904,42.19105529785156,,,,,,,,,,,,,,,
21.0,508928,42.6446647644043,0.0003,-1.1920928955078125e-07,6859.06787109375,0.2501953125,15000.110055541993,0.025270928,-0.013287929086072837,2480,0.2,-3.1132067583501337,,,,,
21.0,509952,41.21519088745117,,,,,,,,,,,,,,,
21.0,510976,42.86107635498047,0.0003,1.1920928955078125e-07,7154.67919921875,0.2587890625,14448.729751586914,0.0258752,-0.011150161460682284,2490,0.2,-3.1086103044450284,,,,,
21.0,512000,43.044368743896484,,,,,,,,,,,,,,,
,512000,,,,,,,,,,,,530.8498703800001,250,591,21.0,865
21.0,513024,41.00495147705078,0.0003,0.0,6429.83837890625,0.191650390625,13857.984622192384,0.01959313,-0.01596384513686644,2500,0.2,-3.117497870326042,,,,,
21.0,514048,40.463558197021484,,,,,,,,,,,,,,,
21.0,515072,40.53861999511719,0.0003,0.0,7230.06494140625,0.184619140625,14102.268701171875,0.020028062,-0.016732952621532605,2510,0.2,-3.122146484255791,,,,,
21.0,516096,39.79917907714844,,,,,,,,,,,,,,,
21.0,517120,36.773193359375,0.0003,0.0,7310.18359375,0.3029296875,16010.80174560547,0.029551307,-0.008436820772476494,2520,0.2,-3.1136949501931666,,,,,
21.0,518144,38.92240524291992,,,,,,,,,,,,,,,
21.0,519168,40.648983001708984,0.0003,0.0,6660.2880859375,0.208837890625,13811.005010986328,0.021382105,-0.013331437326269225,2530,0.2,-3.118988201022148,,,,,
21.0,520192,41.247283935546875,,,,,,,,,,,,,,,
21.0,521216,44.06239700317383,0.0003,0.0,7724.44970703125,0.2453125,14901.710150146484,0.023297865,-0.012590997897495982,2540,0.2,-3.11811702772975,,,,,
21.0,522240,40.24414825439453,,,,,,,,,,,,,,,
21.0,523264,42.26466369628906,0.0003,1.1920928955078125e-07,7072.7412109375,0.233740234375,13884.596374511719,0.024652233,-0.0074979182783863505,2550,0.2,-3.1178039871156216,,,,,
21.0,524288,38.47706604003906,,,,,,,,,,,,,,,
21.0,525312,41.58863830566406,0.0003,0.0,7725.39892578125,0.241259765625,14965.920361328124,0.022771316,-0.015844921115785837,2560,0.2,-3.1095964424312115,,,,,
21.0,526336,41.73037338256836,,,,,,,,,,,,,,,
21.0,527360,39.82640075683594,0.0003,1.1920928955078125e-07,6945.65576171875,0.26865234375,14048.294982910156,0.027805198,-0.008908304279611912,2570,0.2,-3.1085660636425017,,,,,
21.0,528384,37.62458801269531,,,,,,,,,,,,,,,
21.0,529408,43.50128173828125,0.0003,0.0,6885.37451171875,0.2771484375,13896.778149414062,0.027795367,-0.005268314710701816,2580,0.2,-3.0970919750630856,,,,,
21.0,530432,38.016845703125,,,,,,,,,,,,,,,
21.0,531456,40.87409973144531,0.0003,-1.1920928955078125e-07,5068.72216796875,0.2708984375,13414.231326293946,0.029708695,-0.005451731540961191,2590,0.2,-3.0905679456889628,,,,,
21.0,532480,44.37739181518555,,,,,,,,,,,,,,,
,532480,,,,,,,,,,,,540.30865265,260,615,21.0,865
21.0,533504,40.92949676513672,0.0003,0.0,6546.26806640625,0.313525390625,14127.143743896484,0.02998942,-0.009725958402850666,2600,0.2,-3.0898420363664627,,,,,
21.0,534528,40.27173614501953,,,,,,,,,,,,,,,
21.0,535552,42.13349533081055,0.0003,0.0,6313.5380859375,0.281103515625,13219.864770507813,0.030404638,-0.002914930145198014,2610,0.2,-3.086784750968218,,,,,
21.0,536576,39.04133605957031,,,,,,,,,,,,,,,
21.0,537600,43.625518798828125,0.0003,-1.1920928955078125e-07,6780.65234375,0.322998046875,13529.39483947754,0.03428461,-0.009201918879989534,2620,0.2,-3.0850898534059525,,,,,
21.0,538624,40.919677734375,,,,,,,,,,,,,,,
21.0,539648,41.35310363769531,0.0003,-1.1920928955078125e-07,7273.8916015625,0.300439453125,15183.323510742188,0.030841764,-0.005740233410324436,2630,0.2,-3.083956243097782,,,,,
21.0,540672,39.705284118652344,,,,,,,,,,,,,,,
21.0,541696,38.580078125,0.0003,0.0,5820.59814453125,0.2474609375,14235.816589355469,0.027046524,-0.00210292067786213,2640,0.2,-3.080890308320522,,,,,
21.0,542720,43.2307243347168,,,,,,,,,,,,,,,
21.0,543744,41.23021697998047,0.0003,-1.1920928955078125e-07,6478.49853515625,0.243359375,13618.203128051759,0.029926058,0.0014660330649348906,2650,0.2,-3.0673530332744123,,,,,
21.0,544768,38.742210388183594,,,,,,,,,,,,,,,
21.0,545792,41.02782440185547,0.0003,0.0,7393.2119140625,0.30146484375,14162.367776489258,0.032523215,0.0005631507359794341,2660,0.2,-3.0714834220707417,,,,,
21.0,546816,38.47654724121094,,,,,,,,,,,,,,,
21.0,547840,45.14012145996094,0.0003,-1.1920928955078125e-07,6996.02587890625,0.242724609375,12961.479733276366,0.023580624,0.0009603054597391747,2670,0.2,-3.0715457133948805,,,,,
21.0,548864,42.227996826171875,,,,,,,,,,,,,,,
21.0,549888,40.55860137939453,0.0003,5.960464477539063e-08,5164.7314453125,0.25751953125,12266.141329956055,0.024166023,-0.004196306538506178,2680,0.2,-3.0752954542636872,,,,,
21.0,550912,40.83336639404297,,,,,,,,,,,,,,,
21.0,551936,41.48639678955078,0.0003,-1.1920928955078125e-07,6149.71484375,0.3130859375,12928.958297729492,0.035923377,-0.008321856848488096,2690,0.2,-3.064459542930126,,,,,
21.0,552960,39.91783905029297,,,,,,,,,,,,,,,
,552960,,,,,,,,,,,,543.6769175900001,270,638,21.0,865
21.0,553984,40.37801742553711,0.0003,5.960464477539063e-08,6312.451171875,0.324658203125,13238.764910888673,0.03818913,-0.0022162690846016632,2700,0.2,-3.0599660433828832,,,,,
21.0,555008,42.731239318847656,,,,,,,,,,,,,,,
21.0,556032,39.052738189697266,0.0003,0.0,5975.38330078125,0.346923828125,13559.036199951172,0.038529765,-0.0016438030208519195,2710,0.2,-3.071645080298185,,,,,
21.0,557056,41.177024841308594,,,,,,,,,,,,,,,
21.0,558080,43.58413314819336,0.0003,1.1920928955078125e-07,6657.404296875,0.355224609375,14123.344003295899,0.041517183,0.0022547636152012275,2720,0.2,-3.068944138288498,,,,,
21.0,559104,42.423187255859375,,,,,,,,,,,,,,,
21.0,560128,42.83216857910156,0.0003,0.0,6907.05810546875,0.322607421875,13296.791845703125,0.03924898,-0.001620513224042952,2730,0.2,-3.0669558495283127,,,,,
21.0,561152,40.777462005615234,,,,,,,,,,,,,,,
21.0,562176,40.55623245239258,0.0003,0.0,6416.07080078125,0.342236328125,13544.386172485352,0.0372677,-0.0014012973668286576,2740,0.2,-3.068486388027668,,,,,
21.0,563200,41.29682922363281,,,,,,,,,,,,,,,
21.0,564224,43.738487243652344,0.0003,0.0,6981.9560546875,0.297265625,13625.81423034668,0.032261804,-0.0037030143990705255,2750,0.2,-3.06464192122221,,,,,
21.0,565248,42.367713928222656,,,,,,,,,,,,,,,
21.0,566272,41.92982482910156,0.0003,0.0,5869.27685546875,0.305712890625,13620.032455444336,0.03297048,0.00555474501743447,2760,0.2,-3.0620373137295247,,,,,
21.0,567296,40.76685333251953,,,,,,,,,,,,,,,
21.0,568320,42.8785285949707,0.0003,0.0,5051.65283203125,0.26865234375,12263.85276184082,0.028249498,-0.003455517867405433,2770,0.2,-3.057045326381922,,,,,
21.0,569344,40.185176849365234,,,,,,,,,,,,,,,
21.0,570368,40.81827926635742,0.0003,0.0,5662.9990234375,0.26103515625,12360.609869384765,0.028377,-0.00631836345710326,2780,0.2,-3.058871231228113,,,,,
21.0,571392,37.20940399169922,,,,,,,,,,,,,,,
21.0,572416,40.441246032714844,0.0003,1.1920928955078125e-07,5527.02880859375,0.32529296875,12161.795584106445,0.033491436,-0.0024466617047437466,2790,0.2,-3.057273855060339,,,,,
21.0,573440,39.09593200683594,,,,,,,,,,,,,,,
,573440,,,,,,,,,,,,540.83758956,280,662,21.0,865
21.0,574464,41.69273376464844,0.0003,0.0,6899.2041015625,0.3337890625,12155.868380737305,0.038483217,0.00864987969835056,2800,0.2,-3.06093240827322,,,,,
21.0,575488,42.78148651123047,,,,,,,,,,,,,,,
21.0,576512,41.26529312133789,0.0003,0.0,5488.47314453125,0.27783203125,12220.409567260742,0.028502755,0.0014898083580192178,2810,0.2,-3.0535343915224074,,,,,
21.0,577536,40.09068298339844,,,,,,,,,,,,,,,
21.0,578560,40.1507568359375,0.0003,0.0,6598.55859375,0.3369140625,12377.54647216797,0.03767871,0.0021492445754120125,2820,0.2,-3.0481687068939207,,,,,
21.0,579584,41.145050048828125,,,,,,,,,,,,,,,
21.0,580608,40.14118576049805,0.0003,-1.1920928955078125e-07,5790.1845703125,0.347998046875,11867.682958984375,0.035277456,0.0045629984058905395,2830,0.2,-3.0448473766446114,,,,,
21.0,581632,45.784549713134766,,,,,,,,,,,,,,,
21.0,582656,40.50759506225586,0.0003,0.0,5744.27978515625,0.319287109375,12057.276309204102,0.034997575,0.009787449767463841,2840,0.2,-3.0532255925238134,,,,,
21.0,583680,42.09619140625,,,,,,,,,,,,,,,
21.0,584704,41.20166778564453,0.0003,1.1920928955078125e-07,6016.1474609375,0.336669921875,13271.126190185547,0.04034793,0.01068287695889012,2850,0.2,-3.044402032345533,,,,,
21.0,585728,42.26017761230469,,,,,,,,,,,,,,,
21.0,586752,42.47731018066406,0.0003,0.0,5955.27978515625,0.340625,12070.694454956054,0.038929578,0.005011241615284235,2860,0.2,-3.0373766876757147,,,,,
21.0,587776,43.63883590698242,,,,,,,,,,,,,,,
21.0,588800,45.43829345703125,0.0003,-1.1920928955078125e-07,5325.5087890625,0.313671875,11267.206539916991,0.03466801,0.00432962034465163,2870,0.2,-3.0447697043418884,,,,,
21.0,589824,43.15848159790039,,,,,,,,,,,,,,,
21.0,590848,36.93775939941406,0.0003,5.960464477539063e-08,4231.86328125,0.310693359375,12118.141055297852,0.03217676,0.005757738596003037,2880,0.2,-3.03947239741683,,,,,
21.0,591872,38.83558654785156,,,,,,,,,,,,,,,
21.0,592896,42.987464904785156,0.0003,-1.1920928955078125e-07,4723.4130859375,0.29765625,11108.789485168458,0.033413824,0.0030236035978305153,2890,0.2,-3.0361791364848614,,,,,
21.0,593920,42.32066345214844,,,,,,,,,,,,,,,
,593920,,,,,,,,,,,,540.6295472,290,686,21.0,865
21.0,594944,40.48336410522461,0.0003,0.0,5163.556640625,0.344384765625,11372.397265625,0.034104165,0.003891799502889626,2900,0.2,-3.044467478990555,,,,,
21.0,595968,43.00033950805664,,,,,,,,,,,,,,,
21.0,596992,41.324527740478516,0.0003,0.0,5466.39794921875,0.29658203125,11107.264590454102,0.03207509,0.002682280090812128,2910,0.2,-3.0407077319920064,,,,,
21.0,598016,40.78643035888672,,,,,,,,,,,,,,,
21.0,599040,40.15324401855469,0.0003,5.960464477539063e-08,4896.47802734375,0.287451171875,10704.82121734619,0.029359592,0.005805583993787877,2920,0.2,-3.021010319143534,,,,,
21.0,600064,41.217628479003906,,,,,,,,,,,,,,,
