time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/loss,train/value_loss,train/entropy_loss,train/approx_kl,train/clip_fraction,train/n_updates,train/clip_range,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps
236544,180.0,13.115021705627441,-0.03540573623758973,0.0003,0.0,5.633279800415039,14.69307463169098,-5.733761169016361,0.020669289,0.27451171875,1150,0.2,,,,,
237568,180.0,12.724745750427246,,,,,,,,,,,,,,,
238592,180.0,13.159399032592773,-0.03738827587512787,0.0003,0.0,4.050382137298584,16.211668778955936,-5.723687382042408,0.02021916,0.310693359375,1160,0.2,,,,,
239616,180.0,13.862707138061523,,,,,,,,,,,,,,,
240640,180.0,13.828254699707031,-0.03898673005096498,0.0003,0.0,7.40561580657959,16.960939770936967,-5.72327151298523,0.023068428,0.316015625,1170,0.2,,,,,
241664,180.0,13.176393508911133,,,,,,,,,,,,,,,
242688,180.0,13.736433029174805,-0.039063317876571094,0.0003,5.960464477539063e-08,6.6996259689331055,14.970552722364664,-5.723659424483776,0.02380905,0.312158203125,1180,0.2,,,,,
243712,180.0,12.411697387695312,,,,,,,,,,,,,,,
244736,180.0,13.865789413452148,-0.03788578730018344,0.0003,0.0,7.994321346282959,14.330191327631473,-5.738085217773914,0.024691,0.35859375,1190,0.2,,,,,
245760,180.0,13.511077880859375,,,,,,,,,,,,,,,
245760,,,,,,,,,,,,,13.523658779999998,568,120,180.0,432
246784,180.0,12.70079517364502,-0.039523556869244206,0.0003,0.0,8.570647239685059,13.95879406183958,-5.738801711797715,0.021186333,0.310693359375,1200,0.2,,,,,
247808,180.0,13.544571876525879,,,,,,,,,,,,,,,
248832,180.0,13.409369468688965,-0.03327910031148349,0.0003,5.960464477539063e-08,11.007838249206543,15.042941945791245,-5.735061711072921,0.02048891,0.271044921875,1210,0.2,,,,,
249856,180.0,13.540682792663574,,,,,,,,,,,,,,,
250880,180.0,12.987499237060547,-0.03633698542616912,0.0003,0.0,5.494630813598633,17.26630711555481,-5.722007319331169,0.020756869,0.293896484375,1220,0.2,,,,,
251904,180.0,13.922064781188965,,,,,,,,,,,,,,,
252928,180.0,13.590934753417969,-0.037583900932804684,0.0003,5.960464477539063e-08,4.95103120803833,13.701391790807246,-5.714777246117592,0.020982374,0.308349609375,1230,0.2,,,,,
253952,180.0,13.447595596313477,,,,,,,,,,,,,,,
254976,180.0,13.314908981323242,-0.03474940300220623,0.0003,0.0,7.277100086212158,15.715775524079799,-5.714208513498306,0.021431707,0.3099609375,1240,0.2,,,,,
256000,180.0,13.451391220092773,,,,,,,,,,,,,,,
257024,180.0,13.332219123840332,-0.03451882815861609,0.0003,0.0,7.445629119873047,17.41381705403328,-5.718504138290882,0.020032128,0.301904296875,1250,0.2,,,,,
258048,180.0,13.10866641998291,,,,,,,,,,,,,,,
259072,180.0,13.833852767944336,-0.03819451707677217,0.0003,0.0,3.657121181488037,14.561071003973485,-5.722894270718098,0.022187028,0.320947265625,1260,0.2,,,,,
260096,180.0,13.366032600402832,,,,,,,,,,,,,,,
261120,180.0,13.576888084411621,-0.036568762581737246,0.0003,0.0,5.754306316375732,15.76209886521101,-5.7375713914632795,0.022452476,0.3173828125,1270,0.2,,,,,
262144,180.0,12.224926948547363,,,,,,,,,,,,,,,
263168,180.0,13.187165260314941,-0.03836921812908258,0.0003,0.0,3.479705810546875,16.922670456767083,-5.733110882341862,0.023614328,0.33076171875,1280,0.2,,,,,
264192,180.0,13.009613037109375,,,,,,,,,,,,,,,
265216,180.0,13.143953323364258,-0.037806522341270465,0.0003,0.0,6.522495269775391,16.46738055199385,-5.7319342866539955,0.021815851,0.339306640625,1290,0.2,,,,,
266240,180.0,13.276634216308594,,,,,,,,,,,,,,,
266240,,,,,,,,,,,,,13.135605539999998,613,130,180.0,433
267264,180.0,13.551300048828125,-0.03651990789512638,0.0003,0.0,3.6381306648254395,14.164496694505214,-5.738218030333519,0.024572413,0.330810546875,1300,0.2,,,,,
268288,180.0,12.97076416015625,,,,,,,,,,,,,,,
269312,180.0,13.010185241699219,-0.033944662634894485,0.0003,0.0,7.148535251617432,16.329312421381474,-5.72525590211153,0.020913128,0.2890625,1310,0.2,,,,,
270336,180.0,13.47580337524414,,,,,,,,,,,,,,,
271360,180.0,13.80877685546875,-0.03372926703596022,0.0003,0.0,3.2893824577331543,14.195864310860633,-5.7280306935310366,0.021134747,0.301806640625,1320,0.2,,,,,
272384,180.0,12.58868408203125,,,,,,,,,,,,,,,
273408,180.0,13.608513832092285,-0.038813813097658564,0.0003,5.960464477539063e-08,5.852204322814941,14.626848994195461,-5.730980721116066,0.022972502,0.315185546875,1330,0.2,,,,,
274432,180.0,13.930667877197266,,,,,,,,,,,,,,,
275456,180.0,13.855417251586914,-0.033705427346285434,0.0003,0.0,8.608488082885742,14.260393221676349,-5.730557525157929,0.020397816,0.272509765625,1340,0.2,,,,,
276480,180.0,13.970455169677734,,,,,,,,,,,,,,,
277504,180.0,13.494707107543945,-0.0366670218820218,0.0003,0.0,8.884744644165039,15.848245067894458,-5.730460430681705,0.021717113,0.30263671875,1350,0.2,,,,,
278528,180.0,13.175620079040527,,,,,,,,,,,,,,,
279552,180.0,13.101998329162598,-0.03472710611531511,0.0003,0.0,5.952081203460693,14.81568257510662,-5.727229134738446,0.020217141,0.30322265625,1360,0.2,,,,,
280576,180.0,13.479263305664062,,,,,,,,,,,,,,,
281600,180.0,14.476631164550781,-0.036073972384474476,0.0003,-1.1920928955078125e-07,10.054489135742188,18.575764946639538,-5.719432127475739,0.021153603,0.308154296875,1370,0.2,,,,,
282624,180.0,13.202606201171875,,,,,,,,,,,,,,,
283648,180.0,13.961892127990723,-0.03482374634113512,0.0003,0.0,12.2366943359375,18.615441615879536,-5.704678735136985,0.022176512,0.294873046875,1380,0.2,,,,,
284672,180.0,14.044353485107422,,,,,,,,,,,,,,,
285696,180.0,13.181934356689453,-0.03516620260998025,0.0003,0.0,10.022171974182129,14.85615113005042,-5.710715970396995,0.021874748,0.3142578125,1390,0.2,,,,,
286720,180.0,13.579320907592773,,,,,,,,,,,,,,,
286720,,,,,,,,,,,,,13.586628859999998,659,140,180.0,434
287744,180.0,13.376599311828613,-0.03444331912178313,0.0003,-1.1920928955078125e-07,8.10949420928955,16.504899021983146,-5.707713355123997,0.023799527,0.324560546875,1400,0.2,,,,,
288768,180.0,13.452033042907715,,,,,,,,,,,,,,,
289792,180.0,13.71731185913086,-0.03349414145632181,0.0003,0.0,7.898763656616211,13.514103916287421,-5.712744724750519,0.019190181,0.271533203125,1410,0.2,,,,,
290816,180.0,13.497261047363281,,,,,,,,,,,,,,,
291840,180.0,13.567594528198242,-0.03356109719024971,0.0003,0.0,4.141244411468506,15.65516905784607,-5.709905174374581,0.020775404,0.27392578125,1420,0.2,,,,,
292864,180.0,13.30424690246582,,,,,,,,,,,,,,,
293888,180.0,13.234475135803223,-0.037052730286086445,0.0003,0.0,11.57547664642334,15.335810953378678,-5.703026588261127,0.020998716,0.30791015625,1430,0.2,,,,,
294912,180.0,13.811988830566406,,,,,,,,,,,,,,,
295936,180.0,12.947643280029297,-0.03540959920210298,0.0003,0.0,11.976789474487305,14.803867223858834,-5.717920713126659,0.02240019,0.31083984375,1440,0.2,,,,,
296960,180.0,13.845928192138672,,,,,,,,,,,,,,,
297984,180.0,13.111684799194336,-0.040288703868282025,0.0003,1.1920928955078125e-07,7.982082843780518,18.751109521090985,-5.712493641674518,0.023331966,0.326953125,1450,0.2,,,,,
299008,180.0,13.359306335449219,,,,,,,,,,,,,,,
300032,180.0,13.232898712158203,-0.03707846044126199,0.0003,-1.1920928955078125e-07,7.4564433097839355,14.97591662555933,-5.715239389240741,0.021990664,0.313671875,1460,0.2,,,,,
301056,180.0,12.636907577514648,,,,,,,,,,,,,,,
302080,180.0,14.302075386047363,-0.03857411848730408,0.0003,0.0,3.6147801876068115,14.533480995893479,-5.711631964147091,0.023256829,0.318017578125,1470,0.2,,,,,
303104,180.0,12.645631790161133,,,,,,,,,,,,,,,
304128,180.0,13.17991828918457,-0.03585809122014325,0.0003,0.0,1.746679663658142,16.56544523835182,-5.701491244137287,0.021217065,0.29189453125,1480,0.2,,,,,
305152,180.0,13.095734596252441,,,,,,,,,,,,,,,
306176,180.0,13.672966957092285,-0.03861381505194004,0.0003,0.0,4.007630825042725,13.946552024781704,-5.7092792183160785,0.021196093,0.316162109375,1490,0.2,,,,,
307200,180.0,14.760671615600586,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,13.472214219999998,705,150,180.0,435
308224,180.0,13.958194732666016,-0.03464226260693977,0.0003,0.0,3.581388235092163,14.850217428803443,-5.726448230445385,0.023893593,0.343603515625,1500,0.2,,,,,
309248,180.0,14.453514099121094,,,,,,,,,,,,,,,
310272,180.0,13.31165599822998,-0.035795576999953484,0.0003,-1.1920928955078125e-07,8.635334968566895,15.641087187826633,-5.715344163775444,0.022721205,0.3,1510,0.2,,,,,
311296,180.0,12.727087020874023,,,,,,,,,,,,,,,
312320,180.0,13.268592834472656,-0.03760252301581204,0.0003,0.0,6.246026039123535,13.357383452355862,-5.726713003218174,0.021006249,0.32255859375,1520,0.2,,,,,
313344,180.0,14.07356071472168,,,,,,,,,,,,,,,
314368,180.0,13.61063003540039,-0.03389380472945049,0.0003,0.0,5.8915605545043945,14.049439269304276,-5.723606392741203,0.020215828,0.293603515625,1530,0.2,,,,,
315392,180.0,13.408889770507812,,,,,,,,,,,,,,,
316416,180.0,12.90217399597168,-0.03821130631258711,0.0003,0.0,10.264311790466309,15.410566399991513,-5.72922533005476,0.023124915,0.314794921875,1540,0.2,,,,,
317440,180.0,13.506528854370117,,,,,,,,,,,,,,,
318464,180.0,12.67806625366211,-0.03356043477833737,0.0003,0.0,8.086345672607422,16.376951959729194,-5.734592558443547,0.021339633,0.298681640625,1550,0.2,,,,,
319488,180.0,13.364126205444336,,,,,,,,,,,,,,,
320512,180.0,13.034597396850586,-0.03410540107433917,0.0003,0.0,5.289140701293945,14.726411794126033,-5.717279024422169,0.019606706,0.288818359375,1560,0.2,,,,,
321536,180.0,12.657182693481445,,,,,,,,,,,,,,,
322560,180.0,12.579301834106445,-0.03539818924036808,0.0003,0.0,5.939390659332275,14.366299743950368,-5.707996909320355,0.02204397,0.306689453125,1570,0.2,,,,,
323584,180.0,14.011366844177246,,,,,,,,,,,,,,,
324608,180.0,13.305743217468262,-0.03595840197522193,0.0003,0.0,7.747356414794922,15.593139798939228,-5.710920284688473,0.022938782,0.28232421875,1580,0.2,,,,,
325632,180.0,13.014028549194336,,,,,,,,,,,,,,,
326656,180.0,13.412605285644531,-0.039154142412007785,0.0003,0.0,5.371894836425781,16.898617389798165,-5.716058313846588,0.022136066,0.329443359375,1590,0.2,,,,,
327680,180.0,13.82676887512207,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,13.37556725,750,160,180.0,436
328704,180.0,13.581971168518066,-0.03592603520082775,0.0003,0.0,5.54112434387207,14.509862357378006,-5.712363274395466,0.022211943,0.327685546875,1600,0.2,,,,,
329728,180.0,13.206658363342285,,,,,,,,,,,,,,,
330752,180.0,13.864042282104492,-0.035328906326321886,0.0003,0.0,3.3096728324890137,13.671895352751017,-5.7273067206144335,0.024520267,0.331787109375,1610,0.2,,,,,
331776,180.0,12.917509078979492,,,,,,,,,,,,,,,
332800,180.0,13.091970443725586,-0.037018303740478584,0.0003,0.0,9.781954765319824,16.287393441796304,-5.735053585469723,0.02206533,0.302734375,1620,0.2,,,,,
333824,180.0,13.312093734741211,,,,,,,,,,,,,,,
334848,180.0,14.16592788696289,-0.03520967673975974,0.0003,-1.1920928955078125e-07,6.966259956359863,15.606514160335063,-5.742471680045128,0.0225336,0.341943359375,1630,0.2,,,,,
335872,180.0,13.339273452758789,,,,,,,,,,,,,,,
336896,180.0,13.166607856750488,-0.0380138684216945,0.0003,0.0,1.9593439102172852,14.317432926595211,-5.749493628740311,0.022945872,0.333837890625,1640,0.2,,,,,
337920,180.0,13.415027618408203,,,,,,,,,,,,,,,
338944,180.0,13.207975387573242,-0.03511512701370521,0.0003,0.0,7.148263454437256,16.22099392861128,-5.736437821388245,0.018970817,0.292041015625,1650,0.2,,,,,
339968,180.0,13.790295600891113,,,,,,,,,,,,,,,
340992,180.0,13.268121719360352,-0.03813436966738663,0.0003,0.0,5.064100742340088,12.671657686680556,-5.744563919305802,0.021885961,0.3560546875,1660,0.2,,,,,
342016,180.0,13.710359573364258,,,,,,,,,,,,,,,
343040,180.0,13.639721870422363,-0.03727070120658027,0.0003,0.0,10.735694885253906,17.328689086437226,-5.74780115634203,0.022628188,0.30927734375,1670,0.2,,,,,
344064,180.0,14.497169494628906,,,,,,,,,,,,,,,
345088,180.0,13.721364974975586,-0.03684947504953016,0.0003,0.0,5.841125965118408,15.396261483430862,-5.7275917246937755,0.021372143,0.305810546875,1680,0.2,,,,,
346112,180.0,13.557661056518555,,,,,,,,,,,,,,,
347136,180.0,13.465494155883789,-0.037884561587998175,0.0003,0.0,2.4225263595581055,12.88674792200327,-5.716223077476025,0.0204889,0.316748046875,1690,0.2,,,,,
348160,180.0,12.61421012878418,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,13.538606089999998,796,170,180.0,437
349184,180.0,14.296445846557617,-0.036636323484708556,0.0003,0.0,3.3602805137634277,15.74336435496807,-5.695876607298851,0.022207886,0.31982421875,1700,0.2,,,,,
350208,180.0,13.497013092041016,,,,,,,,,,,,,,,
351232,180.0,13.10698127746582,-0.03205757031319081,0.0003,0.0,6.830200672149658,14.515467251837254,-5.713641887903213,0.022002663,0.29072265625,1710,0.2,,,,,
352256,180.0,13.522830963134766,,,,,,,,,,,,,,,
353280,180.0,14.131317138671875,-0.03876521613274235,0.0003,-1.1920928955078125e-07,6.347294807434082,13.751119367778301,-5.719818384945393,0.023142952,0.32578125,1720,0.2,,,,,
354304,180.0,13.697956085205078,,,,,,,,,,,,,,,
355328,180.0,13.828834533691406,-0.03936688798712566,0.0003,0.0,10.341986656188965,15.606880098581314,-5.71016890257597,0.023596238,0.328564453125,1730,0.2,,,,,
356352,180.0,14.708827018737793,,,,,,,,,,,,,,,
357376,180.0,13.910309791564941,-0.035511954682442594,0.0003,0.0,5.902920246124268,17.453786055743695,-5.717810697853565,0.020516276,0.28515625,1740,0.2,,,,,
358400,180.0,13.415290832519531,,,,,,,,,,,,,,,
359424,180.0,13.034143447875977,-0.03476123255750281,0.0003,0.0,7.407991886138916,14.436616264283657,-5.707221932709217,0.022672681,0.336962890625,1750,0.2,,,,,
360448,180.0,12.87424087524414,,,,,,,,,,,,,,,
361472,180.0,14.142836570739746,-0.03920632971276063,0.0003,5.960464477539063e-08,6.359597206115723,15.055527014285326,-5.719016037881374,0.02122687,0.343896484375,1760,0.2,,,,,
362496,180.0,12.98951244354248,,,,,,,,,,,,,,,
363520,180.0,12.239078521728516,-0.035892678760865236,0.0003,0.0,7.603057384490967,14.291336235404014,-5.732924911379814,0.02116914,0.31181640625,1770,0.2,,,,,
364544,180.0,13.7424955368042,,,,,,,,,,,,,,,
365568,180.0,14.450152397155762,-0.041706928654457444,0.0003,0.0,7.154238224029541,15.255638921260834,-5.72038638740778,0.02263534,0.304931640625,1780,0.2,,,,,
366592,180.0,13.219303131103516,,,,,,,,,,,,,,,
367616,180.0,13.25546932220459,-0.03746441810944816,0.0003,0.0,3.4371163845062256,17.092775177955627,-5.719756573438644,0.022085797,0.319189453125,1790,0.2,,,,,
368640,180.0,13.240474700927734,,,,,,,,,,,,,,,
368640,,,,,,,,,,,,,13.26325988,841,180,180.0,437
369664,180.0,13.678182601928711,-0.033640552991710135,0.0003,-1.1920928955078125e-07,6.810965061187744,15.424907863140106,-5.722486728429795,0.022103399,0.3171875,1800,0.2,,,,,
370688,180.0,12.881244659423828,,,,,,,,,,,,,,,
371712,180.0,13.42326831817627,-0.03283356490501319,0.0003,-1.1920928955078125e-07,5.890110492706299,15.64327717870474,-5.728432632982731,0.020462055,0.2923828125,1810,0.2,,,,,
372736,180.0,12.644707679748535,,,,,,,,,,,,,,,
373760,180.0,13.16610336303711,-0.03718032719625626,0.0003,0.0,5.120222091674805,15.343760384619236,-5.732813510298729,0.021368232,0.317236328125,1820,0.2,,,,,
374784,180.0,14.205137252807617,,,,,,,,,,,,,,,
375808,180.0,13.160608291625977,-0.03251329554768745,0.0003,0.0,7.867559909820557,13.419224080443382,-5.7395337030291556,0.021962054,0.2814453125,1830,0.2,,,,,
376832,180.0,13.645221710205078,,,,,,,,,,,,,,,
377856,180.0,13.65676498413086,-0.03666443163383519,0.0003,1.1920928955078125e-07,6.352054119110107,16.152880558371542,-5.735085628926754,0.020969557,0.311279296875,1840,0.2,,,,,
378880,180.0,13.048547744750977,,,,,,,,,,,,,,,
379904,180.0,14.917889595031738,-0.03368773205875186,0.0003,0.0,5.123919486999512,17.677818213403224,-5.727491952478886,0.020893946,0.27783203125,1850,0.2,,,,,
380928,180.0,12.830621719360352,,,,,,,,,,,,,,,
381952,180.0,12.98836898803711,-0.03572773402556777,0.0003,0.0,5.819702625274658,14.906310051679611,-5.721254521608353,0.021018619,0.300390625,1860,0.2,,,,,
382976,180.0,13.211950302124023,,,,,,,,,,,,,,,
384000,180.0,13.790343284606934,-0.03687748100492172,0.0003,0.0,13.797850608825684,15.045617994666099,-5.713770161569118,0.0204465,0.31904296875,1870,0.2,,,,,
385024,180.0,13.414320945739746,,,,,,,,,,,,,,,
386048,180.0,12.70553207397461,-0.03396113624621648,0.0003,-1.1920928955078125e-07,6.350315093994141,15.625203055143356,-5.72424917370081,0.021540888,0.303564453125,1880,0.2,,,,,
387072,180.0,13.09920883178711,,,,,,,,,,,,,,,
388096,180.0,13.270891189575195,-0.030313906456285622,0.0003,0.0,6.297184944152832,12.435966268926858,-5.730267682671547,0.022010893,0.30849609375,1890,0.2,,,,,
389120,180.0,13.016422271728516,,,,,,,,,,,,,,,
389120,,,,,,,,,,,,,13.78521706,887,190,180.0,438
390144,180.0,13.014832496643066,-0.03545530878473073,0.0003,0.0,9.404277801513672,13.06902531683445,-5.748994120955468,0.023249183,0.342919921875,1900,0.2,,,,,
391168,180.0,13.546645164489746,,,,,,,,,,,,,,,
392192,180.0,13.930797576904297,-0.03255726457864512,0.0003,0.0,9.169234275817871,13.951015222072602,-5.753859132528305,0.02069372,0.288427734375,1910,0.2,,,,,
393216,180.0,13.764199256896973,,,,,,,,,,,,,,,
394240,180.0,14.146029472351074,-0.03650262020091759,0.0003,5.960464477539063e-08,7.279588222503662,14.050673598051072,-5.743545691668987,0.0218289,0.296923828125,1920,0.2,,,,,
395264,180.0,12.593696594238281,,,,,,,,,,,,,,,
396288,180.0,14.017424583435059,-0.03235797175802872,0.0003,-1.1920928955078125e-07,9.224386215209961,15.195544101297855,-5.75033410936594,0.02050897,0.307373046875,1930,0.2,,,,,
397312,180.0,14.716068267822266,,,,,,,,,,,,,,,
398336,180.0,14.061269760131836,-0.03415974497474963,0.0003,0.0,9.034272193908691,16.287002581357957,-5.757863229513168,0.020273294,0.304931640625,1940,0.2,,,,,
399360,180.0,13.157187461853027,,,,,,,,,,,,,,,
400384,180.0,12.921948432922363,-0.0377870283977245,0.0003,0.0,2.7072412967681885,14.573417241871358,-5.75189138352871,0.02249717,0.323876953125,1950,0.2,,,,,
401408,180.0,13.057113647460938,,,,,,,,,,,,,,,
402432,180.0,13.597607612609863,-0.037149545783177015,0.0003,-1.1920928955078125e-07,3.7511484622955322,15.393651941418648,-5.736597843468189,0.021493431,0.28193359375,1960,0.2,,,,,
403456,180.0,13.627674102783203,,,,,,,,,,,,,,,
404480,180.0,13.18342399597168,-0.035410532454261553,0.0003,0.0,8.222973823547363,13.530847886949777,-5.747675384581089,0.02143886,0.304052734375,1970,0.2,,,,,
405504,180.0,13.121423721313477,,,,,,,,,,,,,,,
406528,180.0,13.885159492492676,-0.037776713591301816,0.0003,-1.1920928955078125e-07,5.415655136108398,14.78438625484705,-5.736024254560471,0.021477662,0.27568359375,1980,0.2,,,,,
407552,180.0,13.093759536743164,,,,,,,,,,,,,,,
408576,180.0,13.59459114074707,-0.033729868542286566,0.0003,0.0,5.878148555755615,14.216082075238228,-5.740497016906739,0.02129791,0.303369140625,1990,0.2,,,,,
409600,180.0,14.437971115112305,,,,,,,,,,,,,,,
409600,,,,,,,,,,,,,13.44029358,932,200,180.0,439
410624,180.0,13.144021987915039,-0.032587821606284706,0.0003,0.0,5.511702537536621,14.419154144823551,-5.730428630113602,0.018481078,0.2525390625,2000,0.2,,,,,
411648,180.0,13.538028717041016,,,,,,,,,,,,,,,
412672,180.0,13.786710739135742,-0.031623067925102076,0.0003,0.0,6.161417484283447,14.295247459411621,-5.745697170495987,0.020392299,0.294140625,2010,0.2,,,,,
413696,180.0,13.997709274291992,,,,,,,,,,,,,,,
414720,180.0,12.872440338134766,-0.03791031238470168,0.0003,5.960464477539063e-08,7.514915943145752,13.083427654206753,-5.739584699273109,0.022201205,0.31240234375,2020,0.2,,,,,
415744,180.0,13.65289306640625,,,,,,,,,,,,,,,
416768,180.0,13.599376678466797,-0.03428066729538841,0.0003,0.0,4.0509352684021,12.724233742058278,-5.738436675071716,0.020285785,0.28447265625,2030,0.2,,,,,
417792,180.0,12.802645683288574,,,,,,,,,,,,,,,
418816,180.0,13.23232364654541,-0.03929351568367565,0.0003,5.960464477539063e-08,7.0313520431518555,14.711781226843595,-5.727443957328797,0.021997316,0.3169921875,2040,0.2,,,,,
419840,180.0,13.553143501281738,,,,,,,,,,,,,,,
420864,180.0,12.829656600952148,-0.037560629469226114,0.0003,1.1920928955078125e-07,6.601445198059082,13.556800958514213,-5.729291796684265,0.020891827,0.318359375,2050,0.2,,,,,
421888,180.0,13.060690879821777,,,,,,,,,,,,,,,
422912,180.0,14.16684341430664,-0.03265549972566077,0.0003,1.1920928955078125e-07,8.01347541809082,16.13018617630005,-5.742684359848499,0.020377932,0.302197265625,2060,0.2,,,,,
423936,180.0,13.362619400024414,,,,,,,,,,,,,,,
424960,180.0,14.172015190124512,-0.03226719409867655,0.0003,-1.1920928955078125e-07,10.431830406188965,15.233898630738258,-5.743653905391693,0.02068131,0.291650390625,2070,0.2,,,,,
425984,180.0,13.141706466674805,,,,,,,,,,,,,,,
427008,180.0,13.500730514526367,-0.03007173668593168,0.0003,0.0,7.9998369216918945,15.027559958398342,-5.752533748745918,0.020529324,0.272607421875,2080,0.2,,,,,
428032,180.0,13.065433502197266,,,,,,,,,,,,,,,
429056,180.0,13.716939926147461,-0.03565662354521919,0.0003,5.960464477539063e-08,12.203487396240234,14.188608922064304,-5.745147468149662,0.021115124,0.29853515625,2090,0.2,,,,,
430080,180.0,12.949350357055664,,,,,,,,,,,,,,,
430080,,,,,,,,,,,,,13.21733185,978,210,180.0,439
431104,180.0,13.224285125732422,-0.03789164315385278,0.0003,-1.1920928955078125e-07,11.652172088623047,16.02746266424656,-5.7573671951889995,0.020679198,0.301611328125,2100,0.2,,,,,
432128,180.0,12.680644989013672,,,,,,,,,,,,,,,
433152,180.0,13.445314407348633,-0.03403078041810659,0.0003,0.0,7.9427337646484375,15.462676639854909,-5.759101478755474,0.019162051,0.273583984375,2110,0.2,,,,,
434176,180.0,13.606191635131836,,,,,,,,,,,,,,,
435200,180.0,13.58381462097168,-0.04071819838572992,0.0003,0.0,5.65353536605835,14.387122176587582,-5.765245795249939,0.021201178,0.316455078125,2120,0.2,,,,,
436224,180.0,13.702527046203613,,,,,,,,,,,,,,,
437248,180.0,13.565983772277832,-0.035434460353280885,0.0003,0.0,5.506490230560303,13.618889483064413,-5.7573301762342455,0.0217757,0.2880859375,2130,0.2,,,,,
438272,180.0,12.917006492614746,,,,,,,,,,,,,,,
439296,180.0,12.56946086883545,-0.0323196359211579,0.0003,0.0,3.9917101860046387,14.813207213580608,-5.73903152346611,0.020175844,0.26728515625,2140,0.2,,,,,
440320,180.0,13.248970031738281,,,,,,,,,,,,,,,
441344,180.0,13.861221313476562,-0.03562035107606789,0.0003,1.1920928955078125e-07,7.918091773986816,13.565231956541538,-5.747562175989151,0.020912677,0.298046875,2150,0.2,,,,,
442368,180.0,14.369543075561523,,,,,,,,,,,,,,,
443392,180.0,13.03670883178711,-0.03704268947985838,0.0003,0.0,3.0855660438537598,13.372163311392068,-5.754637326300144,0.021558715,0.300146484375,2160,0.2,,,,,
444416,180.0,14.208498001098633,,,,,,,,,,,,,,,
445440,180.0,13.54463005065918,-0.03655033240211196,0.0003,0.0,8.408138275146484,14.237063317745925,-5.721106173098088,0.021663096,0.327783203125,2170,0.2,,,,,
446464,180.0,13.022586822509766,,,,,,,,,,,,,,,
447488,180.0,13.706727027893066,-0.03713659532368183,0.0003,0.0,6.411642074584961,14.88058740273118,-5.71327668428421,0.022141479,0.311669921875,2180,0.2,,,,,
448512,180.0,13.359857559204102,,,,,,,,,,,,,,,
449536,180.0,12.982320785522461,-0.038494924672704656,0.0003,0.0,11.224782943725586,13.211948610842228,-5.691272009909153,0.019737605,0.310205078125,2190,0.2,,,,,
450560,180.0,13.590391159057617,,,,,,,,,,,,,,,
450560,,,,,,,,,,,,,13.3804594,1023,220,180.0,440
451584,180.0,13.669868469238281,-0.03273605693539139,0.0003,0.0,8.236740112304688,13.74401330202818,-5.712738287448883,0.021642637,0.287255859375,2200,0.2,,,,,
452608,180.0,13.34640884399414,,,,,,,,,,,,,,,
453632,180.0,13.747556686401367,-0.035551709227729586,0.0003,-1.1920928955078125e-07,5.335975170135498,14.694359329342841,-5.71634773761034,0.021366399,0.28896484375,2210,0.2,,,,,
454656,180.0,13.721314430236816,,,,,,,,,,,,,,,
455680,180.0,13.559179306030273,-0.03615685028635198,0.0003,0.0,4.474314212799072,17.223818668723105,-5.721503883600235,0.022258375,0.3087890625,2220,0.2,,,,,
456704,180.0,12.871524810791016,,,,,,,,,,,,,,,
457728,180.0,13.18354320526123,-0.04179800311831059,0.0003,0.0,8.995978355407715,17.187412558496,-5.726483857631683,0.022363162,0.353515625,2230,0.2,,,,,
458752,180.0,13.206778526306152,,,,,,,,,,,,,,,
459776,180.0,13.086816787719727,-0.04129650490503991,0.0003,0.0,2.827728033065796,12.890155717730522,-5.72029552012682,0.021920225,0.3173828125,2240,0.2,,,,,
460800,180.0,12.837976455688477,,,,,,,,,,,,,,,
461824,180.0,12.429418563842773,-0.03159613673487911,0.0003,0.0,6.203644752502441,14.404203169047832,-5.720262111723423,0.02068431,0.29091796875,2250,0.2,,,,,
462848,180.0,13.653867721557617,,,,,,,,,,,,,,,
463872,180.0,13.068553924560547,-0.03843156983493827,0.0003,0.0,9.553245544433594,13.453880821168422,-5.723388148844242,0.021516751,0.31845703125,2260,0.2,,,,,
464896,180.0,13.114778518676758,,,,,,,,,,,,,,,
465920,180.0,12.324222564697266,-0.0339883512511733,0.0003,0.0,7.181938648223877,14.002136797457933,-5.7322546049952505,0.022204455,0.296044921875,2270,0.2,,,,,
466944,180.0,13.160860061645508,,,,,,,,,,,,,,,
467968,180.0,13.113327026367188,-0.03576700278063072,0.0003,0.0,7.01577615737915,17.036416521668436,-5.717806856334209,0.022451155,0.330712890625,2280,0.2,,,,,
468992,180.0,14.070699691772461,,,,,,,,,,,,,,,
470016,180.0,13.370763778686523,-0.033703645449713805,0.0003,0.0,5.664715766906738,13.058112962543964,-5.716522970795632,0.020827144,0.2814453125,2290,0.2,,,,,
471040,180.0,12.790809631347656,,,,,,,,,,,,,,,
471040,,,,,,,,,,,,,13.356494190000001,1068,230,180.0,440
472064,180.0,13.75798511505127,-0.036089772096602246,0.0003,-1.1920928955078125e-07,6.778810024261475,15.374545761942864,-5.709872476756573,0.023293618,0.335888671875,2300,0.2,,,,,
