eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/entropy_loss,train/approx_kl,train/loss,train/n_updates,train/explained_variance,train/clip_range_vf,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean
22.484460830688477,228352,180.0,0.34140625,0.2,-0.030494794479454867,0.0003,38.73404503911733,-4.806453338265419,0.021822045,32.42485809326172,1110,-1.1920928955078125e-07,0.2,,,,,
23.256824493408203,229376,180.0,,,,,,,,,,,,,,,,
22.18863296508789,230400,180.0,0.318505859375,0.2,-0.028875876753591,0.0003,48.532811996340754,-4.79701604321599,0.020685611,39.59561538696289,1120,0.0,0.2,,,,,
21.750661849975586,231424,180.0,,,,,,,,,,,,,,,,
25.027263641357422,232448,180.0,0.36611328125,0.2,-0.030715089746081503,0.0003,46.088642621785404,-4.8240991801023485,0.022999935,33.298667907714844,1130,0.0,0.2,,,,,
23.15364646911621,233472,180.0,,,,,,,,,,,,,,,,
23.643985748291016,234496,180.0,0.311328125,0.2,-0.025689179568144028,0.0003,42.746155568212274,-4.833155402541161,0.027629133,46.077301025390625,1140,0.0,0.2,,,,,
21.521886825561523,235520,180.0,,,,,,,,,,,,,,,,
20.07595443725586,236544,180.0,0.31953125,0.2,-0.027158942227833903,0.0003,46.467843773961064,-4.885353116691112,0.026000831,19.155988693237305,1150,0.0,0.2,,,,,
22.437973022460938,237568,180.0,,,,,,,,,,,,,,,,
23.31824493408203,238592,180.0,0.364306640625,0.2,-0.030696651833568466,0.0003,51.07504393458366,-4.862205377966165,0.02127738,25.709182739257812,1160,0.0,0.2,,,,,
22.87798309326172,239616,180.0,,,,,,,,,,,,,,,,
22.027305603027344,240640,180.0,0.35205078125,0.2,-0.030397924855424207,0.0003,40.81231839507818,-4.909758188575506,0.024218813,23.960832595825195,1170,1.1920928955078125e-07,0.2,,,,,
20.74922752380371,241664,180.0,,,,,,,,,,,,,,,,
21.91817283630371,242688,180.0,0.335595703125,0.2,-0.028204718211782165,0.0003,46.06509296968579,-4.911115784198046,0.022142723,34.260986328125,1180,0.0,0.2,,,,,
23.055715560913086,243712,180.0,,,,,,,,,,,,,,,,
21.324085235595703,244736,180.0,0.317822265625,0.2,-0.027574668276793092,0.0003,43.398889334499835,-4.900491996109485,0.020651672,28.755435943603516,1190,0.0,0.2,,,,,
21.209840774536133,245760,180.0,,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,,297,120,827,180.0,21.4310725
22.087169647216797,246784,180.0,0.331982421875,0.2,-0.02638946642036899,0.0003,57.898986138403416,-4.883552772551775,0.020610418,49.941497802734375,1200,0.0,0.2,,,,,
20.27728271484375,247808,180.0,,,,,,,,,,,,,,,,
20.76380157470703,248832,180.0,0.32177734375,0.2,-0.02815596917134826,0.0003,42.119645428657535,-4.8973347686231135,0.02163356,40.711669921875,1210,0.0,0.2,,,,,
22.068267822265625,249856,180.0,,,,,,,,,,,,,,,,
21.256221771240234,250880,180.0,0.3337890625,0.2,-0.026182433074427535,0.0003,39.08387153968215,-4.910712686926127,0.022820825,10.28892707824707,1220,0.0,0.2,,,,,
21.687602996826172,251904,180.0,,,,,,,,,,,,,,,,
20.872543334960938,252928,180.0,0.3259765625,0.2,-0.025198340494534933,0.0003,46.61837466359138,-4.940156757086515,0.024459071,39.47003173828125,1230,-1.1920928955078125e-07,0.2,,,,,
20.88422966003418,253952,180.0,,,,,,,,,,,,,,,,
20.871692657470703,254976,180.0,0.3427734375,0.2,-0.029558921336138154,0.0003,49.626117235422136,-4.928156020492315,0.023044735,53.74675369262695,1240,0.0,0.2,,,,,
20.077674865722656,256000,180.0,,,,,,,,,,,,,,,,
22.318668365478516,257024,180.0,0.32939453125,0.2,-0.027091352228308097,0.0003,52.790487815439704,-4.9299526892602445,0.02131103,84.8827133178711,1250,0.0,0.2,,,,,
19.219982147216797,258048,180.0,,,,,,,,,,,,,,,,
20.839862823486328,259072,180.0,0.323974609375,0.2,-0.029225150324054993,0.0003,39.49815892726183,-4.9221503712236885,0.021256056,25.266170501708984,1260,1.1920928955078125e-07,0.2,,,,,
21.557483673095703,260096,180.0,,,,,,,,,,,,,,,,
23.089977264404297,261120,180.0,0.31416015625,0.2,-0.02868031949547003,0.0003,44.126084849238396,-4.911529429256916,0.02201456,53.758399963378906,1270,-1.1920928955078125e-07,0.2,,,,,
22.17721176147461,262144,180.0,,,,,,,,,,,,,,,,
23.711467742919922,263168,180.0,0.3490234375,0.2,-0.030739504871962708,0.0003,47.2836462110281,-4.919132448732853,0.02162015,29.826417922973633,1280,5.960464477539063e-08,0.2,,,,,
21.59148597717285,264192,180.0,,,,,,,,,,,,,,,,
20.403921127319336,265216,180.0,0.322998046875,0.2,-0.027836969655618306,0.0003,56.3632203489542,-4.881391350179911,0.020000922,39.98554992675781,1290,-1.1920928955078125e-07,0.2,,,,,
22.03000259399414,266240,180.0,,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,,296,130,897,180.0,21.8165553
22.57717514038086,267264,180.0,0.291015625,0.2,-0.025277323024056386,0.0003,49.373848016560075,-4.858375401794911,0.020440347,18.662324905395508,1300,0.0,0.2,,,,,
21.60980224609375,268288,180.0,,,,,,,,,,,,,,,,
24.847293853759766,269312,180.0,0.37861328125,0.2,-0.03356754885498958,0.0003,55.58623653054237,-4.9078900121152405,0.02406453,16.055706024169922,1310,0.0,0.2,,,,,
22.803550720214844,270336,180.0,,,,,,,,,,,,,,,,
23.006938934326172,271360,180.0,0.353076171875,0.2,-0.02943376160437765,0.0003,53.409048379957675,-4.875843744724989,0.020905625,53.62240982055664,1320,0.0,0.2,,,,,
21.608383178710938,272384,180.0,,,,,,,,,,,,,,,,
24.081912994384766,273408,180.0,0.32451171875,0.2,-0.028034652113274206,0.0003,44.62614570260048,-4.8607782907783985,0.021608204,15.311738967895508,1330,0.0,0.2,,,,,
20.6817626953125,274432,180.0,,,,,,,,,,,,,,,,
22.213193893432617,275456,180.0,0.317724609375,0.2,-0.0260674497247237,0.0003,44.1235894151032,-4.876484455168248,0.021552678,33.86000442504883,1340,0.0,0.2,,,,,
23.855426788330078,276480,180.0,,,,,,,,,,,,,,,,
25.456985473632812,277504,180.0,0.32392578125,0.2,-0.027819710944822874,0.0003,38.52520386278629,-4.925102196633816,0.025732454,53.10707092285156,1350,0.0,0.2,,,,,
22.04764747619629,278528,180.0,,,,,,,,,,,,,,,,
20.967327117919922,279552,180.0,0.342138671875,0.2,-0.03153870206151623,0.0003,49.27544488459826,-4.945751262456179,0.02324867,58.03994369506836,1360,-1.1920928955078125e-07,0.2,,,,,
21.992450714111328,280576,180.0,,,,,,,,,,,,,,,,
21.220975875854492,281600,180.0,0.355517578125,0.2,-0.029379610814794434,0.0003,48.546456415951255,-4.9453983075916765,0.02261396,14.74373722076416,1370,-1.1920928955078125e-07,0.2,,,,,
22.380611419677734,282624,180.0,,,,,,,,,,,,,,,,
21.145992279052734,283648,180.0,0.32431640625,0.2,-0.025444881009025266,0.0003,46.35082815289498,-4.97394398227334,0.02016605,29.25248908996582,1380,0.0,0.2,,,,,
17.90688705444336,284672,180.0,,,,,,,,,,,,,,,,
19.249053955078125,285696,180.0,0.346533203125,0.2,-0.03148794546868885,0.0003,40.43095671087504,-5.0119865670800205,0.025325928,19.21873664855957,1390,-1.1920928955078125e-07,0.2,,,,,
19.401586532592773,286720,180.0,,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,,295,140,968,180.0,21.35570413
21.97718620300293,287744,180.0,0.378076171875,0.2,-0.03268975479331857,0.0003,47.70458726733923,-4.978888274729252,0.021704309,47.37092590332031,1400,0.0,0.2,,,,,
19.895050048828125,288768,180.0,,,,,,,,,,,,,,,,
19.573001861572266,289792,180.0,0.3322265625,0.2,-0.02787235034920741,0.0003,48.57474080175162,-4.965248271822929,0.02202671,25.400089263916016,1410,5.960464477539063e-08,0.2,,,,,
21.804901123046875,290816,180.0,,,,,,,,,,,,,,,,
17.846406936645508,291840,180.0,0.36455078125,0.2,-0.031205386829242343,0.0003,45.21120402365923,-4.986485647410154,0.022464301,26.216611862182617,1420,0.0,0.2,,,,,
19.693771362304688,292864,180.0,,,,,,,,,,,,,,,,
20.864280700683594,293888,180.0,0.32822265625,0.2,-0.026763714196931687,0.0003,44.510330536961554,-4.95074807330966,0.02145128,30.5361385345459,1430,5.960464477539063e-08,0.2,,,,,
20.984128952026367,294912,180.0,,,,,,,,,,,,,,,,
19.461898803710938,295936,180.0,0.33681640625,0.2,-0.03143202747305622,0.0003,40.58400568664074,-4.926064047962427,0.02160842,37.86997985839844,1440,0.0,0.2,,,,,
19.400827407836914,296960,180.0,,,,,,,,,,,,,,,,
23.755661010742188,297984,180.0,0.390380859375,0.2,-0.035146120377612534,0.0003,40.62538978010416,-4.9036706820130345,0.023217492,32.459537506103516,1450,1.1920928955078125e-07,0.2,,,,,
20.936222076416016,299008,180.0,,,,,,,,,,,,,,,,
21.67815399169922,300032,180.0,0.36875,0.2,-0.033841580978696585,0.0003,45.401041677594186,-4.963197926431894,0.02303829,33.95274353027344,1460,0.0,0.2,,,,,
17.358129501342773,301056,180.0,,,,,,,,,,,,,,,,
18.837331771850586,302080,180.0,0.36181640625,0.2,-0.03111922615353251,0.0003,43.14651848524809,-4.916096264868974,0.020663742,22.664384841918945,1470,0.0,0.2,,,,,
21.5822811126709,303104,180.0,,,,,,,,,,,,,,,,
20.821969985961914,304128,180.0,0.298193359375,0.2,-0.025464255204133222,0.0003,45.06559336036444,-4.899574690312147,0.020773606,61.61587142944336,1480,0.0,0.2,,,,,
23.817337036132812,305152,180.0,,,,,,,,,,,,,,,,
20.1643123626709,306176,180.0,0.368603515625,0.2,-0.03350543941342039,0.0003,48.65450966060162,-4.887469529360533,0.022888185,30.797340393066406,1490,0.0,0.2,,,,,
21.669147491455078,307200,180.0,,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,,295,150,1038,180.0,21.07811767
23.476070404052734,308224,180.0,0.356005859375,0.2,-0.03076816198445158,0.0003,43.13878009468317,-4.811185781657696,0.02162169,21.783288955688477,1500,0.0,0.2,,,,,
22.71864891052246,309248,180.0,,,,,,,,,,,,,,,,
21.89749526977539,310272,180.0,0.30380859375,0.2,-0.028849043699301545,0.0003,49.96039882898331,-4.832698538899422,0.022934752,27.751808166503906,1510,0.0,0.2,,,,,
20.17600440979004,311296,180.0,,,,,,,,,,,,,,,,
22.231216430664062,312320,180.0,0.329052734375,0.2,-0.026917680674523582,0.0003,43.032832118868825,-4.940648637712002,0.023214817,44.743412017822266,1520,0.0,0.2,,,,,
22.310317993164062,313344,180.0,,,,,,,,,,,,,,,,
20.569011688232422,314368,180.0,0.35986328125,0.2,-0.032254200867828334,0.0003,36.543801207840445,-5.005384031683207,0.028094374,30.478971481323242,1530,0.0,0.2,,,,,
22.38589096069336,315392,180.0,,,,,,,,,,,,,,,,
20.13749122619629,316416,180.0,0.366259765625,0.2,-0.03211811200162629,0.0003,50.465392634272575,-5.011787943542004,0.023159351,51.59120559692383,1540,-1.1920928955078125e-07,0.2,,,,,
20.14969253540039,317440,180.0,,,,,,,,,,,,,,,,
21.481468200683594,318464,180.0,0.338623046875,0.2,-0.02768432908487739,0.0003,49.56031206995249,-5.001432448625565,0.023405345,27.1324462890625,1550,-1.1920928955078125e-07,0.2,,,,,
17.787063598632812,319488,180.0,,,,,,,,,,,,,,,,
20.006797790527344,320512,180.0,0.34462890625,0.2,-0.030335566709254635,0.0003,43.65392346531153,-5.024389912188053,0.022769894,30.167551040649414,1560,5.960464477539063e-08,0.2,,,,,
24.05742645263672,321536,180.0,,,,,,,,,,,,,,,,
19.3417911529541,322560,180.0,0.338720703125,0.2,-0.029958527447888628,0.0003,42.50231660604477,-5.00951161980629,0.020324804,33.9120979309082,1570,0.0,0.2,,,,,
19.445354461669922,323584,180.0,,,,,,,,,,,,,,,,
20.89618682861328,324608,180.0,0.320556640625,0.2,-0.02843380515114404,0.0003,49.68415908813476,-4.9436368457973,0.018911816,29.366092681884766,1580,-1.1920928955078125e-07,0.2,,,,,
21.625215530395508,325632,180.0,,,,,,,,,,,,,,,,
24.774595260620117,326656,180.0,0.358251953125,0.2,-0.03218315927042568,0.0003,48.46471534967422,-4.910173807293177,0.0225453,88.49578857421875,1590,0.0,0.2,,,,,
23.244037628173828,327680,180.0,,,,,,,,,,,,,,,,
,327680,,,,,,,,,,,,,295,160,1109,180.0,21.2406256
21.304397583007812,328704,180.0,0.3505859375,0.2,-0.030418633832050547,0.0003,40.88790085017681,-4.8612975284457205,0.020386463,18.381189346313477,1600,0.0,0.2,,,,,
21.757644653320312,329728,180.0,,,,,,,,,,,,,,,,
22.577775955200195,330752,180.0,0.32705078125,0.2,-0.028204925235968403,0.0003,50.957287600636484,-4.855885165184736,0.020283468,41.64685821533203,1610,0.0,0.2,,,,,
22.234861373901367,331776,180.0,,,,,,,,,,,,,,,,
22.938358306884766,332800,180.0,0.3189453125,0.2,-0.026123722615011502,0.0003,47.1599180161953,-4.804328539222479,0.02468519,24.035921096801758,1620,0.0,0.2,,,,,
20.470935821533203,333824,180.0,,,,,,,,,,,,,,,,
20.218307495117188,334848,180.0,0.34912109375,0.2,-0.028785851270731654,0.0003,52.49452728927135,-4.869299099594355,0.023128437,37.75680160522461,1630,0.0,0.2,,,,,
22.592872619628906,335872,180.0,,,,,,,,,,,,,,,,
21.705167770385742,336896,180.0,0.319677734375,0.2,-0.026798081799643114,0.0003,43.45779093205929,-4.919593822956085,0.022125553,35.147247314453125,1640,0.0,0.2,,,,,
18.282604217529297,337920,180.0,,,,,,,,,,,,,,,,
22.41016387939453,338944,180.0,0.3302734375,0.2,-0.029732911379323924,0.0003,44.80079184472561,-4.931188067793846,0.02077144,22.32740592956543,1650,-1.1920928955078125e-07,0.2,,,,,
22.243751525878906,339968,180.0,,,,,,,,,,,,,,,,
19.30292510986328,340992,180.0,0.317919921875,0.2,-0.02616748805558018,0.0003,52.52044299989939,-4.958974530547858,0.028848834,31.30180549621582,1660,5.960464477539063e-08,0.2,,,,,
20.279136657714844,342016,180.0,,,,,,,,,,,,,,,,
20.658716201782227,343040,180.0,0.341748046875,0.2,-0.028505314110952897,0.0003,47.76634265929461,-4.92889820188284,0.02112615,40.59196090698242,1670,5.960464477539063e-08,0.2,,,,,
20.35831069946289,344064,180.0,,,,,,,,,,,,,,,,
24.106416702270508,345088,180.0,0.3390625,0.2,-0.03266084050483187,0.0003,42.30791416019201,-4.880388723313809,0.022058504,51.72834396362305,1680,1.1920928955078125e-07,0.2,,,,,
21.586952209472656,346112,180.0,,,,,,,,,,,,,,,,
23.045034408569336,347136,180.0,0.313818359375,0.2,-0.026230665577895707,0.0003,42.179297965765,-4.887595754116774,0.022861779,14.027626037597656,1690,0.0,0.2,,,,,
20.45336151123047,348160,180.0,,,,,,,,,,,,,,,,
,348160,,,,,,,,,,,,,294,170,1180,180.0,21.885784559999998
21.823015213012695,349184,180.0,0.3283203125,0.2,-0.02771529324018047,0.0003,51.57633094638586,-4.893680114299059,0.022213772,21.21774673461914,1700,0.0,0.2,,,,,
23.639982223510742,350208,180.0,,,,,,,,,,,,,,,,
18.228240966796875,351232,180.0,0.3310546875,0.2,-0.028471106103097554,0.0003,40.6801128692925,-4.848206708580255,0.020646993,17.2302188873291,1710,0.0,0.2,,,,,
22.585346221923828,352256,180.0,,,,,,,,,,,,,,,,
23.72834014892578,353280,180.0,0.34853515625,0.2,-0.031104412747663446,0.0003,46.455957669019696,-4.835568707436323,0.021835528,56.561378479003906,1720,0.0,0.2,,,,,
19.838415145874023,354304,180.0,,,,,,,,,,,,,,,,
26.11869239807129,355328,180.0,0.302783203125,0.2,-0.0267355632444378,0.0003,49.926129499077796,-4.760642581433058,0.020601407,34.51846694946289,1730,0.0,0.2,,,,,
22.552650451660156,356352,180.0,,,,,,,,,,,,,,,,
23.155492782592773,357376,180.0,0.34443359375,0.2,-0.030808456272643524,0.0003,48.23882542848587,-4.719158425927162,0.022982692,31.382200241088867,1740,5.960464477539063e-08,0.2,,,,,
21.994932174682617,358400,180.0,,,,,,,,,,,,,,,,
23.128398895263672,359424,180.0,0.349267578125,0.2,-0.027909916086355225,0.0003,39.193215772509575,-4.783961118757725,0.024364386,25.998628616333008,1750,1.1920928955078125e-07,0.2,,,,,
20.703027725219727,360448,180.0,,,,,,,,,,,,,,,,
22.82370376586914,361472,180.0,0.329150390625,0.2,-0.028469257664255565,0.0003,44.265556551516056,-4.80402974486351,0.023321254,37.466270446777344,1760,0.0,0.2,,,,,
23.599315643310547,362496,180.0,,,,,,,,,,,,,,,,
20.123275756835938,363520,180.0,0.33466796875,0.2,-0.028213203168706968,0.0003,40.88502932488918,-4.775893391668797,0.02012787,27.852466583251953,1770,0.0,0.2,,,,,
20.867755889892578,364544,180.0,,,,,,,,,,,,,,,,
21.744853973388672,365568,180.0,0.322705078125,0.2,-0.030576476713758894,0.0003,47.70588504225016,-4.777251041680574,0.022332825,11.850606918334961,1780,5.960464477539063e-08,0.2,,,,,
24.628934860229492,366592,180.0,,,,,,,,,,,,,,,,
21.16128921508789,367616,180.0,0.3365234375,0.2,-0.030935757581028157,0.0003,40.70068792402744,-4.73814372420311,0.023183437,42.97515869140625,1790,0.0,0.2,,,,,
20.988914489746094,368640,180.0,,,,,,,,,,,,,,,,
,368640,,,,,,,,,,,,,294,180,1251,180.0,22.2371787
19.7218017578125,369664,180.0,0.320263671875,0.2,-0.027894768510304858,0.0003,45.219133070111276,-4.7992217995226385,0.020178346,51.43864059448242,1800,0.0,0.2,,,,,
21.131118774414062,370688,180.0,,,,,,,,,,,,,,,,
21.86751365661621,371712,180.0,0.3095703125,0.2,-0.02511332658759784,0.0003,50.98843357264995,-4.836128509789705,0.022818599,41.39600372314453,1810,0.0,0.2,,,,,
20.10126495361328,372736,180.0,,,,,,,,,,,,,,,,
22.783550262451172,373760,180.0,0.331103515625,0.2,-0.03168260013335385,0.0003,45.229438334703445,-4.794181814044714,0.02063939,22.295915603637695,1820,5.960464477539063e-08,0.2,,,,,
21.260448455810547,374784,180.0,,,,,,,,,,,,,,,,
15.71768569946289,375808,180.0,0.304248046875,0.2,-0.02708099475639756,0.0003,44.85562390089035,-4.819887439906597,0.019718163,15.671204566955566,1830,0.0,0.2,,,,,
22.65556526184082,376832,180.0,,,,,,,,,,,,,,,,
20.203815460205078,377856,180.0,0.3259765625,0.2,-0.029825932395033304,0.0003,45.38630523979664,-4.818790841847658,0.022225056,49.20382308959961,1840,0.0,0.2,,,,,
20.635082244873047,378880,180.0,,,,,,,,,,,,,,,,
21.042951583862305,379904,180.0,0.358203125,0.2,-0.031933459464926275,0.0003,48.794297157227994,-4.760025888681412,0.022520244,22.785655975341797,1850,1.7881393432617188e-07,0.2,,,,,
21.504283905029297,380928,180.0,,,,,,,,,,,,,,,,
23.825414657592773,381952,180.0,0.3056640625,0.2,-0.026560000674362528,0.0003,45.87911354899406,-4.74104526489973,0.020531788,20.660757064819336,1860,0.0,0.2,,,,,
19.94983673095703,382976,180.0,,,,,,,,,,,,,,,,
21.534835815429688,384000,180.0,0.347509765625,0.2,-0.033063142819446514,0.0003,49.63364553898573,-4.835564185678959,0.029198537,40.192604064941406,1870,0.0,0.2,,,,,
19.457138061523438,385024,180.0,,,,,,,,,,,,,,,,
22.300132751464844,386048,180.0,0.312646484375,0.2,-0.028205826123303267,0.0003,42.48351268693805,-4.753656134009361,0.019920154,16.160076141357422,1880,0.0,0.2,,,,,
23.180126190185547,387072,180.0,,,,,,,,,,,,,,,,
18.95342254638672,388096,180.0,0.297265625,0.2,-0.027522640425740975,0.0003,41.81891335844993,-4.786634339392185,0.019250913,39.218990325927734,1890,0.0,0.2,,,,,
22.07756805419922,389120,180.0,,,,,,,,,,,,,,,,
,389120,,,,,,,,,,,,,294,190,1322,180.0,21.856907000000007
23.95248031616211,390144,180.0,0.31943359375,0.2,-0.02815406759036705,0.0003,44.83808204382658,-4.6903377287089825,0.019828992,37.567291259765625,1900,-1.1920928955078125e-07,0.2,,,,,
23.24897575378418,391168,180.0,,,,,,,,,,,,,,,,
22.84891128540039,392192,180.0,0.304150390625,0.2,-0.024868473537208047,0.0003,41.70198918879032,-4.731209321320057,0.023038419,23.77927589416504,1910,0.0,0.2,,,,,
22.288787841796875,393216,180.0,,,,,,,,,,,,,,,,
24.015789031982422,394240,180.0,0.33115234375,0.2,-0.03172831390838837,0.0003,46.57132049947977,-4.708160733431578,0.022424817,46.12151336669922,1920,0.0,0.2,,,,,
25.95526885986328,395264,180.0,,,,,,,,,,,,,,,,
26.175048828125,396288,180.0,0.327880859375,0.2,-0.029045778248109853,0.0003,43.48062959909439,-4.655378974229097,0.019646605,45.4466552734375,1930,0.0,0.2,,,,,
23.482685089111328,397312,180.0,,,,,,,,,,,,,,,,
21.907604217529297,398336,180.0,0.32998046875,0.2,-0.03027111450646771,0.0003,39.045134788751604,-4.625029028207064,0.021864053,42.17893981933594,1940,1.1920928955078125e-07,0.2,,,,,
23.32599639892578,399360,180.0,,,,,,,,,,,,,,,,
27.443931579589844,400384,180.0,0.31162109375,0.2,-0.028163372992275983,0.0003,37.51936994642019,-4.566904345154763,0.018542372,13.308863639831543,1950,0.0,0.2,,,,,
24.80349349975586,401408,180.0,,,,,,,,,,,,,,,,
24.755352020263672,402432,180.0,0.314306640625,0.2,-0.027999109349184436,0.0003,48.26650835573673,-4.557436185330152,0.020770598,46.5388298034668,1960,0.0,0.2,,,,,
22.432659149169922,403456,180.0,,,,,,,,,,,,,,,,
22.09900665283203,404480,180.0,0.280078125,0.2,-0.024899097458546748,0.0003,44.22469451278448,-4.537252870202065,0.022337187,26.913074493408203,1970,0.0,0.2,,,,,
26.909709930419922,405504,180.0,,,,,,,,,,,,,,,,
23.514617919921875,406528,180.0,0.269677734375,0.2,-0.02414647870027693,0.0003,44.49647212922573,-4.541559290140867,0.019460138,12.723712921142578,1980,0.0,0.2,,,,,
27.676998138427734,407552,180.0,,,,,,,,,,,,,,,,
24.613483428955078,408576,180.0,0.316455078125,0.2,-0.028678823800873943,0.0003,46.136750681698324,-4.646785694360733,0.025906786,20.869871139526367,1990,0.0,0.2,,,,,
20.446718215942383,409600,180.0,,,,,,,,,,,,,,,,
,409600,,,,,,,,,,,,,293,200,1394,180.0,24.061665119999997
21.59210777282715,410624,180.0,0.35546875,0.2,-0.032114902326793524,0.0003,48.742586807906626,-4.728082704544067,0.023544613,27.44805145263672,2000,5.960464477539063e-08,0.2,,,,,
22.17940330505371,411648,180.0,,,,,,,,,,,,,,,,
25.660608291625977,412672,180.0,0.3001953125,0.2,-0.025852465821662916,0.0003,41.01205303370953,-4.662177594751119,0.019443635,24.817928314208984,2010,0.0,0.2,,,,,
25.28702735900879,413696,180.0,,,,,,,,,,,,,,,,
21.063323974609375,414720,180.0,0.316015625,0.2,-0.030019870250544044,0.0003,48.88385654985905,-4.667842598259449,0.023271292,16.909807205200195,2020,0.0,0.2,,,,,
22.703102111816406,415744,180.0,,,,,,,,,,,,,,,,
22.998279571533203,416768,180.0,0.29951171875,0.2,-0.02534975443559233,0.0003,49.27479944080115,-4.730005054920912,0.024357261,25.693675994873047,2030,0.0,0.2,,,,,
24.41827392578125,417792,180.0,,,,,,,,,,,,,,,,
26.364891052246094,418816,180.0,0.27978515625,0.2,-0.02235708646439889,0.0003,44.45196036994457,-4.72440826818347,0.017526075,21.808992385864258,2040,0.0,0.2,,,,,
23.398460388183594,419840,180.0,,,,,,,,,,,,,,,,
23.46799659729004,420864,180.0,0.284130859375,0.2,-0.024427663267488242,0.0003,54.10829176306724,-4.684410970658064,0.019706925,56.328697204589844,2050,0.0,0.2,,,,,
27.083654403686523,421888,180.0,,,,,,,,,,,,,,,,
27.67322540283203,422912,180.0,0.293212890625,0.2,-0.023905662521428894,0.0003,50.53919975459576,-4.66548276245594,0.020355612,34.60823059082031,2060,0.0,0.2,,,,,
26.474061965942383,423936,180.0,,,,,,,,,,,,,,,,
26.395557403564453,424960,180.0,0.340478515625,0.2,-0.03294251123443246,0.0003,45.9120483905077,-4.632128625363111,0.02360863,36.640193939208984,2070,0.0,0.2,,,,,
26.100284576416016,425984,180.0,,,,,,,,,,,,,,,,
25.84921646118164,427008,180.0,0.3361328125,0.2,-0.028598457571933977,0.0003,41.397561837732795,-4.633055155724287,0.022257041,25.046728134155273,2080,0.0,0.2,,,,,
21.218021392822266,428032,180.0,,,,,,,,,,,,,,,,
28.682451248168945,429056,180.0,0.306787109375,0.2,-0.027411356975790113,0.0003,50.25815383940935,-4.6060276359319685,0.019958168,23.632022857666016,2090,-1.1920928955078125e-07,0.2,,,,,
26.2436580657959,430080,180.0,,,,,,,,,,,,,,,,
,430080,,,,,,,,,,,,,293,210,1467,180.0,24.831291710000002
24.659915924072266,431104,180.0,0.325439453125,0.2,-0.03162444770568982,0.0003,48.432627299427985,-4.672400011122226,0.02477431,29.52802848815918,2100,0.0,0.2,,,,,
24.962188720703125,432128,180.0,,,,,,,,,,,,,,,,
23.77121353149414,433152,180.0,0.34443359375,0.2,-0.03124843344303372,0.0003,51.61315635889768,-4.629227697849274,0.022780739,42.94552993774414,2110,0.0,0.2,,,,,
21.765474319458008,434176,180.0,,,,,,,,,,,,,,,,
24.874042510986328,435200,180.0,0.301513671875,0.2,-0.024002934118470876,0.0003,40.79553930461407,-4.640013488382101,0.021579597,40.19058609008789,2120,0.0,0.2,,,,,
23.513973236083984,436224,180.0,,,,,,,,,,,,,,,,
26.190406799316406,437248,180.0,0.299853515625,0.2,-0.02443841827480355,0.0003,47.45383781194687,-4.579615328460932,0.019036494,20.86525535583496,2130,-1.1920928955078125e-07,0.2,,,,,
27.350467681884766,438272,180.0,,,,,,,,,,,,,,,,
25.50242042541504,439296,180.0,0.307275390625,0.2,-0.026590452261007157,0.0003,45.568546938896176,-4.49394623786211,0.020561581,50.28823471069336,2140,0.0,0.2,,,,,
28.285037994384766,440320,180.0,,,,,,,,,,,,,,,,
27.0465087890625,441344,180.0,0.276904296875,0.2,-0.023988610153537593,0.0003,55.1306289434433,-4.46439455524087,0.019603554,38.089439392089844,2150,0.0,0.2,,,,,
26.447078704833984,442368,180.0,,,,,,,,,,,,,,,,
28.78824806213379,443392,180.0,0.308642578125,0.2,-0.028884848753295955,0.0003,49.87590071856975,-4.382224749773741,0.02151392,40.01290512084961,2160,-1.1920928955078125e-07,0.2,,,,,
29.71976089477539,444416,180.0,,,,,,,,,,,,,,,,
30.00032615661621,445440,180.0,0.2708984375,0.2,-0.025021665933309123,0.0003,45.22123421728611,-4.306204207986593,0.020169804,19.8730411529541,2170,5.960464477539063e-08,0.2,,,,,
29.324010848999023,446464,180.0,,,,,,,,,,,,,,,,
26.222625732421875,447488,180.0,0.36337890625,0.2,-0.02936319135951635,0.0003,49.08778187781572,-4.348261503130198,0.022478385,30.950672149658203,2180,0.0,0.2,,,,,
31.507488250732422,448512,180.0,,,,,,,,,,,,,,,,
26.014755249023438,449536,180.0,0.290185546875,0.2,-0.026911090289286222,0.0003,43.84473387375474,-4.421716693788767,0.023024933,25.382923126220703,2190,5.960464477539063e-08,0.2,,,,,
27.41025161743164,450560,180.0,,,,,,,,,,,,,,,,
,450560,,,,,,,,,,,,,292,220,1538,180.0,26.747204710000002
24.499143600463867,451584,180.0,0.305859375,0.2,-0.027779317779641134,0.0003,48.54434445947409,-4.439891047775745,0.02110654,58.78712463378906,2200,0.0,0.2,,,,,
24.389080047607422,452608,180.0,,,,,,,,,,,,,,,,
24.800724029541016,453632,180.0,0.280810546875,0.2,-0.02483503310540982,0.0003,41.79248625040054,-4.48164215311408,0.025091145,46.512939453125,2210,0.0,0.2,,,,,
