time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/n_updates,train/value_loss,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean
701440,120.0,23.753013610839844,0.0003,45.955482482910156,-5.392495659738779,0.3,-0.03896762732056232,0.043611903,0.278515625,0.0,3420,62.185059955716135,,,,,
702464,120.0,21.165496826171875,,,,,,,,,,,,,,,
703488,120.0,25.269981384277344,0.0003,133.16232299804688,-5.349517320096493,0.3,-0.045810505986446516,0.045992013,0.28076171875,0.0,3430,60.79355245232582,,,,,
704512,120.0,23.016565322875977,,,,,,,,,,,,,,,
705536,120.0,23.12527847290039,0.0003,32.635040283203125,-5.359327474981546,0.3,-0.039348971305298616,0.04331659,0.3037109375,0.0,3440,53.27387930303812,,,,,
706560,120.0,20.015033721923828,,,,,,,,,,,,,,,
707584,120.0,22.031356811523438,0.0003,83.57675170898438,-5.356226616352797,0.3,-0.04302773105046072,0.05087225,0.306103515625,0.0,3450,63.08584187924862,,,,,
708608,120.0,26.512374877929688,,,,,,,,,,,,,,,
709632,120.0,23.98595428466797,0.0003,64.26876068115234,-5.366815479844808,0.3,-0.03780886300373822,0.04629527,0.253125,0.0,3460,57.267763692140576,,,,,
710656,120.0,23.588512420654297,,,,,,,,,,,,,,,
711680,120.0,24.870956420898438,0.0003,71.44426727294922,-5.372558908909559,0.3,-0.04315222370933043,0.046823762,0.2685546875,0.0,3470,63.89987033009529,,,,,
712704,120.0,23.716733932495117,,,,,,,,,,,,,,,
713728,120.0,22.628713607788086,0.0003,62.80598068237305,-5.382430778443814,0.3,-0.03887544953031465,0.049100988,0.244140625,0.0,3480,59.40510602593422,,,,,
714752,120.0,25.578556060791016,,,,,,,,,,,,,,,
715776,120.0,22.698246002197266,0.0003,55.397647857666016,-5.370988441258669,0.3,-0.03847082433057949,0.043893106,0.26572265625,0.0,3490,55.359853038191794,,,,,
716800,120.0,24.810850143432617,,,,,,,,,,,,,,,
716800,,,,,,,,,,,,,120.0,1978,350,362,23.80139188
717824,120.0,26.326515197753906,0.0003,33.37776184082031,-5.389608545601368,0.3,-0.03939976211222529,0.04810413,0.27861328125,0.0,3500,51.9768957644701,,,,,
718848,120.0,25.355731964111328,,,,,,,,,,,,,,,
719872,120.0,23.34358024597168,0.0003,30.037899017333984,-5.346565664559603,0.3,-0.03893028943166428,0.046925932,0.268798828125,0.0,3510,57.56842721402645,,,,,
720896,120.0,25.2831974029541,,,,,,,,,,,,,,,
721920,120.0,25.51214599609375,0.0003,55.323326110839844,-5.361558878421784,0.3,-0.04175447793240892,0.046122264,0.2517578125,5.960464477539063e-08,3520,55.23443233072758,,,,,
722944,120.0,26.229225158691406,,,,,,,,,,,,,,,
723968,120.0,24.06766128540039,0.0003,73.35526275634766,-5.365883573889732,0.3,-0.04551784894501907,0.043981165,0.242724609375,-1.1920928955078125e-07,3530,61.14745526611805,,,,,
724992,120.0,24.836387634277344,,,,,,,,,,,,,,,
726016,120.0,20.41357421875,0.0003,95.51829528808594,-5.395767471939325,0.3,-0.042538293714460454,0.052592166,0.284130859375,0.0,3540,62.63719245791435,,,,,
727040,120.0,23.57498550415039,,,,,,,,,,,,,,,
728064,120.0,26.368804931640625,0.0003,82.3364486694336,-5.42863344475627,0.3,-0.03794902783010912,0.04554238,0.26728515625,-1.1920928955078125e-07,3550,58.20390650480986,,,,,
729088,120.0,25.409564971923828,,,,,,,,,,,,,,,
730112,120.0,24.066164016723633,0.0003,83.89151763916016,-5.4728166654706,0.3,-0.0330444708277355,0.04376077,0.24111328125,0.0,3560,62.224813270568845,,,,,
731136,120.0,23.886516571044922,,,,,,,,,,,,,,,
732160,120.0,25.143827438354492,0.0003,29.433155059814453,-5.462710599601269,0.3,-0.05142345824788208,0.05011352,0.31962890625,0.0,3570,59.754978713393214,,,,,
733184,120.0,24.525836944580078,,,,,,,,,,,,,,,
734208,120.0,22.053810119628906,0.0003,34.68215560913086,-5.452363629639149,0.3,-0.04093702999962261,0.045897223,0.274609375,0.0,3580,63.83375478386879,,,,,
735232,120.0,23.106338500976562,,,,,,,,,,,,,,,
736256,120.0,23.592670440673828,0.0003,50.253692626953125,-5.3954765245318415,0.3,-0.04955839529575314,0.044246476,0.30341796875,0.0,3590,59.745862336456774,,,,,
737280,120.0,25.3560791015625,,,,,,,,,,,,,,,
737280,,,,,,,,,,,,,120.0,2035,360,362,24.339542259999998
738304,120.0,20.997940063476562,0.0003,76.09639739990234,-5.419454354047775,0.3,-0.04319669028409408,0.04498346,0.278369140625,0.0,3600,55.755067667365076,,,,,
739328,120.0,23.903423309326172,,,,,,,,,,,,,,,
740352,120.0,23.792104721069336,0.0003,73.00814819335938,-5.445587568730116,0.3,-0.036652143204992174,0.048428223,0.28564453125,0.0,3610,59.40647289454937,,,,,
741376,120.0,23.07903289794922,,,,,,,,,,,,,,,
742400,120.0,25.217845916748047,0.0003,49.275394439697266,-5.468538276851177,0.3,-0.04211035447660834,0.042486057,0.265966796875,0.0,3620,63.24210793375969,,,,,
743424,120.0,20.151996612548828,,,,,,,,,,,,,,,
744448,120.0,22.397743225097656,0.0003,43.167022705078125,-5.468651992082596,0.3,-0.043503916464396754,0.04183027,0.246875,0.0,3630,69.97487916648387,,,,,
745472,120.0,22.718799591064453,,,,,,,,,,,,,,,
746496,120.0,21.121440887451172,0.0003,91.89348602294922,-5.492812997847795,0.3,-0.03881231827872398,0.045566753,0.251708984375,0.0,3640,63.62331436872482,,,,,
747520,120.0,23.322128295898438,,,,,,,,,,,,,,,
748544,120.0,24.889266967773438,0.0003,66.71331787109375,-5.51534982174635,0.3,-0.037389199121389535,0.038237527,0.2369140625,0.0,3650,60.924369333684446,,,,,
749568,120.0,23.188175201416016,,,,,,,,,,,,,,,
750592,120.0,22.998111724853516,0.0003,80.41405487060547,-5.520681478083134,0.3,-0.04197982421610504,0.05159182,0.282421875,0.0,3660,47.585829629004,,,,,
751616,120.0,23.197227478027344,,,,,,,,,,,,,,,
752640,120.0,23.716203689575195,0.0003,46.22494125366211,-5.480853470414877,0.3,-0.03883082364409347,0.047013823,0.237841796875,1.1920928955078125e-07,3670,56.14108929038048,,,,,
753664,120.0,22.580799102783203,,,,,,,,,,,,,,,
754688,120.0,24.23433494567871,0.0003,73.44941711425781,-5.445011933147907,0.3,-0.03893315704408451,0.045890756,0.231982421875,5.960464477539063e-08,3680,58.04471538662911,,,,,
755712,120.0,26.323911666870117,,,,,,,,,,,,,,,
756736,120.0,23.51970863342285,0.0003,68.75685119628906,-5.428245652467012,0.3,-0.04987642209089245,0.047033265,0.29541015625,0.0,3690,66.23382191956043,,,,,
757760,120.0,25.69356918334961,,,,,,,,,,,,,,,
757760,,,,,,,,,,,,,120.0,2091,370,362,23.173062950000002
758784,120.0,27.21364974975586,0.0003,80.48513793945312,-5.451346385478973,0.3,-0.040161796438405874,0.046670586,0.261376953125,0.0,3700,56.65766468197107,,,,,
759808,120.0,24.366453170776367,,,,,,,,,,,,,,,
760832,120.0,25.467357635498047,0.0003,82.15972900390625,-5.409473998099566,0.3,-0.04163803426417871,0.048283592,0.252197265625,-1.1920928955078125e-07,3710,62.88688540756702,,,,,
761856,120.0,23.834867477416992,,,,,,,,,,,,,,,
762880,120.0,21.66779136657715,0.0003,48.35157775878906,-5.42783757597208,0.3,-0.04175140655279393,0.044018462,0.28779296875,0.0,3720,57.138847169280055,,,,,
763904,120.0,23.297597885131836,,,,,,,,,,,,,,,
764928,120.0,25.859546661376953,0.0003,55.71616744995117,-5.42008413746953,0.3,-0.04695269717976771,0.049365476,0.281787109375,0.0,3730,52.859353348612785,,,,,
765952,120.0,26.47407341003418,,,,,,,,,,,,,,,
766976,120.0,20.928604125976562,0.0003,97.13284301757812,-5.443958456069231,0.3,-0.04236704831855605,0.04653912,0.24775390625,0.0,3740,60.366770431399345,,,,,
768000,120.0,27.47612762451172,,,,,,,,,,,,,,,
769024,120.0,27.112995147705078,0.0003,82.587158203125,-5.49263458698988,0.3,-0.04053966503488482,0.051077794,0.27890625,0.0,3750,52.11007187962532,,,,,
770048,120.0,24.467994689941406,,,,,,,,,,,,,,,
771072,120.0,21.91888427734375,0.0003,51.15717315673828,-5.5051467478275296,0.3,-0.03971729715340189,0.046355553,0.263720703125,0.0,3760,60.55283550173044,,,,,
772096,120.0,23.913288116455078,,,,,,,,,,,,,,,
773120,120.0,24.645158767700195,0.0003,53.07675552368164,-5.4858435951173306,0.3,-0.047807821387687,0.047109462,0.30673828125,1.7881393432617188e-07,3770,61.41130444705486,,,,,
774144,120.0,24.073917388916016,,,,,,,,,,,,,,,
775168,120.0,22.84912109375,0.0003,35.276039123535156,-5.505829441547394,0.3,-0.045961005779827244,0.052244395,0.2689453125,-1.1920928955078125e-07,3780,57.25045725107193,,,,,
776192,120.0,22.40334129333496,,,,,,,,,,,,,,,
777216,120.0,22.775428771972656,0.0003,50.17921829223633,-5.543138268589973,0.3,-0.042333848596172174,0.05014178,0.29228515625,0.0,3790,61.026818519830705,,,,,
778240,120.0,23.300151824951172,,,,,,,,,,,,,,,
778240,,,,,,,,,,,,,120.0,2148,380,362,22.611453640000004
779264,120.0,23.71044158935547,0.0003,39.91331481933594,-5.565662951767445,0.3,-0.043213472336356064,0.04656485,0.28974609375,-1.1920928955078125e-07,3800,61.356232434511185,,,,,
780288,120.0,24.813308715820312,,,,,,,,,,,,,,,
781312,120.0,23.500072479248047,0.0003,38.7871208190918,-5.5640977315604685,0.3,-0.05138576672652562,0.052663237,0.3234375,0.0,3810,55.65562178492546,,,,,
782336,120.0,21.194978713989258,,,,,,,,,,,,,,,
783360,120.0,22.347370147705078,0.0003,34.96263122558594,-5.579760578274727,0.3,-0.0537096341526194,0.05105182,0.32255859375,1.1920928955078125e-07,3820,57.00258760750294,,,,,
784384,120.0,19.06756591796875,,,,,,,,,,,,,,,
785408,120.0,21.417261123657227,0.0003,36.14901351928711,-5.551096747070551,0.3,-0.047667888132855295,0.044793226,0.2890625,-1.1920928955078125e-07,3830,58.17578403651714,,,,,
786432,120.0,22.873615264892578,,,,,,,,,,,,,,,
787456,120.0,23.987390518188477,0.0003,68.45906066894531,-5.544426641613245,0.3,-0.042007097172609066,0.043985356,0.24658203125,0.0,3840,64.53568927943707,,,,,
788480,120.0,25.557592391967773,,,,,,,,,,,,,,,
789504,120.0,23.43022918701172,0.0003,54.06303024291992,-5.538696352392435,0.3,-0.041540544225426856,0.046311863,0.2625,0.0,3850,56.60066203176975,,,,,
790528,120.0,23.22352409362793,,,,,,,,,,,,,,,
791552,120.0,21.219932556152344,0.0003,38.61738586425781,-5.518274723738432,0.3,-0.035575417268955786,0.04596843,0.234423828125,0.0,3860,57.547216987609865,,,,,
792576,120.0,23.339035034179688,,,,,,,,,,,,,,,
793600,120.0,21.204944610595703,0.0003,61.39710998535156,-5.533958211541176,0.3,-0.04234706522001943,0.0487985,0.27392578125,0.0,3870,60.7815584436059,,,,,
794624,120.0,22.60516929626465,,,,,,,,,,,,,,,
795648,120.0,21.50031280517578,0.0003,46.7222785949707,-5.484060897678137,0.3,-0.04308721081506519,0.046383657,0.261328125,-1.1920928955078125e-07,3880,58.624932172894475,,,,,
796672,120.0,22.72053337097168,,,,,,,,,,,,,,,
797696,120.0,23.628002166748047,0.0003,63.661495208740234,-5.511417842656374,0.3,-0.04203130594323738,0.049277283,0.281982421875,0.0,3890,58.73805612325668,,,,,
798720,120.0,23.478984832763672,,,,,,,,,,,,,,,
798720,,,,,,,,,,,,,120.0,2204,390,362,22.61191068
799744,120.0,23.74536895751953,0.0003,68.25237274169922,-5.505022163689136,0.3,-0.047296730108791964,0.04733354,0.282763671875,0.0,3900,53.77888236641884,,,,,
800768,120.0,24.802873611450195,,,,,,,,,,,,,,,
801792,120.0,23.526844024658203,0.0003,59.83121871948242,-5.5177795618772505,0.3,-0.04121695899229962,0.04756771,0.293798828125,0.0,3910,64.00425955057145,,,,,
802816,120.0,21.868640899658203,,,,,,,,,,,,,,,
803840,120.0,24.15937042236328,0.0003,34.89745330810547,-5.49571223333478,0.3,-0.03776000022626249,0.04453633,0.280224609375,0.0,3920,58.79053965806961,,,,,
804864,120.0,24.829700469970703,,,,,,,,,,,,,,,
805888,120.0,22.00448226928711,0.0003,85.97101593017578,-5.4350926101207735,0.3,-0.05026479188381927,0.048242897,0.303125,2.384185791015625e-07,3930,66.01300126314163,,,,,
806912,120.0,24.02042579650879,,,,,,,,,,,,,,,
807936,120.0,23.814001083374023,0.0003,68.74919128417969,-5.3709874376654625,0.3,-0.04536238267755834,0.04347295,0.282275390625,0.0,3940,54.85932164490223,,,,,
808960,120.0,23.729705810546875,,,,,,,,,,,,,,,
809984,120.0,27.234724044799805,0.0003,38.731414794921875,-5.288107208162546,0.3,-0.03799589121554163,0.044025213,0.28134765625,0.0,3950,51.522599160671234,,,,,
811008,120.0,28.0932559967041,,,,,,,,,,,,,,,
812032,120.0,26.65341567993164,0.0003,89.67445373535156,-5.186126071959734,0.3,-0.040803967670944984,0.04789564,0.29033203125,0.0,3960,55.62447348386049,,,,,
813056,120.0,25.032487869262695,,,,,,,,,,,,,,,
814080,120.0,26.2586669921875,0.0003,33.67237854003906,-5.1235964797437195,0.3,-0.0451090883136203,0.043546554,0.27998046875,0.0,3970,56.71575896292925,,,,,
815104,120.0,26.68321418762207,,,,,,,,,,,,,,,
816128,120.0,24.8067626953125,0.0003,47.898101806640625,-5.1706990949809555,0.3,-0.0344415213643515,0.04376647,0.24853515625,0.0,3980,52.52744872868061,,,,,
817152,120.0,26.497886657714844,,,,,,,,,,,,,,,
818176,120.0,29.27822494506836,0.0003,32.04441452026367,-5.087612240761518,0.3,-0.034902614083694064,0.042790525,0.24658203125,0.0,3990,60.57799928486347,,,,,
819200,120.0,25.1759033203125,,,,,,,,,,,,,,,
820224,120.0,29.003265380859375,0.0003,63.7280158996582,-5.046181794255972,0.3,-0.03804146580296219,0.041976023,0.28916015625,0.0,4000,52.182263617217544,,,,,
821248,120.0,29.98187255859375,,,,,,,,,,,,,,,
821248,,,,,,,,,,,,,120.0,55,10,368,26.173819740000003
822272,120.0,30.59700584411621,0.0003,65.97293090820312,-5.013482228666544,0.3,-0.03350487972784322,0.04065439,0.253955078125,0.0,4010,52.77627115398646,,,,,
823296,120.0,28.010475158691406,,,,,,,,,,,,,,,
824320,120.0,30.232240676879883,0.0003,64.5704574584961,-4.949236029386521,0.3,-0.04007013953014393,0.043360204,0.249853515625,-1.1920928955078125e-07,4020,57.406618469953536,,,,,
825344,120.0,28.756502151489258,,,,,,,,,,,,,,,
826368,120.0,30.882068634033203,0.0003,61.59220504760742,-4.874128528684378,0.3,-0.040301395897404294,0.048686273,0.288232421875,-1.1920928955078125e-07,4030,63.503604562580584,,,,,
827392,120.0,29.266874313354492,,,,,,,,,,,,,,,
828416,120.0,29.82255744934082,0.0003,41.377506256103516,-4.847203007340431,0.3,-0.041113038272305856,0.042032033,0.277490234375,5.960464477539063e-08,4040,60.11344966590404,,,,,
829440,120.0,28.720605850219727,,,,,,,,,,,,,,,
830464,120.0,32.061607360839844,0.0003,17.01423454284668,-4.744628950208425,0.3,-0.036480421190935884,0.04367842,0.278955078125,5.960464477539063e-08,4050,51.45778568387031,,,,,
831488,120.0,31.47799301147461,,,,,,,,,,,,,,,
832512,120.0,34.76790237426758,0.0003,68.02381896972656,-4.681031949073076,0.3,-0.03508283888477308,0.04145576,0.234765625,0.0,4060,67.29641977548599,,,,,
833536,120.0,32.464439392089844,,,,,,,,,,,,,,,
834560,120.0,37.53449249267578,0.0003,100.65656280517578,-4.558797009289265,0.3,-0.034867502692941345,0.039380647,0.24833984375,0.0,4070,68.74651198387146,,,,,
835584,120.0,38.052528381347656,,,,,,,,,,,,,,,
836608,120.0,34.40862274169922,0.0003,45.40378189086914,-4.536473075300455,0.3,-0.03095346704867552,0.03584992,0.235693359375,0.0,4080,55.47485136091709,,,,,
837632,120.0,37.20670700073242,,,,,,,,,,,,,,,
838656,120.0,34.50977325439453,0.0003,48.34198760986328,-4.505307282507419,0.3,-0.030381472997396484,0.03740926,0.274462890625,-1.1920928955078125e-07,4090,55.450654649734496,,,,,
839680,120.0,35.260719299316406,,,,,,,,,,,,,,,
840704,120.0,36.90955352783203,0.0003,86.00569152832031,-4.481205932796001,0.3,-0.03554615927059786,0.045394108,0.255419921875,5.960464477539063e-08,4100,60.985266318917276,,,,,
841728,120.0,38.327667236328125,,,,,,,,,,,,,,,
841728,,,,,,,,,,,,,120.0,112,20,365,35.75768824
842752,120.0,37.44750213623047,0.0003,93.98995971679688,-4.4621608696877955,0.3,-0.029695172360516154,0.03628552,0.21787109375,0.0,4110,67.95900261551142,,,,,
843776,120.0,36.00620651245117,,,,,,,,,,,,,,,
844800,120.0,39.72740936279297,0.0003,64.33021545410156,-4.408103142678738,0.3,-0.02907242910878267,0.03897934,0.216650390625,0.0,4120,68.20396733880042,,,,,
845824,120.0,34.16717529296875,,,,,,,,,,,,,,,
846848,120.0,39.247920989990234,0.0003,86.32623291015625,-4.320531216263771,0.3,-0.028311394958291203,0.03778036,0.236669921875,0.0,4130,68.85416194796562,,,,,
847872,120.0,38.40483093261719,,,,,,,,,,,,,,,
848896,120.0,42.30482864379883,0.0003,66.2696762084961,-4.2385527797043325,0.3,-0.02597644088600646,0.037863534,0.210693359375,1.1920928955078125e-07,4140,53.12043455243111,,,,,
849920,120.0,41.73046875,,,,,,,,,,,,,,,
850944,120.0,41.35785675048828,0.0003,76.21047973632812,-4.294673080742359,0.3,-0.031280463335860986,0.041599717,0.260986328125,0.0,4150,48.49972550272942,,,,,
851968,120.0,35.6065673828125,,,,,,,,,,,,,,,
852992,120.0,47.58881378173828,0.0003,37.46522521972656,-4.2140660971403126,0.3,-0.03657232169280178,0.046438567,0.248974609375,-1.1920928955078125e-07,4160,62.03143488168716,,,,,
854016,120.0,45.727413177490234,,,,,,,,,,,,,,,
855040,120.0,51.615299224853516,0.0003,60.24238204956055,-4.084117620438337,0.3,-0.024056173719873186,0.036958158,0.201025390625,0.0,4170,57.306655591726305,,,,,
856064,120.0,47.13941192626953,,,,,,,,,,,,,,,
857088,120.0,50.01378631591797,0.0003,57.855003356933594,-3.9942774556577207,0.3,-0.024558885067744996,0.032558694,0.198095703125,5.960464477539063e-08,4180,55.29640233814716,,,,,
858112,120.0,48.59276580810547,,,,,,,,,,,,,,,
859136,120.0,52.39964294433594,0.0003,47.18190383911133,-4.0085388507694,0.3,-0.02268121319175407,0.03376104,0.194482421875,0.0,4190,57.459864775836465,,,,,
860160,120.0,51.16999816894531,,,,,,,,,,,,,,,
861184,120.0,49.04085922241211,0.0003,35.921512603759766,-3.931305106729269,0.3,-0.022834605947718956,0.035557598,0.182763671875,0.0,4200,58.26651492267847,,,,,
862208,120.0,51.55747985839844,,,,,,,,,,,,,,,
862208,,,,,,,,,,,,,120.0,168,30,364,48.05933851999999
863232,120.0,53.785797119140625,0.0003,55.211177825927734,-3.903046290948987,0.3,-0.022590766576468014,0.031945065,0.20029296875,5.960464477539063e-08,4210,52.173436033725736,,,,,
864256,120.0,48.224422454833984,,,,,,,,,,,,,,,
865280,120.0,50.487060546875,0.0003,53.41864776611328,-3.8041481748223305,0.3,-0.02033900178867043,0.029257264,0.175,0.0,4220,57.29132463485003,,,,,
866304,120.0,51.264923095703125,,,,,,,,,,,,,,,
867328,120.0,51.86878204345703,0.0003,79.21349334716797,-3.8165353745222093,0.3,-0.025859564008715096,0.046514496,0.22724609375,-1.1920928955078125e-07,4230,55.93694735467434,,,,,
868352,120.0,56.95524978637695,,,,,,,,,,,,,,,
869376,120.0,54.809051513671875,0.0003,61.27046585083008,-3.7255688019096853,0.3,-0.0289030334824929,0.037613228,0.2416015625,0.0,4240,51.04698395431042,,,,,
870400,120.0,56.330047607421875,,,,,,,,,,,,,,,
871424,120.0,57.194889068603516,0.0003,30.363271713256836,-3.748723166808486,0.3,-0.025105833252018782,0.03475436,0.18330078125,0.0,4250,55.375854673981664,,,,,
872448,120.0,59.40397644042969,,,,,,,,,,,,,,,
873472,120.0,59.312660217285156,0.0003,37.556663513183594,-3.7509946137666703,0.3,-0.027060391409759178,0.038392648,0.23193359375,0.0,4260,50.16682965010405,,,,,
874496,120.0,54.748085021972656,,,,,,,,,,,,,,,
875520,120.0,55.82402801513672,0.0003,70.13524627685547,-3.715616574883461,0.3,-0.025718996973591857,0.034188576,0.19326171875,0.0,4270,54.678159575164315,,,,,
876544,120.0,51.5013542175293,,,,,,,,,,,,,,,
877568,120.0,61.036582946777344,0.0003,53.6421012878418,-3.668941631913185,0.3,-0.030355300739756785,0.03923431,0.2412109375,0.0,4280,53.410346049070355,,,,,
878592,120.0,59.154869079589844,,,,,,,,,,,,,,,
879616,120.0,59.075347900390625,0.0003,56.39841842651367,-3.7020447455346583,0.3,-0.02679429891941254,0.03986842,0.2044921875,0.0,4290,53.74850004911423,,,,,
880640,120.0,60.53154754638672,,,,,,,,,,,,,,,
881664,120.0,62.10387420654297,0.0003,31.33004379272461,-3.7161433927714826,0.3,-0.02064398719376186,0.03211827,0.174951171875,0.0,4300,56.00540965795517,,,,,
882688,120.0,61.1484375,,,,,,,,,,,,,,,
882688,,,,,,,,,,,,,120.0,225,40,363,57.239488779999995
883712,120.0,53.689666748046875,0.0003,49.56893539428711,-3.6709877349436284,0.3,-0.025358235342355328,0.03266614,0.1994140625,0.0,4310,53.46584745645523,,,,,
884736,120.0,59.6759033203125,,,,,,,,,,,,,,,
885760,120.0,64.33350372314453,0.0003,62.39833450317383,-3.5801507577300073,0.3,-0.017843708183499986,0.03270146,0.169580078125,0.0,4320,56.14059564769268,,,,,
886784,120.0,59.07587432861328,,,,,,,,,,,,,,,
887808,120.0,65.03863525390625,0.0003,51.1585807800293,-3.611481988057494,0.3,-0.022705876141844782,0.03325367,0.183837890625,0.0,4330,52.08701182305813,,,,,
888832,120.0,63.073951721191406,,,,,,,,,,,,,,,
889856,120.0,61.939537048339844,0.0003,39.2679328918457,-3.554475337266922,0.3,-0.01799980445211986,0.039265506,0.154736328125,1.1920928955078125e-07,4340,52.443996684253214,,,,,
890880,120.0,63.75043487548828,,,,,,,,,,,,,,,
891904,120.0,65.40769958496094,0.0003,37.41169357299805,-3.5914669290184973,0.3,-0.026509113947395236,0.02963654,0.192626953125,0.0,4350,49.30347414016724,,,,,
892928,120.0,65.0523681640625,,,,,,,,,,,,,,,
893952,120.0,61.801353454589844,0.0003,56.68752670288086,-3.6210873417556284,0.3,-0.019839205699099693,0.0361811,0.18076171875,0.0,4360,51.90151450335979,,,,,
894976,120.0,66.74644470214844,,,,,,,,,,,,,,,
896000,120.0,61.06044006347656,0.0003,62.39641571044922,-3.631664565950632,0.3,-0.022269259394670372,0.039455406,0.191552734375,5.960464477539063e-08,4370,60.10588639676571,,,,,
897024,120.0,61.30315399169922,,,,,,,,,,,,,,,
898048,120.0,61.589080810546875,0.0003,29.183534622192383,-3.6931710369884967,0.3,-0.01865650401014136,0.03616425,0.16513671875,0.0,4380,53.09935470074415,,,,,
899072,120.0,63.1219482421875,,,,,,,,,,,,,,,
900096,120.0,66.76311492919922,0.0003,31.433420181274414,-3.6679931923747064,0.3,-0.021146208413119892,0.03190902,0.182080078125,-1.1920928955078125e-07,4390,55.2131693392992,,,,,
901120,120.0,62.07048034667969,,,,,,,,,,,,,,,
902144,120.0,64.83851623535156,0.0003,44.25894546508789,-3.678546841070056,0.3,-0.0223631359738647,0.042537093,0.20380859375,0.0,4400,63.15421127378941,,,,,
903168,120.0,60.752960205078125,,,,,,,,,,,,,,,
903168,,,,,,,,,,,,,120.0,281,50,363,62.246278190000005
904192,120.0,61.1673698425293,0.0003,99.1445083618164,-3.6506821136921643,0.3,-0.021553686053084675,0.03503717,0.19697265625,0.0,4410,58.52593540251255,,,,,
905216,120.0,60.443084716796875,,,,,,,,,,,,,,,
906240,120.0,67.73408508300781,0.0003,58.96623229980469,-3.5588955864310265,0.3,-0.02325246577747748,0.036517434,0.183056640625,5.960464477539063e-08,4420,57.62220746576786,,,,,
907264,120.0,64.25473022460938,,,,,,,,,,,,,,,
908288,120.0,62.83769226074219,0.0003,50.86342239379883,-3.591831019893289,0.3,-0.027376596556132428,0.03697358,0.1810546875,0.0,4430,56.243633119761945,,,,,
909312,120.0,63.79064178466797,,,,,,,,,,,,,,,
910336,120.0,66.91970825195312,0.0003,52.33198928833008,-3.5875933323055507,0.3,-0.02159887331072241,0.033696584,0.1541015625,0.0,4440,59.21728793084621,,,,,
911360,120.0,63.420265197753906,,,,,,,,,,,,,,,
912384,120.0,64.02874755859375,0.0003,29.418874740600586,-3.6373514987528326,0.3,-0.026211886380042414,0.03142044,0.1935546875,0.0,4450,48.444192352890965,,,,,
913408,120.0,67.02208709716797,,,,,,,,,,,,,,,
914432,120.0,62.96475601196289,0.0003,58.97591781616211,-3.58532108515501,0.3,-0.01975444096033243,0.03209032,0.140771484375,0.0,4460,65.21418555974961,,,,,
915456,120.0,68.28211975097656,,,,,,,,,,,,,,,
916480,120.0,68.50633239746094,0.0003,58.335487365722656,-3.48398488946259,0.3,-0.024748375032504554,0.03958445,0.21982421875,0.0,4470,55.07543025016785,,,,,
917504,120.0,60.346473693847656,,,,,,,,,,,,,,,
918528,120.0,63.10334396362305,0.0003,63.504188537597656,-3.506936363503337,0.3,-0.019924506604729685,0.027479481,0.17138671875,0.0,4480,51.8650843501091,,,,,
919552,120.0,62.34783935546875,,,,,,,,,,,,,,,
920576,120.0,66.53956604003906,0.0003,67.51469421386719,-3.559252827242017,0.3,-0.019391005544457586,0.0337931,0.191162109375,-1.1920928955078125e-07,4490,51.556343875825405,,,,,
921600,120.0,69.02151489257812,,,,,,,,,,,,,,,
922624,120.0,65.68106079101562,0.0003,67.16104125976562,-3.6238397885113955,0.3,-0.022948720672320632,0.041521713,0.17021484375,-1.1920928955078125e-07,4500,61.88436447381973,,,,,
923648,120.0,66.981689453125,,,,,,,,,,,,,,,
923648,,,,,,,,,,,,,120.0,338,60,363,63.84256136
924672,120.0,66.79946899414062,0.0003,28.314767837524414,-3.672678305208683,0.3,-0.026277714028401532,0.039917085,0.19365234375,0.0,4510,61.40133882462978,,,,,
925696,120.0,67.91075134277344,,,,,,,,,,,,,,,
926720,120.0,70.37078094482422,0.0003,33.92422103881836,-3.6175800766795874,0.3,-0.01695588067832432,0.027861305,0.1603515625,-1.1920928955078125e-07,4520,60.27164264470339,,,,,
927744,120.0,64.76985168457031,,,,,,,,,,,,,,,
928768,120.0,66.55528259277344,0.0003,58.86570358276367,-3.605663777515292,0.3,-0.02267854694473499,0.03652869,0.190771484375,0.0,4530,62.686630842089656,,,,,
929792,120.0,65.36988830566406,,,,,,,,,,,,,,,
930816,120.0,65.03495025634766,0.0003,46.028141021728516,-3.518844151496887,0.3,-0.021111351920808374,0.027159482,0.162451171875,5.960464477539063e-08,4540,54.67355093359947,,,,,
931840,120.0,68.736083984375,,,,,,,,,,,,,,,
932864,120.0,71.64522552490234,0.0003,33.766380310058594,-3.5225461833178997,0.3,-0.02386822713742731,0.02964164,0.177197265625,0.0,4550,51.913887111842634,,,,,
933888,120.0,67.94474792480469,,,,,,,,,,,,,,,
934912,120.0,69.9314193725586,0.0003,60.13709259033203,-3.41320565789938,0.3,-0.02261412956213462,0.03262829,0.19423828125,5.960464477539063e-08,4560,54.27636597156525,,,,,
935936,120.0,67.66490173339844,,,,,,,,,,,,,,,
936960,120.0,70.22706604003906,0.0003,37.55104446411133,-3.4112886279821395,0.3,-0.013550493476213888,0.031874478,0.163134765625,0.0,4570,47.85166604667902,,,,,
