time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/n_updates,rollout/ep_len_mean,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps
302080,38.6146125793457,180.0,3e-05,28.388443863391878,-4.3906000174582,-0.011975538982551371,0.005439259,0.2,0.01181640625,21.211881637573242,0.0,1470,,,,,
303104,41.308624267578125,180.0,,,,,,,,,,,,,,,
304128,35.445945739746094,180.0,3e-05,24.833878134191036,-4.399694015085697,-0.012333193399899755,0.005438848,0.2,0.02490234375,15.255228996276855,0.0,1480,,,,,
305152,43.016239166259766,180.0,,,,,,,,,,,,,,,
306176,41.171897888183594,180.0,3e-05,29.598981963098048,-4.399450858682394,-0.010480802880192642,0.0039858175,0.2,0.00771484375,21.994367599487305,0.0,1490,,,,,
307200,37.832637786865234,180.0,,,,,,,,,,,,,,,
307200,,,,,,,,,,,,,180.0,150,39.32485022,1123,273
308224,39.57685852050781,180.0,3e-05,28.69760615974665,-4.402800765633583,-0.013867703410141985,0.0064760093,0.2,0.01630859375,18.569355010986328,0.0,1500,,,,,
309248,40.510040283203125,180.0,,,,,,,,,,,,,,,
310272,43.248382568359375,180.0,3e-05,23.828403961658477,-4.4075997851789,-0.011753804062027483,0.0054607866,0.2,0.009130859375,12.46302318572998,0.0,1510,,,,,
311296,35.61391830444336,180.0,,,,,,,,,,,,,,,
312320,42.12452697753906,180.0,3e-05,24.77757777273655,-4.395860822498799,-0.011517901602201164,0.004921779,0.2,0.010205078125,17.77825164794922,0.0,1520,,,,,
313344,43.116615295410156,180.0,,,,,,,,,,,,,,,
314368,40.19178009033203,180.0,3e-05,27.04340294152498,-4.390542075037956,-0.011885050088312709,0.005400181,0.2,0.00869140625,24.377599716186523,0.0,1530,,,,,
315392,38.36500549316406,180.0,,,,,,,,,,,,,,,
316416,45.603736877441406,180.0,3e-05,30.325161980092524,-4.38642563149333,-0.007639101955282968,0.003609654,0.2,0.00791015625,25.004405975341797,0.0,1540,,,,,
317440,35.91474533081055,180.0,,,,,,,,,,,,,,,
318464,43.0220947265625,180.0,3e-05,28.507421924173833,-4.36787024512887,-0.012350347087340197,0.005917184,0.2,0.0146484375,30.020334243774414,0.0,1550,,,,,
319488,39.07215118408203,180.0,,,,,,,,,,,,,,,
320512,40.729766845703125,180.0,3e-05,27.64433157891035,-4.357269591838121,-0.011428865808920819,0.005079394,0.2,0.01728515625,19.453290939331055,0.0,1560,,,,,
321536,34.849430084228516,180.0,,,,,,,,,,,,,,,
322560,39.26890563964844,180.0,3e-05,27.769830110669137,-4.353073833137751,-0.010252879172185203,0.0040986454,0.2,0.00908203125,21.343351364135742,1.1920928955078125e-07,1570,,,,,
323584,37.84919357299805,180.0,,,,,,,,,,,,,,,
324608,40.2454833984375,180.0,3e-05,27.576278434693812,-4.339641660451889,-0.01101896787804435,0.006531242,0.2,0.00859375,13.604988098144531,0.0,1580,,,,,
325632,42.21025848388672,180.0,,,,,,,,,,,,,,,
326656,43.11970138549805,180.0,3e-05,29.42739055454731,-4.31720100492239,-0.011578133247530787,0.004861663,0.2,0.015869140625,14.656173706054688,0.0,1590,,,,,
327680,45.451087951660156,180.0,,,,,,,,,,,,,,,
327680,,,,,,,,,,,,,180.0,160,40.46994771,1196,273
328704,45.121917724609375,180.0,3e-05,24.24023093879223,-4.310538976639509,-0.011410858656017809,0.0054644668,0.2,0.013671875,12.432334899902344,0.0,1600,,,,,
329728,46.16211700439453,180.0,,,,,,,,,,,,,,,
330752,41.66127014160156,180.0,3e-05,26.98792721182108,-4.321963302791119,-0.012575574759102892,0.0063005565,0.2,0.013525390625,11.798812866210938,0.0,1610,,,,,
331776,42.14201354980469,180.0,,,,,,,,,,,,,,,
332800,39.97871780395508,180.0,3e-05,27.652781845629214,-4.324714204668998,-0.012383633943682072,0.006217131,0.2,0.0154296875,15.943989753723145,0.0,1620,,,,,
333824,35.608123779296875,180.0,,,,,,,,,,,,,,,
334848,46.6921272277832,180.0,3e-05,32.867721918225286,-4.325507049262524,-0.009793589720356977,0.0043181693,0.2,0.00859375,28.765127182006836,1.1920928955078125e-07,1630,,,,,
335872,39.41779708862305,180.0,,,,,,,,,,,,,,,
336896,44.08061981201172,180.0,3e-05,25.75589043200016,-4.32879540771246,-0.012716341839768575,0.0067065046,0.2,0.015771484375,20.674545288085938,0.0,1640,,,,,
337920,42.63306427001953,180.0,,,,,,,,,,,,,,,
338944,44.59203338623047,180.0,3e-05,30.49234364926815,-4.328159715980291,-0.011440619865607005,0.0048696706,0.2,0.01259765625,20.110584259033203,0.0,1650,,,,,
339968,45.547119140625,180.0,,,,,,,,,,,,,,,
340992,45.32011795043945,180.0,3e-05,30.926913952827455,-4.3327319048345085,-0.011896981257450534,0.005304946,0.2,0.0171875,16.885440826416016,0.0,1660,,,,,
342016,43.421165466308594,180.0,,,,,,,,,,,,,,,
343040,46.318092346191406,180.0,3e-05,27.836685019731522,-4.348576074093581,-0.014036661775026004,0.007190848,0.2,0.025048828125,22.34035873413086,-1.1920928955078125e-07,1670,,,,,
344064,40.33900451660156,180.0,,,,,,,,,,,,,,,
345088,36.954002380371094,180.0,3e-05,27.92955133318901,-4.362802491337061,-0.011795489817450289,0.006254852,0.2,0.01611328125,14.68062686920166,0.0,1680,,,,,
346112,45.58365249633789,180.0,,,,,,,,,,,,,,,
347136,35.06066131591797,180.0,3e-05,26.459178213775157,-4.3523439146578315,-0.010386773426580476,0.004355108,0.2,0.007958984375,19.55316925048828,0.0,1690,,,,,
348160,41.46939468383789,180.0,,,,,,,,,,,,,,,
348160,,,,,,,,,,,,,180.0,170,41.66292103,1268,274
349184,35.95655822753906,180.0,3e-05,29.031739613413812,-4.341142771393061,-0.00979534536600113,0.0046898336,0.2,0.0078125,21.379880905151367,0.0,1700,,,,,
350208,40.387939453125,180.0,,,,,,,,,,,,,,,
351232,40.73035430908203,180.0,3e-05,28.203739450871943,-4.322460891306401,-0.010624048707541078,0.005285983,0.2,0.009130859375,19.13269805908203,0.0,1710,,,,,
352256,44.629539489746094,180.0,,,,,,,,,,,,,,,
353280,42.614295959472656,180.0,3e-05,28.66915433257818,-4.311753483861684,-0.012192030056394288,0.0056012254,0.2,0.012255859375,16.027236938476562,0.0,1720,,,,,
354304,37.636863708496094,180.0,,,,,,,,,,,,,,,
355328,45.474334716796875,180.0,3e-05,33.22995410263538,-4.305382508039474,-0.008394636004959466,0.0038172596,0.2,0.004296875,24.278663635253906,0.0,1730,,,,,
356352,37.22889709472656,180.0,,,,,,,,,,,,,,,
357376,42.93901062011719,180.0,3e-05,29.732242138683795,-4.297072175145149,-0.009989574016253755,0.0050765267,0.2,0.0076171875,14.56773853302002,5.960464477539063e-08,1740,,,,,
358400,41.283241271972656,180.0,,,,,,,,,,,,,,,
359424,37.99675750732422,180.0,3e-05,27.60462491810322,-4.285077685862779,-0.010699211604878656,0.0050586397,0.2,0.010546875,24.16013526916504,-1.1920928955078125e-07,1750,,,,,
360448,42.78203201293945,180.0,,,,,,,,,,,,,,,
361472,46.590614318847656,180.0,3e-05,30.066434115171432,-4.2812071986496445,-0.01069062515744008,0.004834476,0.2,0.0146484375,24.68850326538086,0.0,1760,,,,,
362496,47.562530517578125,180.0,,,,,,,,,,,,,,,
363520,43.21390914916992,180.0,3e-05,30.48074333369732,-4.271760006248951,-0.010195403676334536,0.0055055805,0.2,0.01298828125,31.368385314941406,0.0,1770,,,,,
364544,41.50447463989258,180.0,,,,,,,,,,,,,,,
365568,44.401588439941406,180.0,3e-05,29.612763556838036,-4.27286983281374,-0.0076602697650741906,0.003450759,0.2,0.00771484375,32.74700927734375,0.0,1780,,,,,
366592,43.44664764404297,180.0,,,,,,,,,,,,,,,
367616,40.24999237060547,180.0,3e-05,27.947018450498582,-4.268474306166172,-0.010127552663470851,0.0049343323,0.2,0.015869140625,21.519977569580078,-1.1920928955078125e-07,1790,,,,,
368640,46.20817565917969,180.0,,,,,,,,,,,,,,,
368640,,,,,,,,,,,,,180.0,180,42.67401209999999,1339,275
369664,43.55110168457031,180.0,3e-05,29.77346266210079,-4.260390872508287,-0.01006738107862475,0.0060021263,0.2,0.006689453125,22.459550857543945,0.0,1800,,,,,
370688,44.111576080322266,180.0,,,,,,,,,,,,,,,
371712,43.464866638183594,180.0,3e-05,31.7094777867198,-4.254468680173159,-0.01085841998392425,0.0063026496,0.2,0.013525390625,30.738615036010742,0.0,1810,,,,,
372736,40.7471923828125,180.0,,,,,,,,,,,,,,,
373760,46.78279113769531,180.0,3e-05,27.045563800632955,-4.244686820358038,-0.010681224019208457,0.005870567,0.2,0.008544921875,20.962299346923828,0.0,1820,,,,,
374784,41.4281005859375,180.0,,,,,,,,,,,,,,,
375808,42.52301788330078,180.0,3e-05,31.42236004024744,-4.238395150005817,-0.012488259964629832,0.0066497712,0.2,0.014990234375,22.423185348510742,0.0,1830,,,,,
376832,41.939056396484375,180.0,,,,,,,,,,,,,,,
377856,37.552154541015625,180.0,3e-05,31.313907235860825,-4.2400246523320675,-0.009998631798225688,0.0036209277,0.2,0.010107421875,20.019079208374023,0.0,1840,,,,,
378880,37.427406311035156,180.0,,,,,,,,,,,,,,,
379904,46.11547088623047,180.0,3e-05,28.88058347404003,-4.246348562836647,-0.013888272190888529,0.0077722576,0.2,0.024169921875,23.621980667114258,0.0,1850,,,,,
380928,44.33639907836914,180.0,,,,,,,,,,,,,,,
381952,44.373779296875,180.0,3e-05,28.99223022609949,-4.2496040217578415,-0.009171626937677502,0.0039882036,0.2,0.00947265625,28.052265167236328,-1.1920928955078125e-07,1860,,,,,
382976,42.33750915527344,180.0,,,,,,,,,,,,,,,
384000,46.05596160888672,180.0,3e-05,29.018397304415704,-4.253299022465944,-0.010090565314749255,0.0059674717,0.2,0.008837890625,23.03203773498535,0.0,1870,,,,,
385024,46.655433654785156,180.0,,,,,,,,,,,,,,,
386048,44.267948150634766,180.0,3e-05,30.278274516761304,-4.241786232590675,-0.010468864476570161,0.00540051,0.2,0.006396484375,25.156038284301758,0.0,1880,,,,,
387072,42.79930877685547,180.0,,,,,,,,,,,,,,,
388096,47.81940460205078,180.0,3e-05,27.354174530506135,-4.220688147842884,-0.00917813907508389,0.004173005,0.2,0.008447265625,22.418737411499023,0.0,1890,,,,,
389120,41.73210525512695,180.0,,,,,,,,,,,,,,,
389120,,,,,,,,,,,,,180.0,190,41.9827381,1411,275
390144,42.686561584472656,180.0,3e-05,27.201728872954845,-4.211140760034323,-0.011175484542036429,0.0055121146,0.2,0.01298828125,13.412230491638184,-1.1920928955078125e-07,1900,,,,,
391168,44.26398849487305,180.0,,,,,,,,,,,,,,,
392192,45.24552536010742,180.0,3e-05,28.892349641025067,-4.201546674221754,-0.01210928572472767,0.006234682,0.2,0.00732421875,16.792015075683594,0.0,1910,,,,,
393216,42.608741760253906,180.0,,,,,,,,,,,,,,,
394240,47.07429504394531,180.0,3e-05,28.321501787006856,-4.196398972719908,-0.010455166070823908,0.0060078553,0.2,0.00673828125,29.611658096313477,0.0,1920,,,,,
395264,39.65247344970703,180.0,,,,,,,,,,,,,,,
396288,44.32067108154297,180.0,3e-05,27.139992149174212,-4.205458166450262,-0.009645227144210367,0.005265724,0.2,0.016455078125,20.624168395996094,0.0,1930,,,,,
397312,43.286888122558594,180.0,,,,,,,,,,,,,,,
398336,48.45843505859375,180.0,3e-05,31.829118460416794,-4.205454616248607,-0.010362246289150789,0.0055512115,0.2,0.012646484375,23.381834030151367,-1.1920928955078125e-07,1940,,,,,
399360,44.317283630371094,180.0,,,,,,,,,,,,,,,
400384,42.404518127441406,180.0,3e-05,29.731285138428213,-4.187011897563934,-0.00909611286915606,0.0041619884,0.2,0.0083984375,19.68998146057129,5.960464477539063e-08,1950,,,,,
401408,41.97642517089844,180.0,,,,,,,,,,,,,,,
402432,43.24077224731445,180.0,3e-05,28.08814870119095,-4.175332120805979,-0.009918104406824568,0.0048476933,0.2,0.012255859375,18.599010467529297,-1.1920928955078125e-07,1960,,,,,
403456,45.68425750732422,180.0,,,,,,,,,,,,,,,
404480,47.80854034423828,180.0,3e-05,29.682883900403976,-4.174968907237053,-0.012465115860686637,0.005760575,0.2,0.01943359375,28.425798416137695,0.0,1970,,,,,
405504,45.501304626464844,180.0,,,,,,,,,,,,,,,
406528,40.759300231933594,180.0,3e-05,28.838597556948663,-4.173231115937233,-0.010434452732442877,0.0054091113,0.2,0.01552734375,19.429885864257812,0.0,1980,,,,,
407552,44.988609313964844,180.0,,,,,,,,,,,,,,,
408576,43.944637298583984,180.0,3e-05,28.11822515577078,-4.1679932527244095,-0.006181418110645609,0.0028895098,0.2,0.001318359375,16.206409454345703,0.0,1990,,,,,
409600,43.3572998046875,180.0,,,,,,,,,,,,,,,
409600,,,,,,,,,,,,,180.0,200,42.32178324,1483,276
410624,46.205101013183594,180.0,3e-05,29.126405093073846,-4.160359452664852,-0.011554158944272785,0.007545942,0.2,0.011865234375,19.377592086791992,0.0,2000,,,,,
411648,41.794898986816406,180.0,,,,,,,,,,,,,,,
412672,44.67401885986328,180.0,3e-05,29.263914005458354,-4.154239235818386,-0.009916680405876833,0.0053893398,0.2,0.011865234375,28.84156036376953,0.0,2010,,,,,
413696,44.527061462402344,180.0,,,,,,,,,,,,,,,
414720,41.82972717285156,180.0,3e-05,27.14556084573269,-4.149593661725521,-0.010556073406041833,0.0052470868,0.2,0.015673828125,9.799528121948242,-1.1920928955078125e-07,2020,,,,,
415744,42.734169006347656,180.0,,,,,,,,,,,,,,,
416768,42.974639892578125,180.0,3e-05,29.022161127626894,-4.142696109414101,-0.0109823074828455,0.005288968,0.2,0.008544921875,24.949087142944336,5.960464477539063e-08,2030,,,,,
417792,43.766300201416016,180.0,,,,,,,,,,,,,,,
418816,45.267982482910156,180.0,3e-05,30.229240547120572,-4.134068491309881,-0.008125229976212723,0.004671857,0.2,0.003857421875,17.658632278442383,0.0,2040,,,,,
419840,39.566341400146484,180.0,,,,,,,,,,,,,,,
420864,44.9639892578125,180.0,3e-05,29.770170798897745,-4.139014269411564,-0.011268499276047806,0.0054970486,0.2,0.020068359375,22.752439498901367,0.0,2050,,,,,
421888,43.05082702636719,180.0,,,,,,,,,,,,,,,
422912,41.8615837097168,180.0,3e-05,27.491126197576524,-4.155690385401249,-0.010233205310214544,0.0051624,0.2,0.018310546875,14.082300186157227,0.0,2060,,,,,
423936,46.99958038330078,180.0,,,,,,,,,,,,,,,
424960,47.54344177246094,180.0,3e-05,31.73522616773844,-4.168708358705044,-0.008475469706900185,0.0046704845,0.2,0.00380859375,22.151763916015625,0.0,2070,,,,,
425984,39.605812072753906,180.0,,,,,,,,,,,,,,,
427008,42.352020263671875,180.0,3e-05,31.46633018553257,-4.165505565702915,-0.012566570909984875,0.0059115314,0.2,0.025537109375,17.8670654296875,0.0,2080,,,,,
428032,45.630035400390625,180.0,,,,,,,,,,,,,,,
429056,40.97316360473633,180.0,3e-05,33.6383384436369,-4.151434284448624,-0.009479096024369938,0.004877167,0.2,0.013671875,29.742382049560547,0.0,2090,,,,,
430080,44.16020202636719,180.0,,,,,,,,,,,,,,,
430080,,,,,,,,,,,,,180.0,210,44.22387133999999,1555,276
431104,47.53714370727539,180.0,3e-05,26.445531284809114,-4.144827600568533,-0.0094598281695653,0.0048426273,0.2,0.008251953125,24.379146575927734,0.0,2100,,,,,
432128,48.17467498779297,180.0,,,,,,,,,,,,,,,
433152,41.65165710449219,180.0,3e-05,31.111550199985505,-4.129983052611351,-0.009164454955316615,0.0043082796,0.2,0.00732421875,19.780254364013672,0.0,2110,,,,,
434176,48.25885009765625,180.0,,,,,,,,,,,,,,,
435200,45.91682815551758,180.0,3e-05,32.11965642720461,-4.116751565784216,-0.0086301515231753,0.0039373497,0.2,0.008056640625,24.497068405151367,0.0,2120,,,,,
436224,45.18437194824219,180.0,,,,,,,,,,,,,,,
437248,46.388450622558594,180.0,3e-05,33.80667650848627,-4.141347479075193,-0.011253453149402048,0.005652976,0.2,0.010546875,24.634275436401367,0.0,2130,,,,,
438272,42.84002685546875,180.0,,,,,,,,,,,,,,,
439296,46.87950897216797,180.0,3e-05,28.324077299237253,-4.158518655598163,-0.012843325143876427,0.006179471,0.2,0.019482421875,17.517786026000977,0.0,2140,,,,,
440320,48.3421745300293,180.0,,,,,,,,,,,,,,,
441344,42.7936897277832,180.0,3e-05,30.032642976939677,-4.152318240702153,-0.007563109459806583,0.0040196925,0.2,0.0048828125,18.265241622924805,5.960464477539063e-08,2150,,,,,
442368,44.839317321777344,180.0,,,,,,,,,,,,,,,
443392,48.29396057128906,180.0,3e-05,29.345359653234482,-4.135137823224068,-0.00976177063275827,0.004991103,0.2,0.007275390625,25.535324096679688,0.0,2160,,,,,
444416,47.777809143066406,180.0,,,,,,,,,,,,,,,
445440,46.0261116027832,180.0,3e-05,30.098104880750178,-4.13819653019309,-0.008439944895508233,0.0042139003,0.2,0.0068359375,12.603348731994629,0.0,2170,,,,,
446464,41.73210144042969,180.0,,,,,,,,,,,,,,,
447488,42.25588607788086,180.0,3e-05,29.97460312396288,-4.152775560319424,-0.009746349745546468,0.0043995725,0.2,0.0185546875,12.171424865722656,5.960464477539063e-08,2180,,,,,
448512,45.418365478515625,180.0,,,,,,,,,,,,,,,
449536,40.78268814086914,180.0,3e-05,30.450462819635867,-4.163436751067638,-0.01053225817886414,0.005065256,0.2,0.021337890625,20.776813507080078,5.960464477539063e-08,2190,,,,,
450560,44.99639129638672,180.0,,,,,,,,,,,,,,,
450560,,,,,,,,,,,,,180.0,220,44.907090669999995,1626,276
451584,49.32341384887695,180.0,3e-05,28.826072296500207,-4.174730165302753,-0.010202620013660634,0.004819215,0.2,0.01484375,15.646589279174805,0.0,2200,,,,,
452608,45.84135055541992,180.0,,,,,,,,,,,,,,,
453632,50.91695785522461,180.0,3e-05,29.22838539779186,-4.182605140656233,-0.00750248677431955,0.0047196113,0.2,0.004638671875,10.009361267089844,0.0,2210,,,,,
454656,46.634864807128906,180.0,,,,,,,,,,,,,,,
455680,45.07927703857422,180.0,3e-05,29.457994988560678,-4.184934527426958,-0.00864573350372666,0.005178182,0.2,0.00693359375,31.451541900634766,0.0,2220,,,,,
456704,44.2177734375,180.0,,,,,,,,,,,,,,,
457728,46.277069091796875,180.0,3e-05,28.46645867526531,-4.183580942451954,-0.010047966655565687,0.0043309242,0.2,0.009375,17.686649322509766,0.0,2230,,,,,
458752,44.53993225097656,180.0,,,,,,,,,,,,,,,
459776,46.95288848876953,180.0,3e-05,32.23368272334337,-4.183919183909893,-0.009008321601504577,0.00400756,0.2,0.010791015625,16.14633560180664,0.0,2240,,,,,
460800,47.086326599121094,180.0,,,,,,,,,,,,,,,
461824,47.331504821777344,180.0,3e-05,30.944428031146526,-4.175716283917427,-0.011228546680649742,0.006168512,0.2,0.01455078125,26.55879783630371,5.960464477539063e-08,2250,,,,,
462848,41.16253662109375,180.0,,,,,,,,,,,,,,,
463872,41.919761657714844,180.0,3e-05,28.296594594419002,-4.159480752795934,-0.007580052558205352,0.0043594064,0.2,0.01494140625,20.80792236328125,0.0,2260,,,,,
464896,44.670372009277344,180.0,,,,,,,,,,,,,,,
465920,44.66400146484375,180.0,3e-05,31.48425980657339,-4.152068720012903,-0.008361035806592554,0.0034113852,0.2,0.005908203125,20.05552101135254,-1.1920928955078125e-07,2270,,,,,
466944,44.91938018798828,180.0,,,,,,,,,,,,,,,
467968,47.582820892333984,180.0,3e-05,30.581582686305048,-4.140457734465599,-0.009288650194503135,0.0055313073,0.2,0.01318359375,18.068395614624023,0.0,2280,,,,,
468992,43.15081024169922,180.0,,,,,,,,,,,,,,,
470016,43.88067626953125,180.0,3e-05,28.843468882143497,-4.134713920950889,-0.009741952347758343,0.0046740277,0.2,0.011279296875,21.299795150756836,0.0,2290,,,,,
471040,46.46104049682617,180.0,,,,,,,,,,,,,,,
471040,,,,,,,,,,,,,180.0,230,45.855282890000005,1698,277
472064,41.75064468383789,180.0,3e-05,28.905453572422267,-4.131113051623106,-0.009599005968630081,0.0052385572,0.2,0.018359375,27.190826416015625,-1.1920928955078125e-07,2300,,,,,
473088,40.16016387939453,180.0,,,,,,,,,,,,,,,
474112,48.88508987426758,180.0,3e-05,30.738876616954805,-4.136928383260965,-0.00986056166693743,0.0050972104,0.2,0.01474609375,24.379365921020508,-1.1920928955078125e-07,2310,,,,,
475136,41.75709533691406,180.0,,,,,,,,,,,,,,,
476160,41.025882720947266,180.0,3e-05,27.357763592898845,-4.136731646209955,-0.008279755219700747,0.0037836516,0.2,0.00576171875,17.734420776367188,0.0,2320,,,,,
477184,47.363407135009766,180.0,,,,,,,,,,,,,,,
478208,44.284786224365234,180.0,3e-05,27.44162532389164,-4.112638440728188,-0.014324785845383303,0.0074582286,0.2,0.02529296875,13.749054908752441,0.0,2330,,,,,
479232,43.920204162597656,180.0,,,,,,,,,,,,,,,
480256,42.88288116455078,180.0,3e-05,29.708151477575303,-4.10041809976101,-0.009919228711078176,0.005153917,0.2,0.0119140625,17.585525512695312,0.0,2340,,,,,
481280,48.99861145019531,180.0,,,,,,,,,,,,,,,
482304,45.822052001953125,180.0,3e-05,26.773952001333235,-4.0876649305224415,-0.009172056016541318,0.0051081395,0.2,0.00830078125,22.65658187866211,0.0,2350,,,,,
483328,48.51990509033203,180.0,,,,,,,,,,,,,,,
484352,51.43836975097656,180.0,3e-05,29.56641638725996,-4.090094430744648,-0.010102261596330209,0.005566663,0.2,0.013037109375,30.307815551757812,0.0,2360,,,,,
485376,43.060123443603516,180.0,,,,,,,,,,,,,,,
486400,42.34855270385742,180.0,3e-05,31.502285562455654,-4.100399497151375,-0.008836035838612588,0.0042864108,0.2,0.014697265625,22.0440616607666,-1.1920928955078125e-07,2370,,,,,
487424,45.76184844970703,180.0,,,,,,,,,,,,,,,
488448,50.933998107910156,180.0,3e-05,30.782614530622958,-4.100488066673279,-0.009901391149469418,0.005566605,0.2,0.00947265625,17.915708541870117,1.1920928955078125e-07,2380,,,,,
489472,44.191314697265625,180.0,,,,,,,,,,,,,,,
490496,41.43805694580078,180.0,3e-05,31.620343747735024,-4.095466380566359,-0.008272326725273161,0.0040796176,0.2,0.009130859375,13.648536682128906,0.0,2390,,,,,
491520,44.358741760253906,180.0,,,,,,,,,,,,,,,
491520,,,,,,,,,,,,,180.0,240,45.40371105,1770,277
492544,43.05699157714844,180.0,3e-05,29.571892669796945,-4.086423712223768,-0.009836295091736247,0.0058805123,0.2,0.007470703125,18.321842193603516,0.0,2400,,,,,
493568,44.75107192993164,180.0,,,,,,,,,,,,,,,
494592,44.14646911621094,180.0,3e-05,26.690970623493193,-4.08201617449522,-0.01168173805672268,0.006806173,0.2,0.021337890625,9.336669921875,0.0,2410,,,,,
495616,43.39910125732422,180.0,,,,,,,,,,,,,,,
496640,52.643470764160156,180.0,3e-05,30.433903796970846,-4.081090322136879,-0.008295346703380346,0.004359864,0.2,0.00400390625,19.839868545532227,0.0,2420,,,,,
497664,46.106353759765625,180.0,,,,,,,,,,,,,,,
498688,43.90380859375,180.0,3e-05,30.33040685504675,-4.085238355398178,-0.008214009757102759,0.0043659285,0.2,0.00732421875,19.258956909179688,0.0,2430,,,,,
499712,46.3662109375,180.0,,,,,,,,,,,,,,,
500736,42.74039077758789,180.0,3e-05,30.62405335456133,-4.096136831492186,-0.009960109339954216,0.0053916452,0.2,0.006005859375,34.4290885925293,0.0,2440,,,,,
501760,45.50310516357422,180.0,,,,,,,,,,,,,,,
502784,41.79964828491211,180.0,3e-05,31.491312892735003,-4.112416985630989,-0.009452679509558947,0.0052254237,0.2,0.006103515625,11.167994499206543,0.0,2450,,,,,
503808,47.91596221923828,180.0,,,,,,,,,,,,,,,
504832,41.51960754394531,180.0,3e-05,31.774840262532233,-4.109969676285982,-0.007633237915069912,0.0037907974,0.2,0.0041015625,14.268489837646484,0.0,2460,,,,,
505856,47.54018020629883,180.0,,,,,,,,,,,,,,,
506880,44.820247650146484,180.0,3e-05,31.09340889006853,-4.1043872751295565,-0.010389408236369491,0.0055387886,0.2,0.01103515625,26.078346252441406,0.0,2470,,,,,
507904,44.77687454223633,180.0,,,,,,,,,,,,,,,
508928,50.39057922363281,180.0,3e-05,28.863716866075993,-4.097529732435942,-0.007836481741105673,0.004609229,0.2,0.009814453125,28.17129898071289,0.0,2480,,,,,
509952,46.671470642089844,180.0,,,,,,,,,,,,,,,
510976,41.089256286621094,180.0,3e-05,30.812463933229445,-4.0847937420010565,-0.012614461640259833,0.0071531255,0.2,0.026513671875,27.49954605102539,0.0,2490,,,,,
512000,46.98573303222656,180.0,,,,,,,,,,,,,,,
512000,,,,,,,,,,,,,180.0,250,46.646863999999994,1841,278
513024,46.79443359375,180.0,3e-05,33.02675025165081,-4.083369879424572,-0.00849494171779952,0.0050219535,0.2,0.00400390625,18.239274978637695,0.0,2500,,,,,
514048,41.58824920654297,180.0,,,,,,,,,,,,,,,
515072,41.329994201660156,180.0,3e-05,29.688915909826754,-4.094371096044779,-0.008223737432490451,0.003961456,0.2,0.009228515625,23.361373901367188,5.960464477539063e-08,2510,,,,,
516096,46.681007385253906,180.0,,,,,,,,,,,,,,,
517120,44.73463439941406,180.0,3e-05,28.34209598749876,-4.094368910789489,-0.008230235882365378,0.0042347047,0.2,0.016748046875,18.385900497436523,0.0,2520,,,,,
518144,45.444522857666016,180.0,,,,,,,,,,,,,,,
519168,50.01457977294922,180.0,3e-05,29.340821239352227,-4.096886535733939,-0.010312551802053349,0.0066363574,0.2,0.008935546875,19.040773391723633,0.0,2530,,,,,
520192,50.068389892578125,180.0,,,,,,,,,,,,,,,
521216,48.743316650390625,180.0,3e-05,29.758372977375984,-4.096933922171592,-0.008907186141732382,0.0051783184,0.2,0.006689453125,19.185672760009766,0.0,2540,,,,,
522240,42.38469696044922,180.0,,,,,,,,,,,,,,,
523264,46.59980392456055,180.0,3e-05,33.506055164337155,-4.098614551872015,-0.010501549919717945,0.0065732435,0.2,0.00908203125,14.78665542602539,1.1920928955078125e-07,2550,,,,,
524288,49.742591857910156,180.0,,,,,,,,,,,,,,,
525312,47.37804412841797,180.0,3e-05,28.954451662302017,-4.107272025942803,-0.01256812557730882,0.005996544,0.2,0.023486328125,27.576595306396484,0.0,2560,,,,,
526336,49.30235290527344,180.0,,,,,,,,,,,,,,,
527360,45.97120666503906,180.0,3e-05,26.686759306490423,-4.102165339887142,-0.010985866130067735,0.006124581,0.2,0.015380859375,20.106664657592773,0.0,2570,,,,,
528384,49.31169509887695,180.0,,,,,,,,,,,,,,,
529408,49.1250114440918,180.0,3e-05,29.984246963262557,-4.093253932148218,-0.008593594920967007,0.004976207,0.2,0.008251953125,11.85998821258545,0.0,2580,,,,,
530432,45.132171630859375,180.0,,,,,,,,,,,,,,,
531456,46.122459411621094,180.0,3e-05,30.666580209136008,-4.089786097407341,-0.007955039287116961,0.004131102,0.2,0.010986328125,27.665904998779297,0.0,2590,,,,,
532480,48.993980407714844,180.0,,,,,,,,,,,,,,,
532480,,,,,,,,,,,,,180.0,260,46.72191261000001,1913,278
533504,41.44426727294922,180.0,3e-05,31.807601463794708,-4.0949102059006695,-0.009554246184416115,0.005216772,0.2,0.00791015625,21.555063247680664,0.0,2600,,,,,
534528,46.974853515625,180.0,,,,,,,,,,,,,,,
