eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/clip_fraction,train/entropy_loss,train/approx_kl,train/loss,train/n_updates,train/explained_variance,train/clip_range,train/value_loss,train/learning_rate,train/policy_gradient_loss,time/iterations,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps
26.10458755493164,120.0,237568,,,,,,,,,,,,,,,
22.15732192993164,120.0,238592,0.28369140625,-5.518174187839032,0.04921771,61.67000198364258,1160,0.0,0.3,59.781862722337245,0.0003,-0.044773380453989375,,,,,
24.77699851989746,120.0,239616,,,,,,,,,,,,,,,
26.413402557373047,120.0,240640,0.255078125,-5.503450051695109,0.044349898,39.816123962402344,1170,0.0,0.3,62.256169351935384,0.0003,-0.04204759700623981,,,,,
24.23528289794922,120.0,241664,,,,,,,,,,,,,,,
21.614410400390625,120.0,242688,0.2435546875,-5.503129926323891,0.04511061,35.31576156616211,1180,0.0,0.3,57.20171834826469,0.0003,-0.038556249605608175,,,,,
20.647838592529297,120.0,243712,,,,,,,,,,,,,,,
21.338268280029297,120.0,244736,0.274658203125,-5.516454623639584,0.04638213,60.072776794433594,1190,0.0,0.3,57.15508188605308,0.0003,-0.0454263085986895,,,,,
22.309043884277344,120.0,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,120,23.390073320000003,1462,120.0,168
20.117128372192383,120.0,246784,0.241162109375,-5.479756017774344,0.043526072,69.8636474609375,1200,0.0,0.3,64.96927253305913,0.0003,-0.04238218673199299,,,,,
17.933242797851562,120.0,247808,,,,,,,,,,,,,,,
23.244373321533203,120.0,248832,0.2673828125,-5.457729583978653,0.04643578,35.72426986694336,1210,-1.1920928955078125e-07,0.3,55.35495490133762,0.0003,-0.04297806940448936,,,,,
24.60006332397461,120.0,249856,,,,,,,,,,,,,,,
24.328765869140625,120.0,250880,0.25546875,-5.460160004347562,0.041877,48.6475830078125,1220,0.0,0.3,54.83645148873329,0.0003,-0.041596865877363595,,,,,
23.28832244873047,120.0,251904,,,,,,,,,,,,,,,
23.455955505371094,120.0,252928,0.269921875,-5.44889500066638,0.045928583,50.84180450439453,1230,5.960464477539063e-08,0.3,62.42589543014765,0.0003,-0.04257266013883054,,,,,
21.444297790527344,120.0,253952,,,,,,,,,,,,,,,
25.047771453857422,120.0,254976,0.314501953125,-5.4342593543231485,0.050202005,34.822265625,1240,0.0,0.3,67.56328918039799,0.0003,-0.05099071456643287,,,,,
20.494827270507812,120.0,256000,,,,,,,,,,,,,,,
23.94559097290039,120.0,257024,0.267236328125,-5.430957256257534,0.045682047,31.94330406188965,1250,0.0,0.3,59.88195647001267,0.0003,-0.04218100208017859,,,,,
25.939857482910156,120.0,258048,,,,,,,,,,,,,,,
21.83469009399414,120.0,259072,0.258447265625,-5.432297080755234,0.04103312,61.430660247802734,1260,0.0,0.3,53.721483427286145,0.0003,-0.036604755735606884,,,,,
23.733158111572266,120.0,260096,,,,,,,,,,,,,,,
23.703014373779297,120.0,261120,0.27470703125,-5.459351678937674,0.04849979,35.260677337646484,1270,0.0,0.3,55.08892737478018,0.0003,-0.042505069640174045,,,,,
22.86331558227539,120.0,262144,,,,,,,,,,,,,,,
23.320247650146484,120.0,263168,0.277099609375,-5.468116084486246,0.045407705,63.189151763916016,1280,0.0,0.3,62.33116068840027,0.0003,-0.045171384621062315,,,,,
24.597341537475586,120.0,264192,,,,,,,,,,,,,,,
24.0277099609375,120.0,265216,0.266796875,-5.466119789332152,0.050781667,53.24641418457031,1290,0.0,0.3,55.77315544635057,0.0003,-0.046264211008747225,,,,,
23.639802932739258,120.0,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,130,23.96327282,1583,120.0,168
22.803363800048828,120.0,267264,0.286767578125,-5.511898889392614,0.049385585,73.18611145019531,1300,0.0,0.3,61.17505004107952,0.0003,-0.04906834701469052,,,,,
22.60667610168457,120.0,268288,,,,,,,,,,,,,,,
24.733444213867188,120.0,269312,0.235400390625,-5.50741363093257,0.04570784,106.87100219726562,1310,-1.1920928955078125e-07,0.3,52.56214945912361,0.0003,-0.037493715982418505,,,,,
20.708053588867188,120.0,270336,,,,,,,,,,,,,,,
24.756423950195312,120.0,271360,0.30087890625,-5.523440235108137,0.045262963,51.057586669921875,1320,0.0,0.3,54.36575447022915,0.0003,-0.04959552483342122,,,,,
23.64415740966797,120.0,272384,,,,,,,,,,,,,,,
21.46758270263672,120.0,273408,0.237353515625,-5.505575638264418,0.042895067,48.25048828125,1330,0.0,0.3,53.80562952309847,0.0003,-0.04175891468039481,,,,,
21.97861099243164,120.0,274432,,,,,,,,,,,,,,,
22.773944854736328,120.0,275456,0.276806640625,-5.51902491375804,0.043296147,42.0366096496582,1340,0.0,0.3,55.36584674566984,0.0003,-0.0434631249816448,,,,,
20.82941436767578,120.0,276480,,,,,,,,,,,,,,,
20.994592666625977,120.0,277504,0.24267578125,-5.536887353658676,0.0484985,55.151214599609375,1350,0.0,0.3,60.89019950181246,0.0003,-0.04344034725436359,,,,,
22.71237564086914,120.0,278528,,,,,,,,,,,,,,,
24.180034637451172,120.0,279552,0.250634765625,-5.5308774128556255,0.044520278,97.26370239257812,1360,0.0,0.3,59.81445033699274,0.0003,-0.04152720397541998,,,,,
24.23711395263672,120.0,280576,,,,,,,,,,,,,,,
20.673816680908203,120.0,281600,0.2521484375,-5.531028604507446,0.04649577,22.730594635009766,1370,-1.1920928955078125e-07,0.3,51.16138627231121,0.0003,-0.04327768581351847,,,,,
21.62900161743164,120.0,282624,,,,,,,,,,,,,,,
23.410457611083984,120.0,283648,0.245263671875,-5.517928690463305,0.0436564,70.77010345458984,1380,0.0,0.3,63.96244837343693,0.0003,-0.036001984889662705,,,,,
26.24683380126953,120.0,284672,,,,,,,,,,,,,,,
21.266849517822266,120.0,285696,0.26025390625,-5.499620067328214,0.049301773,79.42554473876953,1390,0.0,0.3,59.44340332150459,0.0003,-0.04237503500335151,,,,,
21.713451385498047,120.0,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,140,23.036877680000003,1700,120.0,168
21.506511688232422,120.0,287744,0.2798828125,-5.46501204892993,0.04958509,47.6235466003418,1400,0.0,0.3,76.03942927122117,0.0003,-0.049914183819055324,,,,,
21.651185989379883,120.0,288768,,,,,,,,,,,,,,,
23.204864501953125,120.0,289792,0.250927734375,-5.463419289886952,0.0463686,63.385528564453125,1410,-1.1920928955078125e-07,0.3,59.19853111207485,0.0003,-0.0406698573497124,,,,,
25.316959381103516,120.0,290816,,,,,,,,,,,,,,,
23.206058502197266,120.0,291840,0.260400390625,-5.464220375567675,0.042682685,43.293678283691406,1420,5.960464477539063e-08,0.3,59.77065044343472,0.0003,-0.03960379159689183,,,,,
24.466022491455078,120.0,292864,,,,,,,,,,,,,,,
28.43008804321289,120.0,293888,0.2650390625,-5.47025875672698,0.05327714,66.34011840820312,1430,0.0,0.3,67.24691159427167,0.0003,-0.042228318701381794,,,,,
23.48807144165039,120.0,294912,,,,,,,,,,,,,,,
21.714984893798828,120.0,295936,0.285791015625,-5.517710200697183,0.04932478,53.77083206176758,1440,0.0,0.3,60.45083683431149,0.0003,-0.04508380585357372,,,,,
23.595170974731445,120.0,296960,,,,,,,,,,,,,,,
23.20884895324707,120.0,297984,0.2609375,-5.531815983355045,0.044713575,86.3203353881836,1450,0.0,0.3,65.61422814726829,0.0003,-0.038129405071231304,,,,,
23.548545837402344,120.0,299008,,,,,,,,,,,,,,,
23.18308448791504,120.0,300032,0.273974609375,-5.542939230054617,0.04570297,50.93474578857422,1460,0.0,0.3,60.18476988375187,0.0003,-0.04564950395506458,,,,,
21.15076446533203,120.0,301056,,,,,,,,,,,,,,,
21.806615829467773,120.0,302080,0.29453125,-5.5316602028906345,0.047522098,31.45132064819336,1470,0.0,0.3,58.28048799484968,0.0003,-0.04746741528069833,,,,,
24.32445526123047,120.0,303104,,,,,,,,,,,,,,,
20.21748924255371,120.0,304128,0.27158203125,-5.515657514333725,0.04473123,33.31929016113281,1480,0.0,0.3,56.78319986313581,0.0003,-0.04176440805676975,,,,,
19.278345108032227,120.0,305152,,,,,,,,,,,,,,,
21.665756225585938,120.0,306176,0.27421875,-5.549228168278932,0.04393044,71.56716918945312,1490,0.0,0.3,58.258482590317726,0.0003,-0.044712401142169254,,,,,
22.35920524597168,120.0,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,150,22.527022749999997,1815,120.0,169
21.051654815673828,120.0,308224,0.255078125,-5.526519377529621,0.04064321,67.36502838134766,1500,0.0,0.3,60.679863347113134,0.0003,-0.042048178237018875,,,,,
22.27988052368164,120.0,309248,,,,,,,,,,,,,,,
23.381942749023438,120.0,310272,0.248974609375,-5.5013299964368345,0.042705372,18.216869354248047,1510,5.960464477539063e-08,0.3,54.69677560031414,0.0003,-0.04746491902551497,,,,,
20.90796661376953,120.0,311296,,,,,,,,,,,,,,,
22.040130615234375,120.0,312320,0.254931640625,-5.513889095932245,0.041319687,67.8001480102539,1520,0.0,0.3,59.78206888735294,0.0003,-0.04002691086425329,,,,,
23.47597885131836,120.0,313344,,,,,,,,,,,,,,,
24.70832061767578,120.0,314368,0.2724609375,-5.5127530984580515,0.04539202,55.00046920776367,1530,0.0,0.3,57.53056004047394,0.0003,-0.03917332120472565,,,,,
23.8425350189209,120.0,315392,,,,,,,,,,,,,,,
23.70534896850586,120.0,316416,0.257177734375,-5.505126009136438,0.044483274,33.83687973022461,1540,0.0,0.3,54.242269745469095,0.0003,-0.04188549525279086,,,,,
23.16631317138672,120.0,317440,,,,,,,,,,,,,,,
25.136226654052734,120.0,318464,0.240283203125,-5.519125016778707,0.04956383,51.36925506591797,1550,0.0,0.3,62.66478655189276,0.0003,-0.038159750244085446,,,,,
24.58533477783203,120.0,319488,,,,,,,,,,,,,,,
25.05874252319336,120.0,320512,0.253271484375,-5.544046308100223,0.04391418,60.130855560302734,1560,0.0,0.3,49.932739701867106,0.0003,-0.03678919474186841,,,,,
19.926774978637695,120.0,321536,,,,,,,,,,,,,,,
19.479562759399414,120.0,322560,0.240771484375,-5.557450502365827,0.041981857,86.50128173828125,1570,0.0,0.3,63.62419719696045,0.0003,-0.03923553642525803,,,,,
23.621126174926758,120.0,323584,,,,,,,,,,,,,,,
22.169719696044922,120.0,324608,0.272216796875,-5.545640606433153,0.047104403,110.79924011230469,1580,0.0,0.3,68.42683832645416,0.0003,-0.049692095980572046,,,,,
22.385784149169922,120.0,325632,,,,,,,,,,,,,,,
22.899641036987305,120.0,326656,0.2470703125,-5.54285986572504,0.044340305,82.63611602783203,1590,0.0,0.3,68.84739989042282,0.0003,-0.04044112588671851,,,,,
20.178131103515625,120.0,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,160,22.16094129,1933,120.0,169
21.5266056060791,120.0,328704,0.263623046875,-5.551171048730612,0.042652555,65.72638702392578,1600,1.1920928955078125e-07,0.3,57.4909834370017,0.0003,-0.04265307502428186,,,,,
21.281265258789062,120.0,329728,,,,,,,,,,,,,,,
19.818889617919922,120.0,330752,0.2513671875,-5.5609436362981794,0.044941507,108.26595306396484,1610,0.0,0.3,65.04511725753545,0.0003,-0.036867011430149435,,,,,
24.38874626159668,120.0,331776,,,,,,,,,,,,,,,
22.090641021728516,120.0,332800,0.266357421875,-5.49266350865364,0.04491307,45.17184829711914,1620,0.0,0.3,68.4658882021904,0.0003,-0.04203537423672969,,,,,
19.27506446838379,120.0,333824,,,,,,,,,,,,,,,
24.09650421142578,120.0,334848,0.235009765625,-5.496536920964718,0.042812087,49.69109344482422,1630,0.0,0.3,69.49569933414459,0.0003,-0.03726903761489666,,,,,
24.076955795288086,120.0,335872,,,,,,,,,,,,,,,
22.155353546142578,120.0,336896,0.252587890625,-5.4994654431939125,0.049974404,56.239097595214844,1640,0.0,0.3,50.3835153311491,0.0003,-0.04280580576987632,,,,,
24.934951782226562,120.0,337920,,,,,,,,,,,,,,,
24.90365219116211,120.0,338944,0.27236328125,-5.502750795334578,0.04685193,47.4338493347168,1650,1.1920928955078125e-07,0.3,52.2770793646574,0.0003,-0.048805896777048476,,,,,
20.865825653076172,120.0,339968,,,,,,,,,,,,,,,
20.391048431396484,120.0,340992,0.2603515625,-5.474370340257883,0.045621548,85.52920532226562,1660,0.0,0.3,56.73555676937103,0.0003,-0.04038263349575573,,,,,
20.403099060058594,120.0,342016,,,,,,,,,,,,,,,
22.515933990478516,120.0,343040,0.252734375,-5.49015040025115,0.04242619,104.00736236572266,1670,0.0,0.3,57.90595071464777,0.0003,-0.04271700276221964,,,,,
20.675600051879883,120.0,344064,,,,,,,,,,,,,,,
23.204132080078125,120.0,345088,0.254345703125,-5.48069706261158,0.046707492,76.49768829345703,1680,0.0,0.3,55.43695933222771,0.0003,-0.0452563461731188,,,,,
22.41525650024414,120.0,346112,,,,,,,,,,,,,,,
23.76628875732422,120.0,347136,0.26181640625,-5.486146115511656,0.04364401,52.48226547241211,1690,0.0,0.3,56.93596791774034,0.0003,-0.0388267534381157,,,,,
21.83760643005371,120.0,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,170,23.0624097,2131,120.0,163
26.747814178466797,120.0,349184,0.29990234375,-5.459480325132608,0.04947436,53.32419967651367,1700,0.0,0.3,58.3084333717823,0.0003,-0.04906171341935987,,,,,
23.28103256225586,120.0,350208,,,,,,,,,,,,,,,
21.820035934448242,120.0,351232,0.277685546875,-5.501422171294689,0.052265,106.21945190429688,1710,0.0,0.3,62.859427192807196,0.0003,-0.04658081462039263,,,,,
23.114988327026367,120.0,352256,,,,,,,,,,,,,,,
22.69223976135254,120.0,353280,0.266162109375,-5.47827523201704,0.04491888,42.89969253540039,1720,-1.1920928955078125e-07,0.3,61.380654349923134,0.0003,-0.04668108451041917,,,,,
24.882518768310547,120.0,354304,,,,,,,,,,,,,,,
23.689441680908203,120.0,355328,0.29091796875,-5.542391814291477,0.047361232,68.04072570800781,1730,0.0,0.3,65.89210568964481,0.0003,-0.04913077305645856,,,,,
23.661733627319336,120.0,356352,,,,,,,,,,,,,,,
19.992403030395508,120.0,357376,0.2720703125,-5.5404674001038074,0.045767926,62.92152404785156,1740,0.0,0.3,64.36430974602699,0.0003,-0.04636528443079442,,,,,
24.067102432250977,120.0,358400,,,,,,,,,,,,,,,
25.520103454589844,120.0,359424,0.241796875,-5.4968885011971,0.045370832,84.36628723144531,1750,0.0,0.3,64.06962772160769,0.0003,-0.03747415944962995,,,,,
23.405956268310547,120.0,360448,,,,,,,,,,,,,,,
25.769081115722656,120.0,361472,0.28095703125,-5.475669440627098,0.04487118,38.8881950378418,1760,0.0,0.3,54.47112489938736,0.0003,-0.04873067900825845,,,,,
23.04117202758789,120.0,362496,,,,,,,,,,,,,,,
21.502151489257812,120.0,363520,0.303466796875,-5.462030171602964,0.049621504,47.59402084350586,1770,0.0,0.3,60.79451724141836,0.0003,-0.051697132736444475,,,,,
21.824220657348633,120.0,364544,,,,,,,,,,,,,,,
23.61007308959961,120.0,365568,0.26171875,-5.445167296379805,0.042187616,37.298805236816406,1780,0.0,0.3,56.62631470263004,0.0003,-0.042304271964530925,,,,,
23.681171417236328,120.0,366592,,,,,,,,,,,,,,,
21.8223819732666,120.0,367616,0.247314453125,-5.463825358450412,0.046169154,41.40546798706055,1790,0.0,0.3,61.14368409216404,0.0003,-0.04065964530400379,,,,,
23.23003578186035,120.0,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,180,23.917990330000002,2345,120.0,157
22.571138381958008,120.0,369664,0.2798828125,-5.483775245398283,0.043393046,79.87602233886719,1800,5.960464477539063e-08,0.3,54.75124967545271,0.0003,-0.045441394452063834,,,,,
26.07940673828125,120.0,370688,,,,,,,,,,,,,,,
21.138164520263672,120.0,371712,0.2412109375,-5.4788615308702,0.045301456,49.27149963378906,1810,-1.1920928955078125e-07,0.3,61.804128266870975,0.0003,-0.0373349275025248,,,,,
23.294588088989258,120.0,372736,,,,,,,,,,,,,,,
