eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/clip_range,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/clip_fraction,train/loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations
180.0,75.87309265136719,236544,0.2,0.0003,5.960464477539063e-08,-0.01552878432412399,-3.5072621405124664,58.89638961553574,0.20458984375,28.759248733520508,1150,0.016098525,,,,,
180.0,75.52462768554688,237568,,,,,,,,,,,,,,,
180.0,73.26875305175781,238592,0.2,0.0003,0.0,-0.010103810815780889,-3.487819789350033,57.68426456451416,0.14873046875,27.843761444091797,1160,0.014438324,,,,,
180.0,75.26455688476562,239616,,,,,,,,,,,,,,,
180.0,77.46070861816406,240640,0.2,0.0003,0.0,-0.012042785629455465,-3.486738205701113,59.940455704927444,0.16611328125,21.864511489868164,1170,0.016727839,,,,,
180.0,78.99240112304688,241664,,,,,,,,,,,,,,,
180.0,77.42387390136719,242688,0.2,0.0003,0.0,-0.012291643256321549,-3.4827119380235674,57.233670270442964,0.170263671875,22.730764389038086,1180,0.015255375,,,,,
180.0,74.40480041503906,243712,,,,,,,,,,,,,,,
180.0,79.8328857421875,244736,0.2,0.0003,0.0,-0.011832187816617079,-3.476300922036171,55.46765514016151,0.156494140625,25.576379776000977,1190,0.013489749,,,,,
180.0,78.18522644042969,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,76.74084759,1168,180.0,210,120
180.0,76.69656372070312,246784,0.2,0.0003,0.0,-0.014222548164252658,-3.4835304960608484,62.999642580747604,0.199951171875,42.3033447265625,1200,0.015364627,,,,,
180.0,81.20346069335938,247808,,,,,,,,,,,,,,,
180.0,80.89213562011719,248832,0.2,0.0003,5.960464477539063e-08,-0.0077572903494001364,-3.4900560535490515,59.07278531193733,0.112255859375,31.000049591064453,1210,0.01327325,,,,,
180.0,76.70803833007812,249856,,,,,,,,,,,,,,,
180.0,79.3708267211914,250880,0.2,0.0003,0.0,-0.00845021718123462,-3.4592392951250077,61.503704589605334,0.140673828125,38.18779754638672,1220,0.01103925,,,,,
180.0,79.37382507324219,251904,,,,,,,,,,,,,,,
180.0,77.87797546386719,252928,0.2,0.0003,0.0,-0.012039951895712876,-3.468600645661354,59.461225998401645,0.157275390625,21.932167053222656,1230,0.015017207,,,,,
180.0,77.44683837890625,253952,,,,,,,,,,,,,,,
180.0,79.2897720336914,254976,0.2,0.0003,0.0,-0.011104433395667001,-3.4675840266048907,63.21197209954262,0.144189453125,19.977710723876953,1240,0.012657392,,,,,
180.0,81.96322631835938,256000,,,,,,,,,,,,,,,
180.0,79.95939636230469,257024,0.2,0.0003,0.0,-0.013741349417250604,-3.451804254204035,55.91153818368912,0.180517578125,22.52456283569336,1250,0.017360236,,,,,
180.0,80.16195678710938,258048,,,,,,,,,,,,,,,
180.0,78.36763000488281,259072,0.2,0.0003,0.0,-0.008281575269938913,-3.463548246771097,56.278781259059905,0.131787109375,19.829139709472656,1260,0.012464572,,,,,
180.0,81.67221069335938,260096,,,,,,,,,,,,,,,
180.0,79.19682312011719,261120,0.2,0.0003,-1.1920928955078125e-07,-0.015556740573083516,-3.475050323456526,63.56207803487778,0.20888671875,42.664207458496094,1270,0.017951418,,,,,
180.0,83.07618713378906,262144,,,,,,,,,,,,,,,
180.0,78.9542007446289,263168,0.2,0.0003,5.960464477539063e-08,-0.01308471661322983,-3.481546596437693,63.749226081371305,0.18408203125,41.230873107910156,1280,0.016351197,,,,,
180.0,83.47856140136719,264192,,,,,,,,,,,,,,,
180.0,77.83558654785156,265216,0.2,0.0003,0.0,-0.014769394759787247,-3.5041138127446176,67.01210398674012,0.20078125,31.333595275878906,1290,0.014942359,,,,,
180.0,81.6406478881836,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,79.72509581000001,1261,180.0,211,130
180.0,81.73643493652344,267264,0.2,0.0003,-1.1920928955078125e-07,-0.014968028181465342,-3.509437899291515,68.40884161591529,0.222314453125,49.85346603393555,1300,0.017831407,,,,,
180.0,82.12724304199219,268288,,,,,,,,,,,,,,,
180.0,85.1083984375,269312,0.2,0.0003,0.0,-0.016989724585437217,-3.51426929756999,70.21519187092781,0.21591796875,45.1804084777832,1310,0.01770134,,,,,
180.0,82.14404296875,270336,,,,,,,,,,,,,,,
180.0,81.3127212524414,271360,0.2,0.0003,0.0,-0.009940257520065643,-3.4981998153030873,62.07228792309761,0.14501953125,20.58501625061035,1320,0.0139168305,,,,,
180.0,82.61317443847656,272384,,,,,,,,,,,,,,,
180.0,81.76509094238281,273408,0.2,0.0003,0.0,-0.013392531844147015,-3.489955253154039,68.78778365850448,0.162451171875,41.44122314453125,1330,0.014211026,,,,,
180.0,81.56900024414062,274432,,,,,,,,,,,,,,,
180.0,79.66355895996094,275456,0.2,0.0003,0.0,-0.014520901939249597,-3.504384205490351,68.97059720158578,0.188525390625,33.0095329284668,1340,0.015582323,,,,,
180.0,76.87931823730469,276480,,,,,,,,,,,,,,,
180.0,82.79652404785156,277504,0.2,0.0003,0.0,-0.011514291019557277,-3.501086901128292,66.60175932645798,0.161083984375,58.267784118652344,1350,0.015808158,,,,,
180.0,80.21542358398438,278528,,,,,,,,,,,,,,,
180.0,83.806396484375,279552,0.2,0.0003,0.0,-0.016811022348701955,-3.486567156761885,62.55692573785782,0.234619140625,24.251230239868164,1360,0.019987328,,,,,
180.0,83.56523132324219,280576,,,,,,,,,,,,,,,
180.0,76.26407623291016,281600,0.2,0.0003,-1.1920928955078125e-07,-0.00947633033792954,-3.4972958512604237,62.82953233718872,0.148974609375,26.367780685424805,1370,0.013536403,,,,,
180.0,83.90782165527344,282624,,,,,,,,,,,,,,,
180.0,82.48915100097656,283648,0.2,0.0003,0.0,-0.009819280682131648,-3.508561810106039,65.39986945986747,0.15947265625,27.433271408081055,1380,0.0154647445,,,,,
180.0,83.19564819335938,284672,,,,,,,,,,,,,,,
180.0,82.09613800048828,285696,0.2,0.0003,0.0,-0.012621556715748739,-3.473919566720724,64.19242287278175,0.195703125,38.69569396972656,1390,0.0146499965,,,,,
180.0,82.75892639160156,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,82.50772936000001,1355,180.0,211,140
180.0,86.1710433959961,287744,0.2,0.0003,0.0,-0.009527589187200647,-3.4748531840741634,61.63653503656387,0.158349609375,29.06446075439453,1400,0.014335093,,,,,
180.0,84.27458953857422,288768,,,,,,,,,,,,,,,
180.0,82.68392181396484,289792,0.2,0.0003,-1.1920928955078125e-07,-0.010793597630981821,-3.4817640721797942,63.247978049516675,0.1482421875,29.18549919128418,1410,0.013877772,,,,,
180.0,83.91506958007812,290816,,,,,,,,,,,,,,,
180.0,87.28704833984375,291840,0.2,0.0003,-1.1920928955078125e-07,-0.010674608209228609,-3.480337297171354,60.33234327435493,0.152783203125,17.934139251708984,1420,0.014906563,,,,,
180.0,86.71342468261719,292864,,,,,,,,,,,,,,,
180.0,85.56367492675781,293888,0.2,0.0003,0.0,-0.009369576368771958,-3.4502086997032166,67.32178865671158,0.170947265625,27.100942611694336,1430,0.013417731,,,,,
180.0,83.3216552734375,294912,,,,,,,,,,,,,,,
180.0,81.06625366210938,295936,0.2,0.0003,1.1920928955078125e-07,-0.010152935722726398,-3.452821117639542,57.2099147439003,0.186474609375,30.113271713256836,1440,0.015739385,,,,,
180.0,85.87437438964844,296960,,,,,,,,,,,,,,,
180.0,82.05261993408203,297984,0.2,0.0003,0.0,-0.009115449603268645,-3.4496012195944785,58.30794386863708,0.145947265625,23.100996017456055,1450,0.014275202,,,,,
180.0,82.50208282470703,299008,,,,,,,,,,,,,,,
180.0,80.2431869506836,300032,0.2,0.0003,-1.1920928955078125e-07,-0.011507036413240712,-3.447893563657999,69.78247588276864,0.14736328125,21.151708602905273,1460,0.0123384725,,,,,
180.0,83.46124267578125,301056,,,,,,,,,,,,,,,
180.0,80.26062774658203,302080,0.2,0.0003,-1.1920928955078125e-07,-0.00785980788350571,-3.4387062288820744,57.85618856549263,0.116650390625,37.440303802490234,1470,0.011696303,,,,,
180.0,85.09197998046875,303104,,,,,,,,,,,,,,,
180.0,82.24967956542969,304128,0.2,0.0003,-1.1920928955078125e-07,-0.013739938526123296,-3.4410837650299073,67.6880725800991,0.178369140625,42.50615310668945,1480,0.0153369885,,,,,
180.0,88.10711669921875,305152,,,,,,,,,,,,,,,
180.0,82.14671325683594,306176,0.2,0.0003,0.0,-0.012543803238077088,-3.426609746366739,64.48490571379662,0.16123046875,31.851884841918945,1490,0.013632026,,,,,
180.0,86.52245330810547,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,84.16643423000001,1445,180.0,212,150
180.0,84.66148376464844,308224,0.2,0.0003,0.0,-0.008453553168510552,-3.4235711961984636,51.57821958661079,0.140087890625,25.259727478027344,1500,0.012919873,,,,,
180.0,83.88212585449219,309248,,,,,,,,,,,,,,,
180.0,82.97242736816406,310272,0.2,0.0003,0.0,-0.013683735029189847,-3.425347647070885,59.34025030136108,0.18720703125,28.09950065612793,1510,0.0148857655,,,,,
180.0,83.76396942138672,311296,,,,,,,,,,,,,,,
180.0,86.11265563964844,312320,0.2,0.0003,1.1920928955078125e-07,-0.013623927519074642,-3.4345576748251916,63.41517864465713,0.169970703125,25.627988815307617,1520,0.015130792,,,,,
180.0,83.32666015625,313344,,,,,,,,,,,,,,,
180.0,85.85293579101562,314368,0.2,0.0003,5.960464477539063e-08,-0.013721732604608405,-3.4181042082607744,62.20921300649643,0.189306640625,41.46022033691406,1530,0.015305921,,,,,
180.0,86.83781433105469,315392,,,,,,,,,,,,,,,
180.0,81.76394653320312,316416,0.2,0.0003,1.1920928955078125e-07,-0.012912389048142358,-3.4263945922255514,58.92637398838997,0.212060546875,27.356130599975586,1540,0.015471792,,,,,
180.0,83.004638671875,317440,,,,,,,,,,,,,,,
180.0,87.97392272949219,318464,0.2,0.0003,1.1920928955078125e-07,-0.013625028051319533,-3.4244107753038406,53.56949816942215,0.2044921875,25.46811866760254,1550,0.016106,,,,,
180.0,86.3127212524414,319488,,,,,,,,,,,,,,,
180.0,78.09791564941406,320512,0.2,0.0003,0.0,-0.01067953569581732,-3.4199861995875835,55.877331173419954,0.16181640625,18.480491638183594,1560,0.014537951,,,,,
180.0,83.183349609375,321536,,,,,,,,,,,,,,,
180.0,82.24851989746094,322560,0.2,0.0003,0.0,-0.01286115658149356,-3.4435785941779615,67.13416854143142,0.1712890625,33.28822708129883,1570,0.013262954,,,,,
180.0,84.23211669921875,323584,,,,,,,,,,,,,,,
180.0,83.41200256347656,324608,0.2,0.0003,0.0,-0.012841055326134665,-3.4308565363287924,47.48226788640022,0.1806640625,22.963777542114258,1580,0.014067292,,,,,
180.0,81.00349426269531,325632,,,,,,,,,,,,,,,
180.0,82.6747817993164,326656,0.2,0.0003,1.1920928955078125e-07,-0.013942336167383473,-3.4290053121745587,65.2930693268776,0.189501953125,26.799819946289062,1590,0.016849969,,,,,
180.0,85.04776000976562,327680,,,,,,,,,,,,,,,
,,327680,,,,,,,,,,,84.14430890999998,1534,180.0,213,160
180.0,83.08383178710938,328704,0.2,0.0003,1.1920928955078125e-07,-0.01585810840697377,-3.43269420042634,62.96782286167145,0.22197265625,24.579763412475586,1600,0.016361047,,,,,
180.0,84.16478729248047,329728,,,,,,,,,,,,,,,
180.0,84.05377960205078,330752,0.2,0.0003,5.960464477539063e-08,-0.012674198285094463,-3.414884912222624,56.49098426103592,0.191357421875,20.93448257446289,1610,0.016846983,,,,,
180.0,85.637939453125,331776,,,,,,,,,,,,,,,
180.0,87.21759033203125,332800,0.2,0.0003,-1.1920928955078125e-07,-0.013474623891670489,-3.4074302092194557,61.79468589425087,0.189404296875,30.9549617767334,1620,0.01618683,,,,,
180.0,85.60296630859375,333824,,,,,,,,,,,,,,,
180.0,84.77348327636719,334848,0.2,0.0003,5.960464477539063e-08,-0.007656709221191704,-3.403167386353016,56.17521313428879,0.123486328125,29.756816864013672,1630,0.0114310235,,,,,
180.0,80.27281188964844,335872,,,,,,,,,,,,,,,
180.0,85.67213439941406,336896,0.2,0.0003,0.0,-0.010739594940969256,-3.412611797451973,59.136105448007584,0.1462890625,24.708484649658203,1640,0.014383772,,,,,
180.0,81.63627624511719,337920,,,,,,,,,,,,,,,
180.0,83.289794921875,338944,0.2,0.0003,0.0,-0.013249318911402953,-3.4432810485363006,63.22942282557487,0.173291015625,36.7613410949707,1650,0.014889747,,,,,
180.0,82.51927185058594,339968,,,,,,,,,,,,,,,
180.0,85.41972351074219,340992,0.2,0.0003,0.0,-0.012373871097224765,-3.4202708028256894,58.42520687580109,0.1923828125,43.43951416015625,1660,0.01789156,,,,,
180.0,81.35877990722656,342016,,,,,,,,,,,,,,,
180.0,84.78680419921875,343040,0.2,0.0003,0.0,-0.011347116479009855,-3.4391949638724326,54.097563832998276,0.166357421875,27.686208724975586,1670,0.016708441,,,,,
180.0,87.71714782714844,344064,,,,,,,,,,,,,,,
180.0,85.70366668701172,345088,0.2,0.0003,0.0,-0.011474277946399524,-3.435549672693014,58.311818552017215,0.173876953125,21.087718963623047,1680,0.012945541,,,,,
180.0,83.60865783691406,346112,,,,,,,,,,,,,,,
180.0,82.50721740722656,347136,0.2,0.0003,5.960464477539063e-08,-0.010868047950498293,-3.440198999643326,57.45403039455414,0.146142578125,30.96356964111328,1690,0.013491506,,,,,
180.0,84.88044738769531,348160,,,,,,,,,,,,,,,
,,348160,,,,,,,,,,,85.37678061999999,1623,180.0,214,170
180.0,87.59812927246094,349184,0.2,0.0003,0.0,-0.01186499817413278,-3.4331325352191926,67.19511127471924,0.1830078125,38.05581283569336,1700,0.014866579,,,,,
180.0,83.35535430908203,350208,,,,,,,,,,,,,,,
180.0,84.32569885253906,351232,0.2,0.0003,5.960464477539063e-08,-0.00995583604380954,-3.420933917909861,58.26301355361939,0.13486328125,27.401262283325195,1710,0.012676887,,,,,
180.0,83.33894348144531,352256,,,,,,,,,,,,,,,
180.0,83.24121856689453,353280,0.2,0.0003,-1.1920928955078125e-07,-0.007973132764163893,-3.401478336751461,52.39904927611351,0.15078125,19.320293426513672,1720,0.014974842,,,,,
180.0,81.45664978027344,354304,,,,,,,,,,,,,,,
180.0,86.47642517089844,355328,0.2,0.0003,1.1920928955078125e-07,-0.01665656463301275,-3.419873932003975,61.74519214630127,0.222607421875,43.690670013427734,1730,0.01617613,,,,,
180.0,83.6551513671875,356352,,,,,,,,,,,,,,,
180.0,85.86982727050781,357376,0.2,0.0003,0.0,-0.012547590744361514,-3.4151918686926366,63.26637748479843,0.17626953125,20.640424728393555,1740,0.012523636,,,,,
180.0,81.1662826538086,358400,,,,,,,,,,,,,,,
180.0,86.69499206542969,359424,0.2,0.0003,-1.1920928955078125e-07,-0.013896167534403503,-3.4285641588270663,63.86251859068871,0.208740234375,35.5811653137207,1750,0.017243452,,,,,
180.0,86.51087951660156,360448,,,,,,,,,,,,,,,
180.0,84.64016723632812,361472,0.2,0.0003,0.0,-0.012217941513517872,-3.4166068747639655,60.519883865118025,0.1703125,55.970863342285156,1760,0.015538023,,,,,
180.0,85.44728088378906,362496,,,,,,,,,,,,,,,
180.0,84.1242446899414,363520,0.2,0.0003,0.0,-0.010803846377530135,-3.4228404715657232,54.58901495933533,0.143505859375,25.87566566467285,1770,0.016219683,,,,,
180.0,86.3448715209961,364544,,,,,,,,,,,,,,,
180.0,83.27906799316406,365568,0.2,0.0003,-1.1920928955078125e-07,-0.013021240982925519,-3.4328314483165743,66.20244185328484,0.1517578125,62.58668518066406,1780,0.013855057,,,,,
180.0,87.19279479980469,366592,,,,,,,,,,,,,,,
180.0,86.15756225585938,367616,0.2,0.0003,-1.1920928955078125e-07,-0.013540691291564145,-3.4414949022233485,55.472366851568225,0.1955078125,29.429811477661133,1790,0.015466507,,,,,
180.0,83.30032348632812,368640,,,,,,,,,,,,,,,
,,368640,,,,,,,,,,,84.61821459000001,1712,180.0,215,180
180.0,86.06332397460938,369664,0.2,0.0003,5.960464477539063e-08,-0.007964243547758088,-3.4442663177847863,59.94909377098084,0.138671875,31.97272491455078,1800,0.0108130835,,,,,
180.0,83.73793029785156,370688,,,,,,,,,,,,,,,
180.0,87.80367279052734,371712,0.2,0.0003,0.0,-0.01080557079112623,-3.4371061928570272,61.219616162776944,0.15009765625,28.266889572143555,1810,0.01273317,,,,,
180.0,85.12620544433594,372736,,,,,,,,,,,,,,,
180.0,83.55979919433594,373760,0.2,0.0003,0.0,-0.006550224391685333,-3.4091843821108343,55.50457597970963,0.1111328125,24.052650451660156,1820,0.011733681,,,,,
180.0,86.46923828125,374784,,,,,,,,,,,,,,,
180.0,82.28659057617188,375808,0.2,0.0003,0.0,-0.008941845632216427,-3.3903816901147366,64.97596828341484,0.119677734375,25.00508689880371,1830,0.012173692,,,,,
180.0,86.02348327636719,376832,,,,,,,,,,,,,,,
180.0,85.25089263916016,377856,0.2,0.0003,0.0,-0.007543989887926728,-3.3818224616348744,59.933703255653384,0.10869140625,26.238847732543945,1840,0.012440469,,,,,
180.0,85.88584899902344,378880,,,,,,,,,,,,,,,
180.0,85.4908676147461,379904,0.2,0.0003,-1.1920928955078125e-07,-0.008570691765635274,-3.383569914102554,56.01933970451355,0.127099609375,34.756080627441406,1850,0.012732172,,,,,
180.0,86.95801544189453,380928,,,,,,,,,,,,,,,
180.0,84.35330200195312,381952,0.2,0.0003,0.0,-0.01249476509692613,-3.378931687772274,55.306707340478894,0.172314453125,30.05571174621582,1860,0.014044881,,,,,
180.0,86.24761199951172,382976,,,,,,,,,,,,,,,
180.0,86.54806518554688,384000,0.2,0.0003,0.0,-0.007782368068001233,-3.383171250671148,54.51350205540657,0.1228515625,25.347673416137695,1870,0.012835763,,,,,
180.0,86.9207992553711,385024,,,,,,,,,,,,,,,
180.0,86.75302124023438,386048,0.2,0.0003,-1.1920928955078125e-07,-0.012843025510665029,-3.403402842581272,63.11153118014336,0.162109375,31.64885902404785,1880,0.012443534,,,,,
180.0,86.18025970458984,387072,,,,,,,,,,,,,,,
180.0,90.2698745727539,388096,0.2,0.0003,0.0,-0.013884623930789531,-3.4130086936056614,62.58147839307785,0.17197265625,37.96592330932617,1890,0.014775995,,,,,
180.0,88.21684265136719,389120,,,,,,,,,,,,,,,
,,389120,,,,,,,,,,,85.84448660000002,1802,180.0,215,190
180.0,88.07438659667969,390144,0.2,0.0003,0.0,-0.017161043670057552,-3.4134412735700606,58.256402373313904,0.225048828125,21.470367431640625,1900,0.015521809,,,,,
180.0,87.59576416015625,391168,,,,,,,,,,,,,,,
180.0,86.21402740478516,392192,0.2,0.0003,0.0,-0.008232380225672386,-3.4056018881499766,61.1983477473259,0.148974609375,32.71076965332031,1910,0.014803223,,,,,
180.0,87.12286376953125,393216,,,,,,,,,,,,,,,
180.0,82.38407897949219,394240,0.2,0.0003,5.960464477539063e-08,-0.01211192874397966,-3.3935436464846136,57.779825556278226,0.1845703125,41.03322982788086,1920,0.014743239,,,,,
180.0,85.5112075805664,395264,,,,,,,,,,,,,,,
180.0,86.58958435058594,396288,0.2,0.0003,0.0,-0.012947142016491853,-3.4219130620360376,65.04542498588562,0.16416015625,16.012876510620117,1930,0.0141410455,,,,,
180.0,86.30079650878906,397312,,,,,,,,,,,,,,,
180.0,86.4703140258789,398336,0.2,0.0003,0.0,-0.009310286118125077,-3.4170388497412203,67.0616690158844,0.144091796875,24.41315269470215,1940,0.013625996,,,,,
180.0,85.69732666015625,399360,,,,,,,,,,,,,,,
180.0,90.30230712890625,400384,0.2,0.0003,0.0,-0.00791387505014427,-3.391887856274843,57.60111187100411,0.119873046875,27.024063110351562,1950,0.011618326,,,,,
180.0,87.05374908447266,401408,,,,,,,,,,,,,,,
