eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/clip_fraction,train/clip_range,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/loss,train/n_updates,train/entropy_loss,train/explained_variance,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/time_elapsed
40.0,66.07088470458984,76800,0.619091796875,0.2,0.0003,0.102546334,-0.06142141476739198,41.54292048811912,20.463245391845703,370,-3.7373907446861265,-1.1920928955078125e-07,,,,,
40.0,66.36283874511719,77824,,,,,,,,,,,,,,,
40.0,74.22636413574219,78848,0.623486328125,0.2,0.0003,0.10414579,-0.06368791836430318,44.51933002471924,23.678071975708008,380,-3.6960371978580953,0.0,,,,,
40.0,67.27793884277344,79872,,,,,,,,,,,,,,,
40.0,64.34632110595703,80896,0.651220703125,0.2,0.0003,0.12373121,-0.049948370270431044,44.331884783506396,22.56905746459961,390,-3.6572862558066843,5.960464477539063e-08,,,,,
40.0,69.01055908203125,81920,,,,,,,,,,,,,,,
,,81920,,,,,,,,,,,73.71175973,362,40.0,40,225
40.0,70.39173126220703,82944,0.6859375,0.2,0.0003,0.1307737,-0.0547519076615572,40.802915543317795,17.98760414123535,400,-3.6464833341538907,0.0,,,,,
40.0,74.2076644897461,83968,,,,,,,,,,,,,,,
40.0,73.79812622070312,84992,0.665087890625,0.2,0.0003,0.116702646,-0.060245103150373326,48.42886208295822,25.20417022705078,410,-3.6495688788592817,-1.1920928955078125e-07,,,,,
40.0,68.56282043457031,86016,,,,,,,,,,,,,,,
40.0,68.90528869628906,87040,0.660791015625,0.2,0.0003,0.1182615,-0.0557081060949713,40.39220181107521,13.492050170898438,420,-3.660300935059786,-1.1920928955078125e-07,,,,,
40.0,69.61659240722656,88064,,,,,,,,,,,,,,,
40.0,70.17998504638672,89088,0.660888671875,0.2,0.0003,0.112061426,-0.06314628200489096,38.2407322883606,19.80164337158203,430,-3.6121129341423512,0.0,,,,,
40.0,68.85359191894531,90112,,,,,,,,,,,,,,,
40.0,69.02381896972656,91136,0.644677734375,0.2,0.0003,0.10638518,-0.05465883476426825,35.45134866833687,14.654426574707031,440,-3.5930733241140844,-1.1920928955078125e-07,,,,,
40.0,70.91348266601562,92160,,,,,,,,,,,,,,,
40.0,69.36311340332031,93184,0.720458984375,0.2,0.0003,0.1531268,-0.0513838580576703,41.71384561657906,19.273412704467773,450,-3.54286954626441,-1.1920928955078125e-07,,,,,
40.0,65.86998748779297,94208,,,,,,,,,,,,,,,
40.0,68.93214416503906,95232,0.749072265625,0.2,0.0003,0.12132767,-0.04455391434603371,39.921629667282104,21.92963409423828,460,-3.515672878175974,0.0,,,,,
40.0,69.56694030761719,96256,,,,,,,,,,,,,,,
40.0,66.0684585571289,97280,0.68525390625,0.2,0.0003,0.10471475,-0.04591902909014607,34.87543223500252,19.51637077331543,470,-3.4962092831730844,1.1920928955078125e-07,,,,,
40.0,69.00325012207031,98304,,,,,,,,,,,,,,,
40.0,71.72700500488281,99328,0.655078125,0.2,0.0003,0.092258185,-0.05873197138425894,35.89724653363228,14.177665710449219,480,-3.51020859926939,-1.1920928955078125e-07,,,,,
40.0,73.69366455078125,100352,,,,,,,,,,,,,,,
40.0,74.92462158203125,101376,0.621240234375,0.2,0.0003,0.11535449,-0.05521836515981704,42.45188409686089,15.345821380615234,490,-3.5439066872000695,0.0,,,,,
40.0,69.30522155761719,102400,,,,,,,,,,,,,,,
,,102400,,,,,,,,,,,77.09632720999998,362,40.0,50,282
40.0,74.5739974975586,103424,0.663671875,0.2,0.0003,0.111425966,-0.04834964975743787,40.32151973247528,22.062654495239258,500,-3.5732178151607514,0.0,,,,,
40.0,74.0467529296875,104448,,,,,,,,,,,,,,,
40.0,71.12825775146484,105472,0.640869140625,0.2,0.0003,0.1254418,-0.059268880027229895,38.84425552487373,18.709781646728516,510,-3.5620021343231203,-1.1920928955078125e-07,,,,,
40.0,73.65624237060547,106496,,,,,,,,,,,,,,,
40.0,73.30522918701172,107520,0.663671875,0.2,0.0003,0.13480854,-0.05760304855648428,36.94557946324348,24.155681610107422,520,-3.5331032522022725,0.0,,,,,
40.0,70.56720733642578,108544,,,,,,,,,,,,,,,
40.0,68.5290756225586,109568,0.651123046875,0.2,0.0003,0.115113914,-0.055324872679193504,36.131162393093106,23.414447784423828,530,-3.535394001752138,0.0,,,,,
40.0,72.93028259277344,110592,,,,,,,,,,,,,,,
40.0,75.47772979736328,111616,0.5890625,0.2,0.0003,0.09917569,-0.04786565720423823,35.320248764753345,15.892745018005371,540,-3.5212964810431004,0.0,,,,,
40.0,74.05598449707031,112640,,,,,,,,,,,,,,,
40.0,73.37550354003906,113664,0.623583984375,0.2,0.0003,0.11617059,-0.06179573560075369,36.04903427958489,20.107011795043945,550,-3.5004619002342223,0.0,,,,,
40.0,74.32996368408203,114688,,,,,,,,,,,,,,,
40.0,72.78810119628906,115712,0.595654296875,0.2,0.0003,0.1015266,-0.050845281290821734,39.53131328225136,21.157215118408203,560,-3.506321120262146,0.0,,,,,
40.0,71.15792846679688,116736,,,,,,,,,,,,,,,
40.0,71.38362121582031,117760,0.618115234375,0.2,0.0003,0.12058362,-0.050222366448724645,35.359483963251115,13.78505802154541,570,-3.4998902142047883,0.0,,,,,
40.0,69.00210571289062,118784,,,,,,,,,,,,,,,
40.0,72.49238586425781,119808,0.63017578125,0.2,0.0003,0.09615584,-0.05700454057368916,35.25302433371544,19.977781295776367,580,-3.4940708629786967,0.0,,,,,
40.0,73.02845764160156,120832,,,,,,,,,,,,,,,
40.0,69.7066421508789,121856,0.66201171875,0.2,0.0003,0.12011122,-0.05301925738458522,34.887875479459765,12.847037315368652,590,-3.4429764531552793,1.1920928955078125e-07,,,,,
40.0,73.0120849609375,122880,,,,,,,,,,,,,,,
,,122880,,,,,,,,,,,77.32880632,361,40.0,60,339
40.0,75.67852783203125,123904,0.622412109375,0.2,0.0003,0.11467402,-0.044292573921848086,33.05078483819962,16.97878646850586,600,-3.401051849871874,0.0,,,,,
40.0,70.14631652832031,124928,,,,,,,,,,,,,,,
40.0,72.96312713623047,125952,0.6541015625,0.2,0.0003,0.12995678,-0.05410892336803954,35.68771576285362,21.087793350219727,610,-3.398949734121561,1.1920928955078125e-07,,,,,
40.0,67.68070983886719,126976,,,,,,,,,,,,,,,
40.0,69.93974304199219,128000,0.6470703125,0.2,0.0003,0.12202547,-0.05136492514575366,33.53127287626266,19.730915069580078,620,-3.390794163197279,1.1920928955078125e-07,,,,,
40.0,67.2470474243164,129024,,,,,,,,,,,,,,,
40.0,71.29190063476562,130048,0.68232421875,0.2,0.0003,0.115925625,-0.04995267096091993,32.644778752326964,17.399852752685547,630,-3.4267664447426798,0.0,,,,,
40.0,74.13155364990234,131072,,,,,,,,,,,,,,,
40.0,71.95063781738281,132096,0.638427734375,0.2,0.0003,0.103119045,-0.06254744556499645,34.33893105983734,17.4955997467041,640,-3.464882518351078,0.0,,,,,
40.0,75.11976623535156,133120,,,,,,,,,,,,,,,
40.0,74.13611602783203,134144,0.61337890625,0.2,0.0003,0.107723296,-0.05412480289232917,31.680623507499696,13.575026512145996,650,-3.459566789120436,0.0,,,,,
40.0,74.30729675292969,135168,,,,,,,,,,,,,,,
40.0,72.32920837402344,136192,0.658056640625,0.2,0.0003,0.13106292,-0.060605491843307394,35.011186534166335,17.76492691040039,660,-3.438761679828167,0.0,,,,,
40.0,72.66747283935547,137216,,,,,,,,,,,,,,,
40.0,75.02561950683594,138240,0.677490234375,0.2,0.0003,0.11150929,-0.06252368528512306,35.159700858592984,19.359119415283203,670,-3.431976159662008,1.1920928955078125e-07,,,,,
40.0,70.68785095214844,139264,,,,,,,,,,,,,,,
40.0,76.0091323852539,140288,0.662451171875,0.2,0.0003,0.12888709,-0.05840739671839401,35.6066009581089,21.16188621520996,680,-3.439885455369949,0.0,,,,,
40.0,72.3197021484375,141312,,,,,,,,,,,,,,,
40.0,71.82194519042969,142336,0.672900390625,0.2,0.0003,0.13821074,-0.05073041010764427,35.753685957193376,18.499774932861328,690,-3.4362794898450373,-1.1920928955078125e-07,,,,,
40.0,76.05410766601562,143360,,,,,,,,,,,,,,,
,,143360,,,,,,,,,,,80.54546040999999,362,40.0,70,395
40.0,73.02166748046875,144384,0.651123046875,0.2,0.0003,0.1201546,-0.049396788657759316,30.540006667375565,13.489533424377441,700,-3.42918646261096,0.0,,,,,
40.0,67.59144592285156,145408,,,,,,,,,,,,,,,
40.0,72.2996826171875,146432,0.621728515625,0.2,0.0003,0.11937097,-0.053929166909074414,29.41740135550499,15.04446029663086,710,-3.4352280266582964,0.0,,,,,
40.0,72.38645935058594,147456,,,,,,,,,,,,,,,
40.0,69.29263305664062,148480,0.674267578125,0.2,0.0003,0.15181875,-0.04626309463055804,34.12647235393524,19.923404693603516,720,-3.424784982204437,0.0,,,,,
40.0,71.12415313720703,149504,,,,,,,,,,,,,,,
40.0,73.02729797363281,150528,0.62548828125,0.2,0.0003,0.11733499,-0.04833144340082072,31.5242300093174,15.571046829223633,730,-3.4376442551612856,5.960464477539063e-08,,,,,
40.0,70.35391235351562,151552,,,,,,,,,,,,,,,
40.0,73.23406219482422,152576,0.63125,0.2,0.0003,0.11013624,-0.05382461715780664,34.91353064775467,18.972440719604492,740,-3.451584193855524,0.0,,,,,
40.0,74.69664001464844,153600,,,,,,,,,,,,,,,
40.0,72.5482177734375,154624,0.578857421875,0.2,0.0003,0.09133213,-0.0560526270797709,32.708912307024,14.183528900146484,750,-3.4632716439664364,0.0,,,,,
40.0,76.5261001586914,155648,,,,,,,,,,,,,,,
40.0,76.58946228027344,156672,0.570068359375,0.2,0.0003,0.10935179,-0.059755748239695095,33.322351628541945,13.462650299072266,760,-3.4667621359229086,0.0,,,,,
40.0,71.72683715820312,157696,,,,,,,,,,,,,,,
40.0,73.50054931640625,158720,0.55029296875,0.2,0.0003,0.093701676,-0.03936657362792175,33.55782840847969,19.995161056518555,770,-3.4592265211045743,-1.1920928955078125e-07,,,,,
40.0,76.44972229003906,159744,,,,,,,,,,,,,,,
40.0,74.57203674316406,160768,0.511767578125,0.2,0.0003,0.07779661,-0.04790407079854049,29.093032491207122,12.306499481201172,780,-3.4473550505936146,0.0,,,,,
40.0,72.64325714111328,161792,,,,,,,,,,,,,,,
40.0,75.82479858398438,162816,0.5708984375,0.2,0.0003,0.08460079,-0.053522463829722255,31.77442917227745,22.775806427001953,790,-3.420228110998869,0.0,,,,,
40.0,75.19613647460938,163840,,,,,,,,,,,,,,,
,,163840,,,,,,,,,,,79.68807851999999,364,40.0,80,448
40.0,72.46014404296875,164864,0.605517578125,0.2,0.0003,0.08649268,-0.04399973318213597,28.362292957305907,13.654807090759277,800,-3.413620235770941,0.0,,,,,
40.0,74.56764221191406,165888,,,,,,,,,,,,,,,
40.0,72.72853088378906,166912,0.623046875,0.2,0.0003,0.09399876,-0.04787502612962271,30.87162635922432,13.408235549926758,810,-3.4231561556458474,-1.1920928955078125e-07,,,,,
40.0,75.1939468383789,167936,,,,,,,,,,,,,,,
40.0,71.90093231201172,168960,0.622265625,0.2,0.0003,0.098836154,-0.04902464076294564,32.003388649225236,19.412389755249023,820,-3.424215503036976,0.0,,,,,
40.0,73.15937805175781,169984,,,,,,,,,,,,,,,
40.0,74.05821228027344,171008,0.601611328125,0.2,0.0003,0.098954864,-0.05475644758553244,30.464037781953813,16.09590721130371,830,-3.42416327893734,0.0,,,,,
40.0,70.32906341552734,172032,,,,,,,,,,,,,,,
40.0,72.87622833251953,173056,0.5650390625,0.2,0.0003,0.085343465,-0.06206674253917299,32.62133830785751,17.668384552001953,840,-3.422602570801973,0.0,,,,,
40.0,73.70301055908203,174080,,,,,,,,,,,,,,,
40.0,74.98206329345703,175104,0.598388671875,0.2,0.0003,0.090891615,-0.058168841432780026,30.034407597780227,16.60420036315918,850,-3.4093625642359258,5.960464477539063e-08,,,,,
40.0,73.86992645263672,176128,,,,,,,,,,,,,,,
40.0,70.84739685058594,177152,0.5857421875,0.2,0.0003,0.09275462,-0.056439363546087404,32.18900009393692,19.52313804626465,860,-3.401034674048424,0.0,,,,,
40.0,74.21864318847656,178176,,,,,,,,,,,,,,,
40.0,70.86358642578125,179200,0.62626953125,0.2,0.0003,0.10761106,-0.05428664245118853,30.309640765190125,15.367918968200684,870,-3.387295117229223,-1.1920928955078125e-07,,,,,
40.0,72.57780456542969,180224,,,,,,,,,,,,,,,
40.0,72.65048217773438,181248,0.635400390625,0.2,0.0003,0.101522624,-0.04865475841797888,28.665378871560097,16.576684951782227,880,-3.375562472641468,0.0,,,,,
40.0,68.650390625,182272,,,,,,,,,,,,,,,
40.0,72.17533111572266,183296,0.609716796875,0.2,0.0003,0.112339124,-0.05056241451238748,30.75736414194107,11.904146194458008,890,-3.381855571269989,0.0,,,,,
40.0,74.3670654296875,184320,,,,,,,,,,,,,,,
,,184320,,,,,,,,,,,79.73117723,366,40.0,90,502
40.0,71.91143035888672,185344,0.677001953125,0.2,0.0003,0.10335904,-0.05073286241386086,33.306963509321214,19.350841522216797,900,-3.3831455804407597,0.0,,,,,
40.0,72.4658203125,186368,,,,,,,,,,,,,,,
40.0,74.94043731689453,187392,0.58427734375,0.2,0.0003,0.083273016,-0.059710327436914665,32.65888635516167,12.972386360168457,910,-3.4048634506762028,0.0,,,,,
40.0,74.08537292480469,188416,,,,,,,,,,,,,,,
40.0,71.83834075927734,189440,0.56865234375,0.2,0.0003,0.11079023,-0.05529261144110933,33.848093485832216,15.772964477539062,920,-3.393535617738962,0.0,,,,,
40.0,67.89466857910156,190464,,,,,,,,,,,,,,,
40.0,73.12057495117188,191488,0.57958984375,0.2,0.0003,0.111088425,-0.05957518237119075,31.462270158529282,15.509695053100586,930,-3.386355285346508,0.0,,,,,
40.0,73.10531616210938,192512,,,,,,,,,,,,,,,
40.0,75.05459594726562,193536,0.63271484375,0.2,0.0003,0.12824048,-0.05504369261034299,31.789269292354582,16.404748916625977,940,-3.3580992624163626,-1.1920928955078125e-07,,,,,
40.0,73.69427490234375,194560,,,,,,,,,,,,,,,
40.0,76.03692626953125,195584,0.63076171875,0.2,0.0003,0.105868675,-0.042409793348633686,30.800910979509354,17.654769897460938,950,-3.370408371835947,5.960464477539063e-08,,,,,
40.0,70.72894287109375,196608,,,,,,,,,,,,,,,
40.0,73.1261978149414,197632,0.62314453125,0.2,0.0003,0.10941249,-0.05042449375032447,33.361733835935595,12.949668884277344,960,-3.3635779470205307,0.0,,,,,
40.0,73.06781005859375,198656,,,,,,,,,,,,,,,
40.0,74.75595092773438,199680,0.649951171875,0.2,0.0003,0.11967876,-0.06302004420431331,32.20145082473755,16.167896270751953,970,-3.363146597892046,0.0,,,,,
40.0,76.89517211914062,200704,,,,,,,,,,,,,,,
40.0,73.18949127197266,201728,0.66435546875,0.2,0.0003,0.12775233,-0.05640318675432354,31.46530093252659,14.75217342376709,980,-3.351933132112026,5.960464477539063e-08,,,,,
40.0,70.43968200683594,202752,,,,,,,,,,,,,,,
40.0,71.13328552246094,203776,0.658935546875,0.2,0.0003,0.12707952,-0.045366355995065534,30.60675839185715,14.142911911010742,990,-3.347176966071129,5.960464477539063e-08,,,,,
40.0,73.556640625,204800,,,,,,,,,,,,,,,
,,204800,,,,,,,,,,,79.80125622,367,40.0,100,556
40.0,73.38467407226562,205824,0.692919921875,0.2,0.0003,0.13710745,-0.049145993989077395,30.447972518205642,17.198671340942383,1000,-3.351941292732954,5.960464477539063e-08,,,,,
40.0,69.41191864013672,206848,,,,,,,,,,,,,,,
40.0,72.11441040039062,207872,0.703271484375,0.2,0.0003,0.107414626,-0.05287657452572603,32.046743881702426,11.832429885864258,1010,-3.376814979314804,1.1920928955078125e-07,,,,,
40.0,73.88738250732422,208896,,,,,,,,,,,,,,,
40.0,71.73504638671875,209920,0.64833984375,0.2,0.0003,0.115774825,-0.06669130682130345,33.81729522943497,13.02198314666748,1020,-3.39661413282156,1.1920928955078125e-07,,,,,
40.0,69.09228515625,210944,,,,,,,,,,,,,,,
40.0,70.41351318359375,211968,0.600830078125,0.2,0.0003,0.09751093,-0.047034067959612,30.91937364041805,12.799466133117676,1030,-3.3739356718957425,-1.1920928955078125e-07,,,,,
40.0,71.24382781982422,212992,,,,,,,,,,,,,,,
40.0,71.8280029296875,214016,0.62158203125,0.2,0.0003,0.09268692,-0.04852418030495755,29.4781315356493,14.493824005126953,1040,-3.3942126981914043,5.960464477539063e-08,,,,,
40.0,76.60479736328125,215040,,,,,,,,,,,,,,,
40.0,73.94764709472656,216064,0.573876953125,0.2,0.0003,0.08742718,-0.05764547101571225,29.965765404701234,10.822196006774902,1050,-3.406323978304863,-1.1920928955078125e-07,,,,,
40.0,76.99015045166016,217088,,,,,,,,,,,,,,,
40.0,71.27764129638672,218112,0.53466796875,0.2,0.0003,0.06935619,-0.05220950838993303,30.677180486917496,17.503759384155273,1060,-3.40565313026309,5.960464477539063e-08,,,,,
40.0,77.10774230957031,219136,,,,,,,,,,,,,,,
40.0,74.25753784179688,220160,0.567578125,0.2,0.0003,0.07910237,-0.06376558622578159,33.019806891679764,17.152870178222656,1070,-3.408716931939125,0.0,,,,,
40.0,73.05169677734375,221184,,,,,,,,,,,,,,,
40.0,73.28843688964844,222208,0.595849609375,0.2,0.0003,0.08880839,-0.04825012073706603,30.707405507564545,13.394076347351074,1080,-3.389018128812313,-1.1920928955078125e-07,,,,,
40.0,75.93072509765625,223232,,,,,,,,,,,,,,,
40.0,73.99119567871094,224256,0.62314453125,0.2,0.0003,0.097101174,-0.05384918949566782,28.31292535662651,13.22330093383789,1090,-3.378645795583725,5.960464477539063e-08,,,,,
40.0,73.0323486328125,225280,,,,,,,,,,,,,,,
,,225280,,,,,,,,,,,80.05639925,369,40.0,110,610
40.0,74.84839630126953,226304,0.63798828125,0.2,0.0003,0.0876306,-0.05858049157541245,29.246578574180603,21.28453826904297,1100,-3.369143792241812,-1.1920928955078125e-07,,,,,
40.0,73.68101501464844,227328,,,,,,,,,,,,,,,
40.0,73.0713119506836,228352,0.5275390625,0.2,0.0003,0.07590626,-0.0470470212487271,27.607420498132704,11.293153762817383,1110,-3.356171105057001,0.0,,,,,
40.0,72.17324829101562,229376,,,,,,,,,,,,,,,
40.0,71.83636474609375,230400,0.600634765625,0.2,0.0003,0.08999071,-0.05549228765594307,28.92921264767647,12.355476379394531,1120,-3.3706105418503283,0.0,,,,,
40.0,71.91622924804688,231424,,,,,,,,,,,,,,,
40.0,70.52499389648438,232448,0.590673828125,0.2,0.0003,0.105385005,-0.053604754578555,29.831213784217834,13.718642234802246,1130,-3.3572855435311793,0.0,,,,,
40.0,71.58489990234375,233472,,,,,,,,,,,,,,,
40.0,73.35954284667969,234496,0.6205078125,0.2,0.0003,0.085118055,-0.05528059413481969,31.513296285271643,14.77987003326416,1140,-3.385175883769989,0.0,,,,,
40.0,72.13954162597656,235520,,,,,,,,,,,,,,,
40.0,75.3488998413086,236544,0.533154296875,0.2,0.0003,0.07200897,-0.04556888920487836,29.918187808990478,16.52903175354004,1150,-3.408093701303005,0.0,,,,,
40.0,74.65946960449219,237568,,,,,,,,,,,,,,,
40.0,75.84394836425781,238592,0.57021484375,0.2,0.0003,0.07989095,-0.054689800407504666,30.41537823677063,14.419412612915039,1160,-3.380361967533827,1.1920928955078125e-07,,,,,
40.0,71.63017272949219,239616,,,,,,,,,,,,,,,
40.0,72.76788330078125,240640,0.570263671875,0.2,0.0003,0.08272451,-0.04730954325350467,31.032820850610733,11.90848445892334,1170,-3.399386727064848,0.0,,,,,
40.0,72.86044311523438,241664,,,,,,,,,,,,,,,
40.0,72.69895935058594,242688,0.603369140625,0.2,0.0003,0.09016259,-0.04530003772233613,30.43879398703575,12.305304527282715,1180,-3.3931796550750732,0.0,,,,,
40.0,69.4906234741211,243712,,,,,,,,,,,,,,,
40.0,74.74296569824219,244736,0.649560546875,0.2,0.0003,0.12089805,-0.05724799749732483,32.15355886816978,17.56856918334961,1190,-3.3474989607930183,0.0,,,,,
40.0,73.61952209472656,245760,,,,,,,,,,,,,,,
,,245760,,,,,,,,,,,79.40316016,370,40.0,120,663
40.0,74.96279907226562,246784,0.673876953125,0.2,0.0003,0.123738326,-0.04910768201516476,36.10134847164154,17.118877410888672,1200,-3.361782930791378,0.0,,,,,
40.0,73.807861328125,247808,,,,,,,,,,,,,,,
40.0,72.51406860351562,248832,0.677587890625,0.2,0.0003,0.13100481,-0.05557417890959186,31.12738937139511,18.55315399169922,1210,-3.352435503154993,0.0,,,,,
40.0,69.46994018554688,249856,,,,,,,,,,,,,,,
40.0,66.82257080078125,250880,0.628515625,0.2,0.0003,0.14674574,-0.050082297463086435,26.46387510895729,13.990909576416016,1220,-3.2998477540910245,0.0,,,,,
40.0,66.806396484375,251904,,,,,,,,,,,,,,,
40.0,74.6729736328125,252928,0.676513671875,0.2,0.0003,0.11307618,-0.04234047305653803,26.169910663366316,8.789068222045898,1230,-3.297498873621225,5.960464477539063e-08,,,,,
40.0,71.06787109375,253952,,,,,,,,,,,,,,,
40.0,67.92041015625,254976,0.57431640625,0.2,0.0003,0.091718584,-0.03929735494311899,30.521551311016083,13.970197677612305,1240,-3.3354376830160617,0.0,,,,,
40.0,71.94497680664062,256000,,,,,,,,,,,,,,,
40.0,67.87109375,257024,0.558203125,0.2,0.0003,0.09311202,-0.053405439501511866,28.15814942419529,15.857141494750977,1250,-3.346344318240881,-1.1920928955078125e-07,,,,,
40.0,68.34862518310547,258048,,,,,,,,,,,,,,,
40.0,72.9496078491211,259072,0.5455078125,0.2,0.0003,0.091429554,-0.047718352757510726,26.452055189013482,15.564764976501465,1260,-3.358302928507328,0.0,,,,,
40.0,72.65861511230469,260096,,,,,,,,,,,,,,,
40.0,71.64043426513672,261120,0.56845703125,0.2,0.0003,0.099725276,-0.04983015997859184,30.197653943300246,13.977437019348145,1270,-3.37379924505949,5.960464477539063e-08,,,,,
40.0,71.64924621582031,262144,,,,,,,,,,,,,,,
40.0,71.98397827148438,263168,0.571435546875,0.2,0.0003,0.0979841,-0.047798535678884944,29.965412938594817,13.791205406188965,1280,-3.3726894415915014,-1.1920928955078125e-07,,,,,
40.0,74.26072692871094,264192,,,,,,,,,,,,,,,
40.0,67.62101745605469,265216,0.56279296875,0.2,0.0003,0.10235567,-0.04875395429844502,28.37214668393135,14.683035850524902,1290,-3.3613703556358816,0.0,,,,,
40.0,74.6670150756836,266240,,,,,,,,,,,,,,,
,,266240,,,,,,,,,,,78.98874454000001,371,40.0,130,716
40.0,69.65521240234375,267264,0.646435546875,0.2,0.0003,0.12379621,-0.05899336713046068,33.47869480252266,14.173582077026367,1300,-3.352759745717049,0.0,,,,,
40.0,74.7244873046875,268288,,,,,,,,,,,,,,,
40.0,72.27302551269531,269312,0.5607421875,0.2,0.0003,0.09834649,-0.05209632986516226,34.62565789818764,15.648683547973633,1310,-3.3594987601041795,0.0,,,,,
40.0,72.39018249511719,270336,,,,,,,,,,,,,,,
40.0,65.33120727539062,271360,0.581787109375,0.2,0.0003,0.11344518,-0.04139106773363892,29.677938532829284,14.213861465454102,1320,-3.3270713940262793,0.0,,,,,
40.0,70.1539077758789,272384,,,,,,,,,,,,,,,
40.0,69.79978942871094,273408,0.6478515625,0.2,0.0003,0.14430761,-0.04119671646330971,30.292226368188857,18.645448684692383,1330,-3.2996332913637163,0.0,,,,,
40.0,72.28605651855469,274432,,,,,,,,,,,,,,,
40.0,68.69660186767578,275456,0.66669921875,0.2,0.0003,0.12503232,-0.05111740715219639,32.748207753896715,19.367252349853516,1340,-3.3392099514603615,0.0,,,,,
40.0,71.69155883789062,276480,,,,,,,,,,,,,,,
40.0,68.6595687866211,277504,0.604248046875,0.2,0.0003,0.106060475,-0.05150887599738781,31.56642389893532,21.58024787902832,1350,-3.3541842348873616,1.1920928955078125e-07,,,,,
40.0,74.74496459960938,278528,,,,,,,,,,,,,,,
40.0,74.14472961425781,279552,0.5765625,0.2,0.0003,0.09913204,-0.05319469965470489,30.536308985948562,16.147415161132812,1360,-3.363185799121857,5.960464477539063e-08,,,,,
40.0,70.59428405761719,280576,,,,,,,,,,,,,,,
40.0,72.06389617919922,281600,0.549951171875,0.2,0.0003,0.09836887,-0.03957634664984653,32.520078998804095,13.024131774902344,1370,-3.3589919842779636,0.0,,,,,
40.0,73.77366638183594,282624,,,,,,,,,,,,,,,
40.0,77.76879119873047,283648,0.578662109375,0.2,0.0003,0.10261993,-0.05309172121342272,31.251754915714265,15.76085090637207,1380,-3.367473401874304,0.0,,,,,
40.0,72.131103515625,284672,,,,,,,,,,,,,,,
40.0,71.80502319335938,285696,0.56572265625,0.2,0.0003,0.10070116,-0.06016206908388995,28.508703073859216,13.469019889831543,1390,-3.397052028775215,0.0,,,,,
40.0,69.79447937011719,286720,,,,,,,,,,,,,,,
,,286720,,,,,,,,,,,78.88303331,372,40.0,140,770
40.0,75.95651245117188,287744,0.539599609375,0.2,0.0003,0.09673141,-0.04752957965247333,27.12488579750061,12.390400886535645,1400,-3.3881952919065954,-1.1920928955078125e-07,,,,,
40.0,71.63691711425781,288768,,,,,,,,,,,,,,,
40.0,74.63525390625,289792,0.59697265625,0.2,0.0003,0.112459004,-0.049997852079104635,30.870127910375594,13.35669231414795,1410,-3.3818948045372963,0.0,,,,,
40.0,72.42796325683594,290816,,,,,,,,,,,,,,,
40.0,72.48442077636719,291840,0.539990234375,0.2,0.0003,0.10273008,-0.04645718045940157,26.701041096448897,15.135485649108887,1420,-3.370357371866703,0.0,,,,,
40.0,76.48028564453125,292864,,,,,,,,,,,,,,,
40.0,70.85637664794922,293888,0.5880859375,0.2,0.0003,0.105876714,-0.05631284077244345,32.57187903523445,18.07738494873047,1430,-3.362406826764345,0.0,,,,,
40.0,70.87203979492188,294912,,,,,,,,,,,,,,,
40.0,74.16261291503906,295936,0.58720703125,0.2,0.0003,0.09518251,-0.049690236293827184,34.622562289237976,17.976327896118164,1440,-3.3703315161168574,0.0,,,,,
40.0,73.10197448730469,296960,,,,,,,,,,,,,,,
40.0,70.63533020019531,297984,0.579345703125,0.2,0.0003,0.10729461,-0.06345904146437534,32.0192590713501,20.303131103515625,1450,-3.3672168239951135,0.0,,,,,
40.0,75.13121032714844,299008,,,,,,,,,,,,,,,
40.0,72.54326629638672,300032,0.580078125,0.2,0.0003,0.09641726,-0.05576245549309533,33.3109648346901,17.464534759521484,1460,-3.3651032619178296,-1.1920928955078125e-07,,,,,
40.0,70.96806335449219,301056,,,,,,,,,,,,,,,
40.0,72.82302856445312,302080,0.608154296875,0.2,0.0003,0.11233944,-0.055741093010874466,31.452444350719453,17.34343719482422,1470,-3.3642456263303755,5.960464477539063e-08,,,,,
40.0,71.73593139648438,303104,,,,,,,,,,,,,,,
40.0,68.35404205322266,304128,0.639892578125,0.2,0.0003,0.12354654,-0.05388862955442164,33.916870003938676,13.918058395385742,1480,-3.354711318016052,0.0,,,,,
40.0,70.62680053710938,305152,,,,,,,,,,,,,,,
40.0,68.94280242919922,306176,0.623828125,0.2,0.0003,0.123275496,-0.05472662841784768,32.54654313325882,19.25992774963379,1490,-3.317418585717678,1.1920928955078125e-07,,,,,
40.0,76.29037475585938,307200,,,,,,,,,,,,,,,
,,307200,,,,,,,,,,,78.24287538,373,40.0,150,823
40.0,71.97047424316406,308224,0.666845703125,0.2,0.0003,0.12248464,-0.048643333683139646,36.22994804382324,16.08968734741211,1500,-3.352097752690315,1.1920928955078125e-07,,,,,
40.0,69.29254150390625,309248,,,,,,,,,,,,,,,
40.0,69.74845886230469,310272,0.616748046875,0.2,0.0003,0.11466701,-0.062142065132502464,34.8530634701252,15.823917388916016,1510,-3.344768511503935,1.1920928955078125e-07,,,,,
40.0,76.28416442871094,311296,,,,,,,,,,,,,,,
