eval/mean_ep_length,time/total_timesteps,eval/mean_reward,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/clip_fraction,train/value_loss,train/learning_rate,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
180.0,238592,84.87564849853516,0.03838591852836544,1160,0.29535842,0.2,1.1920928955078125e-07,-3.171570375561714,9.549169540405273,0.61171875,12.880335856974124,0.003,,,,,
180.0,239616,82.2992935180664,,,,,,,,,,,,,,,
180.0,240640,86.55250549316406,0.048346322085126306,1170,0.08041601,0.2,5.960464477539063e-08,-3.1747965846210717,10.257716178894043,0.572265625,15.153258200734854,0.003,,,,,
180.0,241664,82.99552917480469,,,,,,,,,,,,,,,
180.0,242688,85.82038116455078,0.051681763856322505,1180,0.064064786,0.2,0.0,-3.1509771019220354,10.687575340270996,0.564111328125,14.846415532380343,0.003,,,,,
180.0,243712,83.74410247802734,,,,,,,,,,,,,,,
180.0,244736,84.31146240234375,0.0454562827697373,1190,0.07573241,0.2,-1.1920928955078125e-07,-3.1616419490426777,10.251778602600098,0.56298828125,15.005643533915281,0.003,,,,,
180.0,245760,83.56083679199219,,,,,,,,,,,,,,,
,245760,,,,,,,,,,,,1034,120,237,83.88254910000002,180.0
180.0,246784,84.22050476074219,0.04193661164717923,1200,0.15837264,0.2,0.0,-3.13107248917222,8.9674072265625,0.53798828125,15.949882650375367,0.003,,,,,
180.0,247808,83.96983337402344,,,,,,,,,,,,,,,
180.0,248832,78.87623596191406,0.04455324401569669,1210,0.06971298,0.2,-1.1920928955078125e-07,-3.1109326273202895,10.645685195922852,0.527392578125,15.37966283224523,0.003,,,,,
180.0,249856,79.87116241455078,,,,,,,,,,,,,,,
180.0,250880,79.49063110351562,0.04606773457780946,1220,0.10534013,0.2,0.0,-2.9404617607593537,7.775882720947266,0.546142578125,11.270466449484228,0.003,,,,,
180.0,251904,78.12393951416016,,,,,,,,,,,,,,,
180.0,252928,84.7940673828125,0.04583407854006509,1230,0.22337767,0.2,-1.1920928955078125e-07,-3.040907995402813,13.35374641418457,0.570947265625,13.788567000627518,0.003,,,,,
180.0,253952,83.70701599121094,,,,,,,,,,,,,,,
180.0,254976,84.57974243164062,0.056604907046130394,1240,0.0730554,0.2,5.960464477539063e-08,-3.0094698194414375,4.810985565185547,0.54755859375,13.269539433345198,0.003,,,,,
180.0,256000,80.33503723144531,,,,,,,,,,,,,,,
180.0,257024,82.64715576171875,0.04766509550318006,1250,0.100293905,0.2,0.0,-2.9917758487164976,11.631539344787598,0.542236328125,12.748242896050215,0.003,,,,,
180.0,258048,80.1190414428711,,,,,,,,,,,,,,,
180.0,259072,78.42982482910156,0.03870248467937927,1260,0.19050528,0.2,0.0,-3.0099347911775114,15.697713851928711,0.510546875,12.56344028264284,0.003,,,,,
180.0,260096,82.00701904296875,,,,,,,,,,,,,,,
180.0,261120,77.74248504638672,0.0477033658666187,1270,0.23938173,0.2,0.0,-2.9438646670430897,4.88511323928833,0.515673828125,12.4414327993989,0.003,,,,,
180.0,262144,84.93841552734375,,,,,,,,,,,,,,,
180.0,263168,78.81031799316406,0.04503266702449764,1280,0.071778424,0.2,-1.1920928955078125e-07,-3.015067534148693,9.24593734741211,0.549755859375,11.426680152118205,0.003,,,,,
180.0,264192,82.04344177246094,,,,,,,,,,,,,,,
180.0,265216,83.40339660644531,0.044054997591592836,1290,0.06751452,0.2,0.0,-3.007539292052388,5.901936054229736,0.551171875,10.708455351740122,0.003,,,,,
180.0,266240,79.02424621582031,,,,,,,,,,,,,,,
,266240,,,,,,,,,,,,1111,130,239,80.64832486,180.0
180.0,267264,83.63580322265625,0.03859218246125238,1300,0.09506769,0.2,0.0,-3.019801812246442,8.687626838684082,0.556103515625,11.69759054556489,0.003,,,,,
180.0,268288,77.89816284179688,,,,,,,,,,,,,,,
180.0,269312,83.35043334960938,0.04982780857462785,1310,0.11688366,0.2,0.0,-2.9209204692393542,6.327024459838867,0.508642578125,11.146850508078932,0.003,,,,,
180.0,270336,80.30913543701172,,,,,,,,,,,,,,,
180.0,271360,80.8681640625,0.03778613660979317,1320,0.10383077,0.2,0.0,-2.9687701713293793,6.529653549194336,0.545556640625,11.319480706751346,0.003,,,,,
180.0,272384,78.51533508300781,,,,,,,,,,,,,,,
180.0,273408,82.73138427734375,0.040346598986798196,1330,0.10279214,0.2,0.0,-2.9649824798107147,7.501302242279053,0.50322265625,13.15775242075324,0.003,,,,,
180.0,274432,81.11766815185547,,,,,,,,,,,,,,,
180.0,275456,78.80870056152344,0.03687915657792473,1340,0.16681343,0.2,0.0,-3.0059134691953657,2.760230779647827,0.527587890625,10.394488505274058,0.003,,,,,
180.0,276480,75.55899810791016,,,,,,,,,,,,,,,
180.0,277504,78.77642822265625,0.05036895092925988,1350,0.15876457,0.2,0.0,-3.0017205242067577,9.839598655700684,0.562890625,10.860832513868809,0.003,,,,,
180.0,278528,83.10301971435547,,,,,,,,,,,,,,,
180.0,279552,81.88301086425781,0.04369270676979795,1360,0.10074912,0.2,0.0,-2.9855012234300373,13.97436237335205,0.564697265625,11.422444738075137,0.003,,,,,
180.0,280576,75.06777954101562,,,,,,,,,,,,,,,
180.0,281600,75.05933380126953,0.03642765297554433,1370,0.5072093,0.2,0.0,-2.9569449249655007,7.611152648925781,0.535546875,10.404770496487618,0.003,,,,,
180.0,282624,74.32357788085938,,,,,,,,,,,,,,,
180.0,283648,73.46253967285156,0.03836921826223261,1380,0.06597571,0.2,0.0,-2.991577099263668,12.46968936920166,0.550244140625,12.001090782508253,0.003,,,,,
180.0,284672,77.87088012695312,,,,,,,,,,,,,,,
180.0,285696,80.64334106445312,0.03635457565978868,1390,0.11288363,0.2,0.0,-3.0726402454078197,3.0209732055664062,0.554833984375,13.996208052709699,0.003,,,,,
180.0,286720,78.04571533203125,,,,,,,,,,,,,,,
,286720,,,,,,,,,,,,1190,140,240,78.71004506,180.0
180.0,287744,83.14334106445312,0.04486560484292568,1400,0.11212864,0.2,-1.1920928955078125e-07,-3.119126743078232,20.1184024810791,0.5427734375,13.007867090776562,0.003,,,,,
180.0,288768,85.57054901123047,,,,,,,,,,,,,,,
180.0,289792,87.45985412597656,0.048166313568435724,1410,0.07105063,0.2,-1.1920928955078125e-07,-3.146203727647662,11.525602340698242,0.5283203125,15.960248615592718,0.003,,,,,
180.0,290816,84.68821716308594,,,,,,,,,,,,,,,
180.0,291840,80.80903625488281,0.045307225760188884,1420,0.13186163,0.2,-1.1920928955078125e-07,-3.111559658125043,15.654597282409668,0.578466796875,14.133739674836397,0.003,,,,,
180.0,292864,82.39701843261719,,,,,,,,,,,,,,,
180.0,293888,80.14389038085938,0.04108456556932651,1430,0.10059305,0.2,0.0,-3.11895508505404,4.579221725463867,0.532958984375,13.708110286667942,0.003,,,,,
180.0,294912,82.84504699707031,,,,,,,,,,,,,,,
180.0,295936,87.87910461425781,0.05045552625451819,1440,0.11865546,0.2,-1.1920928955078125e-07,-3.08193051405251,18.174848556518555,0.57001953125,15.475051331520081,0.003,,,,,
180.0,296960,87.09906005859375,,,,,,,,,,,,,,,
180.0,297984,90.4039077758789,0.04303526400726696,1450,0.068726555,0.2,0.0,-3.177555651962757,10.757570266723633,0.542626953125,14.701000123843551,0.003,,,,,
180.0,299008,90.44896697998047,,,,,,,,,,,,,,,
180.0,300032,86.66297149658203,0.045172184090188236,1460,0.08320223,0.2,5.960464477539063e-08,-3.1695901673287152,14.05969524383545,0.540625,14.025574611499906,0.003,,,,,
180.0,301056,84.9280014038086,,,,,,,,,,,,,,,
180.0,302080,84.28472900390625,0.05564666937061702,1470,0.09304237,0.2,0.0,-3.141889436915517,7.360346794128418,0.601171875,12.794083465635776,0.003,,,,,
180.0,303104,83.51991271972656,,,,,,,,,,,,,,,
180.0,304128,85.8465347290039,0.03908140983367048,1480,0.049450126,0.2,0.0,-3.0538304250687363,6.068763256072998,0.501904296875,12.927167400717735,0.003,,,,,
180.0,305152,82.31912231445312,,,,,,,,,,,,,,,
180.0,306176,80.4288558959961,0.0509558976853441,1490,0.14501655,0.2,5.960464477539063e-08,-3.0605590607970954,6.329653263092041,0.56845703125,13.681355372071266,0.003,,,,,
180.0,307200,79.42790222167969,,,,,,,,,,,,,,,
,307200,,,,,,,,,,,,1286,150,238,84.32815271,180.0
180.0,308224,82.57913208007812,0.04291645946650533,1500,0.07370861,0.2,0.0,-3.0104005444794892,6.762695789337158,0.499072265625,11.006041466444731,0.003,,,,,
180.0,309248,81.47845458984375,,,,,,,,,,,,,,,
180.0,310272,79.8976058959961,0.035487986968655606,1510,0.07810494,0.2,0.0,-3.0952515941113234,3.9703116416931152,0.534326171875,11.96001259945333,0.003,,,,,
180.0,311296,81.21260070800781,,,,,,,,,,,,,,,
180.0,312320,80.19477844238281,0.039623794190265474,1520,0.08171286,0.2,-1.1920928955078125e-07,-3.067608407884836,10.660425186157227,0.533447265625,12.350975527614356,0.003,,,,,
180.0,313344,80.97988891601562,,,,,,,,,,,,,,,
180.0,314368,77.58210754394531,0.043694645776849936,1530,0.1385925,0.2,0.0,-3.0016988668590785,12.97431755065918,0.554443359375,12.51325353011489,0.003,,,,,
180.0,315392,78.18867492675781,,,,,,,,,,,,,,,
180.0,316416,79.74752807617188,0.0418503549095476,1540,0.12379081,0.2,0.0,-2.945840020477772,8.411741256713867,0.533349609375,11.05281111188233,0.003,,,,,
180.0,317440,83.54670715332031,,,,,,,,,,,,,,,
180.0,318464,74.20133209228516,0.04457878413959406,1550,0.064262,0.2,0.0,-2.9944007992744446,3.616473913192749,0.53955078125,11.831336630508304,0.003,,,,,
180.0,319488,77.37728881835938,,,,,,,,,,,,,,,
180.0,320512,82.20835876464844,0.032461803591650094,1560,0.08757503,0.2,-1.1920928955078125e-07,-3.0908588033169506,6.279782772064209,0.556396484375,12.481755051016808,0.003,,,,,
180.0,321536,81.70695495605469,,,,,,,,,,,,,,,
180.0,322560,80.7706527709961,0.05286916108307196,1570,0.63781977,0.2,5.960464477539063e-08,-3.1125234380364417,6.533743858337402,0.578759765625,14.89439721442759,0.003,,,,,
180.0,323584,80.05398559570312,,,,,,,,,,,,,,,
180.0,324608,75.28634643554688,0.05932711163113709,1580,0.2246679,0.2,0.0,-3.0545891895890236,4.130396842956543,0.616259765625,11.983135386928916,0.003,,,,,
180.0,325632,77.82707214355469,,,,,,,,,,,,,,,
180.0,326656,79.19676208496094,0.04275753409419849,1590,0.09504637,0.2,0.0,-3.0521024383604525,5.574185848236084,0.5658203125,10.001427776739002,0.003,,,,,
180.0,327680,81.04779052734375,,,,,,,,,,,,,,,
,327680,,,,,,,,,,,,1377,160,237,80.20349795,180.0
180.0,328704,76.4228515625,0.04108738238865044,1600,0.0865061,0.2,5.960464477539063e-08,-3.068139127641916,5.410094261169434,0.55283203125,10.835813742503523,0.003,,,,,
180.0,329728,72.44156646728516,,,,,,,,,,,,,,,
180.0,330752,76.21002197265625,0.03909337301884079,1610,0.10021709,0.2,-1.1920928955078125e-07,-3.0409810680896046,8.409662246704102,0.514453125,9.740594163164497,0.003,,,,,
180.0,331776,79.66793823242188,,,,,,,,,,,,,,,
180.0,332800,80.39508819580078,0.036829595892049836,1620,0.06675099,0.2,-1.1920928955078125e-07,-3.09044207893312,3.420635223388672,0.53828125,11.671585984528065,0.003,,,,,
180.0,333824,81.7791748046875,,,,,,,,,,,,,,,
180.0,334848,82.82441711425781,0.038075067265890536,1630,0.11928356,0.2,5.960464477539063e-08,-3.0982676215469835,11.90088176727295,0.524169921875,11.401887200400234,0.003,,,,,
180.0,335872,83.9461669921875,,,,,,,,,,,,,,,
180.0,336896,83.5042724609375,0.04025208343664417,1640,0.09749999,0.2,0.0,-3.1478193763643505,6.664434432983398,0.54248046875,12.47131440229714,0.003,,,,,
180.0,337920,84.93181610107422,,,,,,,,,,,,,,,
180.0,338944,82.41620635986328,0.046636670138832416,1650,0.12020699,0.2,0.0,-3.1396441042423247,12.358126640319824,0.558056640625,12.858793285116553,0.003,,,,,
180.0,339968,83.63603210449219,,,,,,,,,,,,,,,
180.0,340992,83.08722686767578,0.05682044197965297,1660,0.14792891,0.2,0.0,-3.0764389596879482,10.890406608581543,0.5908203125,13.343607971817255,0.003,,,,,
180.0,342016,83.73387145996094,,,,,,,,,,,,,,,
180.0,343040,82.00450897216797,0.040157835766149216,1670,0.1005889,0.2,0.0,-3.1581091836094854,9.519902229309082,0.5587890625,14.511688612028957,0.003,,,,,
180.0,344064,82.90280151367188,,,,,,,,,,,,,,,
180.0,345088,81.32441711425781,0.04831008256369387,1680,0.08765514,0.2,0.0,-3.086965761333704,5.756288528442383,0.5734375,13.004675962775945,0.003,,,,,
180.0,346112,81.7658462524414,,,,,,,,,,,,,,,
180.0,347136,83.27942657470703,0.04527114809025079,1690,0.06411916,0.2,-1.1920928955078125e-07,-3.1547313343733547,4.6486382484436035,0.540380859375,12.105163864046336,0.003,,,,,
180.0,348160,81.47314453125,,,,,,,,,,,,,,,
,348160,,,,,,,,,,,,1470,170,236,82.14224792,180.0
180.0,349184,83.27796936035156,0.04422482608642895,1700,0.082135215,0.2,-1.1920928955078125e-07,-3.098302433639765,5.6146955490112305,0.551904296875,14.18436276614666,0.003,,,,,
180.0,350208,82.0448989868164,,,,,,,,,,,,,,,
180.0,351232,85.33177947998047,0.04325612265529344,1710,0.08040494,0.2,5.960464477539063e-08,-3.1197911322116854,7.732301235198975,0.541650390625,12.547137941047549,0.003,,,,,
180.0,352256,88.26729583740234,,,,,,,,,,,,,,,
180.0,353280,84.57711029052734,0.050127351736227864,1720,0.1082907,0.2,1.1920928955078125e-07,-3.1873521849513056,19.558135986328125,0.555810546875,15.454294537007808,0.003,,,,,
180.0,354304,85.75616455078125,,,,,,,,,,,,,,,
180.0,355328,88.33650207519531,0.04561970890645171,1730,0.051832046,0.2,0.0,-3.177283830195665,11.859295845031738,0.537451171875,16.05365995913744,0.003,,,,,
180.0,356352,87.38479614257812,,,,,,,,,,,,,,,
180.0,357376,87.15715026855469,0.05450389756442746,1740,0.10695351,0.2,0.0,-3.141778026148677,11.247702598571777,0.600439453125,14.903211455792189,0.003,,,,,
180.0,358400,88.92692565917969,,,,,,,,,,,,,,,
180.0,359424,85.28509521484375,0.05022758064296795,1750,0.09436837,0.2,0.0,-3.1242752891033887,5.167463779449463,0.556884765625,16.126201599091292,0.003,,,,,
180.0,360448,84.49461364746094,,,,,,,,,,,,,,,
180.0,361472,87.3017807006836,0.04076664454332786,1760,0.09576597,0.2,0.0,-3.0820181652903558,11.38208293914795,0.531103515625,13.908511527255177,0.003,,,,,
180.0,362496,86.85554504394531,,,,,,,,,,,,,,,
180.0,363520,82.19769287109375,0.03954389082209673,1770,0.046739276,0.2,5.960464477539063e-08,-3.043251295015216,17.129783630371094,0.50712890625,14.253335684910416,0.003,,,,,
180.0,364544,86.86373901367188,,,,,,,,,,,,,,,
180.0,365568,86.14312744140625,0.04701482943091832,1780,0.09809248,0.2,0.0,-3.010284138098359,7.155928134918213,0.531787109375,13.666246221959591,0.003,,,,,
180.0,366592,86.28302764892578,,,,,,,,,,,,,,,
180.0,367616,90.27378845214844,0.04586143651249586,1790,0.05860266,0.2,-1.1920928955078125e-07,-3.066888511925936,6.505122661590576,0.54990234375,13.810228414461017,0.003,,,,,
180.0,368640,87.94171142578125,,,,,,,,,,,,,,,
,368640,,,,,,,,,,,,1558,180,236,86.83835477999999,180.0
180.0,369664,82.80856323242188,0.05100679329261766,1800,0.11846094,0.2,0.0,-3.1411587320268155,9.372064590454102,0.53798828125,14.756813656538725,0.003,,,,,
180.0,370688,89.68577575683594,,,,,,,,,,,,,,,
180.0,371712,83.5540771484375,0.040686060121515766,1810,0.059020765,0.2,1.1920928955078125e-07,-3.079949838668108,16.830554962158203,0.514697265625,14.447725221142173,0.003,,,,,
180.0,372736,84.09814453125,,,,,,,,,,,,,,,
180.0,373760,77.7489013671875,0.04465506909182295,1820,0.120715275,0.2,1.1920928955078125e-07,-3.0759020671248436,6.004133701324463,0.523681640625,12.972493101656436,0.003,,,,,
180.0,374784,82.22247314453125,,,,,,,,,,,,,,,
180.0,375808,86.8603515625,0.04104070199173293,1830,0.07022838,0.2,1.7881393432617188e-07,-3.0378365073353053,7.103886604309082,0.539794921875,12.833850291371345,0.003,,,,,
180.0,376832,85.27743530273438,,,,,,,,,,,,,,,
180.0,377856,80.47396087646484,0.04756232371437363,1840,0.07570489,0.2,1.1920928955078125e-07,-3.0739338278770445,9.331594467163086,0.547705078125,15.421126693487167,0.003,,,,,
180.0,378880,82.63845825195312,,,,,,,,,,,,,,,
180.0,379904,80.71951293945312,0.047920226702990475,1850,0.07594859,0.2,0.0,-3.0182787030935287,14.739001274108887,0.54140625,13.289742685109378,0.003,,,,,
180.0,380928,83.76487731933594,,,,,,,,,,,,,,,
180.0,381952,83.32626342773438,0.04289939706795849,1860,0.09580198,0.2,0.0,-2.9837718054652216,16.689563751220703,0.546142578125,12.861242277175188,0.003,,,,,
180.0,382976,84.77745056152344,,,,,,,,,,,,,,,
180.0,384000,82.8498306274414,0.04581032506393967,1870,0.11328568,0.2,0.0,-3.026866974681616,9.742362976074219,0.53974609375,12.807619103416801,0.003,,,,,
180.0,385024,82.52558898925781,,,,,,,,,,,,,,,
180.0,386048,85.60446166992188,0.049912191209296,1880,0.14961469,0.2,-1.1920928955078125e-07,-3.0126429945230484,18.909446716308594,0.562255859375,11.551439712941647,0.003,,,,,
180.0,387072,85.22618103027344,,,,,,,,,,,,,,,
180.0,388096,86.0783920288086,0.043054093154205476,1890,0.12189363,0.2,0.0,-3.0449207540601493,6.405219078063965,0.5498046875,13.106996575370431,0.003,,,,,
180.0,389120,85.39289855957031,,,,,,,,,,,,,,,
,389120,,,,,,,,,,,,1629,190,238,84.26257211999999,180.0
180.0,390144,84.84882354736328,0.03700112354927114,1900,0.07359966,0.2,0.0,-3.0400999318808317,9.981158256530762,0.51181640625,15.00051053352654,0.003,,,,,
180.0,391168,87.37615203857422,,,,,,,,,,,,,,,
180.0,392192,87.02564239501953,0.04075434281839989,1910,0.1281833,0.2,0.0,-3.0549537502229214,15.77114486694336,0.555810546875,13.635578570142389,0.003,,,,,
180.0,393216,87.32997131347656,,,,,,,,,,,,,,,
180.0,394240,88.03955078125,0.048079483830952084,1920,0.06836754,0.2,0.0,-3.048200089111924,11.966631889343262,0.4984375,13.449848825111985,0.003,,,,,
180.0,395264,89.78377532958984,,,,,,,,,,,,,,,
180.0,396288,84.36802673339844,0.03877741755277384,1930,0.058370583,0.2,1.1920928955078125e-07,-3.036020538583398,7.853544235229492,0.505419921875,12.981322736665607,0.003,,,,,
180.0,397312,86.45445251464844,,,,,,,,,,,,,,,
180.0,398336,87.30543518066406,0.03969866801016906,1940,0.10085602,0.2,-1.1920928955078125e-07,-3.0641416355967523,4.483082294464111,0.55322265625,12.565034291148185,0.003,,,,,
180.0,399360,87.43147277832031,,,,,,,,,,,,,,,
180.0,400384,89.14582824707031,0.047096451572724615,1950,0.1486492,0.2,0.0,-3.0446995683014393,6.328557968139648,0.5451171875,12.658952029049397,0.003,,,,,
180.0,401408,89.35252380371094,,,,,,,,,,,,,,,
180.0,402432,87.04554748535156,0.03700613250875904,1960,0.0691331,0.2,0.0,-3.005239629372954,12.789493560791016,0.50859375,13.714214169606567,0.003,,,,,
180.0,403456,87.50834655761719,,,,,,,,,,,,,,,
180.0,404480,83.87646484375,0.049141221736499575,1970,0.09433979,0.2,0.0,-2.9954193882644176,7.40460729598999,0.55791015625,13.840505704656243,0.003,,,,,
180.0,405504,87.89813232421875,,,,,,,,,,,,,,,
180.0,406528,86.83432006835938,0.04422638876785641,1980,0.093195446,0.2,5.960464477539063e-08,-3.011705769598484,7.547728061676025,0.558154296875,12.667441836744548,0.003,,,,,
180.0,407552,86.759521484375,,,,,,,,,,,,,,,
180.0,408576,85.59302520751953,0.045202774950303136,1990,0.3675129,0.2,0.0,-3.043694118782878,14.66171646118164,0.557275390625,14.693032099306583,0.003,,,,,
180.0,409600,87.43963623046875,,,,,,,,,,,,,,,
,409600,,,,,,,,,,,,1716,200,238,86.5805366,180.0
180.0,410624,83.67866516113281,0.04881402831888408,2000,0.07374404,0.2,-1.1920928955078125e-07,-3.0713022448122502,11.240365028381348,0.557373046875,12.532431215792894,0.003,,,,,
180.0,411648,85.95220947265625,,,,,,,,,,,,,,,
180.0,412672,85.46630859375,0.04110896148413303,2010,0.06845255,0.2,0.0,-3.0160437054932117,6.165279388427734,0.512060546875,12.598181251063943,0.003,,,,,
180.0,413696,87.78541564941406,,,,,,,,,,,,,,,
180.0,414720,83.52062225341797,0.03974117171746912,2020,0.053071886,0.2,0.0,-3.0252937104552986,10.254324913024902,0.50419921875,12.810423508286476,0.003,,,,,
180.0,415744,81.38209533691406,,,,,,,,,,,,,,,
180.0,416768,83.45174407958984,0.04128699852954014,2030,0.048686318,0.2,0.0,-3.0629853304475545,4.579391002655029,0.532958984375,13.314919493347407,0.003,,,,,
180.0,417792,80.96394348144531,,,,,,,,,,,,,,,
180.0,418816,85.74935913085938,0.035619118929753314,2040,0.24046858,0.2,0.0,-3.074815136939287,4.0615057945251465,0.508935546875,14.697760509699583,0.003,,,,,
180.0,419840,81.48343658447266,,,,,,,,,,,,,,,
180.0,420864,86.1446762084961,0.0475887018845242,2050,0.08140468,0.2,0.0,-3.020519207045436,10.384868621826172,0.542529296875,12.706639466062189,0.003,,,,,
180.0,421888,83.10580444335938,,,,,,,,,,,,,,,
180.0,422912,84.13513946533203,0.039775309082324385,2060,0.07715891,0.2,0.0,-2.9104508314281703,10.172826766967773,0.51826171875,11.531589510664343,0.003,,,,,
180.0,423936,81.79986572265625,,,,,,,,,,,,,,,
180.0,424960,85.78143310546875,0.03934365278437326,2070,0.050859515,0.2,5.960464477539063e-08,-2.85997825935483,12.331366539001465,0.486474609375,12.859758052229882,0.003,,,,,
180.0,425984,82.54541015625,,,,,,,,,,,,,,,
180.0,427008,84.45625305175781,0.04500481948962261,2080,0.06172401,0.2,0.0,-2.8738600701093673,3.3178353309631348,0.490869140625,10.645417998358607,0.003,,,,,
180.0,428032,87.7591552734375,,,,,,,,,,,,,,,
180.0,429056,84.33927917480469,0.04230701927444898,2090,0.058455028,0.2,0.0,-2.8870009679347275,14.79565143585205,0.520654296875,12.65434509217739,0.003,,,,,
180.0,430080,87.67291259765625,,,,,,,,,,,,,,,
,430080,,,,,,,,,,,,1794,210,239,84.60371734999998,180.0
180.0,431104,86.65237426757812,0.0457978406586335,2100,0.076090604,0.2,0.0,-2.884819710627198,8.963912010192871,0.502294921875,13.662994807958603,0.003,,,,,
180.0,432128,89.00109100341797,,,,,,,,,,,,,,,
180.0,433152,86.0757064819336,0.04587297770776786,2110,0.11338075,0.2,0.0,-3.0118027057498695,11.349747657775879,0.51875,14.362345895916224,0.003,,,,,
180.0,434176,85.79197692871094,,,,,,,,,,,,,,,
180.0,435200,85.07766723632812,0.042058696103049444,2120,0.07464517,0.2,0.0,-2.93656647875905,4.812446594238281,0.503564453125,12.369310914725066,0.003,,,,,
180.0,436224,83.41241455078125,,,,,,,,,,,,,,,
180.0,437248,78.85166931152344,0.043697872513439505,2130,0.1686083,0.2,5.960464477539063e-08,-3.0429492142051457,11.27663516998291,0.558154296875,10.955685676634312,0.003,,,,,
180.0,438272,83.30281066894531,,,,,,,,,,,,,,,
180.0,439296,81.86419677734375,0.041284095976880056,2140,0.07040025,0.2,0.0,-3.0585281308740377,3.607778549194336,0.54853515625,10.683855249732733,0.003,,,,,
180.0,440320,84.10722351074219,,,,,,,,,,,,,,,
180.0,441344,83.37376403808594,0.05096813021991693,2150,0.09313183,0.2,0.0,-3.151374179497361,2.8333170413970947,0.56484375,13.30279377065599,0.003,,,,,
180.0,442368,83.73854064941406,,,,,,,,,,,,,,,
180.0,443392,82.49658203125,0.04573752278156462,2160,0.08577819,0.2,0.0,-3.156624994054437,14.754119873046875,0.5376953125,13.322831996157765,0.003,,,,,
180.0,444416,82.20867919921875,,,,,,,,,,,,,,,
180.0,445440,79.41958618164062,0.04738570544286631,2170,0.077023394,0.2,5.960464477539063e-08,-3.1323621705174447,14.579049110412598,0.5720703125,13.763109413906932,0.003,,,,,
180.0,446464,80.49266052246094,,,,,,,,,,,,,,,
180.0,447488,82.92915344238281,0.0393244876380777,2180,0.07417451,0.2,-1.1920928955078125e-07,-3.138472790643573,19.333980560302734,0.562548828125,15.327171779423953,0.003,,,,,
180.0,448512,81.38128662109375,,,,,,,,,,,,,,,
180.0,449536,84.91070556640625,0.046268409526965114,2190,0.09214273,0.2,0.0,-3.1266924094408752,5.788181304931641,0.54990234375,14.52019496448338,0.003,,,,,
180.0,450560,84.63188171386719,,,,,,,,,,,,,,,
,450560,,,,,,,,,,,,1867,220,241,83.65896715000001,180.0
180.0,451584,81.699951171875,0.0431282400895725,2200,0.07335002,0.2,0.0,-3.1757684823125603,8.50658893585205,0.54931640625,17.15825530141592,0.003,,,,,
180.0,452608,83.36007690429688,,,,,,,,,,,,,,,
180.0,453632,86.29645538330078,0.0510588632474537,2210,0.050977327,0.2,-1.1920928955078125e-07,-3.1141812816262244,4.765859603881836,0.572509765625,11.94634468331933,0.003,,,,,
180.0,454656,84.1065673828125,,,,,,,,,,,,,,,
180.0,455680,80.44561767578125,0.04834430627161055,2220,0.07672168,0.2,0.0,-3.1113087479025126,13.27686882019043,0.533251953125,14.62853320017457,0.003,,,,,
180.0,456704,83.93098449707031,,,,,,,,,,,,,,,
180.0,457728,86.59260559082031,0.05175701049956842,2230,0.13321519,0.2,0.0,-3.07780153863132,15.09621810913086,0.556005859375,13.098906619474292,0.003,,,,,
180.0,458752,80.24037170410156,,,,,,,,,,,,,,,
180.0,459776,79.72940063476562,0.04508756034556427,2240,0.055277932,0.2,0.0,-3.0824471440166237,5.0957794189453125,0.56767578125,13.482043126225472,0.003,,,,,
180.0,460800,84.15370178222656,,,,,,,,,,,,,,,
180.0,461824,83.4968032836914,0.044792329593474275,2250,0.08310701,0.2,0.0,-3.063916739448905,10.725691795349121,0.52802734375,13.05463171377778,0.003,,,,,
180.0,462848,84.36154174804688,,,,,,,,,,,,,,,
180.0,463872,87.68099975585938,0.044407953951667876,2260,0.087560475,0.2,0.0,-3.1210442040115596,3.288029909133911,0.563037109375,14.571906168758868,0.003,,,,,
180.0,464896,86.61663818359375,,,,,,,,,,,,,,,
180.0,465920,86.80225372314453,0.04639290187187726,2270,0.08129971,0.2,0.0,-3.133361894264817,13.214075088500977,0.5453125,14.232735038176179,0.003,,,,,
180.0,466944,86.52001190185547,,,,,,,,,,,,,,,
180.0,467968,82.369140625,0.04979345047468087,2280,0.08691108,0.2,5.960464477539063e-08,-3.1110849138349295,11.566823959350586,0.56240234375,13.79544506818056,0.003,,,,,
180.0,468992,82.86241912841797,,,,,,,,,,,,,,,
180.0,470016,88.74685668945312,0.042723491234210084,2290,0.10204052,0.2,0.0,-3.124845076352358,10.379351615905762,0.54365234375,13.953561288490892,0.003,,,,,
180.0,471040,88.00431823730469,,,,,,,,,,,,,,,
,471040,,,,,,,,,,,,1941,230,242,84.55162021,180.0
180.0,472064,86.73724365234375,0.0482261053606635,2300,0.15395078,0.2,5.960464477539063e-08,-3.1614542115479707,9.895419120788574,0.56220703125,15.441477037221194,0.003,,,,,
180.0,473088,84.05677795410156,,,,,,,,,,,,,,,
180.0,474112,87.72954559326172,0.042504195546644044,2310,0.08134338,0.2,0.0,-3.1408582288771867,11.524099349975586,0.542578125,14.792553748190404,0.003,,,,,
180.0,475136,87.44308471679688,,,,,,,,,,,,,,,
