time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/n_updates,train/approx_kl,train/learning_rate,train/clip_range,train/value_loss,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/loss,train/explained_variance,time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean
622592,80.0,54.229705810546875,2290,0.034994178,0.0003,0.3,72.99847874045372,-4.153597891330719,0.196044921875,-0.027799088254687375,85.85943603515625,0.0,,,,,
624640,80.0,53.85033416748047,2300,0.040124137,0.0003,0.3,60.22772346735,-4.070001682639122,0.23974609375,-0.03302471310307738,33.96536636352539,0.0,,,,,
626688,80.0,57.698577880859375,2310,0.03238026,0.0003,0.3,68.09154095947743,-4.050220083817839,0.18515625,-0.02748319420061307,62.04151916503906,0.0,,,,,
628736,80.0,55.6823844909668,2320,0.03737346,0.0003,0.3,59.299873751401904,-4.009066971763969,0.2330078125,-0.032309455728682226,65.7564926147461,5.960464477539063e-08,,,,,
630784,80.0,57.444313049316406,2330,0.038103096,0.0003,0.3,64.30884711444378,-3.945585861057043,0.2201171875,-0.02648244474112289,65.8121337890625,1.1920928955078125e-07,,,,,
630784,,,,,,,,,,,,,10,54.778211920000004,92,220,80.0
632832,80.0,59.89575958251953,2340,0.04365281,0.0003,0.3,59.792002093791965,-3.960629240050912,0.252197265625,-0.037828470917156666,62.856529235839844,5.960464477539063e-08,,,,,
634880,80.0,57.373695373535156,2350,0.037244875,0.0003,0.3,71.09863565564156,-3.974166230857372,0.230029296875,-0.024848825854132884,64.76228332519531,0.0,,,,,
636928,80.0,57.79694366455078,2360,0.041580744,0.0003,0.3,64.85559886097909,-3.912045292928815,0.263623046875,-0.03465449673385592,49.99077606201172,-1.1920928955078125e-07,,,,,
638976,80.0,58.19159698486328,2370,0.033492293,0.0003,0.3,64.47464070916176,-3.9551201608031987,0.179248046875,-0.02290594087098725,43.50624465942383,0.0,,,,,
641024,80.0,59.47190856933594,2380,0.035773523,0.0003,0.3,60.63399723470211,-3.964296942949295,0.21162109375,-0.0296581880087615,45.94343566894531,0.0,,,,,
643072,80.0,61.17251968383789,2390,0.03060501,0.0003,0.3,63.50926189720631,-3.891387452930212,0.18828125,-0.0261297919190838,39.09804916381836,-1.1920928955078125e-07,,,,,
645120,80.0,55.360042572021484,2400,0.037214365,0.0003,0.3,60.446604466438295,-3.9065261758863925,0.1873046875,-0.023594343665172345,52.202171325683594,0.0,,,,,
647168,80.0,61.831382751464844,2410,0.033378974,0.0003,0.3,70.60303933620453,-3.837214045226574,0.171923828125,-0.0215500845835777,54.066795349121094,0.0,,,,,
649216,80.0,63.72173309326172,2420,0.039323974,0.0003,0.3,68.30290060639382,-3.8327185988426207,0.22392578125,-0.025254966533975676,38.36661911010742,-1.1920928955078125e-07,,,,,
651264,80.0,62.82711410522461,2430,0.038508732,0.0003,0.3,67.41575637161732,-3.8918819170445205,0.202587890625,-0.02351093744218815,73.82472229003906,1.1920928955078125e-07,,,,,
651264,,,,,,,,,,,,,20,62.91511954999999,193,212,80.0
653312,80.0,67.15406036376953,2440,0.03723876,0.0003,0.3,72.27286174893379,-3.807369735836983,0.18154296875,-0.025281001656549052,56.14684295654297,0.0,,,,,
655360,80.0,62.6837043762207,2450,0.03979209,0.0003,0.3,70.28573753833771,-3.7763000164180993,0.233935546875,-0.030654225969919936,44.10982894897461,0.0,,,,,
657408,80.0,58.67897415161133,2460,0.03455645,0.0003,0.3,71.518549695611,-3.7438611473888157,0.1630859375,-0.022476818774885034,77.27716064453125,0.0,,,,,
659456,80.0,65.52203369140625,2470,0.03037448,0.0003,0.3,71.62750698029996,-3.74723520539701,0.191357421875,-0.02448644292599056,72.28911590576172,0.0,,,,,
661504,80.0,67.37532043457031,2480,0.030201616,0.0003,0.3,56.7106750279665,-3.701474393159151,0.15966796875,-0.018527546555560548,47.208740234375,0.0,,,,,
663552,80.0,62.47239685058594,2490,0.034324322,0.0003,0.3,63.50737374424934,-3.715791979059577,0.188525390625,-0.02386428391764639,53.4619140625,-1.1920928955078125e-07,,,,,
665600,80.0,67.65110778808594,2500,0.03701795,0.0003,0.3,67.6500264853239,-3.7131824787706136,0.2001953125,-0.025583581297541968,45.154781341552734,0.0,,,,,
667648,80.0,63.889686584472656,2510,0.038809076,0.0003,0.3,63.12883135378361,-3.724255561083555,0.235498046875,-0.02498525892733596,21.407670974731445,0.0,,,,,
669696,80.0,67.6527099609375,2520,0.038300145,0.0003,0.3,64.4243056088686,-3.6497927457094193,0.20859375,-0.023849679947306867,72.2077865600586,0.0,,,,,
671744,80.0,67.11820983886719,2530,0.036223896,0.0003,0.3,55.41548518240452,-3.6033438455313442,0.19736328125,-0.023479720698378514,32.8869743347168,0.0,,,,,
671744,,,,,,,,,,,,,30,67.45594059000001,308,199,80.0
673792,80.0,68.02613830566406,2540,0.03524878,0.0003,0.3,51.60640446543694,-3.5580008026212453,0.158740234375,-0.017270485521294177,55.026004791259766,-1.1920928955078125e-07,,,,,
675840,80.0,69.38693237304688,2550,0.03175299,0.0003,0.3,53.72670841515064,-3.5974438026547433,0.173583984375,-0.02292607960407622,50.462886810302734,0.0,,,,,
677888,80.0,68.26229858398438,2560,0.032849506,0.0003,0.3,70.15512179136276,-3.6108464162796734,0.188818359375,-0.024900181950943078,90.85363006591797,0.0,,,,,
679936,80.0,69.79794311523438,2570,0.03481605,0.0003,0.3,55.605957850813866,-3.659924239292741,0.185400390625,-0.022665429854532702,27.88486671447754,5.960464477539063e-08,,,,,
681984,80.0,71.97350311279297,2580,0.030109031,0.0003,0.3,76.45797434449196,-3.6685522239655257,0.136669921875,-0.021709178408491424,108.4078140258789,0.0,,,,,
684032,80.0,69.37420654296875,2590,0.035426527,0.0003,0.3,61.51519736349583,-3.7065677896142004,0.201171875,-0.026725472677935614,93.0484848022461,-1.1920928955078125e-07,,,,,
686080,80.0,72.80699920654297,2600,0.029926937,0.0003,0.3,61.262109375,-3.7117039311677216,0.215087890625,-0.020457919425098225,71.44247436523438,0.0,,,,,
688128,80.0,67.88818359375,2610,0.039210793,0.0003,0.3,69.46491791009903,-3.7180519700050354,0.20966796875,-0.021026468252239285,81.94625854492188,0.0,,,,,
690176,80.0,71.22301483154297,2620,0.04332833,0.0003,0.3,66.49674173295497,-3.7586585491895677,0.23974609375,-0.025369498842337634,88.59724426269531,2.384185791015625e-07,,,,,
692224,80.0,72.31167602539062,2630,0.0411408,0.0003,0.3,64.68432065546513,-3.750598370656371,0.19267578125,-0.0197689286142122,64.57991790771484,0.0,,,,,
692224,,,,,,,,,,,,,40,72.20462708000001,450,181,80.0
694272,80.0,65.99813842773438,2640,0.036051124,0.0003,0.3,80.17829715907574,-3.765743491798639,0.21494140625,-0.02556497970726923,89.92288970947266,0.0,,,,,
696320,80.0,72.22035217285156,2650,0.036936834,0.0003,0.3,70.99576821029186,-3.7538295347243547,0.172314453125,-0.01701689230685588,87.76031494140625,0.0,,,,,
698368,80.0,72.78456115722656,2660,0.029280221,0.0003,0.3,61.93145979344845,-3.6768835917115212,0.19052734375,-0.02197894597920822,47.03578567504883,0.0,,,,,
700416,80.0,69.38621520996094,2670,0.030581,0.0003,0.3,62.07782278954983,-3.6546735472977163,0.179345703125,-0.017642145704303402,59.26558303833008,0.0,,,,,
702464,80.0,71.87957763671875,2680,0.030717438,0.0003,0.3,67.7635191142559,-3.57579753883183,0.163623046875,-0.017757895465183537,68.66984558105469,-1.1920928955078125e-07,,,,,
704512,80.0,77.89019775390625,2690,0.034599356,0.0003,0.3,57.4420523762703,-3.5764400590211154,0.189599609375,-0.020184075401630253,72.44204711914062,0.0,,,,,
706560,80.0,75.08721160888672,2700,0.027931312,0.0003,0.3,66.23050372898578,-3.563295515626669,0.149609375,-0.016720827089739033,100.86892700195312,0.0,,,,,
708608,80.0,73.15394592285156,2710,0.035655476,0.0003,0.3,59.455804428458215,-3.5807946432381867,0.1541015625,-0.016614999721059575,32.60362243652344,0.0,,,,,
710656,80.0,71.51319122314453,2720,0.039030984,0.0003,0.3,57.881032621860506,-3.5819189973175525,0.19853515625,-0.01982907457713736,89.9658432006836,-1.1920928955078125e-07,,,,,
712704,80.0,69.51771545410156,2730,0.036823593,0.0003,0.3,58.82709650099277,-3.57948790974915,0.192236328125,-0.020934619006584398,66.26040649414062,5.960464477539063e-08,,,,,
712704,,,,,,,,,,,,,50,72.38861241999999,570,179,80.0
714752,80.0,72.67076873779297,2740,0.032956727,0.0003,0.3,53.34413225799799,-3.656619742512703,0.178955078125,-0.01704194599733455,44.21332550048828,0.0,,,,,
716800,80.0,71.38150024414062,2750,0.030939545,0.0003,0.3,73.46628885269165,-3.6694470278918745,0.174169921875,-0.02079420321242651,40.69921875,0.0,,,,,
718848,80.0,74.37730407714844,2760,0.028590947,0.0003,0.3,58.17867551743984,-3.692884453758597,0.183740234375,-0.023212560603860767,48.93443298339844,0.0,,,,,
720896,80.0,68.2773208618164,2770,0.06277415,0.0003,0.3,57.52951485812664,-3.744009444117546,0.208544921875,-0.027365399053815055,63.833778381347656,0.0,,,,,
722944,80.0,68.39824676513672,2780,0.037720524,0.0003,0.3,59.512226501107214,-3.696024386584759,0.209716796875,-0.020202658271591643,66.86339569091797,5.960464477539063e-08,,,,,
724992,80.0,65.83401489257812,2790,0.032322347,0.0003,0.3,56.989242845773695,-3.693716077134013,0.210107421875,-0.021867713530082256,59.57747268676758,1.1920928955078125e-07,,,,,
727040,80.0,72.79126739501953,2800,0.029767841,0.0003,0.3,55.222489362955095,-3.666545941308141,0.14697265625,-0.01726080812368309,38.64089584350586,0.0,,,,,
729088,80.0,69.77018737792969,2810,0.03426585,0.0003,0.3,59.59371207654476,-3.6647572945803404,0.192822265625,-0.02452793407428544,47.221248626708984,0.0,,,,,
731136,80.0,71.31591796875,2820,0.036942467,0.0003,0.3,57.831604263186456,-3.715271756052971,0.202392578125,-0.0201168484709342,30.56433868408203,0.0,,,,,
733184,80.0,69.92610931396484,2830,0.033003774,0.0003,0.3,62.19421677291393,-3.6819495685398578,0.186328125,-0.024651304306462406,42.7817497253418,-1.1920928955078125e-07,,,,,
733184,,,,,,,,,,,,,60,70.56172687,706,173,80.0
735232,80.0,74.8387680053711,2840,0.03473988,0.0003,0.3,64.2798498481512,-3.6361817087978126,0.183544921875,-0.02112780599563848,58.526885986328125,0.0,,,,,
737280,80.0,72.00177001953125,2850,0.03198499,0.0003,0.3,61.193463853001596,-3.548882144317031,0.122265625,-0.01372134567645844,46.7419319152832,0.0,,,,,
739328,80.0,71.91332244873047,2860,0.03274938,0.0003,0.3,60.77062756121158,-3.5780181735754013,0.1611328125,-0.017959818316739984,67.97561645507812,-1.1920928955078125e-07,,,,,
741376,80.0,74.90233612060547,2870,0.03306041,0.0003,0.3,68.23092756867409,-3.5933834351599216,0.184033203125,-0.020071382325841113,108.40238952636719,0.0,,,,,
743424,80.0,72.0306396484375,2880,0.034630813,0.0003,0.3,63.144288539886475,-3.5316742792725564,0.190625,-0.02446629255427979,76.64247131347656,5.960464477539063e-08,,,,,
745472,80.0,71.33462524414062,2890,0.03650564,0.0003,0.3,63.80466043651104,-3.5448227375745773,0.20283203125,-0.02299180981644895,67.83374786376953,0.0,,,,,
747520,80.0,68.7358169555664,2900,0.029931808,0.0003,0.3,60.849881359934805,-3.521164931356907,0.16025390625,-0.01976624859526055,73.51396942138672,0.0,,,,,
749568,80.0,67.62783813476562,2910,0.03930764,0.0003,0.3,55.946957260370255,-3.526292636245489,0.182373046875,-0.021616689868096728,76.68146514892578,0.0,,,,,
751616,80.0,70.12794494628906,2920,0.02935848,0.0003,0.3,52.6225066781044,-3.563448591530323,0.168896484375,-0.018431110969686415,32.18532180786133,0.0,,,,,
753664,80.0,71.29075622558594,2930,0.034000374,0.0003,0.3,72.80754903554916,-3.5768627475947143,0.1876953125,-0.020164281464531086,60.802982330322266,0.0,,,,,
753664,,,,,,,,,,,,,70,72.27983516999998,843,170,80.0
755712,80.0,72.17350769042969,2940,0.030511243,0.0003,0.3,68.42666125893592,-3.62376741617918,0.170849609375,-0.019782104274781886,50.740657806396484,0.0,,,,,
757760,80.0,73.47242736816406,2950,0.037157975,0.0003,0.3,66.80486178696155,-3.654268131032586,0.227978515625,-0.02713314004067797,87.62983703613281,0.0,,,,,
759808,80.0,74.35227966308594,2960,0.03640517,0.0003,0.3,58.34068963229656,-3.600603920221329,0.18232421875,-0.018444413390534466,31.969860076904297,0.0,,,,,
761856,80.0,77.08772277832031,2970,0.028183322,0.0003,0.3,58.6317334741354,-3.5803142711520195,0.15751953125,-0.01586901268165093,55.667335510253906,-1.1920928955078125e-07,,,,,
763904,80.0,75.01834869384766,2980,0.034801446,0.0003,0.3,64.41808172166347,-3.621602612361312,0.1453125,-0.02019328113674419,58.92606735229492,1.1920928955078125e-07,,,,,
765952,80.0,75.5281753540039,2990,0.028289337,0.0003,0.3,60.65417060554027,-3.605784510076046,0.15703125,-0.017747348226839675,65.67305755615234,-1.1920928955078125e-07,,,,,
768000,80.0,69.12663269042969,3000,0.03071713,0.0003,0.3,56.3726208537817,-3.5736690796911716,0.19072265625,-0.02107205189677188,47.38677215576172,5.960464477539063e-08,,,,,
770048,80.0,76.35049438476562,3010,0.02975025,0.0003,0.3,63.54396277964115,-3.589124472439289,0.161083984375,-0.019894424537778833,49.239688873291016,0.0,,,,,
772096,80.0,73.06260681152344,3020,0.030322561,0.0003,0.3,68.40180531740188,-3.581152533367276,0.145361328125,-0.01923471564659849,44.43690872192383,0.0,,,,,
774144,80.0,74.16820526123047,3030,0.034764897,0.0003,0.3,62.3580669850111,-3.5959139809012415,0.20771484375,-0.023119217349449172,60.92218780517578,5.960464477539063e-08,,,,,
774144,,,,,,,,,,,,,80,75.37217474,973,168,80.0
776192,80.0,78.84483337402344,3040,0.029013475,0.0003,0.3,59.76691119372845,-3.584495371580124,0.181982421875,-0.019565036085259634,77.85639190673828,0.0,,,,,
778240,80.0,74.93401336669922,3050,0.030368082,0.0003,0.3,57.21843499541283,-3.574473089724779,0.15888671875,-0.019194902267190627,71.45105743408203,5.960464477539063e-08,,,,,
780288,80.0,75.09280395507812,3060,0.03255058,0.0003,0.3,62.25417705774307,-3.5536690309643744,0.176220703125,-0.018650206626625733,68.1761245727539,0.0,,,,,
782336,80.0,77.32540130615234,3070,0.03657026,0.0003,0.3,72.56574638187885,-3.5582849882543086,0.1896484375,-0.020014647582138424,83.58992004394531,0.0,,,,,
784384,80.0,78.26184844970703,3080,0.034869637,0.0003,0.3,60.258227691054344,-3.54002237804234,0.173486328125,-0.018553709544357845,54.049041748046875,0.0,,,,,
786432,80.0,75.7013168334961,3090,0.03304892,0.0003,0.3,66.97529078423977,-3.5378711856901646,0.165576171875,-0.01805605636909604,75.53697967529297,0.0,,,,,
788480,80.0,81.34031677246094,3100,0.033788018,0.0003,0.3,71.38402469456196,-3.552713180333376,0.163720703125,-0.015059607474540826,50.14408874511719,1.1920928955078125e-07,,,,,
790528,80.0,76.53670501708984,3110,0.032045115,0.0003,0.3,67.48103451728821,-3.5863820426166058,0.14501953125,-0.017190573655534537,58.396549224853516,0.0,,,,,
792576,80.0,73.11772155761719,3120,0.03099413,0.0003,0.3,63.92909945845604,-3.5751104313880204,0.154931640625,-0.017079611544613727,75.73819732666016,0.0,,,,,
794624,80.0,77.36187744140625,3130,0.033155248,0.0003,0.3,59.38876998722553,-3.5382759761065246,0.15634765625,-0.014492411965329665,46.16069030761719,0.0,,,,,
794624,,,,,,,,,,,,,90,77.34445797,1100,167,80.0
796672,80.0,75.3055419921875,3140,0.03335033,0.0003,0.3,67.1369239538908,-3.5504226844757794,0.201025390625,-0.024116300608147866,63.71379470825195,1.1920928955078125e-07,,,,,
798720,80.0,82.61331176757812,3150,0.031005502,0.0003,0.3,60.99207311272621,-3.5357412345707417,0.157861328125,-0.01603357441344997,54.95182800292969,0.0,,,,,
800768,80.0,76.67203521728516,3160,0.034827404,0.0003,0.3,62.7262595385313,-3.530607870966196,0.17392578125,-0.0181713667101576,46.61575698852539,-1.1920928955078125e-07,,,,,
802816,80.0,79.06668853759766,3170,0.026734494,0.0003,0.3,55.36568562090397,-3.522180186584592,0.156884765625,-0.017649823089595885,51.61714172363281,5.960464477539063e-08,,,,,
804864,80.0,77.89274597167969,3180,0.03742592,0.0003,0.3,62.67039056122303,-3.536444050073624,0.194384765625,-0.020208088793151547,70.6784439086914,0.0,,,,,
806912,80.0,80.750732421875,3190,0.029591788,0.0003,0.3,64.68821432292461,-3.5180321406573056,0.14130859375,-0.019950431965116876,49.405677795410156,0.0,,,,,
808960,80.0,77.19209289550781,3200,0.032279044,0.0003,0.3,61.61302710771561,-3.5604171454906464,0.19013671875,-0.021987369914131704,50.87207794189453,5.960464477539063e-08,,,,,
811008,80.0,82.28009796142578,3210,0.027401697,0.0003,0.3,71.07856666147708,-3.5649061437696217,0.143701171875,-0.01139282596850535,69.35515594482422,0.0,,,,,
813056,80.0,75.92189025878906,3220,0.03961526,0.0003,0.3,59.21748375594616,-3.6075161937624216,0.176318359375,-0.021424992376705632,74.99592590332031,0.0,,,,,
815104,80.0,75.59866333007812,3230,0.03009403,0.0003,0.3,56.66308203339577,-3.6165484342724086,0.19814453125,-0.02407406573474873,55.402008056640625,5.960464477539063e-08,,,,,
815104,,,,,,,,,,,,,100,76.71541198000001,1227,166,80.0
817152,80.0,77.04385375976562,3240,0.030868672,0.0003,0.3,75.18177845180034,-3.6098258156329392,0.155859375,-0.017138736842025538,81.21637725830078,0.0,,,,,
819200,80.0,80.1156234741211,3250,0.031010825,0.0003,0.3,58.49003196656704,-3.5931447319686414,0.1818359375,-0.018933950494101737,46.695518493652344,-1.1920928955078125e-07,,,,,
821248,80.0,80.22714233398438,3260,0.03470964,0.0003,0.3,71.2178887873888,-3.5788655400276186,0.1705078125,-0.02143387448886642,83.63980102539062,-1.1920928955078125e-07,,,,,
823296,80.0,75.59884643554688,3270,0.033747617,0.0003,0.3,62.75311614871025,-3.554814202710986,0.175390625,-0.01940367423958378,30.838472366333008,5.960464477539063e-08,,,,,
825344,80.0,77.46687316894531,3280,0.02516517,0.0003,0.3,59.268031692504884,-3.5407740514725448,0.13779296875,-0.010903570566733833,64.19530487060547,1.1920928955078125e-07,,,,,
827392,80.0,81.14413452148438,3290,0.034362793,0.0003,0.3,65.49435709118843,-3.5605301178991793,0.144482421875,-0.01514542826480465,89.29662322998047,0.0,,,,,
829440,80.0,81.60140228271484,3300,0.029613152,0.0003,0.3,64.34634350538253,-3.512847443297505,0.16953125,-0.016584211167355534,74.30155944824219,0.0,,,,,
831488,80.0,80.75733947753906,3310,0.031572223,0.0003,0.3,70.489751419425,-3.515021833404899,0.18193359375,-0.02141677100153174,89.15026092529297,0.0,,,,,
833536,80.0,80.65257263183594,3320,0.030287188,0.0003,0.3,58.98356647193432,-3.550336705520749,0.185498046875,-0.022813498739560602,67.37796783447266,5.960464477539063e-08,,,,,
835584,80.0,81.28219604492188,3330,0.0341847,0.0003,0.3,67.7401590436697,-3.548564903065562,0.19580078125,-0.021498350461479278,51.32089614868164,1.1920928955078125e-07,,,,,
835584,,,,,,,,,,,,,110,79.71758959,1356,166,80.0
837632,80.0,75.5672607421875,3340,0.02844233,0.0003,0.3,56.37680277824402,-3.534675406292081,0.149951171875,-0.01611587130755652,64.89131164550781,0.0,,,,,
839680,80.0,80.38032531738281,3350,0.03664069,0.0003,0.3,65.28541629612445,-3.5423669282346966,0.166552734375,-0.025346449780045077,89.93545532226562,0.0,,,,,
841728,80.0,78.00335693359375,3360,0.030220676,0.0003,0.3,56.28216325044632,-3.519897496327758,0.168896484375,-0.012628654974105303,62.7108154296875,5.960464477539063e-08,,,,,
843776,80.0,78.239990234375,3370,0.03583689,0.0003,0.3,58.72546238899231,-3.5356234457343816,0.173974609375,-0.019905242563982028,86.24974822998047,0.0,,,,,
845824,80.0,76.10952758789062,3380,0.02916333,0.0003,0.3,69.2831565976143,-3.511241103336215,0.17412109375,-0.018452058349066647,86.4969253540039,0.0,,,,,
847872,80.0,79.75885009765625,3390,0.028913192,0.0003,0.3,59.21855458021164,-3.4781794879585504,0.16875,-0.015089902756153606,45.50431823730469,0.0,,,,,
849920,80.0,80.03741455078125,3400,0.030595716,0.0003,0.3,69.19531459510327,-3.4486665822565556,0.17548828125,-0.021251719949941617,51.60685348510742,0.0,,,,,
851968,80.0,78.98607635498047,3410,0.03205535,0.0003,0.3,59.906194201111795,-3.455614110827446,0.166455078125,-0.01830014188599307,51.704559326171875,0.0,,,,,
854016,80.0,83.39208984375,3420,0.02313345,0.0003,0.3,61.89137898087502,-3.4706003822386267,0.119287109375,-0.011125383139005861,43.21915054321289,0.0,,,,,
856064,80.0,79.47169494628906,3430,0.03371256,0.0003,0.3,57.73683223128319,-3.45344731323421,0.173681640625,-0.017532662802841513,40.99740982055664,-1.1920928955078125e-07,,,,,
856064,,,,,,,,,,,,,120,79.97955746000001,1483,165,80.0
858112,80.0,83.210205078125,3440,0.0313798,0.0003,0.3,59.900273942947386,-3.446008102968335,0.17509765625,-0.02100000919745071,81.45685577392578,0.0,,,,,
860160,80.0,79.35529327392578,3450,0.027400374,0.0003,0.3,59.62161723077297,-3.4092717416584493,0.132177734375,-0.014958850493712816,35.58793258666992,0.0,,,,,
862208,80.0,80.95171356201172,3460,0.033802234,0.0003,0.3,64.03828516304493,-3.4627819187939166,0.20185546875,-0.022883615776663646,83.13988494873047,0.0,,,,,
864256,80.0,83.75430297851562,3470,0.032860223,0.0003,0.3,56.490240424871445,-3.445456954836845,0.20634765625,-0.019086303301446606,30.89523696899414,0.0,,,,,
866304,80.0,80.00829315185547,3480,0.030547675,0.0003,0.3,59.00066300630569,-3.439128865674138,0.156591796875,-0.01396215112763457,57.3363151550293,0.0,,,,,
868352,80.0,84.77362060546875,3490,0.033545136,0.0003,0.3,61.67814128398895,-3.485284323990345,0.16259765625,-0.02091934688069159,54.599769592285156,-1.1920928955078125e-07,,,,,
870400,80.0,82.85617065429688,3500,0.027289804,0.0003,0.3,67.03188580274582,-3.461058522760868,0.138671875,-0.016375133051769807,46.97471618652344,0.0,,,,,
872448,80.0,80.92990112304688,3510,0.029893437,0.0003,0.3,65.48496527075767,-3.4672141786664725,0.1173828125,-0.007112302814493887,27.94832992553711,1.1920928955078125e-07,,,,,
874496,80.0,77.43516540527344,3520,0.034541026,0.0003,0.3,61.27939287126064,-3.403523528575897,0.143212890625,-0.016417336622544097,36.87725830078125,0.0,,,,,
876544,80.0,79.53543090820312,3530,0.035002667,0.0003,0.3,57.856507977843286,-3.3833361763507126,0.16630859375,-0.014979321004648227,35.27194595336914,5.960464477539063e-08,,,,,
876544,,,,,,,,,,,,,130,79.73564196999999,1607,165,80.0
878592,80.0,82.88785552978516,3540,0.027877098,0.0003,0.3,53.93048112094402,-3.405094463005662,0.14375,-0.01581609635031782,50.06415557861328,5.960464477539063e-08,,,,,
880640,80.0,81.07391357421875,3550,0.038613692,0.0003,0.3,56.5626944988966,-3.437394503504038,0.188671875,-0.020396532183804085,28.533809661865234,0.0,,,,,
882688,80.0,82.0281753540039,3560,0.031924173,0.0003,0.3,48.014226868748665,-3.4373072739690542,0.157080078125,-0.017322613405121957,33.925533294677734,0.0,,,,,
884736,80.0,81.06359100341797,3570,0.0354779,0.0003,0.3,55.82691734433174,-3.4803602378815413,0.23359375,-0.02606147334445268,111.330322265625,1.1920928955078125e-07,,,,,
886784,80.0,79.9182357788086,3580,0.031071685,0.0003,0.3,63.17562675774097,-3.475384833291173,0.18232421875,-0.023537494176707696,80.21012115478516,0.0,,,,,
888832,80.0,79.67749786376953,3590,0.029522013,0.0003,0.3,67.64583042562008,-3.5184171311557293,0.151513671875,-0.01751149055635324,97.3269271850586,0.0,,,,,
890880,80.0,83.05802917480469,3600,0.030062892,0.0003,0.3,60.44577395617962,-3.5322296001017093,0.143505859375,-0.013894980541954283,46.92250061035156,0.0,,,,,
892928,80.0,77.47456359863281,3610,0.038918145,0.0003,0.3,62.16604513525963,-3.52655318453908,0.166015625,-0.019830200102296656,76.32605743408203,0.0,,,,,
894976,80.0,79.96282196044922,3620,0.036951944,0.0003,0.3,61.22943327128887,-3.51980874016881,0.19208984375,-0.023802905021875632,52.50617599487305,5.960464477539063e-08,,,,,
897024,80.0,81.59098815917969,3630,0.034611844,0.0003,0.3,69.11863054931163,-3.499604996293783,0.149560546875,-0.01706203786598053,60.92882537841797,0.0,,,,,
897024,,,,,,,,,,,,,140,79.72761148999999,1731,165,80.0
899072,80.0,82.26179504394531,3640,0.03128571,0.0003,0.3,62.07193330526352,-3.4766241416335104,0.140869140625,-0.014328665245557204,69.43307495117188,0.0,,,,,
901120,80.0,81.57319641113281,3650,0.031112999,0.0003,0.3,63.4037623077631,-3.436244951188564,0.1287109375,-0.011719401718437439,57.18756103515625,1.1920928955078125e-07,,,,,
903168,80.0,78.69563293457031,3660,0.026885848,0.0003,0.3,57.32305415868759,-3.440777427703142,0.147900390625,-0.013343308043840808,52.310970306396484,-1.1920928955078125e-07,,,,,
905216,80.0,79.64637756347656,3670,0.030823318,0.0003,0.3,55.57410027980804,-3.4288873888552187,0.168115234375,-0.017921699410362636,61.80342102050781,0.0,,,,,
907264,80.0,76.3632583618164,3680,0.035000153,0.0003,0.3,60.972301772236825,-3.4219441723078488,0.155908203125,-0.017799257948354352,51.53799819946289,-1.1920928955078125e-07,,,,,
909312,80.0,76.83351135253906,3690,0.036008477,0.0003,0.3,64.62180013656616,-3.460028838738799,0.187548828125,-0.020698677441396286,72.48821258544922,0.0,,,,,
911360,80.0,80.66935729980469,3700,0.033467904,0.0003,0.3,58.45914166271687,-3.4727521404623984,0.16328125,-0.016789022865123116,77.9526138305664,0.0,,,,,
913408,80.0,79.96339416503906,3710,0.030595418,0.0003,0.3,58.04918659925461,-3.488500752300024,0.148974609375,-0.012831672019092365,57.79421615600586,0.0,,,,,
915456,80.0,80.69601440429688,3720,0.025455236,0.0003,0.3,68.88808316588401,-3.44355277530849,0.101708984375,-0.012009071157081053,78.19182586669922,0.0,,,,,
917504,80.0,76.92168426513672,3730,0.028468482,0.0003,0.3,67.35173915922641,-3.4793338693678377,0.146875,-0.013458684922079555,40.69034957885742,0.0,,,,,
919552,80.0,78.37366485595703,3740,0.038547732,0.0003,0.3,64.35683621168137,-3.4885741040110587,0.16943359375,-0.01979352157068206,42.30101013183594,0.0,,,,,
921600,80.0,81.75023651123047,3750,0.03476177,0.0003,0.3,61.81677855849266,-3.503102693706751,0.175439453125,-0.018259017256787045,65.72132873535156,0.0,,,,,
923648,80.0,78.12663269042969,3760,0.033896565,0.0003,0.3,59.48448288440704,-3.4812701392918823,0.165576171875,-0.014255342591786757,42.2950553894043,0.0,,,,,
925696,80.0,76.71746063232422,3770,0.028891483,0.0003,0.3,61.98673122227192,-3.4890600346028804,0.139990234375,-0.01471444913331652,35.83755111694336,1.1920928955078125e-07,,,,,
927744,80.0,81.89009094238281,3780,0.027795494,0.0003,0.3,58.93244427442551,-3.4607456777244807,0.144970703125,-0.014118586786207744,47.270843505859375,-1.1920928955078125e-07,,,,,
929792,80.0,76.85597229003906,3790,0.027915917,0.0003,0.3,59.86007236540318,-3.4692222345620394,0.119140625,-0.010767589873285032,51.61414337158203,5.960464477539063e-08,,,,,
931840,80.0,83.2454833984375,3800,0.031772193,0.0003,0.3,57.36768374443054,-3.4890069656074045,0.150927734375,-0.015759070380590857,65.03083038330078,5.960464477539063e-08,,,,,
931840,,,,,,,,,,,,,10,78.95779727999998,132,154,80.0
933888,80.0,81.17179107666016,3810,0.036814503,0.0003,0.3,62.83865759074688,-3.513214544206858,0.192724609375,-0.018096988122852053,68.80673217773438,0.0,,,,,
