eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/approx_kl,train/learning_rate,train/n_updates,train/clip_fraction,train/loss,train/clip_range,train/explained_variance,train/entropy_loss,train/value_loss,train/policy_gradient_loss,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/iterations,time/time_elapsed
55.56966018676758,479232,40.0,,,,,,,,,,,,,,,
54.897308349609375,480256,40.0,0.0026541557,3e-05,2340,0.069921875,19.097673416137695,0.1,0.0,-4.533472289890051,26.400379365682603,-0.00996404803081532,,,,,
54.42802429199219,481280,40.0,,,,,,,,,,,,,,,
58.649532318115234,482304,40.0,0.0028923869,3e-05,2350,0.078125,16.691896438598633,0.1,0.0,-4.534776723384857,27.58793148249388,-0.010163963206287008,,,,,
52.544029235839844,483328,40.0,,,,,,,,,,,,,,,
59.01459503173828,484352,40.0,0.003117939,3e-05,2360,0.1123046875,13.631967544555664,0.1,0.0,-4.537819238752126,25.64592621177435,-0.012065679886472936,,,,,
54.62293243408203,485376,40.0,,,,,,,,,,,,,,,
54.2182731628418,486400,40.0,0.0029879697,3e-05,2370,0.093310546875,22.850933074951172,0.1,0.0,-4.530173075199127,27.709556148946284,-0.011179880439158296,,,,,
58.253414154052734,487424,40.0,,,,,,,,,,,,,,,
61.57783126831055,488448,40.0,0.0025913436,3e-05,2380,0.08369140625,18.973251342773438,0.1,0.0,-4.529981031268835,25.080344423651695,-0.009635014090599725,,,,,
55.93574142456055,489472,40.0,,,,,,,,,,,,,,,
58.470924377441406,490496,40.0,0.0030750218,3e-05,2390,0.110498046875,17.870834350585938,0.1,0.0,-4.5382728859782215,27.68800152093172,-0.012026165650604525,,,,,
52.97930145263672,491520,40.0,,,,,,,,,,,,,,,
,491520,,,,,,,,,,,,40.0,313,57.17766598,240,1567
55.11651611328125,492544,40.0,0.0029147216,3e-05,2400,0.101904296875,16.305835723876953,0.1,0.0,-4.539645137637853,25.496379579603673,-0.010603008049656637,,,,,
54.69737243652344,493568,40.0,,,,,,,,,,,,,,,
57.30436706542969,494592,40.0,0.0032977331,3e-05,2410,0.1318359375,26.96080780029297,0.1,0.0,-4.540048281103372,26.897756278514862,-0.013303546850511338,,,,,
55.25276184082031,495616,40.0,,,,,,,,,,,,,,,
56.48929214477539,496640,40.0,0.0033031057,3e-05,2420,0.128955078125,10.067052841186523,0.1,0.0,-4.5398188367486,29.259009243547915,-0.013321815166636952,,,,,
62.942352294921875,497664,40.0,,,,,,,,,,,,,,,
56.484474182128906,498688,40.0,0.0031013056,3e-05,2430,0.108349609375,17.78125762939453,0.1,0.0,-4.543208131939172,27.124795547127725,-0.011262002622243018,,,,,
51.49739456176758,499712,40.0,,,,,,,,,,,,,,,
58.237552642822266,500736,40.0,0.0029710778,3e-05,2440,0.1060546875,20.34337615966797,0.1,0.0,-4.538148119300604,27.09518804997206,-0.012114990172995022,,,,,
57.94354248046875,501760,40.0,,,,,,,,,,,,,,,
56.089927673339844,502784,40.0,0.0026408555,3e-05,2450,0.10498046875,12.388733863830566,0.1,5.960464477539063e-08,-4.532435909658671,24.27516226321459,-0.011852772191195982,,,,,
58.15311813354492,503808,40.0,,,,,,,,,,,,,,,
55.24781799316406,504832,40.0,0.0027501434,3e-05,2460,0.098046875,16.669885635375977,0.1,0.0,-4.529460651427508,26.882930284738542,-0.010926876991288737,,,,,
53.51494598388672,505856,40.0,,,,,,,,,,,,,,,
56.49504089355469,506880,40.0,0.0026449147,3e-05,2470,0.089501953125,24.976139068603516,0.1,-1.1920928955078125e-07,-4.537885531783104,26.854543237388135,-0.010275386842840817,,,,,
56.26590347290039,507904,40.0,,,,,,,,,,,,,,,
59.86768341064453,508928,40.0,0.0023364201,3e-05,2480,0.071142578125,15.436412811279297,0.1,-1.1920928955078125e-07,-4.541299688071012,30.012710861861706,-0.009533546316379215,,,,,
53.779945373535156,509952,40.0,,,,,,,,,,,,,,,
51.63273620605469,510976,40.0,0.0030617993,3e-05,2490,0.093994140625,17.262454986572266,0.1,-1.1920928955078125e-07,-4.5449370793998245,25.558913101255893,-0.010986678643530468,,,,,
62.286109924316406,512000,40.0,,,,,,,,,,,,,,,
,512000,,,,,,,,,,,,40.0,307,56.45721695000001,250,1664
58.20968246459961,513024,40.0,0.0027923337,3e-05,2500,0.08701171875,18.13376235961914,0.1,5.960464477539063e-08,-4.546606457978487,26.312325470149517,-0.010222897191852098,,,,,
51.316322326660156,514048,40.0,,,,,,,,,,,,,,,
52.64251708984375,515072,40.0,0.0030898124,3e-05,2510,0.097509765625,20.07973289489746,0.1,0.0,-4.54816121160984,25.78646050542593,-0.011202525879343738,,,,,
55.36891174316406,516096,40.0,,,,,,,,,,,,,,,
54.460365295410156,517120,40.0,0.0032238425,3e-05,2520,0.12353515625,25.154787063598633,0.1,0.0,-4.544014056026936,27.402993071079255,-0.013151564689906081,,,,,
56.37798309326172,518144,40.0,,,,,,,,,,,,,,,
59.79370880126953,519168,40.0,0.0034008184,3e-05,2530,0.098974609375,19.578508377075195,0.1,0.0,-4.537540528923273,25.69799168407917,-0.013089982490055264,,,,,
55.21162033081055,520192,40.0,,,,,,,,,,,,,,,
53.46195983886719,521216,40.0,0.002649034,3e-05,2540,0.079296875,14.74095344543457,0.1,0.0,-4.540541538596154,23.880375124514103,-0.008761639432123047,,,,,
62.26044845581055,522240,40.0,,,,,,,,,,,,,,,
57.4411735534668,523264,40.0,0.0028474657,3e-05,2550,0.09677734375,14.353343963623047,0.1,0.0,-4.549340690672397,29.629081864655017,-0.011422066773229744,,,,,
54.8770751953125,524288,40.0,,,,,,,,,,,,,,,
53.00397491455078,525312,40.0,0.0032511237,3e-05,2560,0.0986328125,15.74676513671875,0.1,0.0,-4.5445869952440265,30.058946859836578,-0.012052021515773958,,,,,
56.05087661743164,526336,40.0,,,,,,,,,,,,,,,
56.60546875,527360,40.0,0.002895385,3e-05,2570,0.1021484375,31.611848831176758,0.1,0.0,-4.535616962611675,29.523232397437095,-0.011966606001442415,,,,,
51.01189422607422,528384,40.0,,,,,,,,,,,,,,,
54.67361068725586,529408,40.0,0.0032605384,3e-05,2580,0.11279296875,17.37063217163086,0.1,0.0,-4.527679526805878,30.42141289561987,-0.012600282268613228,,,,,
54.14921569824219,530432,40.0,,,,,,,,,,,,,,,
53.850364685058594,531456,40.0,0.0031646707,3e-05,2590,0.110498046875,13.8114595413208,0.1,0.0,-4.511977877467871,27.117075151205064,-0.012721086425881368,,,,,
56.89912414550781,532480,40.0,,,,,,,,,,,,,,,
,532480,,,,,,,,,,,,40.0,311,55.82148621999999,260,1710
61.794525146484375,533504,40.0,0.002728397,3e-05,2600,0.112841796875,21.79800796508789,0.1,-1.1920928955078125e-07,-4.506657839566469,27.27550102621317,-0.012238526309738517,,,,,
55.00499725341797,534528,40.0,,,,,,,,,,,,,,,
60.059486389160156,535552,40.0,0.002603442,3e-05,2610,0.072021484375,13.762016296386719,0.1,0.0,-4.500179823487997,29.176031985878943,-0.010551021503124503,,,,,
57.902244567871094,536576,40.0,,,,,,,,,,,,,,,
59.145652770996094,537600,40.0,0.0032004644,3e-05,2620,0.0970703125,15.783668518066406,0.1,0.0,-4.49600196480751,27.001961851119994,-0.011030108277918772,,,,,
59.853782653808594,538624,40.0,,,,,,,,,,,,,,,
55.55238342285156,539648,40.0,0.0032100664,3e-05,2630,0.117529296875,17.24182891845703,0.1,0.0,-4.4889267452061175,24.441150708496572,-0.012235952325863764,,,,,
59.913787841796875,540672,40.0,,,,,,,,,,,,,,,
55.974979400634766,541696,40.0,0.0026035393,3e-05,2640,0.07197265625,18.55105209350586,0.1,0.0,-4.484442459046841,24.127777422964574,-0.00917444898695976,,,,,
56.69050598144531,542720,40.0,,,,,,,,,,,,,,,
53.062896728515625,543744,40.0,0.0029492779,3e-05,2650,0.095849609375,24.89309310913086,0.1,0.0,-4.48648225441575,26.3299506559968,-0.011563383373868419,,,,,
60.52655792236328,544768,40.0,,,,,,,,,,,,,,,
57.91253662109375,545792,40.0,0.0030546952,3e-05,2660,0.0943359375,16.330280303955078,0.1,0.0,-4.477017212659121,24.91848341077566,-0.010751626165074413,,,,,
57.11674118041992,546816,40.0,,,,,,,,,,,,,,,
57.622806549072266,547840,40.0,0.0028980318,3e-05,2670,0.1130859375,18.334543228149414,0.1,5.960464477539063e-08,-4.474408940970898,26.590410493314266,-0.011687958957918455,,,,,
51.9549446105957,548864,40.0,,,,,,,,,,,,,,,
56.6441650390625,549888,40.0,0.0027515325,3e-05,2680,0.07890625,17.121131896972656,0.1,0.0,-4.467596531659365,26.395034277439116,-0.010064183074428001,,,,,
55.2685546875,550912,40.0,,,,,,,,,,,,,,,
61.2218017578125,551936,40.0,0.003110719,3e-05,2690,0.11337890625,14.801348686218262,0.1,0.0,-4.469133149832487,25.980963069200516,-0.01100497852967237,,,,,
54.700042724609375,552960,40.0,,,,,,,,,,,,,,,
,552960,,,,,,,,,,,,40.0,314,57.61811632999999,270,1756
59.11606979370117,553984,40.0,0.0032026088,3e-05,2700,0.1197265625,22.119932174682617,0.1,-1.1920928955078125e-07,-4.465091292560101,26.890476122498512,-0.012048789578329888,,,,,
57.87456512451172,555008,40.0,,,,,,,,,,,,,,,
53.014102935791016,556032,40.0,0.0026491156,3e-05,2710,0.0859375,16.288726806640625,0.1,0.0,-4.45315600335598,27.995309968292712,-0.011013135597022484,,,,,
58.159751892089844,557056,40.0,,,,,,,,,,,,,,,
56.59356689453125,558080,40.0,0.0032384747,3e-05,2720,0.118017578125,18.06325912475586,0.1,0.0,-4.439333266764879,23.63170912861824,-0.011754013825338916,,,,,
64.76211547851562,559104,40.0,,,,,,,,,,,,,,,
53.36048889160156,560128,40.0,0.002508198,3e-05,2730,0.075341796875,20.871288299560547,0.1,0.0,-4.432401444017887,25.824890235066412,-0.010396534690971748,,,,,
58.53863525390625,561152,40.0,,,,,,,,,,,,,,,
56.50516128540039,562176,40.0,0.0032035916,3e-05,2740,0.090185546875,20.304353713989258,0.1,0.0,-4.434025482088328,26.86688101887703,-0.010182002293731784,,,,,
56.17826461791992,563200,40.0,,,,,,,,,,,,,,,
60.212223052978516,564224,40.0,0.0031365417,3e-05,2750,0.097802734375,13.454302787780762,0.1,0.0,-4.437638927996159,24.74272963553667,-0.011487081492668949,,,,,
52.741458892822266,565248,40.0,,,,,,,,,,,,,,,
55.17037582397461,566272,40.0,0.0036760194,3e-05,2760,0.122021484375,18.600296020507812,0.1,0.0,-4.446267896890641,26.24108679294586,-0.012893976968916832,,,,,
56.52932357788086,567296,40.0,,,,,,,,,,,,,,,
58.60911560058594,568320,40.0,0.0028091087,3e-05,2770,0.089794921875,14.195491790771484,0.1,0.0,-4.439411360025406,28.02465914785862,-0.011009559694502968,,,,,
54.65631103515625,569344,40.0,,,,,,,,,,,,,,,
56.5125846862793,570368,40.0,0.003084985,3e-05,2780,0.083837890625,18.089792251586914,0.1,0.0,-4.432381223142147,27.734328204393385,-0.011271561838657362,,,,,
60.20531463623047,571392,40.0,,,,,,,,,,,,,,,
59.35272216796875,572416,40.0,0.002767908,3e-05,2790,0.101806640625,19.71371841430664,0.1,-1.1920928955078125e-07,-4.431713701784611,26.634575626254083,-0.010729106412327383,,,,,
55.85819625854492,573440,40.0,,,,,,,,,,,,,,,
,573440,,,,,,,,,,,,40.0,317,57.721509669999996,280,1806
55.582794189453125,574464,40.0,0.0030807913,3e-05,2800,0.08740234375,24.22963523864746,0.1,1.1920928955078125e-07,-4.43352499678731,27.903614938259125,-0.011507087317295373,,,,,
58.394020080566406,575488,40.0,,,,,,,,,,,,,,,
60.4473876953125,576512,40.0,0.0028712219,3e-05,2810,0.0732421875,16.747989654541016,0.1,5.960464477539063e-08,-4.422138713300228,28.16650639027357,-0.01040363367937971,,,,,
60.69502639770508,577536,40.0,,,,,,,,,,,,,,,
53.03073501586914,578560,40.0,0.002559408,3e-05,2820,0.073583984375,20.29997444152832,0.1,0.0,-4.413823316246271,26.57611990123987,-0.009355678724386963,,,,,
57.51072692871094,579584,40.0,,,,,,,,,,,,,,,
55.463783264160156,580608,40.0,0.0026578782,3e-05,2830,0.072021484375,23.301225662231445,0.1,0.0,-4.424399129301309,28.373743022978307,-0.00920040167420666,,,,,
62.934261322021484,581632,40.0,,,,,,,,,,,,,,,
60.92547607421875,582656,40.0,0.0028131125,3e-05,2840,0.092578125,18.21572494506836,0.1,-1.1920928955078125e-07,-4.428895844519138,28.890453708171844,-0.010369520553649637,,,,,
58.40104293823242,583680,40.0,,,,,,,,,,,,,,,
55.3994140625,584704,40.0,0.0032025494,3e-05,2850,0.0970703125,17.482820510864258,0.1,0.0,-4.424738993495703,23.73219013661146,-0.011581729515455663,,,,,
61.37847137451172,585728,40.0,,,,,,,,,,,,,,,
59.15180587768555,586752,40.0,0.0031890473,3e-05,2860,0.10087890625,17.062908172607422,0.1,0.0,-4.415300531685352,24.62129856646061,-0.01173383440982434,,,,,
60.26142120361328,587776,40.0,,,,,,,,,,,,,,,
52.26763153076172,588800,40.0,0.0029497077,3e-05,2870,0.102099609375,13.335285186767578,0.1,0.0,-4.413283383101225,25.607866905629635,-0.010897256899625063,,,,,
53.83135223388672,589824,40.0,,,,,,,,,,,,,,,
58.215065002441406,590848,40.0,0.002932292,3e-05,2880,0.07255859375,21.590368270874023,0.1,0.0,-4.416164732724428,27.0199052631855,-0.010117130049911794,,,,,
56.99985122680664,591872,40.0,,,,,,,,,,,,,,,
56.36686706542969,592896,40.0,0.0028844543,3e-05,2890,0.08408203125,22.896455764770508,0.1,0.0,-4.416476763039827,25.811824834346773,-0.009908041549351765,,,,,
63.05223846435547,593920,40.0,,,,,,,,,,,,,,,
,593920,,,,,,,,,,,,40.0,320,58.28302650000001,290,1854
59.89643096923828,594944,40.0,0.0025759425,3e-05,2900,0.091650390625,19.954801559448242,0.1,0.0,-4.4123788304626945,26.869058686494828,-0.011006221418210772,,,,,
57.624961853027344,595968,40.0,,,,,,,,,,,,,,,
58.92584228515625,596992,40.0,0.0028673597,3e-05,2910,0.113427734375,25.37691307067871,0.1,5.960464477539063e-08,-4.4129037573933605,27.83705489784479,-0.010980427358299493,,,,,
59.7662467956543,598016,40.0,,,,,,,,,,,,,,,
62.759056091308594,599040,40.0,0.0021775407,3e-05,2920,0.083349609375,18.204410552978516,0.1,0.0,-4.411961633712053,24.83545942157507,-0.009269249159478932,,,,,
56.32874298095703,600064,40.0,,,,,,,,,,,,,,,
57.83741760253906,601088,40.0,0.002601,3e-05,2930,0.09091796875,22.920440673828125,0.1,0.0,-4.407731305062771,26.530109563469885,-0.010246271491268999,,,,,
58.936065673828125,602112,40.0,,,,,,,,,,,,,,,
63.93054962158203,603136,40.0,0.0023951703,3e-05,2940,0.076708984375,16.42037010192871,0.1,0.0,-4.403093441575765,27.124174401164055,-0.00919753823791325,,,,,
59.00489807128906,604160,40.0,,,,,,,,,,,,,,,
56.25592041015625,605184,40.0,0.0028652048,3e-05,2950,0.10146484375,16.20965576171875,0.1,-1.1920928955078125e-07,-4.3970758154988285,24.757248666882514,-0.011078247627665405,,,,,
50.0821533203125,606208,40.0,,,,,,,,,,,,,,,
58.44099426269531,607232,40.0,0.002736923,3e-05,2960,0.066064453125,19.15854263305664,0.1,0.0,-4.3879334181547165,25.67804609686136,-0.01015881264993368,,,,,
59.0327262878418,608256,40.0,,,,,,,,,,,,,,,
56.4293327331543,609280,40.0,0.003603002,3e-05,2970,0.119921875,10.844523429870605,0.1,0.0,-4.38720782622695,23.802624590694904,-0.012812384631251917,,,,,
57.93721389770508,610304,40.0,,,,,,,,,,,,,,,
59.47140884399414,611328,40.0,0.0030351197,3e-05,2980,0.098876953125,22.0520076751709,0.1,5.960464477539063e-08,-4.3778934247791765,27.553861962258814,-0.011104644643455685,,,,,
59.670509338378906,612352,40.0,,,,,,,,,,,,,,,
58.95912170410156,613376,40.0,0.0030256617,3e-05,2990,0.09267578125,15.73750114440918,0.1,0.0,-4.371853205561638,26.8340044349432,-0.011479208274977282,,,,,
58.720985412597656,614400,40.0,,,,,,,,,,,,,,,
,614400,,,,,,,,,,,,40.0,318,58.66757002,300,1926
55.54433059692383,615424,40.0,0.0031501683,3e-05,3000,0.073974609375,17.355566024780273,0.1,-1.1920928955078125e-07,-4.376391229778529,24.79924003481865,-0.00947673040573136,,,,,
54.94871520996094,616448,40.0,,,,,,,,,,,,,,,
53.68438720703125,617472,40.0,0.0033555725,3e-05,3010,0.10166015625,12.96047306060791,0.1,0.0,-4.379904114454985,25.675674690306188,-0.010416997340507805,,,,,
61.87785720825195,618496,40.0,,,,,,,,,,,,,,,
56.677024841308594,619520,40.0,0.0031268895,3e-05,3020,0.12880859375,19.134525299072266,0.1,0.0,-4.385749394446611,24.371736976504327,-0.012397761847387301,,,,,
55.359439849853516,620544,40.0,,,,,,,,,,,,,,,
59.79008865356445,621568,40.0,0.0029090461,3e-05,3030,0.087646484375,15.77846622467041,0.1,0.0,-4.38658611625433,27.198073376715183,-0.009994347723295504,,,,,
56.2206916809082,622592,40.0,,,,,,,,,,,,,,,
59.76568603515625,623616,40.0,0.0023744083,3e-05,3040,0.095654296875,17.90972900390625,0.1,0.0,-4.377082196623087,24.259749366343023,-0.010222686347333365,,,,,
60.42942810058594,624640,40.0,,,,,,,,,,,,,,,
60.890716552734375,625664,40.0,0.0029583625,3e-05,3050,0.108935546875,20.014728546142578,0.1,0.0,-4.371038392931223,24.06475626826286,-0.011245501728262752,,,,,
57.56824493408203,626688,40.0,,,,,,,,,,,,,,,
58.47826385498047,627712,40.0,0.0029640624,3e-05,3060,0.0796875,14.212381362915039,0.1,0.0,-4.369913563877344,26.031058357656,-0.009569514524628175,,,,,
58.25932312011719,628736,40.0,,,,,,,,,,,,,,,
61.56281280517578,629760,40.0,0.0034724288,3e-05,3070,0.109228515625,20.73066520690918,0.1,-1.1920928955078125e-07,-4.375192645937204,28.612084412574767,-0.011631339251471218,,,,,
60.12790298461914,630784,40.0,,,,,,,,,,,,,,,
63.27685546875,631808,40.0,0.0034579323,3e-05,3080,0.130859375,17.900558471679688,0.1,0.0,-4.3746432207524775,24.183654688298702,-0.013375987219478701,,,,,
56.68893051147461,632832,40.0,,,,,,,,,,,,,,,
55.75146484375,633856,40.0,0.0023812698,3e-05,3090,0.0732421875,18.89942741394043,0.1,5.960464477539063e-08,-4.371716829389333,23.821720205247402,-0.00987736073711858,,,,,
53.260868072509766,634880,40.0,,,,,,,,,,,,,,,
,634880,,,,,,,,,,,,40.0,321,60.194160040000014,310,1976
56.54243469238281,635904,40.0,0.0032174466,3e-05,3100,0.121875,15.322875022888184,0.1,0.0,-4.3648803360760215,24.81837419718504,-0.012325313276960514,,,,,
53.0532112121582,636928,40.0,,,,,,,,,,,,,,,
58.370697021484375,637952,40.0,0.0027811332,3e-05,3110,0.08125,17.532331466674805,0.1,-1.1920928955078125e-07,-4.362021554261446,22.922607780992983,-0.010813944500114303,,,,,
56.323036193847656,638976,40.0,,,,,,,,,,,,,,,
57.214088439941406,640000,40.0,0.0032569263,3e-05,3120,0.08046875,16.68147850036621,0.1,0.0,-4.375617534667254,25.166055795550346,-0.010889538405172062,,,,,
61.95378112792969,641024,40.0,,,,,,,,,,,,,,,
58.46636962890625,642048,40.0,0.0028548674,3e-05,3130,0.080712890625,14.394610404968262,0.1,5.960464477539063e-08,-4.385465417057276,25.535204704105855,-0.010908750289672753,,,,,
58.325828552246094,643072,40.0,,,,,,,,,,,,,,,
58.48610305786133,644096,40.0,0.0030850146,3e-05,3140,0.09267578125,17.929157257080078,0.1,0.0,-4.377317035198212,25.09911325275898,-0.010744068125313788,,,,,
56.84107208251953,645120,40.0,,,,,,,,,,,,,,,
54.02216720581055,646144,40.0,0.0028389606,3e-05,3150,0.091650390625,17.583051681518555,0.1,-1.1920928955078125e-07,-4.368011108040809,24.152106346189974,-0.010522011904686223,,,,,
58.2593994140625,647168,40.0,,,,,,,,,,,,,,,
55.54554748535156,648192,40.0,0.0028418568,3e-05,3160,0.073974609375,16.07129669189453,0.1,0.0,-4.364252645522356,25.21519978493452,-0.00943755262560444,,,,,
55.371700286865234,649216,40.0,,,,,,,,,,,,,,,
59.40259552001953,650240,40.0,0.002808096,3e-05,3170,0.084228515625,24.45205307006836,0.1,0.0,-4.367549858987331,26.469789844751357,-0.010169784734171117,,,,,
56.62357711791992,651264,40.0,,,,,,,,,,,,,,,
58.64581298828125,652288,40.0,0.0029409067,3e-05,3180,0.0884765625,12.811841011047363,0.1,0.0,-4.384644006192684,25.29232029169798,-0.009927723506916664,,,,,
54.28653335571289,653312,40.0,,,,,,,,,,,,,,,
56.729217529296875,654336,40.0,0.0029352857,3e-05,3190,0.100341796875,29.755502700805664,0.1,0.0,-4.3910030700266365,26.507829186320304,-0.011002619558712467,,,,,
57.75659942626953,655360,40.0,,,,,,,,,,,,,,,
,655360,,,,,,,,,,,,40.0,323,57.819672059999995,320,2025
58.703041076660156,656384,40.0,0.0032884248,3e-05,3200,0.092236328125,21.012706756591797,0.1,0.0,-4.398932633548975,27.024897557497024,-0.01009749978693435,,,,,
62.39225769042969,657408,40.0,,,,,,,,,,,,,,,
58.467857360839844,658432,40.0,0.0030605705,3e-05,3210,0.105908203125,14.95105266571045,0.1,-1.1920928955078125e-07,-4.398889555037021,26.39655506461859,-0.011637301454902627,,,,,
58.22089385986328,659456,40.0,,,,,,,,,,,,,,,
57.83113479614258,660480,40.0,0.002627296,3e-05,3220,0.09013671875,21.85881233215332,0.1,0.0,-4.397806895524264,24.74364795088768,-0.010431412160323816,,,,,
60.365806579589844,661504,40.0,,,,,,,,,,,,,,,
60.97084045410156,662528,40.0,0.002777655,3e-05,3230,0.09697265625,10.99203872680664,0.1,0.0,-4.404042509198189,24.769932280480862,-0.011080419446807354,,,,,
60.92432403564453,663552,40.0,,,,,,,,,,,,,,,
56.42927551269531,664576,40.0,0.002230588,3e-05,3240,0.06796875,25.186676025390625,0.1,0.0,-4.402440575510264,26.29216198772192,-0.008886859324775287,,,,,
61.439510345458984,665600,40.0,,,,,,,,,,,,,,,
59.612098693847656,666624,40.0,0.0029664142,3e-05,3250,0.07734375,20.321666717529297,0.1,0.0,-4.3959797590970995,26.602899657189845,-0.01087441077143012,,,,,
62.23564147949219,667648,40.0,,,,,,,,,,,,,,,
57.97216796875,668672,40.0,0.0032227836,3e-05,3260,0.115576171875,14.923910140991211,0.1,0.0,-4.390518936514854,25.042791344225407,-0.011753200809835107,,,,,
58.68678283691406,669696,40.0,,,,,,,,,,,,,,,
53.904022216796875,670720,40.0,0.0032815048,3e-05,3270,0.122705078125,12.720794677734375,0.1,5.960464477539063e-08,-4.39683294519782,24.718156573176383,-0.012726134638614894,,,,,
55.17953872680664,671744,40.0,,,,,,,,,,,,,,,
57.98906707763672,672768,40.0,0.002636601,3e-05,3280,0.081591796875,21.946149826049805,0.1,0.0,-4.403449428081513,26.882409557700157,-0.01058067064441275,,,,,
58.39073944091797,673792,40.0,,,,,,,,,,,,,,,
60.69001770019531,674816,40.0,0.0027864748,3e-05,3290,0.092431640625,20.727453231811523,0.1,0.0,-4.4007501125335695,26.451696179807186,-0.010639359370543389,,,,,
53.564476013183594,675840,40.0,,,,,,,,,,,,,,,
,675840,,,,,,,,,,,,40.0,325,57.36550029,330,2075
59.06085205078125,676864,40.0,0.003278187,3e-05,3300,0.119189453125,18.392574310302734,0.1,-1.1920928955078125e-07,-4.4007066413760185,29.67684121876955,-0.01251430409247405,,,,,
54.288089752197266,677888,40.0,,,,,,,,,,,,,,,
59.58730697631836,678912,40.0,0.0031758477,3e-05,3310,0.106689453125,19.82428550720215,0.1,0.0,-4.402908683568239,25.175577814877034,-0.010988872396410443,,,,,
58.607242584228516,679936,40.0,,,,,,,,,,,,,,,
57.32971954345703,680960,40.0,0.002444708,3e-05,3320,0.067919921875,14.892147064208984,0.1,0.0,-4.401777523010969,24.425260062515736,-0.00928767345903907,,,,,
62.42054748535156,681984,40.0,,,,,,,,,,,,,,,
55.03588104248047,683008,40.0,0.0035509774,3e-05,3330,0.119140625,15.648455619812012,0.1,0.0,-4.405980300158262,27.365767113864422,-0.013109094943865784,,,,,
63.002838134765625,684032,40.0,,,,,,,,,,,,,,,
62.48996353149414,685056,40.0,0.0028126831,3e-05,3340,0.094287109375,23.101179122924805,0.1,0.0,-4.40035067871213,26.806621009111403,-0.010764097637002123,,,,,
53.90447235107422,686080,40.0,,,,,,,,,,,,,,,
60.28006362915039,687104,40.0,0.0032911485,3e-05,3350,0.09912109375,16.634967803955078,0.1,5.960464477539063e-08,-4.400849358737469,24.316035525500773,-0.011708798512700014,,,,,
58.36745834350586,688128,40.0,,,,,,,,,,,,,,,
58.956878662109375,689152,40.0,0.002394552,3e-05,3360,0.081884765625,17.834627151489258,0.1,0.0,-4.411346320807934,27.19016066491604,-0.009789362381707179,,,,,
61.07061004638672,690176,40.0,,,,,,,,,,,,,,,
59.79767608642578,691200,40.0,0.0036848902,3e-05,3370,0.115087890625,13.085598945617676,0.1,0.0,-4.415719842910766,24.30090124756098,-0.012640877742705925,,,,,
55.779945373535156,692224,40.0,,,,,,,,,,,,,,,
61.981285095214844,693248,40.0,0.003424692,3e-05,3380,0.127734375,11.929204940795898,0.1,0.0,-4.420602358877659,24.53315995633602,-0.012398573746759211,,,,,
56.972877502441406,694272,40.0,,,,,,,,,,,,,,,
58.835235595703125,695296,40.0,0.002539144,3e-05,3390,0.07587890625,9.749035835266113,0.1,0.0,-4.427772208303213,26.001773169636728,-0.009640706335630966,,,,,
61.072540283203125,696320,40.0,,,,,,,,,,,,,,,
,696320,,,,,,,,,,,,40.0,327,58.615914440000005,340,2124
58.150413513183594,697344,40.0,0.0025476073,3e-05,3400,0.0927734375,16.567487716674805,0.1,0.0,-4.423908817768097,25.86493616104126,-0.010536987317209423,,,,,
55.13934326171875,698368,40.0,,,,,,,,,,,,,,,
57.72599792480469,699392,40.0,0.0028534252,3e-05,3410,0.071240234375,22.948772430419922,0.1,0.0,-4.419103824347258,27.48902071863413,-0.01069083124784811,,,,,
59.00810623168945,700416,40.0,,,,,,,,,,,,,,,
55.56928253173828,701440,40.0,0.0027259504,3e-05,3420,0.100244140625,13.478080749511719,0.1,0.0,-4.422302982956171,24.24738504141569,-0.010958030103938653,,,,,
53.25922393798828,702464,40.0,,,,,,,,,,,,,,,
61.92961883544922,703488,40.0,0.0030776304,3e-05,3430,0.084423828125,21.094722747802734,0.1,5.960464477539063e-08,-4.424356764554977,25.652864889800547,-0.009591715909482445,,,,,
53.46260070800781,704512,40.0,,,,,,,,,,,,,,,
55.347782135009766,705536,40.0,0.0024588553,3e-05,3440,0.08486328125,17.665523529052734,0.1,0.0,-4.424561906605959,27.872879058122635,-0.010328847048003808,,,,,
58.151790618896484,706560,40.0,,,,,,,,,,,,,,,
62.46669006347656,707584,40.0,0.0024859142,3e-05,3450,0.07685546875,15.190500259399414,0.1,0.0,-4.422275820374489,24.418451572954655,-0.008801811800367432,,,,,
58.2271614074707,708608,40.0,,,,,,,,,,,,,,,
61.10051727294922,709632,40.0,0.0033138888,3e-05,3460,0.110009765625,20.39523696899414,0.1,0.0,-4.425396241247654,26.094044528901577,-0.012666636388166808,,,,,
59.75625228881836,710656,40.0,,,,,,,,,,,,,,,
61.38661193847656,711680,40.0,0.0025291792,3e-05,3470,0.055517578125,19.165388107299805,0.1,0.0,-4.428338706493378,25.091104525327683,-0.008623992808861659,,,,,
57.750083923339844,712704,40.0,,,,,,,,,,,,,,,
56.5418815612793,713728,40.0,0.0033796069,3e-05,3480,0.12861328125,17.079111099243164,0.1,0.0,-4.4166869156062605,26.213678693771364,-0.013487401301063073,,,,,
61.96775436401367,714752,40.0,,,,,,,,,,,,,,,
